year,quintil_oecd,sex,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,3rd Quintile,male,Not concerned at all,0.13646,216,1459,0.11884,0.15408
2011,3rd Quintile,female,Very concerned,0.29905,455,1586,0.27651,0.32159
2011,3rd Quintile,female,Somewhat concerned,0.55085,864,1586,0.52636,0.57534
2011,3rd Quintile,female,Not concerned at all,0.15010,267,1586,0.13252,0.16769
2011,4th Quintile,male,Very concerned,0.34774,554,1650,0.32476,0.37073
2011,4th Quintile,male,Somewhat concerned,0.50072,860,1650,0.47659,0.52486
2011,4th Quintile,male,Not concerned at all,0.15153,236,1650,0.13423,0.16884
2011,4th Quintile,female,Very concerned,0.28816,472,1620,0.26610,0.31022
2011,4th Quintile,female,Somewhat concerned,0.56667,916,1620,0.54253,0.59081
2011,4th Quintile,female,Not concerned at all,0.14517,232,1620,0.12801,0.16233
2011,5th Quintile,male,Very concerned,0.33519,696,2042,0.31471,0.35567
2011,5th Quintile,male,Somewhat concerned,0.54480,1114,2042,0.52319,0.56640
2011,5th Quintile,male,Not concerned at all,0.12001,232,2042,0.10591,0.13411
2011,5th Quintile,female,Very concerned,0.27498,602,2031,0.25556,0.29440
2011,5th Quintile,female,Somewhat concerned,0.56914,1139,2031,0.54759,0.59068
2011,5th Quintile,female,Not concerned at all,0.15588,290,2031,0.14010,0.17166
2012,1st Quintile,male,Very concerned,0.31641,430,1253,0.29065,0.34217
2012,1st Quintile,male,Somewhat concerned,0.48555,559,1253,0.45787,0.51324
2012,1st Quintile,male,Not concerned at all,0.19804,264,1253,0.17596,0.22011
2012,1st Quintile,female,Very concerned,0.34259,574,1747,0.32033,0.36485
2012,1st Quintile,female,Somewhat concerned,0.46342,803,1747,0.44003,0.48681
2012,1st Quintile,female,Not concerned at all,0.19400,370,1747,0.17545,0.21254
2012,2nd Quintile,male,Very concerned,0.38597,551,1413,0.36057,0.41136
2012,2nd Quintile,male,Somewhat concerned,0.43694,630,1413,0.41107,0.46282
2012,2nd Quintile,male,Not concerned at all,0.17709,232,1413,0.15718,0.19700
2012,2nd Quintile,female,Very concerned,0.33309,602,1712,0.31075,0.35542
2012,2nd Quintile,female,Somewhat concerned,0.50686,845,1712,0.48317,0.53055
2012,2nd Quintile,female,Not concerned at all,0.16005,265,1712,0.14268,0.17743
2012,3rd Quintile,male,Very concerned,0.42614,721,1670,0.40241,0.44986
2012,3rd Quintile,male,Somewhat concerned,0.45669,734,1670,0.43279,0.48059
2012,3rd Quintile,male,Not concerned at all,0.11717,215,1670,0.10174,0.13260
2012,3rd Quintile,female,Very concerned,0.33098,612,1789,0.30917,0.35279
2012,3rd Quintile,female,Somewhat concerned,0.53190,925,1789,0.50877,0.55503
2012,3rd Quintile,female,Not concerned at all,0.13712,252,1789,0.12117,0.15306
2012,4th Quintile,male,Very concerned,0.44052,812,1867,0.41800,0.46305
2012,4th Quintile,male,Somewhat concerned,0.45675,861,1867,0.43415,0.47935
2012,4th Quintile,male,Not concerned at all,0.10273,194,1867,0.08895,0.11651
2012,4th Quintile,female,Very concerned,0.38296,745,1918,0.36120,0.40472
2012,4th Quintile,female,Somewhat concerned,0.50546,941,1918,0.48308,0.52784
2012,4th Quintile,female,Not concerned at all,0.11158,232,1918,0.09749,0.12567
2012,5th Quintile,male,Very concerned,0.43602,993,2267,0.41560,0.45644
2012,5th Quintile,male,Somewhat concerned,0.46108,1065,2267,0.44055,0.48160
2012,5th Quintile,male,Not concerned at all,0.10290,209,2267,0.09039,0.11541
2012,5th Quintile,female,Very concerned,0.35180,832,2254,0.33209,0.37152
2012,5th Quintile,female,Somewhat concerned,0.53820,1188,2254,0.51761,0.55879
2012,5th Quintile,female,Not concerned at all,0.11000,234,2254,0.09708,0.12292
2013,1st Quintile,male,Very concerned,0.30057,373,1269,0.27533,0.32580
2013,1st Quintile,male,Somewhat concerned,0.44429,574,1269,0.41694,0.47164
2013,1st Quintile,male,Not concerned at all,0.25514,322,1269,0.23114,0.27913
2013,1st Quintile,female,Very concerned,0.29387,487,1790,0.27276,0.31498
2013,1st Quintile,female,Somewhat concerned,0.48309,902,1790,0.45993,0.50625
2013,1st Quintile,female,Not concerned at all,0.22304,401,1790,0.20375,0.24233
2013,2nd Quintile,male,Very concerned,0.31751,488,1524,0.29413,0.34088
2013,2nd Quintile,male,Somewhat concerned,0.49271,755,1524,0.46760,0.51782
2013,2nd Quintile,male,Not concerned at all,0.18979,281,1524,0.17009,0.20948
2013,2nd Quintile,female,Very concerned,0.28675,539,1886,0.26634,0.30717
2013,2nd Quintile,female,Somewhat concerned,0.50229,956,1886,0.47972,0.52486
2013,2nd Quintile,female,Not concerned at all,0.21096,391,1886,0.19254,0.22938
2013,3rd Quintile,male,Very concerned,0.33742,559,1697,0.31492,0.35993
2013,3rd Quintile,male,Somewhat concerned,0.49089,853,1697,0.46710,0.51468
2013,3rd Quintile,male,Not concerned at all,0.17169,285,1697,0.15374,0.18963
2013,3rd Quintile,female,Very concerned,0.28937,536,1875,0.26884,0.30990
2013,3rd Quintile,female,Somewhat concerned,0.53414,996,1875,0.51155,0.55672
2013,3rd Quintile,female,Not concerned at all,0.17649,343,1875,0.15923,0.19375
2013,4th Quintile,male,Very concerned,0.34751,664,1900,0.32609,0.36892
2013,4th Quintile,male,Somewhat concerned,0.51218,965,1900,0.48969,0.53466
2013,4th Quintile,male,Not concerned at all,0.14032,271,1900,0.12470,0.15594
2013,4th Quintile,female,Very concerned,0.31406,632,1997,0.29370,0.33443
2013,4th Quintile,female,Somewhat concerned,0.53660,1045,1997,0.51473,0.55848
2013,4th Quintile,female,Not concerned at all,0.14933,320,1997,0.13370,0.16497
2013,5th Quintile,male,Very concerned,0.33411,814,2392,0.31520,0.35301
2013,5th Quintile,male,Somewhat concerned,0.53960,1299,2392,0.51962,0.55958
2013,5th Quintile,male,Not concerned at all,0.12629,279,2392,0.11298,0.13961
2013,5th Quintile,female,Very concerned,0.31590,744,2386,0.29724,0.33456
2013,5th Quintile,female,Somewhat concerned,0.55962,1337,2386,0.53970,0.57955
2013,5th Quintile,female,Not concerned at all,0.12448,305,2386,0.11123,0.13773
2014,1st Quintile,male,Very concerned,0.19060,464,2347,0.17471,0.20649
2014,1st Quintile,male,Somewhat concerned,0.46137,1096,2347,0.44120,0.48154
2014,1st Quintile,male,Not concerned at all,0.34803,787,2347,0.32875,0.36730
2014,1st Quintile,female,Very concerned,0.21306,661,3321,0.19913,0.22699
2014,1st Quintile,female,Somewhat concerned,0.49492,1645,3321,0.47791,0.51193
2014,1st Quintile,female,Not concerned at all,0.29202,1015,3321,0.27655,0.30749
2014,2nd Quintile,male,Very concerned,0.24762,567,2426,0.23044,0.26480
2014,2nd Quintile,male,Somewhat concerned,0.50407,1204,2426,0.48417,0.52397
2014,2nd Quintile,male,Not concerned at all,0.24831,655,2426,0.23111,0.26551
2014,2nd Quintile,female,Very concerned,0.21646,572,2978,0.20167,0.23126
2014,2nd Quintile,female,Somewhat concerned,0.54527,1601,2978,0.52738,0.56316
2014,2nd Quintile,female,Not concerned at all,0.23827,805,2978,0.22296,0.25357
2014,3rd Quintile,male,Very concerned,0.22542,544,2370,0.20860,0.24225
2014,3rd Quintile,male,Somewhat concerned,0.54924,1256,2370,0.52921,0.56928
2014,3rd Quintile,male,Not concerned at all,0.22533,570,2370,0.20851,0.24216
2014,3rd Quintile,female,Very concerned,0.21506,541,2738,0.19967,0.23045
2014,3rd Quintile,female,Somewhat concerned,0.56136,1505,2738,0.54277,0.57996
2014,3rd Quintile,female,Not concerned at all,0.22357,692,2738,0.20796,0.23918
2014,4th Quintile,male,Very concerned,0.23908,590,2463,0.22223,0.25592
2014,4th Quintile,male,Somewhat concerned,0.53936,1330,2463,0.51967,0.55905
2014,4th Quintile,male,Not concerned at all,0.22156,543,2463,0.20515,0.23796
2014,4th Quintile,female,Very concerned,0.21311,540,2661,0.19755,0.22867
2014,4th Quintile,female,Somewhat concerned,0.56422,1510,2661,0.54538,0.58307
2014,4th Quintile,female,Not concerned at all,0.22267,611,2661,0.20686,0.23848
2014,5th Quintile,male,Very concerned,0.24144,651,2713,0.22533,0.25755
2014,5th Quintile,male,Somewhat concerned,0.56316,1559,2713,0.54449,0.58183
2014,5th Quintile,male,Not concerned at all,0.19540,503,2713,0.18047,0.21032
2014,5th Quintile,female,Very concerned,0.20401,601,2670,0.18872,0.21929
2014,5th Quintile,female,Somewhat concerned,0.58146,1548,2670,0.56275,0.60018
2014,5th Quintile,female,Not concerned at all,0.21453,521,2670,0.19896,0.23010
2019,1st Quintile,male,Very concerned,0.22007,348,1829,0.20108,0.23907
2019,1st Quintile,male,Somewhat concerned,0.45263,869,1829,0.42981,0.47545
2019,1st Quintile,male,Not concerned at all,0.32730,612,1829,0.30579,0.34881
2019,1st Quintile,female,Very concerned,0.19786,448,2474,0.18216,0.21357
2019,1st Quintile,female,Somewhat concerned,0.48131,1219,2474,0.46161,0.50100
2019,1st Quintile,female,Not concerned at all,0.32083,807,2474,0.30243,0.33923
2019,2nd Quintile,male,Very concerned,0.21283,425,2071,0.19520,0.23046
2019,2nd Quintile,male,Somewhat concerned,0.52443,1084,2071,0.50291,0.54594
2019,2nd Quintile,male,Not concerned at all,0.26274,562,2071,0.24378,0.28170
2019,2nd Quintile,female,Very concerned,0.20027,489,2584,0.18484,0.21571
2019,2nd Quintile,female,Somewhat concerned,0.54399,1350,2584,0.52478,0.56320
2019,2nd Quintile,female,Not concerned at all,0.25574,745,2584,0.23891,0.27256
2019,3rd Quintile,male,Very concerned,0.21622,430,2004,0.19819,0.23424
2019,3rd Quintile,male,Somewhat concerned,0.52949,1042,2004,0.50763,0.55135
2019,3rd Quintile,male,Not concerned at all,0.25430,532,2004,0.23522,0.27337
2019,3rd Quintile,female,Very concerned,0.18535,419,2364,0.16969,0.20102
2019,3rd Quintile,female,Somewhat concerned,0.57066,1327,2364,0.55070,0.59062
2019,3rd Quintile,female,Not concerned at all,0.24399,618,2364,0.22667,0.26130
2019,4th Quintile,male,Very concerned,0.21285,405,2007,0.19494,0.23077
2019,4th Quintile,male,Somewhat concerned,0.54094,1093,2007,0.51913,0.56275
2019,4th Quintile,male,Not concerned at all,0.24620,509,2007,0.22735,0.26506
2019,4th Quintile,female,Very concerned,0.19299,397,2212,0.17654,0.20944
2019,4th Quintile,female,Somewhat concerned,0.55789,1275,2212,0.53719,0.57859
2019,4th Quintile,female,Not concerned at all,0.24912,540,2212,0.23109,0.26715
2019,5th Quintile,male,Very concerned,0.19395,493,2407,0.17815,0.20975
2019,5th Quintile,male,Somewhat concerned,0.59967,1417,2407,0.58009,0.61925
2019,5th Quintile,male,Not concerned at all,0.20638,497,2407,0.19021,0.22255
2019,5th Quintile,female,Very concerned,0.18029,411,2367,0.16480,0.19578
2019,5th Quintile,female,Somewhat concerned,0.60760,1405,2367,0.58793,0.62728
2019,5th Quintile,female,Not concerned at all,0.21211,551,2367,0.19564,0.22858
