"plb0196_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Hauptschule","2","","","",""
"Ja","1997","Hauptschule","3","","","",""
"Ja","1997","Hauptschule","4","","","",""
"Ja","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Realschule","2","","","",""
"Ja","1997","Realschule","3","","","",""
"Ja","1997","Realschule","4","","","",""
"Ja","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","(Fach-)Abitur","2","","","",""
"Ja","1997","(Fach-)Abitur","3","","","",""
"Ja","1997","(Fach-)Abitur","4","","","",""
"Ja","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","AkademikerIn","2","","","",""
"Ja","1997","AkademikerIn","3","","","",""
"Ja","1997","AkademikerIn","4","","","",""
"Ja","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Nein","1997","(noch) kein Abschluss","2","19","","",""
"Nein","1997","(noch) kein Abschluss","3","10","","",""
"Nein","1997","(noch) kein Abschluss","4","4","","",""
"Nein","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Hauptschule","1 Einkommensschwächstes Quintil","165","1","1","1"
"Nein","1997","Hauptschule","2","203","1","1","1"
"Nein","1997","Hauptschule","3","127","1","1","1"
"Nein","1997","Hauptschule","4","71","1","1","1"
"Nein","1997","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Nein","1997","Realschule","1 Einkommensschwächstes Quintil","114","1","1","1"
"Nein","1997","Realschule","2","143","1","1","1"
"Nein","1997","Realschule","3","95","1","1","1"
"Nein","1997","Realschule","4","75","1","1","1"
"Nein","1997","Realschule","5 Einkommensstärkstes Quintil","14","","",""
"Nein","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","28","","",""
"Nein","1997","(Fach-)Abitur","2","33","1","1","1"
"Nein","1997","(Fach-)Abitur","3","23","","",""
"Nein","1997","(Fach-)Abitur","4","18","","",""
"Nein","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Nein","1997","AkademikerIn","1 Einkommensschwächstes Quintil","30","1","1","1"
"Nein","1997","AkademikerIn","2","43","1","1","1"
"Nein","1997","AkademikerIn","3","44","1","1","1"
"Nein","1997","AkademikerIn","4","41","1","1","1"
"Nein","1997","AkademikerIn","5 Einkommensstärkstes Quintil","36","1","1","1"
"Ja","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","(noch) kein Abschluss","2","","","",""
"Ja","1998","(noch) kein Abschluss","3","","","",""
"Ja","1998","(noch) kein Abschluss","4","","","",""
"Ja","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Hauptschule","2","","","",""
"Ja","1998","Hauptschule","3","","","",""
"Ja","1998","Hauptschule","4","","","",""
"Ja","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Realschule","2","","","",""
"Ja","1998","Realschule","3","","","",""
"Ja","1998","Realschule","4","","","",""
"Ja","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","(Fach-)Abitur","2","","","",""
"Ja","1998","(Fach-)Abitur","3","","","",""
"Ja","1998","(Fach-)Abitur","4","","","",""
"Ja","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","AkademikerIn","2","","","",""
"Ja","1998","AkademikerIn","3","","","",""
"Ja","1998","AkademikerIn","4","","","",""
"Ja","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","17","","",""
"Nein","1998","(noch) kein Abschluss","2","13","","",""
"Nein","1998","(noch) kein Abschluss","3","6","","",""
"Nein","1998","(noch) kein Abschluss","4","1","","",""
"Nein","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Hauptschule","1 Einkommensschwächstes Quintil","186","1","1","1"
"Nein","1998","Hauptschule","2","195","1","1","1"
"Nein","1998","Hauptschule","3","131","1","1","1"
"Nein","1998","Hauptschule","4","68","1","1","1"
"Nein","1998","Hauptschule","5 Einkommensstärkstes Quintil","19","","",""
"Nein","1998","Realschule","1 Einkommensschwächstes Quintil","127","1","1","1"
"Nein","1998","Realschule","2","163","1","1","1"
"Nein","1998","Realschule","3","102","1","1","1"
"Nein","1998","Realschule","4","64","1","1","1"
"Nein","1998","Realschule","5 Einkommensstärkstes Quintil","26","","",""
"Nein","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Nein","1998","(Fach-)Abitur","2","25","","",""
"Nein","1998","(Fach-)Abitur","3","25","","",""
"Nein","1998","(Fach-)Abitur","4","19","","",""
"Nein","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Nein","1998","AkademikerIn","1 Einkommensschwächstes Quintil","30","1","1","1"
"Nein","1998","AkademikerIn","2","40","1","1","1"
"Nein","1998","AkademikerIn","3","37","1","1","1"
"Nein","1998","AkademikerIn","4","68","1","1","1"
"Nein","1998","AkademikerIn","5 Einkommensstärkstes Quintil","40","1","1","1"
"Ja","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","(noch) kein Abschluss","2","","","",""
"Ja","1999","(noch) kein Abschluss","3","","","",""
"Ja","1999","(noch) kein Abschluss","4","","","",""
"Ja","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Hauptschule","2","","","",""
"Ja","1999","Hauptschule","3","","","",""
"Ja","1999","Hauptschule","4","","","",""
"Ja","1999","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Realschule","2","","","",""
"Ja","1999","Realschule","3","","","",""
"Ja","1999","Realschule","4","","","",""
"Ja","1999","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","(Fach-)Abitur","2","","","",""
"Ja","1999","(Fach-)Abitur","3","","","",""
"Ja","1999","(Fach-)Abitur","4","","","",""
"Ja","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","AkademikerIn","2","","","",""
"Ja","1999","AkademikerIn","3","","","",""
"Ja","1999","AkademikerIn","4","","","",""
"Ja","1999","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","14","","",""
"Nein","1999","(noch) kein Abschluss","2","13","","",""
"Nein","1999","(noch) kein Abschluss","3","4","","",""
"Nein","1999","(noch) kein Abschluss","4","3","","",""
"Nein","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Nein","1999","Hauptschule","1 Einkommensschwächstes Quintil","140","1","1","1"
"Nein","1999","Hauptschule","2","169","1","1","1"
"Nein","1999","Hauptschule","3","127","1","1","1"
"Nein","1999","Hauptschule","4","80","1","1","1"
"Nein","1999","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Nein","1999","Realschule","1 Einkommensschwächstes Quintil","136","1","1","1"
"Nein","1999","Realschule","2","152","1","1","1"
"Nein","1999","Realschule","3","98","1","1","1"
"Nein","1999","Realschule","4","89","1","1","1"
"Nein","1999","Realschule","5 Einkommensstärkstes Quintil","22","","",""
"Nein","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Nein","1999","(Fach-)Abitur","2","25","","",""
"Nein","1999","(Fach-)Abitur","3","18","","",""
"Nein","1999","(Fach-)Abitur","4","21","","",""
"Nein","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6","","",""
"Nein","1999","AkademikerIn","1 Einkommensschwächstes Quintil","19","","",""
"Nein","1999","AkademikerIn","2","44","1","1","1"
"Nein","1999","AkademikerIn","3","44","1","1","1"
"Nein","1999","AkademikerIn","4","55","1","1","1"
"Nein","1999","AkademikerIn","5 Einkommensstärkstes Quintil","45","1","1","1"
"Ja","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","(noch) kein Abschluss","2","","","",""
"Ja","2000","(noch) kein Abschluss","3","","","",""
"Ja","2000","(noch) kein Abschluss","4","","","",""
"Ja","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Hauptschule","2","","","",""
"Ja","2000","Hauptschule","3","","","",""
"Ja","2000","Hauptschule","4","","","",""
"Ja","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Realschule","2","","","",""
"Ja","2000","Realschule","3","","","",""
"Ja","2000","Realschule","4","","","",""
"Ja","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","(Fach-)Abitur","2","","","",""
"Ja","2000","(Fach-)Abitur","3","","","",""
"Ja","2000","(Fach-)Abitur","4","","","",""
"Ja","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","AkademikerIn","2","","","",""
"Ja","2000","AkademikerIn","3","","","",""
"Ja","2000","AkademikerIn","4","","","",""
"Ja","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Nein","2000","(noch) kein Abschluss","2","7","","",""
"Nein","2000","(noch) kein Abschluss","3","11","","",""
"Nein","2000","(noch) kein Abschluss","4","1","","",""
"Nein","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Hauptschule","1 Einkommensschwächstes Quintil","199","1","1","1"
"Nein","2000","Hauptschule","2","312","1","1","1"
"Nein","2000","Hauptschule","3","197","1","1","1"
"Nein","2000","Hauptschule","4","162","1","1","1"
"Nein","2000","Hauptschule","5 Einkommensstärkstes Quintil","51","1","1","1"
"Nein","2000","Realschule","1 Einkommensschwächstes Quintil","172","1","1","1"
"Nein","2000","Realschule","2","281","1","1","1"
"Nein","2000","Realschule","3","221","1","1","1"
"Nein","2000","Realschule","4","143","1","1","1"
"Nein","2000","Realschule","5 Einkommensstärkstes Quintil","68","1","1","1"
"Nein","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","38","1","1","1"
"Nein","2000","(Fach-)Abitur","2","65","1","1","1"
"Nein","2000","(Fach-)Abitur","3","59","1","1","1"
"Nein","2000","(Fach-)Abitur","4","59","1","1","1"
"Nein","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Nein","2000","AkademikerIn","1 Einkommensschwächstes Quintil","34","1","1","1"
"Nein","2000","AkademikerIn","2","69","1","1","1"
"Nein","2000","AkademikerIn","3","85","1","1","1"
"Nein","2000","AkademikerIn","4","119","1","1","1"
"Nein","2000","AkademikerIn","5 Einkommensstärkstes Quintil","124","1","1","1"
"Ja","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","(noch) kein Abschluss","2","","","",""
"Ja","2001","(noch) kein Abschluss","3","","","",""
"Ja","2001","(noch) kein Abschluss","4","","","",""
"Ja","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Hauptschule","2","","","",""
"Ja","2001","Hauptschule","3","","","",""
"Ja","2001","Hauptschule","4","","","",""
"Ja","2001","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Realschule","2","","","",""
"Ja","2001","Realschule","3","","","",""
"Ja","2001","Realschule","4","","","",""
"Ja","2001","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","(Fach-)Abitur","2","","","",""
"Ja","2001","(Fach-)Abitur","3","","","",""
"Ja","2001","(Fach-)Abitur","4","","","",""
"Ja","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","AkademikerIn","2","","","",""
"Ja","2001","AkademikerIn","3","","","",""
"Ja","2001","AkademikerIn","4","","","",""
"Ja","2001","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","(noch) kein Abschluss","2","","","",""
"Nein","2001","(noch) kein Abschluss","3","","","",""
"Nein","2001","(noch) kein Abschluss","4","","","",""
"Nein","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Hauptschule","2","","","",""
"Nein","2001","Hauptschule","3","","","",""
"Nein","2001","Hauptschule","4","","","",""
"Nein","2001","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Realschule","2","","","",""
"Nein","2001","Realschule","3","","","",""
"Nein","2001","Realschule","4","","","",""
"Nein","2001","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","(Fach-)Abitur","2","","","",""
"Nein","2001","(Fach-)Abitur","3","","","",""
"Nein","2001","(Fach-)Abitur","4","","","",""
"Nein","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","AkademikerIn","2","","","",""
"Nein","2001","AkademikerIn","3","","","",""
"Nein","2001","AkademikerIn","4","","","",""
"Nein","2001","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Ja","2002","(noch) kein Abschluss","2","16","","",""
"Ja","2002","(noch) kein Abschluss","3","5","","",""
"Ja","2002","(noch) kein Abschluss","4","7","","",""
"Ja","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Ja","2002","Hauptschule","1 Einkommensschwächstes Quintil","201","0.557486818231956","0.505377452730616","0.609596183733295"
"Ja","2002","Hauptschule","2","342","0.57253419321824","0.532238353151737","0.612830033284743"
"Ja","2002","Hauptschule","3","309","0.653920845493084","0.611363181257333","0.696478509728835"
"Ja","2002","Hauptschule","4","319","0.666511849517548","0.624247101531505","0.708776597503591"
"Ja","2002","Hauptschule","5 Einkommensstärkstes Quintil","144","0.676375498202381","0.611208138333485","0.741542858071278"
"Ja","2002","Realschule","1 Einkommensschwächstes Quintil","223","0.661917510236802","0.612708210096754","0.711126810376849"
"Ja","2002","Realschule","2","400","0.652143632779817","0.61471322948535","0.689574036074283"
"Ja","2002","Realschule","3","429","0.686535068994244","0.650310463871267","0.72275967411722"
"Ja","2002","Realschule","4","441","0.766043948068388","0.731679624584982","0.800408271551793"
"Ja","2002","Realschule","5 Einkommensstärkstes Quintil","341","0.738095069598502","0.697562245606595","0.778627893590409"
"Ja","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","60","0.624279837106753","0.52689122122544","0.721668452988066"
"Ja","2002","(Fach-)Abitur","2","123","0.704584590044992","0.636003122593433","0.773166057496551"
"Ja","2002","(Fach-)Abitur","3","118","0.741747943256267","0.673931006429447","0.809564880083087"
"Ja","2002","(Fach-)Abitur","4","169","0.709997770793092","0.651858534450219","0.768137007135964"
"Ja","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","181","0.78177653964675","0.72973712009004","0.833815959203461"
"Ja","2002","AkademikerIn","1 Einkommensschwächstes Quintil","62","0.752818867774124","0.658877152040636","0.846760583507612"
"Ja","2002","AkademikerIn","2","139","0.769624203771464","0.70844973871943","0.830798668823498"
"Ja","2002","AkademikerIn","3","249","0.736931165874674","0.689062141903275","0.784800189846072"
"Ja","2002","AkademikerIn","4","466","0.792145137164493","0.75934754939551","0.824942724933476"
"Ja","2002","AkademikerIn","5 Einkommensstärkstes Quintil","820","0.814767926286927","0.790973613333667","0.838562239240187"
"Nein","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Nein","2002","(noch) kein Abschluss","2","7","","",""
"Nein","2002","(noch) kein Abschluss","3","6","","",""
"Nein","2002","(noch) kein Abschluss","4","5","","",""
"Nein","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Nein","2002","Hauptschule","1 Einkommensschwächstes Quintil","148","0.442513181768044","0.390403816266705","0.494622547269384"
"Nein","2002","Hauptschule","2","237","0.42746580678176","0.387169966715257","0.467761646848263"
"Nein","2002","Hauptschule","3","171","0.346079154506917","0.303521490271165","0.388636818742668"
"Nein","2002","Hauptschule","4","159","0.333488150482452","0.291223402496409","0.375752898468495"
"Nein","2002","Hauptschule","5 Einkommensstärkstes Quintil","54","0.323624501797619","0.258457141928722","0.388791861666515"
"Nein","2002","Realschule","1 Einkommensschwächstes Quintil","132","0.338082489763198","0.288873189623151","0.387291789903246"
"Nein","2002","Realschule","2","222","0.347856367220183","0.310425963925717","0.38528677051465"
"Nein","2002","Realschule","3","201","0.313464931005757","0.27724032588278","0.349689536128733"
"Nein","2002","Realschule","4","142","0.233956051931612","0.199591728448207","0.268320375415018"
"Nein","2002","Realschule","5 Einkommensstärkstes Quintil","111","0.261904930401498","0.221372106409591","0.302437754393404"
"Nein","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","35","0.375720162893247","0.278331547011934","0.47310877877456"
"Nein","2002","(Fach-)Abitur","2","47","0.295415409955008","0.226833942503449","0.363996877406567"
"Nein","2002","(Fach-)Abitur","3","42","0.258252056743733","0.190435119916913","0.326068993570553"
"Nein","2002","(Fach-)Abitur","4","65","0.290002229206908","0.231862992864036","0.348141465549781"
"Nein","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.21822346035325","0.16618404079654","0.27026287990996"
"Nein","2002","AkademikerIn","1 Einkommensschwächstes Quintil","19","","",""
"Nein","2002","AkademikerIn","2","43","0.230375796228536","0.169201331176502","0.29155026128057"
"Nein","2002","AkademikerIn","3","76","0.263068834125327","0.215199810153928","0.310937858096725"
"Nein","2002","AkademikerIn","4","122","0.207854862835507","0.175057275066524","0.24065245060449"
"Nein","2002","AkademikerIn","5 Einkommensstärkstes Quintil","204","0.185232073713073","0.161437760759813","0.209026386666333"
"Ja","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Ja","2003","(noch) kein Abschluss","2","13","","",""
"Ja","2003","(noch) kein Abschluss","3","2","","",""
"Ja","2003","(noch) kein Abschluss","4","3","","",""
"Ja","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Hauptschule","1 Einkommensschwächstes Quintil","153","0.538813950885986","0.480939996499957","0.596687905272017"
"Ja","2003","Hauptschule","2","336","0.586980304113679","0.546874617592728","0.627085990634629"
"Ja","2003","Hauptschule","3","292","0.643219216731949","0.598355911280575","0.688082522183323"
"Ja","2003","Hauptschule","4","317","0.70242304313021","0.660506156771224","0.744339929489196"
"Ja","2003","Hauptschule","5 Einkommensstärkstes Quintil","132","0.664337489198322","0.598227687395169","0.730447291001475"
"Ja","2003","Realschule","1 Einkommensschwächstes Quintil","215","0.633156426846772","0.581000083408562","0.685312770284983"
"Ja","2003","Realschule","2","414","0.668728579891922","0.631975414987308","0.705481744796536"
"Ja","2003","Realschule","3","420","0.719526493971303","0.683818486413314","0.755234501529293"
"Ja","2003","Realschule","4","421","0.725200716748091","0.689270680571124","0.761130752925057"
"Ja","2003","Realschule","5 Einkommensstärkstes Quintil","303","0.7468892275728","0.70433337290007","0.78944508224553"
"Ja","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","62","0.684557721131069","0.589602431071446","0.779513011190692"
