year,pgisced97,plb0196_h,proportion,n,lower_confidence,upper_confidence
1998,middle vocational,Nein,0.577639751552795,18147,0.5704531476926882,0.5848263554129018
1998,higher education,Nein,0.14837819185645273,18147,0.14320614946189533,0.15355023425101014
1998,general elemantary,Nein,0.14837819185645273,18147,0.14320614946189533,0.15355023425101014
1998,higher vocational,Nein,0.0738440303657695,18147,0.07003904130056475,0.07764901943097426
1998,vocational + Abi,Nein,0.031746031746031744,18147,0.029195134190470224,0.03429692930159327
1998,inadequately,Nein,0.01932367149758454,18147,0.01732076202318924,0.02132658097197984
1998,in school,Nein,0.0006901311249137336,18147,0.00030803771511958924,0.001072224534707878
1999,middle vocational,Nein,0.6020334059549746,17396,0.5947595453153763,0.6093072665945728
1999,higher education,Nein,0.1503267973856209,17396,0.1450158067556747,0.15563778801556713
1999,general elemantary,Nein,0.12418300653594772,17396,0.11928218214737113,0.1290838309245243
1999,higher vocational,Nein,0.07407407407407407,17396,0.07018225529012519,0.07796589285802295
1999,vocational + Abi,Nein,0.032679738562091505,17396,0.030037598714761495,0.03532187840942151
1999,inadequately,Nein,0.01597676107480029,17396,0.014113479799525954,0.017840042350074626
1999,in school,Nein,0.0007262164124909223,17396,0.00032589700192670886,0.0011265358230551357
2000,middle vocational,Nein,0.5761695321871252,30607,0.570633266537952,0.5817057978362984
2000,higher education,Nein,0.17233106757297081,30607,0.1680999430620494,0.17656219208389223
2000,general elemantary,Nein,0.0975609756097561,30607,0.09423673316353051,0.10088521805598169
2000,higher vocational,Nein,0.09116353458616554,30607,0.08793876165839304,0.09438830751393804
2000,vocational + Abi,Nein,0.05437824870051979,30607,0.05183776142165626,0.05691873597938332
2000,inadequately,Nein,0.007197121151539384,30607,0.006250106691808586,0.008144135611270182
2000,in school,Nein,0.0011995201919232307,30607,0.0008117371239786059,0.0015873032598678555
2002,middle vocational,Ja,0.3326142131979695,28961,0.32718785856772487,0.3380405678282142
2002,higher education,Ja,0.22030456852791877,28961,0.21553121565544467,0.22507792140039287
2002,middle vocational,Nein,0.1651015228426396,28961,0.1608254837347464,0.1693775619505328
2002,higher vocational,Ja,0.06928934010152284,28961,0.06636458268297268,0.07221409752007299
2002,higher education,Nein,0.05888324873096447,28961,0.05617201519415441,0.06159448226777453
2002,vocational + Abi,Ja,0.04682741116751269,28961,0.044394170081059704,0.04926065225396568
2002,general elemantary,Ja,0.0333756345177665,28961,0.031306956359325205,0.03544431267620779
2002,higher vocational,Nein,0.02550761421319797,28961,0.02369179151924802,0.027323436907147922
2002,general elemantary,Nein,0.023604060913705583,28961,0.02185560115983256,0.025352520667578607
2002,vocational + Abi,Nein,0.017893401015228426,28961,0.016366625956580793,0.01942017607387606
2002,inadequately,Ja,0.002284263959390863,28961,0.0017344372294347704,0.002834090689346956
2002,in school,Ja,0.001649746192893401,28961,0.0011823347629539118,0.00211715762283289
2002,inadequately,Nein,0.0013959390862944162,28961,0.0009659284556218571,0.0018259497169669753
2002,in school,Nein,0.0012690355329949238,28961,0.0008590104329638869,0.0016790606330259607
2003,middle vocational,Ja,0.33413590155163186,27727,0.32858377955112916,0.33968802355213457
2003,higher education,Ja,0.21040663456393793,27727,0.2056089013970841,0.21520436773079177
2003,middle vocational,Nein,0.16773675762439808,27727,0.16333881955878313,0.17213469569001302
2003,higher vocational,Ja,0.07062600321027288,27727,0.06761034440402573,0.07364166201652002
2003,higher education,Nein,0.060460139111824504,27727,0.057654726104330985,0.06326555211931802
2003,vocational + Abi,Ja,0.050026752273943285,27727,0.04746072379227363,0.05259278075561294
2003,general elemantary,Ja,0.033707865168539325,27727,0.03158352296832516,0.03583220736875349
2003,higher vocational,Nein,0.026484751203852328,27727,0.02459469831019162,0.028374804097513036
2003,general elemantary,Nein,0.02247191011235955,27727,0.020727336707285698,0.024216483517433402
2003,vocational + Abi,Nein,0.019662921348314606,27727,0.018028679355871442,0.02129716334075777
2003,inadequately,Ja,0.002541466024612092,27727,0.001948821591274953,0.003134110457949231
2003,inadequately,Nein,0.0014713750668806848,27727,0.001020198447235731,0.0019225516865256386
2003,in school,Nein,0.00013376136971642589,27727,-2.364584137789415e-06,0.0002698873235706412
2003,in school,Ja,0.00013376136971642589,27727,-2.364584137789415e-06,0.0002698873235706412
2004,middle vocational,Ja,0.3386448662879313,26790,0.3329777864997262,0.34431194607613635
2004,higher education,Ja,0.20922821116807538,26790,0.20435735372441916,0.2140990686117316
2004,middle vocational,Nein,0.154912013301926,26790,0.15057926732470328,0.15924475927914872
2004,higher vocational,Ja,0.07537758071220729,26790,0.07221622749962767,0.07853893392478692
2004,higher education,Nein,0.06609394485243175,26790,0.06311884088542405,0.06906904881943945
2004,vocational + Abi,Ja,0.04891229042538451,26790,0.04632950100150699,0.05149507984926203
2004,general elemantary,Ja,0.03533324095884716,26790,0.033122437634529045,0.03754404428316528
2004,higher vocational,Nein,0.02383261743106554,26790,0.022006125611570164,0.02565910925056092
2004,general elemantary,Nein,0.02258556186781211,26790,0.020806362813260565,0.024364760922363657
2004,vocational + Abi,Nein,0.021061382846057918,26790,0.0193419275611166,0.022780838130999237
2004,inadequately,Ja,0.0022169876680060967,26790,0.0016537789015802903,0.002780196434431903
2004,inadequately,Nein,0.0011084938340030484,26790,0.0007100239388725487,0.001506963729133548
2004,in school,Ja,0.00041568518775114314,26790,0.00017158860158001426,0.000659781773922272
2004,in school,Nein,0.0002771234585007621,26790,7.780561725704926e-05,0.00047644129974447493
2005,middle vocational,Ja,0.33827493261455527,25520,0.33247010351912776,0.3440797617099828
2005,higher education,Ja,0.20934411500449238,25520,0.20435251394084686,0.2143357160681379
2005,middle vocational,Nein,0.1539383048817011,25520,0.14951048340079093,0.15836612636261127
2005,higher vocational,Ja,0.07038035339922133,25520,0.06724205594363,0.07351865085481266
2005,higher education,Nein,0.06349206349206349,25520,0.060500272926216465,0.0664838540579105
2005,vocational + Abi,Ja,0.053608864929619644,25520,0.05084530190045416,0.05637242795878513
2005,general elemantary,Ja,0.03728661275831087,25520,0.034962053038474175,0.03961117247814756
2005,higher vocational,Nein,0.025007487271638214,25520,0.023091681819547665,0.026923292723728762
2005,general elemantary,Nein,0.022162324049116503,25520,0.0203561617618639,0.023968486336369107
2005,vocational + Abi,Nein,0.021413596885294997,25520,0.019637526649178817,0.023189667121411177
2005,inadequately,Ja,0.002994908655286014,25520,0.002324474371058206,0.003665342939513822
2005,inadequately,Nein,0.0010482180293501049,25520,0.0006511967248974109,0.0014452393338027988
2005,in school,Nein,0.0007487271638215035,25520,0.0004131326239724597,0.0010843217036705472
2005,in school,Ja,0.0002994908655286014,25520,8.719453702677637e-05,0.0005117871940304264
2006,middle vocational,Ja,0.3476789822709433,27321,0.3420318536381339,0.3533261109037527
2006,higher education,Ja,0.21856814183245366,27321,0.21366756996839417,0.22346871369651314
2006,middle vocational,Nein,0.14886994180538637,27321,0.14464900112191195,0.1530908824888608
2006,higher vocational,Ja,0.0713222357558533,27321,0.06827045891031426,0.07437401260139233
2006,vocational + Abi,Ja,0.056705914196779,27321,0.053963421310844785,0.05944840708271321
2006,higher education,Nein,0.05657057788604682,27321,0.053831163126106314,0.05930999264598733
2006,general elemantary,Ja,0.03356340506157802,27321,0.03142776791562994,0.035699042207526094
2006,higher vocational,Nein,0.022195154960075788,27321,0.020448275417567684,0.023942034502583892
2006,vocational + Abi,Nein,0.020571119231289754,27321,0.018887967805026037,0.02225427065755347
2006,general elemantary,Nein,0.01921775612396806,27321,0.017589789818184178,0.020845722429751943
2006,inadequately,Ja,0.002165380971714711,27321,0.0016141873067768019,0.00271657463665262
2006,inadequately,Nein,0.0014886994180538639,27321,0.0010315188349909533,0.0019458800011167745
2006,in school,Nein,0.0006766815536608473,27321,0.0003683251617547261,0.0009850379455669683
2006,in school,Ja,0.0004060089321965083,27321,0.00016712475306196377,0.0006448931113310529
2007,middle vocational,Ja,0.36071532422215763,25385,0.3548079167098504,0.36662273173446486
2007,higher education,Ja,0.21997673742366966,25385,0.2148809694713797,0.22507250537595963
2007,middle vocational,Nein,0.13812154696132597,25385,0.1338770989725544,0.14236599495009755
2007,higher vocational,Ja,0.07138703111369585,25385,0.06821969231948544,0.07455436990790626
2007,higher education,Nein,0.060918871765047976,25385,0.05797651744353794,0.06386122608655802
2007,vocational + Abi,Ja,0.06062808956091887,25385,0.05769231154504908,0.06356386757678865
2007,general elemantary,Ja,0.02907822041291073,25385,0.027011205922429712,0.031145234903391744
2007,higher vocational,Nein,0.021372492003489386,25385,0.019593377997509116,0.023151606009469656
2007,vocational + Abi,Nein,0.018173887758069208,25385,0.016530618625896124,0.019817156890242292
2007,general elemantary,Nein,0.016429194533294562,25385,0.014865404509537442,0.017992984557051683
2007,inadequately,Nein,0.001308519918580983,25385,0.0008638135705400566,0.0017532262666219093
2007,inadequately,Ja,0.0011631288165164292,25385,0.0007438251326163442,0.0015824325004165142
2007,in school,Nein,0.00043617330619366096,25385,0.00017930986611135863,0.0006930367462759633
2007,in school,Ja,0.0002907822041291073,25385,8.103883113696125e-05,0.0005005255771212533
2008,middle vocational,Ja,0.3486822623630441,23673,0.3426115339708625,0.3547529907552257
2008,higher education,Ja,0.21498371335504887,23673,0.20975046270712622,0.22021696400297153
2008,middle vocational,Nein,0.15309446254071662,23673,0.14850748461885524,0.157681440462578
2008,higher vocational,Ja,0.0695883920639621,23673,0.0663469714988916,0.0728298126290326
2008,higher education,Nein,0.059816405093278055,23673,0.056795438580261516,0.0628373716062946
2008,vocational + Abi,Ja,0.05892804264139769,23673,0.055928176706941335,0.06192790857585405
2008,general elemantary,Ja,0.03360971276280723,23673,0.03131389135645351,0.035905534169160945
2008,vocational + Abi,Nein,0.020432336393248447,23673,0.018630125304645303,0.02223454748185159
2008,higher vocational,Nein,0.01865561148948771,23673,0.016931978139790745,0.020379244839184674
2008,general elemantary,Nein,0.017915309446254073,23673,0.016225584367775166,0.01960503452473298
2008,inadequately,Ja,0.0016286644951140066,23673,0.0011149861137442084,0.002142342876483805
2008,inadequately,Nein,0.0013325436778205508,23673,0.0008678351976351502,0.0017972521580059515
2008,in school,Nein,0.0007403020432336393,23673,0.0003938261027950966,0.001086777983672182
2008,in school,Ja,0.0005922416345869114,23673,0.0002823211745099698,0.000902162094663853
2009,middle vocational,Ja,0.3315499080421334,21983,0.3253265965221395,0.3377732195621273
2009,higher education,Ja,0.22287242935963886,21983,0.21737085580944326,0.22837400290983445
2009,middle vocational,Nein,0.16268182578164186,21983,0.1578028645273385,0.16756078703594524
2009,higher vocational,Ja,0.06704564454104665,21983,0.06373945250995723,0.07035183657213608
2009,higher education,Nein,0.0638689182410968,21983,0.060636513729954516,0.0671013227522391
2009,vocational + Abi,Ja,0.05885303460959706,21983,0.05574185026302657,0.06196421895616755
2009,general elemantary,Ja,0.026082594883798695,21983,0.023975669996968468,0.02818951977062892
2009,higher vocational,Nein,0.024243437552248788,21983,0.022210236004086434,0.026276639100411142
2009,vocational + Abi,Nein,0.020063534525998995,21983,0.01820993771883493,0.02191713133316306
2009,general elemantary,Nein,0.018057181073399098,21983,0.016296905481103397,0.0198174566656948
2009,inadequately,Ja,0.0021735495736498914,21983,0.0015579123479988904,0.0027891867993008923
2009,inadequately,Nein,0.0016719612104999163,21983,0.001131875950624928,0.0022120464703749045
2009,in school,Ja,0.0005015883631499749,21983,0.0002055981361940828,0.000797578590105867
2009,in school,Nein,0.00033439224209998327,21983,9.269702094681396e-05,0.0005760874632531526
2010,middle vocational,Ja,0.31728797201109904,35837,0.31246920609789014,0.32210673792430794
2010,higher education,Ja,0.21305344432380263,35837,0.208814017462021,0.21729287118558427
2010,middle vocational,Nein,0.17263843648208468,35837,0.16872546515417292,0.17655140780999645
2010,higher education,Nein,0.06743877427916516,35837,0.06484230158748969,0.07003524697084063
2010,vocational + Abi,Ja,0.06321631077331404,35837,0.06069675206744283,0.06573586947918524
2010,higher vocational,Ja,0.06140668355652069,35837,0.05892105174738879,0.06389231536565258
2010,general elemantary,Ja,0.03269393171673302,35837,0.030852711309497367,0.03453515212396868
2010,vocational + Abi,Nein,0.025576064664012545,35837,0.023941579133533095,0.027210550194491995
2010,higher vocational,Nein,0.02123295934370853,35837,0.019740387721465847,0.022725530965951212
2010,general elemantary,Nein,0.019785257570273856,35837,0.018343402140589146,0.021227112999958567
2010,inadequately,Ja,0.0033779708046809023,35837,0.0027772351136225518,0.003978706495739253
2010,inadequately,Nein,0.0015683435878875618,35837,0.001158639756309475,0.0019780474194656486
2010,in school,Ja,0.00048256725781155747,35837,0.00025518092353264503,0.0007099535920904699
2010,in school,Nein,0.00024128362890577873,35837,8.04778042286093e-05,0.00040208945358294817
2011,middle vocational,Ja,0.34297479160389677,41903,0.3384295640615825,0.34752001914621106
2011,higher education,Ja,0.2194436075123029,41903,0.21548085342687245,0.22340636159773336
2011,middle vocational,Nein,0.14170935020588532,41903,0.13837009234597095,0.1450486080657997
2011,vocational + Abi,Ja,0.06949884503364467,41903,0.06706394707925356,0.07193374298803579
2011,higher vocational,Ja,0.06507984332630311,41903,0.06271803840149724,0.06744164825110897
2011,higher education,Nein,0.059154363764186,41903,0.056895520516136056,0.061413207012235946
2011,general elemantary,Ja,0.03826453751129858,41903,0.03642774727445355,0.040101327748143616
2011,vocational + Abi,Nein,0.0202872351109772,41903,0.018937357707794412,0.02163711251415999
2011,general elemantary,Nein,0.01958421211208195,41903,0.018257454117832164,0.02091097010633174
2011,higher vocational,Nein,0.017073415687456062,41903,0.015833037099509888,0.018313794275402237
2011,inadequately,Ja,0.004117706136386462,41903,0.0035045583097884163,0.0047308539629845065
2011,inadequately,Nein,0.0018077734257306419,41903,0.0014010374347910675,0.002214509416670216
2011,in school,Ja,0.0008034548558802853,41903,0.0005321611521126412,0.0010747485596479293
2011,in school,Nein,0.00020086371397007131,41903,6.517596559211359e-05,0.00033655146234802904
2012,middle vocational,Ja,0.33108833577354807,40229,0.32648955425093107,0.33568711729616507
2012,higher education,Ja,0.210639336261591,40229,0.20665465184123022,0.2146240206819518
2012,middle vocational,Nein,0.15539287457296241,40229,0.1518526617271441,0.15893308741878073
2012,vocational + Abi,Ja,0.07027818448023426,40229,0.06778029493418349,0.07277607402628504
2012,higher education,Nein,0.0629575402635432,40229,0.060584036285822894,0.06533104424126349
2012,higher vocational,Ja,0.06207906295754027,40229,0.05972107194984207,0.06443705396523847
2012,general elemantary,Ja,0.03806734992679356,40229,0.03619737790878025,0.03993732194480687
2012,vocational + Abi,Nein,0.023035627135187895,40229,0.021569654592483476,0.024501599677892314
2012,general elemantary,Nein,0.019716935090287945,40229,0.018358365447332884,0.021075504733243006
2012,higher vocational,Nein,0.01805758906783797,40229,0.016756343256309016,0.019358834879366925
2012,inadequately,Ja,0.004489995119570522,40229,0.0038366657199025364,0.0051433245192385076
2012,inadequately,Nein,0.0030258662762323086,40229,0.002489139497768043,0.0035625930546965743
2012,in school,Ja,0.0007808687164470473,40229,0.0005079044263696197,0.0010538330065244749
2012,in school,Nein,0.00039043435822352365,40229,0.00019738175210050975,0.0005834869643465376
2013,middle vocational,Ja,0.32705038617138654,44486,0.32269082275151545,0.33140994959125764
2013,higher education,Ja,0.21055535123207061,44486,0.2067666672929282,0.21434403517121303
2013,middle vocational,Nein,0.1401250459727841,44486,0.13689937603856733,0.14335071590700088
2013,vocational + Abi,Ja,0.07557925707980875,44486,0.07312296197396354,0.07803555218565397
2013,higher education,Nein,0.06399411548363369,44486,0.061719784318717746,0.06626844664854964
2013,higher vocational,Ja,0.05443177638837808,44486,0.052323550796126654,0.05654000198062951
2013,general elemantary,Ja,0.05057006252298639,44486,0.04853385236912915,0.052606272676843625
2013,vocational + Abi,Nein,0.02666421478484737,44486,0.025167151576015637,0.028161277993679103
2013,general elemantary,Nein,0.02436557557925708,44486,0.022932806211218033,0.025798344947296128
2013,higher vocational,Nein,0.015446855461566752,44486,0.014300857049641378,0.016592853873492127
2013,inadequately,Ja,0.00570062522986392,44486,0.0050010020000672,0.006400248459660641
2013,inadequately,Nein,0.003585877160720853,44486,0.0030304053374970016,0.004141348983944705
2013,in school,Ja,0.001471129091577786,44486,0.0011149650280275149,0.0018272931551280571
2013,in school,Nein,0.0004597278411180581,44486,0.0002605252681015629,0.0006589304141345533
2014,middle vocational,Ja,0.3253588516746411,38694,0.3206906244799174,0.33002707886936483
2014,higher education,Ja,0.2126641555532933,38694,0.2085869611676743,0.21674134993891228
2014,middle vocational,Nein,0.13875598086124402,38694,0.1353115043852808,0.14220045733720724
2014,vocational + Abi,Ja,0.07747124096508196,38694,0.07480748478106149,0.08013499714910242
2014,higher education,Nein,0.0693270894838644,38694,0.06679613533153189,0.07185804363619691
2014,higher vocational,Ja,0.053445994095490175,38694,0.051204877062858936,0.055687111128121414
2014,general elemantary,Ja,0.04713427669754657,38694,0.04502264324480319,0.04924591015028995
2014,vocational + Abi,Nein,0.026875699888017916,38694,0.025264318630626732,0.0284870811454091
2014,general elemantary,Nein,0.023516237402015677,38694,0.022006328698056136,0.025026146105975217
2014,higher vocational,Nein,0.017204520004072077,38694,0.015908871752843674,0.01850016825530048
2014,inadequately,Ja,0.0038684719535783366,38694,0.003249939734234028,0.004487004172922645
2014,inadequately,Nein,0.0030540568054565815,38694,0.002504251890017564,0.003603861720895599
2014,in school,Ja,0.0011198208286674132,38694,0.0007865746132188199,0.0014530670441160066
2014,in school,Nein,0.00020360378703043877,38694,6.14419695849522e-05,0.0003457656044759253
2015,middle vocational,Ja,0.33087054288467715,38036,0.32614183181759,0.3355992539517643
2015,higher education,Ja,0.23792697290930506,38036,0.23364761326520955,0.24220633255340057
2015,middle vocational,Nein,0.12067673198415248,38036,0.117402988063387,0.12395047590491795
2015,vocational + Abi,Ja,0.07902345004818503,38036,0.07631225394675105,0.08173464614961902
2015,higher vocational,Ja,0.06167683906199807,38036,0.059259175170937144,0.06409450295305899
2015,higher education,Nein,0.05535924617196702,38036,0.05306105011675398,0.057657442227180056
2015,general elemantary,Ja,0.049041653281935965,38036,0.0468713423867276,0.05121196417714433
2015,vocational + Abi,Nein,0.025805760788092942,38036,0.02421230593175429,0.027399215644431592
2015,general elemantary,Nein,0.019595245743655638,38036,0.01820229194041898,0.020988199546892294
2015,higher vocational,Nein,0.011136095941749653,38036,0.01008148227240168,0.012190709611097625
2015,inadequately,Ja,0.00513973658849984,38036,0.004421098675699758,0.005858374501299921
2015,inadequately,Nein,0.0028911018310311598,38036,0.0023515146267264085,0.003430689035335911
2015,in school,Nein,0.0005353892279687332,38036,0.0003029137351502739,0.0007678647207871926
2015,in school,Ja,0.00032123353678124,38036,0.00014113950305274562,0.0005013275705097344
2016,middle vocational,Ja,0.334831965831179,41132,0.3302711209759158,0.3393928106864422
2016,higher education,Ja,0.2343486568506238,41132,0.23025498603767305,0.23844232766357457
2016,middle vocational,Nein,0.11565696302124312,41132,0.11256622332401899,0.11874770271846725
2016,vocational + Abi,Ja,0.08643362931325166,41132,0.08371795562438654,0.08914930300211678
2016,higher education,Nein,0.060132628976059345,41132,0.057835134161594144,0.062430123790524546
2016,higher vocational,Ja,0.0564235135438912,41132,0.05419361668361111,0.05865341040417128
2016,general elemantary,Ja,0.043947397999325614,41132,0.04196644744647264,0.04592834855217859
2016,vocational + Abi,Nein,0.02461503877711588,41132,0.023117581476394047,0.026112496077837714
2016,general elemantary,Nein,0.01966955153422502,41132,0.018327560443171312,0.021011542625278726
2016,higher vocational,Nein,0.015286051478026301,41132,0.014100367745096725,0.01647173521095588
2016,inadequately,Ja,0.004945487242890862,41132,0.004267542749419933,0.005623431736361791
2016,inadequately,Nein,0.002472743621445431,41132,0.0019927692058500893,0.002952718037040773
2016,in school,Ja,0.0007867820613690008,41132,0.000515811277472209,0.0010577528452657926
2016,in school,Nein,0.00044958974935371473,41132,0.00024472053166756363,0.0006544589670398658
2017,middle vocational,Ja,0.33093824846402164,45410,0.32661025193323057,0.3352662449948127
2017,higher education,Ja,0.2386754139331459,45410,0.23475466448372828,0.2425961633825635
2017,middle vocational,Nein,0.12037904821409975,45410,0.1173860699996187,0.1233720264285808
2017,vocational + Abi,Ja,0.0825783609288764,45410,0.08004674430151573,0.08510997755623706
2017,higher education,Nein,0.05654482974070603,45410,0.05442042429913351,0.05866923518227855
2017,higher vocational,Ja,0.05425387899614704,45410,0.052170429382139526,0.05633732861015455
2017,general elemantary,Ja,0.04561074664167448,45410,0.0436917391002964,0.04752975418305255
2017,vocational + Abi,Nein,0.02707487243569718,45410,0.025582066889436445,0.028567677981957914
2017,general elemantary,Nein,0.018952410704988026,45410,0.017698237299419387,0.020206584110556664
2017,higher vocational,Nein,0.014474643340622722,45410,0.01337609756726945,0.015573189113975993
2017,inadequately,Ja,0.00645631573466625,45410,0.005719657268838505,0.007192974200493996
2017,inadequately,Nein,0.0033322919920858065,45410,0.0028022295430255384,0.0038623544411460747
2017,in school,Ja,0.0004165364990107258,45410,0.00022885719551632425,0.0006042158025051274
2017,in school,Nein,0.00031240237425804435,45410,0.00014985886363900306,0.0004749458848770856
2018,middle vocational,Ja,0.32041266025641024,43121,0.3160082361278826,0.3248170843849379
2018,higher education,Ja,0.2283653846153846,43121,0.22440321879093106,0.23232755043983816
