year,bula_h,sex,plb0196_h,proportion,n,lower_confidence,upper_confidence
1989,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.03517060367454068,12393,0.03192733429828361,0.038413873050797756
1989,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.030183727034120734,12393,0.027171421550606784,0.033196032517634685
1989,Berlin,maennlich,Nein,0.024409448818897637,12393,0.02169250520325604,0.027126392434539234
1989,Schleswig-Holstein,maennlich,Nein,0.01942257217847769,12393,0.016992818968906084,0.021852325388049296
1989,Berlin,weiblich,Nein,0.01706036745406824,12393,0.014780416733390679,0.019340318174745803
1989,Schleswig-Holstein,weiblich,Nein,0.012073490813648294,12393,0.01015063555613763,0.013996346071158957
1989,Hamburg,weiblich,Nein,0.009448818897637795,12393,0.007745503512716674,0.011152134282558917
1989,Hamburg,maennlich,Nein,0.008398950131233596,12393,0.0067921981770504986,0.010005702085416693
1989,Bremen,maennlich,Nein,0.005249343832020997,12393,0.003977079143301301,0.0065216085207406935
1989,Bremen,weiblich,Nein,0.0026246719160104987,12393,0.0017238588660062368,0.0035254849660147605
1990,Nordrhein-Westfalen,maennlich,Nein,0.0922920892494929,18165,0.08808294636034929,0.09650123213863653
1990,Nordrhein-Westfalen,weiblich,Nein,0.06879648411088574,18165,0.06511567075815308,0.07247729746361839
1990,Baden-Wuerttemberg,maennlich,Nein,0.06643002028397565,18165,0.06280847431852601,0.0700515662494253
1990,Baden-Wuerttemberg,weiblich,Nein,0.06017579445571332,18165,0.05671741534181574,0.0636341735696109
1990,Bayern,maennlich,Nein,0.05966869506423259,18165,0.0562239896504503,0.06311340047801489
1990,Sachsen,maennlich,Nein,0.058823529411764705,18165,0.05540177023854931,0.0622452885849801
1990,Sachsen,weiblich,Nein,0.05544286680189317,18165,0.0521149280448904,0.05877080555889594
1990,Bayern,weiblich,Nein,0.05189317106152806,18165,0.0486674848879597,0.05511885723509642
1990,Sachsen-Anhalt,maennlich,Nein,0.03617308992562542,18165,0.033457709405483746,0.0388884704457671
1990,Hessen,maennlich,Nein,0.03600405679513185,18165,0.0332947905106529,0.0387133230796108
1990,Sachsen-Anhalt,weiblich,Nein,0.03532792427315754,18165,0.03264327668485687,0.03801257186145821
1990,Brandenburg,weiblich,Nein,0.032454361054766734,18165,0.02987738352418104,0.03503133858535243
1990,Thueringen,weiblich,Nein,0.03228532792427316,18165,0.029714845527543544,0.03485581032100278
1990,Brandenburg,maennlich,Nein,0.03194726166328601,18165,0.029389826109046113,0.0345046972175259
1990,Hessen,weiblich,Nein,0.030764029749830966,18165,0.028252867678004518,0.03327519182165741
1990,Thueringen,maennlich,Nein,0.03008789722785666,18165,0.02760361759963609,0.032572176856077224
1990,Niedersachsen,maennlich,Nein,0.03008789722785666,18165,0.02760361759963609,0.032572176856077224
1990,Niedersachsen,weiblich,Nein,0.02738336713995943,18165,0.025010067130407286,0.029756667149511577
1990,Berlin,maennlich,Nein,0.026031102096010818,18165,0.023715535945499307,0.02834666824652233
1990,Berlin,weiblich,Nein,0.02535496957403651,18165,0.023068880471241743,0.027641058676831278
1990,Mecklenburg-Vorpommern,maennlich,Nein,0.022143340094658553,18165,0.020003420111086155,0.02428326007823095
1990,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.02129817444219067,18165,0.01919858316720842,0.02339776571717292
1990,Mecklenburg-Vorpommern,weiblich,Nein,0.02079107505070994,18165,0.018716092136982075,0.022866057964437803
1990,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.01656524678837052,18165,0.014709109475362563,0.018421384101378478
1990,Schleswig-Holstein,maennlich,Nein,0.010141987829614604,18165,0.00868489787488541,0.0115990777843438
1990,Schleswig-Holstein,weiblich,Nein,0.00828262339418526,18165,0.006964620727204093,0.009600626061166427
1990,Hamburg,maennlich,Nein,0.004732927653820149,18165,0.003734829801082494,0.005731025506557803
1990,Hamburg,weiblich,Nein,0.004394861392832995,18165,0.0034329069023255054,0.005356815883340485
1990,Bremen,maennlich,Nein,0.0023664638269100743,18165,0.0016598635141106318,0.003073064139709517
1990,Bremen,weiblich,Nein,0.0018593644354293441,18165,0.0012328710378104435,0.0024858578330482447
1991,Nordrhein-Westfalen,maennlich,Nein,0.091493924231594,17756,0.08725316565787887,0.09573468280530913
1991,Nordrhein-Westfalen,weiblich,Nein,0.07898498927805575,17756,0.07501774320306681,0.08295223535304469
1991,Baden-Wuerttemberg,maennlich,Nein,0.07040743388134382,17756,0.06664439173737355,0.0741704760253141
1991,Bayern,maennlich,Nein,0.06433166547533953,17756,0.0607229148953874,0.06794041605529166
1991,Baden-Wuerttemberg,weiblich,Nein,0.06254467476769121,17756,0.058983002435069536,0.06610634710031288
1991,Sachsen,maennlich,Nein,0.05218012866333095,17756,0.048908989799979874,0.05545126752668203
1991,Bayern,weiblich,Nein,0.05218012866333095,17756,0.048908989799979874,0.05545126752668203
1991,Sachsen,weiblich,Nein,0.04771265189421015,17756,0.044577314456860764,0.05084798933155954
1991,Hessen,maennlich,Nein,0.03913509649749821,17756,0.03628277895461708,0.04198741404037934
1991,Sachsen-Anhalt,maennlich,Nein,0.03609721229449607,17756,0.0333535102104576,0.03884091437853454
1991,Sachsen-Anhalt,weiblich,Nein,0.03413152251608292,17756,0.031460851887781804,0.03680219314438403
1991,Hessen,weiblich,Nein,0.031272337383845605,17756,0.028712192607751517,0.03383248215993969
1991,Niedersachsen,maennlich,Nein,0.031093638313080773,17756,0.028540583270217298,0.033646693355944245
1991,Brandenburg,maennlich,Nein,0.03020014295925661,17756,0.02768287724617592,0.0327174086723373
1991,Thueringen,weiblich,Nein,0.028949249463902788,17756,0.0264830788321814,0.031415420095624175
1991,Brandenburg,weiblich,Nein,0.02841315225160829,17756,0.025969248905409963,0.030857055597806618
1991,Niedersachsen,weiblich,Nein,0.027877055039313797,17756,0.02545564941749328,0.030298460661134313
1991,Thueringen,maennlich,Nein,0.0273409578270193,17756,0.024942286852450486,0.029739628801588112
1991,Berlin,maennlich,Nein,0.024481772694781988,17756,0.022208651307893,0.026754894081670977
1991,Mecklenburg-Vorpommern,maennlich,Nein,0.023409578270192993,17756,0.021185569331963985,0.025633587208422
1991,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.022337383845604002,17756,0.020163711093961274,0.02451105659724673
1991,Berlin,weiblich,Nein,0.02108649035025018,17756,0.018973206593390676,0.02319977410710968
1991,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.020907791279485347,17756,0.01880328910679458,0.023012293452176112
1991,Mecklenburg-Vorpommern,weiblich,Nein,0.01929949964260186,17756,0.017275899382991053,0.021323099902212664
1991,Schleswig-Holstein,maennlich,Nein,0.010721944245889922,17756,0.009207059950716386,0.012236828541063458
1991,Schleswig-Holstein,weiblich,Nein,0.009471050750536097,17756,0.008046374543244658,0.010895726957827536
1991,Hamburg,weiblich,Nein,0.005360972122944961,17756,0.004286888670708897,0.006435055575181025
1991,Hamburg,maennlich,Nein,0.004646175839885632,17756,0.00364589933273094,0.005646452347040324
1991,Bremen,weiblich,Nein,0.002323087919942816,17756,0.0016149607020578224,0.00303121513782781
1991,Bremen,maennlich,Nein,0.0016082916368834882,17756,0.0010188831461979664,0.00219770012756901
1992,Nordrhein-Westfalen,maennlich,Nein,0.10765213898373167,17350,0.10304018721350906,0.11226409075395428
1992,Nordrhein-Westfalen,weiblich,Nein,0.08576019280980117,17350,0.08159361717642284,0.0899267684431795
1992,Bayern,maennlich,Nein,0.0777264510945973,17350,0.07374243918765003,0.08171046300154458
1992,Baden-Wuerttemberg,maennlich,Nein,0.07672223338019683,17350,0.072761887301329,0.08068257945906467
1992,Baden-Wuerttemberg,weiblich,Nein,0.06547499497891143,17350,0.061794217764312716,0.06915577219351014
1992,Bayern,weiblich,Nein,0.05904800160674834,17350,0.05554054207988703,0.06255546113360966
1992,Hessen,maennlich,Nein,0.040570395661779474,17350,0.037634656198086855,0.04350613512547209
1992,Sachsen,maennlich,Nein,0.040570395661779474,17350,0.037634656198086855,0.04350613512547209
1992,Sachsen,weiblich,Nein,0.03735689897569793,17350,0.034535110911507516,0.04017868703988835
1992,Niedersachsen,maennlich,Nein,0.03615183771841735,17350,0.0333741985156909,0.038929476921143805
1992,Hessen,weiblich,Nein,0.034344245832496484,17350,0.031634400584356494,0.037054091080636474
1992,Sachsen-Anhalt,weiblich,Nein,0.03012653143201446,17350,0.027582992217048866,0.032670070646980055
1992,Sachsen-Anhalt,maennlich,Nein,0.028720626631853787,17350,0.026235346371807217,0.031205906891900358
1992,Brandenburg,maennlich,Nein,0.02631050411729263,17350,0.023928836460670982,0.028692171773914275
1992,Niedersachsen,weiblich,Nein,0.02610966057441253,17350,0.023736855984763185,0.028482465164061877
1992,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.02570797348865234,17350,0.02335300647841778,0.0280629404988869
1992,Thueringen,weiblich,Nein,0.02510544286001205,17350,0.022777517250482247,0.027433368469541853
1992,Brandenburg,weiblich,Nein,0.02289616388833099,17350,0.02067050781983074,0.02512181995683124
1992,Thueringen,maennlich,Nein,0.022695320345450895,17350,0.02047921970344194,0.02491142098745985
1992,Berlin,weiblich,Nein,0.022494476802570797,17350,0.02028797701498682,0.024700976590154775
1992,Berlin,maennlich,Nein,0.021088572002410124,17350,0.018950601950313707,0.02322654205450654
1992,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.018678449487848966,17350,0.016663879261696674,0.020693019714001257
1992,Mecklenburg-Vorpommern,maennlich,Nein,0.017473388230568387,17350,0.015523691533280523,0.01942308492785625
1992,Mecklenburg-Vorpommern,weiblich,Nein,0.014059048001606749,17350,0.012307146271273633,0.015810949731939864
1992,Schleswig-Holstein,weiblich,Nein,0.010443864229765013,17350,0.008931149072629374,0.011956579386900652
1992,Schleswig-Holstein,maennlich,Nein,0.01004217714400482,17350,0.008558536860263597,0.011525817427746042
1992,Hamburg,weiblich,Nein,0.006226149829282989,17350,0.00505568087761879,0.007396618780947188
1992,Hamburg,maennlich,Nein,0.006025306286402892,17350,0.004873754270909933,0.007176858301895852
1992,Bremen,weiblich,Nein,0.002410122514561157,17350,0.0016804938147687901,0.0031397512143535237
1992,Bremen,maennlich,Nein,0.002008435428800964,17350,0.001342244516762492,0.0026746263408394364
1993,Nordrhein-Westfalen,maennlich,Nein,0.11283728536385937,16993,0.10808011178781861,0.11759445893990013
1993,Nordrhein-Westfalen,weiblich,Nein,0.09239574816026165,16993,0.08804167926433976,0.09674981705618355
1993,Baden-Wuerttemberg,maennlich,Nein,0.0821749795584628,16993,0.07804573322974,0.0863042258871856
1993,Bayern,maennlich,Nein,0.07542927228127555,16993,0.07145862718044793,0.07939991738210317
1993,Baden-Wuerttemberg,weiblich,Nein,0.06745707277187245,16993,0.06368596273615756,0.07122818280758733
1993,Bayern,weiblich,Nein,0.061937857726901066,16993,0.05831363451633866,0.06556208093746348
1993,Hessen,maennlich,Nein,0.042722812755519216,16993,0.0396821390661109,0.04576348644492753
1993,Niedersachsen,maennlich,Nein,0.04026982829108749,16993,0.03731395709375043,0.04322569948842454
1993,Hessen,weiblich,Nein,0.036181520850367944,16993,0.03337374731680347,0.03898929438393242
1993,Sachsen,maennlich,Nein,0.03311529026982829,16993,0.03042485423015693,0.03580572630949965
1993,Sachsen,weiblich,Nein,0.032706459525756335,16993,0.030032117472175077,0.035380801579337595
1993,Niedersachsen,weiblich,Nein,0.030866721177432544,16993,0.02826621406693294,0.033467228287932145
1993,Brandenburg,maennlich,Nein,0.025551921504497137,16993,0.023179388969227655,0.02792445403976662
1993,Sachsen-Anhalt,weiblich,Nein,0.02473426001635323,16993,0.02239901750680493,0.027069502525901526
1993,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.02473426001635323,16993,0.02239901750680493,0.027069502525901526
1993,Sachsen-Anhalt,maennlich,Nein,0.0241210139002453,16993,0.02181417744888745,0.02642785035160315
1993,Berlin,maennlich,Nein,0.02330335241210139,16993,0.021035002271818294,0.025571702552384487
1993,Thueringen,maennlich,Nein,0.022076860179885527,16993,0.01986762445466126,0.024286095905109793
1993,Thueringen,weiblich,Nein,0.02187244480784955,16993,0.019673230996926885,0.024071658618772213
1993,Brandenburg,weiblich,Nein,0.021668029435813575,16993,0.01947888773419294,0.02385717113743421
1993,Berlin,weiblich,Nein,0.02044153720359771,16993,0.018313922421713223,0.0225691519854822
1993,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.020237121831561733,16993,0.018119950980344277,0.02235429268277919
1993,Mecklenburg-Vorpommern,maennlich,Nein,0.014717906786590351,16993,0.012907299092209142,0.01652851448097156
1993,Mecklenburg-Vorpommern,weiblich,Nein,0.01206050695012265,16993,0.010419278647483158,0.01370173525276214
1993,Schleswig-Holstein,weiblich,Nein,0.010220768601798855,16993,0.008708489366534983,0.011733047837062728
1993,Schleswig-Holstein,maennlich,Nein,0.009811937857726901,16993,0.008329906884244958,0.011293968831208845
1993,Hamburg,weiblich,Nein,0.006541291905151268,16993,0.005329221860616566,0.007753361949685969
1993,Hamburg,maennlich,Nein,0.004905968928863451,16993,0.00385542189737191,0.005956515960354992
1993,Bremen,maennlich,Nein,0.0026573998364677024,16993,0.0018833450874359372,0.0034314545854994675
1993,Bremen,weiblich,Nein,0.0022485690923957483,16993,0.0015363963612057266,0.00296074182358577
1994,Nordrhein-Westfalen,maennlich,Nein,0.11289259828684384,16642,0.10808449101707106,0.11770070555661662
1994,Nordrhein-Westfalen,weiblich,Nein,0.09070942235888425,16642,0.08634596377079622,0.09507288094697229
1994,Baden-Wuerttemberg,maennlich,Nein,0.07884911047660884,16642,0.07475445751385056,0.08294376343936712
1994,Bayern,maennlich,Nein,0.07313858994069844,16642,0.06918279287075971,0.07709438701063717
1994,Baden-Wuerttemberg,weiblich,Nein,0.06830661102569734,16642,0.06447376662542355,0.07213945542597112
1994,Bayern,weiblich,Nein,0.062376455084559634,16642,0.05870212719178519,0.06605078297733408
1994,Hessen,maennlich,Nein,0.042609268614100596,16642,0.039540600210311826,0.045677937017889365
1994,Niedersachsen,maennlich,Nein,0.04063254996705469,16642,0.03763281530609081,0.04363228462801857
1994,Sachsen,weiblich,Nein,0.03623984186250823,16642,0.0334004133191256,0.03907927040589087
1994,Sachsen,maennlich,Nein,0.035800571052053594,16642,0.0329777605499392,0.03862338155416799
1994,Hessen,weiblich,Nein,0.03536130024159895,16642,0.03255522206656712,0.03816737841663077
1994,Niedersachsen,weiblich,Nein,0.03360421699978036,16642,0.03086625311118103,0.0363421808883797
1994,Sachsen-Anhalt,weiblich,Nein,0.025258071601142105,16642,0.022874115623955266,0.027642027578328943
1994,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.02503843619591478,16642,0.02266460047676033,0.027412271915069234
1994,Brandenburg,maennlich,Nein,0.023500988359323523,16642,0.02119937547401596,0.025802601244631084
1994,Sachsen-Anhalt,maennlich,Nein,0.022842082143641557,16642,0.020572198817190284,0.02511196547009283
1994,Thueringen,weiblich,Nein,0.02240281133318691,16642,0.020154354546510954,0.024651268119862867
1994,Thueringen,maennlich,Nein,0.02174390511750494,16642,0.01952801425891004,0.023959795976099842
1994,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.021084998901822975,16642,0.018902205683691605,0.023267792119954344
1994,Berlin,maennlich,Nein,0.021084998901822975,16642,0.018902205683691605,0.023267792119954344
1994,Brandenburg,weiblich,Nein,0.01976718647045904,16642,0.017652283922885356,0.02188208901803272
1994,Berlin,weiblich,Nein,0.01976718647045904,16642,0.017652283922885356,0.02188208901803272
1994,Mecklenburg-Vorpommern,maennlich,Nein,0.016472655392049198,16642,0.01453878066192143,0.018406530122176967
1994,Mecklenburg-Vorpommern,weiblich,Nein,0.012079947287502746,16642,0.010420181789650321,0.013739712785355171
1994,Schleswig-Holstein,weiblich,Nein,0.012079947287502746,16642,0.010420181789650321,0.013739712785355171
1994,Schleswig-Holstein,maennlich,Nein,0.0116406764770481,16642,0.01001100579017384,0.01327034716392236
1994,Hamburg,maennlich,Nein,0.005490885130683066,16642,0.004368145957814918,0.006613624303551214
1994,Hamburg,weiblich,Nein,0.004612343509773776,16642,0.0035828816524441434,0.005641805367103408
1994,Bremen,maennlich,Nein,0.0028552602679551946,16642,0.0020445694301133507,0.0036659511057970384
1994,Bremen,weiblich,Nein,0.0017570832418185812,16642,0.00112077492529225,0.0023933915583449123
1995,Nordrhein-Westfalen,maennlich,Nein,0.10712714474263088,17246,0.10251124406490726,0.1117430454203545
1995,Nordrhein-Westfalen,weiblich,Nein,0.09106907171139464,17246,0.08677506443463964,0.09536307898814964
1995,Baden-Wuerttemberg,maennlich,Nein,0.07655081390233172,17246,0.07258261631993607,0.08051901148472737
1995,Bayern,maennlich,Nein,0.075230972283326,17246,0.07129432181583414,0.07916762275081785
1995,Baden-Wuerttemberg,weiblich,Nein,0.06907171139463264,17246,0.06528711036979566,0.07285631241946962
1995,Bayern,weiblich,Nein,0.06291245050593929,17246,0.05928860006925831,0.06653630094262025
1995,Hessen,maennlich,Nein,0.04377474703035636,17246,0.040721205666658225,0.04682828839405449
1995,Niedersachsen,maennlich,Nein,0.04135503739551254,17246,0.03838333724220491,0.04432673754882016
1995,Hessen,weiblich,Nein,0.03607567091948966,17246,0.03329249563088353,0.03885884620809579
1995,Sachsen,weiblich,Nein,0.034975802903651564,17246,0.0322338194581276,0.037717786349175525
1995,Sachsen,maennlich,Nein,0.032996040475142985,17246,0.030330060269828086,0.03566202068045788
1995,Niedersachsen,weiblich,Nein,0.03233611966564012,17246,0.02969603352377656,0.034976205807503685
1995,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.027716673999120107,17246,0.0252666019472089,0.030166746051031312
1995,Brandenburg,maennlich,Nein,0.026616805983282005,17246,0.02421448092284701,0.029019131043717
1995,Sachsen-Anhalt,weiblich,Nein,0.026176858776946768,17246,0.023793932036720478,0.02855978551717306
1995,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.025956885173779146,17246,0.023583723866589534,0.02833004648096876
1995,Sachsen-Anhalt,maennlich,Nein,0.024637043554773426,17246,0.022323438071976117,0.026950649037570735
1995,Thueringen,weiblich,Nein,0.022657281126264847,17246,0.020436328893405794,0.0248782333591239
1995,Thueringen,maennlich,Nein,0.02155741311042675,17246,0.01938981942973754,0.023725006791115957
1995,Berlin,maennlich,Nein,0.02111746590409151,17246,0.018971622274921593,0.023263309533261424
1995,Brandenburg,weiblich,Nein,0.01957765068191817,17246,0.017509897158871534,0.021645404204964806
1995,Berlin,weiblich,Nein,0.01781786185657721,17246,0.01584345936622834,0.01979226434692608
1995,Mecklenburg-Vorpommern,weiblich,Nein,0.015398152221733392,17246,0.013560444212877313,0.01723586023058947
1995,Mecklenburg-Vorpommern,maennlich,Nein,0.014078310602727673,17246,0.012319948309015163,0.015836672896440186
1995,Schleswig-Holstein,weiblich,Nein,0.010338759348878134,17246,0.008829063799859692,0.011848454897896576
1995,Schleswig-Holstein,maennlich,Nein,0.009238891333040036,17246,0.0078109634135334755,0.010666819252546596
1995,Hamburg,maennlich,Nein,0.005499340079190497,17246,0.004395592645184069,0.006603087513196926
1995,Hamburg,weiblich,Nein,0.003959524857017158,17246,0.0030222393305277674,0.004896810383506547
1995,Bremen,weiblich,Nein,0.002199736031676199,17246,0.0015005077723095595,0.0028989642910428382
1995,Bremen,maennlich,Nein,0.001979762428508579,17246,0.0013163431411832814,0.002643181715833876
1996,Nordrhein-Westfalen,maennlich,Nein,0.1109095032887276,16862,0.1061697155504272,0.115649291027028
1996,Nordrhein-Westfalen,weiblich,Nein,0.0920843728736675,16862,0.08772004628608276,0.09644869946125223
1996,Baden-Wuerttemberg,maennlich,Nein,0.07348605125878883,16862,0.06954755927753796,0.07742454324003971
1996,Bayern,maennlich,Nein,0.0728056248582445,16862,0.06888396981294574,0.07672727990354326
1996,Baden-Wuerttemberg,weiblich,Nein,0.06441369925153095,16862,0.0607083207577712,0.0681190777452907
1996,Bayern,weiblich,Nein,0.06078475844862781,16862,0.057178295769607736,0.06439122112764788
1996,Niedersachsen,maennlich,Nein,0.04173281923338625,16862,0.03871437123544169,0.04475126723133081
1996,Hessen,maennlich,Nein,0.039464731231571785,16862,0.03652598042369897,0.0424034820394446
1996,Sachsen,weiblich,Nein,0.03742345202993876,16862,0.03455867325877165,0.04028823080110588
1996,Sachsen,maennlich,Nein,0.03742345202993876,16862,0.03455867325877165,0.04028823080110588
1996,Niedersachsen,weiblich,Nein,0.03628940802903153,16862,0.033466707615221025,0.039112108442842033
1996,Hessen,weiblich,Nein,0.03538217282830574,16862,0.032593667873054774,0.038170677783556706
1996,"Rheinland-Pfalz,Saarland",maennlich,Nein,0.02993876162395101,16862,0.027366482928391993,0.03251104031951003
1996,Sachsen-Anhalt,weiblich,Nein,0.02676343842141075,16862,0.024327413701960083,0.029199463140861418
1996,Brandenburg,maennlich,Nein,0.024268541619414833,16862,0.021945866210474486,0.02659121702835518
1996,"Rheinland-Pfalz,Saarland",weiblich,Nein,0.024268541619414833,16862,0.021945866210474486,0.02659121702835518
1996,Thueringen,weiblich,Nein,0.02358811521887049,16862,0.021297433881323165,0.025878796556417817
1996,Sachsen-Anhalt,maennlich,Nein,0.023361306418689044,16862,0.02108139982213785,0.025641213015240236
1996,Brandenburg,weiblich,Nein,0.020866409616693126,16862,0.018708931655546344,0.023023887577839908
1996,Thueringen,maennlich,Nein,0.01995917441596734,16862,0.017848142014055244,0.022070206817879436
1996,Berlin,maennlich,Nein,0.01995917441596734,16862,0.017848142014055244,0.022070206817879436
1996,Berlin,weiblich,Nein,0.018598321614878656,16862,0.01655911231143543,0.02063753091832188
1996,Mecklenburg-Vorpommern,maennlich,Nein,0.01451576321161261,16862,0.012710475992740377,0.016321050430484842
1996,Mecklenburg-Vorpommern,weiblich,Nein,0.014288954411431163,16862,0.012497620424791137,0.01608028839807119
1996,Schleswig-Holstein,weiblich,Nein,0.0115672488092538,16862,0.009953298605401919,0.01318119901310568
1996,Schleswig-Holstein,maennlich,Nein,0.010433204808346563,16862,0.008899531171261865,0.011966878445431262
1996,Hamburg,maennlich,Nein,0.00612383760489907,16862,0.004946287220012951,0.007301387989785189
1996,Hamburg,weiblich,Nein,0.004309367203447494,16862,0.003320653643015449,0.005298080763879539
1996,Bremen,maennlich,Nein,0.0029485144023588114,16862,0.0021301213231597893,0.0037669074815578334
1996,Bremen,weiblich,Nein,0.0020412792016330232,16862,0.0013600252679129789,0.0027225331353530674
1997,Nordrhein-Westfalen,maennlich,Nein,0.09443269908386187,16487,0.08996887758072085,0.09889652058700289
1997,Bayern,maennlich,Nein,0.08738548273431994,16487,0.08307477495034339,0.09169619051829649
