year,migback,pgisced97,plb0196_h,proportion,n,lower_confidence,upper_confidence
1989,kein Migrationshintergrund,middle vocational,Nein,0.3833823136521507,12393,0.3748219567436859,0.3919426705606155
1989,kein Migrationshintergrund,general elemantary,Nein,0.13572001068661502,12393,0.1296900147700974,0.14175000660313264
1989,direkter Migrationshintergrund,general elemantary,Nein,0.11862142666310446,12393,0.11292856458489561,0.12431428874131331
1989,direkter Migrationshintergrund,middle vocational,Nein,0.10820197702377772,12393,0.10273284134940033,0.11367111269815511
1989,kein Migrationshintergrund,higher education,Nein,0.06786000534330751,12393,0.06343192632253376,0.07228808436408125
1989,direkter Migrationshintergrund,inadequately,Nein,0.061180870959123695,12393,0.056961316084918535,0.06540042583332885
1989,kein Migrationshintergrund,higher vocational,Nein,0.050761421319796954,12393,0.046896662262805984,0.054626180376787924
1989,kein Migrationshintergrund,vocational + Abi,Nein,0.017098584023510555,12393,0.014816125468694102,0.019381042578327005
1989,direkter Migrationshintergrund,vocational + Abi,Nein,0.0112209457654288,12393,0.009366422836851863,0.013075468694005736
1989,direkter Migrationshintergrund,higher education,Nein,0.010419449639326743,12393,0.008631662487190966,0.01220723679146252
1989,indirekter Migrationshintergrund,general elemantary,Nein,0.010419449639326743,12393,0.008631662487190966,0.01220723679146252
1989,indirekter Migrationshintergrund,middle vocational,Nein,0.01015228426395939,12393,0.008387328097841847,0.011917240430076933
1989,kein Migrationshintergrund,inadequately,Nein,0.005877638258081752,12393,0.004531811388421153,0.0072234651277423515
1989,direkter Migrationshintergrund,higher vocational,Nein,0.0053433075073470475,12393,0.004059767129506431,0.0066268478851876636
1989,indirekter Migrationshintergrund,inadequately,Nein,0.0010686615014694097,12393,0.0004934126666929838,0.0016439103362458356
1989,indirekter Migrationshintergrund,in school,Nein,0.0008014961261020571,12393,0.00030324940671112193,0.0012997428454929925
1989,indirekter Migrationshintergrund,higher vocational,Nein,0.0005343307507347048,12393,0.0001274596242634908,0.0009412018772059188
1989,kein Migrationshintergrund,in school,Nein,0.0005343307507347048,12393,0.0001274596242634908,0.0009412018772059188
1989,indirekter Migrationshintergrund,higher education,Nein,0.0005343307507347048,12393,0.0001274596242634908,0.0009412018772059188
1989,direkter Migrationshintergrund,in school,Nein,0.0002671653753673524,12393,-2.057440712372328e-05,0.0005549051578584281
1990,kein Migrationshintergrund,middle vocational,Nein,0.47077977720651243,18165,0.46352096626112305,0.4780385881519018
1990,kein Migrationshintergrund,higher education,Nein,0.11996572407883462,18165,0.11524056152217725,0.12469088663549198
1990,kein Migrationshintergrund,general elemantary,Nein,0.10728363324764353,18165,0.1027831219608979,0.11178414453438917
1990,direkter Migrationshintergrund,general elemantary,Nein,0.07574978577549271,18165,0.07190188508693432,0.0795976864640511
1990,direkter Migrationshintergrund,middle vocational,Nein,0.06906598114824336,18165,0.06537849910963259,0.07275346318685413
1990,kein Migrationshintergrund,higher vocational,Nein,0.05329905741216795,18165,0.05003239286386191,0.05656572196047399
1990,direkter Migrationshintergrund,inadequately,Nein,0.04181662382176521,18165,0.03890565757876937,0.04472759006476105
1990,kein Migrationshintergrund,vocational + Abi,Nein,0.01765209940017138,18165,0.015737097483001693,0.019567101317341067
1990,direkter Migrationshintergrund,higher education,Nein,0.009768637532133676,18165,0.00833834883556697,0.011198926228700381
1990,indirekter Migrationshintergrund,general elemantary,Nein,0.008397600685518423,18165,0.0070705583911654935,0.009724642979871353
1990,indirekter Migrationshintergrund,middle vocational,Nein,0.007883461868037704,18165,0.006597351614988482,0.009169572121086926
1990,direkter Migrationshintergrund,vocational + Abi,Nein,0.0071979434447300775,18165,0.005968598048086233,0.008427288841373922
1990,kein Migrationshintergrund,inadequately,Nein,0.004627249357326478,18165,0.003640304937699827,0.005614193776953129
1990,direkter Migrationshintergrund,higher vocational,Nein,0.004455869751499571,18165,0.003487291145509989,0.005424448357489153
1990,kein Migrationshintergrund,in school,Nein,0.0006855184233076263,18165,0.0003048919191259418,0.0010661449274893108
1990,indirekter Migrationshintergrund,higher vocational,Nein,0.00034275921165381317,18165,7.35694760421123e-05,0.000611948947265514
1990,indirekter Migrationshintergrund,vocational + Abi,Nein,0.00034275921165381317,18165,7.35694760421123e-05,0.000611948947265514
1990,indirekter Migrationshintergrund,inadequately,Nein,0.00034275921165381317,18165,7.35694760421123e-05,0.000611948947265514
1990,indirekter Migrationshintergrund,higher education,Nein,0.00017137960582690659,18165,-1.8982597244834577e-05,0.0003617418088986478
1990,indirekter Migrationshintergrund,in school,Nein,0.00017137960582690659,18165,-1.8982597244834577e-05,0.0003617418088986478
1991,kein Migrationshintergrund,middle vocational,Nein,0.4500544860152561,17756,0.44273676442091925,0.45737220760959296
1991,kein Migrationshintergrund,higher education,Nein,0.1213221939702143,17756,0.11651968196280735,0.12612470597762127
1991,kein Migrationshintergrund,general elemantary,Nein,0.10279694878314566,17756,0.09832991757939942,0.1072639799868919
1991,direkter Migrationshintergrund,general elemantary,Nein,0.07682528151107883,17756,0.07290806537638422,0.08074249764577343
1991,direkter Migrationshintergrund,middle vocational,Nein,0.0741009807482746,17756,0.07024817340281637,0.07795378809373284
1991,kein Migrationshintergrund,higher vocational,Nein,0.0573919360697421,17756,0.05397076716251336,0.06081310497697084
1991,direkter Migrationshintergrund,inadequately,Nein,0.043407192154013806,17756,0.04040990808214056,0.04640447622588705
1991,kein Migrationshintergrund,vocational + Abi,Nein,0.019978205593897565,17756,0.01792004333952912,0.02203636784826601
1991,indirekter Migrationshintergrund,general elemantary,Nein,0.011442063203777697,17756,0.00987770307660494,0.013006423330950454
1991,direkter Migrationshintergrund,higher education,Nein,0.01071558300036324,17756,0.0092011432873122,0.01223002271341428
1991,indirekter Migrationshintergrund,middle vocational,Nein,0.009081002542680712,17756,0.00768569648691942,0.010476308598442004
1991,direkter Migrationshintergrund,vocational + Abi,Nein,0.008354522339266255,17756,0.007015701285394268,0.009693343393138243
1991,direkter Migrationshintergrund,higher vocational,Nein,0.005266981474754813,17756,0.0042023049813766115,0.006331657968133015
1991,kein Migrationshintergrund,inadequately,Nein,0.005085361423901199,17756,0.004039106955648124,0.006131615892154274
1991,kein Migrationshintergrund,in school,Nein,0.0025426807119505995,17756,0.0018019223234093068,0.003283439100491892
1991,indirekter Migrationshintergrund,inadequately,Nein,0.000726480203414457,17756,0.00033016787288987624,0.0011227925339390378
1991,indirekter Migrationshintergrund,vocational + Abi,Nein,0.0003632401017072285,17756,8.295403663146023e-05,0.0006435261667829968
1991,indirekter Migrationshintergrund,higher education,Nein,0.00018162005085361425,17756,-1.6590129992414106e-05,0.0003798302316996426
1991,direkter Migrationshintergrund,in school,Nein,0.00018162005085361425,17756,-1.6590129992414106e-05,0.0003798302316996426
1991,indirekter Migrationshintergrund,higher vocational,Nein,0.00018162005085361425,17756,-1.6590129992414106e-05,0.0003798302316996426
1992,kein Migrationshintergrund,middle vocational,Nein,0.432509699816214,17350,0.42513773117678944,0.4398816684556386
1992,kein Migrationshintergrund,higher education,Nein,0.11476414131100673,17350,0.11002129625994517,0.1195069863620683
1992,kein Migrationshintergrund,general elemantary,Nein,0.10312436185419645,17350,0.09859900238787783,0.10764972132051506
1992,direkter Migrationshintergrund,general elemantary,Nein,0.08535838268327547,17350,0.08120066592588114,0.08951609944066981
1992,direkter Migrationshintergrund,middle vocational,Nein,0.08188686951194608,17350,0.07780685633818124,0.08596688268571093
1992,kein Migrationshintergrund,higher vocational,Nein,0.06085358382683276,17350,0.057296320094349464,0.06441084755931606
1992,direkter Migrationshintergrund,inadequately,Nein,0.041658158055952625,17350,0.038685009644137326,0.044631306467767924
1992,kein Migrationshintergrund,vocational + Abi,Nein,0.01756177251378395,17350,0.01560723895363562,0.019516306073932278
1992,indirekter Migrationshintergrund,general elemantary,Nein,0.014294465999591586,17350,0.01252816832490562,0.01606076367427755
1992,indirekter Migrationshintergrund,middle vocational,Nein,0.012048192771084338,17350,0.010424756796096848,0.013671628746071827
1992,direkter Migrationshintergrund,higher education,Nein,0.01000612619971411,17350,0.008525124444018716,0.011487127955409505
1992,direkter Migrationshintergrund,vocational + Abi,Nein,0.008985092914028997,17350,0.007580961642466969,0.010389224185591024
1992,direkter Migrationshintergrund,higher vocational,Nein,0.005309373085562589,17350,0.004228008937938534,0.006390737233186644
1992,kein Migrationshintergrund,inadequately,Nein,0.005309373085562589,17350,0.004228008937938534,0.006390737233186644
1992,kein Migrationshintergrund,in school,Nein,0.0026546865427812946,17350,0.0018890269438423153,0.003420346141720274
1992,indirekter Migrationshintergrund,vocational + Abi,Nein,0.001225239942822136,17350,0.0007047040460068474,0.0017457758396374247
1992,indirekter Migrationshintergrund,inadequately,Nein,0.001225239942822136,17350,0.0007047040460068474,0.0017457758396374247
1992,indirekter Migrationshintergrund,higher vocational,Nein,0.0004084133142740453,17350,0.00010775890758656586,0.0007090677209615247
1992,direkter Migrationshintergrund,in school,Nein,0.0004084133142740453,17350,0.00010775890758656586,0.0007090677209615247
1992,indirekter Migrationshintergrund,in school,Nein,0.00020420665713702266,17350,-8.409827018889264e-06,0.0004168231412929346
1992,indirekter Migrationshintergrund,higher education,Nein,0.00020420665713702266,17350,-8.409827018889264e-06,0.0004168231412929346
1993,kein Migrationshintergrund,middle vocational,Nein,0.43274244004171014,16993,0.4252929604676738,0.4401919196157465
1993,kein Migrationshintergrund,higher education,Nein,0.11094890510948906,16993,0.10622668839998939,0.11567112181898873
1993,kein Migrationshintergrund,general elemantary,Nein,0.09739311783107403,16993,0.09293517497213076,0.1018510606900173
1993,direkter Migrationshintergrund,middle vocational,Nein,0.08508863399374349,16993,0.08089349523760363,0.08928377274988335
1993,direkter Migrationshintergrund,general elemantary,Nein,0.08258602711157456,16993,0.07844739326577507,0.08672466095737405
1993,kein Migrationshintergrund,higher vocational,Nein,0.06110531803962461,16993,0.05750393772255947,0.06470669835668975
1993,direkter Migrationshintergrund,inadequately,Nein,0.04358706986444213,16993,0.04051718138252378,0.04665695834636047
1993,kein Migrationshintergrund,vocational + Abi,Nein,0.021063607924921793,16993,0.018904548177584152,0.023222667672259435
1993,indirekter Migrationshintergrund,general elemantary,Nein,0.01626694473409802,16993,0.014364935283029501,0.01816895418516654
1993,indirekter Migrationshintergrund,middle vocational,Nein,0.013555787278415016,16993,0.011817107192885371,0.015294467363944662
1993,direkter Migrationshintergrund,vocational + Abi,Nein,0.010427528675703858,16993,0.008900189323118347,0.011954868028289368
1993,direkter Migrationshintergrund,higher education,Nein,0.010218978102189781,16993,0.008706829967414743,0.011731126236964819
1993,kein Migrationshintergrund,inadequately,Nein,0.005630865484880084,16993,0.0045057879923706395,0.006755942977389528
1993,direkter Migrationshintergrund,higher vocational,Nein,0.005213764337851929,16993,0.004130930983029847,0.00629659769267401
1993,indirekter Migrationshintergrund,inadequately,Nein,0.0016684045881126173,16993,0.0010547709787216168,0.0022820381975036177
1993,kein Migrationshintergrund,in school,Nein,0.00145985401459854,16993,0.0008857923816737957,0.0020339156475232844
1993,indirekter Migrationshintergrund,vocational + Abi,Nein,0.0006256517205422315,16993,0.0002496832175084998,0.0010016202235759632
1993,indirekter Migrationshintergrund,higher vocational,Nein,0.0004171011470281543,16993,0.00011009212128130645,0.0007241101727750022
1994,kein Migrationshintergrund,middle vocational,Nein,0.43678419043341565,16642,0.42924848027143536,0.44431990059539594
1994,kein Migrationshintergrund,higher education,Nein,0.12216483269705816,16642,0.11718937655378756,0.12714028884032877
1994,kein Migrationshintergrund,general elemantary,Nein,0.09454300471592185,16642,0.09009769600029144,0.09898831343155226
1994,direkter Migrationshintergrund,middle vocational,Nein,0.07859869750729845,16642,0.0745099960782319,0.082687398936365
1994,direkter Migrationshintergrund,general elemantary,Nein,0.07051426004940489,16642,0.0666245864908445,0.07440393360796528
1994,kein Migrationshintergrund,higher vocational,Nein,0.06512463507747586,16642,0.06137574400493797,0.06887352615001376
1994,direkter Migrationshintergrund,inadequately,Nein,0.043566135189759714,16642,0.04046475290112834,0.04666751747839109
1994,kein Migrationshintergrund,vocational + Abi,Nein,0.019986525937570176,16642,0.017860160073376964,0.022112891801763387
1994,indirekter Migrationshintergrund,general elemantary,Nein,0.01774084886593308,16642,0.015735206234120287,0.01974649149774587
1994,indirekter Migrationshintergrund,middle vocational,Nein,0.01684257803727824,16642,0.014887477353075381,0.0187976787214811
1994,direkter Migrationshintergrund,higher education,Nein,0.009656411408039524,16642,0.008170632667450294,0.011142190148628755
1994,direkter Migrationshintergrund,vocational + Abi,Nein,0.007635302043566135,16642,0.00631278256657401,0.008957821520558261
1994,direkter Migrationshintergrund,higher vocational,Nein,0.006287895800583876,16642,0.005086914430491366,0.007488877170676386
1994,kein Migrationshintergrund,inadequately,Nein,0.003593083314619358,16642,0.002683996574804031,0.004502170054434685
1994,kein Migrationshintergrund,in school,Nein,0.001796541657309679,16642,0.0011531410099435615,0.0024399423046757964
1994,indirekter Migrationshintergrund,vocational + Abi,Nein,0.001571973950145969,16642,0.0009700600585003343,0.0021738878417916037
1994,indirekter Migrationshintergrund,inadequately,Nein,0.001571973950145969,16642,0.0009700600585003343,0.0021738878417916037
1994,indirekter Migrationshintergrund,higher education,Nein,0.0011228385358185494,16642,0.0006140140424563029,0.001631663029180796
1994,indirekter Migrationshintergrund,higher vocational,Nein,0.0006737031214911295,16642,0.0002794807644544414,0.0010679254785278176
1994,direkter Migrationshintergrund,in school,Nein,0.00022456770716370987,16642,-3.087818098996322e-06,0.0004522232324264161
1995,kein Migrationshintergrund,middle vocational,Nein,0.42853927526446095,17246,0.42115342685590107,0.43592512367302083
1995,kein Migrationshintergrund,higher education,Nein,0.1258158901643034,17246,0.12086616503890754,0.13076561528969924
1995,direkter Migrationshintergrund,middle vocational,Nein,0.09070447895566058,17246,0.08641821637469056,0.0949907415366306
1995,kein Migrationshintergrund,general elemantary,Nein,0.08980418636056718,17246,0.08553713776836967,0.09407123495276469
1995,direkter Migrationshintergrund,general elemantary,Nein,0.07044789556605897,17246,0.06662860445727757,0.07426718667484038
1995,kein Migrationshintergrund,higher vocational,Nein,0.06144496961512492,17246,0.05786083000338884,0.065029109226861
1995,direkter Migrationshintergrund,inadequately,Nein,0.034661264911096105,17246,0.03193119385427491,0.0373913359679173
1995,kein Migrationshintergrund,vocational + Abi,Nein,0.021381949133468376,17246,0.019223001354900078,0.023540896912036674
1995,indirekter Migrationshintergrund,middle vocational,Nein,0.017330632455548053,17246,0.015382929176084793,0.019278335735011313
1995,direkter Migrationshintergrund,higher education,Nein,0.015980193562907946,17246,0.014108628979437095,0.017851758146378797
1995,indirekter Migrationshintergrund,general elemantary,Nein,0.014629754670267838,17246,0.01283778718945232,0.016421722151083357
1995,direkter Migrationshintergrund,vocational + Abi,Nein,0.014179608372721135,17246,0.012415022096654281,0.015944194648787987
1995,kein Migrationshintergrund,inadequately,Nein,0.00495160927301373,17246,0.003903981109508453,0.005999237436519006
1995,direkter Migrationshintergrund,higher vocational,Nein,0.004051316677920324,17246,0.003103272758026535,0.004999360597814113
1995,indirekter Migrationshintergrund,higher education,Nein,0.0013504388926401081,17246,0.0008023438086551797,0.0018985339766250365
1995,kein Migrationshintergrund,in school,Nein,0.0013504388926401081,17246,0.0008023438086551797,0.0018985339766250365
1995,indirekter Migrationshintergrund,inadequately,Nein,0.0009002925950934053,17246,0.0004526739839219876,0.0013479112062648232
1995,indirekter Migrationshintergrund,higher vocational,Nein,0.0009002925950934053,17246,0.0004526739839219876,0.0013479112062648232
1995,indirekter Migrationshintergrund,vocational + Abi,Nein,0.0009002925950934053,17246,0.0004526739839219876,0.0013479112062648232
1995,direkter Migrationshintergrund,in school,Nein,0.00045014629754670267,17246,0.00013356084720054373,0.0007667317478928617
1995,indirekter Migrationshintergrund,in school,Nein,0.00022507314877335134,17246,1.1882276759679253e-06,0.00044895806987073475
1996,kein Migrationshintergrund,middle vocational,Nein,0.42843887729065183,16862,0.42096962196384435,0.4359081326174593
1996,kein Migrationshintergrund,higher education,Nein,0.13106007886801208,16862,0.12596639935328677,0.13615375838273738
1996,kein Migrationshintergrund,general elemantary,Nein,0.09069821387149153,16862,0.08636355506856408,0.09503287267441898
1996,direkter Migrationshintergrund,middle vocational,Nein,0.0867548132683832,16862,0.08250625073869636,0.09100337579807005
1996,direkter Migrationshintergrund,general elemantary,Nein,0.06912549292507539,16862,0.06529666174530589,0.07295432410484488
1996,kein Migrationshintergrund,higher vocational,Nein,0.06031083275342148,16862,0.056717550755761376,0.06390411475108158
1996,direkter Migrationshintergrund,inadequately,Nein,0.03409881697981907,16862,0.03135952999643594,0.0368381039632022
1996,kein Migrationshintergrund,vocational + Abi,Nein,0.025748086290883786,16862,0.023357471288467983,0.028138701293299588
1996,indirekter Migrationshintergrund,middle vocational,Nein,0.020412897239619577,16862,0.018278499350106798,0.022547295129132356
1996,indirekter Migrationshintergrund,general elemantary,Nein,0.016005567153792623,16862,0.014111334218506886,0.01789980008907836
1996,direkter Migrationshintergrund,higher education,Nein,0.013453954998840176,16862,0.011715012609627278,0.015192897388053074
1996,direkter Migrationshintergrund,vocational + Abi,Nein,0.011366272326606355,16862,0.009766241799315172,0.012966302853897538
1996,kein Migrationshintergrund,inadequately,Nein,0.004407330085826954,16862,0.0034074908782038412,0.005407169293450067
1996,direkter Migrationshintergrund,higher vocational,Nein,0.003479471120389701,16862,0.0025906767975475377,0.004368265443231864
1996,indirekter Migrationshintergrund,higher vocational,Nein,0.0013917884481558804,16862,0.000829077054027277,0.0019544998422844836
1996,indirekter Migrationshintergrund,higher education,Nein,0.001159823706796567,16862,0.000646081175851944,0.00167356623774119
1996,kein Migrationshintergrund,in school,Nein,0.0009278589654372535,16862,0.0004683003232879463,0.0013874176075865607
1996,indirekter Migrationshintergrund,inadequately,Nein,0.0006958942240779402,16862,0.00029785856549903813,0.0010939298826568421
1996,indirekter Migrationshintergrund,vocational + Abi,Nein,0.00046392948271862676,16862,0.00013889701067919675,0.0007889619547580568
1997,kein Migrationshintergrund,middle vocational,Nein,0.47835497835497837,16487,0.47072983636950005,0.4859801203404567
1997,kein Migrationshintergrund,higher education,Nein,0.1277056277056277,16487,0.12261089028439173,0.1328003651268637
1997,kein Migrationshintergrund,general elemantary,Nein,0.08225108225108226,16487,0.0780571829022606,0.08644498159990391
1997,direkter Migrationshintergrund,middle vocational,Nein,0.07287157287157287,16487,0.0689039144823954,0.07683923126075033
1997,kein Migrationshintergrund,higher vocational,Nein,0.06998556998556998,16487,0.06609122565910809,0.07387991431203188
1997,direkter Migrationshintergrund,general elemantary,Nein,0.045454545454545456,16487,0.04227494742675359,0.04863414348233732
1997,kein Migrationshintergrund,vocational + Abi,Nein,0.03318903318903319,16487,0.0304546880172177,0.03592337836084868
1997,indirekter Migrationshintergrund,middle vocational,Nein,0.020202020202020204,16487,0.0180544324287559,0.022349607975284506
1997,direkter Migrationshintergrund,inadequately,Nein,0.01875901875901876,16487,0.01668802805125087,0.02083000946678665
1997,indirekter Migrationshintergrund,general elemantary,Nein,0.013708513708513708,16487,0.011933576147989264,0.015483451269038152
1997,direkter Migrationshintergrund,higher education,Nein,0.010822510822510822,16487,0.009243131750298667,0.012401889894722977
1997,direkter Migrationshintergrund,vocational + Abi,Nein,0.00937950937950938,16487,0.007908115426520052,0.010850903332498708
1997,direkter Migrationshintergrund,higher vocational,Nein,0.005772005772005772,16487,0.004615649595658428,0.006928361948353116
1997,kein Migrationshintergrund,inadequately,Nein,0.005050505050505051,16487,0.003968440485428703,0.006132569615581399
1997,indirekter Migrationshintergrund,higher education,Nein,0.001443001443001443,16487,0.000863565988888596,0.00202243689711429
1997,indirekter Migrationshintergrund,vocational + Abi,Nein,0.001443001443001443,16487,0.000863565988888596,0.00202243689711429
1997,indirekter Migrationshintergrund,higher vocational,Nein,0.001443001443001443,16487,0.000863565988888596,0.00202243689711429
1997,indirekter Migrationshintergrund,inadequately,Nein,0.0007215007215007215,16487,0.00031162998814521513,0.001131371454856228
1997,direkter Migrationshintergrund,in school,Nein,0.0007215007215007215,16487,0.00031162998814521513,0.001131371454856228
1997,kein Migrationshintergrund,in school,Nein,0.0007215007215007215,16487,0.00031162998814521513,0.001131371454856228
1998,kein Migrationshintergrund,middle vocational,Nein,0.4996549344375431,18147,0.4923800926519479,0.5069297762231383
1998,kein Migrationshintergrund,higher education,Nein,0.13526570048309178,18147,0.13028960348426788,0.14024179748191568
1998,kein Migrationshintergrund,general elemantary,Nein,0.10006901311249138,18147,0.09570276849681199,0.10443525772817076
1998,kein Migrationshintergrund,higher vocational,Nein,0.06556245686680469,18147,0.061961180913812745,0.06916373281979664
1998,direkter Migrationshintergrund,middle vocational,Nein,0.06142167011732229,18147,0.057928258792625725,0.06491508144201885
1998,direkter Migrationshintergrund,general elemantary,Nein,0.03864734299516908,18147,0.03584284691078796,0.041451839079550204
1998,kein Migrationshintergrund,vocational + Abi,Nein,0.026224982746721876,18147,0.02389988844683961,0.02855007704660414
1998,indirekter Migrationshintergrund,middle vocational,Nein,0.016563146997929608,18147,0.014706205082734854,0.018420088913124362
1998,direkter Migrationshintergrund,inadequately,Nein,0.013112491373360938,18147,0.011457369090993218,0.014767613655728658
1998,direkter Migrationshintergrund,higher education,Nein,0.012422360248447204,18147,0.010810819335215294,0.014033901161679114
1998,indirekter Migrationshintergrund,general elemantary,Nein,0.00966183574879227,18147,0.008238605273411276,0.011085066224173264
1998,direkter Migrationshintergrund,higher vocational,Nein,0.006211180124223602,18147,0.005068070800581984,0.00735428944786522
1998,kein Migrationshintergrund,inadequately,Nein,0.005521048999309869,18147,0.004442941045281773,0.006599156953337965
1998,direkter Migrationshintergrund,vocational + Abi,Nein,0.004830917874396135,18147,0.003822090364753331,0.005839745384038939
1998,indirekter Migrationshintergrund,higher vocational,Nein,0.002070393374741201,18147,0.0014090453814593275,0.0027317413680230745
1998,kein Migrationshintergrund,in school,Nein,0.0006901311249137336,18147,0.00030803771511958924,0.001072224534707878
1998,indirekter Migrationshintergrund,inadequately,Nein,0.0006901311249137336,18147,0.00030803771511958924,0.001072224534707878
1998,indirekter Migrationshintergrund,vocational + Abi,Nein,0.0006901311249137336,18147,0.00030803771511958924,0.001072224534707878
1998,indirekter Migrationshintergrund,higher education,Nein,0.0006901311249137336,18147,0.00030803771511958924,0.001072224534707878
1999,kein Migrationshintergrund,middle vocational,Nein,0.5250544662309368,17396,0.5176335854523727,0.5324753470095008
1999,kein Migrationshintergrund,higher education,Nein,0.140159767610748,17396,0.13500092905113542,0.14531860617036058
1999,kein Migrationshintergrund,general elemantary,Nein,0.0813362381989833,17396,0.07727412795599624,0.08539834844197035
1999,kein Migrationshintergrund,higher vocational,Nein,0.06899055918663761,17396,0.0652243603330374,0.07275675804023783
1999,direkter Migrationshintergrund,middle vocational,Nein,0.05809731299927379,17396,0.05462105170295069,0.061573574295596886
1999,direkter Migrationshintergrund,general elemantary,Nein,0.030501089324618737,17396,0.027945666852278873,0.0330565117969586
1999,kein Migrationshintergrund,vocational + Abi,Nein,0.026143790849673203,17396,0.02377261877895727,0.028514962920389138
1999,indirekter Migrationshintergrund,middle vocational,Nein,0.01888162672476398,17396,0.01685901844798053,0.02090423500154743
1999,direkter Migrationshintergrund,inadequately,Nein,0.013071895424836602,17396,0.011384008252915537,0.014759782596757667
1999,indirekter Migrationshintergrund,general elemantary,Nein,0.012345679012345678,17396,0.010704744132624979,0.013986613892066378
1999,direkter Migrationshintergrund,higher education,Nein,0.010167029774872912,17396,0.008676264124491835,0.011657795425253989
