"hlf0036","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2013","3","Ostdeutschland","38","0.00781213594202805","0.00370132986082232","0.0119229420232338"
"Ja","2013","4","Westdeutschland","520","0.0509262632063368","0.0463012911685679","0.0555512352441057"
"Ja","2013","4","Ostdeutschland","84","0.0426562250648276","0.0334101966207514","0.0519022535089037"
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","7354","0.974983251116926","0.971462077881768","0.978504424352083"
"Nein","2013","2","Ostdeutschland","1980","","",""
"Nein","2013","3","Westdeutschland","7230","0.973848582981018","0.970240976592608","0.977456189369428"
"Nein","2013","3","Ostdeutschland","1724","","",""
"Nein","2013","4","Westdeutschland","8160","0.949073736793663","0.944448764755894","0.953698708831432"
"Nein","2013","4","Ostdeutschland","1751","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2014","2","Westdeutschland","171","","",""
"Ja","2014","2","Ostdeutschland","23","","",""
"Ja","2014","3","Westdeutschland","350","0.0432376036517542","0.0382789489153779","0.0481962583881304"
"Ja","2014","3","Ostdeutschland","43","0.027521671610654","0.0198036664337959","0.0352396767875121"
"Ja","2014","4","Westdeutschland","464","0.0509471658631808","0.0460531834990518","0.0558411482273098"
"Ja","2014","4","Ostdeutschland","69","0.0342883344925151","0.0259420220500034","0.0426346469350267"
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","5818","0.972481315060661","0.968338215160303","0.976624414961019"
"Nein","2014","2","Ostdeutschland","1780","","",""
"Nein","2014","3","Westdeutschland","6113","0.956762396348246","0.95180374161187","0.961721051084622"
"Nein","2014","3","Ostdeutschland","1683","","",""
"Nein","2014","4","Westdeutschland","7291","0.949052834136819","0.94415885177269","0.953946816500948"
"Nein","2014","4","Ostdeutschland","1757","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2015","2","Westdeutschland","144","","",""
"Ja","2015","2","Ostdeutschland","30","0.0288726102175864","0.0204518688331243","0.0372933516020484"
"Ja","2015","3","Westdeutschland","274","","",""
"Ja","2015","3","Ostdeutschland","47","0.0130099289766107","0.00771440393588527","0.0183054540173361"
"Ja","2015","4","Westdeutschland","435","0.0426923361819841","0.0381671538004336","0.0472175185635345"
"Ja","2015","4","Ostdeutschland","104","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","5504","0.98308081384598","0.979717362950832","0.986444264741127"
"Nein","2015","2","Ostdeutschland","1489","","",""
"Nein","2015","3","Westdeutschland","5877","0.967110240540846","0.96265323096541","0.971567250116282"
"Nein","2015","3","Ostdeutschland","1712","","",""
"Nein","2015","4","Westdeutschland","7232","0.957307663818016","0.952782481436466","0.961832846199566"
"Nein","2015","4","Ostdeutschland","1674","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2016","2","Westdeutschland","145","","",""
"Ja","2016","2","Ostdeutschland","22","","",""
"Ja","2016","3","Westdeutschland","227","","",""
"Ja","2016","3","Ostdeutschland","41","0.047249251497006","0.0366730318408805","0.0578254711531315"
"Ja","2016","4","Westdeutschland","426","0.042518302630041","0.0379093379038234","0.0471272673562586"
"Ja","2016","4","Ostdeutschland","68","0.0429659320767346","0.0336904269400499","0.0522414372134192"
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","4692","0.972503460451772","0.967895119050829","0.977111801852716"
"Nein","2016","2","Ostdeutschland","1295","","",""
"Nein","2016","3","Westdeutschland","4985","0.969074043359361","0.964374172341748","0.973773914376973"
"Nein","2016","3","Ostdeutschland","1505","","",""
"Nein","2016","4","Westdeutschland","6936","0.957481697369959","0.952872732643741","0.962090662096177"
"Nein","2016","4","Ostdeutschland","1768","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2017","2","Westdeutschland","133","","",""
"Ja","2017","2","Ostdeutschland","26","","",""
"Ja","2017","3","Westdeutschland","253","","",""
"Ja","2017","3","Ostdeutschland","44","0.0239768612771964","0.01647173731917","0.0314819852352228"
"Ja","2017","4","Westdeutschland","468","0.0518355099604051","0.0469665298967993","0.0567044900240109"
"Ja","2017","4","Ostdeutschland","95","0.063077348228783","0.0526550491612464","0.0734996472963196"
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","4197","0.963668292999416","0.958095013423941","0.969241572574891"
"Nein","2017","2","Ostdeutschland","1311","","",""
"Nein","2017","3","Westdeutschland","5375","0.964024580033181","0.959159185794169","0.968889974272194"
"Nein","2017","3","Ostdeutschland","1552","","",""
"Nein","2017","4","Westdeutschland","7496","0.948164490039595","0.943295509975989","0.953033470103201"
"Nein","2017","4","Ostdeutschland","1995","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2018","2","Westdeutschland","115","","",""
"Ja","2018","2","Ostdeutschland","31","0.0400684185711014","0.0287775431906939","0.0513592939515089"
"Ja","2018","3","Westdeutschland","191","","",""
"Ja","2018","3","Ostdeutschland","33","0.0268933204658994","0.0188527782837919","0.0349338626480069"
"Ja","2018","4","Westdeutschland","436","0.0412695201455463","0.036901710939135","0.0456373293519576"
"Ja","2018","4","Ostdeutschland","118","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","3648","0.966930178900504","0.961216781113754","0.972643576687254"
"Nein","2018","2","Ostdeutschland","1128","","",""
"Nein","2018","3","Westdeutschland","5030","0.967942883323773","0.963164749172223","0.972721017475323"
"Nein","2018","3","Ostdeutschland","1522","","",""
"Nein","2018","4","Westdeutschland","7531","0.958730479854454","0.954362670648042","0.963098289060865"
"Nein","2018","4","Ostdeutschland","2079","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2019","2","Westdeutschland","","","",""
"Ja","2019","2","Ostdeutschland","","","",""
"Ja","2019","3","Westdeutschland","","","",""
"Ja","2019","3","Ostdeutschland","","","",""
"Ja","2019","4","Westdeutschland","","","",""
"Ja","2019","4","Ostdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","","","",""
"Nein","2019","2","Ostdeutschland","","","",""
"Nein","2019","3","Westdeutschland","","","",""
"Nein","2019","3","Ostdeutschland","","","",""
"Nein","2019","4","Westdeutschland","","","",""
"Nein","2019","4","Ostdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2020","2","Westdeutschland","69","0.0281804110505755","0.0224926766394614","0.0338681454616896"
"Ja","2020","2","Ostdeutschland","20","","",""
"Ja","2020","3","Westdeutschland","170","","",""
"Ja","2020","3","Ostdeutschland","30","0.0378809080115026","0.0270158924380349","0.0487459235849703"
"Ja","2020","4","Westdeutschland","309","0.0403945605826302","0.0360428325288532","0.0447462886364071"
"Ja","2020","4","Ostdeutschland","81","0.0416063240702475","0.0332103735355308","0.0500022746049642"
"Ja","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","3183","0.971819588949424","0.96613185453831","0.977507323360539"
"Nein","2020","2","Ostdeutschland","855","0.954910651805019","0.941161927226364","0.968659376383674"
"Nein","2020","3","Westdeutschland","3988","0.97428653985389","0.969475605170337","0.979097474537443"
"Nein","2020","3","Ostdeutschland","1156","","",""
"Nein","2020","4","Westdeutschland","7554","0.95960543941737","0.955253711363593","0.963957167471147"
"Nein","2020","4","Ostdeutschland","2092","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
