"hlf0036","year","hhtyp","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2015","(Ehe-)Paar ohne Kind(er)","Westdeutschland","118","0.0365866195445693","0.0301428474664483","0.0430303916226903"
"Ja","2015","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","30","0.0347349523961325","0.0236277551069692","0.0458421496852957"
"Ja","2015","Alleinerziehende","Westdeutschland","24","","",""
"Ja","2015","Alleinerziehende","Ostdeutschland","5","","",""
"Ja","2015","Paar mit Kind(ern)","Westdeutschland","262","0.0487374879380184","0.0425895820380092","0.0548853938380275"
"Ja","2015","Paar mit Kind(ern)","Ostdeutschland","57","0.0702080478227963","0.0535528338747025","0.0868632617708901"
"Ja","2015","Sonstige","Westdeutschland","8","","",""
"Ja","2015","Sonstige","Ostdeutschland","","","",""
"Nein","2015","1-Pers.- Haushalt","Westdeutschland","2659","0.980625335825094","0.975433841213215","0.985816830436972"
"Nein","2015","1-Pers.- Haushalt","Ostdeutschland","847","0.992622672481095","0.986883347942208","0.998361997019981"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","Westdeutschland","3143","0.963413380455431","0.95696960837731","0.969857152533552"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1014","0.965265047603867","0.954157850314704","0.976372244893031"
"Nein","2015","Alleinerziehende","Westdeutschland","1318","0.988566644161333","0.98287861689622","0.994254671426446"
"Nein","2015","Alleinerziehende","Ostdeutschland","355","0.989608962860536","0.979133864752473","1.0000840609686"
"Nein","2015","Paar mit Kind(ern)","Westdeutschland","4450","0.951262512061982","0.945114606161973","0.957410417961991"
"Nein","2015","Paar mit Kind(ern)","Ostdeutschland","847","0.929791952177204","0.91313673822911","0.946447166125298"
"Nein","2015","Sonstige","Westdeutschland","319","0.96996925451415","0.951470765517448","0.988467743510851"
"Nein","2015","Sonstige","Ostdeutschland","59","1","1","1"
"Ja","2016","1-Pers.- Haushalt","Westdeutschland","46","0.0201049256168946","0.0146084380673529","0.0256014131664364"
"Ja","2016","1-Pers.- Haushalt","Ostdeutschland","7","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","Westdeutschland","109","0.0380700191080808","0.0312741278771957","0.0448659103389658"
"Ja","2016","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","28","","",""
"Ja","2016","Alleinerziehende","Westdeutschland","28","","",""
"Ja","2016","Alleinerziehende","Ostdeutschland","3","","",""
"Ja","2016","Paar mit Kind(ern)","Westdeutschland","254","0.0566144868914779","0.0495849323035065","0.0636440414794494"
"Ja","2016","Paar mit Kind(ern)","Ostdeutschland","46","0.0793970334810347","0.060835766835395","0.0979583001266745"
"Ja","2016","Sonstige","Westdeutschland","5","","",""
"Ja","2016","Sonstige","Ostdeutschland","1","","",""
"Nein","2016","1-Pers.- Haushalt","Westdeutschland","2459","0.979895074383105","0.974398586833564","0.985391561932647"
"Nein","2016","1-Pers.- Haushalt","Ostdeutschland","831","0.990936012116459","0.984519359241559","0.997352664991358"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","Westdeutschland","2937","0.961929980891919","0.955134089661034","0.968725872122804"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","965","0.963230119386872","0.951524764003674","0.974935474770071"
"Nein","2016","Alleinerziehende","Westdeutschland","1154","0.979626810743726","0.971573041282353","0.9876805802051"
"Nein","2016","Alleinerziehende","Ostdeutschland","333","0.989724037713941","0.9789408600111","1.00050721541678"
"Nein","2016","Paar mit Kind(ern)","Westdeutschland","3898","0.943385513108522","0.936355958520551","0.950415067696494"
"Nein","2016","Paar mit Kind(ern)","Ostdeutschland","769","0.920602966518965","0.902041699873325","0.939164233164605"
"Nein","2016","Sonstige","Westdeutschland","246","0.974506726841839","0.955007542248101","0.994005911435576"
"Nein","2016","Sonstige","Ostdeutschland","51","0.993558890086346","0.97181568405404","1.01530209611865"
"Ja","2017","1-Pers.- Haushalt","Westdeutschland","70","0.0238774090517472","0.0182546788080921","0.0295001392954024"
"Ja","2017","1-Pers.- Haushalt","Ostdeutschland","9","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","Westdeutschland","158","0.0479184455809974","0.0407797240778692","0.0550571670841256"
"Ja","2017","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","31","0.0272553174368963","0.017715103741981","0.0367955311318117"
"Ja","2017","Alleinerziehende","Westdeutschland","31","0.02707044216067","0.0178613622250199","0.0362795220963202"
"Ja","2017","Alleinerziehende","Ostdeutschland","9","","",""
"Ja","2017","Paar mit Kind(ern)","Westdeutschland","286","0.0621210362094917","0.05497842490209","0.0692636475168935"
"Ja","2017","Paar mit Kind(ern)","Ostdeutschland","52","0.080785944338527","0.0629924220456736","0.0985794666313803"
"Ja","2017","Sonstige","Westdeutschland","10","","",""
"Ja","2017","Sonstige","Ostdeutschland","","","",""
"Nein","2017","1-Pers.- Haushalt","Westdeutschland","2762","0.976122590948253","0.970499860704598","0.981745321191908"
"Nein","2017","1-Pers.- Haushalt","Ostdeutschland","952","0.992703389719446","0.987322467369105","0.998084312069788"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","Westdeutschland","3281","0.952081554419003","0.944942832915874","0.959220275922131"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1088","0.972744682563104","0.963204468868188","0.982284896258019"
"Nein","2017","Alleinerziehende","Westdeutschland","1162","0.97292955783933","0.96372047790368","0.98213863777498"
"Nein","2017","Alleinerziehende","Ostdeutschland","330","0.973918150426908","0.956952181602532","0.990884119251283"
"Nein","2017","Paar mit Kind(ern)","Westdeutschland","4101","0.937878963790508","0.930736352483106","0.94502157509791"
"Nein","2017","Paar mit Kind(ern)","Ostdeutschland","849","0.919214055661473","0.90142053336862","0.937007577954326"
"Nein","2017","Sonstige","Westdeutschland","300","0.972526513064341","0.954330557782022","0.99072246834666"
"Nein","2017","Sonstige","Ostdeutschland","60","1","1","1"
"Ja","2018","1-Pers.- Haushalt","Westdeutschland","59","0.0237714646935774","0.0182854207265629","0.0292575086605919"
"Ja","2018","1-Pers.- Haushalt","Ostdeutschland","6","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","Westdeutschland","151","0.0489903549306601","0.0416908930855646","0.0562898167757556"
"Ja","2018","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","35","0.038210198063692","0.0268296134936677","0.0495907826337163"
"Ja","2018","Alleinerziehende","Westdeutschland","28","","",""
"Ja","2018","Alleinerziehende","Ostdeutschland","8","","",""
"Ja","2018","Paar mit Kind(ern)","Westdeutschland","282","0.0675080174077523","0.0598234156096565","0.075192619205848"
"Ja","2018","Paar mit Kind(ern)","Ostdeutschland","57","0.0941655654592942","0.0747361962647743","0.113594934653814"
"Ja","2018","Sonstige","Westdeutschland","9","","",""
"Ja","2018","Sonstige","Ostdeutschland","1","","",""
"Nein","2018","1-Pers.- Haushalt","Westdeutschland","2903","0.976228535306423","0.970742491339408","0.981714579273437"
"Nein","2018","1-Pers.- Haushalt","Ostdeutschland","996","0.99387784399841","0.989048001920469","0.99870768607635"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","Westdeutschland","3208","0.95100964506934","0.943710183224244","0.958309106914435"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1055","0.961789801936308","0.950409217366284","0.973170386506332"
"Nein","2018","Alleinerziehende","Westdeutschland","1136","0.985248366809233","0.978322653417414","0.992174080201051"
"Nein","2018","Alleinerziehende","Ostdeutschland","325","0.980888603451229","0.966183027770209","0.99559417913225"
"Nein","2018","Paar mit Kind(ern)","Westdeutschland","3813","0.932491982592248","0.924807380794152","0.940176584390343"
"Nein","2018","Paar mit Kind(ern)","Ostdeutschland","811","0.905834434540706","0.886405065346186","0.925263803735226"
"Nein","2018","Sonstige","Westdeutschland","281","0.971687598685469","0.952597825214172","0.990777372156765"
"Nein","2018","Sonstige","Ostdeutschland","52","0.965336769095721","0.916089279109767","1.01458425908168"
"Ja","2019","1-Pers.- Haushalt","Westdeutschland","","","",""
"Ja","2019","1-Pers.- Haushalt","Ostdeutschland","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","Westdeutschland","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","","","",""
"Ja","2019","Alleinerziehende","Westdeutschland","","","",""
"Ja","2019","Alleinerziehende","Ostdeutschland","","","",""
"Ja","2019","Paar mit Kind(ern)","Westdeutschland","","","",""
"Ja","2019","Paar mit Kind(ern)","Ostdeutschland","","","",""
"Ja","2019","Sonstige","Westdeutschland","","","",""
"Ja","2019","Sonstige","Ostdeutschland","","","",""
"Nein","2019","1-Pers.- Haushalt","Westdeutschland","","","",""
"Nein","2019","1-Pers.- Haushalt","Ostdeutschland","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","Westdeutschland","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","","","",""
"Nein","2019","Alleinerziehende","Westdeutschland","","","",""
"Nein","2019","Alleinerziehende","Ostdeutschland","","","",""
"Nein","2019","Paar mit Kind(ern)","Westdeutschland","","","",""
"Nein","2019","Paar mit Kind(ern)","Ostdeutschland","","","",""
"Nein","2019","Sonstige","Westdeutschland","","","",""
"Nein","2019","Sonstige","Ostdeutschland","","","",""
"Ja","2020","1-Pers.- Haushalt","Westdeutschland","86","0.0227423160364281","0.0178375648210726","0.0276470672517836"
"Ja","2020","1-Pers.- Haushalt","Ostdeutschland","19","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","Westdeutschland","143","0.0374626214086612","0.0314074701305985","0.043517772686724"
"Ja","2020","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","49","0.0451647815191331","0.0331468270707431","0.057182735967523"
"Ja","2020","Alleinerziehende","Westdeutschland","26","","",""
"Ja","2020","Alleinerziehende","Ostdeutschland","7","","",""
"Ja","2020","Paar mit Kind(ern)","Westdeutschland","270","0.0575042961182931","0.0502789217892641","0.0647296704473221"
"Ja","2020","Paar mit Kind(ern)","Ostdeutschland","68","0.0994513616173372","0.0792971720298847","0.11960555120479"
"Ja","2020","Sonstige","Westdeutschland","9","","",""
"Ja","2020","Sonstige","Ostdeutschland","1","","",""
"Nein","2020","1-Pers.- Haushalt","Westdeutschland","3463","0.977257683963572","0.972352932748216","0.982162435178927"
"Nein","2020","1-Pers.- Haushalt","Ostdeutschland","1020","0.991272813307921","0.985617273701207","0.996928352914636"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","Westdeutschland","3635","0.962537378591339","0.956482227313276","0.968592529869402"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1098","0.954835218480867","0.942817264032477","0.966853172929257"
"Nein","2020","Alleinerziehende","Westdeutschland","1006","0.974070529233668","0.964374358130732","0.983766700336604"
"Nein","2020","Alleinerziehende","Ostdeutschland","291","0.985691659718906","0.972208082398756","0.999175237039055"
"Nein","2020","Paar mit Kind(ern)","Westdeutschland","3718","0.942495703881707","0.935270329552678","0.949721078210736"
"Nein","2020","Paar mit Kind(ern)","Ostdeutschland","779","0.900548638382663","0.88039444879521","0.920702827970115"
"Nein","2020","Sonstige","Westdeutschland","330","0.983343166460152","0.969719405443302","0.996966927477003"
"Nein","2020","Sonstige","Ostdeutschland","64","0.999715899495308","0.995618901844727","1.00381289714589"
