year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,Laendlicher Raum,Westdeutschland,1778,2.837865702782714,2.7772255290796823,2.898505876485746,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2017,Laendlicher Raum,Ostdeutschland,1014,3.754568497900751,3.676214646117177,3.8329223496843254,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,Staedtischer Raum,Westdeutschland,3780,2.6225001427026204,2.5819152596309847,2.663085025774256,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2018,Staedtischer Raum,Ostdeutschland,273,2.915230617746259,2.7697512159296163,3.0607100195629013,0.0,3.0,5.0,0.0,10.0,3.0,3.0,4.0
2018,Laendlicher Raum,Westdeutschland,1700,2.7836784166089608,2.7221931093132214,2.8451637239047,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2018,Laendlicher Raum,Ostdeutschland,975,3.7104760834260593,3.6289030318399087,3.79204913501221,1.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2019,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
2019,Staedtischer Raum,Ostdeutschland,,,,,,,,,,,,
2019,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2019,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
2020,Staedtischer Raum,Westdeutschland,3921,2.7570338583092133,2.717255401836413,2.796812314782014,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2020,Staedtischer Raum,Ostdeutschland,302,3.057315828358559,2.922409875023021,3.192221781694097,0.0,3.0,5.0,0.0,10.0,3.0,2.0,4.0
2020,Laendlicher Raum,Westdeutschland,1622,2.9328898462816126,2.871581106977553,2.9941985855856723,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2020,Laendlicher Raum,Ostdeutschland,1039,3.4590216973580934,3.3817847515809802,3.5362586431352065,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2021,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
2021,Staedtischer Raum,Ostdeutschland,,,,,,,,,,,,
2021,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2021,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
