syear,age_gr,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1999,30-45 J.,Rural regions,,,,,,,,,,,,
1999,46-65 J.,Urban regions,,,,,,,,,,,,
1999,46-65 J.,Rural regions,,,,,,,,,,,,
1999,66 und älter,Urban regions,,,,,,,,,,,,
1999,66 und älter,Rural regions,,,,,,,,,,,,
2000,17-29 J.,Urban regions,,,,,,,,,,,,
2000,17-29 J.,Rural regions,,,,,,,,,,,,
2000,30-45 J.,Urban regions,,,,,,,,,,,,
2000,30-45 J.,Rural regions,,,,,,,,,,,,
2000,46-65 J.,Urban regions,,,,,,,,,,,,
2000,46-65 J.,Rural regions,,,,,,,,,,,,
2000,66 und älter,Urban regions,,,,,,,,,,,,
2000,66 und älter,Rural regions,,,,,,,,,,,,
2001,17-29 J.,Urban regions,,,,,,,,,,,,
2001,17-29 J.,Rural regions,,,,,,,,,,,,
2001,30-45 J.,Urban regions,,,,,,,,,,,,
2001,30-45 J.,Rural regions,,,,,,,,,,,,
2001,46-65 J.,Urban regions,,,,,,,,,,,,
2001,46-65 J.,Rural regions,,,,,,,,,,,,
2001,66 und älter,Urban regions,,,,,,,,,,,,
2001,66 und älter,Rural regions,,,,,,,,,,,,
2002,17-29 J.,Urban regions,70.3016643436061,70.02487481858562,70.5784538686266,60.0,70.0,79.0,36.0,107.5,70.0,70.0,72.0,2636.0
2002,17-29 J.,Rural regions,69.40344740131717,69.05776143026596,69.74913337236838,60.0,68.0,79.0,34.0,107.5,68.0,66.0,70.0,1465.0
2002,30-45 J.,Urban regions,74.98245715837152,74.77136343101225,75.19355088573079,63.0,74.0,85.0,40.0,118.0,74.0,73.0,75.0,4955.0
2002,30-45 J.,Rural regions,76.15258400864043,75.85879826728299,76.44636974999787,65.0,75.0,85.0,40.0,115.0,75.0,73.0,75.0,2408.0
2002,46-65 J.,Urban regions,76.72022279097528,76.52299656546569,76.91744901648488,66.0,75.0,85.0,37.5,113.5,75.0,74.0,75.0,5216.0
2002,46-65 J.,Rural regions,77.4745444310129,77.2049554036398,77.744133458386,68.0,77.0,85.0,42.5,110.5,77.0,76.0,78.0,2585.0
2002,66 und älter,Urban regions,73.35659428215772,73.09391098521435,73.61927757910108,64.21823522103756,72.0,82.0,37.5455880525939,108.67264716844366,72.0,70.0,72.0,2345.0
2002,66 und älter,Rural regions,74.22887462209304,73.8769635615411,74.58078568264499,65.0,74.0,82.0,39.5,107.5,74.0,73.0,76.0,1221.0
2003,17-29 J.,Urban regions,,,,,,,,,,,,
2003,17-29 J.,Rural regions,,,,,,,,,,,,
2003,30-45 J.,Urban regions,,,,,,,,,,,,
2003,30-45 J.,Rural regions,,,,,,,,,,,,
2003,46-65 J.,Urban regions,,,,,,,,,,,,
2003,46-65 J.,Rural regions,,,,,,,,,,,,
2003,66 und älter,Urban regions,,,,,,,,,,,,
2003,66 und älter,Rural regions,,,,,,,,,,,,
2004,17-29 J.,Urban regions,70.72505110112945,70.44467368488188,71.00542851737703,60.0,70.0,80.0,35.0,110.0,70.0,70.0,71.0,2557.0
2004,17-29 J.,Rural regions,70.30349941124102,69.91780039228385,70.68919843019819,60.0,69.0,79.0,37.0,107.5,69.0,68.0,71.0,1353.0
2004,30-45 J.,Urban regions,76.00261852213609,75.77225050208378,76.2329865421884,64.0,75.0,85.0,32.5,116.5,75.0,75.0,76.0,4375.0
2004,30-45 J.,Rural regions,76.65853920728087,76.33296831475582,76.98411009980592,65.0,75.0,85.0,38.0,115.0,75.0,73.0,75.0,2074.0
2004,46-65 J.,Urban regions,77.16405808345696,76.95188007510134,77.37623609181259,66.0,76.0,85.0,40.0,113.5,76.0,75.0,77.0,4838.0
2004,46-65 J.,Rural regions,78.43741020054935,78.15232539319321,78.7224950079055,68.0,78.0,87.0,40.0,115.5,78.0,77.0,80.0,2469.0
2004,66 und älter,Urban regions,73.99956811607044,73.74145311850053,74.25768311364034,65.0,73.0,82.0,39.5,107.5,73.0,72.0,74.0,2425.0
2004,66 und älter,Rural regions,75.03994439824002,74.6598147833619,75.42007401311815,65.0,75.0,84.0,38.0,112.5,75.0,75.0,77.0,1286.0
2005,17-29 J.,Urban regions,,,,,,,,,,,,
2005,17-29 J.,Rural regions,,,,,,,,,,,,
2005,30-45 J.,Urban regions,,,,,,,,,,,,
2005,30-45 J.,Rural regions,,,,,,,,,,,,
2005,46-65 J.,Urban regions,,,,,,,,,,,,
2005,46-65 J.,Rural regions,,,,,,,,,,,,
2005,66 und älter,Urban regions,,,,,,,,,,,,
2005,66 und älter,Rural regions,,,,,,,,,,,,
2006,17-29 J.,Urban regions,72.00053904875591,71.6938023288436,72.30727576866822,60.0,70.0,80.0,33.0,110.0,70.0,69.0,70.0,2377.0
2006,17-29 J.,Rural regions,72.09349795647147,71.69395908777156,72.49303682517137,61.0,70.0,80.0,37.0,108.5,70.0,68.0,71.0,1265.0
2006,30-45 J.,Urban regions,76.21212444772068,75.96811627984513,76.45613261559623,64.0,75.0,85.0,36.0,116.5,75.0,75.0,76.0,4179.0
2006,30-45 J.,Rural regions,77.66382238849269,77.31492147418548,78.0127233027999,65.0,76.0,88.0,38.0,122.5,76.0,74.0,77.0,2038.0
2006,46-65 J.,Urban regions,77.83626736633555,77.62278294256325,78.04975179010785,66.0,77.0,87.0,37.0,118.5,77.0,76.0,78.0,4902.0
2006,46-65 J.,Rural regions,79.48182987112327,79.17969450598368,79.78396523626286,69.0,79.0,90.0,40.0,121.5,79.0,78.0,80.0,2616.0
2006,66 und älter,Urban regions,74.85909260004986,74.60675985152359,75.11142534857613,65.0,74.0,83.0,38.0,110.0,74.0,73.0,75.0,2843.0
2006,66 und älter,Rural regions,75.81881945281017,75.48890856741981,76.14873033820054,66.0,75.0,84.0,39.0,111.0,75.0,74.0,75.0,1541.0
2007,17-29 J.,Urban regions,,,,,,,,,,,,
2007,17-29 J.,Rural regions,,,,,,,,,,,,
2007,30-45 J.,Urban regions,,,,,,,,,,,,
2007,30-45 J.,Rural regions,,,,,,,,,,,,
2007,46-65 J.,Urban regions,,,,,,,,,,,,
2007,46-65 J.,Rural regions,,,,,,,,,,,,
2007,66 und älter,Urban regions,,,,,,,,,,,,
2007,66 und älter,Rural regions,,,,,,,,,,,,
2008,17-29 J.,Urban regions,71.59571228293404,71.2669026468571,71.92452191901099,60.0,70.0,80.0,38.0,110.0,70.0,70.0,71.0,2055.0
2008,17-29 J.,Rural regions,72.00834540193638,71.55539961336066,72.4612911905121,61.0,70.0,80.0,35.0,108.5,70.0,68.0,70.0,1056.0
2008,30-45 J.,Urban regions,77.41261243075549,77.11978816983947,77.70543669167151,65.0,75.0,86.0,40.0,117.5,75.0,74.0,75.0,3422.0
2008,30-45 J.,Rural regions,79.0776850178407,78.67983637410352,79.47553366157787,66.0,78.0,90.0,38.0,126.0,78.0,76.0,80.0,1707.0
2008,46-65 J.,Urban regions,78.61124977898733,78.37545814573026,78.8470414122444,67.0,78.0,88.0,36.0,119.5,78.0,77.975,79.0,4274.0
2008,46-65 J.,Rural regions,79.94570509984219,79.62988831081589,80.26152188886849,69.0,80.0,90.0,42.0,121.5,80.0,80.0,82.0,2346.0
2008,66 und älter,Urban regions,75.61240649970783,75.34663228632098,75.87818071309468,65.0,75.0,84.0,38.0,112.5,75.0,75.0,76.0,2771.0
2008,66 und älter,Rural regions,76.6209363722645,76.26176594115951,76.98010680336948,67.0,75.0,85.0,40.0,112.0,75.0,73.0,75.0,1483.0
2009,17-29 J.,Urban regions,,,,,,,,,,,,
2009,17-29 J.,Rural regions,,,,,,,,,,,,
2009,30-45 J.,Urban regions,,,,,,,,,,,,
2009,30-45 J.,Rural regions,,,,,,,,,,,,
2009,46-65 J.,Urban regions,,,,,,,,,,,,
2009,46-65 J.,Rural regions,,,,,,,,,,,,
2009,66 und älter,Urban regions,,,,,,,,,,,,
2009,66 und älter,Rural regions,,,,,,,,,,,,
2010,17-29 J.,Urban regions,73.08565506825902,72.6997822920219,73.47152784449614,61.0,70.0,80.0,36.0,108.5,70.0,68.0,70.0,1677.0
2010,17-29 J.,Rural regions,72.93510278197361,72.38838019458872,73.4818253693585,60.0,72.0,83.0,37.0,117.5,72.0,69.0,74.0,806.0
2010,30-45 J.,Urban regions,78.51396458401095,78.14020910712937,78.88772006089253,65.0,75.0,87.0,39.0,120.0,75.0,73.0,75.0,2687.0
2010,30-45 J.,Rural regions,80.37264775514859,79.9191678004045,80.82612770989269,66.0,80.0,91.0,40.0,128.5,80.0,80.0,83.0,1372.0
2010,46-65 J.,Urban regions,79.53817169892963,79.27392498437641,79.80241841348285,67.0,78.0,90.0,37.0,124.5,78.0,76.975,79.0,3834.0
2010,46-65 J.,Rural regions,80.23188601317983,79.89062970923356,80.5731423171261,69.0,80.0,90.0,44.0,121.5,80.0,80.0,82.0,2126.0
2010,66 und älter,Urban regions,75.18720831064286,74.91245250659318,75.46196411469253,65.0,74.0,84.0,38.0,112.5,74.0,73.0,75.0,2594.0
2010,66 und älter,Rural regions,76.84897730616443,76.49208390499547,77.20587070733339,68.0,76.0,85.0,42.5,110.5,76.0,74.0,77.0,1381.0
2011,17-29 J.,Urban regions,,,,,,,,,,,,
2011,17-29 J.,Rural regions,,,,,,,,,,,,
2011,30-45 J.,Urban regions,,,,,,,,,,,,
2011,30-45 J.,Rural regions,,,,,,,,,,,,
2011,46-65 J.,Urban regions,,,,,,,,,,,,
2011,46-65 J.,Rural regions,,,,,,,,,,,,
2011,66 und älter,Urban regions,,,,,,,,,,,,
2011,66 und älter,Rural regions,,,,,,,,,,,,
2012,17-29 J.,Urban regions,72.67600792423877,72.30847743534378,73.04353841313377,60.0,70.0,82.0,30.0,115.0,70.0,69.0,71.0,1900.0
2012,17-29 J.,Rural regions,73.24860916572429,72.73049074079199,73.76672759065659,61.0,70.0,83.0,40.0,116.0,70.0,67.0,70.0,940.0
2012,30-45 J.,Urban regions,78.47116814835488,78.15507417655724,78.78726212015252,65.0,76.0,89.0,39.0,125.0,76.0,74.0,77.0,2982.0
2012,30-45 J.,Rural regions,80.21644454429749,79.79437729141168,80.6385117971833,67.0,79.0,91.0,40.0,127.0,79.0,78.0,81.0,1537.0
2012,46-65 J.,Urban regions,79.4629449616839,79.22600570823052,79.69988421513729,67.0,78.0,90.0,34.0,124.5,78.0,77.0,78.0,4740.0
2012,46-65 J.,Rural regions,81.2613743386814,80.96192003398149,81.56082864338133,69.0,80.0,90.0,41.0,121.5,80.0,79.0,80.0,2990.0
2012,66 und älter,Urban regions,75.18213390324455,74.9372908177447,75.4269769887444,65.0,74.0,83.0,38.0,110.0,74.0,73.0,75.0,3271.0
2012,66 und älter,Rural regions,76.73107958565438,76.41447256263177,77.047686608677,67.0,76.0,85.58287155194448,39.12569267208328,113.4571788798612,76.0,74.0,77.0,1864.0
2013,17-29 J.,Urban regions,,,,,,,,,,,,
2013,17-29 J.,Rural regions,,,,,,,,,,,,
2013,30-45 J.,Urban regions,,,,,,,,,,,,
2013,30-45 J.,Rural regions,,,,,,,,,,,,
2013,46-65 J.,Urban regions,,,,,,,,,,,,
2013,46-65 J.,Rural regions,,,,,,,,,,,,
2013,66 und älter,Urban regions,,,,,,,,,,,,
2013,66 und älter,Rural regions,,,,,,,,,,,,
2014,17-29 J.,Urban regions,73.02533335540092,72.72656947083304,73.3240972399688,61.0,70.0,82.0,30.0,113.5,70.0,68.0,70.0,2872.0
2014,17-29 J.,Rural regions,73.80383936105271,73.3421493631557,74.26552935894972,61.0,70.96766937487418,84.0,35.0,118.5,71.0,69.0,72.0,1355.0
2014,30-45 J.,Urban regions,78.5029787814895,78.26638952842598,78.73956803455303,65.0,75.62849628167542,89.0,39.0,125.0,75.0,72.0,75.0,5552.0
2014,30-45 J.,Rural regions,78.89886573385401,78.59073446450236,79.20699700320566,65.0,77.0,90.0,38.0,127.5,77.0,75.0,79.0,2820.0
2014,46-65 J.,Urban regions,80.08600877288525,79.86757728613678,80.30444025963372,68.0,79.0,90.0,36.0,123.0,79.0,78.0,80.0,5833.0
2014,46-65 J.,Rural regions,81.59983270391422,81.31547637341568,81.88418903441276,70.0,80.0,90.0,40.0,120.0,80.0,79.0,80.0,3374.0
2014,66 und älter,Urban regions,75.26205234765578,75.01301043438627,75.51109426092529,65.0,74.0,84.0,36.5,112.5,74.0,73.0,75.0,3130.0
2014,66 und älter,Rural regions,77.5811135281126,77.23483944604335,77.92738761018184,68.0,77.0,86.0,41.0,113.0,77.0,76.0,78.0,1777.0
2015,17-29 J.,Urban regions,,,,,,,,,,,,
2015,17-29 J.,Rural regions,,,,,,,,,,,,
2015,30-45 J.,Urban regions,,,,,,,,,,,,
2015,30-45 J.,Rural regions,,,,,,,,,,,,
2015,46-65 J.,Urban regions,,,,,,,,,,,,
2015,46-65 J.,Rural regions,,,,,,,,,,,,
2015,66 und älter,Urban regions,,,,,,,,,,,,
2015,66 und älter,Rural regions,,,,,,,,,,,,
2016,17-29 J.,Urban regions,73.42901555665196,73.10645472380682,73.7515763894971,61.0,71.0,82.0,39.0,113.5,71.0,69.0,72.0,2523.0
2016,17-29 J.,Rural regions,76.03059508812065,75.48590379826643,76.57528637797486,62.0,73.0,85.0,36.0,119.5,73.0,71.0,76.0,1198.0
2016,30-45 J.,Urban regions,79.28114553397445,79.02188454865217,79.54040651929674,65.0,77.0,90.0,39.0,127.5,77.0,76.0,79.0,4584.0
2016,30-45 J.,Rural regions,79.35825090294414,79.0142732680293,79.70222853785897,66.0,79.0,90.0,40.0,126.0,79.0,78.0,82.0,2339.0
2016,46-65 J.,Urban regions,81.0005704863041,80.7582927713027,81.24284820130549,68.0,80.0,90.0,37.0,123.0,80.0,80.0,81.0,5366.0
2016,46-65 J.,Rural regions,81.85166926980907,81.55211182956131,82.15122671005682,70.0,80.0,90.41405123871698,42.0,121.03512809679245,80.0,78.0,80.0,3098.0
2016,66 und älter,Urban regions,75.67485406282353,75.41179287294263,75.93791525270443,65.0,74.0,85.0,35.0,115.0,74.0,73.0,75.0,2930.0
2016,66 und älter,Rural regions,77.11112547387822,76.76114182938464,77.4611091183718,67.0,76.0,86.0,40.0,114.5,76.0,74.0,77.0,1734.0
2017,17-29 J.,Urban regions,,,,,,,,,,,,
2017,17-29 J.,Rural regions,,,,,,,,,,,,
2017,30-45 J.,Urban regions,,,,,,,,,,,,
2017,30-45 J.,Rural regions,,,,,,,,,,,,
2017,46-65 J.,Urban regions,,,,,,,,,,,,
2017,46-65 J.,Rural regions,,,,,,,,,,,,
2017,66 und älter,Urban regions,,,,,,,,,,,,
2017,66 und älter,Rural regions,,,,,,,,,,,,
2018,17-29 J.,Urban regions,74.13729342328519,73.85919085229519,74.41539599427519,62.0,71.0,83.08755448239688,38.0,114.7188862059922,71.0,69.0,72.0,3581.0
2018,17-29 J.,Rural regions,75.64886121622479,75.20888322776274,76.08883920468683,61.0,74.0,86.0,35.0,123.5,74.0,73.0,78.0,1607.0
2018,30-45 J.,Urban regions,79.39323089621712,79.15122644084936,79.63523535158488,65.0,76.0,90.0,38.0,127.5,76.0,74.0,77.0,5518.0
2018,30-45 J.,Rural regions,81.0482590363657,80.69047324335028,81.40604482938113,68.0,80.0,90.0,42.0,123.0,80.0,80.0,82.0,2587.0
2018,46-65 J.,Urban regions,81.64590245034798,81.42101138022342,81.87079352047253,68.0,80.0,92.0,36.0,128.0,80.0,80.0,80.0,6353.0
2018,46-65 J.,Rural regions,82.55390507928377,82.27050601313822,82.83730414542931,70.0,80.0,93.0,42.0,127.5,80.0,78.0,80.0,3623.0
2018,66 und älter,Urban regions,75.39014860266043,75.13609993792238,75.64419726739848,65.0,74.0,85.0,35.0,115.0,74.0,73.0,75.0,3127.0
2018,66 und älter,Rural regions,77.89431105135083,77.55109370189962,78.23752840080203,68.0,77.0,86.0,41.0,113.0,77.0,75.0,79.0,1819.0
2019,17-29 J.,Urban regions,,,,,,,,,,,,
2019,17-29 J.,Rural regions,,,,,,,,,,,,
2019,30-45 J.,Urban regions,,,,,,,,,,,,
2019,30-45 J.,Rural regions,,,,,,,,,,,,
2019,46-65 J.,Urban regions,,,,,,,,,,,,
2019,46-65 J.,Rural regions,,,,,,,,,,,,
2019,66 und älter,Urban regions,,,,,,,,,,,,
2019,66 und älter,Rural regions,,,,,,,,,,,,
2020,17-29 J.,Urban regions,75.54486828888308,75.22177932645505,75.86795725131111,62.0,73.0,85.0,37.0,119.5,73.0,71.0,75.0,3026.0
2020,17-29 J.,Rural regions,77.30250128950794,76.78403828106231,77.82096429795358,64.0,75.0,88.0,38.0,124.0,75.0,72.975,77.0,1233.0
2020,30-45 J.,Urban regions,79.85124055072852,79.57682363435669,80.12565746710035,67.0,77.0,90.0,39.0,124.5,77.0,75.0,78.0,4466.0
2020,30-45 J.,Rural regions,80.2172834413256,79.81362893283843,80.62093794981278,65.0,79.0,92.0,40.0,132.5,79.0,78.0,82.0,2056.0
2020,46-65 J.,Urban regions,82.47309797664113,82.24781285912455,82.6983830941577,69.0,80.0,92.0,36.0,126.5,80.0,78.0,80.0,6238.0
2020,46-65 J.,Rural regions,83.49091626557717,83.1950261029041,83.78680642825024,70.0,82.0,95.0,40.0,132.5,82.0,81.0,84.0,3422.0
2020,66 und älter,Urban regions,75.77205442154505,75.49353761176351,76.05057123132659,64.0,74.0,85.0,40.0,116.5,74.0,73.0,75.0,3046.0
2020,66 und älter,Rural regions,78.36133189994835,78.00527198571437,78.71739181418233,68.0,78.0,87.0,43.0,115.5,78.0,77.0,80.0,1784.0
2021,17-29 J.,Urban regions,,,,,,,,,,,,
2021,17-29 J.,Rural regions,,,,,,,,,,,,
2021,30-45 J.,Urban regions,,,,,,,,,,,,
2021,30-45 J.,Rural regions,,,,,,,,,,,,
2021,46-65 J.,Urban regions,,,,,,,,,,,,
2021,46-65 J.,Rural regions,,,,,,,,,,,,
2021,66 und älter,Urban regions,,,,,,,,,,,,
2021,66 und älter,Rural regions,,,,,,,,,,,,
