"year","bildungsniveau","regtyp","mean","median","n","lower_confidence","upper_confidence"
"2008","AkademikerIn","Laendlicher Raum","78.96","76.5","1219","78.1","79.82"
"2008","AkademikerIn","Staedtischer Raum","76.28","74.5","2949","75.74","76.82"
"2008","Hauptschule","Laendlicher Raum","78.29","76.5","2450","77.66","78.92"
"2008","Hauptschule","Staedtischer Raum","77.88","75.5","4296","77.4","78.36"
"2008","Realschule","Laendlicher Raum","77.58","75.5","2101","76.89","78.27"
"2008","Realschule","Staedtischer Raum","76.37","73.5","2942","75.76","76.98"
"2009","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2009","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2009","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2009","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2009","AkademikerIn","Laendlicher Raum","","","","",""
"2009","AkademikerIn","Staedtischer Raum","","","","",""
"2009","Hauptschule","Laendlicher Raum","","","","",""
"2009","Hauptschule","Staedtischer Raum","","","","",""
"2009","Realschule","Laendlicher Raum","","","","",""
"2009","Realschule","Staedtischer Raum","","","","",""
"2010","(Fach-)Abitur","Laendlicher Raum","75.37","73.5","482","73.95","76.79"
"2010","(Fach-)Abitur","Staedtischer Raum","76.46","73.5","1394","75.55","77.37"
"2010","(noch) kein Abschluss","Laendlicher Raum","72.55","71","109","69.75","75.35"
"2010","(noch) kein Abschluss","Staedtischer Raum","72.63","69.5","305","70.93","74.33"
"2010","AkademikerIn","Laendlicher Raum","78.83","77.5","1124","77.94","79.72"
"2010","AkademikerIn","Staedtischer Raum","76.58","74.5","2690","76","77.16"
"2010","Hauptschule","Laendlicher Raum","78.89","77.5","2003","78.18","79.6"
"2010","Hauptschule","Staedtischer Raum","78.11","75.5","3532","77.57","78.65"
"2010","Realschule","Laendlicher Raum","78.78","77.5","1854","78.03","79.53"
"2010","Realschule","Staedtischer Raum","77.49","74.5","2562","76.82","78.16"
"2011","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2011","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2011","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2011","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2011","AkademikerIn","Laendlicher Raum","","","","",""
"2011","AkademikerIn","Staedtischer Raum","","","","",""
"2011","Hauptschule","Laendlicher Raum","","","","",""
"2011","Hauptschule","Staedtischer Raum","","","","",""
"2011","Realschule","Laendlicher Raum","","","","",""
"2011","Realschule","Staedtischer Raum","","","","",""
"2012","(Fach-)Abitur","Laendlicher Raum","75.98","74.5","646","74.79","77.17"
"2012","(Fach-)Abitur","Staedtischer Raum","75.78","73.5","1746","74.99","76.57"
"2012","(noch) kein Abschluss","Laendlicher Raum","72.49","69.5","163","69.81","75.17"
"2012","(noch) kein Abschluss","Staedtischer Raum","72.77","69.5","376","71.11","74.43"
"2012","AkademikerIn","Laendlicher Raum","78.42","77.5","1373","77.61","79.23"
"2012","AkademikerIn","Staedtischer Raum","75.89","74.5","3232","75.35","76.43"
"2012","Hauptschule","Laendlicher Raum","79.7","78.5","2676","79.07","80.33"
"2012","Hauptschule","Staedtischer Raum","78.32","75.5","4181","77.82","78.82"
"2012","Realschule","Laendlicher Raum","79.1","77.5","2322","78.42","79.78"
"2012","Realschule","Staedtischer Raum","77.74","74.5","3050","77.14","78.34"
"2013","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2013","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2013","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2013","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2013","AkademikerIn","Laendlicher Raum","","","","",""
"2013","AkademikerIn","Staedtischer Raum","","","","",""
"2013","Hauptschule","Laendlicher Raum","","","","",""
"2013","Hauptschule","Staedtischer Raum","","","","",""
"2013","Realschule","Laendlicher Raum","","","","",""
"2013","Realschule","Staedtischer Raum","","","","",""
"2014","(Fach-)Abitur","Laendlicher Raum","77.97","75.5","1025","76.92","79.02"
"2014","(Fach-)Abitur","Staedtischer Raum","75.71","73.5","2855","75.09","76.33"
"2014","(noch) kein Abschluss","Laendlicher Raum","74.3","72.5","316","72.2","76.4"
"2014","(noch) kein Abschluss","Staedtischer Raum","74.95","71.5","669","73.67","76.23"
"2014","AkademikerIn","Laendlicher Raum","77.6","77.5","1699","76.84","78.36"
"2014","AkademikerIn","Staedtischer Raum","76.26","74.5","4466","75.8","76.72"
"2014","Hauptschule","Laendlicher Raum","80.26","78.5","3087","79.65","80.87"
"2014","Hauptschule","Staedtischer Raum","78.91","77.5","5030","78.43","79.39"
"2014","Realschule","Laendlicher Raum","79.1","77.5","2935","78.48","79.72"
"2014","Realschule","Staedtischer Raum","78.12","74.5","3829","77.57","78.67"
"2015","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2015","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2015","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2015","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2015","AkademikerIn","Laendlicher Raum","","","","",""
"2015","AkademikerIn","Staedtischer Raum","","","","",""
"2015","Hauptschule","Laendlicher Raum","","","","",""
"2015","Hauptschule","Staedtischer Raum","","","","",""
"2015","Realschule","Laendlicher Raum","","","","",""
"2015","Realschule","Staedtischer Raum","","","","",""
"2016","(Fach-)Abitur","Laendlicher Raum","77.11","74.5","972","76","78.22"
"2016","(Fach-)Abitur","Staedtischer Raum","76.51","74.5","2638","75.84","77.18"
"2016","(noch) kein Abschluss","Laendlicher Raum","75.23","73.5","225","72.57","77.89"
"2016","(noch) kein Abschluss","Staedtischer Raum","74.42","71.5","572","72.98","75.86"
"2016","AkademikerIn","Laendlicher Raum","77.86","77.5","1641","77.09","78.63"
"2016","AkademikerIn","Staedtischer Raum","76.68","74.5","4188","76.19","77.17"
"2016","Hauptschule","Laendlicher Raum","80.75","79.5","2666","80.06","81.44"
"2016","Hauptschule","Staedtischer Raum","79.32","77.5","4174","78.78","79.86"
"2016","Realschule","Laendlicher Raum","79.85","78.5","2612","79.19","80.51"
"2016","Realschule","Staedtischer Raum","79.91","77.5","3292","79.28","80.54"
"2017","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2017","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2017","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2017","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2017","AkademikerIn","Laendlicher Raum","","","","",""
"2017","AkademikerIn","Staedtischer Raum","","","","",""
"2017","Hauptschule","Laendlicher Raum","","","","",""
"2017","Hauptschule","Staedtischer Raum","","","","",""
"2017","Realschule","Laendlicher Raum","","","","",""
"2017","Realschule","Staedtischer Raum","","","","",""
"2018","(Fach-)Abitur","Laendlicher Raum","78.2","75.5","1236","77.2","79.2"
"2018","(Fach-)Abitur","Staedtischer Raum","76.86","74.5","3231","76.26","77.46"
"2018","(noch) kein Abschluss","Laendlicher Raum","80.54","76.5","538","79.11","81.97"
"2018","(noch) kein Abschluss","Staedtischer Raum","74.07","71.5","1434","73.25","74.89"
"2018","AkademikerIn","Laendlicher Raum","78.6","77.5","1860","77.87","79.33"
"2018","AkademikerIn","Staedtischer Raum","76.99","74.5","4978","76.54","77.44"
"2018","Hauptschule","Laendlicher Raum","81.31","79.5","2776","80.62","82"
"2018","Hauptschule","Staedtischer Raum","79.8","77.5","4548","79.27","80.33"
"2018","Realschule","Laendlicher Raum","80.49","79.5","2915","79.84","81.14"
"2018","Realschule","Staedtischer Raum","80.23","77.5","3627","79.61","80.85"
"2019","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2019","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2019","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2019","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2019","AkademikerIn","Laendlicher Raum","","","","",""
"2019","AkademikerIn","Staedtischer Raum","","","","",""
"2019","Hauptschule","Laendlicher Raum","","","","",""
"2019","Hauptschule","Staedtischer Raum","","","","",""
"2019","Realschule","Laendlicher Raum","","","","",""
"2019","Realschule","Staedtischer Raum","","","","",""
"2020","(Fach-)Abitur","Laendlicher Raum","79.43","76.5","1162","78.36","80.5"
"2020","(Fach-)Abitur","Staedtischer Raum","77.56","74.5","3243","76.96","78.16"
"2020","(noch) kein Abschluss","Laendlicher Raum","78.08","76.5","255","75.96","80.2"
"2020","(noch) kein Abschluss","Staedtischer Raum","75.69","74.5","640","74.39","76.99"
"2020","AkademikerIn","Laendlicher Raum","78.9","77.5","1905","78.16","79.64"
"2020","AkademikerIn","Staedtischer Raum","77.69","75.5","5234","77.24","78.14"
"2020","Hauptschule","Laendlicher Raum","81.29","79.5","2272","80.51","82.07"
"2020","Hauptschule","Staedtischer Raum","80.83","79.5","3577","80.21","81.45"
"2020","Realschule","Laendlicher Raum","81.73","79.5","2707","81.03","82.43"
"2020","Realschule","Staedtischer Raum","80.33","78.5","3407","79.69","80.97"
