"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2016","(Fach-)Abitur","Ostdeutschland","74.46","74.5","487","73.07","75.85"
"2016","(Fach-)Abitur","Westdeutschland","76.94","74.5","3123","76.31","77.57"
"2016","(noch) kein Abschluss","Ostdeutschland","73.22","71.5","94","69.15","77.29"
"2016","(noch) kein Abschluss","Westdeutschland","74.8","71.5","703","73.46","76.14"
"2016","AkademikerIn","Ostdeutschland","75.23","74.5","1331","74.38","76.08"
"2016","AkademikerIn","Westdeutschland","77.39","75.5","4498","76.92","77.86"
"2016","Hauptschule","Ostdeutschland","80.35","79.5","1059","79.28","81.42"
"2016","Hauptschule","Westdeutschland","79.75","77.5","5781","79.29","80.21"
"2016","Realschule","Ostdeutschland","80.56","79.5","1873","79.77","81.35"
"2016","Realschule","Westdeutschland","79.62","77.5","4031","79.06","80.18"
"2017","(Fach-)Abitur","Ostdeutschland","","","","",""
"2017","(Fach-)Abitur","Westdeutschland","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","",""
"2017","AkademikerIn","Westdeutschland","","","","",""
"2017","Hauptschule","Ostdeutschland","","","","",""
"2017","Hauptschule","Westdeutschland","","","","",""
"2017","Realschule","Ostdeutschland","","","","",""
"2017","Realschule","Westdeutschland","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","75.66","74.5","654","74.43","76.89"
"2018","(Fach-)Abitur","Westdeutschland","77.41","74.5","3813","76.85","77.97"
"2018","(noch) kein Abschluss","Ostdeutschland","73.99","72.5","288","71.94","76.04"
"2018","(noch) kein Abschluss","Westdeutschland","75.65","73.5","1684","74.89","76.41"
"2018","AkademikerIn","Ostdeutschland","76.71","74.5","1460","75.86","77.56"
"2018","AkademikerIn","Westdeutschland","77.51","75.5","5378","77.08","77.94"
"2018","Hauptschule","Ostdeutschland","81.02","79.5","1153","79.91","82.13"
"2018","Hauptschule","Westdeutschland","80.23","78.5","6171","79.78","80.68"
"2018","Realschule","Ostdeutschland","81.8","79.5","2129","81.03","82.57"
"2018","Realschule","Westdeutschland","79.77","77.5","4413","79.22","80.32"
"2019","(Fach-)Abitur","Ostdeutschland","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","","","","",""
"2019","AkademikerIn","Ostdeutschland","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","",""
"2019","Hauptschule","Westdeutschland","","","","",""
"2019","Realschule","Ostdeutschland","","","","",""
"2019","Realschule","Westdeutschland","","","","",""
"2020","(Fach-)Abitur","Ostdeutschland","77.63","74.5","626","76.26","79"
"2020","(Fach-)Abitur","Westdeutschland","78.09","74.5","3779","77.52","78.66"
"2020","(noch) kein Abschluss","Ostdeutschland","76.04","77","110","72.53","79.55"
"2020","(noch) kein Abschluss","Westdeutschland","76.33","74.5","785","75.17","77.49"
"2020","AkademikerIn","Ostdeutschland","76.54","74.5","1560","75.7","77.38"
"2020","AkademikerIn","Westdeutschland","78.28","76.5","5579","77.85","78.71"
"2020","Hauptschule","Ostdeutschland","81.78","79.5","887","80.5","83.06"
"2020","Hauptschule","Westdeutschland","80.89","79.5","4962","80.36","81.42"
"2020","Realschule","Ostdeutschland","82.5","79.5","1947","81.66","83.34"
"2020","Realschule","Westdeutschland","80.31","78.5","4167","79.74","80.88"
