year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,Second Stage of Tertiary Education,Urban regions,260,51.81930,45.83916,57.79944,18.00000,36.00000,66.76486,1.0,139.91216,36.0,31.00000,43.00000
2001,Second Stage of Tertiary Education,Rural regions,61,42.65566,27.43147,57.87985,11.33948,26.39595,51.00000,1.0,110.49078,26.0,15.97500,36.00000
2002,Pre-primary Level,Urban regions,,,,,,,,,,,,
2002,Pre-primary Level,Rural regions,,,,,,,,,,,,
2002,Primary Level,Urban regions,,,,,,,,,,,,
2002,Primary Level,Rural regions,,,,,,,,,,,,
2002,Lower Secondary Level,Urban regions,59,58.90113,45.29915,72.50312,15.00000,46.04892,97.50740,2.0,221.26850,45.0,20.00000,65.00000
2002,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2002,Upper Secondary Level,Urban regions,660,51.80123,47.79433,55.80814,15.00000,36.00000,70.00000,1.0,152.50000,36.0,30.00000,44.00000
2002,Upper Secondary Level,Rural regions,255,33.93755,30.00191,37.87318,12.00000,20.00000,50.00000,1.0,107.00000,20.0,20.00000,30.00000
2002,Post-secondary Non-tertiary Level,Urban regions,105,55.40591,46.00709,64.80474,22.84317,42.66601,70.40459,1.0,141.74672,44.0,33.00000,50.00000
2002,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2002,First Stage of Tertiary Education,Urban regions,117,56.37037,45.57927,67.16147,20.00000,43.81107,65.45931,1.0,133.64829,44.0,25.97500,53.00000
2002,First Stage of Tertiary Education,Rural regions,46,43.64716,29.21035,58.08397,10.00000,30.20908,59.78667,2.0,134.46667,30.0,15.00000,50.00000
2002,Second Stage of Tertiary Education,Urban regions,373,60.93441,54.80843,67.06039,20.00000,50.00000,80.00000,1.0,170.00000,50.0,40.00000,55.00000
2002,Second Stage of Tertiary Education,Rural regions,93,45.66533,35.34972,55.98093,12.00000,30.00000,70.00000,1.0,157.00000,30.0,15.00000,45.12500
2003,Pre-primary Level,Urban regions,,,,,,,,,,,,
2003,Pre-primary Level,Rural regions,,,,,,,,,,,,
2003,Primary Level,Urban regions,,,,,,,,,,,,
2003,Primary Level,Rural regions,,,,,,,,,,,,
2003,Lower Secondary Level,Urban regions,51,43.31563,29.65915,56.97210,7.93436,15.93401,61.19966,2.0,141.09760,15.0,8.00000,49.00000
2003,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2003,Upper Secondary Level,Urban regions,654,55.59439,49.95455,61.23423,15.00000,40.00000,70.15615,1.0,152.89037,40.0,30.00000,45.00000
2003,Upper Secondary Level,Rural regions,252,38.63022,33.54801,43.71242,10.74256,28.00000,50.00000,1.0,108.88616,28.0,20.00000,30.00000
2003,Post-secondary Non-tertiary Level,Urban regions,100,61.67304,50.66319,72.68290,26.00000,44.42418,79.23093,1.0,159.07734,45.0,30.00000,50.00000
2003,Post-secondary Non-tertiary Level,Rural regions,32,28.11847,18.39103,37.84591,10.00000,13.17438,40.66903,2.0,86.67257,13.0,10.00000,40.00000
2003,First Stage of Tertiary Education,Urban regions,110,65.27274,54.48568,76.05980,25.00000,52.00000,90.00000,1.0,187.50000,52.0,37.00000,64.00000
2003,First Stage of Tertiary Education,Rural regions,41,26.96217,18.65283,35.27151,11.00297,16.00000,36.77456,2.0,75.43195,16.0,12.00000,31.00000
2003,Second Stage of Tertiary Education,Urban regions,350,56.58100,50.54375,62.61825,20.00000,40.00000,73.00000,1.0,152.50000,40.0,34.97500,50.00000
2003,Second Stage of Tertiary Education,Rural regions,84,42.51964,33.03377,52.00550,12.00000,25.00000,70.00000,1.0,157.00000,25.0,15.00000,45.00000
2004,Pre-primary Level,Urban regions,,,,,,,,,,,,
2004,Pre-primary Level,Rural regions,,,,,,,,,,,,
2004,Primary Level,Urban regions,,,,,,,,,,,,
2004,Primary Level,Rural regions,,,,,,,,,,,,
2004,Lower Secondary Level,Urban regions,60,42.18378,32.44517,51.92238,10.00000,36.45878,60.98664,1.0,137.46659,38.0,20.00000,40.25000
2004,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2004,Upper Secondary Level,Urban regions,668,51.72137,47.55614,55.88660,15.00000,35.00000,70.00000,1.0,152.50000,35.0,30.00000,43.00000
2004,Upper Secondary Level,Rural regions,250,39.14585,34.18195,44.10974,12.00000,28.73314,49.27523,2.0,105.18808,29.0,24.00000,30.00000
2004,Post-secondary Non-tertiary Level,Urban regions,109,49.55106,39.52175,59.58037,14.00000,35.75784,60.00000,1.0,129.00000,35.0,24.95000,48.00000
2004,Post-secondary Non-tertiary Level,Rural regions,32,36.03282,17.24017,54.82546,7.00000,24.35230,44.87343,1.0,101.68358,25.0,7.00000,43.00000
2004,First Stage of Tertiary Education,Urban regions,118,57.54793,46.97916,68.11670,20.00000,42.49222,68.32256,1.0,140.80640,43.0,25.00000,56.00000
2004,First Stage of Tertiary Education,Rural regions,48,47.29849,31.97695,62.62004,12.00000,24.21459,59.45449,1.0,130.63624,25.0,13.00000,43.00000
2004,Second Stage of Tertiary Education,Urban regions,365,58.29287,51.30413,65.28161,20.00000,44.62698,75.00000,1.0,157.50000,45.0,36.97500,50.00000
2004,Second Stage of Tertiary Education,Rural regions,98,40.86228,32.90849,48.81607,14.02598,30.00000,60.00000,1.0,128.96103,30.0,16.00000,35.02500
2005,Pre-primary Level,Urban regions,,,,,,,,,,,,
2005,Pre-primary Level,Rural regions,,,,,,,,,,,,
2005,Primary Level,Urban regions,,,,,,,,,,,,
2005,Primary Level,Rural regions,,,,,,,,,,,,
2005,Lower Secondary Level,Urban regions,54,58.79100,41.38122,76.20077,15.30474,45.74219,70.84042,3.0,154.14394,46.0,21.00000,56.00000
2005,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2005,Upper Secondary Level,Urban regions,719,49.53179,44.86122,54.20236,15.00000,30.00000,63.00000,1.0,135.00000,30.0,25.00000,35.00000
2005,Upper Secondary Level,Rural regions,299,36.06153,31.15886,40.96420,11.00000,20.00000,50.00000,1.0,108.50000,20.0,19.00000,27.00000
2005,Post-secondary Non-tertiary Level,Urban regions,126,49.63053,39.96303,59.29803,15.00000,30.00000,66.60159,1.0,144.00398,30.0,19.97500,48.00000
2005,Post-secondary Non-tertiary Level,Rural regions,37,31.81635,22.13101,41.50169,12.21076,20.00000,42.74141,1.0,88.53739,20.0,15.00000,39.00000
2005,First Stage of Tertiary Education,Urban regions,133,52.59066,43.99711,61.18422,15.00000,39.57151,65.82776,1.0,142.06941,40.0,25.00000,52.00000
2005,First Stage of Tertiary Education,Rural regions,42,33.72381,21.14788,46.29973,14.78225,20.00000,30.00000,1.0,52.82663,20.0,15.00000,25.00000
2005,Second Stage of Tertiary Education,Urban regions,343,56.09382,49.59072,62.59693,20.00000,40.00000,70.00000,1.0,145.00000,40.0,35.00000,50.00000
2005,Second Stage of Tertiary Education,Rural regions,125,37.99777,26.67681,49.31873,10.00000,16.97150,48.72409,1.0,106.81021,17.0,14.00000,27.00000
2006,Pre-primary Level,Urban regions,,,,,,,,,,,,
2006,Pre-primary Level,Rural regions,,,,,,,,,,,,
2006,Primary Level,Urban regions,,,,,,,,,,,,
2006,Primary Level,Rural regions,,,,,,,,,,,,
2006,Lower Secondary Level,Urban regions,69,41.59221,32.84437,50.34005,12.00000,30.00000,61.39837,2.0,135.49594,30.0,17.00000,50.00000
2006,Lower Secondary Level,Rural regions,35,36.04665,19.32887,52.76443,10.00000,15.88906,46.91271,2.0,102.28177,18.0,10.00000,35.00000
2006,Upper Secondary Level,Urban regions,870,46.40004,42.86614,49.93394,15.00000,28.00000,60.00000,1.0,127.50000,28.0,25.00000,31.02500
2006,Upper Secondary Level,Rural regions,380,33.07865,29.19374,36.96355,11.00000,20.00000,41.74732,1.0,87.86830,20.0,15.97500,23.00000
2006,Post-secondary Non-tertiary Level,Urban regions,176,43.64898,36.08124,51.21672,14.00000,30.00000,50.00000,1.0,104.00000,30.0,24.92500,35.10000
2006,Post-secondary Non-tertiary Level,Rural regions,49,31.56444,21.20991,41.91896,10.48239,17.21221,35.41099,1.0,72.80390,17.0,12.00000,30.00000
2006,First Stage of Tertiary Education,Urban regions,133,44.94220,36.04683,53.83758,15.00000,30.00000,60.00000,1.0,127.50000,30.0,19.00000,40.00000
2006,First Stage of Tertiary Education,Rural regions,69,36.80986,27.10459,46.51513,10.34381,21.24770,50.23886,1.0,110.08142,22.0,15.00000,40.02500
2006,Second Stage of Tertiary Education,Urban regions,469,51.10106,45.55045,56.65167,15.00000,35.00000,67.11675,1.0,145.29188,35.0,30.00000,40.00000
2006,Second Stage of Tertiary Education,Rural regions,143,36.24592,28.82266,43.66918,10.79643,17.70003,46.57414,1.0,100.24070,17.0,13.00000,25.00000
2007,Pre-primary Level,Urban regions,,,,,,,,,,,,
2007,Pre-primary Level,Rural regions,,,,,,,,,,,,
2007,Primary Level,Urban regions,,,,,,,,,,,,
2007,Primary Level,Rural regions,,,,,,,,,,,,
2007,Lower Secondary Level,Urban regions,66,31.46759,24.39815,38.53703,10.00000,20.00000,49.33449,1.0,108.33621,20.0,16.00000,24.00000
2007,Lower Secondary Level,Rural regions,37,44.68514,30.45703,58.91325,10.00000,20.00000,78.62702,5.0,181.56754,20.0,13.00000,76.05000
2007,Upper Secondary Level,Urban regions,879,40.24214,37.43649,43.04778,12.00000,25.00000,56.00000,1.0,122.00000,25.0,20.97500,28.00000
2007,Upper Secondary Level,Rural regions,382,37.38993,29.02998,45.74988,10.00000,20.00000,45.00000,1.0,97.50000,20.0,15.97500,25.00000
2007,Post-secondary Non-tertiary Level,Urban regions,184,41.99061,34.37865,49.60257,14.00000,25.00000,53.65382,1.0,113.13454,25.0,20.00000,32.07500
2007,Post-secondary Non-tertiary Level,Rural regions,47,32.26505,23.67679,40.85332,15.00000,20.67583,44.53505,6.0,88.83762,20.0,15.00000,37.05000
2007,First Stage of Tertiary Education,Urban regions,151,38.26330,32.59662,43.92997,13.00000,25.95797,54.94267,1.0,117.85666,25.0,18.95000,40.00000
2007,First Stage of Tertiary Education,Rural regions,68,43.65607,26.53311,60.77903,11.34729,18.00000,49.20836,1.0,105.99997,18.0,13.97500,30.00000
2007,Second Stage of Tertiary Education,Urban regions,472,51.90701,46.71046,57.10355,15.00000,35.00000,70.00000,1.0,152.50000,35.0,29.97500,40.00000
2007,Second Stage of Tertiary Education,Rural regions,153,29.53684,25.05199,34.02169,11.32992,19.71998,37.00000,1.0,75.50512,20.0,14.97500,29.02500
2008,Pre-primary Level,Urban regions,,,,,,,,,,,,
2008,Pre-primary Level,Rural regions,,,,,,,,,,,,
2008,Primary Level,Urban regions,,,,,,,,,,,,
