"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1991","AkademikerIn","Laendlicher Raum","","","","",""
"1991","AkademikerIn","Staedtischer Raum","","","","",""
"1991","Hauptschule","Laendlicher Raum","","","","",""
"1991","Hauptschule","Staedtischer Raum","","","","",""
"1991","Realschule","Laendlicher Raum","","","","",""
"1991","Realschule","Staedtischer Raum","","","","",""
"1992","(Fach-)Abitur","Laendlicher Raum","","","","",""
"1992","(Fach-)Abitur","Staedtischer Raum","","","","",""
"1992","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"1992","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"1992","AkademikerIn","Laendlicher Raum","","","","",""
"1992","AkademikerIn","Staedtischer Raum","","","","",""
"1992","Hauptschule","Laendlicher Raum","","","","",""
"1992","Hauptschule","Staedtischer Raum","","","","",""
"1992","Realschule","Laendlicher Raum","","","","",""
"1992","Realschule","Staedtischer Raum","","","","",""
"1993","(Fach-)Abitur","Laendlicher Raum","6.81","6.5","106","6.38","7.24"
"1993","(Fach-)Abitur","Staedtischer Raum","6.34","6.5","416","6.12","6.56"
"1993","(noch) kein Abschluss","Laendlicher Raum","6.4","6.5","100","5.94","6.86"
"1993","(noch) kein Abschluss","Staedtischer Raum","6.52","5.5","458","6.33","6.71"
"1993","AkademikerIn","Laendlicher Raum","6.44","6.5","365","6.21","6.67"
"1993","AkademikerIn","Staedtischer Raum","6.11","5.5","504","5.93","6.29"
"1993","Hauptschule","Laendlicher Raum","6.38","6.5","1481","6.27","6.49"
"1993","Hauptschule","Staedtischer Raum","6.61","6.5","2966","6.53","6.69"
"1993","Realschule","Laendlicher Raum","6.55","6.5","838","6.41","6.69"
"1993","Realschule","Staedtischer Raum","6.47","6.5","1174","6.35","6.59"
"1994","(Fach-)Abitur","Laendlicher Raum","6.87","6.5","115","6.51","7.23"
"1994","(Fach-)Abitur","Staedtischer Raum","6.22","5.5","430","6.02","6.42"
"1994","(noch) kein Abschluss","Laendlicher Raum","6.54","6.5","101","6.14","6.94"
"1994","(noch) kein Abschluss","Staedtischer Raum","6.63","6.5","436","6.43","6.83"
"1994","AkademikerIn","Laendlicher Raum","6.39","6.5","379","6.18","6.6"
"1994","AkademikerIn","Staedtischer Raum","6.09","5.5","577","5.92","6.26"
"1994","Hauptschule","Laendlicher Raum","6.54","6.5","1439","6.43","6.65"
"1994","Hauptschule","Staedtischer Raum","6.51","6.5","2872","6.43","6.59"
"1994","Realschule","Laendlicher Raum","6.62","6.5","870","6.49","6.75"
"1994","Realschule","Staedtischer Raum","6.51","6.5","1167","6.39","6.63"
"1995","(Fach-)Abitur","Laendlicher Raum","6.62","5.5","150","6.29","6.95"
"1995","(Fach-)Abitur","Staedtischer Raum","6.44","6.5","521","6.25","6.63"
"1995","(noch) kein Abschluss","Laendlicher Raum","6.03","5.5","101","5.57","6.49"
"1995","(noch) kein Abschluss","Staedtischer Raum","6.38","5.5","429","6.19","6.57"
"1995","AkademikerIn","Laendlicher Raum","6.54","6.5","390","6.35","6.73"
"1995","AkademikerIn","Staedtischer Raum","6.25","5.5","649","6.08","6.42"
"1995","Hauptschule","Laendlicher Raum","6.52","6.5","1457","6.41","6.63"
"1995","Hauptschule","Staedtischer Raum","6.62","6.5","2968","6.54","6.7"
"1995","Realschule","Laendlicher Raum","6.6","6.5","909","6.47","6.73"
"1995","Realschule","Staedtischer Raum","6.29","5.5","1262","6.18","6.4"
"1996","(Fach-)Abitur","Laendlicher Raum","6.92","6.5","144","6.61","7.23"
"1996","(Fach-)Abitur","Staedtischer Raum","6.32","6.5","530","6.14","6.5"
"1996","(noch) kein Abschluss","Laendlicher Raum","6.59","6.5","109","6.21","6.97"
"1996","(noch) kein Abschluss","Staedtischer Raum","6.26","5.5","418","6.06","6.46"
"1996","AkademikerIn","Laendlicher Raum","6.62","6.5","386","6.42","6.82"
"1996","AkademikerIn","Staedtischer Raum","6.15","5.5","634","5.98","6.32"
"1996","Hauptschule","Laendlicher Raum","6.53","6.5","1454","6.43","6.63"
"1996","Hauptschule","Staedtischer Raum","6.6","6.5","2857","6.52","6.68"
"1996","Realschule","Laendlicher Raum","6.54","6.5","922","6.41","6.67"
"1996","Realschule","Staedtischer Raum","6.43","6.5","1263","6.32","6.54"
"1997","(Fach-)Abitur","Laendlicher Raum","6.42","6.5","140","6.09","6.75"
"1997","(Fach-)Abitur","Staedtischer Raum","6.37","6.5","510","6.18","6.56"
"1997","(noch) kein Abschluss","Laendlicher Raum","6.42","5.5","125","6.05","6.79"
"1997","(noch) kein Abschluss","Staedtischer Raum","6.41","6.5","401","6.2","6.62"
"1997","AkademikerIn","Laendlicher Raum","6.4","6.5","418","6.23","6.57"
"1997","AkademikerIn","Staedtischer Raum","6.32","6.5","657","6.16","6.48"
"1997","Hauptschule","Laendlicher Raum","6.59","6.5","1398","6.49","6.69"
"1997","Hauptschule","Staedtischer Raum","6.51","6.5","2778","6.43","6.59"
"1997","Realschule","Laendlicher Raum","6.43","6.5","935","6.31","6.55"
"1997","Realschule","Staedtischer Raum","6.44","6.5","1265","6.33","6.55"
"1998","(Fach-)Abitur","Laendlicher Raum","6.67","6.5","153","6.37","6.97"
"1998","(Fach-)Abitur","Staedtischer Raum","6.45","6.5","593","6.28","6.62"
"1998","(noch) kein Abschluss","Laendlicher Raum","6.5","6.5","110","6.12","6.88"
"1998","(noch) kein Abschluss","Staedtischer Raum","6.28","5.5","371","6.06","6.5"
"1998","AkademikerIn","Laendlicher Raum","6.58","6.5","456","6.41","6.75"
"1998","AkademikerIn","Staedtischer Raum","6.44","6.5","745","6.29","6.59"
"1998","Hauptschule","Laendlicher Raum","6.56","6.5","1545","6.46","6.66"
"1998","Hauptschule","Staedtischer Raum","6.57","6.5","2959","6.49","6.65"
"1998","Realschule","Laendlicher Raum","6.67","6.5","1058","6.55","6.79"
"1998","Realschule","Staedtischer Raum","6.59","6.5","1413","6.49","6.69"
"1999","(Fach-)Abitur","Laendlicher Raum","6.84","6.5","165","6.56","7.12"
"1999","(Fach-)Abitur","Staedtischer Raum","6.28","5.5","613","6.11","6.45"
"1999","(noch) kein Abschluss","Laendlicher Raum","6.25","6.5","98","5.81","6.69"
"1999","(noch) kein Abschluss","Staedtischer Raum","6.22","5.5","377","6.01","6.43"
"1999","AkademikerIn","Laendlicher Raum","6.34","6.5","467","6.16","6.52"
"1999","AkademikerIn","Staedtischer Raum","6.22","5.5","753","6.07","6.37"
"1999","Hauptschule","Laendlicher Raum","6.48","6.5","1509","6.38","6.58"
"1999","Hauptschule","Staedtischer Raum","6.57","6.5","2935","6.49","6.65"
"1999","Realschule","Laendlicher Raum","6.71","6.5","1080","6.6","6.82"
"1999","Realschule","Staedtischer Raum","6.6","6.5","1422","6.5","6.7"
"2000","(Fach-)Abitur","Laendlicher Raum","6.96","6.5","357","6.76","7.16"
"2000","(Fach-)Abitur","Staedtischer Raum","6.43","6.5","1248","6.31","6.55"
"2000","(noch) kein Abschluss","Laendlicher Raum","6.57","6.5","147","6.23","6.91"
"2000","(noch) kein Abschluss","Staedtischer Raum","6.29","5.5","395","6.06","6.52"
"2000","AkademikerIn","Laendlicher Raum","6.64","6.5","804","6.51","6.77"
"2000","AkademikerIn","Staedtischer Raum","6.36","6.5","1656","6.26","6.46"
"2000","Hauptschule","Laendlicher Raum","6.64","6.5","2819","6.56","6.72"
"2000","Hauptschule","Staedtischer Raum","6.71","6.5","5152","6.65","6.77"
"2000","Realschule","Laendlicher Raum","6.66","6.5","1944","6.57","6.75"
"2000","Realschule","Staedtischer Raum","6.58","6.5","2730","6.5","6.66"
"2001","(Fach-)Abitur","Laendlicher Raum","6.51","6.5","358","6.3","6.72"
"2001","(Fach-)Abitur","Staedtischer Raum","6.42","6.5","1204","6.3","6.54"
"2001","(noch) kein Abschluss","Laendlicher Raum","6.29","6.5","150","5.93","6.65"
"2001","(noch) kein Abschluss","Staedtischer Raum","6.24","5.5","372","6","6.48"
"2001","AkademikerIn","Laendlicher Raum","6.66","6.5","758","6.52","6.8"
"2001","AkademikerIn","Staedtischer Raum","6.51","6.5","1586","6.41","6.61"
"2001","Hauptschule","Laendlicher Raum","6.7","6.5","2487","6.62","6.78"
"2001","Hauptschule","Staedtischer Raum","6.68","6.5","4624","6.62","6.74"
"2001","Realschule","Laendlicher Raum","6.73","6.5","1843","6.64","6.82"
"2001","Realschule","Staedtischer Raum","6.73","6.5","2538","6.65","6.81"
"2002","(Fach-)Abitur","Laendlicher Raum","6.82","6.5","395","6.63","7.01"
"2002","(Fach-)Abitur","Staedtischer Raum","6.43","6.5","1304","6.32","6.54"
"2002","(noch) kein Abschluss","Laendlicher Raum","6.57","6.5","141","6.23","6.91"
"2002","(noch) kein Abschluss","Staedtischer Raum","6.13","5.5","347","5.88","6.38"
"2002","AkademikerIn","Laendlicher Raum","6.49","6.5","875","6.36","6.62"
"2002","AkademikerIn","Staedtischer Raum","6.43","6.5","2030","6.34","6.52"
"2002","Hauptschule","Laendlicher Raum","6.62","6.5","2343","6.54","6.7"
"2002","Hauptschule","Staedtischer Raum","6.52","6.5","4458","6.46","6.58"
"2002","Realschule","Laendlicher Raum","6.65","6.5","1840","6.56","6.74"
"2002","Realschule","Staedtischer Raum","6.52","6.5","2709","6.44","6.6"
"2003","(Fach-)Abitur","Laendlicher Raum","6.79","6.5","393","6.6","6.98"
"2003","(Fach-)Abitur","Staedtischer Raum","6.52","6.5","1322","6.41","6.63"
"2003","(noch) kein Abschluss","Laendlicher Raum","6.24","5.5","153","5.88","6.6"
"2003","(noch) kein Abschluss","Staedtischer Raum","6.25","5.5","378","6.02","6.48"
"2003","AkademikerIn","Laendlicher Raum","6.52","6.5","866","6.39","6.65"
"2003","AkademikerIn","Staedtischer Raum","6.43","6.5","2020","6.34","6.52"
"2003","Hauptschule","Laendlicher Raum","6.61","6.5","2311","6.53","6.69"
"2003","Hauptschule","Staedtischer Raum","6.64","6.5","4288","6.58","6.7"
"2003","Realschule","Laendlicher Raum","6.62","6.5","1844","6.53","6.71"
"2003","Realschule","Staedtischer Raum","6.52","6.5","2678","6.44","6.6"
"2004","(Fach-)Abitur","Laendlicher Raum","6.68","6.5","420","6.48","6.88"
"2004","(Fach-)Abitur","Staedtischer Raum","6.51","6.5","1296","6.4","6.62"
"2004","(noch) kein Abschluss","Laendlicher Raum","6.28","5.5","146","5.89","6.67"
"2004","(noch) kein Abschluss","Staedtischer Raum","6.31","6.5","383","6.08","6.54"
"2004","AkademikerIn","Laendlicher Raum","6.5","6.5","890","6.37","6.63"
"2004","AkademikerIn","Staedtischer Raum","6.36","6.5","1983","6.27","6.45"
"2004","Hauptschule","Laendlicher Raum","6.66","6.5","2222","6.58","6.74"
"2004","Hauptschule","Staedtischer Raum","6.55","6.5","4158","6.49","6.61"
"2004","Realschule","Laendlicher Raum","6.61","6.5","1836","6.52","6.7"
"2004","Realschule","Staedtischer Raum","6.47","6.5","2617","6.4","6.54"
"2005","(Fach-)Abitur","Laendlicher Raum","6.74","6.5","412","6.55","6.93"
"2005","(Fach-)Abitur","Staedtischer Raum","6.36","6.5","1280","6.25","6.47"
"2005","(noch) kein Abschluss","Laendlicher Raum","6.58","6.5","154","6.23","6.93"
"2005","(noch) kein Abschluss","Staedtischer Raum","6.48","6.5","392","6.24","6.72"
"2005","AkademikerIn","Laendlicher Raum","6.58","6.5","879","6.45","6.71"
"2005","AkademikerIn","Staedtischer Raum","6.53","6.5","1961","6.44","6.62"
"2005","Hauptschule","Laendlicher Raum","6.57","6.5","2084","6.48","6.66"
"2005","Hauptschule","Staedtischer Raum","6.54","6.5","3885","6.47","6.61"
"2005","Realschule","Laendlicher Raum","6.67","6.5","1772","6.58","6.76"
"2005","Realschule","Staedtischer Raum","6.45","6.5","2523","6.37","6.53"
"2006","(Fach-)Abitur","Laendlicher Raum","6.6","6.5","451","6.42","6.78"
"2006","(Fach-)Abitur","Staedtischer Raum","6.41","6.5","1400","6.3","6.52"
"2006","(noch) kein Abschluss","Laendlicher Raum","6.29","5.5","115","5.87","6.71"
"2006","(noch) kein Abschluss","Staedtischer Raum","6.26","5.5","289","6.02","6.5"
"2006","AkademikerIn","Laendlicher Raum","6.52","6.5","950","6.4","6.64"
"2006","AkademikerIn","Staedtischer Raum","6.46","6.5","2226","6.38","6.54"
"2006","Hauptschule","Laendlicher Raum","6.58","6.5","2318","6.5","6.66"
"2006","Hauptschule","Staedtischer Raum","6.62","6.5","4098","6.56","6.68"
"2006","Realschule","Laendlicher Raum","6.75","6.5","1887","6.66","6.84"
"2006","Realschule","Staedtischer Raum","6.48","6.5","2718","6.41","6.55"
"2007","(Fach-)Abitur","Laendlicher Raum","6.6","6.5","436","6.41","6.79"
"2007","(Fach-)Abitur","Staedtischer Raum","6.42","6.5","1348","6.31","6.53"
"2007","(noch) kein Abschluss","Laendlicher Raum","6.96","6.5","107","6.59","7.33"
"2007","(noch) kein Abschluss","Staedtischer Raum","5.95","5.5","256","5.68","6.22"
"2007","AkademikerIn","Laendlicher Raum","6.62","6.5","932","6.5","6.74"
"2007","AkademikerIn","Staedtischer Raum","6.62","6.5","2163","6.54","6.7"
"2007","Hauptschule","Laendlicher Raum","6.62","6.5","2117","6.54","6.7"
"2007","Hauptschule","Staedtischer Raum","6.66","6.5","3718","6.6","6.72"
"2007","Realschule","Laendlicher Raum","6.65","6.5","1831","6.56","6.74"
"2007","Realschule","Staedtischer Raum","6.56","6.5","2555","6.48","6.64"
"2008","(Fach-)Abitur","Laendlicher Raum","6.82","6.5","396","6.64","7"
"2008","(Fach-)Abitur","Staedtischer Raum","6.43","6.5","1214","6.32","6.54"
"2008","(noch) kein Abschluss","Laendlicher Raum","6.41","6.5","99","6","6.82"
"2008","(noch) kein Abschluss","Staedtischer Raum","6.32","5.5","226","6.06","6.58"
"2008","AkademikerIn","Laendlicher Raum","6.66","6.5","900","6.54","6.78"
"2008","AkademikerIn","Staedtischer Raum","6.66","6.5","2067","6.58","6.74"
"2008","Hauptschule","Laendlicher Raum","6.72","6.5","1993","6.63","6.81"
"2008","Hauptschule","Staedtischer Raum","6.61","6.5","3441","6.54","6.68"
"2008","Realschule","Laendlicher Raum","6.79","6.5","1741","6.7","6.88"
"2008","Realschule","Staedtischer Raum","6.62","6.5","2446","6.54","6.7"
"2009","(Fach-)Abitur","Laendlicher Raum","6.87","6.5","396","6.69","7.05"
"2009","(Fach-)Abitur","Staedtischer Raum","6.58","6.5","1142","6.47","6.69"
"2009","(noch) kein Abschluss","Laendlicher Raum","6.19","6.5","77","5.7","6.68"
"2009","(noch) kein Abschluss","Staedtischer Raum","6.28","5.5","228","6.01","6.55"
"2009","AkademikerIn","Laendlicher Raum","6.69","6.5","898","6.57","6.81"
"2009","AkademikerIn","Staedtischer Raum","6.69","6.5","2011","6.61","6.77"
"2009","Hauptschule","Laendlicher Raum","6.69","6.5","1830","6.6","6.78"
"2009","Hauptschule","Staedtischer Raum","6.63","6.5","3169","6.56","6.7"
"2009","Realschule","Laendlicher Raum","6.78","6.5","1671","6.69","6.87"
"2009","Realschule","Staedtischer Raum","6.64","6.5","2292","6.56","6.72"
"2010","(Fach-)Abitur","Laendlicher Raum","7.04","6.5","654","6.9","7.18"
"2010","(Fach-)Abitur","Staedtischer Raum","6.69","6.5","1824","6.6","6.78"
"2010","(noch) kein Abschluss","Laendlicher Raum","6.85","7.5","170","6.46","7.24"
"2010","(noch) kein Abschluss","Staedtischer Raum","6.63","6.5","383","6.39","6.87"
"2010","AkademikerIn","Laendlicher Raum","6.76","6.5","1137","6.65","6.87"
"2010","AkademikerIn","Staedtischer Raum","6.74","6.5","3044","6.67","6.81"
"2010","Hauptschule","Laendlicher Raum","6.73","6.5","2283","6.65","6.81"
"2010","Hauptschule","Staedtischer Raum","6.65","6.5","3944","6.59","6.71"
"2010","Realschule","Laendlicher Raum","6.84","6.5","2507","6.77","6.91"
"2010","Realschule","Staedtischer Raum","6.64","6.5","3277","6.57","6.71"
"2011","(Fach-)Abitur","Laendlicher Raum","6.91","6.5","740","6.77","7.05"
"2011","(Fach-)Abitur","Staedtischer Raum","6.7","6.5","2006","6.61","6.79"
"2011","(noch) kein Abschluss","Laendlicher Raum","6.84","6.5","184","6.53","7.15"
"2011","(noch) kein Abschluss","Staedtischer Raum","6.8","6.5","412","6.59","7.01"
"2011","AkademikerIn","Laendlicher Raum","6.81","6.5","1282","6.71","6.91"
"2011","AkademikerIn","Staedtischer Raum","6.89","6.5","3308","6.83","6.95"
"2011","Hauptschule","Laendlicher Raum","6.75","6.5","2483","6.67","6.83"
"2011","Hauptschule","Staedtischer Raum","6.69","6.5","4198","6.63","6.75"
"2011","Realschule","Laendlicher Raum","6.89","6.5","2724","6.82","6.96"
"2011","Realschule","Staedtischer Raum","6.68","6.5","3521","6.62","6.74"
"2012","(Fach-)Abitur","Laendlicher Raum","7.07","6.5","780","6.93","7.21"
"2012","(Fach-)Abitur","Staedtischer Raum","6.76","6.5","2036","6.68","6.84"
"2012","(noch) kein Abschluss","Laendlicher Raum","6.42","6.5","198","6.11","6.73"
"2012","(noch) kein Abschluss","Staedtischer Raum","6.94","6.5","435","6.74","7.14"
"2012","AkademikerIn","Laendlicher Raum","6.91","6.5","1359","6.81","7.01"
"2012","AkademikerIn","Staedtischer Raum","6.95","6.5","3431","6.89","7.01"
"2012","Hauptschule","Laendlicher Raum","6.86","6.5","2695","6.78","6.94"
"2012","Hauptschule","Staedtischer Raum","6.77","6.5","4258","6.71","6.83"
"2012","Realschule","Laendlicher Raum","6.83","6.5","2824","6.76","6.9"
"2012","Realschule","Staedtischer Raum","6.77","6.5","3613","6.71","6.83"
"2013","(Fach-)Abitur","Laendlicher Raum","7.19","7.5","752","7.05","7.33"
"2013","(Fach-)Abitur","Staedtischer Raum","6.71","6.5","1978","6.62","6.8"
"2013","(noch) kein Abschluss","Laendlicher Raum","6.51","6.5","210","6.2","6.82"
"2013","(noch) kein Abschluss","Staedtischer Raum","6.67","6.5","376","6.45","6.89"
"2013","AkademikerIn","Laendlicher Raum","6.87","6.5","1378","6.77","6.97"
"2013","AkademikerIn","Staedtischer Raum","6.9","6.5","3384","6.84","6.96"
"2013","Hauptschule","Laendlicher Raum","6.87","6.5","2612","6.79","6.95"
"2013","Hauptschule","Staedtischer Raum","6.75","6.5","3969","6.69","6.81"
"2013","Realschule","Laendlicher Raum","6.94","6.5","2760","6.87","7.01"
"2013","Realschule","Staedtischer Raum","6.83","6.5","3502","6.77","6.89"
"2014","(Fach-)Abitur","Laendlicher Raum","7.03","6.5","857","6.9","7.16"
"2014","(Fach-)Abitur","Staedtischer Raum","6.98","6.5","2438","6.9","7.06"
"2014","(noch) kein Abschluss","Laendlicher Raum","6.71","6.5","216","6.42","7"
"2014","(noch) kein Abschluss","Staedtischer Raum","6.36","6.5","524","6.17","6.55"
"2014","AkademikerIn","Laendlicher Raum","6.89","6.5","1375","6.79","6.99"
"2014","AkademikerIn","Staedtischer Raum","6.82","6.5","3695","6.76","6.88"
"2014","Hauptschule","Laendlicher Raum","6.87","6.5","2577","6.79","6.95"
"2014","Hauptschule","Staedtischer Raum","6.75","6.5","4279","6.69","6.81"
"2014","Realschule","Laendlicher Raum","6.91","6.5","2576","6.84","6.98"
"2014","Realschule","Staedtischer Raum","6.81","6.5","3404","6.75","6.87"
"2015","(Fach-)Abitur","Laendlicher Raum","7.25","6.5","812","7.12","7.38"
"2015","(Fach-)Abitur","Staedtischer Raum","6.96","6.5","2231","6.88","7.04"
"2015","(noch) kein Abschluss","Laendlicher Raum","6.92","6.5","189","6.61","7.23"
"2015","(noch) kein Abschluss","Staedtischer Raum","6.45","6.5","415","6.24","6.66"
"2015","AkademikerIn","Laendlicher Raum","6.89","6.5","1337","6.79","6.99"
"2015","AkademikerIn","Staedtischer Raum","6.92","6.5","3461","6.86","6.98"
"2015","Hauptschule","Laendlicher Raum","6.88","6.5","2366","6.8","6.96"
"2015","Hauptschule","Staedtischer Raum","6.81","6.5","3826","6.75","6.87"
"2015","Realschule","Laendlicher Raum","6.91","6.5","2469","6.84","6.98"
"2015","Realschule","Staedtischer Raum","6.8","6.5","3191","6.73","6.87"
"2016","(Fach-)Abitur","Laendlicher Raum","7.05","6.5","833","6.92","7.18"
"2016","(Fach-)Abitur","Staedtischer Raum","6.92","6.5","2293","6.84","7"
"2016","(noch) kein Abschluss","Laendlicher Raum","6.81","6.5","168","6.45","7.17"
"2016","(noch) kein Abschluss","Staedtischer Raum","6.8","6.5","450","6.6","7"
"2016","AkademikerIn","Laendlicher Raum","6.91","6.5","1384","6.81","7.01"
"2016","AkademikerIn","Staedtischer Raum","6.9","6.5","3539","6.84","6.96"
"2016","Hauptschule","Laendlicher Raum","6.86","6.5","2309","6.78","6.94"
"2016","Hauptschule","Staedtischer Raum","6.79","6.5","3624","6.73","6.85"
"2016","Realschule","Laendlicher Raum","7.06","6.5","2316","6.99","7.13"
"2016","Realschule","Staedtischer Raum","6.79","6.5","2972","6.72","6.86"
"2017","(Fach-)Abitur","Laendlicher Raum","7","6.5","975","6.88","7.12"
"2017","(Fach-)Abitur","Staedtischer Raum","6.93","6.5","2640","6.86","7"
"2017","(noch) kein Abschluss","Laendlicher Raum","6.64","6.5","193","6.35","6.93"
"2017","(noch) kein Abschluss","Staedtischer Raum","6.8","6.5","522","6.61","6.99"
"2017","AkademikerIn","Laendlicher Raum","6.98","6.5","1538","6.89","7.07"
"2017","AkademikerIn","Staedtischer Raum","6.95","6.5","4040","6.89","7.01"
"2017","Hauptschule","Laendlicher Raum","6.9","6.5","2428","6.82","6.98"
"2017","Hauptschule","Staedtischer Raum","6.79","6.5","3861","6.73","6.85"
"2017","Realschule","Laendlicher Raum","6.87","6.5","2736","6.8","6.94"
"2017","Realschule","Staedtischer Raum","6.8","6.5","3458","6.74","6.86"
"2018","(Fach-)Abitur","Laendlicher Raum","6.97","6.5","981","6.85","7.09"
"2018","(Fach-)Abitur","Staedtischer Raum","6.93","6.5","2564","6.86","7"
"2018","(noch) kein Abschluss","Laendlicher Raum","7.06","6.5","182","6.77","7.35"
"2018","(noch) kein Abschluss","Staedtischer Raum","6.6","6.5","553","6.42","6.78"
"2018","AkademikerIn","Laendlicher Raum","6.93","6.5","1500","6.84","7.02"
"2018","AkademikerIn","Staedtischer Raum","6.87","6.5","3978","6.81","6.93"
"2018","Hauptschule","Laendlicher Raum","6.74","6.5","2326","6.66","6.82"
