"plh0176","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","222","0.110418132676749","0.0972072022216705","0.123629063131826"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","89","0.103459276080039","0.0814713597616929","0.125447192398384"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","333","0.0316517112841793","0.0285447490695633","0.0347586734987953"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","198","0.0473736635971828","0.041381974555346","0.0533653526390195"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","95","0.0470011686608419","0.0380800203680687","0.0559223169536151"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","37","0.0490955635853208","0.0334963067434852","0.0646948204271564"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","490","0.0466877719376562","0.0429437297357621","0.0504318141395503"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","350","0.0780948374146977","0.0705269654776039","0.0856627093517915"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","138","0.0613644813721704","0.0512480515689419","0.0714809111753989"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","38","0.0550064971971757","0.0385462727287061","0.0714667216656453"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","833","0.0733488560016533","0.0687221022629762","0.0779756097403305"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","451","0.0946602434309712","0.0864034942338936","0.102916992628049"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","219","0.118149375773272","0.104543281515424","0.13175547003112"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","66","0.0864328582564399","0.0661455690650231","0.106720147447857"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","851","0.075541732659225","0.0708518853281156","0.0802315799903344"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","454","0.0903425438281445","0.0822570865324048","0.0984280011238843"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","192","0.0912770019145322","0.0791370577495694","0.103416946079495"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","61","0.0859940561649793","0.0657534705253734","0.106234641804585"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1612","0.144000432642841","0.137769683733175","0.150231181552508"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","770","0.163884290171812","0.153443789100532","0.174324791243092"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","314","0.161522065629649","0.14600955846015","0.177034572799147"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","129","0.175819486197481","0.148336809969368","0.203302162425593"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1321","0.107754979469061","0.102252197319385","0.113257761618738"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","590","0.112177140256351","0.103276221602339","0.121078058910363"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","257","0.105208146757653","0.0922749482889162","0.11814134522639"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","82","0.133093774452025","0.10857045368665","0.1576170952174"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1966","0.158338869163655","0.151860227132806","0.164817511194504"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","704","0.142942258896287","0.133070265646601","0.152814252145973"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","290","0.119119967586642","0.105465621314371","0.132774313858913"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.107864521901305","0.0854685938408196","0.13026044996179"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2417","0.181325749636711","0.174488099343991","0.188163399929431"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","646","0.127281771314517","0.117881516695617","0.136682025933418"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","270","0.109370104523628","0.0962142763005481","0.122525932746707"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","98","0.135362755681333","0.110663668103738","0.160061843258929"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1055","0.0749970017831629","0.0703227177357001","0.0796712858306257"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","237","0.0463681861395106","0.0404372956181702","0.0522990766608511"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","96","0.0456013174374897","0.0368075726636428","0.0543950622113366"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","779","0.0597142365167632","0.0555089997636748","0.0639194732698515"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","129","0.0296567081426519","0.0248721298688511","0.0344412864164528"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","69","0.030968237667374","0.023666142343932","0.0382703329908161"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","556","0.0436176810151728","0.0401436890137961","0.0470916730165495"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","303","0.0643850898384435","0.0576378017082336","0.0711323779686534"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","194","0.102866528854646","0.090067263722136","0.115665793987155"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","68","0.105457677619591","0.0832227535060744","0.127692601733108"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","332","0.0278300876950685","0.0250323297722775","0.0306278456178595"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","236","0.0535570431180855","0.047367714329506","0.059746371906665"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","79","0.0394298473406074","0.0312301739377042","0.0476295207435106"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.0483640997190837","0.0328333269226087","0.0638948725155586"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","594","0.0513667943405444","0.0476121210622029","0.0551214676188858"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","341","0.0726535177985199","0.0655178048003967","0.079789230796643"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","147","0.0731420854221211","0.0621720074714544","0.0841121633727877"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","48","0.0587897307044093","0.0417606906256108","0.0758187707832078"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","920","0.0723830140388418","0.0679755940520782","0.0767904340256054"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","497","0.0999223674728861","0.0916779613248487","0.108166773620924"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","191","0.0983834783016576","0.0858349879852537","0.110931968618062"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","62","0.0891611871679858","0.0685309229953749","0.109791451340597"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","918","0.0772325128520834","0.0726917587534602","0.0817732669507067"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","442","0.0863264202617464","0.0786057423399571","0.0940470981835357"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","209","0.105015955486125","0.0920991608932559","0.117932750078995"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","67","0.0749070382693739","0.0558502326105106","0.0939638439282373"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
