"plh0176","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(Fach-)Abitur","weiblich","108","0.0886902441557307","0.0726116703944918","0.10476881791697"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","AkademikerInnen","maennlich","92","0.04376331938951","0.0354193259943849","0.0521073127846351"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","AkademikerInnen","weiblich","113","0.0671187142115848","0.055562216459569","0.0786752119636007"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Hauptschulabschluss","maennlich","281","0.0785172984131468","0.0697958204646982","0.0872387763615955"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Hauptschulabschluss","weiblich","372","0.0999973209222356","0.0903802121960208","0.109614429648451"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Realschulabschluss","maennlich","184","0.0769900952048686","0.0660551718244966","0.0879250185852406"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Realschulabschluss","weiblich","239","0.0763825151117187","0.0668268880216803","0.0859381422017572"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(Fach-)Abitur","maennlich","132","0.125982936538342","0.105578854720419","0.146387018356266"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(Fach-)Abitur","weiblich","160","0.1431160858454","0.123310768419441","0.162921403271359"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(noch) kein Abschluss","maennlich","45","0.130090890942935","0.0948980022419017","0.165283779643968"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(noch) kein Abschluss","weiblich","45","0.134952423465645","0.100823069535356","0.169081777395934"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","AkademikerInnen","maennlich","214","0.11235092601731","0.0994700587535512","0.125231793281068"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","AkademikerInnen","weiblich","217","0.127894421931509","0.112470260271616","0.143318583591403"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Hauptschulabschluss","maennlich","551","0.159943590335238","0.148058527976107","0.171828652694368"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Hauptschulabschluss","weiblich","652","0.187796501855503","0.17527649347841","0.200316510232597"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Realschulabschluss","maennlich","327","0.134564841124584","0.120566447411931","0.148563234837238"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","Realschulabschluss","weiblich","462","0.151581819792012","0.138680186782578","0.164483452801447"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(Fach-)Abitur","maennlich","135","0.140422944531944","0.119059922812769","0.161785966251119"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(Fach-)Abitur","weiblich","134","0.109408174896226","0.0917542682310591","0.127062081561392"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2005","(noch) kein Abschluss","maennlich","49","0.186581164754679","0.145825728619161","0.227336600890197"
