"ple0020","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein","2009","Hauptschule","Sachsen","311","0.995328055595674","0.987773518150294","1.00288259304105"
"Nein","2009","Hauptschule","Sachsen-Anhalt","206","0.987752477660654","0.972769052523321","1.00273590279799"
"Nein","2009","Hauptschule","Thueringen","254","0.990289720611579","0.978324099787919","1.00225534143524"
"Nein","2009","Realschule","Schleswig-Holstein","142","0.99581758653824","0.985240076404617","1.00639509667186"
"Nein","2009","Realschule","Hamburg","65","1","1","1"
"Nein","2009","Realschule","Niedersachsen","489","0.997573194602643","0.993221111230488","1.0019252779748"
"Nein","2009","Realschule","Bremen","38","1","1","1"
"Nein","2009","Realschule","Nordrhein-Westfalen","748","1","1","1"
"Nein","2009","Realschule","Hessen","291","1","1","1"
"Nein","2009","Realschule","Rheinland-Pfalz,Saarland","202","1","1","1"
"Nein","2009","Realschule","Baden-Wuerttemberg","486","1","1","1"
"Nein","2009","Realschule","Bayern","592","0.995542777644578","0.990181320271892","1.00090423501726"
"Nein","2009","Realschule","Saarland","","","",""
"Nein","2009","Realschule","Berlin","191","0.991963851639016","0.979367599868518","1.00456010340951"
"Nein","2009","Realschule","Brandenburg","264","1","1","1"
"Nein","2009","Realschule","Mecklenburg-Vorpommern","176","1","1","1"
"Nein","2009","Realschule","Sachsen","552","1","1","1"
"Nein","2009","Realschule","Sachsen-Anhalt","259","0.997374139541911","0.991153625276074","1.00359465380775"
"Nein","2009","Realschule","Thueringen","310","1","1","1"
"Nein","2009","(Fach-)Abitur","Schleswig-Holstein","62","1","1","1"
"Nein","2009","(Fach-)Abitur","Hamburg","48","1","1","1"
"Nein","2009","(Fach-)Abitur","Niedersachsen","164","0.991039369414582","0.976660628471995","1.00541811035717"
"Nein","2009","(Fach-)Abitur","Bremen","16","","",""
"Nein","2009","(Fach-)Abitur","Nordrhein-Westfalen","542","1","1","1"
"Nein","2009","(Fach-)Abitur","Hessen","171","1","1","1"
"Nein","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","101","1","1","1"
"Nein","2009","(Fach-)Abitur","Baden-Wuerttemberg","250","1","1","1"
"Nein","2009","(Fach-)Abitur","Bayern","244","1","1","1"
"Nein","2009","(Fach-)Abitur","Saarland","","","",""
"Nein","2009","(Fach-)Abitur","Berlin","93","1","1","1"
"Nein","2009","(Fach-)Abitur","Brandenburg","63","1","1","1"
"Nein","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","26","","",""
"Nein","2009","(Fach-)Abitur","Sachsen","112","1","1","1"
"Nein","2009","(Fach-)Abitur","Sachsen-Anhalt","70","1","1","1"
"Nein","2009","(Fach-)Abitur","Thueringen","41","1","1","1"
"Nein","2009","AkademikerIn","Schleswig-Holstein","82","1","1","1"
"Nein","2009","AkademikerIn","Hamburg","80","1","1","1"
"Nein","2009","AkademikerIn","Niedersachsen","305","0.998266043815742","0.993604501975288","1.0029275856562"
"Nein","2009","AkademikerIn","Bremen","28","","",""
"Nein","2009","AkademikerIn","Nordrhein-Westfalen","740","0.998408478837665","0.995538363654225","1.00127859402111"
"Nein","2009","AkademikerIn","Hessen","318","1","1","1"
"Nein","2009","AkademikerIn","Rheinland-Pfalz,Saarland","165","1","1","1"
"Nein","2009","AkademikerIn","Baden-Wuerttemberg","442","0.996676907400655","0.991317773015539","1.00203604178577"
"Nein","2009","AkademikerIn","Bayern","531","1","1","1"
"Nein","2009","AkademikerIn","Saarland","","","",""
"Nein","2009","AkademikerIn","Berlin","247","1","1","1"
"Nein","2009","AkademikerIn","Brandenburg","238","1","1","1"
"Nein","2009","AkademikerIn","Mecklenburg-Vorpommern","136","1","1","1"
"Nein","2009","AkademikerIn","Sachsen","344","1","1","1"
"Nein","2009","AkademikerIn","Sachsen-Anhalt","198","1","1","1"
"Nein","2009","AkademikerIn","Thueringen","178","1","1","1"
"Ja","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2010","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Bremen","","","",""
"Ja","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2010","(noch) kein Abschluss","Hessen","","","",""
"Ja","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2010","(noch) kein Abschluss","Bayern","","","",""
"Ja","2010","(noch) kein Abschluss","Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Berlin","","","",""
"Ja","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2010","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2010","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2010","Hauptschule","Hamburg","","","",""
"Ja","2010","Hauptschule","Niedersachsen","","","",""
"Ja","2010","Hauptschule","Bremen","","","",""
"Ja","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Hauptschule","Hessen","","","",""
"Ja","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2010","Hauptschule","Bayern","","","",""
"Ja","2010","Hauptschule","Saarland","","","",""
"Ja","2010","Hauptschule","Berlin","","","",""
"Ja","2010","Hauptschule","Brandenburg","","","",""
"Ja","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Hauptschule","Sachsen","","","",""
"Ja","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2010","Hauptschule","Thueringen","","","",""
"Ja","2010","Realschule","Schleswig-Holstein","","","",""
"Ja","2010","Realschule","Hamburg","","","",""
"Ja","2010","Realschule","Niedersachsen","","","",""
"Ja","2010","Realschule","Bremen","","","",""
"Ja","2010","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Realschule","Hessen","","","",""
"Ja","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2010","Realschule","Bayern","","","",""
"Ja","2010","Realschule","Saarland","","","",""
"Ja","2010","Realschule","Berlin","","","",""
"Ja","2010","Realschule","Brandenburg","","","",""
"Ja","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Realschule","Sachsen","","","",""
"Ja","2010","Realschule","Sachsen-Anhalt","","","",""
"Ja","2010","Realschule","Thueringen","","","",""
"Ja","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2010","(Fach-)Abitur","Hamburg","","","",""
"Ja","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2010","(Fach-)Abitur","Bremen","","","",""
"Ja","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2010","(Fach-)Abitur","Hessen","","","",""
"Ja","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2010","(Fach-)Abitur","Bayern","","","",""
"Ja","2010","(Fach-)Abitur","Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Berlin","","","",""
"Ja","2010","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2010","(Fach-)Abitur","Thueringen","","","",""
"Ja","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2010","AkademikerIn","Hamburg","","","",""
"Ja","2010","AkademikerIn","Niedersachsen","","","",""
"Ja","2010","AkademikerIn","Bremen","","","",""
"Ja","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2010","AkademikerIn","Hessen","","","",""
"Ja","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2010","AkademikerIn","Bayern","","","",""
"Ja","2010","AkademikerIn","Saarland","","","",""
"Ja","2010","AkademikerIn","Berlin","","","",""
"Ja","2010","AkademikerIn","Brandenburg","","","",""
"Ja","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2010","AkademikerIn","Sachsen","","","",""
"Ja","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2010","AkademikerIn","Thueringen","","","",""
"Nein","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2010","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Bremen","","","",""
"Nein","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2010","(noch) kein Abschluss","Hessen","","","",""
"Nein","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2010","(noch) kein Abschluss","Bayern","","","",""
"Nein","2010","(noch) kein Abschluss","Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Berlin","","","",""
"Nein","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2010","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2010","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2010","Hauptschule","Hamburg","","","",""
"Nein","2010","Hauptschule","Niedersachsen","","","",""
"Nein","2010","Hauptschule","Bremen","","","",""
"Nein","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Hauptschule","Hessen","","","",""
"Nein","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2010","Hauptschule","Bayern","","","",""
"Nein","2010","Hauptschule","Saarland","","","",""
"Nein","2010","Hauptschule","Berlin","","","",""
"Nein","2010","Hauptschule","Brandenburg","","","",""
"Nein","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Hauptschule","Sachsen","","","",""
"Nein","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2010","Hauptschule","Thueringen","","","",""
"Nein","2010","Realschule","Schleswig-Holstein","","","",""
"Nein","2010","Realschule","Hamburg","","","",""
"Nein","2010","Realschule","Niedersachsen","","","",""
"Nein","2010","Realschule","Bremen","","","",""
"Nein","2010","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Realschule","Hessen","","","",""
"Nein","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2010","Realschule","Bayern","","","",""
"Nein","2010","Realschule","Saarland","","","",""
"Nein","2010","Realschule","Berlin","","","",""
"Nein","2010","Realschule","Brandenburg","","","",""
"Nein","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Realschule","Sachsen","","","",""
"Nein","2010","Realschule","Sachsen-Anhalt","","","",""
"Nein","2010","Realschule","Thueringen","","","",""
"Nein","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2010","(Fach-)Abitur","Hamburg","","","",""
"Nein","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2010","(Fach-)Abitur","Bremen","","","",""
"Nein","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2010","(Fach-)Abitur","Hessen","","","",""
"Nein","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2010","(Fach-)Abitur","Bayern","","","",""
"Nein","2010","(Fach-)Abitur","Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Berlin","","","",""
"Nein","2010","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2010","(Fach-)Abitur","Thueringen","","","",""
"Nein","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2010","AkademikerIn","Hamburg","","","",""
"Nein","2010","AkademikerIn","Niedersachsen","","","",""
"Nein","2010","AkademikerIn","Bremen","","","",""
"Nein","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2010","AkademikerIn","Hessen","","","",""
"Nein","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2010","AkademikerIn","Bayern","","","",""
"Nein","2010","AkademikerIn","Saarland","","","",""
"Nein","2010","AkademikerIn","Berlin","","","",""
"Nein","2010","AkademikerIn","Brandenburg","","","",""
"Nein","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2010","AkademikerIn","Sachsen","","","",""
"Nein","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2010","AkademikerIn","Thueringen","","","",""
"Ja","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2011","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2011","(noch) kein Abschluss","Bremen","","","",""
"Ja","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2011","(noch) kein Abschluss","Hessen","","","",""
"Ja","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2011","(noch) kein Abschluss","Bayern","","","",""
"Ja","2011","(noch) kein Abschluss","Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Berlin","","","",""
"Ja","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2011","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2011","Hauptschule","Schleswig-Holstein","2","","",""
"Ja","2011","Hauptschule","Hamburg","","","",""
"Ja","2011","Hauptschule","Niedersachsen","3","","",""
"Ja","2011","Hauptschule","Bremen","1","","",""
"Ja","2011","Hauptschule","Nordrhein-Westfalen","9","","",""
"Ja","2011","Hauptschule","Hessen","4","","",""
"Ja","2011","Hauptschule","Rheinland-Pfalz,Saarland","2","","",""
"Ja","2011","Hauptschule","Baden-Wuerttemberg","5","","",""
"Ja","2011","Hauptschule","Bayern","9","","",""
"Ja","2011","Hauptschule","Saarland","","","",""
"Ja","2011","Hauptschule","Berlin","1","","",""
"Ja","2011","Hauptschule","Brandenburg","4","","",""
"Ja","2011","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Ja","2011","Hauptschule","Sachsen","2","","",""
"Ja","2011","Hauptschule","Sachsen-Anhalt","1","","",""
"Ja","2011","Hauptschule","Thueringen","1","","",""
"Ja","2011","Realschule","Schleswig-Holstein","","","",""
"Ja","2011","Realschule","Hamburg","","","",""
"Ja","2011","Realschule","Niedersachsen","","","",""
"Ja","2011","Realschule","Bremen","","","",""
"Ja","2011","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2011","Realschule","Hessen","","","",""
"Ja","2011","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2011","Realschule","Bayern","1","","",""
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","1","","",""
"Ja","2011","Realschule","Brandenburg","","","",""
"Ja","2011","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2011","Realschule","Sachsen","2","","",""
"Ja","2011","Realschule","Sachsen-Anhalt","","","",""
"Ja","2011","Realschule","Thueringen","","","",""
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2011","(Fach-)Abitur","Hamburg","","","",""
"Ja","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2011","(Fach-)Abitur","Bremen","","","",""
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2011","(Fach-)Abitur","Hessen","","","",""
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2011","(Fach-)Abitur","Bayern","","","",""
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2011","(Fach-)Abitur","Thueringen","","","",""
"Ja","2011","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2011","AkademikerIn","Hamburg","","","",""
"Ja","2011","AkademikerIn","Niedersachsen","1","","",""
"Ja","2011","AkademikerIn","Bremen","","","",""
"Ja","2011","AkademikerIn","Nordrhein-Westfalen","1","","",""
"Ja","2011","AkademikerIn","Hessen","","","",""
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Ja","2011","AkademikerIn","Bayern","2","","",""
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","","","",""
"Ja","2011","AkademikerIn","Brandenburg","","","",""
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2011","AkademikerIn","Sachsen","1","","",""
"Ja","2011","AkademikerIn","Sachsen-Anhalt","1","","",""
"Ja","2011","AkademikerIn","Thueringen","","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","25","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2011","(noch) kein Abschluss","Niedersachsen","53","1","1","1"
"Nein","2011","(noch) kein Abschluss","Bremen","4","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","159","1","1","1"
"Nein","2011","(noch) kein Abschluss","Hessen","53","1","1","1"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Wuerttemberg","73","1","1","1"
"Nein","2011","(noch) kein Abschluss","Bayern","81","1","1","1"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","18","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","19","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","12","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Nein","2011","(noch) kein Abschluss","Thueringen","7","","",""
"Nein","2011","Hauptschule","Schleswig-Holstein","233","0.985383970713072","0.970040217356078","1.00072772407007"
"Nein","2011","Hauptschule","Hamburg","74","1","1","1"
"Nein","2011","Hauptschule","Niedersachsen","706","0.993880904713238","0.988140589319052","0.999621220107423"
"Nein","2011","Hauptschule","Bremen","32","0.979994064386807","0.93222109050453","1.02776703826908"
"Nein","2011","Hauptschule","Nordrhein-Westfalen","1542","0.996003438353621","0.992863537975671","0.999143338731572"
"Nein","2011","Hauptschule","Hessen","415","0.979727337888111","0.966233077572187","0.993221598204035"
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","584","0.997153281696867","0.992839556340057","1.00146700705368"
"Nein","2011","Hauptschule","Baden-Wuerttemberg","917","0.989463267966635","0.982872508890313","0.996054027042957"
"Nein","2011","Hauptschule","Bayern","1329","0.992144564629114","0.987414221518434","0.996874907739794"
"Nein","2011","Hauptschule","Saarland","","","",""
