year,pgisced97,regtyp,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,Urban regions,No,0.86248,5619,5619,0.85347,0.87148
2013,Upper Secondary Level,Rural regions,No,0.88892,3760,3760,0.87887,0.89896
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.75026,789,789,0.72003,0.78048
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.79154,307,307,0.74603,0.83706
2013,First Stage of Tertiary Education,Urban regions,No,0.92514,783,783,0.90670,0.94359
2013,First Stage of Tertiary Education,Rural regions,No,0.92651,533,533,0.90433,0.94868
2013,Second Stage of Tertiary Education,Urban regions,No,0.84618,3163,3163,0.83361,0.85876
2013,Second Stage of Tertiary Education,Rural regions,No,0.88044,1297,1297,0.86277,0.89810
2015,Pre-primary Level,Urban regions,No,0.49288,233,233,0.42855,0.55722
2015,Pre-primary Level,Rural regions,No,0.57671,117,117,0.48680,0.66662
2015,Primary Level,Urban regions,No,0.87862,276,276,0.84002,0.91722
2015,Primary Level,Rural regions,No,0.95894,129,129,0.92456,0.99332
2015,Lower Secondary Level,Urban regions,No,0.93793,1747,1747,0.92661,0.94925
2015,Lower Secondary Level,Rural regions,No,0.93340,910,910,0.91719,0.94961
2015,Upper Secondary Level,Urban regions,No,0.98028,6965,6965,0.97701,0.98354
2015,Upper Secondary Level,Rural regions,No,0.98474,4653,4653,0.98122,0.98827
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.96795,1415,1415,0.95877,0.97713
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.97379,537,537,0.96027,0.98732
2015,First Stage of Tertiary Education,Urban regions,No,0.99331,906,906,0.98800,0.99862
2015,First Stage of Tertiary Education,Rural regions,No,0.99511,608,608,0.98956,1.00066
2015,Second Stage of Tertiary Education,Urban regions,No,0.95657,4219,4219,0.95042,0.96273
2015,Second Stage of Tertiary Education,Rural regions,No,0.97856,1646,1646,0.97156,0.98556
2017,Pre-primary Level,Urban regions,No,0.54119,292,292,0.48393,0.59844
2017,Pre-primary Level,Rural regions,No,0.56106,118,118,0.47113,0.65098
2017,Primary Level,Urban regions,No,0.88091,316,316,0.84514,0.91667
2017,Primary Level,Rural regions,No,0.83136,133,133,0.76748,0.89523
2017,Lower Secondary Level,Urban regions,No,0.96053,1733,1733,0.95136,0.96970
2017,Lower Secondary Level,Rural regions,No,0.95650,999,999,0.94384,0.96915
2017,Upper Secondary Level,Urban regions,No,0.99167,7213,7213,0.98957,0.99377
2017,Upper Secondary Level,Rural regions,No,0.99346,4825,4825,0.99119,0.99574
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.99758,1588,1588,0.99516,1.00000
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.99608,623,623,0.99117,1.00099
2017,First Stage of Tertiary Education,Urban regions,No,0.99766,892,892,0.99448,1.00083
2017,First Stage of Tertiary Education,Rural regions,No,0.99970,632,632,0.99833,1.00106
2017,Second Stage of Tertiary Education,Urban regions,No,0.99354,4693,4693,0.99124,0.99583
2017,Second Stage of Tertiary Education,Rural regions,No,0.99084,1815,1815,0.98645,0.99522
2019,Pre-primary Level,Urban regions,No,0.63832,245,245,0.57803,0.69861
2019,Pre-primary Level,Rural regions,No,0.48584,85,85,0.37896,0.59272
2019,Primary Level,Urban regions,No,0.87131,274,274,0.83159,0.91103
2019,Primary Level,Rural regions,No,0.78750,108,108,0.70999,0.86501
2019,Lower Secondary Level,Urban regions,No,0.95315,1470,1470,0.94235,0.96396
2019,Lower Secondary Level,Rural regions,No,0.94495,909,909,0.93012,0.95979
2019,Upper Secondary Level,Urban regions,No,0.99200,6573,6573,0.98985,0.99416
2019,Upper Secondary Level,Rural regions,No,0.99509,4303,4303,0.99300,0.99718
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.99678,1516,1516,0.99393,0.99963
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.99338,593,593,0.98684,0.99991
2019,First Stage of Tertiary Education,Urban regions,No,0.99658,943,943,0.99286,1.00031
2019,First Stage of Tertiary Education,Rural regions,No,0.99086,681,681,0.98371,0.99801
2019,Second Stage of Tertiary Education,Urban regions,No,0.99095,4934,4934,0.98830,0.99359
2019,Second Stage of Tertiary Education,Rural regions,No,0.99100,1885,1885,0.98673,0.99526
2021,Pre-primary Level,Urban regions,No,0.49330,138,138,0.40958,0.57702
2021,Pre-primary Level,Rural regions,No,0.54623,53,53,0.41091,0.68155
2021,Primary Level,Urban regions,No,0.96144,720,720,0.94737,0.97552
2021,Primary Level,Rural regions,No,0.75907,202,202,0.69995,0.81819
2021,Lower Secondary Level,Urban regions,No,0.96659,1125,1125,0.95609,0.97710
2021,Lower Secondary Level,Rural regions,No,0.94240,611,611,0.92392,0.96089
2021,Upper Secondary Level,Urban regions,No,0.98663,4503,4503,0.98327,0.98998
2021,Upper Secondary Level,Rural regions,No,0.98013,2782,2782,0.97495,0.98532
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.99611,1161,1161,0.99253,0.99969
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.99263,422,422,0.98446,1.00080
2021,First Stage of Tertiary Education,Urban regions,No,0.98731,582,582,0.97821,0.99641
2021,First Stage of Tertiary Education,Rural regions,No,0.99549,407,407,0.98897,1.00201
2021,Second Stage of Tertiary Education,Urban regions,No,0.98898,4155,4155,0.98581,0.99216
2021,Second Stage of Tertiary Education,Rural regions,No,0.98279,1472,1472,0.97614,0.98943
