"ple0020","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2010","(noch) kein Abschluss","2","","","",""
"Nein","2010","(noch) kein Abschluss","3","","","",""
"Nein","2010","(noch) kein Abschluss","4","","","",""
"Nein","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Hauptschule","2","","","",""
"Nein","2010","Hauptschule","3","","","",""
"Nein","2010","Hauptschule","4","","","",""
"Nein","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Realschule","2","","","",""
"Nein","2010","Realschule","3","","","",""
"Nein","2010","Realschule","4","","","",""
"Nein","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","2","","","",""
"Nein","2010","(Fach-)Abitur","3","","","",""
"Nein","2010","(Fach-)Abitur","4","","","",""
"Nein","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","AkademikerIn","2","","","",""
"Nein","2010","AkademikerIn","3","","","",""
"Nein","2010","AkademikerIn","4","","","",""
"Nein","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","(noch) kein Abschluss","2","","","",""
"Ja","2011","(noch) kein Abschluss","3","","","",""
"Ja","2011","(noch) kein Abschluss","4","","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","8","","",""
"Ja","2011","Hauptschule","2","11","","",""
"Ja","2011","Hauptschule","3","16","","",""
"Ja","2011","Hauptschule","4","7","","",""
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","3","","",""
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Realschule","2","1","","",""
"Ja","2011","Realschule","3","1","","",""
"Ja","2011","Realschule","4","2","","",""
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","(Fach-)Abitur","2","","","",""
"Ja","2011","(Fach-)Abitur","3","","","",""
"Ja","2011","(Fach-)Abitur","4","","","",""
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","1","","",""
"Ja","2011","AkademikerIn","2","","","",""
"Ja","2011","AkademikerIn","3","1","","",""
"Ja","2011","AkademikerIn","4","2","","",""
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","4","","",""
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","195","1","1","1"
"Nein","2011","(noch) kein Abschluss","2","107","1","1","1"
"Nein","2011","(noch) kein Abschluss","3","70","1","1","1"
"Nein","2011","(noch) kein Abschluss","4","98","1","1","1"
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","91","1","1","1"
"Nein","2011","Hauptschule","1 Einkommensschwächstes Quintil","1500","0.989744505649858","0.984659548823971","0.994829462475744"
"Nein","2011","Hauptschule","2","1931","0.992692976804813","0.988905053336619","0.996480900273006"
"Nein","2011","Hauptschule","3","1503","0.988578678122064","0.983235089588436","0.993922266655691"
"Nein","2011","Hauptschule","4","1413","0.996413516488279","0.993304248588501","0.999522784388058"
"Nein","2011","Hauptschule","5 Einkommensstärkstes Quintil","758","0.996447980194819","0.992221091931297","1.00067486845834"
"Nein","2011","Realschule","1 Einkommensschwächstes Quintil","790","1","1","1"
"Nein","2011","Realschule","2","1082","0.999008611647065","0.99713430612422","1.00088291716991"
"Nein","2011","Realschule","3","1047","0.998464629434686","0.996094127046244","1.00083513182313"
"Nein","2011","Realschule","4","1388","0.998930049794708","0.997211389622022","1.00064870996739"
"Nein","2011","Realschule","5 Einkommensstärkstes Quintil","1204","1","1","1"
"Nein","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","416","1","1","1"
"Nein","2011","(Fach-)Abitur","2","411","1","1","1"
"Nein","2011","(Fach-)Abitur","3","397","1","1","1"
"Nein","2011","(Fach-)Abitur","4","590","1","1","1"
"Nein","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","627","1","1","1"
"Nein","2011","AkademikerIn","1 Einkommensschwächstes Quintil","250","0.996052017436259","0.988294194680657","1.00380984019186"
"Nein","2011","AkademikerIn","2","379","1","1","1"
"Nein","2011","AkademikerIn","3","566","0.997552872915072","0.993486073191603","1.00161967263854"
"Nein","2011","AkademikerIn","4","1095","0.998670282022132","0.996513850802206","1.00082671324206"
"Nein","2011","AkademikerIn","5 Einkommensstärkstes Quintil","2290","0.998109514052372","0.996331942019877","0.999887086084867"
"Ja","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(noch) kein Abschluss","2","","","",""
"Ja","2012","(noch) kein Abschluss","3","","","",""
"Ja","2012","(noch) kein Abschluss","4","","","",""
"Ja","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Hauptschule","2","","","",""
"Ja","2012","Hauptschule","3","","","",""
"Ja","2012","Hauptschule","4","","","",""
"Ja","2012","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Realschule","2","","","",""
"Ja","2012","Realschule","3","","","",""
"Ja","2012","Realschule","4","","","",""
"Ja","2012","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(Fach-)Abitur","2","","","",""
"Ja","2012","(Fach-)Abitur","3","","","",""
"Ja","2012","(Fach-)Abitur","4","","","",""
"Ja","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","AkademikerIn","2","","","",""
"Ja","2012","AkademikerIn","3","","","",""
"Ja","2012","AkademikerIn","4","","","",""
"Ja","2012","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(noch) kein Abschluss","2","","","",""
"Nein","2012","(noch) kein Abschluss","3","","","",""
"Nein","2012","(noch) kein Abschluss","4","","","",""
"Nein","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Hauptschule","2","","","",""
"Nein","2012","Hauptschule","3","","","",""
"Nein","2012","Hauptschule","4","","","",""
"Nein","2012","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Realschule","2","","","",""
"Nein","2012","Realschule","3","","","",""
"Nein","2012","Realschule","4","","","",""
"Nein","2012","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(Fach-)Abitur","2","","","",""
"Nein","2012","(Fach-)Abitur","3","","","",""
"Nein","2012","(Fach-)Abitur","4","","","",""
"Nein","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","AkademikerIn","2","","","",""
"Nein","2012","AkademikerIn","3","","","",""
"Nein","2012","AkademikerIn","4","","","",""
"Nein","2012","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2013","(noch) kein Abschluss","2","","","",""
"Ja","2013","(noch) kein Abschluss","3","","","",""
"Ja","2013","(noch) kein Abschluss","4","","","",""
"Ja","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Hauptschule","1 Einkommensschwächstes Quintil","7","","",""
"Ja","2013","Hauptschule","2","15","","",""
"Ja","2013","Hauptschule","3","13","","",""
"Ja","2013","Hauptschule","4","4","","",""
"Ja","2013","Hauptschule","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2013","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Ja","2013","Realschule","2","1","","",""
"Ja","2013","Realschule","3","2","","",""
"Ja","2013","Realschule","4","3","","",""
"Ja","2013","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Ja","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","(Fach-)Abitur","2","","","",""
"Ja","2013","(Fach-)Abitur","3","","","",""
"Ja","2013","(Fach-)Abitur","4","","","",""
"Ja","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Ja","2013","AkademikerIn","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2013","AkademikerIn","2","1","","",""
"Ja","2013","AkademikerIn","3","","","",""
"Ja","2013","AkademikerIn","4","1","","",""
"Ja","2013","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
"Nein","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","144","0.956692650442002","0.923675568723022","0.989709732160981"
"Nein","2013","(noch) kein Abschluss","2","104","1","1","1"
"Nein","2013","(noch) kein Abschluss","3","78","1","1","1"
"Nein","2013","(noch) kein Abschluss","4","81","1","1","1"
"Nein","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","75","1","1","1"
"Nein","2013","Hauptschule","1 Einkommensschwächstes Quintil","1068","0.991683769822854","0.986255096449479","0.997112443196229"
"Nein","2013","Hauptschule","2","1534","0.992055066488763","0.987633914905074","0.996476218072452"
"Nein","2013","Hauptschule","3","1408","0.987671455005284","0.981934080285809","0.993408829724758"
"Nein","2013","Hauptschule","4","1359","0.997755249127227","0.995242805950145","1.00026769230431"
"Nein","2013","Hauptschule","5 Einkommensstärkstes Quintil","807","0.997476989526211","0.994020105579092","1.00093387347333"
"Nein","2013","Realschule","1 Einkommensschwächstes Quintil","592","0.998977589406726","0.996405350591779","1.00154982822167"
"Nein","2013","Realschule","2","846","0.999152437274733","0.997192653371379","1.00111222117809"
"Nein","2013","Realschule","3","998","0.99675283970485","0.993226747246589","1.00027893216311"
"Nein","2013","Realschule","4","1343","0.998776898832507","0.996909698156921","1.00064409950809"
"Nein","2013","Realschule","5 Einkommensstärkstes Quintil","1253","0.999756631234428","0.998893297146184","1.00061996532267"
"Nein","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","294","1","1","1"
"Nein","2013","(Fach-)Abitur","2","325","1","1","1"
"Nein","2013","(Fach-)Abitur","3","346","1","1","1"
"Nein","2013","(Fach-)Abitur","4","564","1","1","1"
"Nein","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","685","0.998674914354667","0.995952714049656","1.00139711465968"
"Nein","2013","AkademikerIn","1 Einkommensschwächstes Quintil","195","0.989205411111005","0.974775579169265","1.00363524305274"
"Nein","2013","AkademikerIn","2","333","0.996758591560119","0.990662707045473","1.00285447607477"
"Nein","2013","AkademikerIn","3","527","1","1","1"
"Nein","2013","AkademikerIn","4","1008","0.999049642526748","0.997148391159519","1.00095089389398"
"Nein","2013","AkademikerIn","5 Einkommensstärkstes Quintil","2397","0.998555870056153","0.997036294537708","1.0000754455746"
"Ja","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(noch) kein Abschluss","2","","","",""
"Ja","2014","(noch) kein Abschluss","3","","","",""
"Ja","2014","(noch) kein Abschluss","4","","","",""
"Ja","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Hauptschule","2","","","",""
"Ja","2014","Hauptschule","3","","","",""
"Ja","2014","Hauptschule","4","","","",""
"Ja","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Realschule","2","","","",""
"Ja","2014","Realschule","3","","","",""
"Ja","2014","Realschule","4","","","",""
"Ja","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(Fach-)Abitur","2","","","",""
"Ja","2014","(Fach-)Abitur","3","","","",""
"Ja","2014","(Fach-)Abitur","4","","","",""
"Ja","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","AkademikerIn","2","","","",""
"Ja","2014","AkademikerIn","3","","","",""
"Ja","2014","AkademikerIn","4","","","",""
"Ja","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(noch) kein Abschluss","2","","","",""
"Nein","2014","(noch) kein Abschluss","3","","","",""
"Nein","2014","(noch) kein Abschluss","4","","","",""
"Nein","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Hauptschule","2","","","",""
"Nein","2014","Hauptschule","3","","","",""
"Nein","2014","Hauptschule","4","","","",""
"Nein","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Realschule","2","","","",""
"Nein","2014","Realschule","3","","","",""
"Nein","2014","Realschule","4","","","",""
"Nein","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(Fach-)Abitur","2","","","",""
"Nein","2014","(Fach-)Abitur","3","","","",""
"Nein","2014","(Fach-)Abitur","4","","","",""
"Nein","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","AkademikerIn","2","","","",""
"Nein","2014","AkademikerIn","3","","","",""
"Nein","2014","AkademikerIn","4","","","",""
"Nein","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(noch) kein Abschluss","2","1","","",""
"Ja","2015","(noch) kein Abschluss","3","2","","",""
"Ja","2015","(noch) kein Abschluss","4","","","",""
"Ja","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja","2015","Hauptschule","1 Einkommensschwächstes Quintil","11","","",""
"Ja","2015","Hauptschule","2","6","","",""
"Ja","2015","Hauptschule","3","7","","",""
"Ja","2015","Hauptschule","4","10","","",""
"Ja","2015","Hauptschule","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2015","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Ja","2015","Realschule","2","3","","",""
"Ja","2015","Realschule","3","3","","",""
"Ja","2015","Realschule","4","2","","",""
"Ja","2015","Realschule","5 Einkommensstärkstes Quintil","3","","",""
"Ja","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(Fach-)Abitur","2","1","","",""
"Ja","2015","(Fach-)Abitur","3","","","",""
"Ja","2015","(Fach-)Abitur","4","1","","",""
"Ja","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","AkademikerIn","2","1","","",""
"Ja","2015","AkademikerIn","3","3","","",""
"Ja","2015","AkademikerIn","4","3","","",""
"Ja","2015","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Nein","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","297","1","1","1"
"Nein","2015","(noch) kein Abschluss","2","201","0.998274609383837","0.992551380234367","1.00399783853331"
"Nein","2015","(noch) kein Abschluss","3","127","0.962694554785903","0.92999185502173","0.995397254550076"
"Nein","2015","(noch) kein Abschluss","4","106","1","1","1"
"Nein","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","81","0.997404425527257","0.986391731898536","1.00841711915598"
"Nein","2015","Hauptschule","1 Einkommensschwächstes Quintil","1414","0.991025265104109","0.986128674030679","0.995921856177539"
"Nein","2015","Hauptschule","2","1725","0.993377665411862","0.989556794965227","0.997198535858498"
"Nein","2015","Hauptschule","3","1669","0.99181679491524","0.987503704814619","0.996129885015861"
"Nein","2015","Hauptschule","4","1590","0.991567002119769","0.987086361330863","0.996047642908676"
"Nein","2015","Hauptschule","5 Einkommensstärkstes Quintil","935","0.99792638661484","0.995013715543358","1.00083905768632"
"Nein","2015","Realschule","1 Einkommensschwächstes Quintil","807","0.998239799805681","0.995349513377927","1.00113008623343"
"Nein","2015","Realschule","2","1080","0.998846871862167","0.996825612221046","1.00086813150329"
"Nein","2015","Realschule","3","1327","0.995410334652692","0.991777765811349","0.999042903494034"
"Nein","2015","Realschule","4","1675","0.999410790666093","0.998249373111932","1.00057220822025"
"Nein","2015","Realschule","5 Einkommensstärkstes Quintil","1598","0.996878477374812","0.99414599871766","0.999610956031964"
"Nein","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","507","1","1","1"
"Nein","2015","(Fach-)Abitur","2","618","0.996812372878539","0.992371756737857","1.00125298901922"
"Nein","2015","(Fach-)Abitur","3","622","1","1","1"
"Nein","2015","(Fach-)Abitur","4","926","0.998978570636439","0.996922251679126","1.00103488959375"
"Nein","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","975","0.998366559374394","0.995834362324782","1.00089875642401"
"Nein","2015","AkademikerIn","1 Einkommensschwächstes Quintil","308","1","1","1"
"Nein","2015","AkademikerIn","2","473","0.997529451174605","0.993060367313325","1.00199853503589"
"Nein","2015","AkademikerIn","3","629","0.993636708724075","0.987437385687402","0.999836031760748"
"Nein","2015","AkademikerIn","4","1396","0.994214864738344","0.99024078919273","0.998188940283959"
"Nein","2015","AkademikerIn","5 Einkommensstärkstes Quintil","3059","0.999832897221463","0.999374921005431","1.00029087343749"
"Ja","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","(noch) kein Abschluss","2","","","",""
"Ja","2016","(noch) kein Abschluss","3","","","",""
"Ja","2016","(noch) kein Abschluss","4","","","",""
"Ja","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Hauptschule","2","","","",""
"Ja","2016","Hauptschule","3","","","",""
"Ja","2016","Hauptschule","4","","","",""
"Ja","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Realschule","2","","","",""
"Ja","2016","Realschule","3","","","",""
"Ja","2016","Realschule","4","","","",""
"Ja","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","(Fach-)Abitur","2","","","",""
"Ja","2016","(Fach-)Abitur","3","","","",""
"Ja","2016","(Fach-)Abitur","4","","","",""
"Ja","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","AkademikerIn","2","","","",""
"Ja","2016","AkademikerIn","3","","","",""
"Ja","2016","AkademikerIn","4","","","",""
"Ja","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","(noch) kein Abschluss","2","","","",""
"Nein","2016","(noch) kein Abschluss","3","","","",""
"Nein","2016","(noch) kein Abschluss","4","","","",""
"Nein","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Hauptschule","2","","","",""
"Nein","2016","Hauptschule","3","","","",""
"Nein","2016","Hauptschule","4","","","",""
"Nein","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Realschule","2","","","",""
"Nein","2016","Realschule","3","","","",""
"Nein","2016","Realschule","4","","","",""
"Nein","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","(Fach-)Abitur","2","","","",""
"Nein","2016","(Fach-)Abitur","3","","","",""
"Nein","2016","(Fach-)Abitur","4","","","",""
"Nein","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","AkademikerIn","2","","","",""
"Nein","2016","AkademikerIn","3","","","",""
"Nein","2016","AkademikerIn","4","","","",""
"Nein","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2017","(noch) kein Abschluss","2","1","","",""
"Ja","2017","(noch) kein Abschluss","3","1","","",""
"Ja","2017","(noch) kein Abschluss","4","","","",""
"Ja","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Hauptschule","1 Einkommensschwächstes Quintil","6","","",""
"Ja","2017","Hauptschule","2","5","","",""
"Ja","2017","Hauptschule","3","12","","",""
"Ja","2017","Hauptschule","4","7","","",""
"Ja","2017","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Ja","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Realschule","2","3","","",""
"Ja","2017","Realschule","3","2","","",""
"Ja","2017","Realschule","4","5","","",""
"Ja","2017","Realschule","5 Einkommensstärkstes Quintil","4","","",""
