year,ple0020,migback,sampreg,proportion,n,lower_confidence,upper_confidence
2017,Yes,No migration background,East,0.2698412698412698,45410,0.2657586104647189,0.27392392921782077
2017,Yes,Direct migration background,West,0.12698412698412698,45410,0.12392169741661425,0.13004655655163969
2017,Yes,Indirect migration background,West,0.031746031746031744,45410,0.030133457623401964,0.033358605868661524
2017,No,No migration background,West,0.5664879559012308,45410,0.5619299357100079,0.5710459760924537
2017,No,No migration background,East,0.19259231292003323,45410,0.18896532395087373,0.19621930188919273
2017,No,Direct migration background,West,0.16510609378539606,45410,0.16169119750657754,0.1685209900642146
2017,No,Indirect migration background,West,0.057992901910443255,45410,0.055843117899352604,0.060142685921533906
2017,No,Direct migration background,East,0.014082911726950087,45410,0.012999117718002978,0.015166705735897196
2017,No,Indirect migration background,East,0.003737823755946538,45410,0.003176547653571898,0.004299099858321178
2019,Yes,No migration background,West,0.5609756097560976,42417,0.556252778697672,0.5656984408145233
2019,Yes,No migration background,East,0.2804878048780488,42417,0.27621254845432375,0.28476306130177387
2019,Yes,Direct migration background,West,0.12195121951219512,42417,0.1188370769331221,0.12506536209126815
2019,Yes,Indirect migration background,West,0.024390243902439025,42417,0.02292222301227616,0.02585826479260189
2019,Yes,Direct migration background,East,0.012195121951219513,42417,0.011150606776454445,0.01323963712598458
2019,No,No migration background,West,0.5843861227363398,42417,0.5796960339530702,0.5890762115196094
2019,No,No migration background,East,0.19971056439942114,42417,0.19590595428406143,0.20351517451478085
2019,No,Direct migration background,West,0.14272304142058123,42417,0.13939419531230082,0.14605188752886164
2019,No,Indirect migration background,West,0.056909297140845624,42417,0.05470457207613504,0.059114022205556206
2019,No,Direct migration background,East,0.011733875699143427,42417,0.010709064664904459,0.012758686733382395
2019,No,Indirect migration background,East,0.004537098603668792,42417,0.0038975291027620097,0.005176668104575574
2021,Yes,No migration background,West,0.5227272727272727,27598,0.5168342494697888,0.5286202959847566
2021,Yes,Direct migration background,West,0.2727272727272727,27598,0.2674727871791198,0.2779817582754256
2021,Yes,No migration background,East,0.18181818181818182,27598,0.17726766384966322,0.18636869978670043
2021,Yes,Direct migration background,East,0.022727272727272728,27598,0.02096894907740024,0.024485596377145216
2021,No,No migration background,West,0.5149058577405857,27598,0.5090093591693666,0.5208023563118048
2021,No,Direct migration background,West,0.23964435146443513,27598,0.23460807858989174,0.24468062433897853
2021,No,No migration background,East,0.16908995815899583,27598,0.1646676074749597,0.17351230884303195
2021,No,Indirect migration background,West,0.044717573221757324,27598,0.04227907595073352,0.04715607049278113
2021,No,Direct migration background,East,0.0274581589958159,27598,0.025530158588524962,0.029386159403106835
2021,No,Indirect migration background,East,0.0041841004184100415,27598,0.003422533897626902,0.004945666939193181
