year,age_gr,pgisced97,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.99972,542,542,0.99831,1.00113
2021,46-65 y.,Primary Level,No,0.99985,224,224,0.99825,1.00145
2021,46-65 y.,Lower Secondary Level,No,0.99811,417,417,0.99393,1.00228
2021,46-65 y.,Upper Secondary Level,No,0.99714,2878,2878,0.99519,0.99909
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.99989,685,685,0.99908,1.00069
2021,46-65 y.,First Stage of Tertiary Education,No,0.99862,505,505,0.99538,1.00186
2021,46-65 y.,Second Stage of Tertiary Education,No,0.99835,2273,2273,0.99668,1.00002
2021,66 and older,No answer / don't know,No,0.98947,39,39,0.95702,1.02192
2021,66 and older,Lower Secondary Level,No,0.97261,301,301,0.95414,0.99108
2021,66 and older,Upper Secondary Level,No,0.99623,1700,1700,0.99331,0.99914
2021,66 and older,Post-secondary Non-tertiary Level,No,0.99884,119,119,0.99271,1.00497
2021,66 and older,First Stage of Tertiary Education,No,0.99415,257,257,0.98480,1.00349
2021,66 and older,Second Stage of Tertiary Education,No,0.99281,1096,1096,0.98781,0.99781
