"ple0020","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2014","AkademikerIn","maennlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","maennlich","2","","",""
"Ja","2015","(noch) kein Abschluss","weiblich","2","","",""
"Ja","2015","Hauptschule","maennlich","13","","",""
"Ja","2015","Hauptschule","weiblich","23","","",""
"Ja","2015","Realschule","maennlich","4","0.0019627435683843","0.000260844988303813","0.00366464214846478"
"Ja","2015","Realschule","weiblich","8","0.00253646984285407","0.000958046553195068","0.00411489313251307"
"Ja","2015","(Fach-)Abitur","maennlich","4","0.00262644314237917","6.7715364590183e-05","0.00518517092016817"
"Ja","2015","(Fach-)Abitur","weiblich","","","",""
"Ja","2015","AkademikerIn","maennlich","6","0.00301741404458138","0.00103783911607578","0.00499698897308698"
"Ja","2015","AkademikerIn","weiblich","2","","",""
"Nein","2015","(noch) kein Abschluss","maennlich","349","0.998494787141966","0.994439081812038","1.00255049247189"
"Nein","2015","(noch) kein Abschluss","weiblich","463","0.988644082158025","0.979013495997451","0.998274668318599"
"Nein","2015","Hauptschule","maennlich","3595","0.995408343387922","0.993202370523994","0.997614316251849"
"Nein","2015","Hauptschule","weiblich","3738","0.990373645631576","0.987253126250006","0.993494165013147"
"Nein","2015","Realschule","maennlich","2594","","",""
"Nein","2015","Realschule","weiblich","3893","0.997463530157146","0.995885106867487","0.999041953446805"
"Nein","2015","(Fach-)Abitur","maennlich","1533","","",""
"Nein","2015","(Fach-)Abitur","weiblich","2115","","",""
"Nein","2015","AkademikerIn","maennlich","2943","","",""
"Nein","2015","AkademikerIn","weiblich","2922","","",""
"Ja","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja","2016","Hauptschule","maennlich","","","",""
"Ja","2016","Hauptschule","weiblich","","","",""
"Ja","2016","Realschule","maennlich","","","",""
"Ja","2016","Realschule","weiblich","","","",""
"Ja","2016","(Fach-)Abitur","maennlich","","","",""
"Ja","2016","(Fach-)Abitur","weiblich","","","",""
"Ja","2016","AkademikerIn","maennlich","","","",""
"Ja","2016","AkademikerIn","weiblich","","","",""
"Nein","2016","(noch) kein Abschluss","maennlich","","","",""
"Nein","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein","2016","Hauptschule","maennlich","","","",""
"Nein","2016","Hauptschule","weiblich","","","",""
"Nein","2016","Realschule","maennlich","","","",""
"Nein","2016","Realschule","weiblich","","","",""
"Nein","2016","(Fach-)Abitur","maennlich","","","",""
"Nein","2016","(Fach-)Abitur","weiblich","","","",""
"Nein","2016","AkademikerIn","maennlich","","","",""
"Nein","2016","AkademikerIn","weiblich","","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","2","","",""
"Ja","2017","(noch) kein Abschluss","weiblich","2","","",""
"Ja","2017","Hauptschule","maennlich","13","","",""
"Ja","2017","Hauptschule","weiblich","22","","",""
"Ja","2017","Realschule","maennlich","7","0.00149568806923931","6.68256362670611e-05","0.00292455050221156"
"Ja","2017","Realschule","weiblich","7","0.00430235863450795","0.0023057392162631","0.00629897805275281"
"Ja","2017","(Fach-)Abitur","maennlich","1","","",""
"Ja","2017","(Fach-)Abitur","weiblich","2","","",""
"Ja","2017","AkademikerIn","maennlich","5","0.00116627403860933","-6.42405698399792e-06","0.00233897213420265"
"Ja","2017","AkademikerIn","weiblich","2","","",""
"Nein","2017","(noch) kein Abschluss","maennlich","421","0.998747141504191","0.995376157488841","1.00211812551954"
"Nein","2017","(noch) kein Abschluss","weiblich","511","0.984102528916269","0.973278882304976","0.994926175527563"
"Nein","2017","Hauptschule","maennlich","3556","0.993990217688831","0.991454533032142","0.996525902345521"
"Nein","2017","Hauptschule","weiblich","3577","0.991813523621424","0.988869639662872","0.994757407579977"
"Nein","2017","Realschule","maennlich","2803","","",""
"Nein","2017","Realschule","weiblich","4121","0.995697641365492","0.993701021947247","0.997694260783737"
"Nein","2017","(Fach-)Abitur","maennlich","1773","","",""
"Nein","2017","(Fach-)Abitur","weiblich","2373","","",""
"Nein","2017","AkademikerIn","maennlich","3249","0.998833725961391","0.997661027865797","1.00000642405698"
"Nein","2017","AkademikerIn","weiblich","3259","0.998876222470976","0.997726299628415","1.00002614531354"
"Ja","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","maennlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","maennlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","maennlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","1","","",""
"Ja","2019","(noch) kein Abschluss","weiblich","2","","",""
"Ja","2019","Hauptschule","maennlich","21","","",""
"Ja","2019","Hauptschule","weiblich","20","","",""
"Ja","2019","Realschule","maennlich","5","0.00147817279942254","6.34668226275363e-05","0.00289287877621755"
"Ja","2019","Realschule","weiblich","7","0.00229540173743542","0.00079827488335966","0.00379252859151117"
"Ja","2019","(Fach-)Abitur","maennlich","4","0.00142929602356183","-0.000303977725906298","0.00316256977302995"
"Ja","2019","(Fach-)Abitur","weiblich","3","","",""
"Ja","2019","AkademikerIn","maennlich","15","","",""
"Ja","2019","AkademikerIn","weiblich","6","0.00263840385724764","0.000904930964218001","0.00437187675027728"
"Nein","2019","(noch) kein Abschluss","maennlich","369","0.994489063249677","0.98694578812451","1.00203233837484"
"Nein","2019","(noch) kein Abschluss","weiblich","406","0.996823090851261","0.991362628061635","1.00228355364089"
"Nein","2019","Hauptschule","maennlich","3157","0.993489017890194","0.990692768315965","0.996285267464424"
"Nein","2019","Hauptschule","weiblich","3023","0.991733981154467","0.98851704154921","0.994950920759724"
"Nein","2019","Realschule","maennlich","2828","","",""
"Nein","2019","Realschule","weiblich","3918","0.997704598262565","0.996207471408489","0.99920172511664"
"Nein","2019","(Fach-)Abitur","maennlich","1821","","",""
"Nein","2019","(Fach-)Abitur","weiblich","2334","","",""
"Nein","2019","AkademikerIn","maennlich","3667","0.996684771085429","0.994828070514526","0.998541471656333"
"Nein","2019","AkademikerIn","weiblich","3358","0.997361596142752","0.995628123249723","0.999095069035782"
