year,pgisced97,sex,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Primary Level,male,No,0.99721,159,159,0.98900,1.00543
2015,Primary Level,female,No,0.98033,246,246,0.96295,0.99772
2015,Lower Secondary Level,male,No,0.99081,1013,1013,0.98493,0.99669
2015,Lower Secondary Level,female,No,0.98660,1644,1644,0.98104,0.99216
2015,Upper Secondary Level,male,No,0.99725,5200,5200,0.99583,0.99867
2015,Upper Secondary Level,female,No,0.99582,6418,6418,0.99424,0.99740
2015,First Stage of Tertiary Education,male,No,0.99697,936,936,0.99345,1.00049
2015,First Stage of Tertiary Education,female,No,0.99884,578,578,0.99607,1.00162
2015,Second Stage of Tertiary Education,male,No,0.99698,2943,2943,0.99499,0.99896
2015,Second Stage of Tertiary Education,female,No,0.99886,2922,2922,0.99764,1.00008
2017,Pre-primary Level,female,No,0.99956,217,217,0.99675,1.00236
2017,Primary Level,male,No,0.98963,185,185,0.97500,1.00427
2017,Primary Level,female,No,0.97355,264,264,0.95416,0.99294
2017,Lower Secondary Level,male,No,0.99417,1056,1056,0.98958,0.99877
2017,Lower Secondary Level,female,No,0.99043,1676,1676,0.98577,0.99509
2017,Upper Secondary Level,male,No,0.99605,5467,5467,0.99439,0.99771
2017,Upper Secondary Level,female,No,0.99465,6571,6571,0.99288,0.99641
2017,First Stage of Tertiary Education,male,No,0.99930,938,938,0.99761,1.00099
2017,First Stage of Tertiary Education,female,No,0.99678,586,586,0.99218,1.00137
2017,Second Stage of Tertiary Education,male,No,0.99881,3249,3249,0.99762,1.00000
2017,Second Stage of Tertiary Education,female,No,0.99891,3259,3259,0.99778,1.00004
2019,No answer / don't know,male,No,0.99746,294,294,0.99170,1.00322
2019,Primary Level,male,No,0.98156,169,169,0.96121,1.00190
2019,Primary Level,female,No,0.99533,217,217,0.98624,1.00442
2019,Lower Secondary Level,male,No,0.99447,993,993,0.98985,0.99908
2019,Lower Secondary Level,female,No,0.99370,1422,1422,0.98959,0.99781
2019,Upper Secondary Level,male,No,0.99704,5054,5054,0.99555,0.99854
2019,Upper Secondary Level,female,No,0.99592,6057,6057,0.99432,0.99753
2019,Post-secondary Non-tertiary Level,male,No,0.99871,829,829,0.99626,1.00115
2019,Post-secondary Non-tertiary Level,female,No,0.99949,1341,1341,0.99828,1.00070
2019,First Stage of Tertiary Education,male,No,0.99388,1070,1070,0.98920,0.99855
2019,First Stage of Tertiary Education,female,No,0.99562,578,578,0.99023,1.00101
2019,Second Stage of Tertiary Education,male,No,0.99684,3656,3656,0.99503,0.99866
2019,Second Stage of Tertiary Education,female,No,0.99728,3346,3346,0.99552,0.99905
2021,No answer / don't know,male,No,0.99984,422,422,0.99862,1.00106
2021,No answer / don't know,female,No,0.99818,363,363,0.99379,1.00257
2021,Primary Level,male,No,0.99585,499,499,0.99020,1.00150
2021,Primary Level,female,No,0.99858,423,423,0.99499,1.00217
2021,Lower Secondary Level,male,No,0.99660,785,785,0.99253,1.00067
2021,Lower Secondary Level,female,No,0.98709,950,950,0.97991,0.99428
2021,Upper Secondary Level,male,No,0.99721,3329,3329,0.99541,0.99900
2021,Upper Secondary Level,female,No,0.99837,3954,3954,0.99711,0.99963
2021,Post-secondary Non-tertiary Level,male,No,0.99956,611,611,0.99790,1.00122
2021,Post-secondary Non-tertiary Level,female,No,0.99985,972,972,0.99908,1.00062
2021,First Stage of Tertiary Education,male,No,0.99806,601,601,0.99453,1.00158
2021,First Stage of Tertiary Education,female,No,0.99710,388,388,0.99174,1.00246
2021,Second Stage of Tertiary Education,male,No,0.99892,2924,2924,0.99773,1.00011
2021,Second Stage of Tertiary Education,female,No,0.99665,2701,2701,0.99448,0.99883
