year,migback,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1998,indirekter Migrationshintergrund,Laendlicher Raum,5.534944252814631,5.083134086394816,5.986754419234446,0.0,8.0,9.0,0.0,12.0,8.0,8.0,13.0,75.0
1999,kein Migrationshintergrund,Staedtischer Raum,4.810634485246651,4.754765611847901,4.866503358645401,0.0,5.0,9.0,0.0,20.0,5.0,5.0,6.0,6318.0
1999,kein Migrationshintergrund,Laendlicher Raum,4.730448348393952,4.661211976121463,4.79968472066644,0.0,4.004784363458214,9.0,0.0,18.0,4.0,2.0,4.0249999999999995,4173.0
1999,direkter Migrationshintergrund,Staedtischer Raum,4.497875812960289,4.3981736361568275,4.59757798976375,0.0,4.0,9.0,0.0,15.0,4.0,2.0,6.0,1815.0
1999,direkter Migrationshintergrund,Laendlicher Raum,3.8307217791511787,3.598333540336957,4.0631100179654,0.0,0.0,8.0,0.0,20.0,0.0,-3.0,0.0,355.0
1999,indirekter Migrationshintergrund,Staedtischer Raum,5.403423218163475,5.208456369005533,5.598390067321417,0.0,8.0,9.0,0.0,14.0,8.0,8.0,10.0,466.0
1999,indirekter Migrationshintergrund,Laendlicher Raum,5.174533162951853,4.744614879450433,5.6044514464532735,0.0,8.0,8.0,0.0,13.0,8.0,8.0,13.0,74.0
2000,kein Migrationshintergrund,Staedtischer Raum,4.769404527612859,4.728765484832489,4.810043570393229,0.0,4.0,9.0,0.0,22.5,4.0,3.0,4.0,11996.0
2000,kein Migrationshintergrund,Laendlicher Raum,4.762652786062818,4.7109560499911325,4.814349522134503,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,7462.0
2000,direkter Migrationshintergrund,Staedtischer Raum,4.654483229150522,4.57193345940308,4.737032998897964,0.0,5.0,9.0,0.0,16.0,5.0,4.0,7.0,2664.0
2000,direkter Migrationshintergrund,Laendlicher Raum,4.020279577835252,3.8411992502854604,4.199359905385044,0.0,0.184789166077524,8.0,0.0,15.0,0.0,-3.0,0.0,562.0
2000,indirekter Migrationshintergrund,Staedtischer Raum,5.495112558507147,5.3217709918981875,5.6684541251161065,0.0,8.0,9.0,0.0,16.0,8.0,8.0,9.0,639.0
2000,indirekter Migrationshintergrund,Laendlicher Raum,5.054118340545372,4.6583849258469705,5.449851755243774,0.0,6.0,9.0,0.0,12.0,6.0,4.0,10.0,104.0
2001,kein Migrationshintergrund,Staedtischer Raum,4.813232264484848,4.770544589298839,4.855919939670858,0.0,5.0,9.0,0.0,17.0,5.0,5.0,6.0,10937.0
2001,kein Migrationshintergrund,Laendlicher Raum,4.751060610237479,4.696916539597176,4.805204680877782,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,6763.0
2001,direkter Migrationshintergrund,Staedtischer Raum,4.643577646003138,4.554468800185717,4.732686491820559,0.0,5.0,9.0,0.0,16.0,5.0,4.0,7.0,2347.0
2001,direkter Migrationshintergrund,Laendlicher Raum,3.882419737086927,3.69507504322414,4.069764430949714,0.0,0.0,8.0,0.0,14.0,0.0,-3.0,0.0,511.0
2001,indirekter Migrationshintergrund,Staedtischer Raum,5.80522754943916,5.634197840855001,5.9762572580233195,0.0,8.0,9.0,0.0,16.0,8.0,8.0,9.0,614.0
2001,indirekter Migrationshintergrund,Laendlicher Raum,5.12227288102312,4.698591734534271,5.545954027511969,0.0,8.0,9.0,0.0,12.0,8.0,8.0,12.0,89.0
2002,kein Migrationshintergrund,Staedtischer Raum,4.6253791487998015,4.5851350556674975,4.6656232419321055,0.0,4.0,9.0,0.0,22.5,4.0,4.0,5.0,11973.0
2002,kein Migrationshintergrund,Laendlicher Raum,4.576289262443232,4.523531767461913,4.62904675742455,0.0,4.0,9.0,0.0,22.5,4.0,3.0,5.0,6920.0
2002,direkter Migrationshintergrund,Staedtischer Raum,4.479148684170629,4.389022405461574,4.569274962879684,0.0,4.0,9.0,0.0,16.0,4.0,3.0,6.0,2246.0
2002,direkter Migrationshintergrund,Laendlicher Raum,3.9924291877401754,3.795187364804936,4.189671010675415,0.0,0.0,8.149273657688244,0.0,18.0,0.0,-3.0,0.0,480.0
2002,indirekter Migrationshintergrund,Staedtischer Raum,5.6106493135227495,5.442373431183812,5.778925195861687,0.0,8.0,9.0,0.0,17.0,8.0,8.0,9.024999999999999,611.0
2002,indirekter Migrationshintergrund,Laendlicher Raum,4.955021883334787,4.540351534369682,5.369692232299892,0.0,6.99169865990582,9.0,0.0,13.0,7.0,6.0,14.0,91.0
2003,kein Migrationshintergrund,Staedtischer Raum,4.605546084701127,4.564569008153974,4.646523161248281,0.0,4.0,9.0,0.0,22.5,4.0,3.9749999999999943,4.0,11515.0
2003,kein Migrationshintergrund,Laendlicher Raum,4.552520911270575,4.49871832453207,4.60632349800908,0.0,4.0,9.0,0.0,18.0,4.0,3.0,5.0,6577.0
2003,direkter Migrationshintergrund,Staedtischer Raum,4.237981492999683,4.145622691257602,4.330340294741765,0.0,2.0,9.0,0.0,18.0,2.0,0.0,4.0,2086.0
2003,direkter Migrationshintergrund,Laendlicher Raum,3.8590273203660193,3.6610889281343635,4.056965712597675,0.0,0.0,8.0,0.0,18.0,0.0,-4.0,0.0,443.0
2003,indirekter Migrationshintergrund,Staedtischer Raum,5.896747352646607,5.728623290345916,6.064871414947299,0.0,8.0,9.0,0.0,16.0,8.0,8.0,8.0,613.0
2003,indirekter Migrationshintergrund,Laendlicher Raum,3.9665034104621637,3.5536665726164314,4.379340248307896,0.0,3.0,8.0,0.0,13.0,3.0,-1.0250000000000057,6.0,91.0
2004,kein Migrationshintergrund,Staedtischer Raum,4.611362306771629,4.56962330108985,4.653101312453408,0.0,4.0,9.0,0.0,22.5,4.0,4.0,5.0,11216.0
2004,kein Migrationshintergrund,Laendlicher Raum,4.456176549001627,4.401287366375519,4.511065731627736,0.0,3.0,9.0,0.0,22.5,3.0,2.0,4.0,6419.0
2004,direkter Migrationshintergrund,Staedtischer Raum,4.240486342886055,4.146294551785649,4.334678133986461,0.0,2.0,9.0,0.0,16.0,2.0,0.0,4.0,2026.0
2004,direkter Migrationshintergrund,Laendlicher Raum,3.7267142671712565,3.518411596074965,3.935016938267548,0.0,0.0,8.0,0.0,14.0,0.0,-3.0,0.0,430.0
2004,indirekter Migrationshintergrund,Staedtischer Raum,5.7440357127975235,5.569605838505712,5.918465587089335,0.0,8.0,9.0,0.0,16.0,8.0,8.0,9.0,613.0
2004,indirekter Migrationshintergrund,Laendlicher Raum,4.553430538331984,4.143163021966533,4.963698054697435,0.0,5.0,8.0,0.0,14.0,5.0,2.0,10.0,97.0
2005,kein Migrationshintergrund,Staedtischer Raum,4.653282809541277,4.610829149546206,4.695736469536347,0.0,4.0,9.0,0.0,20.0,4.0,3.0,4.0249999999999995,10767.0
2005,kein Migrationshintergrund,Laendlicher Raum,4.547337159942858,4.491333327163687,4.603340992722028,0.0,4.0,9.0,0.0,22.5,4.0,3.0,5.0,6178.0
2005,direkter Migrationshintergrund,Staedtischer Raum,4.135251945601801,4.0401815374543535,4.230322353749248,0.0,2.0,9.0,0.0,16.0,2.0,0.0,4.0,1913.0
2005,direkter Migrationshintergrund,Laendlicher Raum,3.642593492426603,3.430156149587363,3.8550308352658424,0.0,0.0,8.0,0.0,15.0,0.0,-2.0,0.0,398.0
2005,indirekter Migrationshintergrund,Staedtischer Raum,5.385168416271021,5.2176810129267,5.552655819615342,0.0,8.0,9.0,0.0,14.0,8.0,8.0,10.0,642.0
2005,indirekter Migrationshintergrund,Laendlicher Raum,5.009068120309906,4.58611624801733,5.432019992602482,0.0,6.0,9.0,0.0,15.0,6.0,4.0,12.0,95.0
2006,kein Migrationshintergrund,Staedtischer Raum,4.628151848870055,4.587167468335093,4.669136229405017,0.0,4.0,9.0,0.0,22.5,4.0,3.0,4.0,11624.0
2006,kein Migrationshintergrund,Laendlicher Raum,4.464065957152209,4.411083374741723,4.517048539562695,0.0,3.0,9.0,0.0,22.5,3.0,2.0,4.0,6867.0
2006,direkter Migrationshintergrund,Staedtischer Raum,4.134706359285507,4.03891335842643,4.2304993601445835,0.0,2.0,9.0,0.0,15.0,2.0,1.0,4.0,1915.0
2006,direkter Migrationshintergrund,Laendlicher Raum,3.5315559037496485,3.331024889273354,3.732086918225943,0.0,0.0,8.0,0.0,14.0,0.0,-2.0,0.0,424.0
2006,indirekter Migrationshintergrund,Staedtischer Raum,5.139849795752557,4.970638653987195,5.309060937517919,0.0,7.0,9.0,0.0,16.0,7.0,6.0,10.0,670.0
2006,indirekter Migrationshintergrund,Laendlicher Raum,5.820425155373804,5.4609222062043,6.179928104543308,0.0,8.0,9.0,0.0,13.0,8.0,7.0,11.0,110.0
2007,kein Migrationshintergrund,Staedtischer Raum,4.71934838902542,4.677282187093207,4.761414590957633,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,10899.0
2007,kein Migrationshintergrund,Laendlicher Raum,4.748115084451411,4.692946950414134,4.803283218488687,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,6438.0
2007,direkter Migrationshintergrund,Staedtischer Raum,4.082409502180022,3.9799435805209766,4.184875423839068,0.0,2.0,9.0,0.0,16.0,2.0,1.0,4.0,1693.0
2007,direkter Migrationshintergrund,Laendlicher Raum,3.757466091320116,3.555816964571618,3.9591152180686136,0.0,2.0,8.0,0.0,14.0,2.0,0.0,4.0,391.0
2007,indirekter Migrationshintergrund,Staedtischer Raum,5.5757499506779515,5.413409118386409,5.738090782969494,0.0,8.0,9.0,0.0,16.0,8.0,8.0,10.0,645.0
2007,indirekter Migrationshintergrund,Laendlicher Raum,5.375994496576781,4.957753496481346,5.794235496672216,0.0,6.0,9.0,0.0,14.0,6.0,4.0,10.0,110.0
2008,kein Migrationshintergrund,Staedtischer Raum,4.826865734118016,4.783289526035154,4.870441942200878,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,10279.0
2008,kein Migrationshintergrund,Laendlicher Raum,4.8019226019484496,4.745127742069304,4.858717461827595,0.0,5.0,9.0,0.0,22.5,5.0,4.0,6.0,6052.0
2008,direkter Migrationshintergrund,Staedtischer Raum,4.236734807486429,4.129753334481808,4.3437162804910505,0.0,3.0,9.0,0.0,15.0,3.0,2.0,4.0249999999999995,1535.0
2008,direkter Migrationshintergrund,Laendlicher Raum,3.8939587587447497,3.6684342327932624,4.119483284696237,0.0,2.0,8.0,0.0,18.0,2.0,0.0,4.0,345.0
2008,indirekter Migrationshintergrund,Staedtischer Raum,5.90680962912899,5.740390238784972,6.073229019473008,0.0,8.0,9.0,0.0,15.0,8.0,8.0,8.024999999999999,634.0
2008,indirekter Migrationshintergrund,Laendlicher Raum,5.831522318706852,5.4277119847961,6.235332652617603,0.0,8.0,9.0,0.0,18.0,8.0,8.0,12.0,108.0
2009,kein Migrationshintergrund,Staedtischer Raum,4.782556966149255,4.737696832854358,4.827417099444153,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,9577.0
2009,kein Migrationshintergrund,Laendlicher Raum,4.789536066766051,4.732055594662746,4.847016538869357,0.0,5.0,9.0,0.0,22.5,5.0,4.0,6.0,5781.0
2009,direkter Migrationshintergrund,Staedtischer Raum,4.250969209983493,4.136722895038541,4.365215524928446,0.0,3.0,8.0,0.0,16.0,3.0,2.0,4.0,1329.0
2009,direkter Migrationshintergrund,Laendlicher Raum,3.6897277410565352,3.464299957347823,3.9151555247652476,0.0,1.126670650231301,8.0,0.0,14.0,1.0,-2.0,2.0,311.0
2009,indirekter Migrationshintergrund,Staedtischer Raum,5.895726614719775,5.726517004052196,6.064936225387354,0.0,8.0,9.0,0.0,14.0,8.0,8.0,8.024999999999999,570.0
2009,indirekter Migrationshintergrund,Laendlicher Raum,5.7030684935806,5.334195969071074,6.0719410180901265,0.0,8.0,9.0,0.0,13.0,8.0,8.0,11.0,113.0
2010,kein Migrationshintergrund,Staedtischer Raum,4.827854693167644,4.788232178604817,4.86747720773047,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0,12203.0
2010,kein Migrationshintergrund,Laendlicher Raum,4.8890242378421105,4.83797203200621,4.940076443678011,0.0,5.0,9.0,0.0,22.5,5.0,4.0,6.0,7394.0
