year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Indirect migration background,Rural regions,304,2.9841964940108894,2.6737515778708953,3.282057307592946,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,,,,,,,,,,,,
2018,No migration background,Rural regions,,,,,,,,,,,,
2018,Direct migration background,Urban regions,,,,,,,,,,,,
2018,Direct migration background,Rural regions,,,,,,,,,,,,
2018,Indirect migration background,Urban regions,,,,,,,,,,,,
2018,Indirect migration background,Rural regions,,,,,,,,,,,,
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,11573,2.800389956444168,2.7567644419895054,2.8495823200250494,2.0,2.0,4.0,1.0,7.0,2.0,1.9749999999999943,2.0
2020,No migration background,Rural regions,6954,2.94952933904903,2.887126148404523,3.0150826401837763,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2020,Direct migration background,Urban regions,6990,2.860400054637877,2.7488289653193734,2.943386882329434,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
2020,Direct migration background,Rural regions,2195,2.8945029856100155,2.7001397761117243,3.092663417550468,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
2020,Indirect migration background,Urban regions,1243,3.067997638180399,2.9001544879209478,3.238020847178415,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2020,Indirect migration background,Rural regions,292,2.904491729451551,2.6010804981119477,3.1988517258038702,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
