year,bula_h,pgisced97,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,higher vocational,Ledig,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,Nordrhein-Westfalen,inadequately,Ledig,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,Hessen,middle vocational,Verwitwet,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Nordrhein-Westfalen,in school,Ledig,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Hamburg,middle vocational,Ledig,0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,Baden-Württemberg,middle vocational,Geschieden,0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,Hessen,general elemantary,Verwitwet,0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,Nordrhein-Westfalen,vocational + Abi,Ledig,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,Bayern,middle vocational,Geschieden,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,"Rheinland-Pfalz,Saarland",higher vocational,Verheiratet,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Nordrhein-Westfalen,general elemantary,Geschieden,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Nordrhein-Westfalen,middle vocational,"Verheiratet, getrennt lebend",0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Berlin,inadequately,Verheiratet,0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,Bremen,general elemantary,Verheiratet,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,Hessen,higher education,Ledig,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Niedersachsen,middle vocational,Geschieden,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Hessen,vocational + Abi,Verheiratet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Berlin,middle vocational,Verwitwet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Schleswig-Holstein,higher vocational,Verheiratet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Berlin,higher education,Verheiratet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Berlin,higher vocational,Verheiratet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Bayern,higher education,Ledig,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,"Rheinland-Pfalz,Saarland",middle vocational,Verwitwet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Nordrhein-Westfalen,-1,Verheiratet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Niedersachsen,middle vocational,Verwitwet,0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Hamburg,inadequately,Verheiratet,0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Baden-Württemberg,general elemantary,Geschieden,0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Baden-Württemberg,middle vocational,"Verheiratet, getrennt lebend",0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Baden-Württemberg,inadequately,Ledig,0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Hamburg,middle vocational,Geschieden,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,"Rheinland-Pfalz,Saarland",middle vocational,Geschieden,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,Berlin,general elemantary,Ledig,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,Baden-Württemberg,higher education,Ledig,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Baden-Württemberg,in school,Ledig,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Schleswig-Holstein,higher education,Verheiratet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Baden-Württemberg,higher vocational,Ledig,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Bayern,higher vocational,Ledig,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Schleswig-Holstein,general elemantary,Verwitwet,0.0013477088948787063,16099,0.0007809976634020819,0.0019144201263553307
1984,Berlin,middle vocational,Geschieden,0.0013477088948787063,16099,0.0007809976634020819,0.0019144201263553307
1984,Niedersachsen,in school,Ledig,0.0012514439738159414,16099,0.0007053210470054336,0.0017975669006264493
1984,Schleswig-Holstein,general elemantary,Ledig,0.0012514439738159414,16099,0.0007053210470054336,0.0017975669006264493
1984,Hamburg,middle vocational,Verwitwet,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,Berlin,higher education,Ledig,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,Hessen,middle vocational,"Verheiratet, getrennt lebend",0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,Bremen,middle vocational,Ledig,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,Baden-Württemberg,inadequately,"Verheiratet, getrennt lebend",0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,Hamburg,higher vocational,Verheiratet,0.001058914131690412,16099,0.0005565056863504135,0.0015613225770304106
1984,Niedersachsen,vocational + Abi,Ledig,0.001058914131690412,16099,0.0005565056863504135,0.0015613225770304106
1984,Bayern,general elemantary,Geschieden,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Niedersachsen,higher education,Ledig,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Hessen,middle vocational,Geschieden,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Hamburg,general elemantary,Ledig,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Niedersachsen,higher vocational,Ledig,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Schleswig-Holstein,middle vocational,Verwitwet,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Baden-Württemberg,general elemantary,"Verheiratet, getrennt lebend",0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Berlin,general elemantary,Verwitwet,0.0009626492106276473,16099,0.00048359847281012716,0.0014416999484451673
1984,Niedersachsen,vocational + Abi,Verheiratet,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Hamburg,higher education,Verheiratet,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Schleswig-Holstein,middle vocational,Geschieden,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Nordrhein-Westfalen,higher education,Geschieden,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Baden-Württemberg,higher vocational,Verwitwet,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Bayern,in school,Ledig,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Bayern,inadequately,Ledig,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Bayern,middle vocational,"Verheiratet, getrennt lebend",0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Hessen,general elemantary,"Verheiratet, getrennt lebend",0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Baden-Württemberg,vocational + Abi,Ledig,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,Nordrhein-Westfalen,higher education,"Verheiratet, getrennt lebend",0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Hessen,vocational + Abi,Ledig,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Hamburg,general elemantary,Verwitwet,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Baden-Württemberg,inadequately,Verwitwet,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Bayern,vocational + Abi,Ledig,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Niedersachsen,middle vocational,"Verheiratet, getrennt lebend",0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Bremen,middle vocational,Verwitwet,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Nordrhein-Westfalen,inadequately,"Verheiratet, getrennt lebend",0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,Niedersachsen,inadequately,Ledig,0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,"Rheinland-Pfalz,Saarland",vocational + Abi,Ledig,0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,Berlin,general elemantary,Geschieden,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Baden-Württemberg,inadequately,Geschieden,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Baden-Württemberg,-1,Verheiratet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Bayern,higher vocational,Verwitwet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,"Rheinland-Pfalz,Saarland",inadequately,Ledig,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hessen,in school,Ledig,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hessen,-1,Verheiratet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Bremen,general elemantary,Ledig,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Niedersachsen,general elemantary,Geschieden,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hessen,inadequately,Ledig,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Bremen,general elemantary,Verwitwet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Nordrhein-Westfalen,general elemantary,"Verheiratet, getrennt lebend",0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Niedersachsen,higher vocational,Verwitwet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hamburg,vocational + Abi,Verheiratet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Bayern,higher education,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Schleswig-Holstein,inadequately,Verheiratet,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Bayern,higher education,Verwitwet,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Bayern,-1,Verheiratet,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Hessen,higher education,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,"Rheinland-Pfalz,Saarland",higher vocational,Ledig,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Hessen,general elemantary,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Berlin,inadequately,Ledig,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,"Rheinland-Pfalz,Saarland",general elemantary,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,"Rheinland-Pfalz,Saarland",higher education,Ledig,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Niedersachsen,general elemantary,"Verheiratet, getrennt lebend",0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Baden-Württemberg,higher education,Verwitwet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Bremen,inadequately,Verheiratet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Hamburg,vocational + Abi,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Hessen,higher vocational,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Berlin,vocational + Abi,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Hessen,inadequately,Verwitwet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Berlin,vocational + Abi,Verheiratet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Schleswig-Holstein,vocational + Abi,Verheiratet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Nordrhein-Westfalen,higher vocational,Verwitwet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Nordrhein-Westfalen,inadequately,Verwitwet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,"Rheinland-Pfalz,Saarland",vocational + Abi,Verheiratet,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Hamburg,higher vocational,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,Bayern,inadequately,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Berlin,higher vocational,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,"Rheinland-Pfalz,Saarland",inadequately,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Bayern,vocational + Abi,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Bayern,general elemantary,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Schleswig-Holstein,in school,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Nordrhein-Westfalen,inadequately,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hamburg,higher education,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hamburg,vocational + Abi,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Bremen,vocational + Abi,Verheiratet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,"Rheinland-Pfalz,Saarland",higher vocational,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hessen,inadequately,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,"Rheinland-Pfalz,Saarland",in school,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,"Rheinland-Pfalz,Saarland",-1,Verheiratet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,"Rheinland-Pfalz,Saarland",middle vocational,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Berlin,general elemantary,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hessen,higher education,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hamburg,general elemantary,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Schleswig-Holstein,higher vocational,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Nordrhein-Westfalen,higher vocational,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Bayern,higher vocational,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Schleswig-Holstein,vocational + Abi,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Nordrhein-Westfalen,higher education,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Schleswig-Holstein,higher education,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hamburg,middle vocational,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Schleswig-Holstein,inadequately,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Berlin,in school,Ledig,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hessen,inadequately,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Bayern,higher education,"Verheiratet, getrennt lebend",0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,Hessen,higher education,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,"Rheinland-Pfalz,Saarland",inadequately,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Baden-Württemberg,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Nordrhein-Westfalen,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Baden-Württemberg,vocational + Abi,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Nordrhein-Westfalen,vocational + Abi,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,"Rheinland-Pfalz,Saarland",general elemantary,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Nordrhein-Westfalen,vocational + Abi,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Schleswig-Holstein,general elemantary,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bayern,inadequately,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Baden-Württemberg,vocational + Abi,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bayern,inadequately,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bremen,higher vocational,Ledig,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Niedersachsen,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Schleswig-Holstein,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Berlin,inadequately,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Berlin,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Hamburg,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Berlin,higher education,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bremen,general elemantary,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Niedersachsen,higher education,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Niedersachsen,-1,Verheiratet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Niedersachsen,higher vocational,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Niedersachsen,higher education,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bremen,higher vocational,Verheiratet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Schleswig-Holstein,-1,Verheiratet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Berlin,inadequately,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Schleswig-Holstein,inadequately,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Berlin,middle vocational,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Hamburg,higher vocational,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Schleswig-Holstein,general elemantary,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Schleswig-Holstein,inadequately,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Berlin,-1,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Berlin,vocational + Abi,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,Berlin,higher education,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
