year,regtyp,sampreg,pgfamstd,proportion,n,lower_confidence,upper_confidence
1991,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0007510326699211416,17756,0.0003480839579833706,0.0011539813818589126
1991,-1,Ostdeutschland,Geschieden,0.0005257228689447991,17756,0.00018855378305180297,0.0008628919548377952
1991,-1,Ostdeutschland,Verwitwet,0.0003755163349605708,17756,9.053503558397721e-05,0.0006604976343371643
1991,-1,Westdeutschland,Verheiratet,0.0001502065339842283,17756,-3.005177650968705e-05,0.0003304648444781437
1991,-1,Westdeutschland,Ledig,7.510326699211416e-05,17756,-5.2363393754094664e-05,0.00020256992773832298
1991,-1,Ostdeutschland,"Verheiratet, getrennt lebend",7.510326699211416e-05,17756,-5.2363393754094664e-05,0.00020256992773832298
1992,Staedtischer Raum,Westdeutschland,Verheiratet,0.3543216504333154,17350,0.34720438293226225,0.3614389179343686
1992,Laendlicher Raum,Ostdeutschland,Verheiratet,0.1338292813866094,17350,0.128763065950537,0.13889549682268182
1992,Staedtischer Raum,Westdeutschland,Ledig,0.12378249865787254,17350,0.11888198147824465,0.12868301583750044
1992,Laendlicher Raum,Westdeutschland,Verheiratet,0.09770687936191426,17350,0.09328870627116913,0.10212505245265939
1992,Staedtischer Raum,Ostdeutschland,Verheiratet,0.06725975918398651,17350,0.06353271670473051,0.0709868016632425
1992,Laendlicher Raum,Ostdeutschland,Ledig,0.03535547204540226,17350,0.032607462073432056,0.03810348201737246
1992,Laendlicher Raum,Westdeutschland,Ledig,0.03343814709717003,17350,0.030763033312665108,0.03611326088167495
1992,Staedtischer Raum,Westdeutschland,Verwitwet,0.03328476110131145,17350,0.030615578186999517,0.03595394401562338
1992,Staedtischer Raum,Westdeutschland,Geschieden,0.02607561929595828,17350,0.023704320577542952,0.028446918014373608
1992,Staedtischer Raum,Ostdeutschland,Ledig,0.018176240509241506,17350,0.016188429319922856,0.020164051698560156
1992,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.012654344658332694,17350,0.01099108225421652,0.014317607062448867
1992,Laendlicher Raum,Ostdeutschland,Verwitwet,0.01211749367282767,17350,0.010489452514440925,0.013745534831214415
1992,Laendlicher Raum,Westdeutschland,Verwitwet,0.010430247718383311,17350,0.00891850860666852,0.011941986830098103
1992,Laendlicher Raum,Ostdeutschland,Geschieden,0.00966331773909042,17350,0.008207654567217079,0.011118980910963762
1992,Staedtischer Raum,Ostdeutschland,Geschieden,0.006672290819848148,17350,0.00546088378697852,0.007883697852717775
1992,Laendlicher Raum,Westdeutschland,Geschieden,0.005828667842625968,17350,0.004695950361155637,0.0069613853240963
1992,Staedtischer Raum,Ostdeutschland,Verwitwet,0.0056752818467673905,17350,0.00455748168820902,0.006793082005325761
1992,-1,Ostdeutschland,Verheiratet,0.005215123859191656,17350,0.00414334982184597,0.006286897896537341
1992,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.0029910269192422734,17350,0.0021784471114279433,0.0038036067270566035
1992,-1,Ostdeutschland,Ledig,0.0015338599585857811,17350,0.0009515343921556482,0.002116185525015914
1992,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0010737019710100467,17350,0.0005863811914300077,0.0015610227505900858
1992,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0009970089730807576,17350,0.0005273968934676268,0.0014666210526938885
1992,-1,Westdeutschland,Verheiratet,0.0008436229772221796,17350,0.0004116095312510231,0.0012756364231933362
1992,-1,Ostdeutschland,Geschieden,0.0005368509855050234,17350,0.00019217057451084317,0.0008815313964992035
1992,-1,Ostdeutschland,Verwitwet,0.0003834649896464453,17350,9.21345213375904e-05,0.0006747954579553002
1992,-1,Westdeutschland,Ledig,0.0001533859958585781,17350,-3.088877382209122e-05,0.00033766076553924743
1993,Staedtischer Raum,Westdeutschland,Verheiratet,0.3569089207735496,16993,0.349705546395067,0.36411229515203214
1993,Laendlicher Raum,Ostdeutschland,Verheiratet,0.13053649407361198,16993,0.12547110634600744,0.13560188180121652
1993,Staedtischer Raum,Westdeutschland,Ledig,0.12531191515907672,16993,0.12033404193759398,0.13028978838055946
1993,Laendlicher Raum,Westdeutschland,Verheiratet,0.09856519026824703,16993,0.09408341591219162,0.10304696462430245
1993,Staedtischer Raum,Ostdeutschland,Verheiratet,0.06690580162195883,16993,0.06314902237192699,0.07066258087199068
1993,Laendlicher Raum,Ostdeutschland,Ledig,0.036728009981285094,16993,0.03389991359034377,0.03955610637222642
1993,Laendlicher Raum,Westdeutschland,Ledig,0.033608858390517776,16993,0.03089913853756881,0.036318578243466744
1993,Staedtischer Raum,Westdeutschland,Verwitwet,0.03267311291328759,16993,0.030000088476515373,0.0353461373500598
1993,Staedtischer Raum,Westdeutschland,Geschieden,0.025343106674984406,16993,0.022980035254183514,0.027706178095785298
1993,Staedtischer Raum,Ostdeutschland,Ledig,0.01910480349344978,16993,0.01704652737992981,0.021163079606969754
1993,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.014348097317529632,16993,0.012560045988548655,0.01613614864651061
1993,Laendlicher Raum,Ostdeutschland,Verwitwet,0.012476606363069246,16993,0.010807657709255071,0.01414555501688342
1993,Laendlicher Raum,Westdeutschland,Verwitwet,0.011618839675608235,16993,0.010007583290051861,0.013230096061164608
1993,Laendlicher Raum,Ostdeutschland,Geschieden,0.009903306300686213,16993,0.008414459700388274,0.011392152900984151
1993,Staedtischer Raum,Ostdeutschland,Geschieden,0.006940112289457267,16993,0.0056918897764404895,0.008188334802474046
1993,Laendlicher Raum,Westdeutschland,Geschieden,0.006394260761072988,16993,0.0051958015438405645,0.007592719978305412
1993,Staedtischer Raum,Ostdeutschland,Verwitwet,0.005848409232688708,16993,0.004701929912278676,0.006994888553098741
1993,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.0030411728009981285,16993,0.00221326837757211,0.003869077224424147
1993,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0025733000623830316,16993,0.0018115600779453017,0.0033350400468207617
1993,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0011696818465377417,16993,0.0006557556263728885,0.001683608066702595
1994,Staedtischer Raum,Westdeutschland,Verheiratet,0.3540033262057496,16642,0.34673771549517024,0.36126893691632894
1994,Laendlicher Raum,Ostdeutschland,Verheiratet,0.12853409360893323,16642,0.12344913194798675,0.13361905526987972
1994,Staedtischer Raum,Westdeutschland,Ledig,0.12695018610913122,16642,0.12189206183386254,0.1320083103843999
1994,Laendlicher Raum,Westdeutschland,Verheiratet,0.09867743723766532,16642,0.09414635061460505,0.1032085238607256
1994,Staedtischer Raum,Ostdeutschland,Verheiratet,0.06644491961669438,16642,0.06266089305659749,0.07022894617679128
1994,Laendlicher Raum,Ostdeutschland,Ledig,0.03785538924526807,16642,0.03495579421725372,0.040754984273282426
1994,Staedtischer Raum,Westdeutschland,Verwitwet,0.03349964362081254,16642,0.030765795301124728,0.03623349194050036
1994,Laendlicher Raum,Westdeutschland,Ledig,0.033024471370871944,16642,0.030309414121448292,0.03573952862029559
1994,Staedtischer Raum,Westdeutschland,Geschieden,0.02605527837174309,16642,0.023634983250415274,0.028475573493070904
1994,Staedtischer Raum,Ostdeutschland,Ledig,0.02027401599746575,16642,0.018132725852783048,0.02241530614214845
1994,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.014571948998178506,16642,0.012751306843228689,0.016392591153128324
1994,Laendlicher Raum,Ostdeutschland,Verwitwet,0.012116892373485389,16642,0.010454621798036658,0.01377916294893412
1994,Laendlicher Raum,Westdeutschland,Verwitwet,0.01108735249861408,16642,0.009496440322472963,0.012678264674755198
1994,Laendlicher Raum,Ostdeutschland,Geschieden,0.00982022649877247,16642,0.008322022022782316,0.011318430974762626
1994,Staedtischer Raum,Ostdeutschland,Geschieden,0.00681080224914865,16642,0.005561209658016096,0.008060394840281204
1994,Laendlicher Raum,Westdeutschland,Geschieden,0.006573216124178348,16642,0.005345465394511731,0.007800966853844965
1994,Staedtischer Raum,Ostdeutschland,Verwitwet,0.0062564346242179455,16642,0.005058442583402529,0.007454426665033362
1994,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0030886196246139226,16642,0.0022455493001441373,0.003931689949083708
1994,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.00277183812465352,16642,0.001973044643977623,0.003570631605329417
1994,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0015839074998020115,16642,0.0009797168412793555,0.0021880981583246675
1995,Staedtischer Raum,Westdeutschland,Verheiratet,0.3635664281867836,17246,0.3563871578425601,0.3707456985310071
1995,Staedtischer Raum,Westdeutschland,Ledig,0.1277021309331487,17246,0.12272082335870539,0.132683438507592
1995,Laendlicher Raum,Ostdeutschland,Verheiratet,0.12339410723901839,17246,0.11848546609325274,0.12830274838478403
1995,Laendlicher Raum,Westdeutschland,Verheiratet,0.10362335564274175,17246,0.09907466949145519,0.10817204179402831
1995,Staedtischer Raum,Ostdeutschland,Verheiratet,0.058466035848911455,17246,0.05496431356215993,0.06196775813566298
1995,Laendlicher Raum,Ostdeutschland,Ledig,0.03761827832910224,17246,0.03477849620453567,0.0404580604536688
1995,Laendlicher Raum,Westdeutschland,Ledig,0.033002538656819756,17246,0.030336304906195828,0.035668772407443684
1995,Staedtischer Raum,Westdeutschland,Verwitwet,0.03284868066774367,17246,0.030188457567274233,0.03550890376821311
1995,Staedtischer Raum,Westdeutschland,Geschieden,0.027925225017309024,17246,0.025466216359352076,0.03038423367526597
1995,Staedtischer Raum,Ostdeutschland,Ledig,0.01938610662358643,17246,0.017328292232830358,0.0214439210143425
1995,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.01269328409877683,17246,0.011022482330192245,0.014364085867361414
1995,Laendlicher Raum,Ostdeutschland,Geschieden,0.011693207169782291,17246,0.010088763061676071,0.013297651277888511
1995,Laendlicher Raum,Ostdeutschland,Verwitwet,0.011539349180706208,17246,0.00994537151905337,0.013133326842359046
1995,Laendlicher Raum,Westdeutschland,Verwitwet,0.011077775213477959,17246,0.009515637838470594,0.012639912588485324
1995,Laendlicher Raum,Westdeutschland,Geschieden,0.00723132548657589,17246,0.005966749682404886,0.008495901290746894
1995,Staedtischer Raum,Ostdeutschland,Geschieden,0.00607739056850527,17246,0.004917420616937105,0.007237360520073435
1995,Staedtischer Raum,Ostdeutschland,Verwitwet,0.006000461573967228,17246,0.004847811980849325,0.0071531111670851315
1995,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.002923301792445573,17246,0.0021175282739342924,0.0037290753109568532
1995,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0018462958689129934,17246,0.0012055862547602526,0.002487005483065734
1995,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0013847219016847449,17246,0.000829722820380651,0.0019397209829888388
1996,Staedtischer Raum,Westdeutschland,Verheiratet,0.355868544600939,16862,0.3486419518024204,0.36309513739945753
1996,Staedtischer Raum,Westdeutschland,Ledig,0.12848200312989044,16862,0.12343119514684052,0.13353281111294038
1996,Laendlicher Raum,Ostdeutschland,Verheiratet,0.12065727699530517,16862,0.11574076191287912,0.1255737920777312
1996,Laendlicher Raum,Westdeutschland,Verheiratet,0.10352112676056338,16862,0.09892294585460296,0.1081193076665238
1996,Staedtischer Raum,Ostdeutschland,Verheiratet,0.06118935837245697,16862,0.057571692271466225,0.06480702447344772
1996,Laendlicher Raum,Ostdeutschland,Ledig,0.03998435054773083,16862,0.037027116427808815,0.04294158466765284
1996,Laendlicher Raum,Westdeutschland,Ledig,0.03427230046948357,16862,0.03152630066902254,0.0370183002699446
1996,Staedtischer Raum,Westdeutschland,Verwitwet,0.03161189358372457,16862,0.02897099631175723,0.03425279085569191
1996,Staedtischer Raum,Westdeutschland,Geschieden,0.027777777777777776,16862,0.025297313081210842,0.03025824247434471
1996,Staedtischer Raum,Ostdeutschland,Ledig,0.0202660406885759,16862,0.01813917500115653,0.02239290637599527
1996,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.015101721439749608,16862,0.013260905163488062,0.016942537716011154
1996,Laendlicher Raum,Ostdeutschland,Verwitwet,0.012206572769953052,16862,0.010549156998413437,0.013863988541492666
1996,Laendlicher Raum,Ostdeutschland,Geschieden,0.011815336463223787,16862,0.010184375259940969,0.013446297666506605
1996,Laendlicher Raum,Westdeutschland,Verwitwet,0.011111111111111112,16862,0.009528937915070496,0.012693284307151727
1996,Laendlicher Raum,Westdeutschland,Geschieden,0.00782472613458529,16862,0.006494791482785563,0.009154660786385016
1996,Staedtischer Raum,Ostdeutschland,Verwitwet,0.00594679186228482,16862,0.004786284997667959,0.007107298726901681
1996,Staedtischer Raum,Ostdeutschland,Geschieden,0.005320813771517997,16862,0.004222738595845158,0.0064188889471908355
1996,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.003051643192488263,16862,0.0022191039061071104,0.0038841824788694154
1996,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.002112676056338028,16862,0.0014196353612410187,0.0028057167514350372
1996,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0018779342723004694,16862,0.0012244523902005338,0.002531416154400405
1997,Staedtischer Raum,Westdeutschland,Verheiratet,0.3533120510774142,16487,0.3460155968589801,0.3606085052958483
1997,Staedtischer Raum,Westdeutschland,Ledig,0.12849162011173185,16487,0.12338353131082022,0.13359970891264347
1997,Laendlicher Raum,Ostdeutschland,Verheiratet,0.11931364724660815,16487,0.11436551900871188,0.12426177548450441
1997,Laendlicher Raum,Westdeutschland,Verheiratet,0.10438946528332003,16487,0.09972208501816922,0.10905684554847085
1997,Staedtischer Raum,Ostdeutschland,Verheiratet,0.0587390263367917,16487,0.055149776822514616,0.06232827585106878
1997,Laendlicher Raum,Ostdeutschland,Ledig,0.041660015961691936,16487,0.03860998131644602,0.044710050606937855
1997,Laendlicher Raum,Westdeutschland,Ledig,0.03264166001596169,16487,0.029929189282474622,0.035354130749448764
1997,Staedtischer Raum,Westdeutschland,Verwitwet,0.03224261771747805,16487,0.02954622189324625,0.034939013541709855
1997,Staedtischer Raum,Westdeutschland,Geschieden,0.02857142857142857,16487,0.026028368221958968,0.031114488920898173
1997,Staedtischer Raum,Ostdeutschland,Ledig,0.021787709497206705,16487,0.019559235361222723,0.024016183633190687
1997,Staedtischer Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.01556264964086193,16487,0.013673262026849984,0.01745203725487388
1997,Laendlicher Raum,Ostdeutschland,Verwitwet,0.012370311252992818,16487,0.010683087680873437,0.014057534825112199
1997,Laendlicher Raum,Ostdeutschland,Geschieden,0.011971268954509178,16487,0.010311146463814437,0.01363139144520392
1997,Laendlicher Raum,Westdeutschland,Verwitwet,0.010853950518754988,16487,0.009272304175917102,0.012435596861592874
1997,Laendlicher Raum,Westdeutschland,Geschieden,0.008379888268156424,16487,0.00698840807235664,0.00977136846395621
1997,Staedtischer Raum,Ostdeutschland,Geschieden,0.006145251396648044,16487,0.004952317063256708,0.00733818573003938
1997,Staedtischer Raum,Ostdeutschland,Verwitwet,0.005746209098164406,16487,0.004592424883623112,0.0068999933127057
1997,Laendlicher Raum,Westdeutschland,"Verheiratet, getrennt lebend",0.0029529130087789304,16487,0.0021246497182464525,0.0037811762993114084
1997,Laendlicher Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.002873104549082203,16487,0.002056077974556049,0.0036901311236083568
1997,Staedtischer Raum,Ostdeutschland,"Verheiratet, getrennt lebend",0.0019154030327214685,16487,0.0012479833434927983,0.002582822721950139
1997,-1,Westdeutschland,Ledig,7.980845969672785e-05,16487,-5.655323375350119e-05,0.00021617015314695688
1998,Staedtischer Raum,Westdeutschland,Verheiratet,0.3507928535552845,18147,0.34384947783763165,0.35773622927293736
