year,pgisced97,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Upper Secondary Level,Unimportant,0.00619,36,6064,0.00422,0.00816
1995,Post-secondary Non-tertiary Level,Very important,0.29614,111,379,0.25011,0.34217
1995,Post-secondary Non-tertiary Level,Important,0.65702,268,379,0.60917,0.70488
1995,First Stage of Tertiary Education,Very important,0.20322,168,729,0.17399,0.23246
1995,First Stage of Tertiary Education,Important,0.70155,509,729,0.66831,0.73479
1995,First Stage of Tertiary Education,Less important,0.08170,52,729,0.06180,0.10159
1995,Second Stage of Tertiary Education,Very important,0.25212,452,1698,0.23146,0.27278
1995,Second Stage of Tertiary Education,Important,0.64169,1112,1698,0.61888,0.66450
1995,Second Stage of Tertiary Education,Less important,0.09957,134,1698,0.08532,0.11381
2004,No answer / don't know,Very important,0.28289,81,231,0.22468,0.34110
2004,No answer / don't know,Important,0.57400,150,231,0.51009,0.63790
2004,Pre-primary Level,Very important,0.36003,249,632,0.32257,0.39748
2004,Pre-primary Level,Important,0.52332,328,632,0.48435,0.56230
2004,Pre-primary Level,Less important,0.10740,55,632,0.08324,0.13156
2004,Primary Level,Very important,0.35052,88,243,0.29040,0.41064
2004,Primary Level,Important,0.49232,120,243,0.42933,0.55531
2004,Primary Level,Less important,0.14036,35,243,0.09660,0.18413
2004,Lower Secondary Level,Very important,0.26738,727,2537,0.25016,0.28461
2004,Lower Secondary Level,Important,0.61395,1546,2537,0.59500,0.63290
2004,Lower Secondary Level,Less important,0.10939,264,2537,0.09724,0.12154
2004,Upper Secondary Level,Very important,0.24701,2725,10743,0.23886,0.25517
2004,Upper Secondary Level,Important,0.66487,7121,10743,0.65594,0.67380
2004,Upper Secondary Level,Less important,0.08253,842,10743,0.07733,0.08774
2004,Upper Secondary Level,Unimportant,0.00558,55,10743,0.00417,0.00699
2004,Post-secondary Non-tertiary Level,Very important,0.30151,346,1153,0.27501,0.32801
2004,Post-secondary Non-tertiary Level,Important,0.62422,743,1153,0.59626,0.65219
2004,Post-secondary Non-tertiary Level,Less important,0.07427,64,1153,0.05912,0.08941
2004,First Stage of Tertiary Education,Very important,0.23865,392,1628,0.21794,0.25936
2004,First Stage of Tertiary Education,Important,0.68331,1124,1628,0.66071,0.70591
2004,First Stage of Tertiary Education,Less important,0.07544,112,1628,0.06260,0.08827
2004,Second Stage of Tertiary Education,Very important,0.24575,1041,4272,0.23283,0.25866
2004,Second Stage of Tertiary Education,Important,0.67161,2912,4272,0.65753,0.68570
2004,Second Stage of Tertiary Education,Less important,0.07724,319,4272,0.06924,0.08525
2008,No answer / don't know,Very important,0.30979,118,309,0.25815,0.36143
2008,No answer / don't know,Important,0.62283,191,309,0.56870,0.67696
2008,Pre-primary Level,Very important,0.48746,160,334,0.43377,0.54115
2008,Pre-primary Level,Important,0.47414,174,334,0.42051,0.52777
2008,Primary Level,Very important,0.30209,52,153,0.22909,0.37508
2008,Primary Level,Important,0.51371,101,153,0.43425,0.59317
2008,Lower Secondary Level,Very important,0.25418,538,1979,0.23499,0.27337
2008,Lower Secondary Level,Important,0.63261,1259,1979,0.61136,0.65385
2008,Lower Secondary Level,Less important,0.09589,182,1979,0.08291,0.10887
2008,Upper Secondary Level,Very important,0.23854,2375,9696,0.23005,0.24702
2008,Upper Secondary Level,Important,0.66622,6512,9696,0.65683,0.67560
2008,Upper Secondary Level,Less important,0.08951,767,9696,0.08383,0.09520
2008,Upper Secondary Level,Unimportant,0.00573,42,9696,0.00423,0.00724
2008,Post-secondary Non-tertiary Level,Very important,0.30986,346,1087,0.28236,0.33737
2008,Post-secondary Non-tertiary Level,Important,0.64216,694,1087,0.61365,0.67068
2008,Post-secondary Non-tertiary Level,Less important,0.04464,47,1087,0.03235,0.05692
2008,First Stage of Tertiary Education,Very important,0.23579,325,1409,0.21361,0.25796
2008,First Stage of Tertiary Education,Important,0.69125,986,1409,0.66712,0.71538
2008,First Stage of Tertiary Education,Less important,0.07060,98,1409,0.05722,0.08398
2008,Second Stage of Tertiary Education,Very important,0.24264,1032,4179,0.22964,0.25564
2008,Second Stage of Tertiary Education,Important,0.69054,2861,4179,0.67653,0.70456
2008,Second Stage of Tertiary Education,Less important,0.06587,286,4179,0.05834,0.07339
2012,No answer / don't know,Very important,0.38245,175,394,0.33440,0.43050
2012,No answer / don't know,Important,0.53570,219,394,0.48639,0.58501
2012,Pre-primary Level,Very important,0.55384,265,452,0.50796,0.59972
2012,Pre-primary Level,Important,0.38922,187,452,0.34422,0.43422
2012,Primary Level,Very important,0.30687,136,350,0.25848,0.35525
2012,Primary Level,Important,0.57394,214,350,0.52206,0.62583
2012,Lower Secondary Level,Very important,0.37185,1133,2861,0.35414,0.38957
2012,Lower Secondary Level,Important,0.55404,1590,2861,0.53582,0.57226
2012,Lower Secondary Level,Less important,0.06359,138,2861,0.05465,0.07253
2012,Upper Secondary Level,Very important,0.30066,4501,13514,0.29293,0.30839
2012,Upper Secondary Level,Important,0.63424,8328,13514,0.62612,0.64236
2012,Upper Secondary Level,Less important,0.06041,629,13514,0.05639,0.06443
2012,Upper Secondary Level,Unimportant,0.00469,56,13514,0.00354,0.00584
2012,Post-secondary Non-tertiary Level,Very important,0.36920,772,1958,0.34782,0.39058
2012,Post-secondary Non-tertiary Level,Important,0.59221,1137,1958,0.57044,0.61398
2012,Post-secondary Non-tertiary Level,Less important,0.03576,49,1958,0.02753,0.04398
2012,First Stage of Tertiary Education,Very important,0.27523,535,1798,0.25458,0.29589
2012,First Stage of Tertiary Education,Important,0.65503,1161,1798,0.63305,0.67701
2012,First Stage of Tertiary Education,Less important,0.06602,102,1798,0.05453,0.07750
2012,Second Stage of Tertiary Education,Very important,0.30940,2067,6120,0.29782,0.32098
2012,Second Stage of Tertiary Education,Important,0.63326,3765,6120,0.62118,0.64533
2012,Second Stage of Tertiary Education,Less important,0.05240,288,6120,0.04682,0.05798
2016,No answer / don't know,Very important,0.47849,276,596,0.43835,0.51863
2016,No answer / don't know,Important,0.46308,287,596,0.42301,0.50315
2016,No answer / don't know,Less important,0.05806,33,596,0.03927,0.07685
2016,Pre-primary Level,Very important,0.53580,184,328,0.48174,0.58985
2016,Pre-primary Level,Important,0.39195,144,328,0.33904,0.44486
2016,Primary Level,Very important,0.35988,168,379,0.31150,0.40827
2016,Primary Level,Important,0.56637,211,379,0.51641,0.61633
2016,Lower Secondary Level,Very important,0.35244,993,2571,0.33397,0.37091
2016,Lower Secondary Level,Important,0.57599,1441,2571,0.55689,0.59510
2016,Lower Secondary Level,Less important,0.06859,137,2571,0.05882,0.07836
2016,Upper Secondary Level,Very important,0.32233,3818,10992,0.31359,0.33107
2016,Upper Secondary Level,Important,0.62130,6633,10992,0.61223,0.63037
2016,Upper Secondary Level,Less important,0.05105,495,10992,0.04694,0.05517
2016,Upper Secondary Level,Unimportant,0.00532,46,10992,0.00396,0.00668
2016,Post-secondary Non-tertiary Level,Very important,0.38497,842,2018,0.36373,0.40621
2016,Post-secondary Non-tertiary Level,Important,0.56987,1110,2018,0.54826,0.59147
2016,Post-secondary Non-tertiary Level,Less important,0.04367,66,2018,0.03475,0.05259
2016,First Stage of Tertiary Education,Very important,0.30666,445,1396,0.28246,0.33086
2016,First Stage of Tertiary Education,Important,0.62251,873,1396,0.59708,0.64795
2016,First Stage of Tertiary Education,Less important,0.06648,78,1396,0.05341,0.07956
2016,Second Stage of Tertiary Education,Very important,0.34399,2122,5874,0.33184,0.35614
2016,Second Stage of Tertiary Education,Important,0.60302,3504,5874,0.59051,0.61553
2016,Second Stage of Tertiary Education,Less important,0.05054,248,5874,0.04494,0.05614
2021,No answer / don't know,Very important,0.33194,233,609,0.29450,0.36937
2021,No answer / don't know,Important,0.61480,332,609,0.57612,0.65348
2021,No answer / don't know,Less important,0.05206,44,609,0.03440,0.06971
2021,Pre-primary Level,Very important,0.55469,114,179,0.48168,0.62770
2021,Pre-primary Level,Important,0.38623,65,179,0.31471,0.45776
2021,Primary Level,Very important,0.36018,80,190,0.29174,0.42862
2021,Primary Level,Important,0.46790,110,190,0.39676,0.53904
2021,Lower Secondary Level,Very important,0.39873,561,1362,0.37271,0.42474
2021,Lower Secondary Level,Important,0.52624,729,1362,0.49971,0.55277
2021,Lower Secondary Level,Less important,0.06967,72,1362,0.05615,0.08320
2021,Upper Secondary Level,Very important,0.35736,2626,6926,0.34607,0.36864
2021,Upper Secondary Level,Important,0.59252,3987,6926,0.58094,0.60409
2021,Upper Secondary Level,Less important,0.04480,313,6926,0.03993,0.04967
2021,Post-secondary Non-tertiary Level,Very important,0.40596,644,1530,0.38134,0.43057
2021,Post-secondary Non-tertiary Level,Important,0.55091,827,1530,0.52597,0.57584
2021,Post-secondary Non-tertiary Level,Less important,0.04220,59,1530,0.03213,0.05228
2021,First Stage of Tertiary Education,Very important,0.27981,323,994,0.25189,0.30773
2021,First Stage of Tertiary Education,Important,0.63896,621,994,0.60909,0.66884
2021,First Stage of Tertiary Education,Less important,0.07539,50,994,0.05897,0.09182
2021,Second Stage of Tertiary Education,Very important,0.38229,2103,5295,0.36920,0.39538
2021,Second Stage of Tertiary Education,Important,0.56645,2963,5295,0.55310,0.57980
2021,Second Stage of Tertiary Education,Less important,0.04776,229,5295,0.04201,0.05350
