year,migback,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,No migration background,Rural regions,Very important,0.24027,1579,6659,0.23001,0.25053
2004,No migration background,Rural regions,Important,0.66067,4443,6659,0.64930,0.67205
2004,No migration background,Rural regions,Less important,0.09070,588,6659,0.08380,0.09760
2004,No migration background,Rural regions,Unimportant,0.00836,49,6659,0.00617,0.01054
2004,Direct migration background,Urban regions,Very important,0.31219,675,2073,0.29224,0.33214
2004,Direct migration background,Urban regions,Important,0.58842,1235,2073,0.56723,0.60961
2004,Direct migration background,Urban regions,Less important,0.09251,163,2073,0.08004,0.10499
2004,Direct migration background,Rural regions,Very important,0.30672,113,406,0.26181,0.35163
2004,Direct migration background,Rural regions,Important,0.63712,293,406,0.59029,0.68395
2004,Indirect migration background,Urban regions,Very important,0.32127,220,673,0.28597,0.35658
2004,Indirect migration background,Urban regions,Important,0.61134,405,673,0.57448,0.64819
2004,Indirect migration background,Urban regions,Less important,0.06539,48,673,0.04670,0.08408
2004,Indirect migration background,Rural regions,Very important,0.26395,31,104,0.17882,0.34907
2004,Indirect migration background,Rural regions,Important,0.60568,73,104,0.51130,0.70006
2008,No migration background,Urban regions,Very important,0.24403,2667,10462,0.23579,0.25226
2008,No migration background,Urban regions,Important,0.66978,6998,10462,0.66077,0.67880
2008,No migration background,Urban regions,Less important,0.07997,757,10462,0.07477,0.08517
2008,No migration background,Urban regions,Unimportant,0.00622,40,10462,0.00472,0.00773
2008,No migration background,Rural regions,Very important,0.22662,1397,6134,0.21614,0.23710
2008,No migration background,Rural regions,Important,0.68108,4208,6134,0.66941,0.69274
2008,No migration background,Rural regions,Less important,0.08640,496,6134,0.07936,0.09343
2008,No migration background,Rural regions,Unimportant,0.00591,33,6134,0.00399,0.00782
2008,Direct migration background,Urban regions,Very important,0.31582,520,1539,0.29259,0.33905
2008,Direct migration background,Urban regions,Important,0.58979,900,1539,0.56520,0.61437
2008,Direct migration background,Urban regions,Less important,0.08648,119,1539,0.07243,0.10053
2008,Direct migration background,Rural regions,Very important,0.24692,91,324,0.19990,0.29395
2008,Direct migration background,Rural regions,Important,0.69502,233,324,0.64481,0.74523
2008,Indirect migration background,Urban regions,Very important,0.34422,234,651,0.30769,0.38074
2008,Indirect migration background,Urban regions,Important,0.57766,373,651,0.53969,0.61563
2008,Indirect migration background,Urban regions,Less important,0.07612,44,651,0.05573,0.09650
2008,Indirect migration background,Rural regions,Very important,0.33396,37,103,0.24244,0.42549
2008,Indirect migration background,Rural regions,Important,0.57411,66,103,0.47815,0.67007
2012,No migration background,Urban regions,Very important,0.31548,4926,14152,0.30782,0.32314
2012,No migration background,Urban regions,Important,0.61984,8502,14152,0.61184,0.62784
2012,No migration background,Urban regions,Less important,0.05970,672,14152,0.05579,0.06360
2012,No migration background,Urban regions,Unimportant,0.00498,52,14152,0.00382,0.00614
2012,No migration background,Rural regions,Very important,0.29536,2871,9028,0.28595,0.30477
2012,No migration background,Rural regions,Important,0.64463,5716,9028,0.63476,0.65451
2012,No migration background,Rural regions,Less important,0.05489,402,9028,0.05019,0.05959
2012,No migration background,Rural regions,Unimportant,0.00512,39,9028,0.00364,0.00659
2012,Direct migration background,Urban regions,Very important,0.34304,948,2365,0.32391,0.36218
2012,Direct migration background,Urban regions,Important,0.58718,1300,2365,0.56734,0.60703
2012,Direct migration background,Urban regions,Less important,0.06282,117,2365,0.05304,0.07260
2012,Direct migration background,Rural regions,Very important,0.33149,299,810,0.29905,0.36393
2012,Direct migration background,Rural regions,Important,0.60045,474,810,0.56670,0.63421
2012,Direct migration background,Rural regions,Less important,0.06074,37,810,0.04428,0.07720
2012,Indirect migration background,Urban regions,Very important,0.44974,441,956,0.41819,0.48129
2012,Indirect migration background,Urban regions,Important,0.47878,479,956,0.44710,0.51047
2012,Indirect migration background,Urban regions,Less important,0.06124,36,956,0.04603,0.07645
2012,Indirect migration background,Rural regions,Very important,0.34756,99,229,0.28575,0.40938
2012,Indirect migration background,Rural regions,Important,0.60131,130,229,0.53775,0.66486
2016,No migration background,Urban regions,Very important,0.33186,3824,10848,0.32300,0.34072
2016,No migration background,Urban regions,Important,0.60673,6472,10848,0.59754,0.61592
2016,No migration background,Urban regions,Less important,0.05809,511,10848,0.05368,0.06249
2016,No migration background,Urban regions,Unimportant,0.00333,41,10848,0.00224,0.00441
2016,No migration background,Rural regions,Very important,0.32474,2331,6858,0.31365,0.33582
2016,No migration background,Rural regions,Important,0.62122,4217,6858,0.60974,0.63270
2016,No migration background,Rural regions,Less important,0.05012,310,6858,0.04495,0.05528
2016,Direct migration background,Urban regions,Very important,0.37610,1491,3705,0.36050,0.39170
2016,Direct migration background,Urban regions,Important,0.56709,2053,3705,0.55113,0.58305
2016,Direct migration background,Urban regions,Less important,0.04915,161,3705,0.04219,0.05612
2016,Direct migration background,Rural regions,Very important,0.37088,515,1301,0.34463,0.39714
2016,Direct migration background,Rural regions,Important,0.58571,735,1301,0.55893,0.61249
2016,Direct migration background,Rural regions,Less important,0.03795,51,1301,0.02756,0.04834
2016,Indirect migration background,Urban regions,Very important,0.41024,547,1179,0.38215,0.43833
2016,Indirect migration background,Urban regions,Important,0.53447,582,1179,0.50598,0.56296
2016,Indirect migration background,Urban regions,Less important,0.05506,50,1179,0.04203,0.06808
2016,Indirect migration background,Rural regions,Very important,0.39306,140,284,0.33616,0.44997
2016,Indirect migration background,Rural regions,Important,0.56125,144,284,0.50343,0.61907
2021,No migration background,Urban regions,Very important,0.37301,3302,8282,0.36260,0.38343
2021,No migration background,Urban regions,Important,0.57532,4642,8282,0.56468,0.58597
2021,No migration background,Urban regions,Less important,0.04692,338,8282,0.04237,0.05148
2021,No migration background,Rural regions,Very important,0.33943,1769,4827,0.32607,0.35279
2021,No migration background,Rural regions,Important,0.60617,2849,4827,0.59238,0.61995
2021,No migration background,Rural regions,Less important,0.05160,209,4827,0.04535,0.05784
2021,Direct migration background,Urban regions,Very important,0.39551,915,2345,0.37572,0.41531
2021,Direct migration background,Urban regions,Important,0.53787,1274,2345,0.51769,0.55805
2021,Direct migration background,Urban regions,Less important,0.06418,156,2345,0.05426,0.07410
2021,Direct migration background,Rural regions,Very important,0.36192,269,736,0.32718,0.39666
2021,Direct migration background,Rural regions,Important,0.57253,414,736,0.53676,0.60830
2021,Direct migration background,Rural regions,Less important,0.05712,53,736,0.04035,0.07390
2021,Indirect migration background,Urban regions,Very important,0.41876,343,735,0.38307,0.45445
2021,Indirect migration background,Urban regions,Important,0.50826,360,735,0.47209,0.54442
2021,Indirect migration background,Urban regions,Less important,0.06871,32,735,0.05041,0.08701
2021,Indirect migration background,Rural regions,Very important,0.35494,86,180,0.28484,0.42503
2021,Indirect migration background,Rural regions,Important,0.57226,94,180,0.49978,0.64474
