year,age_gr,bula_h,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,North Rhine-Westphalia,Less important,0.08086,41,545,0.05795,0.10376
1990,46-65 y.,Hesse,Very important,0.26163,49,189,0.19880,0.32446
1990,46-65 y.,Hesse,Important,0.64668,140,189,0.57835,0.71501
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Very important,0.21670,45,181,0.15651,0.27689
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Important,0.70843,136,181,0.64204,0.77483
1990,46-65 y.,Baden-Wuerttemberg,Very important,0.28254,98,320,0.23313,0.33195
1990,46-65 y.,Baden-Wuerttemberg,Important,0.63128,222,320,0.57834,0.68423
1990,46-65 y.,Bavaria,Very important,0.17202,60,363,0.13314,0.21089
1990,46-65 y.,Bavaria,Important,0.69123,253,363,0.64363,0.73882
1990,46-65 y.,Bavaria,Less important,0.13676,50,363,0.10136,0.17215
1990,46-65 y.,Berlin,Important,0.58442,46,46,0.44042,0.72841
1990,66 and older,Lower Saxony,Important,0.69407,83,83,0.59433,0.79380
1990,66 and older,North Rhine-Westphalia,Very important,0.24054,59,208,0.18232,0.29877
1990,66 and older,North Rhine-Westphalia,Important,0.65716,149,208,0.59249,0.72182
1990,66 and older,Hesse,Very important,0.27901,32,100,0.19066,0.36736
1990,66 and older,Hesse,Important,0.63894,68,100,0.54433,0.73356
1990,66 and older,"Rhineland-Palatinate, Saarland",Important,0.60195,54,54,0.47017,0.73374
1990,66 and older,Baden-Wuerttemberg,Very important,0.25936,42,127,0.18283,0.33589
1990,66 and older,Baden-Wuerttemberg,Important,0.54793,85,127,0.46102,0.63483
1990,66 and older,Bavaria,Very important,0.17493,35,161,0.11606,0.23380
1990,66 and older,Bavaria,Important,0.63427,126,161,0.55964,0.70890
1992,17-29 y.,Schleswig-Holstein,Important,0.60937,33,33,0.44033,0.77842
1992,17-29 y.,Lower Saxony,Very important,0.30306,69,199,0.23905,0.36708
1992,17-29 y.,Lower Saxony,Important,0.58789,130,199,0.51932,0.65645
1992,17-29 y.,North Rhine-Westphalia,Very important,0.32465,156,463,0.28195,0.36735
1992,17-29 y.,North Rhine-Westphalia,Important,0.59787,269,463,0.55316,0.64258
1992,17-29 y.,North Rhine-Westphalia,Less important,0.07256,38,463,0.04890,0.09621
1992,17-29 y.,Hesse,Very important,0.32270,56,152,0.24813,0.39727
1992,17-29 y.,Hesse,Important,0.58311,96,152,0.50447,0.66176
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Important,0.65818,80,80,0.55358,0.76277
1992,17-29 y.,Baden-Wuerttemberg,Very important,0.30229,92,305,0.25067,0.35392
1992,17-29 y.,Baden-Wuerttemberg,Important,0.58331,181,305,0.52789,0.63873
1992,17-29 y.,Baden-Wuerttemberg,Less important,0.10088,32,305,0.06702,0.13474
1992,17-29 y.,Bavaria,Very important,0.23806,89,360,0.19400,0.28211
1992,17-29 y.,Bavaria,Important,0.65750,236,360,0.60841,0.70659
1992,17-29 y.,Bavaria,Less important,0.10015,35,360,0.06910,0.13121
1992,17-29 y.,Berlin,Very important,0.39485,40,106,0.30135,0.48835
1992,17-29 y.,Berlin,Important,0.52688,66,106,0.43138,0.62238
1992,17-29 y.,Brandenburg,Very important,0.29616,44,131,0.21768,0.37465
1992,17-29 y.,Brandenburg,Important,0.59680,87,131,0.51247,0.68112
1992,17-29 y.,Mecklenburg-Western Pomerania,Important,0.66423,64,64,0.54761,0.78085
1992,17-29 y.,Saxony,Very important,0.23074,62,231,0.17629,0.28519
1992,17-29 y.,Saxony,Important,0.70866,169,231,0.64994,0.76739
1992,17-29 y.,Saxony-Anhalt,Very important,0.26637,48,159,0.19744,0.33530
1992,17-29 y.,Saxony-Anhalt,Important,0.60622,111,159,0.53003,0.68240
1992,17-29 y.,Thuringa,Very important,0.30311,50,161,0.23189,0.37433
1992,17-29 y.,Thuringa,Important,0.62752,111,161,0.55261,0.70243
1992,30-45 y.,Schleswig-Holstein,Important,0.80977,58,58,0.70788,0.91166
1992,30-45 y.,Lower Saxony,Very important,0.28326,68,205,0.22143,0.34509
1992,30-45 y.,Lower Saxony,Important,0.62894,137,205,0.56264,0.69523
1992,30-45 y.,North Rhine-Westphalia,Very important,0.22795,151,669,0.19614,0.25977
1992,30-45 y.,North Rhine-Westphalia,Important,0.66220,445,669,0.62634,0.69807
1992,30-45 y.,North Rhine-Westphalia,Less important,0.10856,73,669,0.08497,0.13215
1992,30-45 y.,Hesse,Very important,0.19829,42,171,0.13836,0.25823
1992,30-45 y.,Hesse,Important,0.68540,129,171,0.61559,0.75520
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Very important,0.24830,45,152,0.17939,0.31721
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Important,0.67470,107,152,0.59997,0.74942
1992,30-45 y.,Baden-Wuerttemberg,Very important,0.22012,75,325,0.17500,0.26523
1992,30-45 y.,Baden-Wuerttemberg,Important,0.63458,206,325,0.58214,0.68701
1992,30-45 y.,Baden-Wuerttemberg,Less important,0.14249,44,325,0.10443,0.18056
1992,30-45 y.,Bavaria,Very important,0.19595,80,397,0.15686,0.23505
1992,30-45 y.,Bavaria,Important,0.68486,274,397,0.63910,0.73061
1992,30-45 y.,Bavaria,Less important,0.11464,43,397,0.08326,0.14602
1992,30-45 y.,Berlin,Very important,0.26948,43,163,0.20115,0.33780
1992,30-45 y.,Berlin,Important,0.62553,120,163,0.55100,0.70006
1992,30-45 y.,Brandenburg,Very important,0.18011,48,220,0.12922,0.23101
1992,30-45 y.,Brandenburg,Important,0.68868,172,220,0.62735,0.75001
1992,30-45 y.,Mecklenburg-Western Pomerania,Important,0.71432,108,108,0.62873,0.79992
1992,30-45 y.,Saxony,Very important,0.24033,100,383,0.19748,0.28318
1992,30-45 y.,Saxony,Important,0.68267,283,383,0.63600,0.72935
1992,30-45 y.,Saxony-Anhalt,Very important,0.22926,64,270,0.17902,0.27949
1992,30-45 y.,Saxony-Anhalt,Important,0.63070,171,270,0.57303,0.68837
1992,30-45 y.,Saxony-Anhalt,Less important,0.14004,35,270,0.09857,0.18152
1992,30-45 y.,Thuringa,Very important,0.26351,63,224,0.20569,0.32133
1992,30-45 y.,Thuringa,Important,0.69678,161,224,0.63645,0.75711
1992,46-65 y.,Schleswig-Holstein,Important,0.58907,48,48,0.44841,0.72974
1992,46-65 y.,Lower Saxony,Very important,0.15676,45,252,0.11178,0.20174
1992,46-65 y.,Lower Saxony,Important,0.74485,207,252,0.69092,0.79878
1992,46-65 y.,North Rhine-Westphalia,Very important,0.24041,125,508,0.20321,0.27761
1992,46-65 y.,North Rhine-Westphalia,Important,0.65998,339,508,0.61875,0.70122
1992,46-65 y.,North Rhine-Westphalia,Less important,0.09134,44,508,0.06626,0.11642
1992,46-65 y.,Hesse,Very important,0.21841,41,169,0.15593,0.28089
1992,46-65 y.,Hesse,Important,0.65370,128,169,0.58175,0.72565
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Very important,0.27723,46,152,0.20583,0.34862
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Important,0.63379,106,152,0.55695,0.71064
1992,46-65 y.,Baden-Wuerttemberg,Very important,0.18778,64,318,0.14478,0.23077
1992,46-65 y.,Baden-Wuerttemberg,Important,0.69556,217,318,0.64490,0.74622
1992,46-65 y.,Baden-Wuerttemberg,Less important,0.11302,37,318,0.07817,0.14788
1992,46-65 y.,Bavaria,Very important,0.17202,57,353,0.13260,0.21145
1992,46-65 y.,Bavaria,Important,0.66913,245,353,0.61997,0.71828
1992,46-65 y.,Bavaria,Less important,0.14987,51,353,0.11258,0.18716
1992,46-65 y.,Berlin,Very important,0.27886,42,149,0.20661,0.35111
1992,46-65 y.,Berlin,Important,0.61940,107,149,0.54118,0.69762
1992,46-65 y.,Brandenburg,Very important,0.17611,32,167,0.11816,0.23405
1992,46-65 y.,Brandenburg,Important,0.66205,135,167,0.59009,0.73400
1992,46-65 y.,Mecklenburg-Western Pomerania,Very important,0.32660,45,132,0.24629,0.40690
1992,46-65 y.,Mecklenburg-Western Pomerania,Important,0.58671,87,132,0.50239,0.67104
1992,46-65 y.,Saxony,Very important,0.21204,80,371,0.17039,0.25369
1992,46-65 y.,Saxony,Important,0.69409,255,371,0.64714,0.74104
1992,46-65 y.,Saxony,Less important,0.08749,36,371,0.05870,0.11628
1992,46-65 y.,Saxony-Anhalt,Very important,0.25647,57,197,0.19533,0.31760
1992,46-65 y.,Saxony-Anhalt,Important,0.62549,140,197,0.55773,0.69325
1992,46-65 y.,Thuringa,Very important,0.29191,58,174,0.22416,0.35965
1992,46-65 y.,Thuringa,Important,0.59107,116,174,0.51781,0.66433
1992,66 and older,Lower Saxony,Important,0.67370,73,73,0.56540,0.78200
1992,66 and older,North Rhine-Westphalia,Very important,0.17830,45,210,0.12640,0.23019
1992,66 and older,North Rhine-Westphalia,Important,0.70445,165,210,0.64259,0.76631
1992,66 and older,Hesse,Important,0.56268,64,64,0.44018,0.68517
1992,66 and older,"Rhineland-Palatinate, Saarland",Important,0.58338,54,54,0.45066,0.71611
1992,66 and older,Baden-Wuerttemberg,Important,0.66205,102,102,0.56980,0.75430
1992,66 and older,Bavaria,Very important,0.13614,32,185,0.08659,0.18569
1992,66 and older,Bavaria,Important,0.62871,120,185,0.55890,0.69852
1992,66 and older,Bavaria,Less important,0.18572,33,185,0.12953,0.24191
1992,66 and older,Brandenburg,Important,0.68955,40,40,0.54434,0.83476
1992,66 and older,Saxony,Very important,0.23202,32,102,0.14969,0.31434
1992,66 and older,Saxony,Important,0.55519,70,102,0.45827,0.65211
1992,66 and older,Saxony-Anhalt,Important,0.60082,56,56,0.47139,0.73025
1992,66 and older,Thuringa,Important,0.54284,43,43,0.39218,0.69350
1995,17-29 y.,Schleswig-Holstein,Important,0.50850,34,34,0.33793,0.67908
1995,17-29 y.,Lower Saxony,Very important,0.32402,66,200,0.25899,0.38904
1995,17-29 y.,Lower Saxony,Important,0.60817,134,200,0.54034,0.67599
1995,17-29 y.,North Rhine-Westphalia,Very important,0.32986,172,442,0.28598,0.37374
1995,17-29 y.,North Rhine-Westphalia,Important,0.61026,270,442,0.56474,0.65577
1995,17-29 y.,Hesse,Very important,0.40497,66,153,0.32693,0.48301
1995,17-29 y.,Hesse,Important,0.52729,87,153,0.44792,0.60666
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Very important,0.34975,47,130,0.26746,0.43205
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Important,0.58310,83,130,0.49801,0.66818
1995,17-29 y.,Baden-Wuerttemberg,Very important,0.29592,93,303,0.24444,0.34741
1995,17-29 y.,Baden-Wuerttemberg,Important,0.55721,171,303,0.50119,0.61323
1995,17-29 y.,Baden-Wuerttemberg,Less important,0.13309,39,303,0.09478,0.17140
1995,17-29 y.,Bavaria,Very important,0.32948,119,310,0.27707,0.38189
1995,17-29 y.,Bavaria,Important,0.57827,191,310,0.52321,0.63333
1995,17-29 y.,Berlin,Very important,0.30491,35,96,0.21233,0.39748
1995,17-29 y.,Berlin,Important,0.64310,61,96,0.54676,0.73944
1995,17-29 y.,Brandenburg,Very important,0.27722,36,123,0.19779,0.35665
1995,17-29 y.,Brandenburg,Important,0.64165,87,123,0.55656,0.72674
1995,17-29 y.,Mecklenburg-Western Pomerania,Important,0.70002,73,73,0.59417,0.80587
1995,17-29 y.,Saxony,Very important,0.34891,74,225,0.28650,0.41133
1995,17-29 y.,Saxony,Important,0.60621,151,225,0.54223,0.67020
1995,17-29 y.,Saxony-Anhalt,Very important,0.32696,56,148,0.25112,0.40279
1995,17-29 y.,Saxony-Anhalt,Important,0.63448,92,148,0.55663,0.71233
1995,17-29 y.,Thuringa,Very important,0.33897,51,136,0.25912,0.41882
1995,17-29 y.,Thuringa,Important,0.58447,85,136,0.50134,0.66761
1995,30-45 y.,Schleswig-Holstein,Important,0.72450,57,57,0.60748,0.84151
1995,30-45 y.,Lower Saxony,Very important,0.26386,87,286,0.21269,0.31502
1995,30-45 y.,Lower Saxony,Important,0.63563,199,286,0.57975,0.69150
1995,30-45 y.,North Rhine-Westphalia,Very important,0.24788,200,747,0.21690,0.27887
1995,30-45 y.,North Rhine-Westphalia,Important,0.69134,501,747,0.65819,0.72448
1995,30-45 y.,North Rhine-Westphalia,Less important,0.06024,46,747,0.04316,0.07731
1995,30-45 y.,Hesse,Very important,0.25961,62,212,0.20046,0.31877
1995,30-45 y.,Hesse,Important,0.66554,150,212,0.60188,0.72921
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Very important,0.30662,74,221,0.24569,0.36755
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Important,0.65920,147,221,0.59656,0.72183
1995,30-45 y.,Baden-Wuerttemberg,Very important,0.24138,97,392,0.19896,0.28379
1995,30-45 y.,Baden-Wuerttemberg,Important,0.62722,257,392,0.57929,0.67515
1995,30-45 y.,Baden-Wuerttemberg,Less important,0.10751,38,392,0.07680,0.13821
1995,30-45 y.,Bavaria,Very important,0.18008,102,482,0.14574,0.21442
1995,30-45 y.,Bavaria,Important,0.72655,338,482,0.68672,0.76639
1995,30-45 y.,Bavaria,Less important,0.08890,42,482,0.06346,0.11433
1995,30-45 y.,Berlin,Very important,0.31794,50,163,0.24623,0.38965
1995,30-45 y.,Berlin,Important,0.60317,113,163,0.52783,0.67851
1995,30-45 y.,Brandenburg,Very important,0.24273,52,190,0.18161,0.30386
1995,30-45 y.,Brandenburg,Important,0.68027,138,190,0.61378,0.74676
1995,30-45 y.,Mecklenburg-Western Pomerania,Very important,0.19233,31,115,0.11998,0.26468
1995,30-45 y.,Mecklenburg-Western Pomerania,Important,0.68456,84,115,0.59925,0.76986
1995,30-45 y.,Saxony,Very important,0.22701,86,375,0.18456,0.26947
1995,30-45 y.,Saxony,Important,0.65587,244,375,0.60772,0.70402
1995,30-45 y.,Saxony,Less important,0.10867,45,375,0.07713,0.14021
1995,30-45 y.,Saxony-Anhalt,Very important,0.34250,74,214,0.27877,0.40623
1995,30-45 y.,Saxony-Anhalt,Important,0.63236,140,214,0.56761,0.69712
1995,30-45 y.,Thuringa,Very important,0.25935,62,218,0.20103,0.31766
1995,30-45 y.,Thuringa,Important,0.66798,156,218,0.60532,0.73064
1995,46-65 y.,Schleswig-Holstein,Important,0.68219,54,54,0.55684,0.80755
1995,46-65 y.,Lower Saxony,Very important,0.26287,79,253,0.20852,0.31722
1995,46-65 y.,Lower Saxony,Important,0.67264,174,253,0.61470,0.73057
1995,46-65 y.,North Rhine-Westphalia,Very important,0.22698,143,556,0.19213,0.26183
1995,46-65 y.,North Rhine-Westphalia,Important,0.69873,376,556,0.66056,0.73690
1995,46-65 y.,North Rhine-Westphalia,Less important,0.06977,37,556,0.04857,0.09096
1995,46-65 y.,Hesse,Very important,0.25141,47,172,0.18638,0.31643
1995,46-65 y.,Hesse,Important,0.63771,125,172,0.56567,0.70975
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Very important,0.18962,32,151,0.12689,0.25236
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Important,0.74843,119,151,0.67899,0.81788
1995,46-65 y.,Baden-Wuerttemberg,Very important,0.20029,67,272,0.15264,0.24795
1995,46-65 y.,Baden-Wuerttemberg,Important,0.69267,205,272,0.63774,0.74761
1995,46-65 y.,Bavaria,Very important,0.20325,72,375,0.16247,0.24404
1995,46-65 y.,Bavaria,Important,0.67270,261,375,0.62515,0.72026
1995,46-65 y.,Bavaria,Less important,0.12184,42,375,0.08869,0.15500
1995,46-65 y.,Berlin,Important,0.77666,128,128,0.70423,0.84910
1995,46-65 y.,Brandenburg,Very important,0.18176,33,161,0.12201,0.24152
1995,46-65 y.,Brandenburg,Important,0.73378,128,161,0.66529,0.80226
1995,46-65 y.,Mecklenburg-Western Pomerania,Very important,0.31010,43,141,0.23348,0.38672
1995,46-65 y.,Mecklenburg-Western Pomerania,Important,0.61166,98,141,0.53093,0.69240
1995,46-65 y.,Saxony,Very important,0.19065,65,344,0.14908,0.23222
1995,46-65 y.,Saxony,Important,0.69260,246,344,0.64377,0.74143
1995,46-65 y.,Saxony,Less important,0.09934,33,344,0.06768,0.13099
1995,46-65 y.,Saxony-Anhalt,Very important,0.21566,52,206,0.15936,0.27196
1995,46-65 y.,Saxony-Anhalt,Important,0.69755,154,206,0.63467,0.76043
1995,46-65 y.,Thuringa,Very important,0.22833,42,169,0.16486,0.29181
1995,46-65 y.,Thuringa,Important,0.66693,127,169,0.59566,0.73820
1995,66 and older,Lower Saxony,Important,0.71610,79,79,0.61603,0.81616
1995,66 and older,North Rhine-Westphalia,Very important,0.29480,74,230,0.23575,0.35386
1995,66 and older,North Rhine-Westphalia,Important,0.61115,156,230,0.54801,0.67429
1995,66 and older,Hesse,Very important,0.32220,36,93,0.22670,0.41769
1995,66 and older,Hesse,Important,0.57550,57,93,0.47450,0.67650
1995,66 and older,"Rhineland-Palatinate, Saarland",Important,0.59023,61,61,0.46579,0.71467
1995,66 and older,Baden-Wuerttemberg,Very important,0.27983,55,150,0.20775,0.35191
1995,66 and older,Baden-Wuerttemberg,Important,0.56358,95,150,0.48395,0.64322
1995,66 and older,Bavaria,Very important,0.15731,31,184,0.10456,0.21006
1995,66 and older,Bavaria,Important,0.63040,119,184,0.56047,0.70034
1995,66 and older,Bavaria,Less important,0.19069,34,184,0.13377,0.24761
1995,66 and older,Berlin,Important,0.81152,47,47,0.69849,0.92454
1995,66 and older,Brandenburg,Important,0.62265,39,39,0.46853,0.77677
1995,66 and older,Saxony,Important,0.54602,74,74,0.43181,0.66023
1995,66 and older,Saxony-Anhalt,Important,0.58133,47,47,0.43876,0.72390
1995,66 and older,Thuringa,Important,0.55926,44,44,0.41086,0.70765
2004,17-29 y.,Schleswig-Holstein,Very important,0.32206,39,105,0.23225,0.41187
2004,17-29 y.,Schleswig-Holstein,Important,0.59498,66,105,0.50063,0.68933
2004,17-29 y.,Hamburg,Important,0.62827,35,35,0.46583,0.79071
2004,17-29 y.,Lower Saxony,Very important,0.41536,125,306,0.36006,0.47067
2004,17-29 y.,Lower Saxony,Important,0.50099,181,306,0.44487,0.55710
2004,17-29 y.,North Rhine-Westphalia,Very important,0.34677,276,755,0.31279,0.38074
2004,17-29 y.,North Rhine-Westphalia,Important,0.55105,418,755,0.51554,0.58655
2004,17-29 y.,North Rhine-Westphalia,Less important,0.10042,61,755,0.07897,0.12187
2004,17-29 y.,Hesse,Very important,0.39516,96,223,0.33085,0.45947
2004,17-29 y.,Hesse,Important,0.52641,127,223,0.46073,0.59210
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Very important,0.35206,83,194,0.28468,0.41944
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Important,0.54289,111,194,0.47260,0.61317
2004,17-29 y.,Baden-Wuerttemberg,Very important,0.33186,173,493,0.29025,0.37346
2004,17-29 y.,Baden-Wuerttemberg,Important,0.57364,271,493,0.52994,0.61734
2004,17-29 y.,Baden-Wuerttemberg,Less important,0.09277,49,493,0.06714,0.11841
2004,17-29 y.,Bavaria,Very important,0.28981,168,547,0.25175,0.32786
2004,17-29 y.,Bavaria,Important,0.60612,321,547,0.56514,0.64711
2004,17-29 y.,Bavaria,Less important,0.09471,58,547,0.07015,0.11927
2004,17-29 y.,Berlin,Very important,0.39360,68,166,0.31906,0.46815
2004,17-29 y.,Berlin,Important,0.52716,98,166,0.45098,0.60334
2004,17-29 y.,Brandenburg,Very important,0.26936,47,150,0.19812,0.34059
2004,17-29 y.,Brandenburg,Important,0.65278,103,150,0.57634,0.72923
2004,17-29 y.,Mecklenburg-Western Pomerania,Important,0.63380,58,58,0.50873,0.75887
2004,17-29 y.,Saxony,Very important,0.40118,113,288,0.34447,0.45788
2004,17-29 y.,Saxony,Important,0.51520,175,288,0.45738,0.57302
2004,17-29 y.,Saxony-Anhalt,Very important,0.29947,68,164,0.22916,0.36979
2004,17-29 y.,Saxony-Anhalt,Important,0.54635,96,164,0.46992,0.62278
2004,17-29 y.,Thuringa,Very important,0.20632,52,185,0.14785,0.26480
2004,17-29 y.,Thuringa,Important,0.64576,133,185,0.57665,0.71487
2004,30-45 y.,Schleswig-Holstein,Very important,0.28571,50,157,0.21482,0.35661
2004,30-45 y.,Schleswig-Holstein,Important,0.62926,107,157,0.55347,0.70506
2004,30-45 y.,Hamburg,Important,0.68447,48,48,0.55160,0.81733
2004,30-45 y.,Lower Saxony,Very important,0.30500,197,596,0.26801,0.34200
2004,30-45 y.,Lower Saxony,Important,0.63238,368,596,0.59363,0.67112
2004,30-45 y.,Lower Saxony,Less important,0.06110,31,596,0.04185,0.08034
2004,30-45 y.,Bremen,Important,0.82002,36,36,0.69275,0.94730
2004,30-45 y.,North Rhine-Westphalia,Very important,0.25971,373,1394,0.23669,0.28274
2004,30-45 y.,North Rhine-Westphalia,Important,0.67187,943,1394,0.64721,0.69653
2004,30-45 y.,North Rhine-Westphalia,Less important,0.06564,78,1394,0.05264,0.07865
2004,30-45 y.,Hesse,Very important,0.33370,141,436,0.28939,0.37801
2004,30-45 y.,Hesse,Important,0.61821,295,436,0.57255,0.66386
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Very important,0.27850,131,398,0.23441,0.32260
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Important,0.65548,267,398,0.60873,0.70222
2004,30-45 y.,Baden-Wuerttemberg,Very important,0.28630,258,878,0.25638,0.31622
2004,30-45 y.,Baden-Wuerttemberg,Important,0.60983,547,878,0.57755,0.64212
2004,30-45 y.,Baden-Wuerttemberg,Less important,0.09694,73,878,0.07736,0.11652
2004,30-45 y.,Bavaria,Very important,0.24139,224,955,0.21423,0.26854
2004,30-45 y.,Bavaria,Important,0.65207,643,955,0.62185,0.68230
2004,30-45 y.,Bavaria,Less important,0.10439,88,955,0.08499,0.12380
2004,30-45 y.,Berlin,Very important,0.35277,79,209,0.28783,0.41771
2004,30-45 y.,Berlin,Important,0.55244,130,209,0.48486,0.62002
2004,30-45 y.,Brandenburg,Very important,0.20133,48,191,0.14431,0.25835
2004,30-45 y.,Brandenburg,Important,0.71048,143,191,0.64599,0.77497
2004,30-45 y.,Mecklenburg-Western Pomerania,Important,0.72463,109,109,0.64038,0.80887
2004,30-45 y.,Saxony,Very important,0.26212,109,442,0.22107,0.30316
2004,30-45 y.,Saxony,Important,0.65880,298,442,0.61455,0.70305
2004,30-45 y.,Saxony,Less important,0.07120,35,442,0.04720,0.09520
2004,30-45 y.,Saxony-Anhalt,Very important,0.26308,57,201,0.20205,0.32410
2004,30-45 y.,Saxony-Anhalt,Important,0.65298,144,201,0.58700,0.71895
2004,30-45 y.,Thuringa,Very important,0.27964,64,241,0.22286,0.33642
2004,30-45 y.,Thuringa,Important,0.61967,177,241,0.55824,0.68109
2004,46-65 y.,Schleswig-Holstein,Very important,0.25936,77,242,0.20402,0.31469
2004,46-65 y.,Schleswig-Holstein,Important,0.65939,165,242,0.59956,0.71923
2004,46-65 y.,Hamburg,Important,0.80163,92,92,0.71970,0.88356
2004,46-65 y.,Lower Saxony,Very important,0.25395,152,588,0.21874,0.28917
2004,46-65 y.,Lower Saxony,Important,0.65271,395,588,0.61419,0.69122
2004,46-65 y.,Lower Saxony,Less important,0.08192,41,588,0.05973,0.10410
2004,46-65 y.,Bremen,Important,0.69784,42,42,0.55728,0.83840
2004,46-65 y.,North Rhine-Westphalia,Very important,0.24214,379,1561,0.22089,0.26340
2004,46-65 y.,North Rhine-Westphalia,Important,0.67841,1065,1561,0.65523,0.70158
2004,46-65 y.,North Rhine-Westphalia,Less important,0.07902,117,1561,0.06563,0.09241
2004,46-65 y.,Hesse,Very important,0.20041,113,508,0.16556,0.23525
2004,46-65 y.,Hesse,Important,0.70397,359,508,0.66424,0.74371
2004,46-65 y.,Hesse,Less important,0.09411,36,508,0.06869,0.11952
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Very important,0.27826,121,405,0.23456,0.32196
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Important,0.63389,253,405,0.58691,0.68086
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Less important,0.07653,31,405,0.05061,0.10245
2004,46-65 y.,Baden-Wuerttemberg,Very important,0.20417,185,828,0.17669,0.23164
2004,46-65 y.,Baden-Wuerttemberg,Important,0.69457,574,828,0.66318,0.72596
2004,46-65 y.,Baden-Wuerttemberg,Less important,0.09979,69,828,0.07936,0.12021
2004,46-65 y.,Bavaria,Very important,0.15132,168,1005,0.12915,0.17348
2004,46-65 y.,Bavaria,Important,0.71715,720,1005,0.68929,0.74501
2004,46-65 y.,Bavaria,Less important,0.12333,117,1005,0.10299,0.14367
2004,46-65 y.,Berlin,Very important,0.25683,70,245,0.20201,0.31165
