year,age_gr,sex,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,66 and older,female,Important,0.63813,547,844,0.60569,0.67057
1992,66 and older,female,Less important,0.13206,105,844,0.10920,0.15491
1995,17-29 y.,male,Very important,0.25835,332,1265,0.23421,0.28248
1995,17-29 y.,male,Important,0.63744,821,1265,0.61094,0.66394
1995,17-29 y.,male,Less important,0.09839,112,1265,0.08197,0.11481
1995,17-29 y.,female,Very important,0.40547,548,1335,0.37912,0.43181
1995,17-29 y.,female,Important,0.54344,720,1335,0.51671,0.57017
1995,17-29 y.,female,Less important,0.04724,67,1335,0.03586,0.05863
1995,30-45 y.,male,Very important,0.18324,373,1864,0.16567,0.20081
1995,30-45 y.,male,Important,0.70487,1300,1864,0.68416,0.72559
1995,30-45 y.,male,Less important,0.10310,191,1864,0.08929,0.11691
1995,30-45 y.,female,Very important,0.31457,650,1996,0.29419,0.33494
1995,30-45 y.,female,Important,0.63537,1256,1996,0.61424,0.65649
1995,30-45 y.,female,Less important,0.04318,90,1996,0.03426,0.05210
1995,46-65 y.,male,Very important,0.16586,284,1609,0.14768,0.18404
1995,46-65 y.,male,Important,0.70567,1144,1609,0.68340,0.72795
1995,46-65 y.,male,Less important,0.12031,181,1609,0.10441,0.13621
1995,46-65 y.,female,Very important,0.26578,443,1606,0.24417,0.28739
1995,46-65 y.,female,Important,0.67370,1079,1606,0.65076,0.69664
1995,46-65 y.,female,Less important,0.05259,84,1606,0.04167,0.06352
1995,66 and older,male,Very important,0.20249,114,537,0.16847,0.23651
1995,66 and older,male,Important,0.62637,348,537,0.58541,0.66732
1995,66 and older,male,Less important,0.15576,75,537,0.12506,0.18646
1995,66 and older,female,Very important,0.27487,265,886,0.24545,0.30428
1995,66 and older,female,Important,0.61684,546,886,0.58481,0.64887
1995,66 and older,female,Less important,0.08948,75,886,0.07068,0.10829
2004,17-29 y.,male,Very important,0.26309,484,1891,0.24324,0.28295
2004,17-29 y.,male,Important,0.59675,1168,1891,0.57463,0.61886
2004,17-29 y.,male,Less important,0.13022,239,1891,0.11505,0.14539
2004,17-29 y.,female,Very important,0.42617,886,2031,0.40466,0.44768
2004,17-29 y.,female,Important,0.52479,1036,2031,0.50306,0.54651
2004,17-29 y.,female,Less important,0.04708,109,2031,0.03787,0.05629
2004,30-45 y.,male,Very important,0.20900,644,3106,0.19470,0.22331
2004,30-45 y.,male,Important,0.68796,2169,3106,0.67166,0.70425
2004,30-45 y.,male,Less important,0.09938,293,3106,0.08885,0.10990
2004,30-45 y.,female,Very important,0.34285,1147,3384,0.32685,0.35884
2004,30-45 y.,female,Important,0.60032,2086,3384,0.58381,0.61682
2004,30-45 y.,female,Less important,0.05408,151,3384,0.04646,0.06170
2004,46-65 y.,male,Very important,0.17012,604,3599,0.15784,0.18240
2004,46-65 y.,male,Important,0.69789,2575,3599,0.68289,0.71290
2004,46-65 y.,male,Less important,0.12677,420,3599,0.11589,0.13764
2004,46-65 y.,female,Very important,0.25595,998,3705,0.24189,0.27000
2004,46-65 y.,female,Important,0.68218,2514,3705,0.66719,0.69718
2004,46-65 y.,female,Less important,0.05722,193,3705,0.04974,0.06470
2004,66 and older,male,Very important,0.17606,308,1691,0.15790,0.19422
2004,66 and older,male,Important,0.71326,1215,1691,0.69169,0.73482
2004,66 and older,male,Less important,0.09993,168,1691,0.08564,0.11423
2004,66 and older,female,Very important,0.26823,578,2006,0.24883,0.28762
2004,66 and older,female,Important,0.64241,1281,2006,0.62143,0.66339
2004,66 and older,female,Less important,0.07868,147,2006,0.06690,0.09047
2008,17-29 y.,male,Very important,0.25722,385,1502,0.23511,0.27933
2008,17-29 y.,male,Important,0.65254,987,1502,0.62845,0.67663
2008,17-29 y.,male,Less important,0.08769,130,1502,0.07338,0.10200
2008,17-29 y.,female,Very important,0.47492,779,1642,0.45076,0.49908
2008,17-29 y.,female,Important,0.49664,821,1642,0.47245,0.52083
2008,17-29 y.,female,Less important,0.02717,42,1642,0.01930,0.03503
2008,30-45 y.,male,Very important,0.21892,538,2448,0.20254,0.23530
2008,30-45 y.,male,Important,0.67997,1677,2448,0.66148,0.69845
2008,30-45 y.,male,Less important,0.09412,233,2448,0.08255,0.10568
2008,30-45 y.,female,Very important,0.35151,946,2698,0.33349,0.36952
2008,30-45 y.,female,Important,0.60889,1664,2698,0.59048,0.62731
2008,30-45 y.,female,Less important,0.03761,88,2698,0.03043,0.04479
2008,46-65 y.,male,Very important,0.14835,491,3173,0.13598,0.16072
2008,46-65 y.,male,Important,0.71190,2319,3173,0.69614,0.72766
2008,46-65 y.,male,Less important,0.13065,363,3173,0.11892,0.14238
2008,46-65 y.,female,Very important,0.25477,931,3483,0.24030,0.26924
2008,46-65 y.,female,Important,0.68944,2378,3483,0.67407,0.70481
2008,46-65 y.,female,Less important,0.05444,174,3483,0.04690,0.06197
2008,66 and older,male,Very important,0.15705,340,2006,0.14112,0.17298
2008,66 and older,male,Important,0.70408,1422,2006,0.68410,0.72406
2008,66 and older,male,Less important,0.12982,244,2006,0.11510,0.14453
2008,66 and older,female,Very important,0.22744,536,2220,0.20999,0.24488
2008,66 and older,female,Important,0.67573,1510,2220,0.65626,0.69521
2008,66 and older,female,Less important,0.08319,174,2220,0.07170,0.09468
2012,17-29 y.,male,Very important,0.38955,740,1846,0.36730,0.41180
2012,17-29 y.,male,Important,0.53160,1000,1846,0.50883,0.55437
2012,17-29 y.,male,Less important,0.07360,106,1846,0.06168,0.08551
2012,17-29 y.,female,Very important,0.58434,1235,2119,0.56335,0.60533
2012,17-29 y.,female,Important,0.39364,840,2119,0.37284,0.41445
2012,17-29 y.,female,Less important,0.02134,44,2119,0.01519,0.02750
2012,30-45 y.,male,Very important,0.29666,1210,3772,0.28208,0.31124
2012,30-45 y.,male,Important,0.65190,2382,3772,0.63670,0.66711
2012,30-45 y.,male,Less important,0.05045,180,3772,0.04347,0.05744
2012,30-45 y.,female,Very important,0.42958,2418,5275,0.41622,0.44294
2012,30-45 y.,female,Important,0.53896,2750,5275,0.52551,0.55241
2012,30-45 y.,female,Less important,0.02918,107,5275,0.02464,0.03372
2012,46-65 y.,male,Very important,0.20531,1029,4359,0.19332,0.21730
2012,46-65 y.,male,Important,0.69616,3002,4359,0.68250,0.70981
2012,46-65 y.,male,Less important,0.09221,328,4359,0.08362,0.10080
2012,46-65 y.,female,Very important,0.32396,1726,4969,0.31095,0.33698
2012,46-65 y.,female,Important,0.63540,3095,4969,0.62201,0.64878
2012,46-65 y.,female,Less important,0.03840,148,4969,0.03305,0.04374
2012,66 and older,male,Very important,0.19118,478,2492,0.17574,0.20662
2012,66 and older,male,Important,0.69799,1794,2492,0.67996,0.71602
2012,66 and older,male,Less important,0.09942,220,2492,0.08767,0.11118
2012,66 and older,female,Very important,0.27175,748,2659,0.25484,0.28867
2012,66 and older,female,Important,0.65670,1738,2659,0.63865,0.67476
2012,66 and older,female,Less important,0.05744,138,2659,0.04859,0.06629
2012,66 and older,female,Unimportant,0.01410,35,2659,0.00962,0.01858
2016,17-29 y.,male,Very important,0.38735,725,1823,0.36498,0.40972
2016,17-29 y.,male,Important,0.54488,996,1823,0.52201,0.56775
2016,17-29 y.,male,Less important,0.06408,102,1823,0.05283,0.07532
2016,17-29 y.,female,Very important,0.60018,1184,2020,0.57881,0.62155
2016,17-29 y.,female,Important,0.37658,788,2020,0.35544,0.39771
2016,17-29 y.,female,Less important,0.02201,48,2020,0.01561,0.02841
2016,30-45 y.,male,Very important,0.32128,1007,2986,0.30453,0.33803
2016,30-45 y.,male,Important,0.62438,1835,2986,0.60700,0.64175
2016,30-45 y.,male,Less important,0.05373,144,2986,0.04564,0.06182
2016,30-45 y.,female,Very important,0.46271,1940,4086,0.44742,0.47800
2016,30-45 y.,female,Important,0.51405,2062,4086,0.49872,0.52937
2016,30-45 y.,female,Less important,0.02022,84,4086,0.01590,0.02453
2016,46-65 y.,male,Very important,0.22874,1005,3953,0.21565,0.24184
2016,46-65 y.,male,Important,0.68423,2665,3953,0.66974,0.69872
2016,46-65 y.,male,Less important,0.08283,283,3953,0.07424,0.09143
2016,46-65 y.,female,Very important,0.36752,1804,4605,0.35359,0.38144
2016,46-65 y.,female,Important,0.58976,2653,4605,0.57555,0.60397
2016,46-65 y.,female,Less important,0.03881,148,4605,0.03323,0.04439
2016,66 and older,male,Very important,0.20006,457,2290,0.18368,0.21645
2016,66 and older,male,Important,0.70412,1646,2290,0.68542,0.72282
2016,66 and older,male,Less important,0.08795,187,2290,0.07635,0.09955
2016,66 and older,female,Very important,0.29501,726,2384,0.27670,0.31332
2016,66 and older,female,Important,0.64884,1558,2384,0.62968,0.66801
2016,66 and older,female,Less important,0.05037,100,2384,0.04159,0.05915
2021,17-29 y.,male,Very important,0.43494,602,1316,0.40815,0.46174
2021,17-29 y.,male,Important,0.51027,644,1316,0.48325,0.53729
2021,17-29 y.,male,Less important,0.05271,70,1316,0.04063,0.06478
2021,17-29 y.,female,Very important,0.65815,884,1381,0.63312,0.68318
2021,17-29 y.,female,Important,0.29847,459,1381,0.27433,0.32261
2021,17-29 y.,female,Less important,0.04316,38,1381,0.03244,0.05388
2021,30-45 y.,male,Very important,0.32918,656,1826,0.30762,0.35074
2021,30-45 y.,male,Important,0.61437,1075,1826,0.59203,0.63670
2021,30-45 y.,male,Less important,0.05319,95,1826,0.04290,0.06349
2021,30-45 y.,female,Very important,0.50449,1153,2304,0.48407,0.52491
2021,30-45 y.,female,Important,0.46229,1072,2304,0.44193,0.48265
2021,30-45 y.,female,Less important,0.03069,79,2304,0.02364,0.03773
2021,46-65 y.,male,Very important,0.27317,954,3140,0.25758,0.28876
2021,46-65 y.,male,Important,0.64104,1981,3140,0.62426,0.65782
2021,46-65 y.,male,Less important,0.08092,205,3140,0.07138,0.09046
2021,46-65 y.,female,Very important,0.39776,1496,3626,0.38183,0.41370
2021,46-65 y.,female,Important,0.57001,2018,3626,0.55389,0.58612
2021,46-65 y.,female,Less important,0.02965,112,3626,0.02413,0.03517
2021,66 and older,male,Very important,0.19494,369,1757,0.17641,0.21347
2021,66 and older,male,Important,0.72099,1259,1757,0.70001,0.74197
2021,66 and older,male,Less important,0.07370,129,1757,0.06148,0.08592
2021,66 and older,female,Very important,0.31102,565,1758,0.28938,0.33267
2021,66 and older,female,Important,0.63789,1124,1758,0.61542,0.66036
2021,66 and older,female,Less important,0.04446,69,1758,0.03482,0.05410
