year,regtyp,sex,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Urban regions,male,Less important,0.11038,617,5967,0.10242,0.11833
2008,Urban regions,female,Very important,0.32396,2227,6645,0.31271,0.33522
2008,Urban regions,female,Important,0.61841,4115,6645,0.60673,0.63010
2008,Urban regions,female,Less important,0.05265,303,6645,0.04728,0.05802
2008,Rural regions,male,Very important,0.18164,560,3162,0.16820,0.19509
2008,Rural regions,male,Important,0.69504,2249,3162,0.67899,0.71109
2008,Rural regions,male,Less important,0.11653,353,3162,0.10534,0.12771
2008,Rural regions,female,Very important,0.27736,965,3398,0.26230,0.29242
2008,Rural regions,female,Important,0.66487,2258,3398,0.64899,0.68074
2008,Rural regions,female,Less important,0.05371,175,3398,0.04613,0.06129
2012,Urban regions,male,Very important,0.26536,2278,7889,0.25562,0.27510
2012,Urban regions,male,Important,0.64733,5039,7889,0.63679,0.65788
2012,Urban regions,male,Less important,0.08098,538,7889,0.07496,0.08700
2012,Urban regions,male,Unimportant,0.00633,34,7889,0.00458,0.00808
2012,Urban regions,female,Very important,0.38451,4037,9566,0.37477,0.39426
2012,Urban regions,female,Important,0.56990,5242,9566,0.55998,0.57982
2012,Urban regions,female,Less important,0.04075,287,9566,0.03679,0.04471
2012,Rural regions,male,Very important,0.24033,1179,4614,0.22800,0.25266
2012,Rural regions,male,Important,0.67729,3139,4614,0.66380,0.69078
2012,Rural regions,male,Less important,0.07746,296,4614,0.06975,0.08518
2012,Rural regions,female,Very important,0.35766,2090,5421,0.34489,0.37042
2012,Rural regions,female,Important,0.60252,3181,5421,0.58949,0.61555
2012,Rural regions,female,Less important,0.03406,150,5421,0.02923,0.03889
2016,Urban regions,male,Very important,0.27341,2111,7176,0.26310,0.28372
2016,Urban regions,male,Important,0.64758,4576,7176,0.63653,0.65864
2016,Urban regions,male,Less important,0.07491,457,7176,0.06882,0.08100
2016,Urban regions,male,Unimportant,0.00410,32,7176,0.00262,0.00558
2016,Urban regions,female,Very important,0.41270,3751,8547,0.40226,0.42314
2016,Urban regions,female,Important,0.54504,4531,8547,0.53448,0.55560
2016,Urban regions,female,Less important,0.03860,265,8547,0.03451,0.04268
2016,Rural regions,male,Very important,0.26982,1083,3908,0.25590,0.28373
2016,Rural regions,male,Important,0.65544,2566,3908,0.64054,0.67034
2016,Rural regions,male,Less important,0.07086,259,3908,0.06281,0.07890
2016,Rural regions,female,Very important,0.39073,1903,4548,0.37655,0.40492
2016,Rural regions,female,Important,0.57779,2530,4548,0.56344,0.59215
2016,Rural regions,female,Less important,0.02740,115,4548,0.02266,0.03215
2021,Urban regions,male,Very important,0.29927,1722,5320,0.28696,0.31158
2021,Urban regions,male,Important,0.62901,3269,5320,0.61603,0.64199
2021,Urban regions,male,Less important,0.06670,329,5320,0.05999,0.07340
2021,Urban regions,female,Very important,0.45517,2833,6035,0.44261,0.46774
2021,Urban regions,female,Important,0.50431,3005,6035,0.49169,0.51693
2021,Urban regions,female,Less important,0.03685,197,6035,0.03209,0.04160
2021,Rural regions,male,Very important,0.28774,859,2719,0.27072,0.30476
2021,Rural regions,male,Important,0.63675,1690,2719,0.61867,0.65483
2021,Rural regions,male,Less important,0.06977,170,2719,0.06019,0.07935
2021,Rural regions,female,Very important,0.39711,1265,3033,0.37970,0.41453
2021,Rural regions,female,Important,0.56666,1667,3033,0.54902,0.58430
2021,Rural regions,female,Less important,0.03364,101,3033,0.02722,0.04005
