year,migback,quintil_oecd,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,2nd Quintile,Very important,0.26189,558,1997,0.24260,0.28118
1995,No migration background,2nd Quintile,Important,0.64798,1282,1997,0.62703,0.66894
1995,No migration background,2nd Quintile,Less important,0.08373,157,1997,0.07158,0.09588
1995,No migration background,3rd Quintile,Very important,0.24074,526,2064,0.22229,0.25919
1995,No migration background,3rd Quintile,Important,0.67532,1396,2064,0.65511,0.69552
1995,No migration background,3rd Quintile,Less important,0.07721,142,2064,0.06569,0.08873
1995,No migration background,4th Quintile,Very important,0.24200,564,2170,0.22398,0.26003
1995,No migration background,4th Quintile,Important,0.67147,1447,2170,0.65170,0.69124
1995,No migration background,4th Quintile,Less important,0.08262,159,2170,0.07103,0.09420
1995,No migration background,5th Quintile,Very important,0.22456,505,2108,0.20675,0.24238
1995,No migration background,5th Quintile,Important,0.67370,1409,2108,0.65368,0.69372
1995,No migration background,5th Quintile,Less important,0.09373,194,2108,0.08129,0.10618
1995,Direct migration background,1st Quintile,Very important,0.33742,113,303,0.28409,0.39075
1995,Direct migration background,1st Quintile,Important,0.58283,190,303,0.52721,0.63844
1995,Direct migration background,2nd Quintile,Very important,0.30338,87,244,0.24558,0.36118
1995,Direct migration background,2nd Quintile,Important,0.61891,157,244,0.55784,0.67997
1995,Direct migration background,3rd Quintile,Very important,0.37770,81,210,0.31197,0.44343
1995,Direct migration background,3rd Quintile,Important,0.53385,129,210,0.46622,0.60149
1995,Direct migration background,4th Quintile,Very important,0.29717,48,151,0.22404,0.37031
1995,Direct migration background,4th Quintile,Important,0.58439,103,151,0.50553,0.66326
1995,Direct migration background,5th Quintile,Very important,0.23947,37,134,0.16694,0.31200
1995,Direct migration background,5th Quintile,Important,0.61031,97,134,0.52743,0.69319
2004,No migration background,1st Quintile,Very important,0.26999,649,2288,0.25179,0.28818
2004,No migration background,1st Quintile,Important,0.62308,1443,2288,0.60322,0.64295
2004,No migration background,1st Quintile,Less important,0.09497,196,2288,0.08295,0.10698
2004,No migration background,2nd Quintile,Very important,0.25423,786,2973,0.23858,0.26989
2004,No migration background,2nd Quintile,Important,0.64971,1927,2973,0.63255,0.66686
2004,No migration background,2nd Quintile,Less important,0.08959,260,2973,0.07932,0.09986
2004,No migration background,3rd Quintile,Very important,0.24364,847,3356,0.22912,0.25817
2004,No migration background,3rd Quintile,Important,0.65797,2212,3356,0.64191,0.67402
2004,No migration background,3rd Quintile,Less important,0.09412,297,3356,0.08424,0.10401
2004,No migration background,4th Quintile,Very important,0.24952,973,3829,0.23581,0.26323
2004,No migration background,4th Quintile,Important,0.66595,2578,3829,0.65101,0.68089
2004,No migration background,4th Quintile,Less important,0.07919,278,3829,0.07063,0.08774
2004,No migration background,5th Quintile,Very important,0.22039,1354,5672,0.20960,0.23118
2004,No migration background,5th Quintile,Important,0.69562,3877,5672,0.68364,0.70760
2004,No migration background,5th Quintile,Less important,0.08032,441,5672,0.07324,0.08739
2004,Direct migration background,1st Quintile,Very important,0.31898,246,748,0.28555,0.35240
2004,Direct migration background,1st Quintile,Important,0.58980,446,748,0.55453,0.62507
2004,Direct migration background,1st Quintile,Less important,0.08418,56,748,0.06427,0.10409
2004,Direct migration background,2nd Quintile,Very important,0.32861,209,619,0.29158,0.36565
2004,Direct migration background,2nd Quintile,Important,0.55983,350,619,0.52069,0.59896
2004,Direct migration background,2nd Quintile,Less important,0.11114,60,619,0.08636,0.13592
2004,Direct migration background,3rd Quintile,Very important,0.29542,133,449,0.25317,0.33767
2004,Direct migration background,3rd Quintile,Important,0.61728,285,449,0.57227,0.66229
2004,Direct migration background,3rd Quintile,Less important,0.08638,31,449,0.06037,0.11239
2004,Direct migration background,4th Quintile,Very important,0.31004,106,330,0.26006,0.36002
2004,Direct migration background,4th Quintile,Important,0.62272,224,330,0.57034,0.67510
2004,Direct migration background,5th Quintile,Very important,0.27271,94,316,0.22353,0.32189
2004,Direct migration background,5th Quintile,Important,0.63960,222,316,0.58658,0.69262
2004,Indirect migration background,1st Quintile,Very important,0.34499,60,167,0.27267,0.41730
2004,Indirect migration background,1st Quintile,Important,0.57767,107,167,0.50253,0.65281
2004,Indirect migration background,2nd Quintile,Very important,0.38120,61,149,0.30295,0.45945
2004,Indirect migration background,2nd Quintile,Important,0.55155,88,149,0.47142,0.63168
2004,Indirect migration background,3rd Quintile,Very important,0.27649,46,157,0.20631,0.34668
2004,Indirect migration background,3rd Quintile,Important,0.61271,111,157,0.53627,0.68915
2004,Indirect migration background,4th Quintile,Very important,0.26028,40,121,0.18177,0.33878
2004,Indirect migration background,4th Quintile,Important,0.67910,81,121,0.59557,0.76262
2004,Indirect migration background,5th Quintile,Very important,0.25423,44,135,0.18050,0.32796
2004,Indirect migration background,5th Quintile,Important,0.68638,91,135,0.60783,0.76494
2008,No migration background,1st Quintile,Very important,0.26235,592,2162,0.24380,0.28090
2008,No migration background,1st Quintile,Important,0.64725,1398,2162,0.62711,0.66740
2008,No migration background,1st Quintile,Less important,0.08423,172,2162,0.07252,0.09594
2008,No migration background,2nd Quintile,Very important,0.23490,682,2799,0.21919,0.25061
2008,No migration background,2nd Quintile,Important,0.67434,1909,2799,0.65697,0.69170
2008,No migration background,2nd Quintile,Less important,0.07830,208,2799,0.06834,0.08825
2008,No migration background,3rd Quintile,Very important,0.22708,771,3260,0.21269,0.24146
2008,No migration background,3rd Quintile,Important,0.69121,2266,3260,0.67535,0.70707
2008,No migration background,3rd Quintile,Less important,0.07733,223,3260,0.06816,0.08650
2008,No migration background,4th Quintile,Very important,0.23999,839,3441,0.22572,0.25426
2008,No migration background,4th Quintile,Important,0.66470,2306,3441,0.64893,0.68048
2008,No migration background,4th Quintile,Less important,0.08963,296,3441,0.08008,0.09917
2008,No migration background,5th Quintile,Very important,0.23184,1179,4859,0.21998,0.24371
2008,No migration background,5th Quintile,Important,0.68387,3326,4859,0.67080,0.69695
2008,No migration background,5th Quintile,Less important,0.08136,354,4859,0.07367,0.08904
2008,Direct migration background,1st Quintile,Very important,0.34438,212,590,0.30600,0.38275
2008,Direct migration background,1st Quintile,Important,0.54097,318,590,0.50073,0.58121
2008,Direct migration background,1st Quintile,Less important,0.10284,60,590,0.07831,0.12737
2008,Direct migration background,2nd Quintile,Very important,0.29691,134,379,0.25085,0.34297
2008,Direct migration background,2nd Quintile,Important,0.62171,245,379,0.57282,0.67059
2008,Direct migration background,3rd Quintile,Very important,0.22706,100,345,0.18279,0.27134
2008,Direct migration background,3rd Quintile,Important,0.70067,245,345,0.65228,0.74907
2008,Direct migration background,4th Quintile,Very important,0.33000,101,264,0.27317,0.38682
2008,Direct migration background,4th Quintile,Important,0.60583,163,264,0.54677,0.66489
2008,Direct migration background,5th Quintile,Very important,0.27187,64,226,0.21373,0.33000
2008,Direct migration background,5th Quintile,Important,0.66744,162,226,0.60588,0.72900
2008,Indirect migration background,1st Quintile,Very important,0.31788,59,169,0.24747,0.38830
2008,Indirect migration background,1st Quintile,Important,0.54583,110,169,0.47054,0.62113
2008,Indirect migration background,2nd Quintile,Very important,0.43058,53,135,0.34674,0.51442
2008,Indirect migration background,2nd Quintile,Important,0.52987,82,135,0.44536,0.61438
2008,Indirect migration background,3rd Quintile,Very important,0.35080,71,159,0.27639,0.42521
2008,Indirect migration background,3rd Quintile,Important,0.60552,88,159,0.52932,0.68173
2008,Indirect migration background,4th Quintile,Very important,0.23560,41,113,0.15700,0.31419
2008,Indirect migration background,4th Quintile,Important,0.63874,72,113,0.54978,0.72771
2008,Indirect migration background,5th Quintile,Very important,0.35489,47,134,0.27357,0.43621
2008,Indirect migration background,5th Quintile,Important,0.60450,87,134,0.52140,0.68760
2012,No migration background,1st Quintile,Very important,0.31157,1450,3898,0.29703,0.32611
2012,No migration background,1st Quintile,Important,0.61370,2274,3898,0.59841,0.62899
2012,No migration background,1st Quintile,Less important,0.06299,174,3898,0.05536,0.07061
2012,No migration background,2nd Quintile,Very important,0.30387,1360,3974,0.28957,0.31817
2012,No migration background,2nd Quintile,Important,0.62830,2433,3974,0.61327,0.64332
2012,No migration background,2nd Quintile,Less important,0.06236,181,3974,0.05484,0.06988
2012,No migration background,3rd Quintile,Very important,0.29775,1390,4163,0.28386,0.31164
2012,No migration background,3rd Quintile,Important,0.64595,2595,4163,0.63142,0.66048
2012,No migration background,3rd Quintile,Less important,0.05336,178,4163,0.04653,0.06018
2012,No migration background,4th Quintile,Very important,0.31404,1412,4271,0.30012,0.32796
2012,No migration background,4th Quintile,Important,0.62463,2673,4271,0.61011,0.63915
2012,No migration background,4th Quintile,Less important,0.05563,186,4271,0.04875,0.06250
2012,No migration background,5th Quintile,Very important,0.27763,1449,4776,0.26493,0.29033
2012,No migration background,5th Quintile,Important,0.65631,3052,4776,0.64284,0.66978
2012,No migration background,5th Quintile,Less important,0.06472,275,4776,0.05774,0.07170
2012,Direct migration background,1st Quintile,Very important,0.33058,426,1058,0.30222,0.35894
2012,Direct migration background,1st Quintile,Important,0.57195,571,1058,0.54212,0.60178
2012,Direct migration background,1st Quintile,Less important,0.09541,61,1058,0.07770,0.11312
2012,Direct migration background,2nd Quintile,Very important,0.32344,255,666,0.28788,0.35899
2012,Direct migration background,2nd Quintile,Important,0.62362,411,666,0.58680,0.66045
2012,Direct migration background,3rd Quintile,Very important,0.37081,178,431,0.32516,0.41647
2012,Direct migration background,3rd Quintile,Important,0.55677,253,431,0.50981,0.60372
2012,Direct migration background,4th Quintile,Very important,0.32430,140,327,0.27349,0.37512
2012,Direct migration background,4th Quintile,Important,0.63365,187,327,0.58135,0.68595
2012,Direct migration background,5th Quintile,Very important,0.30490,110,273,0.25019,0.35961
2012,Direct migration background,5th Quintile,Important,0.60493,163,273,0.54683,0.66302
2012,Indirect migration background,1st Quintile,Very important,0.41779,144,304,0.36225,0.47332
2012,Indirect migration background,1st Quintile,Important,0.43014,160,304,0.37440,0.48589
2012,Indirect migration background,2nd Quintile,Very important,0.47253,121,247,0.41014,0.53492
2012,Indirect migration background,2nd Quintile,Important,0.51025,126,247,0.44778,0.57272
2012,Indirect migration background,3rd Quintile,Very important,0.40546,80,182,0.33393,0.47699
2012,Indirect migration background,3rd Quintile,Important,0.54761,102,182,0.47509,0.62012
2012,Indirect migration background,4th Quintile,Very important,0.36602,69,167,0.29274,0.43930
2012,Indirect migration background,4th Quintile,Important,0.59132,98,167,0.51654,0.66610
2012,Indirect migration background,5th Quintile,Very important,0.44213,78,163,0.36565,0.51861
2012,Indirect migration background,5th Quintile,Important,0.49563,85,163,0.41864,0.57262
2016,No migration background,1st Quintile,Very important,0.35714,1045,2764,0.33928,0.37501
2016,No migration background,1st Quintile,Important,0.56746,1571,2764,0.54899,0.58594
2016,No migration background,1st Quintile,Less important,0.07005,148,2764,0.06053,0.07957
2016,No migration background,2nd Quintile,Very important,0.30909,1150,3441,0.29365,0.32454
2016,No migration background,2nd Quintile,Important,0.63632,2139,3441,0.62024,0.65240
2016,No migration background,2nd Quintile,Less important,0.05143,152,3441,0.04405,0.05881
2016,No migration background,3rd Quintile,Very important,0.33511,1250,3525,0.31953,0.35070
2016,No migration background,3rd Quintile,Important,0.60202,2110,3525,0.58586,0.61818
2016,No migration background,3rd Quintile,Less important,0.05842,165,3525,0.05068,0.06616
2016,No migration background,4th Quintile,Very important,0.33728,1321,3769,0.32218,0.35238
2016,No migration background,4th Quintile,Important,0.61944,2309,3769,0.60393,0.63494
2016,No migration background,4th Quintile,Less important,0.04078,139,3769,0.03446,0.04709
2016,No migration background,5th Quintile,Very important,0.31497,1388,4164,0.30086,0.32908
2016,No migration background,5th Quintile,Important,0.62235,2559,4164,0.60762,0.63708
2016,No migration background,5th Quintile,Less important,0.05991,217,4164,0.05270,0.06712
2016,Direct migration background,1st Quintile,Very important,0.35750,761,1823,0.33549,0.37951
2016,Direct migration background,1st Quintile,Important,0.56719,967,1823,0.54444,0.58994
2016,Direct migration background,1st Quintile,Less important,0.05893,95,1823,0.04812,0.06974
2016,Direct migration background,2nd Quintile,Very important,0.40172,510,1262,0.37466,0.42877
2016,Direct migration background,2nd Quintile,Important,0.55765,702,1262,0.53024,0.58506
2016,Direct migration background,2nd Quintile,Less important,0.03493,50,1262,0.02480,0.04506
2016,Direct migration background,3rd Quintile,Very important,0.39709,309,778,0.36269,0.43150
2016,Direct migration background,3rd Quintile,Important,0.56829,469,778,0.53346,0.60311
2016,Direct migration background,4th Quintile,Very important,0.31318,224,595,0.27589,0.35048
2016,Direct migration background,4th Quintile,Important,0.63040,371,595,0.59158,0.66922
2016,Direct migration background,5th Quintile,Very important,0.40669,202,479,0.36265,0.45072
2016,Direct migration background,5th Quintile,Important,0.54266,277,479,0.49800,0.58732
2016,Indirect migration background,1st Quintile,Very important,0.46510,219,407,0.41659,0.51362
2016,Indirect migration background,1st Quintile,Important,0.47373,188,407,0.42516,0.52230
2016,Indirect migration background,2nd Quintile,Very important,0.41724,162,342,0.36490,0.46958
2016,Indirect migration background,2nd Quintile,Important,0.52055,180,342,0.46753,0.57358
2016,Indirect migration background,3rd Quintile,Very important,0.45059,121,255,0.38940,0.51178
2016,Indirect migration background,3rd Quintile,Important,0.50674,134,255,0.44525,0.56822
2016,Indirect migration background,4th Quintile,Very important,0.35259,102,223,0.28974,0.41543
2016,Indirect migration background,4th Quintile,Important,0.58305,121,223,0.51819,0.64791
2016,Indirect migration background,5th Quintile,Very important,0.31162,83,186,0.24487,0.37836
2016,Indirect migration background,5th Quintile,Important,0.65880,103,186,0.59048,0.72712
2021,No migration background,1st Quintile,Very important,0.37799,758,1951,0.35647,0.39951
2021,No migration background,1st Quintile,Important,0.55852,1102,1951,0.53648,0.58056
2021,No migration background,1st Quintile,Less important,0.05399,91,1951,0.04396,0.06402
2021,No migration background,2nd Quintile,Very important,0.35458,887,2392,0.33541,0.37376
2021,No migration background,2nd Quintile,Important,0.59741,1402,2392,0.57776,0.61707
2021,No migration background,2nd Quintile,Less important,0.04438,103,2392,0.03612,0.05263
2021,No migration background,3rd Quintile,Very important,0.36061,955,2456,0.34162,0.37961
2021,No migration background,3rd Quintile,Important,0.58529,1393,2456,0.56580,0.60478
2021,No migration background,3rd Quintile,Less important,0.04854,108,2456,0.04004,0.05704
2021,No migration background,4th Quintile,Very important,0.35519,1051,2642,0.33694,0.37344
2021,No migration background,4th Quintile,Important,0.59999,1499,2642,0.58130,0.61867
2021,No migration background,4th Quintile,Less important,0.04181,92,2642,0.03418,0.04944
2021,No migration background,5th Quintile,Very important,0.36066,1415,3653,0.34509,0.37623
2021,No migration background,5th Quintile,Important,0.58417,2085,3653,0.56819,0.60016
2021,No migration background,5th Quintile,Less important,0.05487,153,3653,0.04749,0.06226
2021,Direct migration background,1st Quintile,Very important,0.35199,379,1028,0.32278,0.38120
2021,Direct migration background,1st Quintile,Important,0.54956,571,1028,0.51913,0.57999
2021,Direct migration background,1st Quintile,Less important,0.09243,78,1028,0.07471,0.11014
2021,Direct migration background,2nd Quintile,Very important,0.44451,273,720,0.40819,0.48083
2021,Direct migration background,2nd Quintile,Important,0.48529,397,720,0.44876,0.52182
2021,Direct migration background,2nd Quintile,Less important,0.06184,50,720,0.04424,0.07945
2021,Direct migration background,3rd Quintile,Very important,0.37091,188,480,0.32766,0.41417
2021,Direct migration background,3rd Quintile,Important,0.58799,258,480,0.54391,0.63207
2021,Direct migration background,3rd Quintile,Less important,0.04090,34,480,0.02316,0.05864
2021,Direct migration background,4th Quintile,Very important,0.37994,158,361,0.32980,0.43008
2021,Direct migration background,4th Quintile,Important,0.57431,203,361,0.52324,0.62539
2021,Direct migration background,5th Quintile,Very important,0.40599,171,409,0.35833,0.45364
2021,Direct migration background,5th Quintile,Important,0.55056,238,409,0.50229,0.59882
2021,Indirect migration background,1st Quintile,Very important,0.37719,110,225,0.31371,0.44066
2021,Indirect migration background,1st Quintile,Important,0.51263,115,225,0.44717,0.57808
2021,Indirect migration background,2nd Quintile,Very important,0.47244,92,185,0.40031,0.54458
2021,Indirect migration background,2nd Quintile,Important,0.41708,93,185,0.34583,0.48832
2021,Indirect migration background,3rd Quintile,Very important,0.38323,68,143,0.30327,0.46320
2021,Indirect migration background,3rd Quintile,Important,0.58655,75,143,0.50555,0.66755
2021,Indirect migration background,4th Quintile,Very important,0.31235,70,147,0.23717,0.38753
2021,Indirect migration background,4th Quintile,Important,0.68117,77,147,0.60558,0.75676
2021,Indirect migration background,5th Quintile,Very important,0.47912,89,182,0.40634,0.55190
2021,Indirect migration background,5th Quintile,Important,0.45179,93,182,0.37929,0.52430
