year,pgisced97,sampreg,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Post-secondary Non-tertiary Level,East,Very important,0.30804,40,138,0.23073,0.38535
2004,Post-secondary Non-tertiary Level,East,Important,0.58937,98,138,0.50699,0.67175
2004,First Stage of Tertiary Education,West,Very important,0.24484,300,1197,0.22047,0.26921
2004,First Stage of Tertiary Education,West,Important,0.67696,818,1197,0.65046,0.70347
2004,First Stage of Tertiary Education,West,Less important,0.07632,79,1197,0.06127,0.09137
2004,First Stage of Tertiary Education,East,Very important,0.21529,92,431,0.17644,0.25414
2004,First Stage of Tertiary Education,East,Important,0.70727,306,431,0.66426,0.75028
2004,First Stage of Tertiary Education,East,Less important,0.07210,33,431,0.04765,0.09655
2004,Second Stage of Tertiary Education,West,Very important,0.24379,735,3000,0.22843,0.25916
2004,Second Stage of Tertiary Education,West,Important,0.66512,2013,3000,0.64823,0.68202
2004,Second Stage of Tertiary Education,West,Less important,0.08455,252,3000,0.07459,0.09451
2004,Second Stage of Tertiary Education,East,Very important,0.25164,306,1272,0.22778,0.27549
2004,Second Stage of Tertiary Education,East,Important,0.69120,899,1272,0.66580,0.71660
2004,Second Stage of Tertiary Education,East,Less important,0.05518,67,1272,0.04263,0.06774
2008,No answer / don't know,West,Very important,0.30535,93,232,0.24596,0.36475
2008,No answer / don't know,West,Important,0.62179,139,232,0.55926,0.68433
2008,No answer / don't know,East,Important,0.62742,52,52,0.49472,0.76011
2008,Pre-primary Level,West,Very important,0.50469,123,255,0.44320,0.56617
2008,Pre-primary Level,West,Important,0.45011,132,255,0.38892,0.51129
2008,Pre-primary Level,East,Very important,0.42045,37,79,0.31090,0.53000
2008,Pre-primary Level,East,Important,0.56761,42,79,0.45767,0.67756
2008,Primary Level,West,Very important,0.30906,48,138,0.23167,0.38644
2008,Primary Level,West,Important,0.50261,90,138,0.41888,0.58633
2008,Lower Secondary Level,West,Very important,0.25593,467,1683,0.23507,0.27678
2008,Lower Secondary Level,West,Important,0.63561,1066,1683,0.61261,0.65861
2008,Lower Secondary Level,West,Less important,0.09412,150,1683,0.08016,0.10807
2008,Lower Secondary Level,East,Very important,0.24035,71,296,0.19159,0.28911
2008,Lower Secondary Level,East,Important,0.60878,193,296,0.55309,0.66447
2008,Lower Secondary Level,East,Less important,0.10995,32,296,0.07425,0.14564
2008,Upper Secondary Level,West,Very important,0.24334,1823,7203,0.23343,0.25325
2008,Upper Secondary Level,West,Important,0.65885,4769,7203,0.64790,0.66980
2008,Upper Secondary Level,West,Less important,0.09203,577,7203,0.08535,0.09871
2008,Upper Secondary Level,West,Unimportant,0.00578,34,7203,0.00403,0.00753
2008,Upper Secondary Level,East,Very important,0.21900,552,2485,0.20274,0.23527
2008,Upper Secondary Level,East,Important,0.69616,1743,2485,0.67807,0.71425
2008,Upper Secondary Level,East,Less important,0.07929,190,2485,0.06866,0.08991
2008,Post-secondary Non-tertiary Level,West,Very important,0.32042,307,922,0.29028,0.35056
2008,Post-secondary Non-tertiary Level,West,Important,0.63253,578,922,0.60139,0.66367
2008,Post-secondary Non-tertiary Level,West,Less important,0.04331,37,922,0.03016,0.05645
2008,Post-secondary Non-tertiary Level,East,Very important,0.22246,39,155,0.15677,0.28815
2008,Post-secondary Non-tertiary Level,East,Important,0.72191,116,155,0.65115,0.79268
2008,First Stage of Tertiary Education,West,Very important,0.24832,255,1035,0.22198,0.27465
2008,First Stage of Tertiary Education,West,Important,0.68022,713,1035,0.65179,0.70865
2008,First Stage of Tertiary Education,West,Less important,0.06923,67,1035,0.05376,0.08471
2008,First Stage of Tertiary Education,East,Very important,0.18886,70,374,0.14914,0.22858
2008,First Stage of Tertiary Education,East,Important,0.73255,273,374,0.68763,0.77747
2008,First Stage of Tertiary Education,East,Less important,0.07572,31,374,0.04887,0.10257
2008,Second Stage of Tertiary Education,West,Very important,0.24588,746,2939,0.23031,0.26145
2008,Second Stage of Tertiary Education,West,Important,0.68641,1981,2939,0.66963,0.70318
2008,Second Stage of Tertiary Education,West,Less important,0.06652,212,2939,0.05751,0.07553
2008,Second Stage of Tertiary Education,East,Very important,0.23172,286,1240,0.20823,0.25522
2008,Second Stage of Tertiary Education,East,Important,0.70449,880,1240,0.67908,0.72990
2008,Second Stage of Tertiary Education,East,Less important,0.06366,74,1240,0.05006,0.07725
2012,No answer / don't know,West,Very important,0.39030,146,326,0.33726,0.44333
2012,No answer / don't know,West,Important,0.52314,180,326,0.46883,0.57744
2012,No answer / don't know,East,Important,0.63744,39,39,0.48458,0.79029
2012,Pre-primary Level,West,Very important,0.55967,240,402,0.51108,0.60826
2012,Pre-primary Level,West,Important,0.38084,162,402,0.33331,0.42837
2012,Primary Level,West,Very important,0.31713,122,306,0.26491,0.36936
2012,Primary Level,West,Important,0.56823,184,306,0.51264,0.62381
2012,Lower Secondary Level,West,Very important,0.37520,1000,2495,0.35620,0.39420
2012,Lower Secondary Level,West,Important,0.55543,1383,2495,0.53593,0.57493
2012,Lower Secondary Level,West,Less important,0.06009,112,2495,0.05076,0.06941
2012,Lower Secondary Level,East,Very important,0.34329,133,340,0.29274,0.39383
2012,Lower Secondary Level,East,Important,0.54221,207,340,0.48918,0.59525
2012,Upper Secondary Level,West,Very important,0.30483,3483,10201,0.29590,0.31377
2012,Upper Secondary Level,West,Important,0.62766,6213,10201,0.61828,0.63704
2012,Upper Secondary Level,West,Less important,0.06280,465,10201,0.05809,0.06750
2012,Upper Secondary Level,West,Unimportant,0.00471,40,10201,0.00338,0.00604
2012,Upper Secondary Level,East,Very important,0.28345,1018,3297,0.26806,0.29884
2012,Upper Secondary Level,East,Important,0.66137,2115,3297,0.64522,0.67753
2012,Upper Secondary Level,East,Less important,0.05056,164,3297,0.04308,0.05804
2012,Post-secondary Non-tertiary Level,West,Very important,0.37291,662,1661,0.34964,0.39617
2012,Post-secondary Non-tertiary Level,West,Important,0.58800,957,1661,0.56432,0.61168
2012,Post-secondary Non-tertiary Level,West,Less important,0.03595,42,1661,0.02699,0.04490
2012,Post-secondary Non-tertiary Level,East,Very important,0.34203,110,290,0.28733,0.39672
2012,Post-secondary Non-tertiary Level,East,Important,0.62307,180,290,0.56720,0.67895
2012,First Stage of Tertiary Education,West,Very important,0.29385,405,1326,0.26932,0.31837
2012,First Stage of Tertiary Education,West,Important,0.63955,851,1326,0.61370,0.66540
2012,First Stage of Tertiary Education,West,Less important,0.06285,70,1326,0.04978,0.07592
2012,First Stage of Tertiary Education,East,Very important,0.21347,130,472,0.17646,0.25047
2012,First Stage of Tertiary Education,East,Important,0.70642,310,472,0.66529,0.74754
2012,First Stage of Tertiary Education,East,Less important,0.07651,32,472,0.05251,0.10052
2012,Second Stage of Tertiary Education,West,Very important,0.31876,1598,4592,0.30528,0.33224
2012,Second Stage of Tertiary Education,West,Important,0.62333,2776,4592,0.60931,0.63735
2012,Second Stage of Tertiary Education,West,Less important,0.05221,218,4592,0.04577,0.05864
2012,Second Stage of Tertiary Education,East,Very important,0.27156,469,1528,0.24925,0.29387
2012,Second Stage of Tertiary Education,East,Important,0.67339,989,1528,0.64987,0.69691
2012,Second Stage of Tertiary Education,East,Less important,0.05317,70,1528,0.04191,0.06442
2016,No answer / don't know,West,Very important,0.48885,244,479,0.44404,0.53366
2016,No answer / don't know,West,Important,0.45145,235,479,0.40684,0.49607
2016,No answer / don't know,East,Very important,0.40874,32,84,0.30297,0.51450
2016,No answer / don't know,East,Important,0.54138,52,84,0.43418,0.64858
2016,Pre-primary Level,West,Very important,0.53986,160,286,0.48199,0.59772
2016,Pre-primary Level,West,Important,0.38211,126,286,0.32570,0.43853
2016,Primary Level,West,Very important,0.36497,151,337,0.31349,0.41645
2016,Primary Level,West,Important,0.56580,186,337,0.51280,0.61880
2016,Lower Secondary Level,West,Very important,0.35649,875,2252,0.33670,0.37627
2016,Lower Secondary Level,West,Important,0.57368,1263,2252,0.55325,0.59411
2016,Lower Secondary Level,West,Less important,0.06698,114,2252,0.05665,0.07730
2016,Lower Secondary Level,East,Very important,0.31604,118,296,0.26299,0.36910
2016,Lower Secondary Level,East,Important,0.59685,178,296,0.54087,0.65283
2016,Upper Secondary Level,West,Very important,0.32587,2994,8440,0.31587,0.33587
2016,Upper Secondary Level,West,Important,0.61785,5043,8440,0.60749,0.62822
2016,Upper Secondary Level,West,Less important,0.05068,372,8440,0.04600,0.05536
2016,Upper Secondary Level,West,Unimportant,0.00559,31,8440,0.00400,0.00718
2016,Upper Secondary Level,East,Very important,0.30781,824,2537,0.28985,0.32578
2016,Upper Secondary Level,East,Important,0.63542,1590,2537,0.61669,0.65415
2016,Upper Secondary Level,East,Less important,0.05257,123,2537,0.04389,0.06126
2016,Post-secondary Non-tertiary Level,West,Very important,0.38145,732,1747,0.35867,0.40424
2016,Post-secondary Non-tertiary Level,West,Important,0.57364,962,1747,0.55045,0.59684
2016,Post-secondary Non-tertiary Level,West,Less important,0.04388,53,1747,0.03427,0.05349
2016,Post-secondary Non-tertiary Level,East,Very important,0.41200,110,258,0.35182,0.47217
2016,Post-secondary Non-tertiary Level,East,Important,0.54083,148,258,0.47991,0.60176
2016,First Stage of Tertiary Education,West,Very important,0.31418,337,1029,0.28581,0.34256
2016,First Stage of Tertiary Education,West,Important,0.60887,636,1029,0.57903,0.63870
2016,First Stage of Tertiary Education,West,Less important,0.07127,56,1029,0.05555,0.08700
2016,First Stage of Tertiary Education,East,Very important,0.28223,108,345,0.23467,0.32979
2016,First Stage of Tertiary Education,East,Important,0.66685,237,345,0.61704,0.71666
2016,Second Stage of Tertiary Education,West,Very important,0.34998,1660,4547,0.33612,0.36385
2016,Second Stage of Tertiary Education,West,Important,0.59810,2695,4547,0.58385,0.61236
2016,Second Stage of Tertiary Education,West,Less important,0.05023,192,4547,0.04388,0.05658
2016,Second Stage of Tertiary Education,East,Very important,0.31839,462,1327,0.29332,0.34347
2016,Second Stage of Tertiary Education,East,Important,0.62402,809,1327,0.59795,0.65009
2016,Second Stage of Tertiary Education,East,Less important,0.05186,56,1327,0.03992,0.06379
2021,No answer / don't know,West,Very important,0.32133,198,513,0.28088,0.36178
2021,No answer / don't know,West,Important,0.62074,276,513,0.57871,0.66277
2021,No answer / don't know,West,Less important,0.05666,39,513,0.03664,0.07669
2021,No answer / don't know,East,Very important,0.40650,35,91,0.30502,0.50797
2021,No answer / don't know,East,Important,0.57302,56,91,0.47082,0.67521
2021,Pre-primary Level,West,Very important,0.59260,94,147,0.51290,0.67231
2021,Pre-primary Level,West,Important,0.34925,53,147,0.27192,0.42659
2021,Primary Level,West,Very important,0.33978,65,164,0.26707,0.41249
2021,Primary Level,West,Important,0.49969,99,164,0.42293,0.57645
2021,Lower Secondary Level,West,Very important,0.40030,473,1147,0.37193,0.42867
2021,Lower Secondary Level,West,Important,0.52575,613,1147,0.49683,0.55466
2021,Lower Secondary Level,West,Less important,0.06843,61,1147,0.05382,0.08305
2021,Lower Secondary Level,East,Very important,0.38649,88,204,0.31950,0.45348
2021,Lower Secondary Level,East,Important,0.53011,116,204,0.46145,0.59876
2021,Upper Secondary Level,West,Very important,0.36575,2086,5312,0.35279,0.37870
2021,Upper Secondary Level,West,Important,0.58508,2996,5312,0.57183,0.59833
2021,Upper Secondary Level,West,Less important,0.04308,230,5312,0.03762,0.04854
2021,Upper Secondary Level,East,Very important,0.32096,540,1614,0.29817,0.34374
2021,Upper Secondary Level,East,Important,0.62476,991,1614,0.60114,0.64839
2021,Upper Secondary Level,East,Less important,0.05226,83,1614,0.04140,0.06312
2021,Post-secondary Non-tertiary Level,West,Very important,0.41108,546,1312,0.38444,0.43771
2021,Post-secondary Non-tertiary Level,West,Important,0.54348,718,1312,0.51652,0.57044
2021,Post-secondary Non-tertiary Level,West,Less important,0.04439,48,1312,0.03324,0.05554
2021,Post-secondary Non-tertiary Level,East,Very important,0.36766,98,207,0.30182,0.43351
2021,Post-secondary Non-tertiary Level,East,Important,0.60647,109,207,0.53976,0.67319
2021,First Stage of Tertiary Education,West,Very important,0.30780,260,731,0.27432,0.34129
2021,First Stage of Tertiary Education,West,Important,0.62086,435,731,0.58566,0.65606
2021,First Stage of Tertiary Education,West,Less important,0.06775,36,731,0.04952,0.08598
2021,First Stage of Tertiary Education,East,Very important,0.18889,63,249,0.14018,0.23761
2021,First Stage of Tertiary Education,East,Important,0.69775,186,249,0.64059,0.75491
2021,Second Stage of Tertiary Education,West,Very important,0.38583,1664,4165,0.37104,0.40062
2021,Second Stage of Tertiary Education,West,Important,0.56124,2317,4165,0.54616,0.57631
2021,Second Stage of Tertiary Education,West,Less important,0.04877,184,4165,0.04223,0.05531
2021,Second Stage of Tertiary Education,East,Very important,0.36516,439,1130,0.33707,0.39324
2021,Second Stage of Tertiary Education,East,Important,0.59164,646,1130,0.56297,0.62031
2021,Second Stage of Tertiary Education,East,Less important,0.04286,45,1130,0.03104,0.05467
