year,age_gr,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,Important,0.68956,2223,3215,0.67356,0.70555
1995,46-65 y.,Less important,0.08618,265,3215,0.07648,0.09588
1995,66 and older,Very important,0.24806,379,1423,0.22561,0.27050
1995,66 and older,Important,0.62037,894,1423,0.59514,0.64559
1995,66 and older,Less important,0.11403,150,1423,0.09751,0.13056
2004,17-29 y.,Very important,0.34267,1370,3922,0.32782,0.35753
2004,17-29 y.,Important,0.56163,2204,3922,0.54610,0.57716
2004,17-29 y.,Less important,0.08965,348,3922,0.08071,0.09859
2004,30-45 y.,Very important,0.27470,1791,6490,0.26384,0.28556
2004,30-45 y.,Important,0.64494,4255,6490,0.63329,0.65658
2004,30-45 y.,Less important,0.07714,444,6490,0.07065,0.08363
2004,46-65 y.,Very important,0.21307,1602,7336,0.20370,0.22244
2004,46-65 y.,Important,0.69003,5089,7336,0.67945,0.70062
2004,46-65 y.,Less important,0.09196,613,7336,0.08535,0.09858
2004,46-65 y.,Unimportant,0.00493,32,7336,0.00333,0.00654
2004,66 and older,Very important,0.22936,886,3734,0.21587,0.24285
2004,66 and older,Important,0.67229,2496,3734,0.65723,0.68734
2004,66 and older,Less important,0.08765,315,3734,0.07857,0.09672
2004,66 and older,Unimportant,0.01071,37,3734,0.00741,0.01401
2008,17-29 y.,Very important,0.36457,1164,3144,0.34774,0.38140
2008,17-29 y.,Important,0.57566,1808,3144,0.55838,0.59294
2008,17-29 y.,Less important,0.05785,172,3144,0.04968,0.06601
2008,30-45 y.,Very important,0.28404,1484,5146,0.27172,0.29636
2008,30-45 y.,Important,0.64506,3341,5146,0.63198,0.65813
2008,30-45 y.,Less important,0.06636,321,5146,0.05956,0.07317
2008,46-65 y.,Very important,0.20197,1422,6656,0.19232,0.21161
2008,46-65 y.,Important,0.70059,4697,6656,0.68958,0.71159
2008,46-65 y.,Less important,0.09225,537,6656,0.08530,0.09921
2008,66 and older,Very important,0.19707,876,4267,0.18514,0.20901
2008,66 and older,Important,0.68796,2932,4267,0.67406,0.70187
2008,66 and older,Less important,0.10331,418,4267,0.09417,0.11244
2008,66 and older,Unimportant,0.01166,41,4267,0.00844,0.01488
2012,17-29 y.,Very important,0.48489,1975,3965,0.46933,0.50045
2012,17-29 y.,Important,0.46407,1840,3965,0.44855,0.47960
2012,17-29 y.,Less important,0.04802,150,3965,0.04136,0.05468
2012,30-45 y.,Very important,0.36264,3628,9047,0.35273,0.37254
2012,30-45 y.,Important,0.59584,5132,9047,0.58573,0.60595
2012,30-45 y.,Less important,0.03989,287,9047,0.03586,0.04392
2012,46-65 y.,Very important,0.26498,2755,9328,0.25603,0.27394
2012,46-65 y.,Important,0.66560,6097,9328,0.65603,0.67517
2012,46-65 y.,Less important,0.06514,476,9328,0.06014,0.07015
2012,66 and older,Very important,0.23658,1226,5172,0.22500,0.24817
2012,66 and older,Important,0.67472,3532,5172,0.66196,0.68749
2012,66 and older,Less important,0.07577,358,5172,0.06855,0.08298
2012,66 and older,Unimportant,0.01293,56,5172,0.00985,0.01601
2016,17-29 y.,Very important,0.48982,1909,3843,0.47401,0.50563
2016,17-29 y.,Important,0.46385,1784,3843,0.44808,0.47962
2016,17-29 y.,Less important,0.04382,150,3843,0.03735,0.05030
2016,30-45 y.,Very important,0.39121,2947,7072,0.37983,0.40258
2016,30-45 y.,Important,0.56982,3897,7072,0.55828,0.58136
2016,30-45 y.,Less important,0.03716,228,7072,0.03275,0.04157
2016,46-65 y.,Very important,0.29855,2809,8594,0.28887,0.30822
2016,46-65 y.,Important,0.63671,5318,8594,0.62654,0.64688
2016,46-65 y.,Less important,0.06069,431,8594,0.05564,0.06574
2016,46-65 y.,Unimportant,0.00405,36,8594,0.00271,0.00540
2016,66 and older,Very important,0.25294,1183,4674,0.24048,0.26540
2016,66 and older,Important,0.67333,3204,4674,0.65989,0.68678
2016,66 and older,Less important,0.06702,287,4674,0.05985,0.07419
2021,17-29 y.,Very important,0.54233,1489,2701,0.52354,0.56112
2021,17-29 y.,Important,0.40844,1104,2701,0.38990,0.42698
2021,17-29 y.,Less important,0.04805,108,2701,0.03999,0.05612
2021,30-45 y.,Very important,0.41603,1810,4131,0.40100,0.43106
2021,30-45 y.,Important,0.53902,2147,4131,0.52382,0.55423
2021,30-45 y.,Less important,0.04204,174,4131,0.03592,0.04817
2021,46-65 y.,Very important,0.33569,2451,6768,0.32444,0.34694
2021,46-65 y.,Important,0.60533,4000,6768,0.59368,0.61698
2021,46-65 y.,Less important,0.05526,317,6768,0.04981,0.06070
2021,66 and older,Very important,0.25947,934,3515,0.24498,0.27397
2021,66 and older,Important,0.67479,2383,3515,0.65930,0.69028
2021,66 and older,Less important,0.05745,198,3515,0.04975,0.06514
