year,bula_h,quintil_oecd,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Important,0.59493,64,64,0.47370,0.71615
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Very important,0.24934,34,131,0.17497,0.32371
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.68733,97,131,0.60764,0.76702
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.73297,84,84,0.63779,0.82815
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Very important,0.29031,42,128,0.21137,0.36925
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.64835,86,128,0.56530,0.73139
1995,Baden-Wuerttemberg,1st Quintile,Very important,0.27817,40,117,0.19662,0.35971
1995,Baden-Wuerttemberg,1st Quintile,Important,0.60450,77,117,0.51551,0.69348
1995,Baden-Wuerttemberg,2nd Quintile,Very important,0.21266,49,191,0.15448,0.27084
1995,Baden-Wuerttemberg,2nd Quintile,Important,0.66917,142,191,0.60226,0.73607
1995,Baden-Wuerttemberg,3rd Quintile,Very important,0.30647,78,218,0.24513,0.36781
1995,Baden-Wuerttemberg,3rd Quintile,Important,0.55813,140,218,0.49205,0.62420
1995,Baden-Wuerttemberg,4th Quintile,Very important,0.27545,79,243,0.21916,0.33174
1995,Baden-Wuerttemberg,4th Quintile,Important,0.59072,164,243,0.52877,0.65268
1995,Baden-Wuerttemberg,5th Quintile,Very important,0.19316,66,312,0.14929,0.23704
1995,Baden-Wuerttemberg,5th Quintile,Important,0.66153,205,312,0.60894,0.71412
1995,Baden-Wuerttemberg,5th Quintile,Less important,0.12414,41,312,0.08749,0.16079
1995,Bavaria,1st Quintile,Very important,0.19672,35,137,0.12991,0.26352
1995,Bavaria,1st Quintile,Important,0.64294,102,137,0.56241,0.72346
1995,Bavaria,2nd Quintile,Very important,0.25866,62,189,0.19606,0.32125
1995,Bavaria,2nd Quintile,Important,0.62545,127,189,0.55626,0.69463
1995,Bavaria,3rd Quintile,Very important,0.20484,65,236,0.15324,0.25644
1995,Bavaria,3rd Quintile,Important,0.67246,171,236,0.61246,0.73247
1995,Bavaria,4th Quintile,Very important,0.21199,84,363,0.16988,0.25409
1995,Bavaria,4th Quintile,Important,0.67976,242,363,0.63169,0.72782
1995,Bavaria,4th Quintile,Less important,0.10826,37,363,0.07625,0.14027
1995,Bavaria,5th Quintile,Very important,0.19630,78,391,0.15688,0.23572
1995,Bavaria,5th Quintile,Important,0.66720,266,391,0.62043,0.71397
1995,Bavaria,5th Quintile,Less important,0.12835,47,391,0.09516,0.16155
1995,Berlin,1st Quintile,Important,0.65588,50,50,0.52285,0.78890
1995,Berlin,2nd Quintile,Important,0.71486,49,49,0.58713,0.84258
1995,Berlin,3rd Quintile,Important,0.69440,66,66,0.58241,0.80639
1995,Berlin,4th Quintile,Important,0.72402,95,95,0.63365,0.81438
1995,Berlin,5th Quintile,Important,0.72456,89,89,0.63122,0.81790
1995,Brandenburg,1st Quintile,Very important,0.28281,36,101,0.19454,0.37109
1995,Brandenburg,1st Quintile,Important,0.59439,65,101,0.49815,0.69063
1995,Brandenburg,2nd Quintile,Very important,0.25043,45,163,0.18372,0.31715
1995,Brandenburg,2nd Quintile,Important,0.67165,118,163,0.59933,0.74397
1995,Brandenburg,3rd Quintile,Important,0.71820,85,85,0.62199,0.81440
1995,Brandenburg,4th Quintile,Important,0.70744,72,72,0.60162,0.81326
1995,Brandenburg,5th Quintile,Important,0.73338,52,52,0.61202,0.85474
1995,Mecklenburg-Western Pomerania,1st Quintile,Important,0.62967,55,55,0.50087,0.75847
1995,Mecklenburg-Western Pomerania,2nd Quintile,Very important,0.26459,32,99,0.17725,0.35192
1995,Mecklenburg-Western Pomerania,2nd Quintile,Important,0.58821,67,99,0.49077,0.68565
1995,Mecklenburg-Western Pomerania,3rd Quintile,Important,0.69475,62,62,0.57918,0.81032
1995,Mecklenburg-Western Pomerania,4th Quintile,Important,0.71680,59,59,0.60084,0.83275
1995,Saxony,1st Quintile,Very important,0.23348,64,259,0.18185,0.28510
1995,Saxony,1st Quintile,Important,0.61795,159,259,0.55866,0.67724
1995,Saxony,1st Quintile,Less important,0.13860,36,259,0.09644,0.18077
1995,Saxony,2nd Quintile,Very important,0.25202,87,333,0.20532,0.29872
1995,Saxony,2nd Quintile,Important,0.61128,212,333,0.55884,0.66371
1995,Saxony,2nd Quintile,Less important,0.12784,34,333,0.09192,0.16376
1995,Saxony,3rd Quintile,Very important,0.19714,43,215,0.14383,0.25044
1995,Saxony,3rd Quintile,Important,0.70855,172,215,0.64766,0.76943
1995,Saxony,4th Quintile,Very important,0.17866,38,162,0.11949,0.23783
1995,Saxony,4th Quintile,Important,0.70340,124,162,0.63284,0.77395
1995,Saxony,5th Quintile,Important,0.53210,48,48,0.38945,0.67476
1995,Saxony-Anhalt,1st Quintile,Very important,0.36271,47,132,0.28037,0.44504
1995,Saxony-Anhalt,1st Quintile,Important,0.56383,85,132,0.47891,0.64875
1995,Saxony-Anhalt,2nd Quintile,Very important,0.28766,51,159,0.21708,0.35825
1995,Saxony-Anhalt,2nd Quintile,Important,0.65118,108,159,0.57687,0.72550
1995,Saxony-Anhalt,3rd Quintile,Very important,0.25921,51,165,0.19214,0.32627
1995,Saxony-Anhalt,3rd Quintile,Important,0.69485,114,165,0.62437,0.76532
1995,Saxony-Anhalt,4th Quintile,Very important,0.29242,44,132,0.21452,0.37031
1995,Saxony-Anhalt,4th Quintile,Important,0.65652,88,132,0.57520,0.73784
1995,Saxony-Anhalt,5th Quintile,Important,0.68580,38,38,0.53623,0.83537
1995,Thuringa,1st Quintile,Very important,0.28616,46,129,0.20786,0.36446
1995,Thuringa,1st Quintile,Important,0.56989,83,129,0.48412,0.65566
1995,Thuringa,2nd Quintile,Very important,0.27688,51,171,0.20962,0.34414
1995,Thuringa,2nd Quintile,Important,0.64106,120,171,0.56895,0.71317
1995,Thuringa,3rd Quintile,Very important,0.27654,42,161,0.20723,0.34585
1995,Thuringa,3rd Quintile,Important,0.67157,119,161,0.59880,0.74434
1995,Thuringa,4th Quintile,Important,0.67546,74,74,0.56806,0.78287
2004,Schleswig-Holstein,1st Quintile,Important,0.68512,63,63,0.56950,0.80073
2004,Schleswig-Holstein,2nd Quintile,Important,0.68393,60,60,0.56529,0.80257
2004,Schleswig-Holstein,3rd Quintile,Very important,0.24745,36,126,0.17180,0.32310
2004,Schleswig-Holstein,3rd Quintile,Important,0.73058,90,126,0.65281,0.80836
2004,Schleswig-Holstein,4th Quintile,Very important,0.25924,34,108,0.17620,0.34227
2004,Schleswig-Holstein,4th Quintile,Important,0.63600,74,108,0.54483,0.72717
2004,Schleswig-Holstein,5th Quintile,Very important,0.31997,78,218,0.25791,0.38204
2004,Schleswig-Holstein,5th Quintile,Important,0.59667,140,218,0.53140,0.66194
2004,Hamburg,3rd Quintile,Important,0.73316,43,43,0.59939,0.86693
2004,Hamburg,4th Quintile,Important,0.70267,35,35,0.54903,0.85631
2004,Hamburg,5th Quintile,Important,0.78932,83,83,0.70106,0.87759
2004,Lower Saxony,1st Quintile,Very important,0.32776,83,246,0.26898,0.38653
2004,Lower Saxony,1st Quintile,Important,0.58162,163,246,0.51985,0.64339
2004,Lower Saxony,2nd Quintile,Very important,0.30490,86,248,0.24749,0.36231
2004,Lower Saxony,2nd Quintile,Important,0.59499,162,248,0.53377,0.65621
2004,Lower Saxony,3rd Quintile,Very important,0.25639,93,296,0.20656,0.30622
2004,Lower Saxony,3rd Quintile,Important,0.63896,203,296,0.58415,0.69377
2004,Lower Saxony,4th Quintile,Very important,0.29361,115,352,0.24596,0.34125
2004,Lower Saxony,4th Quintile,Important,0.62021,237,352,0.56944,0.67099
2004,Lower Saxony,5th Quintile,Very important,0.26670,181,632,0.23220,0.30121
2004,Lower Saxony,5th Quintile,Important,0.68990,420,632,0.65381,0.72599
2004,Lower Saxony,5th Quintile,Less important,0.03990,31,632,0.02463,0.05517
2004,Bremen,5th Quintile,Important,0.82511,39,39,0.70433,0.94589
2004,North Rhine-Westphalia,1st Quintile,Very important,0.26267,180,644,0.22865,0.29668
2004,North Rhine-Westphalia,1st Quintile,Important,0.64355,416,644,0.60653,0.68057
2004,North Rhine-Westphalia,1st Quintile,Less important,0.08972,48,644,0.06763,0.11181
2004,North Rhine-Westphalia,2nd Quintile,Very important,0.28517,224,734,0.25248,0.31785
2004,North Rhine-Westphalia,2nd Quintile,Important,0.61964,454,734,0.58450,0.65479
2004,North Rhine-Westphalia,2nd Quintile,Less important,0.09070,56,734,0.06991,0.11150
2004,North Rhine-Westphalia,3rd Quintile,Very important,0.27481,218,775,0.24336,0.30626
2004,North Rhine-Westphalia,3rd Quintile,Important,0.63699,494,775,0.60311,0.67086
2004,North Rhine-Westphalia,3rd Quintile,Less important,0.08475,63,775,0.06513,0.10438
2004,North Rhine-Westphalia,4th Quintile,Very important,0.26724,253,917,0.23858,0.29589
2004,North Rhine-Westphalia,4th Quintile,Important,0.66441,611,917,0.63383,0.69499
2004,North Rhine-Westphalia,4th Quintile,Less important,0.06507,53,917,0.04910,0.08104
2004,North Rhine-Westphalia,5th Quintile,Very important,0.21945,346,1434,0.19802,0.24088
2004,North Rhine-Westphalia,5th Quintile,Important,0.70872,990,1434,0.68519,0.73224
2004,North Rhine-Westphalia,5th Quintile,Less important,0.07016,98,1434,0.05693,0.08338
2004,Hesse,1st Quintile,Very important,0.29436,70,180,0.22760,0.36113
2004,Hesse,1st Quintile,Important,0.63537,110,180,0.56485,0.70588
2004,Hesse,2nd Quintile,Very important,0.36029,68,191,0.29202,0.42855
2004,Hesse,2nd Quintile,Important,0.53358,123,191,0.46264,0.60452
2004,Hesse,3rd Quintile,Very important,0.25625,66,216,0.19790,0.31461
2004,Hesse,3rd Quintile,Important,0.66945,150,216,0.60657,0.73233
2004,Hesse,4th Quintile,Very important,0.29903,79,261,0.24338,0.35468
2004,Hesse,4th Quintile,Important,0.61047,182,261,0.55120,0.66975
2004,Hesse,5th Quintile,Very important,0.23217,126,513,0.19560,0.26875
2004,Hesse,5th Quintile,Important,0.69412,355,513,0.65421,0.73404
2004,Hesse,5th Quintile,Less important,0.07205,32,513,0.04966,0.09445
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Very important,0.34124,81,196,0.27469,0.40778
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Important,0.58380,115,196,0.51461,0.65299
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Very important,0.32653,89,229,0.26566,0.38740
