year,bula_h,sex,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Saxony,female,Important,0.65767,270,421,0.61229,0.70305
1992,Lower Saxony,female,Less important,0.08465,34,421,0.05803,0.11127
1992,North Rhine-Westphalia,male,Very important,0.20161,184,878,0.17505,0.22816
1992,North Rhine-Westphalia,male,Important,0.67590,591,878,0.64493,0.70688
1992,North Rhine-Westphalia,male,Less important,0.11675,103,878,0.09549,0.13800
1992,North Rhine-Westphalia,female,Very important,0.27903,293,995,0.25115,0.30692
1992,North Rhine-Westphalia,female,Important,0.63775,627,995,0.60787,0.66763
1992,North Rhine-Westphalia,female,Less important,0.07439,75,995,0.05808,0.09070
1992,Hesse,male,Very important,0.20404,62,310,0.15910,0.24897
1992,Hesse,male,Important,0.63558,203,310,0.58191,0.68924
1992,Hesse,male,Less important,0.15169,45,310,0.11169,0.19168
1992,Hesse,female,Very important,0.28037,102,316,0.23076,0.32997
1992,Hesse,female,Important,0.61775,214,316,0.56408,0.67141
1992,"Rhineland-Palatinate, Saarland",male,Very important,0.20485,56,222,0.15164,0.25806
1992,"Rhineland-Palatinate, Saarland",male,Important,0.65338,166,222,0.59063,0.71612
1992,"Rhineland-Palatinate, Saarland",female,Very important,0.30736,90,271,0.25233,0.36240
1992,"Rhineland-Palatinate, Saarland",female,Important,0.62573,181,271,0.56801,0.68346
1992,Baden-Wuerttemberg,male,Very important,0.16364,85,510,0.13150,0.19578
1992,Baden-Wuerttemberg,male,Important,0.65298,340,510,0.61163,0.69433
1992,Baden-Wuerttemberg,male,Less important,0.17000,85,510,0.13737,0.20264
1992,Baden-Wuerttemberg,female,Very important,0.25459,165,583,0.21920,0.28998
1992,Baden-Wuerttemberg,female,Important,0.64106,366,583,0.60208,0.68003
1992,Baden-Wuerttemberg,female,Less important,0.08961,52,583,0.06640,0.11282
1992,Bavaria,male,Very important,0.12570,85,637,0.09994,0.15147
1992,Bavaria,male,Important,0.67567,439,637,0.63929,0.71205
1992,Bavaria,male,Less important,0.18451,113,637,0.15437,0.21466
1992,Bavaria,female,Very important,0.24500,173,658,0.21211,0.27789
1992,Bavaria,female,Important,0.65013,436,658,0.61367,0.68660
1992,Bavaria,female,Less important,0.08912,49,658,0.06733,0.11091
1992,Berlin,male,Very important,0.21890,43,204,0.16202,0.27579
1992,Berlin,male,Important,0.64211,161,204,0.57616,0.70805
1992,Berlin,female,Very important,0.34281,88,250,0.28386,0.40177
1992,Berlin,female,Important,0.59125,162,250,0.53019,0.65231
1992,Brandenburg,male,Very important,0.16074,56,313,0.11998,0.20149
1992,Brandenburg,male,Important,0.69431,215,313,0.64319,0.74543
1992,Brandenburg,male,Less important,0.13712,42,313,0.09895,0.17528
1992,Brandenburg,female,Very important,0.25323,84,340,0.20694,0.29953
1992,Brandenburg,female,Important,0.62700,219,340,0.57552,0.67848
1992,Brandenburg,female,Less important,0.11501,37,340,0.08104,0.14897
1992,Mecklenburg-Western Pomerania,male,Very important,0.21063,42,177,0.15039,0.27087
1992,Mecklenburg-Western Pomerania,male,Important,0.62831,135,177,0.55692,0.69971
1992,Mecklenburg-Western Pomerania,female,Very important,0.32699,64,200,0.26181,0.39217
1992,Mecklenburg-Western Pomerania,female,Important,0.61554,136,200,0.54795,0.68313
1992,Saxony,male,Very important,0.18143,103,528,0.14853,0.21433
1992,Saxony,male,Important,0.70532,377,528,0.66639,0.74424
1992,Saxony,male,Less important,0.10202,48,528,0.07618,0.12786
1992,Saxony,female,Very important,0.26570,171,616,0.23079,0.30061
1992,Saxony,female,Important,0.63944,400,616,0.60149,0.67739
1992,Saxony,female,Less important,0.08102,45,616,0.05945,0.10259
1992,Saxony-Anhalt,male,Very important,0.18120,72,363,0.14152,0.22087
1992,Saxony-Anhalt,male,Important,0.64069,232,363,0.59126,0.69012
1992,Saxony-Anhalt,male,Less important,0.16320,59,363,0.12513,0.20126
1992,Saxony-Anhalt,female,Very important,0.31397,117,399,0.26837,0.35956
1992,Saxony-Anhalt,female,Important,0.59621,246,399,0.54800,0.64441
1992,Saxony-Anhalt,female,Less important,0.08281,36,399,0.05573,0.10988
1992,Thuringa,male,Very important,0.20584,70,325,0.16182,0.24987
1992,Thuringa,male,Important,0.69803,223,325,0.64804,0.74802
1992,Thuringa,male,Less important,0.09613,32,325,0.06403,0.12822
1992,Thuringa,female,Very important,0.33617,117,325,0.28473,0.38761
1992,Thuringa,female,Important,0.54807,208,325,0.49388,0.60227
1995,Schleswig-Holstein,male,Important,0.70907,87,87,0.61308,0.80507
1995,Schleswig-Holstein,female,Very important,0.33561,52,131,0.25444,0.41678
1995,Schleswig-Holstein,female,Important,0.59697,79,131,0.51265,0.68129
1995,Hamburg,male,Important,0.77207,35,35,0.63106,0.91308
1995,Hamburg,female,Important,0.71980,39,39,0.57700,0.86259
1995,Lower Saxony,male,Very important,0.19181,95,447,0.15527,0.22835
1995,Lower Saxony,male,Important,0.70486,310,447,0.66253,0.74719
1995,Lower Saxony,male,Less important,0.09736,42,447,0.06985,0.12488
1995,Lower Saxony,female,Very important,0.32829,160,436,0.28416,0.37242
1995,Lower Saxony,female,Important,0.61183,276,436,0.56603,0.65762
1995,North Rhine-Westphalia,male,Very important,0.20479,217,946,0.17906,0.23052
1995,North Rhine-Westphalia,male,Important,0.70093,648,946,0.67174,0.73012
1995,North Rhine-Westphalia,male,Less important,0.09094,81,946,0.07260,0.10927
1995,North Rhine-Westphalia,female,Very important,0.31719,372,1077,0.28938,0.34499
1995,North Rhine-Westphalia,female,Important,0.63231,655,1077,0.60350,0.66113
1995,North Rhine-Westphalia,female,Less important,0.04493,50,1077,0.03256,0.05731
1995,Hesse,male,Very important,0.20976,73,321,0.16515,0.25437
1995,Hesse,male,Important,0.66487,215,321,0.61315,0.71659
1995,Hesse,male,Less important,0.12059,33,321,0.08491,0.15627
1995,Hesse,female,Very important,0.38063,138,342,0.32910,0.43217
1995,Hesse,female,Important,0.56114,204,342,0.50847,0.61381
1995,"Rhineland-Palatinate, Saarland",male,Very important,0.24856,73,277,0.19757,0.29954
1995,"Rhineland-Palatinate, Saarland",male,Important,0.66734,204,277,0.61175,0.72293
1995,"Rhineland-Palatinate, Saarland",female,Very important,0.30279,107,313,0.25180,0.35377
1995,"Rhineland-Palatinate, Saarland",female,Important,0.64536,206,313,0.59227,0.69844
1995,Baden-Wuerttemberg,male,Very important,0.17759,99,547,0.14553,0.20964
1995,Baden-Wuerttemberg,male,Important,0.64668,372,547,0.60658,0.68677
1995,Baden-Wuerttemberg,male,Less important,0.15540,76,547,0.12502,0.18579
1995,Baden-Wuerttemberg,female,Very important,0.31150,213,616,0.27490,0.34810
1995,Baden-Wuerttemberg,female,Important,0.59408,356,616,0.55527,0.63289
1995,Baden-Wuerttemberg,female,Less important,0.07411,47,616,0.05341,0.09482
1995,Bavaria,male,Very important,0.14993,113,674,0.12295,0.17690
1995,Bavaria,male,Important,0.68021,462,674,0.64498,0.71545
1995,Bavaria,male,Less important,0.16509,99,674,0.13704,0.19314
1995,Bavaria,female,Very important,0.26850,211,706,0.23579,0.30122
1995,Bavaria,female,Important,0.64594,447,706,0.61064,0.68124
1995,Bavaria,female,Less important,0.07693,48,706,0.05726,0.09661
1995,Berlin,male,Very important,0.19386,44,210,0.14026,0.24746
1995,Berlin,male,Important,0.69718,166,210,0.63489,0.75948
1995,Berlin,female,Very important,0.23966,73,256,0.18727,0.29206
1995,Berlin,female,Important,0.71461,183,256,0.65918,0.77004
1995,Brandenburg,male,Very important,0.18041,52,249,0.13256,0.22827
1995,Brandenburg,male,Important,0.71860,197,249,0.66264,0.77457
1995,Brandenburg,female,Very important,0.30076,90,285,0.24742,0.35410
1995,Brandenburg,female,Important,0.64210,195,285,0.58635,0.69786
1995,Mecklenburg-Western Pomerania,male,Very important,0.21995,45,180,0.15927,0.28063
1995,Mecklenburg-Western Pomerania,male,Important,0.65451,135,180,0.58485,0.72418
1995,Mecklenburg-Western Pomerania,female,Very important,0.27001,62,200,0.20832,0.33169
1995,Mecklenburg-Western Pomerania,female,Important,0.64851,138,200,0.58218,0.71485
1995,Saxony,male,Very important,0.20668,97,509,0.17147,0.24189
1995,Saxony,male,Important,0.62589,343,509,0.58381,0.66797
1995,Saxony,male,Less important,0.15591,69,509,0.12436,0.18746
1995,Saxony,female,Very important,0.25918,158,572,0.22324,0.29512
1995,Saxony,female,Important,0.65066,372,572,0.61156,0.68977
1995,Saxony,female,Less important,0.07764,42,572,0.05569,0.09959
1995,Saxony-Anhalt,male,Very important,0.23861,78,288,0.18929,0.28792
1995,Saxony-Anhalt,male,Important,0.66978,210,288,0.61537,0.72419
1995,Saxony-Anhalt,female,Very important,0.34178,128,351,0.29209,0.39147
1995,Saxony-Anhalt,female,Important,0.62576,223,351,0.57506,0.67646
1995,Thuringa,male,Very important,0.21208,69,309,0.16643,0.25774
1995,Thuringa,male,Important,0.68413,208,309,0.63221,0.73605
1995,Thuringa,male,Less important,0.08774,32,309,0.05614,0.11934
1995,Thuringa,female,Very important,0.34382,109,313,0.29111,0.39652
1995,Thuringa,female,Important,0.58044,204,313,0.52568,0.63520
2004,Schleswig-Holstein,male,Very important,0.19495,75,292,0.14943,0.24047
2004,Schleswig-Holstein,male,Important,0.70988,217,292,0.65774,0.76202
2004,Schleswig-Holstein,female,Very important,0.33209,125,335,0.28158,0.38260
2004,Schleswig-Holstein,female,Important,0.61972,210,335,0.56766,0.67178
2004,Hamburg,male,Important,0.74580,101,101,0.66046,0.83114
2004,Hamburg,female,Very important,0.26366,50,150,0.19291,0.33441
2004,Hamburg,female,Important,0.69026,100,150,0.61602,0.76451
2004,Lower Saxony,male,Very important,0.22529,200,903,0.19802,0.25255
2004,Lower Saxony,male,Important,0.66682,623,903,0.63606,0.69758
2004,Lower Saxony,male,Less important,0.09673,80,903,0.07744,0.11602
2004,Lower Saxony,female,Very important,0.34821,358,965,0.31813,0.37828
2004,Lower Saxony,female,Important,0.59349,562,965,0.56248,0.62450
2004,Lower Saxony,female,Less important,0.05225,45,965,0.03820,0.06629
2004,Bremen,male,Important,0.70479,55,55,0.58313,0.82645
2004,Bremen,female,Important,0.69027,58,58,0.57023,0.81031
2004,North Rhine-Westphalia,male,Very important,0.21162,462,2179,0.19446,0.22877
2004,North Rhine-Westphalia,male,Important,0.67689,1506,2179,0.65725,0.69654
2004,North Rhine-Westphalia,male,Less important,0.10668,211,2179,0.09372,0.11965
2004,North Rhine-Westphalia,female,Very important,0.30770,760,2326,0.28894,0.32646
2004,North Rhine-Westphalia,female,Important,0.63827,1459,2326,0.61874,0.65781
2004,North Rhine-Westphalia,female,Less important,0.05220,107,2326,0.04316,0.06125
2004,Hesse,male,Very important,0.23689,157,690,0.20514,0.26863
2004,Hesse,male,Important,0.65586,471,690,0.62039,0.69134
2004,Hesse,male,Less important,0.09929,62,690,0.07696,0.12162
2004,Hesse,female,Very important,0.33413,252,743,0.30019,0.36807
2004,Hesse,female,Important,0.60691,450,743,0.57177,0.64206
2004,Hesse,female,Less important,0.05865,41,743,0.04174,0.07556
2004,"Rhineland-Palatinate, Saarland",male,Very important,0.23073,157,606,0.19716,0.26430
2004,"Rhineland-Palatinate, Saarland",male,Important,0.65872,392,606,0.62094,0.69650
2004,"Rhineland-Palatinate, Saarland",male,Less important,0.10442,57,606,0.08005,0.12879
2004,"Rhineland-Palatinate, Saarland",female,Very important,0.36374,265,656,0.32690,0.40059
2004,"Rhineland-Palatinate, Saarland",female,Important,0.58282,391,656,0.54505,0.62058
2004,Baden-Wuerttemberg,male,Very important,0.19464,245,1258,0.17275,0.21653
2004,Baden-Wuerttemberg,male,Important,0.67460,861,1258,0.64870,0.70051
2004,Baden-Wuerttemberg,male,Less important,0.12963,152,1258,0.11106,0.14820
2004,Baden-Wuerttemberg,female,Very important,0.31399,461,1315,0.28890,0.33909
2004,Baden-Wuerttemberg,female,Important,0.60584,775,1315,0.57941,0.63226
2004,Baden-Wuerttemberg,female,Less important,0.07033,79,1315,0.05650,0.08416
2004,Bavaria,male,Very important,0.15243,217,1437,0.13384,0.17103
2004,Bavaria,male,Important,0.69217,1006,1437,0.66830,0.71605
2004,Bavaria,male,Less important,0.14764,214,1437,0.12929,0.16599
2004,Bavaria,female,Very important,0.25722,432,1580,0.23566,0.27878
2004,Bavaria,female,Important,0.66234,1044,1580,0.63902,0.68567
2004,Bavaria,female,Less important,0.07372,104,1580,0.06083,0.08661
2004,Berlin,male,Very important,0.27537,99,389,0.23093,0.31982
2004,Berlin,male,Important,0.59538,245,389,0.54654,0.64422
2004,Berlin,male,Less important,0.11235,45,389,0.08093,0.14377
2004,Berlin,female,Very important,0.36978,158,385,0.32149,0.41806
2004,Berlin,female,Important,0.55152,227,385,0.50178,0.60127
2004,Brandenburg,male,Very important,0.12877,63,430,0.09708,0.16047
2004,Brandenburg,male,Important,0.77224,318,430,0.73256,0.81193
2004,Brandenburg,male,Less important,0.09688,49,430,0.06889,0.12487
2004,Brandenburg,female,Very important,0.28206,131,436,0.23977,0.32435
2004,Brandenburg,female,Important,0.64278,305,436,0.59775,0.68781
2004,Mecklenburg-Western Pomerania,male,Very important,0.18681,38,213,0.13434,0.23928
2004,Mecklenburg-Western Pomerania,male,Important,0.72610,175,213,0.66607,0.78613
2004,Mecklenburg-Western Pomerania,female,Very important,0.28278,77,261,0.22804,0.33753
2004,Mecklenburg-Western Pomerania,female,Important,0.65429,184,261,0.59648,0.71210
2004,Saxony,male,Very important,0.20053,143,749,0.17183,0.22922
2004,Saxony,male,Important,0.67127,514,749,0.63760,0.70493
2004,Saxony,male,Less important,0.11638,92,749,0.09340,0.13936
2004,Saxony,female,Very important,0.29225,220,800,0.26071,0.32378
2004,Saxony,female,Important,0.65179,536,800,0.61876,0.68483
2004,Saxony,female,Less important,0.04821,44,800,0.03336,0.06306
2004,Saxony-Anhalt,male,Very important,0.17331,76,426,0.13732,0.20930
2004,Saxony-Anhalt,male,Important,0.68491,298,426,0.64074,0.72907
2004,Saxony-Anhalt,male,Less important,0.14053,52,426,0.10749,0.17357
2004,Saxony-Anhalt,female,Very important,0.33096,161,493,0.28938,0.37254
2004,Saxony-Anhalt,female,Important,0.58816,301,493,0.54467,0.63165
2004,Saxony-Anhalt,female,Less important,0.08088,31,493,0.05679,0.10498
2004,Thuringa,male,Very important,0.15897,72,462,0.12559,0.19234
2004,Thuringa,male,Important,0.73115,345,462,0.69068,0.77163
2004,Thuringa,male,Less important,0.10548,45,462,0.07744,0.13351
2004,Thuringa,female,Very important,0.28214,131,478,0.24176,0.32253
2004,Thuringa,female,Important,0.63642,315,478,0.59325,0.67959
2004,Thuringa,female,Less important,0.07260,32,478,0.04931,0.09588
2008,Schleswig-Holstein,male,Very important,0.18483,49,231,0.13466,0.23499
2008,Schleswig-Holstein,male,Important,0.71878,182,231,0.66068,0.77689
2008,Schleswig-Holstein,female,Very important,0.29699,85,272,0.24258,0.35139
2008,Schleswig-Holstein,female,Important,0.64892,187,272,0.59209,0.70575
2008,Hamburg,male,Very important,0.22788,31,122,0.15314,0.30262
2008,Hamburg,male,Important,0.70520,91,122,0.62396,0.78645
2008,Hamburg,female,Very important,0.26923,47,143,0.19627,0.34219
2008,Hamburg,female,Important,0.67905,96,143,0.60227,0.75584
2008,Lower Saxony,male,Very important,0.20882,174,829,0.18114,0.23651
2008,Lower Saxony,male,Important,0.67870,572,829,0.64690,0.71051
2008,Lower Saxony,male,Less important,0.10743,83,829,0.08634,0.12852
2008,Lower Saxony,female,Very important,0.33137,305,897,0.30054,0.36219
2008,Lower Saxony,female,Important,0.60830,549,897,0.57633,0.64026
2008,Lower Saxony,female,Less important,0.05817,43,897,0.04284,0.07350
2008,Bremen,male,Important,0.65424,39,39,0.50301,0.80546
2008,Bremen,female,Important,0.68505,46,46,0.54934,0.82077
2008,North Rhine-Westphalia,male,Very important,0.20541,375,1844,0.18697,0.22386
2008,North Rhine-Westphalia,male,Important,0.68710,1294,1844,0.66593,0.70827
2008,North Rhine-Westphalia,male,Less important,0.09527,175,1844,0.08186,0.10867
2008,North Rhine-Westphalia,female,Very important,0.33233,675,2053,0.31195,0.35271
2008,North Rhine-Westphalia,female,Important,0.61322,1283,2053,0.59214,0.63429
2008,North Rhine-Westphalia,female,Less important,0.05016,95,2053,0.04071,0.05960
2008,Hesse,male,Very important,0.23202,148,624,0.19887,0.26517
2008,Hesse,male,Important,0.67357,421,624,0.63675,0.71039
2008,Hesse,male,Less important,0.08848,55,624,0.06618,0.11078
2008,Hesse,female,Very important,0.32517,219,651,0.28915,0.36118
2008,Hesse,female,Important,0.60996,432,651,0.57246,0.64746
2008,"Rhineland-Palatinate, Saarland",male,Very important,0.21652,115,490,0.18001,0.25302
2008,"Rhineland-Palatinate, Saarland",male,Important,0.69286,336,490,0.65197,0.73375
2008,"Rhineland-Palatinate, Saarland",male,Less important,0.08865,39,490,0.06346,0.11385
2008,"Rhineland-Palatinate, Saarland",female,Very important,0.32404,211,571,0.28562,0.36246
2008,"Rhineland-Palatinate, Saarland",female,Important,0.62117,360,571,0.58134,0.66099
2008,Baden-Wuerttemberg,male,Very important,0.17217,206,1126,0.15011,0.19423
2008,Baden-Wuerttemberg,male,Important,0.69220,790,1126,0.66522,0.71917
2008,Baden-Wuerttemberg,male,Less important,0.12994,130,1126,0.11029,0.14959
2008,Baden-Wuerttemberg,female,Very important,0.32229,434,1216,0.29601,0.34857
2008,Baden-Wuerttemberg,female,Important,0.61401,729,1216,0.58663,0.64138
2008,Baden-Wuerttemberg,female,Less important,0.05695,53,1216,0.04392,0.06998
2008,Bavaria,male,Very important,0.15920,213,1302,0.13931,0.17908
2008,Bavaria,male,Important,0.69054,915,1302,0.66542,0.71566
2008,Bavaria,male,Less important,0.14450,174,1302,0.12540,0.16361
2008,Bavaria,female,Very important,0.28731,431,1426,0.26382,0.31081
2008,Bavaria,female,Important,0.64826,913,1426,0.62346,0.67305
2008,Bavaria,female,Less important,0.06074,82,1426,0.04834,0.07314
2008,Berlin,male,Very important,0.19025,66,327,0.14764,0.23286
2008,Berlin,male,Important,0.65226,218,327,0.60056,0.70396
2008,Berlin,male,Less important,0.14989,43,327,0.11114,0.18863
2008,Berlin,female,Very important,0.32061,136,363,0.27253,0.36869
2008,Berlin,female,Important,0.60373,227,363,0.55334,0.65412
2008,Brandenburg,male,Very important,0.14695,57,391,0.11181,0.18209
2008,Brandenburg,male,Important,0.75932,290,391,0.71689,0.80175
2008,Brandenburg,male,Less important,0.09373,44,391,0.06480,0.12265
2008,Brandenburg,female,Very important,0.28190,120,407,0.23813,0.32566
2008,Brandenburg,female,Important,0.66819,287,407,0.62239,0.71399
2008,Mecklenburg-Western Pomerania,male,Very important,0.16017,38,209,0.11032,0.21001
2008,Mecklenburg-Western Pomerania,male,Important,0.72233,171,209,0.66147,0.78319
2008,Mecklenburg-Western Pomerania,female,Very important,0.30946,75,246,0.25157,0.36735
2008,Mecklenburg-Western Pomerania,female,Important,0.64572,171,246,0.58582,0.70561
2008,Saxony,male,Very important,0.18796,142,697,0.15893,0.21698
2008,Saxony,male,Important,0.69421,484,697,0.65998,0.72844
2008,Saxony,male,Less important,0.10741,71,697,0.08441,0.13042
2008,Saxony,female,Very important,0.26864,196,701,0.23581,0.30148
2008,Saxony,female,Important,0.69343,505,701,0.65927,0.72759
2008,Saxony-Anhalt,male,Very important,0.19731,69,394,0.15796,0.23666
2008,Saxony-Anhalt,male,Important,0.71051,291,394,0.66567,0.75535
2008,Saxony-Anhalt,male,Less important,0.09016,34,394,0.06184,0.11848
2008,Saxony-Anhalt,female,Very important,0.23286,107,394,0.19107,0.27464
2008,Saxony-Anhalt,female,Important,0.71777,287,394,0.67327,0.76227
2008,Thuringa,male,Very important,0.13076,57,424,0.09863,0.16288
2008,Thuringa,male,Important,0.69015,311,424,0.64608,0.73422
2008,Thuringa,male,Less important,0.16806,56,424,0.13243,0.20370
2008,Thuringa,female,Very important,0.26617,126,427,0.22420,0.30813
2008,Thuringa,female,Important,0.69153,301,427,0.64767,0.73539
2012,Schleswig-Holstein,male,Very important,0.27671,136,424,0.23408,0.31935
2012,Schleswig-Holstein,male,Important,0.67778,288,424,0.63325,0.72232
2012,Schleswig-Holstein,female,Very important,0.34837,223,524,0.30753,0.38920
2012,Schleswig-Holstein,female,Important,0.62340,301,524,0.58188,0.66493
2012,Hamburg,male,Very important,0.26381,54,180,0.19925,0.32837
2012,Hamburg,male,Important,0.63715,126,180,0.56671,0.70759
2012,Hamburg,female,Very important,0.42096,115,232,0.35730,0.48463
2012,Hamburg,female,Important,0.51181,117,232,0.44735,0.57627
2012,Lower Saxony,male,Very important,0.26836,335,1159,0.24284,0.29388
2012,Lower Saxony,male,Important,0.64411,763,1159,0.61653,0.67169
2012,Lower Saxony,male,Less important,0.07784,61,1159,0.06241,0.09327
2012,Lower Saxony,female,Very important,0.36097,551,1395,0.33575,0.38618
2012,Lower Saxony,female,Important,0.59701,811,1395,0.57126,0.62275
2012,Lower Saxony,female,Less important,0.03576,33,1395,0.02601,0.04551
2012,Bremen,male,Important,0.60931,53,53,0.47670,0.74193
2012,Bremen,female,Very important,0.39509,48,108,0.30246,0.48772
2012,Bremen,female,Important,0.57053,60,108,0.47674,0.66433
2012,North Rhine-Westphalia,male,Very important,0.26908,737,2499,0.25169,0.28648
2012,North Rhine-Westphalia,male,Important,0.63306,1573,2499,0.61416,0.65196
2012,North Rhine-Westphalia,male,Less important,0.09010,189,2499,0.07887,0.10132
2012,North Rhine-Westphalia,female,Very important,0.40490,1274,2998,0.38733,0.42248
2012,North Rhine-Westphalia,female,Important,0.54969,1623,2998,0.53187,0.56750
2012,North Rhine-Westphalia,female,Less important,0.03820,101,2998,0.03134,0.04506
2012,Hesse,male,Very important,0.28117,241,849,0.25091,0.31143
2012,Hesse,male,Important,0.66139,560,849,0.62954,0.69325
2012,Hesse,male,Less important,0.05638,48,849,0.04086,0.07191
2012,Hesse,female,Very important,0.37083,442,1050,0.34160,0.40006
2012,Hesse,female,Important,0.57719,577,1050,0.54729,0.60708
2012,Hesse,female,Less important,0.05088,31,1050,0.03758,0.06417
2012,"Rhineland-Palatinate, Saarland",male,Very important,0.30033,203,696,0.26625,0.33441
2012,"Rhineland-Palatinate, Saarland",male,Important,0.60863,451,696,0.57235,0.64492
2012,"Rhineland-Palatinate, Saarland",male,Less important,0.08976,42,696,0.06851,0.11101
2012,"Rhineland-Palatinate, Saarland",female,Very important,0.39223,354,829,0.35898,0.42549
2012,"Rhineland-Palatinate, Saarland",female,Important,0.56895,475,829,0.53522,0.60268
2012,Baden-Wuerttemberg,male,Very important,0.26221,435,1529,0.24015,0.28426
2012,Baden-Wuerttemberg,male,Important,0.66201,1001,1529,0.63829,0.68573
2012,Baden-Wuerttemberg,male,Less important,0.06863,93,1529,0.05596,0.08131
2012,Baden-Wuerttemberg,female,Very important,0.41251,806,1797,0.38975,0.43528
2012,Baden-Wuerttemberg,female,Important,0.54303,944,1797,0.51999,0.56607
2012,Baden-Wuerttemberg,female,Less important,0.04257,47,1797,0.03323,0.05191
2012,Bavaria,male,Very important,0.22817,521,1956,0.20957,0.24677
2012,Bavaria,male,Important,0.67285,1295,1956,0.65206,0.69365
2012,Bavaria,male,Less important,0.09121,140,1956,0.07845,0.10397
2012,Bavaria,female,Very important,0.35994,947,2370,0.34061,0.37927
2012,Bavaria,female,Important,0.59957,1359,2370,0.57984,0.61930
2012,Bavaria,female,Less important,0.03637,64,2370,0.02884,0.04391
2012,Berlin,male,Very important,0.28974,140,459,0.24819,0.33129
2012,Berlin,male,Important,0.61156,281,459,0.56692,0.65620
2012,Berlin,male,Less important,0.09595,38,459,0.06898,0.12293
2012,Berlin,female,Very important,0.33252,235,555,0.29329,0.37175
2012,Berlin,female,Important,0.62034,320,555,0.57993,0.66076
