year,pgisced97,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Primary Level,Rural regions,Important,0.55762,70,119,0.46800,0.64723
2016,Lower Secondary Level,Urban regions,Very important,0.34776,639,1668,0.32489,0.37062
2016,Lower Secondary Level,Urban regions,Important,0.57489,941,1668,0.55116,0.59862
2016,Lower Secondary Level,Urban regions,Less important,0.07402,88,1668,0.06145,0.08659
2016,Lower Secondary Level,Rural regions,Very important,0.36186,354,903,0.33050,0.39323
2016,Lower Secondary Level,Rural regions,Important,0.57822,500,903,0.54599,0.61045
2016,Lower Secondary Level,Rural regions,Less important,0.05765,49,903,0.04244,0.07287
2016,Upper Secondary Level,Urban regions,Very important,0.32386,2343,6567,0.31254,0.33518
2016,Upper Secondary Level,Urban regions,Important,0.61519,3913,6567,0.60342,0.62696
2016,Upper Secondary Level,Urban regions,Less important,0.05515,311,6567,0.04962,0.06067
2016,Upper Secondary Level,Rural regions,Very important,0.31966,1475,4379,0.30585,0.33348
2016,Upper Secondary Level,Rural regions,Important,0.63199,2720,4379,0.61771,0.64628
2016,Upper Secondary Level,Rural regions,Less important,0.04389,184,4379,0.03782,0.04996
2016,Post-secondary Non-tertiary Level,Urban regions,Very important,0.37711,612,1473,0.35235,0.40187
2016,Post-secondary Non-tertiary Level,Urban regions,Important,0.56945,811,1473,0.54415,0.59474
2016,Post-secondary Non-tertiary Level,Urban regions,Less important,0.05267,50,1473,0.04126,0.06409
2016,Post-secondary Non-tertiary Level,Rural regions,Very important,0.41164,230,529,0.36966,0.45362
2016,Post-secondary Non-tertiary Level,Rural regions,Important,0.57128,299,529,0.52907,0.61350
2016,First Stage of Tertiary Education,Urban regions,Very important,0.30675,270,828,0.27532,0.33817
2016,First Stage of Tertiary Education,Urban regions,Important,0.62261,510,828,0.58957,0.65565
2016,First Stage of Tertiary Education,Urban regions,Less important,0.06441,48,828,0.04768,0.08114
2016,First Stage of Tertiary Education,Rural regions,Very important,0.30651,175,538,0.26751,0.34550
2016,First Stage of Tertiary Education,Rural regions,Important,0.62234,363,538,0.58133,0.66334
2016,Second Stage of Tertiary Education,Urban regions,Very important,0.35476,1555,4230,0.34034,0.36918
2016,Second Stage of Tertiary Education,Urban regions,Important,0.59217,2495,4230,0.57736,0.60698
2016,Second Stage of Tertiary Education,Urban regions,Less important,0.05141,180,4230,0.04476,0.05807
2016,Second Stage of Tertiary Education,Rural regions,Very important,0.31206,567,1644,0.28965,0.33446
2016,Second Stage of Tertiary Education,Rural regions,Important,0.63518,1009,1644,0.61191,0.65846
2016,Second Stage of Tertiary Education,Rural regions,Less important,0.04795,68,1644,0.03761,0.05828
2021,No answer / don't know,Urban regions,Very important,0.31006,171,418,0.26567,0.35446
2021,No answer / don't know,Urban regions,Important,0.63794,247,418,0.59181,0.68406
2021,No answer / don't know,Rural regions,Very important,0.38650,62,147,0.30751,0.46549
2021,No answer / don't know,Rural regions,Important,0.55708,85,147,0.47651,0.63766
2021,Pre-primary Level,Urban regions,Very important,0.59574,79,128,0.51038,0.68109
2021,Pre-primary Level,Urban regions,Important,0.32587,49,128,0.24435,0.40738
2021,Pre-primary Level,Rural regions,Very important,0.45769,35,35,0.29022,0.62516
2021,Primary Level,Urban regions,Very important,0.41307,63,149,0.33374,0.49240
2021,Primary Level,Urban regions,Important,0.49852,86,149,0.41796,0.57907
2021,Lower Secondary Level,Urban regions,Very important,0.43144,343,824,0.39760,0.46528
2021,Lower Secondary Level,Urban regions,Important,0.49090,437,824,0.45674,0.52505
2021,Lower Secondary Level,Urban regions,Less important,0.07216,44,824,0.05448,0.08983
2021,Lower Secondary Level,Rural regions,Very important,0.34316,218,510,0.30192,0.38441
2021,Lower Secondary Level,Rural regions,Important,0.58627,292,510,0.54349,0.62906
2021,Upper Secondary Level,Urban regions,Very important,0.36940,1674,4208,0.35481,0.38398
2021,Upper Secondary Level,Urban regions,Important,0.57675,2340,4208,0.56182,0.59168
2021,Upper Secondary Level,Urban regions,Less important,0.04691,194,4208,0.04052,0.05330
2021,Upper Secondary Level,Rural regions,Very important,0.33651,952,2718,0.31874,0.35428
2021,Upper Secondary Level,Rural regions,Important,0.61982,1647,2718,0.60156,0.63807
2021,Upper Secondary Level,Rural regions,Less important,0.04115,119,2718,0.03368,0.04862
2021,Post-secondary Non-tertiary Level,Urban regions,Very important,0.40686,464,1118,0.37805,0.43567
2021,Post-secondary Non-tertiary Level,Urban regions,Important,0.55183,611,1118,0.52266,0.58099
2021,Post-secondary Non-tertiary Level,Urban regions,Less important,0.04120,43,1118,0.02954,0.05285
2021,Post-secondary Non-tertiary Level,Rural regions,Very important,0.40815,180,395,0.35962,0.45668
2021,Post-secondary Non-tertiary Level,Rural regions,Important,0.54213,215,395,0.49294,0.59133
2021,First Stage of Tertiary Education,Urban regions,Very important,0.26246,184,564,0.22611,0.29880
2021,First Stage of Tertiary Education,Urban regions,Important,0.68203,380,564,0.64356,0.72049
2021,First Stage of Tertiary Education,Rural regions,Very important,0.30795,139,380,0.26148,0.35443
2021,First Stage of Tertiary Education,Rural regions,Important,0.56912,241,380,0.51926,0.61898
2021,Second Stage of Tertiary Education,Urban regions,Very important,0.39463,1582,3881,0.37925,0.41001
2021,Second Stage of Tertiary Education,Urban regions,Important,0.55054,2126,3881,0.53488,0.56619
2021,Second Stage of Tertiary Education,Urban regions,Less important,0.05179,173,3881,0.04482,0.05877
2021,Second Stage of Tertiary Education,Rural regions,Very important,0.34444,521,1414,0.31967,0.36922
2021,Second Stage of Tertiary Education,Rural regions,Important,0.61525,837,1414,0.58988,0.64061
2021,Second Stage of Tertiary Education,Rural regions,Less important,0.03538,56,1414,0.02575,0.04502
