year,regtyp,sampreg,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Rural regions,West,Less important,0.08932,321,3733,0.08017,0.09847
2004,Rural regions,East,Very important,0.23377,782,3424,0.21959,0.24795
2004,Rural regions,East,Important,0.67112,2338,3424,0.65538,0.68686
2004,Rural regions,East,Less important,0.08739,304,3424,0.07793,0.09685
2008,Urban regions,West,Very important,0.26141,3015,11048,0.25322,0.26960
2008,Urban regions,West,Important,0.65173,7177,11048,0.64285,0.66062
2008,Urban regions,West,Less important,0.08066,809,11048,0.07558,0.08574
2008,Urban regions,West,Unimportant,0.00620,47,11048,0.00474,0.00766
2008,Urban regions,East,Very important,0.25221,406,1611,0.23100,0.27343
2008,Urban regions,East,Important,0.65976,1094,1611,0.63662,0.68291
2008,Urban regions,East,Less important,0.08142,111,1611,0.06806,0.09478
2008,Rural regions,West,Very important,0.24202,847,3428,0.22768,0.25636
2008,Rural regions,West,Important,0.66173,2291,3428,0.64589,0.67757
2008,Rural regions,West,Less important,0.09139,290,3428,0.08175,0.10104
2008,Rural regions,East,Very important,0.21264,678,3132,0.19831,0.22698
2008,Rural regions,East,Important,0.70847,2216,3132,0.69255,0.72438
2008,Rural regions,East,Less important,0.07264,238,3132,0.06355,0.08173
2012,Urban regions,West,Very important,0.32752,5581,15396,0.32010,0.33493
2012,Urban regions,West,Important,0.60556,9031,15396,0.59784,0.61328
2012,Urban regions,West,Less important,0.06138,730,15396,0.05759,0.06517
2012,Urban regions,West,Unimportant,0.00554,54,15396,0.00437,0.00671
2012,Urban regions,East,Very important,0.31884,734,2079,0.29880,0.33887
2012,Urban regions,East,Important,0.62606,1250,2079,0.60526,0.64686
2012,Urban regions,East,Less important,0.04935,95,2079,0.04004,0.05867
2012,Rural regions,West,Very important,0.32075,2075,5983,0.30892,0.33258
2012,Rural regions,West,Important,0.62062,3675,5983,0.60832,0.63291
2012,Rural regions,West,Less important,0.05322,233,5983,0.04753,0.05890
2012,Rural regions,East,Very important,0.26320,1194,4052,0.24964,0.27676
2012,Rural regions,East,Important,0.67255,2645,4052,0.65810,0.68700
2012,Rural regions,East,Less important,0.05902,213,4052,0.05176,0.06628
2016,Urban regions,West,Very important,0.34726,5232,13989,0.33937,0.35515
2016,Urban regions,West,Important,0.59150,8061,13989,0.58335,0.59964
2016,Urban regions,West,Less important,0.05737,648,13989,0.05352,0.06123
2016,Urban regions,West,Unimportant,0.00387,48,13989,0.00284,0.00490
2016,Urban regions,East,Very important,0.31917,630,1750,0.29732,0.34101
2016,Urban regions,East,Important,0.63066,1046,1750,0.60805,0.65328
2016,Urban regions,East,Less important,0.04623,74,1750,0.03638,0.05607
2016,Rural regions,West,Very important,0.34022,1921,5207,0.32735,0.35309
2016,Rural regions,West,Important,0.61229,3085,5207,0.59906,0.62553
2016,Rural regions,West,Less important,0.04365,201,5207,0.03810,0.04920
2016,Rural regions,East,Very important,0.31495,1065,3249,0.29897,0.33092
2016,Rural regions,East,Important,0.62267,2011,3249,0.60600,0.63934
2016,Rural regions,East,Less important,0.05814,173,3249,0.05009,0.06619
2021,Urban regions,West,Very important,0.38147,4045,10062,0.37198,0.39096
2021,Urban regions,West,Important,0.56109,5513,10062,0.55139,0.57079
2021,Urban regions,West,Less important,0.05284,470,10062,0.04847,0.05721
2021,Urban regions,West,Unimportant,0.00460,34,10062,0.00328,0.00592
2021,Urban regions,East,Very important,0.36294,515,1334,0.33713,0.38876
2021,Urban regions,East,Important,0.60055,763,1334,0.57425,0.62684
2021,Urban regions,East,Less important,0.03504,56,1334,0.02517,0.04491
2021,Rural regions,West,Very important,0.35622,1341,3484,0.34031,0.37212
2021,Rural regions,West,Important,0.59467,1993,3484,0.57837,0.61098
2021,Rural regions,West,Less important,0.04433,150,3484,0.03749,0.05116
2021,Rural regions,East,Very important,0.31543,783,2268,0.29630,0.33456
2021,Rural regions,East,Important,0.61560,1364,2268,0.59558,0.63563
2021,Rural regions,East,Less important,0.06595,121,2268,0.05573,0.07616
