"plh0105","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ganz unwichtig","1990","Realschule","Ländlicher Raum","1","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Städtischer Raum","3","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1990","AkademikerIn","Städtischer Raum","3","","",""
"Ganz unwichtig","1990","AkademikerIn","Ländlicher Raum","2","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1991","Realschule","Städtischer Raum","","","",""
"Wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Städtischer Raum","42","0.272323083533123","0.199866872930091","0.344779294136155"
"Sehr wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","26","","",""
"Sehr wichtig","1992","Hauptschule","Städtischer Raum","746","0.221212947599538","0.206954008070985","0.235471887128092"
"Sehr wichtig","1992","Hauptschule","Ländlicher Raum","432","0.202454716394364","0.184852892187366","0.220056540601361"
"Sehr wichtig","1992","Realschule","Städtischer Raum","447","0.275239398073977","0.253436302401077","0.297042493746877"
"Sehr wichtig","1992","Realschule","Ländlicher Raum","308","0.228220780611237","0.205520048607181","0.250921512615293"
"Sehr wichtig","1992","(Fach-)Abitur","Städtischer Raum","138","0.255401184063935","0.21791950454186","0.292882863586011"
"Sehr wichtig","1992","(Fach-)Abitur","Ländlicher Raum","59","0.343482034581772","0.272719992042304","0.41424407712124"
"Sehr wichtig","1992","AkademikerIn","Städtischer Raum","220","0.224110742996474","0.197538162590765","0.250683323402183"
"Sehr wichtig","1992","AkademikerIn","Ländlicher Raum","137","0.221946484451582","0.189574068955672","0.254318899947492"
"Wichtig","1992","(noch) kein Abschluss","Städtischer Raum","83","0.5867972187854","0.506649764713187","0.666944672857613"
"Wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","56","0.63021148505001","0.532098501440746","0.728324468659274"
"Wichtig","1992","Hauptschule","Städtischer Raum","2122","0.654109302018427","0.637768732138769","0.670449871898084"
"Wichtig","1992","Hauptschule","Ländlicher Raum","1288","0.648950172243824","0.628042479333419","0.669857865154228"
"Wichtig","1992","Realschule","Städtischer Raum","1033","0.639944732278764","0.616512083068805","0.663377381488724"
"Wichtig","1992","Realschule","Ländlicher Raum","862","0.65554676905189","0.629843835114873","0.681249702988908"
"Wichtig","1992","(Fach-)Abitur","Städtischer Raum","339","0.657058499589661","0.616258659603788","0.697858339575534"
"Wichtig","1992","(Fach-)Abitur","Ländlicher Raum","99","0.57886071205491","0.505286612446877","0.652434811662943"
"Wichtig","1992","AkademikerIn","Städtischer Raum","629","0.652803786387707","0.622466177694134","0.68314139508128"
"Wichtig","1992","AkademikerIn","Ländlicher Raum","442","0.671401796112466","0.634811150022074","0.707992442202858"
"Weniger wichtig","1992","(noch) kein Abschluss","Städtischer Raum","14","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","11","","",""
"Weniger wichtig","1992","Hauptschule","Städtischer Raum","343","0.110106797053821","0.0993533276420429","0.1208602664656"
"Weniger wichtig","1992","Hauptschule","Ländlicher Raum","257","0.131991124362143","0.117164219474277","0.14681802925001"
"Weniger wichtig","1992","Realschule","Städtischer Raum","126","0.0785132099166276","0.0653827029077738","0.0916437169254813"
"Weniger wichtig","1992","Realschule","Ländlicher Raum","136","0.109859509308485","0.0929448274489398","0.126774191168031"
"Weniger wichtig","1992","(Fach-)Abitur","Städtischer Raum","42","0.0816254260440826","0.058092871420783","0.105157980667382"
"Weniger wichtig","1992","(Fach-)Abitur","Ländlicher Raum","15","","",""
"Weniger wichtig","1992","AkademikerIn","Städtischer Raum","94","0.119503300442948","0.0988325454723558","0.140174055413539"
"Weniger wichtig","1992","AkademikerIn","Ländlicher Raum","54","0.106651719435952","0.0826058452909642","0.130697593580939"
"Ganz unwichtig","1992","(noch) kein Abschluss","Städtischer Raum","6","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1992","Hauptschule","Städtischer Raum","44","0.0145709533282138","0.0104544425404975","0.0186874641159302"
"Ganz unwichtig","1992","Hauptschule","Ländlicher Raum","25","","",""
"Ganz unwichtig","1992","Realschule","Städtischer Raum","6","","",""
"Ganz unwichtig","1992","Realschule","Ländlicher Raum","7","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","Städtischer Raum","1","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1992","AkademikerIn","Städtischer Raum","3","","",""
"Ganz unwichtig","1992","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1993","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1993","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1993","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1993","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1993","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1993","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1993","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1993","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1993","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1993","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1993","Realschule","Städtischer Raum","","","",""
"Wichtig","1993","Realschule","Ländlicher Raum","","","",""
"Wichtig","1993","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1993","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1993","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1993","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1993","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1993","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1993","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1993","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1993","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1993","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1993","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1993","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1993","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1993","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1993","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1993","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1994","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1994","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1994","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1994","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1994","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1994","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1994","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1994","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1994","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1994","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1994","Realschule","Städtischer Raum","","","",""
"Wichtig","1994","Realschule","Ländlicher Raum","","","",""
"Wichtig","1994","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1994","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1994","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1994","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1994","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1994","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1994","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1994","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1994","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1994","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1994","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1994","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1994","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1994","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1994","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1994","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","Städtischer Raum","76","0.305249908397438","0.246119318991998","0.364380497802877"
"Sehr wichtig","1995","(noch) kein Abschluss","Ländlicher Raum","36","0.282357841576083","0.201480194356059","0.363235488796108"
"Sehr wichtig","1995","Hauptschule","Städtischer Raum","834","0.243124963544953","0.228264508049026","0.25798541904088"
"Sehr wichtig","1995","Hauptschule","Ländlicher Raum","418","0.214708909371291","0.19615249502422","0.233265323718362"
"Sehr wichtig","1995","Realschule","Städtischer Raum","495","0.271745035296887","0.250175310646577","0.293314759947196"
"Sehr wichtig","1995","Realschule","Ländlicher Raum","373","0.274675072032862","0.250820980897008","0.298529163168715"
"Sehr wichtig","1995","(Fach-)Abitur","Städtischer Raum","195","0.309876607497802","0.274049159471806","0.345704055523797"
"Sehr wichtig","1995","(Fach-)Abitur","Ländlicher Raum","68","0.262103334701464","0.206464693236688","0.31774197616624"
"Sehr wichtig","1995","AkademikerIn","Städtischer Raum","280","0.251269590210673","0.22510892193506","0.277430258486285"
"Sehr wichtig","1995","AkademikerIn","Ländlicher Raum","172","0.254174781565857","0.220703204585848","0.287646358545867"
"Wichtig","1995","(noch) kein Abschluss","Städtischer Raum","131","0.569456776986374","0.505878479780701","0.633035074192047"
"Wichtig","1995","(noch) kein Abschluss","Ländlicher Raum","74","0.632766313247437","0.546156412305865","0.719376214189009"
"Wichtig","1995","Hauptschule","Städtischer Raum","2060","0.652855451905238","0.636363618233714","0.669347285576762"
"Wichtig","1995","Hauptschule","Ländlicher Raum","1259","0.67179757257869","0.650577649621359","0.693017495536022"
"Wichtig","1995","Realschule","Städtischer Raum","1036","0.664476372030754","0.641582281767084","0.687370462294424"
"Wichtig","1995","Realschule","Ländlicher Raum","866","0.655003929271178","0.62959911782855","0.680408740713805"
"Wichtig","1995","(Fach-)Abitur","Städtischer Raum","412","0.628271493774729","0.590830728681847","0.665712258867611"
"Wichtig","1995","(Fach-)Abitur","Ländlicher Raum","159","0.670784544106244","0.611331499227568","0.73023758898492"
"Wichtig","1995","AkademikerIn","Städtischer Raum","696","0.649991427253413","0.621223452619008","0.678759401887819"
"Wichtig","1995","AkademikerIn","Ländlicher Raum","416","0.622154452011834","0.584881166670017","0.659427737353651"
"Weniger wichtig","1995","(noch) kein Abschluss","Städtischer Raum","21","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Weniger wichtig","1995","Hauptschule","Städtischer Raum","275","0.0924993422550212","0.0824624780009759","0.102536206509066"
"Weniger wichtig","1995","Hauptschule","Ländlicher Raum","183","0.100956600809678","0.0873417971914609","0.114571404427895"
"Weniger wichtig","1995","Realschule","Städtischer Raum","98","0.0601281313992656","0.0486016900674391","0.0716545727310921"
"Weniger wichtig","1995","Realschule","Ländlicher Raum","96","0.0622979771537416","0.049381135136522","0.0752148191709612"
"Weniger wichtig","1995","(Fach-)Abitur","Städtischer Raum","33","0.0618518987274694","0.043189377098606","0.0805144203563327"
"Weniger wichtig","1995","(Fach-)Abitur","Ländlicher Raum","12","","",""
"Weniger wichtig","1995","AkademikerIn","Städtischer Raum","72","0.0892824055048008","0.0720838910084586","0.106480920001143"
"Weniger wichtig","1995","AkademikerIn","Ländlicher Raum","62","0.123670766422309","0.0983627219685619","0.148978810876055"
"Ganz unwichtig","1995","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1995","Hauptschule","Städtischer Raum","32","0.0115202422947876","0.00782349340869786","0.0152169911808774"
"Ganz unwichtig","1995","Hauptschule","Ländlicher Raum","21","","",""
"Ganz unwichtig","1995","Realschule","Städtischer Raum","5","","",""
"Ganz unwichtig","1995","Realschule","Ländlicher Raum","10","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Ganz unwichtig","1995","AkademikerIn","Städtischer Raum","8","","",""
"Ganz unwichtig","1995","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1996","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1996","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1996","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1996","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1996","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1996","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1996","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1996","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1996","Realschule","Städtischer Raum","","","",""
"Wichtig","1996","Realschule","Ländlicher Raum","","","",""
"Wichtig","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1996","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1996","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1996","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1996","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1996","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1996","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1996","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1996","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1996","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1996","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1996","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1996","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1996","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1996","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1997","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1997","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1997","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1997","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1997","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1997","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1997","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1997","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1997","Realschule","Städtischer Raum","","","",""
"Wichtig","1997","Realschule","Ländlicher Raum","","","",""
"Wichtig","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1997","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1997","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1997","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1997","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1997","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1997","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1997","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1997","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1997","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1997","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1997","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1997","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1997","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1997","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1998","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1998","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1998","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1998","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1998","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1998","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1998","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1998","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1998","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1998","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1998","Realschule","Städtischer Raum","","","",""
"Wichtig","1998","Realschule","Ländlicher Raum","","","",""
"Wichtig","1998","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1998","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1998","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1998","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1998","(noch) kein Abschluss","Städtischer Raum","","","",""
