year,migback,sampreg,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1998,Direct migration background,West,Seldom,0.16058924044693848,294,14079,0.16034138675874382,0.16083709413513314
1998,Direct migration background,West,Never,0.02763841985339742,42,14079,0.027527752277201254,0.027749087429593585
1998,Direct migration background,East,At least once per week,0.45146947985097163,36,14079,0.4498186525817519,0.45312030712019136
1998,Direct migration background,East,Seldom,0.5485305201490285,44,14079,0.5468796928798088,0.5501813474182482
1998,Indirect migration background,West,Daily,0.29129817925533985,148,14079,0.2905835577088265,0.2920128008018532
1998,Indirect migration background,West,At least once per week,0.5677563252452488,310,14079,0.5669771758083074,0.5685354746821901
1998,Indirect migration background,West,At least once per month,0.1409454954994113,82,14079,0.1403982131935602,0.1414927778052624
2003,No migration background,West,Daily,0.04091085003205031,582,22003,0.0408526944233519,0.04096900564074873
2003,No migration background,West,At least once per week,0.42112334644109833,5746,22003,0.420978388990686,0.42126830389151065
2003,No migration background,West,At least once per month,0.3077281334380269,4420,22003,0.30759262547788135,0.30786364139817246
2003,No migration background,West,Seldom,0.19816281802938493,2405,22003,0.19804578807237586,0.198279847986394
2003,No migration background,West,Never,0.032074852059439475,357,22003,0.03202312163009773,0.03212658248878122
2003,No migration background,East,Daily,0.04520852790920282,239,22003,0.04509282974809667,0.045324226070308976
2003,No migration background,East,At least once per week,0.34018092100802,1743,22003,0.33991708782394264,0.34044475419209735
2003,No migration background,East,At least once per month,0.33281067337899867,1775,22003,0.33254826048200303,0.3330730862759943
2003,No migration background,East,Seldom,0.24199223883650617,1277,22003,0.24175373270255077,0.24223074497046157
2003,No migration background,East,Never,0.039807638867272344,157,22003,0.03969876482678882,0.039916512907755865
2003,Direct migration background,West,Daily,0.054681217799054854,128,22003,0.05452763449112574,0.054834801106983966
2003,Direct migration background,West,At least once per week,0.46184596622052093,1190,22003,0.46150919291299974,0.4621827395280421
2003,Direct migration background,West,At least once per month,0.2738434353572232,706,22003,0.27354220267698914,0.2741446680374573
2003,Direct migration background,West,Seldom,0.17210264431749012,389,22003,0.1718476574555668,0.17235763117941344
2003,Direct migration background,West,Never,0.037526736305710906,91,22003,0.03739835537502948,0.03765511723639233
2003,Direct migration background,East,At least once per month,0.5388221679966192,37,22003,0.5367112956005379,0.5409330403927005
2003,Direct migration background,East,Seldom,0.4611778320033809,32,22003,0.45906695960729954,0.4632887043994623
2003,Indirect migration background,West,Daily,0.1310478250501641,100,22003,0.130570616655826,0.1315250334445022
2003,Indirect migration background,West,At least once per week,0.5576854602075796,426,22003,0.5569831071178313,0.5583878132973279
2003,Indirect migration background,West,At least once per month,0.1908448068826387,135,22003,0.19028909291243642,0.19140052085284096
2003,Indirect migration background,West,Seldom,0.12042190785961762,68,22003,0.11996166698947788,0.12088214872975736
2008,No migration background,West,Daily,0.037849851476966775,401,19104,0.03779341215289726,0.03790629080103629
2008,No migration background,West,At least once per week,0.3905104839998441,4721,19104,0.39036619681596424,0.390654771183724
2008,No migration background,West,At least once per month,0.31814700719905115,4005,19104,0.31800925847488976,0.31828475592321254
2008,No migration background,West,Seldom,0.22105232204004419,2498,19104,0.2209295979070554,0.22117504617303296
2008,No migration background,West,Never,0.03244033528409384,320,19104,0.03238793787254424,0.03249273269564344
2008,No migration background,East,Daily,0.047685731153072154,183,19104,0.04756656861299994,0.04780489369314437
2008,No migration background,East,At least once per week,0.33122403995738287,1485,19104,0.3309608576834033,0.33148722223136246
2008,No migration background,East,At least once per month,0.33190388902840656,1645,19104,0.33164057073860165,0.3321672073182115
2008,No migration background,East,Seldom,0.24848425307672797,1167,19104,0.24824261027541406,0.2487258958780419
2008,No migration background,East,Never,0.04070208678441045,153,19104,0.04059159233271231,0.04081258123610859
2008,Direct migration background,West,Daily,0.04568413306372266,85,19104,0.04554322073747545,0.04582504538996987
2008,Direct migration background,West,At least once per week,0.43154084514935837,796,19104,0.43120658792335365,0.4318751023753631
2008,Direct migration background,West,At least once per month,0.30940631399085716,562,19104,0.30909435600626006,0.30971827197545426
2008,Direct migration background,West,Seldom,0.1896976963411174,331,19104,0.18943310551425319,0.18996228716798164
2008,Direct migration background,West,Never,0.02367101145494451,48,19104,0.023568416331541067,0.023773606578347956
2008,Indirect migration background,West,Daily,0.09606554475738233,75,19104,0.0957288640295196,0.09640222548524505
2008,Indirect migration background,West,At least once per week,0.5878878768769624,419,19104,0.5873255084766192,0.5884502452773056
2008,Indirect migration background,West,At least once per month,0.17389851700070236,127,19104,0.1734654744200422,0.1743315595813625
2008,Indirect migration background,West,Seldom,0.14214806136495295,83,19104,0.14174908919647916,0.14254703353342674
2013,No migration background,West,Daily,0.038573013314852855,656,25305,0.03851478354191435,0.03863124308779136
2013,No migration background,West,At least once per week,0.38455025412165456,6476,25305,0.3844031523143456,0.38469735592896354
2013,No migration background,West,At least once per month,0.32347865738736936,5258,25305,0.3233372055067445,0.3236201092679942
2013,No migration background,West,Seldom,0.21729185190918077,3200,25305,0.2171671518076865,0.21741655201067503
2013,No migration background,West,Never,0.03610622326694244,465,25305,0.036049813958082724,0.036162632575802156
2013,No migration background,East,Daily,0.03192212953482223,191,25305,0.03181981957040184,0.032024439499242614
2013,No migration background,East,At least once per week,0.28941708157334695,1672,25305,0.28915315305411177,0.2896810100925821
2013,No migration background,East,At least once per month,0.3630653965932994,1952,25305,0.362785526359333,0.3633452668272658
2013,No migration background,East,Seldom,0.26141871942204115,1366,25305,0.2611629878495482,0.26167445099453407
2013,No migration background,East,Never,0.05417667287649028,291,25305,0.054044929728929186,0.05430841602405137
2013,Direct migration background,West,Daily,0.03248880598536507,99,25305,0.03233607689989474,0.0326415350708354
2013,Direct migration background,West,At least once per week,0.39581899100072415,1078,25305,0.39539772275378055,0.39624025924766776
2013,Direct migration background,West,At least once per month,0.30565437355717184,804,25305,0.3052575202205666,0.30605122689377706
2013,Direct migration background,West,Seldom,0.22617480899898115,534,25305,0.22581442091355122,0.22653519708441108
2013,Direct migration background,West,Never,0.03986302045775787,93,25305,0.03969448993172425,0.04003155098379149
2013,Direct migration background,East,At least once per week,0.19877034008562225,43,25305,0.1969539752907686,0.2005867048804759
2013,Direct migration background,East,At least once per month,0.3441111334657753,42,25305,0.3419488468103006,0.34627342012125006
2013,Direct migration background,East,Seldom,0.4571185264486025,42,25305,0.4548511914146781,0.4593858614825269
2013,Indirect migration background,West,Daily,0.0804219675573839,112,25305,0.0800073853909051,0.0808365497238627
2013,Indirect migration background,West,At least once per week,0.4938291268498972,517,25305,0.49306693218962777,0.49459132151016666
2013,Indirect migration background,West,At least once per month,0.2822636353212443,275,25305,0.2815774539613315,0.28294981668115715
2013,Indirect migration background,West,Seldom,0.1434852702714745,139,25305,0.1429508289197613,0.14401971162318772
2019,No migration background,West,Daily,0.03227517676011692,523,25498,0.03222191594490121,0.03232843757533264
2019,No migration background,West,At least once per week,0.37350888434078267,5661,25498,0.3733631018115586,0.37365466687000676
2019,No migration background,West,At least once per month,0.33914211719665327,5200,25498,0.33899944397927156,0.339284790414035
2019,No migration background,West,Seldom,0.2100058879167987,3008,25498,0.2098831368664525,0.2101286389671449
2019,No migration background,West,Never,0.04506793378564833,534,25498,0.045005413980412114,0.045130453590884544
2019,No migration background,East,Daily,0.043447789205486524,193,25498,0.04332715232978636,0.04356842608118669
2019,No migration background,East,At least once per week,0.30057584003048937,1543,25498,0.3003045153816468,0.3008471646793319
2019,No migration background,East,At least once per month,0.3296803537315923,1774,25498,0.3294021714865401,0.32995853597664454
2019,No migration background,East,Seldom,0.26800144149218763,1347,25498,0.2677393423631496,0.26826354062122565
2019,No migration background,East,Never,0.058294575540244205,258,25498,0.058155927572526744,0.058433223507961665
2019,Direct migration background,West,Daily,0.04012030620281677,159,25498,0.03999797749496964,0.040242634910663905
2019,Direct migration background,West,At least once per week,0.3739368713281315,1333,25498,0.37363526109291634,0.3742384815633467
2019,Direct migration background,West,At least once per month,0.31953404115153106,1163,25498,0.31924337153701415,0.31982471076604796
2019,Direct migration background,West,Seldom,0.21528253937480124,797,25498,0.21502632769222976,0.21553875105737272
2019,Direct migration background,West,Never,0.05112624194271935,203,25498,0.0509889440030479,0.0512635398823908
2019,Direct migration background,East,At least once per week,0.41461820507758945,92,25498,0.41316703301647645,0.41606937713870246
2019,Direct migration background,East,At least once per month,0.37826566662164535,98,25498,0.37683718056269105,0.37969415268059964
2019,Direct migration background,East,Seldom,0.20711612830076515,73,25498,0.2059224511785415,0.2083098054229888
2019,Indirect migration background,West,Daily,0.06428841429849044,111,25498,0.06404326376591417,0.06453356483106672
2019,Indirect migration background,West,At least once per week,0.47035468894769844,676,25498,0.46985580355782436,0.4708535743375725
2019,Indirect migration background,West,At least once per month,0.29509354978632046,405,25498,0.294637679714528,0.29554941985811295
2019,Indirect migration background,West,Seldom,0.1468497159291202,223,25498,0.14649592653788268,0.1472035053203577
2019,Indirect migration background,West,Never,0.023413631038370523,41,25498,0.02326248902785711,0.023564773048883936
2019,Indirect migration background,East,At least once per week,0.5507192385703261,50,25498,0.5478810782014842,0.553557398939168
2019,Indirect migration background,East,At least once per month,0.4492807614296738,33,25498,0.4464426010608319,0.45211892179851576
2021,No migration background,West,Daily,0.05485441421164535,524,17099,0.054787040470554646,0.054921787952736056
2021,No migration background,West,At least once per week,0.45892444380096087,4626,17099,0.45877699709667125,0.4590718905052505
2021,No migration background,West,At least once per month,0.2560720986361001,2640,17099,0.25594295230544006,0.2562012449667601
2021,No migration background,West,Seldom,0.18477142941695943,1772,17099,0.18465658956541783,0.18488626926850102
2021,No migration background,West,Never,0.04537761393433426,372,17099,0.045316029330435485,0.045439198538233035
2021,No migration background,East,Daily,0.058042869376607215,191,17099,0.05790435774340138,0.05818138100981305
2021,No migration background,East,At least once per week,0.415510658702174,1363,17099,0.4152187307865167,0.4158025866178313
2021,No migration background,East,At least once per month,0.2822784492191415,939,17099,0.2820118167103842,0.28254508172789883
2021,No migration background,East,Seldom,0.2004035546182063,657,17099,0.200166425775487,0.20064068346092562
2021,No migration background,East,Never,0.043764468083870904,121,17099,0.043643285694872164,0.043885650472869644
2021,Direct migration background,West,Daily,0.05610952468217317,138,17099,0.05596211876491972,0.05625693059942662
2021,Direct migration background,West,At least once per week,0.36084614662182235,1093,17099,0.36053853725013607,0.36115375599350863
2021,Direct migration background,West,At least once per month,0.2664176171597854,819,17099,0.26613445074821196,0.26670078357135885
2021,Direct migration background,West,Seldom,0.25355332539719033,598,17099,0.2532746684531127,0.25383198234126797
2021,Direct migration background,West,Never,0.06307338613902892,132,17099,0.06291767786808643,0.06322909440997142
2021,Direct migration background,East,At least once per week,0.5223995855366196,112,17099,0.5210761938240402,0.5237229772491989
2021,Direct migration background,East,At least once per month,0.2603867868071553,80,17099,0.2592240900716149,0.26154948354269575
2021,Direct migration background,East,Seldom,0.21721362765622496,50,17099,0.21612113176111605,0.21830612355133386
2021,Indirect migration background,West,Daily,0.0748397620618281,59,17099,0.07456208059950396,0.07511744352415224
2021,Indirect migration background,West,At least once per week,0.4866129412396529,419,17099,0.48608548492634046,0.4871403975529653
2021,Indirect migration background,West,At least once per month,0.2850869398773004,229,17099,0.284610522618742,0.2855633571358588
2021,Indirect migration background,West,Seldom,0.1534603568212187,123,17099,0.15307999758961666,0.15384071605282074
2021,Indirect migration background,East,At least once per week,1.0,42,17099,1.0,1.0
