year,quintil_oecd,regtyp,pli0080,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,5th Quintile,Urban regions,At least once per week,0.42246,654,1485,0.39732,0.44759
1990,5th Quintile,Urban regions,At least once per month,0.32428,471,1485,0.30047,0.34810
1990,5th Quintile,Urban regions,Seldom,0.20654,297,1485,0.18594,0.22713
1990,5th Quintile,Rural regions,At least once per week,0.37559,126,301,0.32079,0.43039
1990,5th Quintile,Rural regions,At least once per month,0.36556,111,301,0.31106,0.42005
1990,5th Quintile,Rural regions,Seldom,0.21894,64,301,0.17214,0.26573
1995,1st Quintile,Urban regions,Daily,0.08917,158,1608,0.07524,0.10311
1995,1st Quintile,Urban regions,At least once per week,0.42729,761,1608,0.40310,0.45148
1995,1st Quintile,Urban regions,At least once per month,0.25494,380,1608,0.23363,0.27625
1995,1st Quintile,Urban regions,Seldom,0.17335,239,1608,0.15484,0.19186
1995,1st Quintile,Urban regions,Never,0.05525,70,1608,0.04408,0.06642
1995,1st Quintile,Rural regions,Daily,0.08432,81,918,0.06634,0.10231
1995,1st Quintile,Rural regions,At least once per week,0.37410,335,918,0.34278,0.40542
1995,1st Quintile,Rural regions,At least once per month,0.25801,244,918,0.22969,0.28633
1995,1st Quintile,Rural regions,Seldom,0.22721,214,918,0.20009,0.25433
1995,1st Quintile,Rural regions,Never,0.05636,44,918,0.04144,0.07129
1995,2nd Quintile,Urban regions,Daily,0.05855,120,1800,0.04770,0.06940
1995,2nd Quintile,Urban regions,At least once per week,0.43002,841,1800,0.40714,0.45289
1995,2nd Quintile,Urban regions,At least once per month,0.29919,494,1800,0.27803,0.32035
1995,2nd Quintile,Urban regions,Seldom,0.17155,295,1800,0.15413,0.18897
1995,2nd Quintile,Urban regions,Never,0.04069,50,1800,0.03156,0.04982
1995,2nd Quintile,Rural regions,Daily,0.06407,60,1071,0.04940,0.07874
1995,2nd Quintile,Rural regions,At least once per week,0.32589,357,1071,0.29780,0.35397
1995,2nd Quintile,Rural regions,At least once per month,0.28163,301,1071,0.25468,0.30858
1995,2nd Quintile,Rural regions,Seldom,0.28203,311,1071,0.25507,0.30899
1995,2nd Quintile,Rural regions,Never,0.04638,42,1071,0.03378,0.05899
1995,3rd Quintile,Urban regions,Daily,0.07050,132,1671,0.05822,0.08278
1995,3rd Quintile,Urban regions,At least once per week,0.40309,706,1671,0.37956,0.42662
1995,3rd Quintile,Urban regions,At least once per month,0.28594,476,1671,0.26427,0.30761
1995,3rd Quintile,Urban regions,Seldom,0.20702,317,1671,0.18759,0.22646
1995,3rd Quintile,Urban regions,Never,0.03344,40,1671,0.02482,0.04207
1995,3rd Quintile,Rural regions,Daily,0.05808,61,1011,0.04366,0.07251
1995,3rd Quintile,Rural regions,At least once per week,0.36144,365,1011,0.33181,0.39107
1995,3rd Quintile,Rural regions,At least once per month,0.29564,314,1011,0.26749,0.32378
1995,3rd Quintile,Rural regions,Seldom,0.26208,271,1011,0.23496,0.28921
1995,4th Quintile,Urban regions,Daily,0.05525,113,1765,0.04459,0.06591
1995,4th Quintile,Urban regions,At least once per week,0.38822,740,1765,0.36547,0.41096
1995,4th Quintile,Urban regions,At least once per month,0.32026,549,1765,0.29848,0.34203
1995,4th Quintile,Urban regions,Seldom,0.20428,319,1765,0.18546,0.22309
1995,4th Quintile,Urban regions,Never,0.03200,44,1765,0.02378,0.04021
1995,4th Quintile,Rural regions,Daily,0.03620,39,872,0.02379,0.04860
1995,4th Quintile,Rural regions,At least once per week,0.42425,351,872,0.39143,0.45707
1995,4th Quintile,Rural regions,At least once per month,0.31352,302,872,0.28271,0.34433
1995,4th Quintile,Rural regions,Seldom,0.19930,180,872,0.17277,0.22583
1995,5th Quintile,Urban regions,Daily,0.03998,84,1853,0.03106,0.04891
1995,5th Quintile,Urban regions,At least once per week,0.42026,794,1853,0.39778,0.44274
1995,5th Quintile,Urban regions,At least once per month,0.33819,617,1853,0.31664,0.35973
1995,5th Quintile,Urban regions,Seldom,0.18889,326,1853,0.17106,0.20672
1995,5th Quintile,Urban regions,Never,0.01268,32,1853,0.00759,0.01778
1995,5th Quintile,Rural regions,At least once per week,0.34086,208,582,0.30232,0.37940
1995,5th Quintile,Rural regions,At least once per month,0.35747,207,582,0.31850,0.39645
1995,5th Quintile,Rural regions,Seldom,0.25665,167,582,0.22113,0.29216
1998,1st Quintile,Urban regions,Daily,0.10424,182,1556,0.08905,0.11942
1998,1st Quintile,Urban regions,At least once per week,0.44145,730,1556,0.41677,0.46613
1998,1st Quintile,Urban regions,At least once per month,0.21221,333,1556,0.19189,0.23254
1998,1st Quintile,Urban regions,Seldom,0.19445,256,1556,0.17478,0.21413
1998,1st Quintile,Urban regions,Never,0.04765,55,1556,0.03706,0.05823
1998,1st Quintile,Rural regions,Daily,0.07239,63,753,0.05387,0.09091
1998,1st Quintile,Rural regions,At least once per week,0.35162,278,753,0.31749,0.38574
1998,1st Quintile,Rural regions,At least once per month,0.25873,206,753,0.22743,0.29003
1998,1st Quintile,Rural regions,Seldom,0.29477,206,753,0.26219,0.32736
1998,2nd Quintile,Urban regions,Daily,0.08712,147,1539,0.07303,0.10121
1998,2nd Quintile,Urban regions,At least once per week,0.42804,681,1539,0.40331,0.45276
1998,2nd Quintile,Urban regions,At least once per month,0.26797,421,1539,0.24584,0.29011
1998,2nd Quintile,Urban regions,Seldom,0.19019,259,1539,0.17057,0.20980
1998,2nd Quintile,Urban regions,Never,0.02668,31,1539,0.01863,0.03474
1998,2nd Quintile,Rural regions,Daily,0.04463,54,955,0.03153,0.05773
1998,2nd Quintile,Rural regions,At least once per week,0.40101,375,955,0.36991,0.43211
1998,2nd Quintile,Rural regions,At least once per month,0.27373,268,955,0.24543,0.30202
1998,2nd Quintile,Rural regions,Seldom,0.23233,226,955,0.20553,0.25913
1998,2nd Quintile,Rural regions,Never,0.04830,32,955,0.03469,0.06190
1998,3rd Quintile,Urban regions,Daily,0.05764,104,1520,0.04592,0.06937
1998,3rd Quintile,Urban regions,At least once per week,0.42429,681,1520,0.39944,0.44915
1998,3rd Quintile,Urban regions,At least once per month,0.28777,449,1520,0.26500,0.31054
1998,3rd Quintile,Urban regions,Seldom,0.21534,286,1520,0.19467,0.23602
1998,3rd Quintile,Rural regions,Daily,0.03937,46,1021,0.02743,0.05130
1998,3rd Quintile,Rural regions,At least once per week,0.32047,351,1021,0.29183,0.34911
1998,3rd Quintile,Rural regions,At least once per month,0.32911,347,1021,0.30028,0.35795
1998,3rd Quintile,Rural regions,Seldom,0.29348,277,1021,0.26553,0.32142
1998,4th Quintile,Urban regions,Daily,0.05611,100,1664,0.04505,0.06717
1998,4th Quintile,Urban regions,At least once per week,0.42966,749,1664,0.40587,0.45345
1998,4th Quintile,Urban regions,At least once per month,0.30336,515,1664,0.28126,0.32545
1998,4th Quintile,Urban regions,Seldom,0.19412,300,1664,0.17511,0.21313
1998,4th Quintile,Rural regions,Daily,0.02754,33,892,0.01679,0.03828
1998,4th Quintile,Rural regions,At least once per week,0.41047,349,892,0.37817,0.44277
1998,4th Quintile,Rural regions,At least once per month,0.31338,292,892,0.28293,0.34384
1998,4th Quintile,Rural regions,Seldom,0.23073,218,892,0.20306,0.25839
1998,5th Quintile,Urban regions,Daily,0.03202,72,1632,0.02348,0.04056
1998,5th Quintile,Urban regions,At least once per week,0.40797,688,1632,0.38412,0.43183
1998,5th Quintile,Urban regions,At least once per month,0.36031,583,1632,0.33701,0.38361
1998,5th Quintile,Urban regions,Seldom,0.18792,289,1632,0.16896,0.20688
1998,5th Quintile,Rural regions,At least once per week,0.33901,215,599,0.30107,0.37695
1998,5th Quintile,Rural regions,At least once per month,0.40428,243,599,0.36495,0.44362
1998,5th Quintile,Rural regions,Seldom,0.21751,141,599,0.18444,0.25058
2003,1st Quintile,Urban regions,Daily,0.07369,167,2178,0.06272,0.08467
2003,1st Quintile,Urban regions,At least once per week,0.43054,954,2178,0.40974,0.45134
2003,1st Quintile,Urban regions,At least once per month,0.23441,527,2178,0.21661,0.25221
2003,1st Quintile,Urban regions,Seldom,0.20113,413,2178,0.18429,0.21797
2003,1st Quintile,Urban regions,Never,0.06022,117,2178,0.05023,0.07021
2003,1st Quintile,Rural regions,Daily,0.05685,75,1216,0.04383,0.06987
2003,1st Quintile,Rural regions,At least once per week,0.39752,459,1216,0.37001,0.42504
2003,1st Quintile,Rural regions,At least once per month,0.26592,330,1216,0.24107,0.29076
2003,1st Quintile,Rural regions,Seldom,0.21461,276,1216,0.19153,0.23770
2003,1st Quintile,Rural regions,Never,0.06510,76,1216,0.05123,0.07897
2003,2nd Quintile,Urban regions,Daily,0.04704,117,2294,0.03837,0.05571
2003,2nd Quintile,Urban regions,At least once per week,0.41956,963,2294,0.39936,0.43976
2003,2nd Quintile,Urban regions,At least once per month,0.28105,667,2294,0.26265,0.29945
2003,2nd Quintile,Urban regions,Seldom,0.21321,460,2294,0.19644,0.22997
2003,2nd Quintile,Urban regions,Never,0.03914,87,2294,0.03121,0.04708
2003,2nd Quintile,Rural regions,Daily,0.04812,77,1553,0.03747,0.05877
2003,2nd Quintile,Rural regions,At least once per week,0.39551,586,1553,0.37118,0.41984
2003,2nd Quintile,Rural regions,At least once per month,0.27031,450,1553,0.24821,0.29241
2003,2nd Quintile,Rural regions,Seldom,0.24599,384,1553,0.22456,0.26742
2003,2nd Quintile,Rural regions,Never,0.04007,56,1553,0.03031,0.04983
2003,3rd Quintile,Urban regions,Daily,0.04214,119,2565,0.03436,0.04991
2003,3rd Quintile,Urban regions,At least once per week,0.40152,1071,2565,0.38254,0.42049
2003,3rd Quintile,Urban regions,At least once per month,0.32008,823,2565,0.30202,0.33814
2003,3rd Quintile,Urban regions,Seldom,0.19976,477,2565,0.18429,0.21524
2003,3rd Quintile,Urban regions,Never,0.03651,75,2565,0.02925,0.04377
2003,3rd Quintile,Rural regions,Daily,0.05385,76,1489,0.04238,0.06532
2003,3rd Quintile,Rural regions,At least once per week,0.36915,558,1489,0.34463,0.39367
2003,3rd Quintile,Rural regions,At least once per month,0.29906,465,1489,0.27580,0.32233
2003,3rd Quintile,Rural regions,Seldom,0.24216,348,1489,0.22039,0.26393
2003,3rd Quintile,Rural regions,Never,0.03577,42,1489,0.02634,0.04521
2003,4th Quintile,Urban regions,Daily,0.03951,119,2895,0.03242,0.04661
2003,4th Quintile,Urban regions,At least once per week,0.45395,1303,2895,0.43581,0.47209
2003,4th Quintile,Urban regions,At least once per month,0.30930,933,2895,0.29246,0.32614
2003,4th Quintile,Urban regions,Seldom,0.17397,481,2895,0.16016,0.18778
2003,4th Quintile,Urban regions,Never,0.02326,59,2895,0.01777,0.02875
2003,4th Quintile,Rural regions,Daily,0.03205,52,1522,0.02319,0.04090
2003,4th Quintile,Rural regions,At least once per week,0.38970,601,1522,0.36519,0.41421
2003,4th Quintile,Rural regions,At least once per month,0.33607,532,1522,0.31233,0.35981
2003,4th Quintile,Rural regions,Seldom,0.21974,337,1522,0.19893,0.24055
2003,5th Quintile,Urban regions,Daily,0.03539,194,4771,0.03014,0.04063
2003,5th Quintile,Urban regions,At least once per week,0.41923,2039,4771,0.40523,0.43323
2003,5th Quintile,Urban regions,At least once per month,0.35978,1777,4771,0.34616,0.37340
2003,5th Quintile,Urban regions,Seldom,0.16895,696,4771,0.15832,0.17958
2003,5th Quintile,Urban regions,Never,0.01665,65,4771,0.01302,0.02028
2003,5th Quintile,Rural regions,Daily,0.02572,56,1548,0.01783,0.03361
2003,5th Quintile,Rural regions,At least once per week,0.40231,616,1548,0.37788,0.42675
2003,5th Quintile,Rural regions,At least once per month,0.36615,574,1548,0.34215,0.39016
2003,5th Quintile,Rural regions,Seldom,0.19800,302,1548,0.17814,0.21785
2008,1st Quintile,Urban regions,Daily,0.07053,129,1870,0.05892,0.08214
2008,1st Quintile,Urban regions,At least once per week,0.43871,813,1870,0.41621,0.46120
2008,1st Quintile,Urban regions,At least once per month,0.24521,463,1870,0.22570,0.26471
2008,1st Quintile,Urban regions,Seldom,0.18906,367,1870,0.17131,0.20681
2008,1st Quintile,Urban regions,Never,0.05650,98,1870,0.04603,0.06696
2008,1st Quintile,Rural regions,Daily,0.07222,77,1092,0.05686,0.08757
2008,1st Quintile,Rural regions,At least once per week,0.35561,394,1092,0.32720,0.38401
2008,1st Quintile,Rural regions,At least once per month,0.25703,295,1092,0.23110,0.28296
2008,1st Quintile,Rural regions,Seldom,0.24369,258,1092,0.21822,0.26917
2008,1st Quintile,Rural regions,Never,0.07145,68,1092,0.05617,0.08674
2008,2nd Quintile,Urban regions,Daily,0.03730,80,2053,0.02910,0.04550
2008,2nd Quintile,Urban regions,At least once per week,0.37426,794,2053,0.35332,0.39520
2008,2nd Quintile,Urban regions,At least once per month,0.29517,628,2053,0.27544,0.31491
2008,2nd Quintile,Urban regions,Seldom,0.25512,478,2053,0.23626,0.27398
2008,2nd Quintile,Urban regions,Never,0.03815,73,2053,0.02986,0.04644
2008,2nd Quintile,Rural regions,Daily,0.03902,49,1313,0.02854,0.04950
2008,2nd Quintile,Rural regions,At least once per week,0.37001,479,1313,0.34388,0.39613
2008,2nd Quintile,Rural regions,At least once per month,0.29882,391,1313,0.27405,0.32359
2008,2nd Quintile,Rural regions,Seldom,0.25496,343,1313,0.23137,0.27854
2008,2nd Quintile,Rural regions,Never,0.03719,51,1313,0.02695,0.04743
2008,3rd Quintile,Urban regions,Daily,0.04871,97,2265,0.03984,0.05758
2008,3rd Quintile,Urban regions,At least once per week,0.41039,946,2265,0.39013,0.43066
2008,3rd Quintile,Urban regions,At least once per month,0.29987,708,2265,0.28099,0.31874
2008,3rd Quintile,Urban regions,Seldom,0.21344,459,2265,0.19656,0.23032
2008,3rd Quintile,Urban regions,Never,0.02759,55,2265,0.02084,0.03434
2008,3rd Quintile,Rural regions,Daily,0.04747,66,1534,0.03683,0.05812
2008,3rd Quintile,Rural regions,At least once per week,0.36125,515,1534,0.33720,0.38530
2008,3rd Quintile,Rural regions,At least once per month,0.31134,518,1534,0.28816,0.33452
2008,3rd Quintile,Rural regions,Seldom,0.25656,393,1534,0.23470,0.27843
2008,3rd Quintile,Rural regions,Never,0.02338,42,1534,0.01582,0.03094
2008,4th Quintile,Urban regions,Daily,0.03499,88,2555,0.02786,0.04211
2008,4th Quintile,Urban regions,At least once per week,0.41365,1061,2555,0.39455,0.43275
2008,4th Quintile,Urban regions,At least once per month,0.32321,836,2555,0.30507,0.34135
2008,4th Quintile,Urban regions,Seldom,0.20850,525,2555,0.19275,0.22426
2008,4th Quintile,Urban regions,Never,0.01965,45,2555,0.01427,0.02503
2008,4th Quintile,Rural regions,Daily,0.02682,33,1282,0.01797,0.03566
2008,4th Quintile,Rural regions,At least once per week,0.36875,437,1282,0.34233,0.39518
2008,4th Quintile,Rural regions,At least once per month,0.34451,505,1282,0.31848,0.37053
2008,4th Quintile,Rural regions,Seldom,0.24098,307,1282,0.21756,0.26440
2008,5th Quintile,Urban regions,Daily,0.02711,99,3904,0.02202,0.03221
2008,5th Quintile,Urban regions,At least once per week,0.39348,1522,3904,0.37815,0.40880
2008,5th Quintile,Urban regions,At least once per month,0.38406,1544,3904,0.36880,0.39932
2008,5th Quintile,Urban regions,Seldom,0.17393,680,3904,0.16203,0.18582
2008,5th Quintile,Urban regions,Never,0.02142,59,3904,0.01688,0.02597
2008,5th Quintile,Rural regions,At least once per week,0.37933,506,1292,0.35286,0.40579
2008,5th Quintile,Rural regions,At least once per month,0.35420,490,1292,0.32811,0.38028
2008,5th Quintile,Rural regions,Seldom,0.22346,296,1292,0.20074,0.24618
2013,1st Quintile,Urban regions,Daily,0.05694,227,3058,0.04873,0.06516
2013,1st Quintile,Urban regions,At least once per week,0.40894,1282,3058,0.39151,0.42637
2013,1st Quintile,Urban regions,At least once per month,0.24070,749,3058,0.22554,0.25585
2013,1st Quintile,Urban regions,Seldom,0.22868,645,3058,0.21379,0.24357
2013,1st Quintile,Urban regions,Never,0.06474,155,3058,0.05601,0.07346
2013,1st Quintile,Rural regions,Daily,0.06235,132,2037,0.05185,0.07285
2013,1st Quintile,Rural regions,At least once per week,0.33145,734,2037,0.31100,0.35190
2013,1st Quintile,Rural regions,At least once per month,0.24223,524,2037,0.22362,0.26084
2013,1st Quintile,Rural regions,Seldom,0.27048,481,2037,0.25118,0.28977
2013,1st Quintile,Rural regions,Never,0.09349,166,2037,0.08084,0.10613
2013,2nd Quintile,Urban regions,Daily,0.04076,139,3032,0.03372,0.04780
2013,2nd Quintile,Urban regions,At least once per week,0.36128,1213,3032,0.34418,0.37839
2013,2nd Quintile,Urban regions,At least once per month,0.30411,910,3032,0.28773,0.32049
2013,2nd Quintile,Urban regions,Seldom,0.25323,650,3032,0.23775,0.26871
2013,2nd Quintile,Urban regions,Never,0.04062,120,3032,0.03359,0.04764
2013,2nd Quintile,Rural regions,Daily,0.03999,95,2158,0.03172,0.04826
2013,2nd Quintile,Rural regions,At least once per week,0.33652,787,2158,0.31658,0.35646
2013,2nd Quintile,Rural regions,At least once per month,0.30683,676,2158,0.28737,0.32629
2013,2nd Quintile,Rural regions,Seldom,0.24966,497,2158,0.23140,0.26793
2013,2nd Quintile,Rural regions,Never,0.06700,103,2158,0.05645,0.07756
2013,3rd Quintile,Urban regions,Daily,0.03885,116,2915,0.03184,0.04587
2013,3rd Quintile,Urban regions,At least once per week,0.36526,1154,2915,0.34778,0.38275
2013,3rd Quintile,Urban regions,At least once per month,0.33110,952,2915,0.31401,0.34819
2013,3rd Quintile,Urban regions,Seldom,0.23036,609,2915,0.21507,0.24565
2013,3rd Quintile,Urban regions,Never,0.03442,84,2915,0.02780,0.04104
2013,3rd Quintile,Rural regions,Daily,0.03174,68,1926,0.02391,0.03957
2013,3rd Quintile,Rural regions,At least once per week,0.32920,655,1926,0.30821,0.35019
2013,3rd Quintile,Rural regions,At least once per month,0.34865,655,1926,0.32736,0.36994
2013,3rd Quintile,Rural regions,Seldom,0.25007,472,1926,0.23072,0.26941
2013,3rd Quintile,Rural regions,Never,0.04034,76,1926,0.03155,0.04913
2013,4th Quintile,Urban regions,Daily,0.03698,100,3054,0.03028,0.04367
2013,4th Quintile,Urban regions,At least once per week,0.38917,1235,3054,0.37187,0.40646
2013,4th Quintile,Urban regions,At least once per month,0.33895,1081,3054,0.32216,0.35574
2013,4th Quintile,Urban regions,Seldom,0.20367,571,3054,0.18939,0.21796
2013,4th Quintile,Urban regions,Never,0.03123,67,3054,0.02506,0.03740
2013,4th Quintile,Rural regions,Daily,0.03941,67,1761,0.03032,0.04850
2013,4th Quintile,Rural regions,At least once per week,0.36543,649,1761,0.34293,0.38792
2013,4th Quintile,Rural regions,At least once per month,0.35023,637,1761,0.32794,0.37251
2013,4th Quintile,Rural regions,Seldom,0.22363,367,1761,0.20417,0.24310
2013,4th Quintile,Rural regions,Never,0.02130,41,1761,0.01456,0.02805
2013,5th Quintile,Urban regions,Daily,0.02023,90,4097,0.01592,0.02454
2013,5th Quintile,Urban regions,At least once per week,0.39664,1633,4097,0.38165,0.41162
2013,5th Quintile,Urban regions,At least once per month,0.38426,1607,4097,0.36936,0.39916
2013,5th Quintile,Urban regions,Seldom,0.18485,717,4097,0.17296,0.19674
2013,5th Quintile,Urban regions,Never,0.01403,50,4097,0.01042,0.01763
2013,5th Quintile,Rural regions,Daily,0.01910,32,1347,0.01178,0.02641
2013,5th Quintile,Rural regions,At least once per week,0.33050,461,1347,0.30537,0.35563
2013,5th Quintile,Rural regions,At least once per month,0.43015,570,1347,0.40370,0.45660
2013,5th Quintile,Rural regions,Seldom,0.20104,284,1347,0.17963,0.22245
2019,1st Quintile,Urban regions,Daily,0.07318,225,2780,0.06349,0.08286
2019,1st Quintile,Urban regions,At least once per week,0.41580,1065,2780,0.39748,0.43413
2019,1st Quintile,Urban regions,At least once per month,0.24244,699,2780,0.22651,0.25837
2019,1st Quintile,Urban regions,Seldom,0.19156,599,2780,0.17692,0.20619
2019,1st Quintile,Urban regions,Never,0.07703,192,2780,0.06711,0.08694
2019,1st Quintile,Rural regions,Daily,0.07333,110,1658,0.06078,0.08588
2019,1st Quintile,Rural regions,At least once per week,0.30631,516,1658,0.28412,0.32851
2019,1st Quintile,Rural regions,At least once per month,0.23421,433,1658,0.21382,0.25460
2019,1st Quintile,Rural regions,Seldom,0.28058,430,1658,0.25894,0.30221
2019,1st Quintile,Rural regions,Never,0.10557,169,1658,0.09078,0.12037
2019,2nd Quintile,Urban regions,Daily,0.04067,136,2857,0.03343,0.04792
2019,2nd Quintile,Urban regions,At least once per week,0.34211,1006,2857,0.32471,0.35951
2019,2nd Quintile,Urban regions,At least once per month,0.34249,889,2857,0.32508,0.35989
2019,2nd Quintile,Urban regions,Seldom,0.22622,676,2857,0.21087,0.24156
2019,2nd Quintile,Urban regions,Never,0.04851,150,2857,0.04064,0.05639
2019,2nd Quintile,Rural regions,Daily,0.02679,68,1899,0.01953,0.03406
2019,2nd Quintile,Rural regions,At least once per week,0.33447,636,1899,0.31325,0.35570
2019,2nd Quintile,Rural regions,At least once per month,0.30290,587,1899,0.28223,0.32357
2019,2nd Quintile,Rural regions,Seldom,0.28003,490,1899,0.25983,0.30023
2019,2nd Quintile,Rural regions,Never,0.05580,118,1899,0.04548,0.06613
2019,3rd Quintile,Urban regions,Daily,0.02958,89,2740,0.02323,0.03592
2019,3rd Quintile,Urban regions,At least once per week,0.38187,1034,2740,0.36367,0.40006
2019,3rd Quintile,Urban regions,At least once per month,0.33515,927,2740,0.31747,0.35283
2019,3rd Quintile,Urban regions,Seldom,0.20089,581,2740,0.18589,0.21590
2019,3rd Quintile,Urban regions,Never,0.05251,109,2740,0.04416,0.06087
2019,3rd Quintile,Rural regions,Daily,0.02444,52,1668,0.01703,0.03186
2019,3rd Quintile,Rural regions,At least once per week,0.34204,576,1668,0.31926,0.36481
2019,3rd Quintile,Rural regions,At least once per month,0.34589,603,1668,0.32305,0.36872
2019,3rd Quintile,Rural regions,Seldom,0.25115,387,1668,0.23033,0.27196
2019,3rd Quintile,Rural regions,Never,0.03649,50,1668,0.02749,0.04549
2019,4th Quintile,Urban regions,Daily,0.02424,77,2758,0.01850,0.02999
2019,4th Quintile,Urban regions,At least once per week,0.38889,1034,2758,0.37069,0.40708
2019,4th Quintile,Urban regions,At least once per month,0.34983,1036,2758,0.33203,0.36764
2019,4th Quintile,Urban regions,Seldom,0.19710,533,2758,0.18225,0.21195
2019,4th Quintile,Urban regions,Never,0.03994,78,2758,0.03263,0.04725
2019,4th Quintile,Rural regions,Daily,0.03142,41,1497,0.02258,0.04026
2019,4th Quintile,Rural regions,At least once per week,0.38930,549,1497,0.36460,0.41401
2019,4th Quintile,Rural regions,At least once per month,0.32358,525,1497,0.29987,0.34729
2019,4th Quintile,Rural regions,Seldom,0.22780,344,1497,0.20654,0.24905
2019,4th Quintile,Rural regions,Never,0.02790,38,1497,0.01955,0.03624
2019,5th Quintile,Urban regions,Daily,0.02797,81,3494,0.02250,0.03344
2019,5th Quintile,Urban regions,At least once per week,0.34170,1235,3494,0.32597,0.35743
2019,5th Quintile,Urban regions,At least once per month,0.41186,1426,3494,0.39554,0.42818
2019,5th Quintile,Urban regions,Seldom,0.19628,683,3494,0.18311,0.20945
2019,5th Quintile,Urban regions,Never,0.02220,69,3494,0.01731,0.02708
2019,5th Quintile,Rural regions,At least once per week,0.37223,469,1253,0.34545,0.39900
2019,5th Quintile,Rural regions,At least once per month,0.37219,508,1253,0.34542,0.39897
2019,5th Quintile,Rural regions,Seldom,0.22938,276,1253,0.20609,0.25267
2021,1st Quintile,Urban regions,Daily,0.07596,152,2111,0.06465,0.08726
2021,1st Quintile,Urban regions,At least once per week,0.43719,911,2111,0.41602,0.45836
2021,1st Quintile,Urban regions,At least once per month,0.21505,493,2111,0.19752,0.23258
2021,1st Quintile,Urban regions,Seldom,0.19614,424,2111,0.17920,0.21309
2021,1st Quintile,Urban regions,Never,0.07566,131,2111,0.06438,0.08694
2021,1st Quintile,Rural regions,Daily,0.07696,96,1125,0.06138,0.09255
2021,1st Quintile,Rural regions,At least once per week,0.39548,434,1125,0.36689,0.42406
2021,1st Quintile,Rural regions,At least once per month,0.21779,247,1125,0.19366,0.24192
2021,1st Quintile,Rural regions,Seldom,0.23668,268,1125,0.21183,0.26153
2021,1st Quintile,Rural regions,Never,0.07309,80,1125,0.05787,0.08831
2021,2nd Quintile,Urban regions,Daily,0.06017,110,2011,0.04978,0.07057
2021,2nd Quintile,Urban regions,At least once per week,0.38964,826,2011,0.36832,0.41096
2021,2nd Quintile,Urban regions,At least once per month,0.28760,578,2011,0.26781,0.30739
2021,2nd Quintile,Urban regions,Seldom,0.21285,412,2011,0.19496,0.23075
2021,2nd Quintile,Urban regions,Never,0.04973,85,2011,0.04023,0.05924
2021,2nd Quintile,Rural regions,Daily,0.05450,92,1328,0.04228,0.06671
2021,2nd Quintile,Rural regions,At least once per week,0.41918,556,1328,0.39263,0.44573
2021,2nd Quintile,Rural regions,At least once per month,0.25156,350,1328,0.22821,0.27490
