year,age_gr,migback,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Direct migration background,At least once per week,0.022388962443698243,482,13049,0.022353060358224423,0.022424864529172063
1995,30-45 y.,Direct migration background,At least once per month,0.01409584981170328,254,13049,0.014067242132720334,0.014124457490686226
1995,30-45 y.,Direct migration background,Seldom,0.005768807390193744,110,13049,0.005750429047044912,0.005787185733342577
1995,46-65 y.,No migration background,Daily,0.005977642296032334,57,13049,0.0059589362205516696,0.005996348371512999
1995,46-65 y.,No migration background,At least once per week,0.07957515393597617,809,13049,0.07950947856192436,0.07964082931002797
1995,46-65 y.,No migration background,At least once per month,0.09267973259988943,1025,13049,0.09260936182446794,0.09275010337531092
1995,46-65 y.,No migration background,Seldom,0.07925641807242366,907,13049,0.07919086301305224,0.07932197313179508
1995,46-65 y.,No migration background,Never,0.00989486874103025,105,13049,0.009870849166024665,0.009918888316035835
1995,46-65 y.,Direct migration background,Daily,0.002793016445164552,78,13049,0.0027802093968907087,0.0028058234934383954
1995,46-65 y.,Direct migration background,At least once per week,0.02270238434639683,509,13049,0.022666237634298148,0.022738531058495513
1995,46-65 y.,Direct migration background,At least once per month,0.01402098451148606,265,13049,0.013992451820347578,0.014049517202624543
1995,46-65 y.,Direct migration background,Seldom,0.009893723782899055,153,13049,0.009869705583726626,0.009917741982071484
1995,46-65 y.,Direct migration background,Never,0.0020931910248515526,33,13049,0.0020821000666286097,0.0021042819830744955
1995,66 and older,No migration background,Daily,0.008884993441584322,67,13049,0.008862220966991428,0.008907765916177215
1995,66 and older,No migration background,At least once per week,0.05856903724787373,440,13049,0.05851205390462956,0.058626020591117906
1995,66 and older,No migration background,At least once per month,0.04654798876865454,369,13049,0.046496865392748575,0.04659911214456051
1995,66 and older,No migration background,Seldom,0.04148515192350338,323,13049,0.041436760832979896,0.04153354301402687
1995,66 and older,No migration background,Never,0.01235052233007574,98,13049,0.012323720544627024,0.012377324115524457
1995,66 and older,Direct migration background,At least once per week,0.005223232311316679,68,13049,0.005205739801246,0.005240724821387359
1995,66 and older,Direct migration background,At least once per month,0.006590195202811132,67,13049,0.006570560107900665,0.006609830297721598
1995,66 and older,Direct migration background,Seldom,0.0044475669430694776,44,13049,0.00443141915799545,0.004463714728143505
1998,17-29 y.,No migration background,Daily,0.02072188588299373,327,13990,0.020687464539823664,0.020756307226163794
1998,17-29 y.,No migration background,At least once per week,0.08166160091109209,1264,13990,0.08159542948919599,0.0817277723329882
1998,17-29 y.,No migration background,At least once per month,0.02488856681432994,440,13990,0.024850923555080093,0.02492621007357979
1998,17-29 y.,No migration background,Seldom,0.011691614366029973,195,13990,0.011665640079248613,0.011717588652811334
1998,17-29 y.,Direct migration background,Daily,0.003824831789262554,72,13990,0.0038099164142892513,0.003839747164235857
1998,17-29 y.,Direct migration background,At least once per week,0.014078678264276044,270,13990,0.014050209919193462,0.014107146609358627
1998,17-29 y.,Direct migration background,At least once per month,0.00316364028488881,60,13990,0.003150070729008817,0.0031772098407688034
1998,17-29 y.,Indirect migration background,Daily,0.00640880443861365,141,13990,0.006389522418702969,0.006428086458524332
1998,17-29 y.,Indirect migration background,At least once per week,0.011942246174113606,268,13990,0.011915998288485462,0.01196849405974175
1998,17-29 y.,Indirect migration background,At least once per month,0.002253484428391237,61,13990,0.002242026725917115,0.002264942130865359
1998,30-45 y.,No migration background,Daily,0.00961633859040026,133,13990,0.009592757343974046,0.009639919836826475
1998,30-45 y.,No migration background,At least once per week,0.11316855516110629,1583,13990,0.11309200544622391,0.11324510487598866
1998,30-45 y.,No migration background,At least once per month,0.08819959085804405,1366,13990,0.08813106676018592,0.08826811495590217
1998,30-45 y.,No migration background,Seldom,0.04877404996972168,807,13990,0.048722002885534264,0.04882609705390909
1998,30-45 y.,No migration background,Never,0.0030099130348002975,45,13990,0.0029966762489134005,0.0030231498206871946
1998,30-45 y.,Direct migration background,Daily,0.002018377697686713,55,13990,0.0020075328703646187,0.0020292225250088075
1998,30-45 y.,Direct migration background,At least once per week,0.019643385976926248,396,13990,0.019609853906724675,0.01967691804712782
1998,30-45 y.,Direct migration background,At least once per month,0.012601542545102717,227,13990,0.012574588855223117,0.012628496234982316
1998,30-45 y.,Direct migration background,Seldom,0.005888253899979208,102,13990,0.005869766705203582,0.005906741094754833
1998,30-45 y.,Indirect migration background,At least once per week,0.0013520278861559344,45,13990,0.0013431489857038514,0.0013609067866080175
1998,46-65 y.,No migration background,Daily,0.005862798256790077,64,13990,0.005844350830319884,0.00588124568326027
1998,46-65 y.,No migration background,At least once per week,0.08487702428323288,1018,13990,0.08480968089670542,0.08494436766976034
1998,46-65 y.,No migration background,At least once per month,0.09199187313487418,1203,13990,0.091922037071761,0.09206170919798737
1998,46-65 y.,No migration background,Seldom,0.08407540429178466,1050,13990,0.08400835032223153,0.08414245826133779
1998,46-65 y.,No migration background,Never,0.0070850196132740415,89,13990,0.007064752741959127,0.007105286484588956
1998,46-65 y.,Direct migration background,Daily,0.003534438505138028,82,13990,0.0035200984271965582,0.003548778583079498
1998,46-65 y.,Direct migration background,At least once per week,0.022700765499150385,445,13990,0.022664774477030053,0.022736756521270718
1998,46-65 y.,Direct migration background,At least once per month,0.015096358204369645,243,13990,0.015066894108583055,0.015125822300156236
1998,46-65 y.,Direct migration background,Seldom,0.009723840027843886,139,13990,0.009700128626875899,0.009747551428811873
1998,66 and older,No migration background,Daily,0.008115132443024371,71,13990,0.008093453475821103,0.008136811410227639
1998,66 and older,No migration background,At least once per week,0.06415416598357424,579,13990,0.06409495875435918,0.06421337321278929
1998,66 and older,No migration background,At least once per month,0.05022649469532157,474,13990,0.05017371867842515,0.05027927071221799
1998,66 and older,No migration background,Seldom,0.04152426941454816,385,13990,0.04147606334640013,0.04157247548269619
1998,66 and older,No migration background,Never,0.008951885432130114,82,13990,0.008929125824141815,0.008974645040118414
1998,66 and older,Direct migration background,At least once per week,0.006562715441710585,88,13990,0.0065432047725571775,0.0065822261108639925
1998,66 and older,Direct migration background,At least once per month,0.004630038384096016,51,13990,0.004613634574830133,0.004646442193361898
1998,66 and older,Direct migration background,Seldom,0.005980387415222143,70,13990,0.005961757010644696,0.005999017819799591
2003,17-29 y.,No migration background,Daily,0.0185616794451872,488,21860,0.018529359375497215,0.018593999514877186
2003,17-29 y.,No migration background,At least once per week,0.07556160432171828,1822,21860,0.07549831627070244,0.07562489237273412
2003,17-29 y.,No migration background,At least once per month,0.021478194056644584,543,21860,0.021443479127441437,0.02151290898584773
2003,17-29 y.,No migration background,Seldom,0.009763017188878266,236,21860,0.009739472457125005,0.009786561920631527
2003,17-29 y.,Direct migration background,Daily,0.0031462473785357917,49,21860,0.0031328368990465915,0.003159657858024992
2003,17-29 y.,Direct migration background,At least once per week,0.013166692635641757,238,21860,0.013139397051228354,0.01319398822005516
2003,17-29 y.,Direct migration background,At least once per month,0.0035419395512664275,54,21860,0.003527713569961507,0.003556165532571348
2003,17-29 y.,Indirect migration background,Daily,0.00313655006020099,86,21860,0.003123160198327115,0.0031499399220748653
2003,17-29 y.,Indirect migration background,At least once per week,0.011818549403548888,308,21860,0.011792671291735416,0.01184442751536236
2003,17-29 y.,Indirect migration background,At least once per month,0.0032258044062283622,73,21860,0.0032122259762361965,0.003239382836220528
2003,17-29 y.,Indirect migration background,Seldom,0.0017725497244476126,33,21860,0.0017624770194094661,0.001782622429485759
2003,30-45 y.,No migration background,Daily,0.007047113387632647,150,21860,0.0070270824121284586,0.007067144363136836
2003,30-45 y.,No migration background,At least once per week,0.10808367939939093,2508,21860,0.10800933054782125,0.1081580282509606
2003,30-45 y.,No migration background,At least once per month,0.08873074128818523,2139,21860,0.08866264984114824,0.08879883273522221
2003,30-45 y.,No migration background,Seldom,0.04343109683240327,961,21860,0.04338228887007746,0.043479904794729074
2003,30-45 y.,No migration background,Never,0.0027005606100809006,57,21860,0.002688133449772058,0.0027129877703897434
2003,30-45 y.,Direct migration background,Daily,0.0018121072544280768,37,21860,0.00180192297639147,0.0018222915324646836
2003,30-45 y.,Direct migration background,At least once per week,0.020026459469216773,450,21860,0.019992913417532055,0.02006000552090149
2003,30-45 y.,Direct migration background,At least once per month,0.011717865840642222,249,21860,0.011692096881212886,0.011743634800071557
2003,30-45 y.,Direct migration background,Seldom,0.0071514324000738925,131,21860,0.007131254769122825,0.00717161003102496
2003,30-45 y.,Indirect migration background,At least once per week,0.004237765278794332,122,21860,0.004222209977637998,0.004253320579950667
2003,30-45 y.,Indirect migration background,At least once per month,0.0016592470200562275,51,21860,0.0016495010051370558,0.0016689930349753992
2003,46-65 y.,No migration background,Daily,0.004529686234279645,100,21860,0.00451360644454244,0.00454576602401685
2003,46-65 y.,No migration background,At least once per week,0.0915538701031444,2057,21860,0.09148481113388128,0.09162292907240753
2003,46-65 y.,No migration background,At least once per month,0.10045247781684397,2507,21860,0.1003804957136994,0.10052445991998853
2003,46-65 y.,No migration background,Seldom,0.07307291731048772,1653,21860,0.07301059649068628,0.07313523813028916
2003,46-65 y.,No migration background,Never,0.009574153824253612,199,21860,0.009550835715049853,0.00959747193345737
2003,46-65 y.,Direct migration background,At least once per week,0.019122019897411757,404,21860,0.01908922498130386,0.019154814813519654
2003,46-65 y.,Direct migration background,At least once per month,0.014956883455080033,336,21860,0.014927817786051751,0.014985949124108316
2003,46-65 y.,Direct migration background,Seldom,0.009311931727115107,179,21860,0.009288932115270935,0.009334931338959278
2003,46-65 y.,Direct migration background,Never,0.0016864288564987179,36,21860,0.0016766034698725413,0.0016962542431248945
2003,66 and older,No migration background,Daily,0.00543618981479562,83,21860,0.005418582392468372,0.005453797237122868
2003,66 and older,No migration background,At least once per week,0.06784901873240572,1102,21860,0.06778879785692511,0.06790923960788632
2003,66 and older,No migration background,At least once per month,0.05558892162328557,1006,21860,0.05553405517975892,0.055643788066812215
2003,66 and older,No migration background,Seldom,0.05030357848504354,832,21860,0.0502512396574488,0.05035591731263828
2003,66 and older,No migration background,Never,0.015419069307341937,238,21860,0.015389564897021077,0.015448573717662797
2003,66 and older,Direct migration background,At least once per week,0.006998529775011133,126,21860,0.006978567478509086,0.00701849207151318
2003,66 and older,Direct migration background,At least once per month,0.005917191461828002,104,21860,0.005898826025896554,0.005935556897759449
2003,66 and older,Direct migration background,Seldom,0.004632306783087537,81,21860,0.004616046706906336,0.004648566859268738
2003,66 and older,Direct migration background,Never,0.0018239278388833152,32,21860,0.0018137104587279058,0.0018341452190387246
2008,17-29 y.,No migration background,Daily,0.016074720525892428,285,18978,0.016044588820001895,0.01610485223178296
2008,17-29 y.,No migration background,At least once per week,0.07224052548397496,1431,18978,0.07217849872455716,0.07230255224339276
2008,17-29 y.,No migration background,At least once per month,0.026585493921979265,543,18978,0.026546951214546047,0.026624036629412484
2008,17-29 y.,No migration background,Seldom,0.010757565317774387,213,18978,0.010732849253867688,0.010782281381681086
2008,17-29 y.,Direct migration background,At least once per week,0.010693621819648209,131,18978,0.010668978525556871,0.010718265113739547
2008,17-29 y.,Direct migration background,At least once per month,0.003892288565585424,45,18978,0.0038773700156908087,0.003907207115480039
2008,17-29 y.,Indirect migration background,Daily,0.003215395614497752,65,18978,0.0032018315822655435,0.0032289596467299604
2008,17-29 y.,Indirect migration background,At least once per week,0.01668541915648295,259,18978,0.0166547299439483,0.0167161083690176
2008,17-29 y.,Indirect migration background,At least once per month,0.003635998750281497,63,18978,0.00362157786834007,0.0036504196322229244
2008,17-29 y.,Indirect migration background,Seldom,0.003082948248601926,36,18978,0.0030696656339196573,0.0030962308632841943
2008,30-45 y.,No migration background,Daily,0.005808997477123241,108,18978,0.005790789719944537,0.005827205234301944
2008,30-45 y.,No migration background,At least once per week,0.09560755261359082,1790,18978,0.09553710025955979,0.09567800496762184
2008,30-45 y.,No migration background,At least once per month,0.08089971842458694,1597,18978,0.08083438643271161,0.08096505041646228
2008,30-45 y.,No migration background,Seldom,0.040633684441659726,750,18978,0.04058637952523984,0.040680989358079615
2008,30-45 y.,No migration background,Never,0.0021079608236803824,39,18978,0.002096972182522057,0.002118949464838708
2008,30-45 y.,Direct migration background,At least once per week,0.017924665649758177,279,18978,0.017892877234453576,0.017956454065062778
2008,30-45 y.,Direct migration background,At least once per month,0.012044892263827609,192,18978,0.012018756150167452,0.012071028377487766
2008,30-45 y.,Direct migration background,Seldom,0.007199302049554411,98,18978,0.007179046353147475,0.007219557745961347
2008,30-45 y.,Indirect migration background,At least once per week,0.008820430002700306,153,18978,0.008798027734379547,0.008842832271021065
2008,30-45 y.,Indirect migration background,At least once per month,0.003622375170834773,62,18978,0.003607981232357541,0.0036367691093120054
2008,30-45 y.,Indirect migration background,Seldom,0.0023997094218951662,35,18978,0.002387986697448699,0.0024114321463416335
2008,46-65 y.,No migration background,Daily,0.005172698375717878,91,18978,0.005155511245396811,0.005189885506038944
2008,46-65 y.,No migration background,At least once per week,0.08077256421947229,1753,18978,0.08070727907508235,0.08083784936386224
2008,46-65 y.,No migration background,At least once per month,0.09909572733826312,2262,18978,0.0990241397497795,0.09916731492674674
2008,46-65 y.,No migration background,Seldom,0.07751136467605114,1621,18978,0.07744729771138803,0.07757543164071426
2008,46-65 y.,No migration background,Never,0.011201111809362643,182,18978,0.01117589701122396,0.011226326607501325
2008,46-65 y.,Direct migration background,At least once per week,0.01881725411818578,285,18978,0.01878469864433222,0.01884980959203934
2008,46-65 y.,Direct migration background,At least once per month,0.01677511987458862,240,18978,0.01674434968367875,0.016805890065498486
2008,46-65 y.,Direct migration background,Seldom,0.010991308207715957,144,18978,0.010966328020320396,0.011016288395111519
2008,66 and older,No migration background,Daily,0.006537726136715176,100,18978,0.006518417127192933,0.00655703514623742
2008,66 and older,No migration background,At least once per week,0.06846821757045611,1232,18978,0.06840770936201707,0.06852872577889516
2008,66 and older,No migration background,At least once per month,0.06314244773308038,1248,18978,0.0630841745914387,0.06320072087472206
2008,66 and older,No migration background,Seldom,0.06178565909071087,1081,18978,0.06172797370243243,0.06184334447898931
2008,66 and older,No migration background,Never,0.014058566298275229,233,18978,0.014030358640859192,0.014086773955691266
2008,66 and older,Direct migration background,At least once per week,0.008081288805414932,128,18978,0.008059837718626693,0.00810273989220317
2008,66 and older,Direct migration background,At least once per month,0.007548369140209966,109,18978,0.0075276318414341185,0.007569106438985814
2008,66 and older,Direct migration background,Seldom,0.006107310861849596,95,18978,0.006088644241018971,0.006125977482680222
2013,17-29 y.,No migration background,Daily,0.014911059273582182,350,25261,0.014880454111317377,0.014941664435846987
2013,17-29 y.,No migration background,At least once per week,0.06595991104363774,1573,25261,0.06589723154624921,0.06602259054102627
2013,17-29 y.,No migration background,At least once per month,0.027946837119627498,596,25261,0.02790521597140234,0.027988458267852654
2013,17-29 y.,No migration background,Seldom,0.010883779199389232,245,25261,0.010857578297569549,0.010909980101208916
2013,17-29 y.,No migration background,Never,0.0014752163013823825,36,25261,0.001465524377556384,0.001484908225208381
2013,17-29 y.,Direct migration background,At least once per week,0.004969066413703061,159,25261,0.004951309871077792,0.00498682295632833
2013,17-29 y.,Direct migration background,At least once per month,0.0015177911946826581,54,25261,0.0015079606202378349,0.0015276217691274814
2013,17-29 y.,Direct migration background,Seldom,0.0008907659859810032,40,25261,0.0008832325861951525,0.0008982993857668539
2013,17-29 y.,Indirect migration background,Daily,0.0015224473360289906,86,25261,0.0015126017174172455,0.0015322929546407356
2013,17-29 y.,Indirect migration background,At least once per week,0.007687499511634266,254,25261,0.00766544388007808,0.0077095551431904516
2013,17-29 y.,Indirect migration background,At least once per month,0.0017543140453874328,85,25261,0.0017437464760117155,0.0017648816147631502
2013,17-29 y.,Indirect migration background,Seldom,0.0013907293301970147,42,25261,0.0013813186325542382,0.0014001400278397913
2013,30-45 y.,No migration background,Daily,0.005419071436202225,225,25261,0.005400532482577151,0.005437610389827298
2013,30-45 y.,No migration background,At least once per week,0.08214718662334129,2759,25261,0.08207784634425794,0.08221652690242465
2013,30-45 y.,No migration background,At least once per month,0.07206734259861186,2206,25261,0.07200204003960932,0.0721326451576144
2013,30-45 y.,No migration background,Seldom,0.028928117331420797,966,25261,0.028885793157414737,0.028970441505426856
2013,30-45 y.,No migration background,Never,0.00294479344291387,93,25261,0.0029311101779119415,0.0029584767079157983
2013,30-45 y.,Direct migration background,Daily,0.0005146516857244935,44,25261,0.0005089244160570907,0.0005203789553918964
2013,30-45 y.,Direct migration background,At least once per week,0.011053298267185327,550,25261,0.011026896371896666,0.011079700162473989
2013,30-45 y.,Direct migration background,At least once per month,0.007744334647030111,382,25261,0.00772219826885083,0.007766471025209392
2013,30-45 y.,Direct migration background,Seldom,0.00428943958935233,222,25261,0.004272936336605584,0.0043059428420990755
2013,30-45 y.,Indirect migration background,At least once per week,0.005368822458389211,244,25261,0.005350369191121607,0.0053872757256568145
2013,30-45 y.,Indirect migration background,At least once per month,0.00387982464259906,156,25261,0.003864125908514585,0.0038955233766835348
2013,30-45 y.,Indirect migration background,Seldom,0.0019411682345054605,75,25261,0.00193005316007163,0.001952283308939291
2013,46-65 y.,No migration background,Daily,0.00677137838760591,164,25261,0.0067506690660765496,0.00679208770913527
2013,46-65 y.,No migration background,At least once per week,0.09964038386098406,2478,25261,0.09956474788486193,0.09971601983710619
2013,46-65 y.,No migration background,At least once per month,0.12553253834400332,2985,25261,0.1254488716326202,0.12561620505538645
2013,46-65 y.,No migration background,Seldom,0.08517498055809092,2013,25261,0.08510449051845784,0.085245470597724
2013,46-65 y.,No migration background,Never,0.012651133760433272,305,25261,0.012622910787705584,0.01267935673316096
2013,46-65 y.,Direct migration background,At least once per week,0.011319026826732852,300,25261,0.011292313046475834,0.01134574060698987
2013,46-65 y.,Direct migration background,At least once per month,0.012081522841393322,306,25261,0.012053934594104716,0.012109111088681929
2013,46-65 y.,Direct migration background,Seldom,0.009027313230733173,207,25261,0.009003428914390973,0.009051197547075372
2013,46-65 y.,Direct migration background,Never,0.0016775077984885589,31,25261,0.0016671737518254314,0.0016878418451516863
2013,46-65 y.,Indirect migration background,At least once per week,0.0011784423176786902,38,25261,0.0011697786689604155,0.001187105966396965
2013,46-65 y.,Indirect migration background,At least once per month,0.0022843708361973587,60,25261,0.002272315220157095,0.0022964264522376226
2013,46-65 y.,Indirect migration background,Seldom,0.0008392612609564031,35,25261,0.0008319487086562041,0.000846573813256602
2013,66 and older,No migration background,Daily,0.005811214316299847,108,25261,0.00579202009080358,0.005830408541796114
2013,66 and older,No migration background,At least once per week,0.07494572436044172,1338,25261,0.0748792338365958,0.07501221488428765
2013,66 and older,No migration background,At least once per month,0.06841737082199106,1423,25261,0.06835361841332115,0.06848112323066098
2013,66 and older,No migration background,Seldom,0.07578027171402012,1342,25261,0.0757134421830973,0.07584710124494294
2013,66 and older,No migration background,Never,0.018310881225824593,322,25261,0.01827702454901732,0.018344737902631865
2013,66 and older,Direct migration background,At least once per week,0.0072837426712714926,112,25261,0.007262269678367773,0.007305215664175212
2013,66 and older,Direct migration background,At least once per month,0.005980916807845948,104,25261,0.005961446000563815,0.0060003876151280815
2013,66 and older,Direct migration background,Seldom,0.006635127906213806,107,25261,0.006614626589016285,0.0066556292234113265
2013,66 and older,Direct migration background,Never,0.001449422440284108,41,25261,0.001439815496697806,0.0014590293838704098
2019,17-29 y.,No migration background,Daily,0.01024487225282266,264,25505,0.010220829251720309,0.010268915253925013
2019,17-29 y.,No migration background,At least once per week,0.06050820605642442,1454,25505,0.06045127815733597,0.06056513395551288
2019,17-29 y.,No migration background,At least once per month,0.024718068643894208,628,25505,0.024680996826386213,0.024755140461402203
2019,17-29 y.,No migration background,Seldom,0.01247863758908731,292,25505,0.012452132555555865,0.012505142622618754
2019,17-29 y.,No migration background,Never,0.0024013687713640023,69,25505,0.002389682421769206,0.0024130551209587984
2019,17-29 y.,Direct migration background,Daily,0.0014007535098059796,39,25505,0.0013918235809460167,0.0014096834386659424
2019,17-29 y.,Direct migration background,At least once per week,0.006496300780684685,199,25505,0.0064771189819862515,0.006515482579383119
2019,17-29 y.,Direct migration background,At least once per month,0.0045128478612144,95,25505,0.0044968443713752915,0.004528851351053508
2019,17-29 y.,Direct migration background,Seldom,0.0021224376121818716,61,25505,0.002111449385305729,0.002133425839058014
2019,17-29 y.,Indirect migration background,Daily,0.002898301438447116,89,25505,0.0028854659314836275,0.0029111369454106048
2019,17-29 y.,Indirect migration background,At least once per week,0.015183346183091778,382,25505,0.015154149537268721,0.015212542828914835
2019,17-29 y.,Indirect migration background,At least once per month,0.00682160973602843,139,25505,0.006801956748067604,0.006841262723989256
2019,17-29 y.,Indirect migration background,Seldom,0.0025906298497174675,82,25505,0.0025784928615933123,0.0026027668378416228
2019,30-45 y.,No migration background,Daily,0.004383538930091742,136,25505,0.004367765360341006,0.004399312499842477
2019,30-45 y.,No migration background,At least once per week,0.07254137678185758,1730,25505,0.07247944526870122,0.07260330829501395
2019,30-45 y.,No migration background,At least once per month,0.0626352397332705,1524,25505,0.06257738549156833,0.06269309397497266
2019,30-45 y.,No migration background,Seldom,0.02426448494988671,656,25505,0.024227746306333873,0.024301223593439548
2019,30-45 y.,No migration background,Never,0.00292102191516237,88,25505,0.002908136342922815,0.002933907487401925
2019,30-45 y.,Direct migration background,Daily,0.002233474474273049,67,25505,0.0022222031100475963,0.0022447458384985013
2019,30-45 y.,Direct migration background,At least once per week,0.02313215862299275,629,25505,0.023096266635338987,0.023168050610646515
2019,30-45 y.,Direct migration background,At least once per month,0.018453759239310558,530,25505,0.018421624903371684,0.01848589357524943
2019,30-45 y.,Direct migration background,Seldom,0.008510673220255881,306,25505,0.00848874024736215,0.008532606193149612
2019,30-45 y.,Direct migration background,Never,0.001553094555492034,64,25505,0.0015436922802904958,0.0015624968306935721
2019,30-45 y.,Indirect migration background,At least once per week,0.009189494652998233,227,25505,0.009166711562331347,0.009212277743665119
2019,30-45 y.,Indirect migration background,At least once per month,0.007908378022700367,189,25505,0.007887228960048603,0.00792952708535213
2019,30-45 y.,Indirect migration background,Seldom,0.004458472399076618,102,25505,0.004442565180303458,0.004474379617849778
2019,46-65 y.,No migration background,Daily,0.00622274270320146,185,25505,0.006203966534816383,0.006241518871586536
2019,46-65 y.,No migration background,At least once per week,0.08641568091227635,2692,25505,0.08634859333339708,0.08648276849115562
2019,46-65 y.,No migration background,At least once per month,0.11304500622575549,3347,25505,0.1129694016631692,0.11312061078834178
