year,bula_h,quintil_oecd,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,North Rhine-Westphalia,5th Quintile,At least once per week,0.02755399961203109,246,10697,0.027509573939677227,0.027598425284384956
1995,North Rhine-Westphalia,5th Quintile,At least once per month,0.022153541522708913,178,10697,0.022113596207413638,0.02219348683800419
1995,North Rhine-Westphalia,5th Quintile,Seldom,0.012706170423263146,92,10697,0.012675772809848085,0.012736568036678208
1995,Hesse,1st Quintile,At least once per week,0.007302201439305895,85,10697,0.0072790943963273865,0.007325308482284403
1995,Hesse,2nd Quintile,At least once per week,0.007568926277111642,92,10697,0.0075454041684109244,0.007592448385812359
1995,Hesse,3rd Quintile,At least once per week,0.006775522185870092,97,10697,0.006753258142927179,0.006797786228813005
1995,Hesse,3rd Quintile,At least once per month,0.004177125958474571,40,10697,0.00415962189930735,0.004194630017641792
1995,Hesse,3rd Quintile,Seldom,0.004061211598759708,34,10697,0.004043951110747794,0.004078472086771622
1995,Hesse,4th Quintile,At least once per week,0.00918623865221515,86,10697,0.00916034616234736,0.00921213114208294
1995,Hesse,4th Quintile,At least once per month,0.005469403999335144,56,10697,0.005449387505172796,0.005489420493497491
1995,Hesse,5th Quintile,At least once per week,0.012200297309329847,97,10697,0.012170503324608367,0.012230091294051327
1995,Hesse,5th Quintile,At least once per month,0.007270155873632601,70,10697,0.0072470992166618915,0.00729321253060331
1995,Hesse,5th Quintile,Seldom,0.004648633106599485,42,10697,0.0046301719127696305,0.00466709430042934
1995,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per week,0.006946429952091852,68,10697,0.006923888800124049,0.006968971104059655
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per week,0.005673374112085955,58,10697,0.005652989888046846,0.0056937583361250646
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per week,0.005915461906844404,57,10697,0.005894649853588216,0.005936273960100592
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.004136315714981471,43,10697,0.004118897015527338,0.004153734414435605
1995,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.007636334840546921,67,10697,0.0076127090229357345,0.007659960658158107
1995,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.00439426513770022,38,10697,0.00437631384362077,0.004412216431779669
1995,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.0064142773767046106,58,10697,0.006392611040525255,0.006435943712883966
1995,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.004998083794701529,37,10697,0.004978944643953391,0.0050172229454496665
1995,Baden-Wuerttemberg,1st Quintile,Daily,0.002010241709332933,38,10697,0.0019980855573803065,0.0020223978612855594
1995,Baden-Wuerttemberg,1st Quintile,At least once per week,0.009396932403334599,147,10697,0.009370747448825024,0.009423117357844173
1995,Baden-Wuerttemberg,1st Quintile,At least once per month,0.004995782376520939,57,10697,0.004976647610558714,0.005014917142483165
1995,Baden-Wuerttemberg,1st Quintile,Seldom,0.0074216228589175474,48,10697,0.007398329035240601,0.007444916682594494
1995,Baden-Wuerttemberg,2nd Quintile,Daily,0.0017532875929355581,33,10697,0.0017419334472556177,0.0017646417386154986
1995,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.01194968795915874,191,10697,0.011920197824862937,0.011979178093454544
1995,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.007763543463190022,81,10697,0.007739723201830604,0.007787363724549441
1995,Baden-Wuerttemberg,2nd Quintile,Seldom,0.005537398510780079,66,10697,0.005517258668945279,0.005557538352614878
1995,Baden-Wuerttemberg,3rd Quintile,Daily,0.0027841647548856974,35,10697,0.0027698642626373493,0.0027984652471340454
1995,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.011272070147373399,136,10697,0.011243418527498172,0.011300721767248625
1995,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.010174476592248075,106,10697,0.010147240531090482,0.010201712653405668
1995,Baden-Wuerttemberg,3rd Quintile,Seldom,0.00706246779037943,67,10697,0.007039740474837133,0.007085195105921726
1995,Baden-Wuerttemberg,4th Quintile,At least once per week,0.015254086922847868,186,10697,0.015220823714195553,0.015287350131500182
1995,Baden-Wuerttemberg,4th Quintile,At least once per month,0.012875033890506196,110,10697,0.012844437570355565,0.012905630210656827
1995,Baden-Wuerttemberg,4th Quintile,Seldom,0.005280481974817877,44,10697,0.005260812351632784,0.0053001515980029695
1995,Baden-Wuerttemberg,5th Quintile,Daily,0.0022269078735913635,31,10697,0.0022141147687984295,0.0022397009783842975
1995,Baden-Wuerttemberg,5th Quintile,At least once per week,0.015643166371577998,161,10697,0.01560948827403101,0.015676844469124988
1995,Baden-Wuerttemberg,5th Quintile,At least once per month,0.015966532402930878,124,10697,0.015932513588351505,0.01600055121751025
1995,Baden-Wuerttemberg,5th Quintile,Seldom,0.0064351678804493405,53,10697,0.006413466518812667,0.006456869242086014
1995,Bavaria,1st Quintile,At least once per week,0.010651530881036377,111,10697,0.010623670336752301,0.010679391425320452
1995,Bavaria,1st Quintile,At least once per month,0.0071228961714549345,70,10697,0.007100072527021043,0.007145719815888826
1995,Bavaria,1st Quintile,Seldom,0.006230897124217135,40,10697,0.0062095407769790344,0.006252253471455235
1995,Bavaria,2nd Quintile,At least once per week,0.01160178362926935,144,10697,0.011572720839828497,0.011630846418710202
1995,Bavaria,2nd Quintile,At least once per month,0.008289498526301066,78,10697,0.00826489113793893,0.008314105914663203
1995,Bavaria,2nd Quintile,Seldom,0.005596360104462306,44,10697,0.005576113923387189,0.005616606285537422
1995,Bavaria,3rd Quintile,At least once per week,0.01488855928623093,162,10697,0.01485569093215172,0.014921427640310141
1995,Bavaria,3rd Quintile,At least once per month,0.007698656240175868,73,10697,0.007674934956244718,0.007722377524107017
1995,Bavaria,3rd Quintile,Seldom,0.0065322678637259315,61,10697,0.006510404458030115,0.006554131269421748
1995,Bavaria,4th Quintile,At least once per week,0.019123613759894267,180,10697,0.01908644303252304,0.019160784487265492
1995,Bavaria,4th Quintile,At least once per month,0.012262345483856124,123,10697,0.012232476770353329,0.01229221419735892
1995,Bavaria,4th Quintile,Seldom,0.010871451971149486,96,10697,0.010843308407922612,0.01089959553437636
1995,Bavaria,5th Quintile,At least once per week,0.01961222920939531,171,10697,0.01957459599099496,0.019649862427795657
1995,Bavaria,5th Quintile,At least once per month,0.01730310723133153,149,10697,0.017267717213690338,0.01733849724897272
1995,Bavaria,5th Quintile,Seldom,0.01136871130421442,90,10697,0.011339938530329824,0.011397484078099014
1995,Berlin,1st Quintile,At least once per week,0.0048234043716414475,55,10697,0.004804600994737681,0.004842207748545214
1995,Berlin,2nd Quintile,At least once per week,0.004144720694350324,53,10697,0.0041272843800892415,0.004162157008611406
1995,Berlin,3rd Quintile,At least once per week,0.002770609338528841,32,10697,0.002756343604597067,0.0027848750724606152
1995,Berlin,3rd Quintile,At least once per month,0.0033892103364006787,35,10697,0.0033734370934905547,0.0034049835793108028
1995,Berlin,4th Quintile,At least once per week,0.006362022548542574,59,10697,0.006340444079389062,0.006383601017696087
1995,Berlin,4th Quintile,At least once per month,0.0063768418946375345,52,10697,0.006355238469352455,0.006398445319922614
1995,Berlin,5th Quintile,At least once per week,0.0052144234309951555,45,10697,0.005194876578967487,0.005233970283022824
1995,Berlin,5th Quintile,At least once per month,0.0052602742462244485,55,10697,0.005240642096270525,0.005279906396178372
1995,Brandenburg,1st Quintile,At least once per week,0.0028081232409938057,40,10697,0.002793761523285098,0.0028224849587025133
1995,Brandenburg,1st Quintile,Seldom,0.0024334208012976853,35,10697,0.0024200490438088538,0.0024467925587865168
1995,Brandenburg,2nd Quintile,At least once per week,0.004118359361234039,46,10697,0.004100978354772297,0.00413574036769578
1995,Brandenburg,2nd Quintile,At least once per month,0.003764206517049283,53,10697,0.0037475866812052743,0.003780826352893292
1995,Brandenburg,2nd Quintile,Seldom,0.004445125271548699,62,10697,0.004427070851514995,0.004463179691582403
1995,Brandenburg,3rd Quintile,At least once per week,0.0032873895985607027,42,10697,0.0032718543036163784,0.003302924893505027
1995,Brandenburg,3rd Quintile,Seldom,0.0030762914742893037,37,10697,0.0030612616590721606,0.0030913212895064468
1995,Brandenburg,4th Quintile,At least once per month,0.002147625043062529,34,10697,0.0021350612343498383,0.0021601888517752198
1995,Brandenburg,5th Quintile,Seldom,0.0018889071387918521,33,10697,0.001877122841691113,0.0019006914358925913
1995,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.0024367560649193936,33,10697,0.0024233751692249593,0.002450136960613828
1995,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.0023058837333206376,39,10697,0.002292866270485622,0.0023189011961556533
1995,Mecklenburg-Western Pomerania,3rd Quintile,At least once per week,0.0026129189564842847,40,10697,0.0025990640443078286,0.0026267738686607408
1995,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.0018330501492236058,35,10697,0.00182144107188577,0.0018446592265614417
1995,Saxony,1st Quintile,At least once per week,0.006378473767513899,81,10697,0.006356867595923681,0.006400079939104117
1995,Saxony,1st Quintile,At least once per month,0.004872176682231705,70,10697,0.0048532789414677015,0.004891074422995708
1995,Saxony,1st Quintile,Seldom,0.006420676021003756,84,10697,0.006398998950552994,0.006442353091454518
1995,Saxony,2nd Quintile,At least once per week,0.006540817029254228,88,10697,0.006518939415403175,0.006562694643105282
1995,Saxony,2nd Quintile,At least once per month,0.00563643810468025,93,10697,0.005616119966484072,0.005656756242876429
1995,Saxony,2nd Quintile,Seldom,0.007598359619066501,120,10697,0.00757479216892701,0.007621927069205992
1995,Saxony,3rd Quintile,At least once per week,0.003445188120224842,57,10697,0.0034292855982696016,0.003461090642180082
1995,Saxony,3rd Quintile,At least once per month,0.004466583124822411,78,10697,0.004448485375443145,0.004484680874201677
1995,Saxony,3rd Quintile,Seldom,0.004362547250413214,75,10697,0.00434466057514282,0.004380433925683608
1995,Saxony,4th Quintile,At least once per week,0.0021673058786158624,44,10697,0.0021546847582848663,0.0021799269989468584
1995,Saxony,4th Quintile,At least once per month,0.005112844089930099,81,10697,0.00509348757686739,0.005132200602992808
1995,Saxony,4th Quintile,Seldom,0.0027207170926230105,40,10697,0.0027065800349657253,0.0027348541502802957
1995,Saxony-Anhalt,1st Quintile,At least once per week,0.003570575242183481,50,10697,0.0035543869399248854,0.0035867635444420767
1995,Saxony-Anhalt,1st Quintile,At least once per month,0.002286560103638373,32,10697,0.002273597174107201,0.002299523033169545
1995,Saxony-Anhalt,2nd Quintile,At least once per week,0.002958745816908819,46,10697,0.0029440050753940083,0.0029734865584236294
1995,Saxony-Anhalt,2nd Quintile,At least once per month,0.004248584580747525,59,10697,0.004230932067804125,0.004266237093690926
1995,Saxony-Anhalt,2nd Quintile,Seldom,0.0030868885817976785,51,10697,0.0030718329817495706,0.0031019441818457864
1995,Saxony-Anhalt,3rd Quintile,At least once per week,0.003904605680701607,66,10697,0.0038876799278516425,0.003921531433551571
1995,Saxony-Anhalt,3rd Quintile,At least once per month,0.0026641157803540187,51,10697,0.0026501261510021128,0.0026781054097059246
1995,Saxony-Anhalt,3rd Quintile,Seldom,0.00275246105613034,47,10697,0.002738241991894437,0.0027666801203662427
1995,Saxony-Anhalt,4th Quintile,At least once per week,0.0031687504655587982,41,10697,0.0031534971666675477,0.0031840037644500488
1995,Saxony-Anhalt,4th Quintile,At least once per month,0.0023765654376174394,41,10697,0.0023633504382185857,0.002389780437016293
1995,Saxony-Anhalt,4th Quintile,Seldom,0.0026050424040508398,44,10697,0.0025912083355839025,0.002618876472517777
1995,Thuringa,1st Quintile,At least once per week,0.0033631634518236056,47,10697,0.0033474507310439243,0.003378876172603287
1995,Thuringa,1st Quintile,At least once per month,0.0027742523398977662,43,10697,0.0027599772563021235,0.002788527423493409
1995,Thuringa,1st Quintile,Seldom,0.0023146461102974735,46,10697,0.0023016039949545217,0.0023276882256404252
1995,Thuringa,2nd Quintile,At least once per week,0.004615187094505211,73,10697,0.004596792123866457,0.004633582065143965
1995,Thuringa,2nd Quintile,At least once per month,0.003349846172714128,54,10697,0.0033341644872275592,0.0033655278582006964
1995,Thuringa,2nd Quintile,Seldom,0.002854116325013401,50,10697,0.0028396378065824734,0.0028685948434443286
1995,Thuringa,3rd Quintile,At least once per week,0.0022166848448025027,41,10697,0.002203921072946938,0.0022294486166580673
1995,Thuringa,3rd Quintile,At least once per month,0.0033401157160577286,62,10697,0.0033244567463615073,0.00335577468575395
1995,Thuringa,3rd Quintile,Seldom,0.003057539412348132,49,10697,0.003042555334637445,0.003072523490058819
1995,Thuringa,4th Quintile,At least once per month,0.0022307886287338398,42,10697,0.002217984406643535,0.0022435928508241446
1998,Lower Saxony,1st Quintile,At least once per week,0.00873881132373851,85,10102,0.008711563761994312,0.00876605888548271
1998,Lower Saxony,1st Quintile,At least once per month,0.005423282620949216,51,10102,0.005401781669644406,0.005444783572254026
1998,Lower Saxony,1st Quintile,Seldom,0.005631250569174011,35,10102,0.0056093435356699825,0.005653157602678039
1998,Lower Saxony,2nd Quintile,At least once per week,0.007219072011531605,68,10102,0.00719428781680942,0.007243856206253789
1998,Lower Saxony,2nd Quintile,At least once per month,0.00677907460763105,65,10102,0.006755052254325422,0.006803096960936678
1998,Lower Saxony,2nd Quintile,Seldom,0.004906586233840224,35,10102,0.004886129840928275,0.004927042626752173
1998,Lower Saxony,3rd Quintile,At least once per week,0.00837709647819602,85,10102,0.008350413921188465,0.008403779035203575
1998,Lower Saxony,3rd Quintile,At least once per month,0.0072801324650573086,73,10102,0.007255244441429953,0.0073050204886846645
1998,Lower Saxony,3rd Quintile,Seldom,0.004538061211988594,32,10102,0.004518384391780064,0.004557738032197123
1998,Lower Saxony,4th Quintile,At least once per week,0.00759908654262957,79,10102,0.007573663256473953,0.007624509828785188
1998,Lower Saxony,4th Quintile,At least once per month,0.0072303700996060065,79,10102,0.007205566659556767,0.007255173539655246
1998,Lower Saxony,4th Quintile,Seldom,0.006143483808795227,41,10102,0.006120607991641164,0.0061663596259492895
