"year","quintil","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1997","4","Ostdeutschland","1671.68","1648.75","307","1655.55","1687.81"
"1997","4","Westdeutschland","1694.31","1698","1628","1687.67","1700.95"
"1997","5 Einkommensstärkstes Quintil","Ostdeutschland","2839.49","2228.44","79","2543.48","3135.5"
"1997","5 Einkommensstärkstes Quintil","Westdeutschland","2591.47","2313.18","888","2526.35","2656.59"
"1998","1 Einkommensschwächstes Quintil","Ostdeutschland","699.47","725.69","2103","693.33","705.61"
"1998","1 Einkommensschwächstes Quintil","Westdeutschland","689.93","714.33","4336","685.62","694.24"
"1998","2","Ostdeutschland","1026.82","1022.64","1418","1022.78","1030.86"
"1998","2","Westdeutschland","1030.87","1022.65","3756","1028.37","1033.37"
"1998","3","Ostdeutschland","1296.05","1278.11","903","1290.53","1301.57"
"1998","3","Westdeutschland","1311.85","1294.67","2694","1308.62","1315.08"
"1998","4","Ostdeutschland","1632.06","1565.11","391","1619.28","1644.84"
"1998","4","Westdeutschland","1694","1702","1992","1687.92","1700.08"
"1998","5 Einkommensstärkstes Quintil","Ostdeutschland","2666.67","2203.38","119","2545.95","2787.39"
"1998","5 Einkommensstärkstes Quintil","Westdeutschland","2569.26","2347.67","1044","2525.25","2613.27"
"1999","1 Einkommensschwächstes Quintil","Ostdeutschland","700.24","727.63","1675","693.19","707.29"
"1999","1 Einkommensschwächstes Quintil","Westdeutschland","694.16","715.83","3583","689.33","698.99"
"1999","2","Ostdeutschland","1024.04","1022.64","1624","1020.17","1027.91"
"1999","2","Westdeutschland","1030.76","1022.62","3679","1028.25","1033.27"
"1999","3","Ostdeutschland","1302.46","1292.9","954","1297.06","1307.86"
"1999","3","Westdeutschland","1315.27","1302.48","2709","1312","1318.54"
"1999","4","Ostdeutschland","1665.34","1641.61","406","1652.86","1677.82"
"1999","4","Westdeutschland","1697.18","1700.8","2032","1691.19","1703.17"
"1999","5 Einkommensstärkstes Quintil","Ostdeutschland","2994.29","2366.33","112","2743.16","3245.42"
"1999","5 Einkommensstärkstes Quintil","Westdeutschland","2583.46","2343.33","1214","2543.55","2623.37"
"2000","1 Einkommensschwächstes Quintil","Ostdeutschland","693.04","715","2588","687.44","698.64"
"2000","1 Einkommensschwächstes Quintil","Westdeutschland","691.78","715.86","6101","687.94","695.62"
"2000","2","Ostdeutschland","1021.96","1022.64","2342","1018.74","1025.18"
"2000","2","Westdeutschland","1032.27","1022.64","6372","1030.37","1034.17"
"2000","3","Ostdeutschland","1303.45","1278.27","1462","1298.99","1307.91"
"2000","3","Westdeutschland","1316.47","1306.33","5276","1314.12","1318.82"
"2000","4","Ostdeutschland","1679.16","1658.95","711","1668.85","1689.47"
"2000","4","Westdeutschland","1696.37","1703.8","4041","1692.28","1700.46"
"2000","5 Einkommensstärkstes Quintil","Ostdeutschland","2559","2319.21","254","2483.25","2634.75"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","2683.41","2384.33","2660","2646.95","2719.87"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","701.54","726.18","2154","695.63","707.45"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","695.08","730.42","5123","690.94","699.22"
"2001","2","Ostdeutschland","1035.05","1022.58","2067","1031.69","1038.41"
"2001","2","Westdeutschland","1034.9","1022.64","5580","1032.79","1037.01"
"2001","3","Ostdeutschland","1302.18","1278.27","1472","1297.86","1306.5"
"2001","3","Westdeutschland","1319.08","1326.9","4833","1316.61","1321.55"
"2001","4","Ostdeutschland","1669.91","1641.61","768","1660.36","1679.46"
"2001","4","Westdeutschland","1695.27","1703.67","3868","1690.8","1699.74"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","2710.09","2249.8","277","2627.95","2792.23"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","2651.2","2381.75","2586","2615.78","2686.62"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","682.61","709.17","1876","675.99","689.23"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","675.17","705.45","4370","670.55","679.79"
"2002","2","Ostdeutschland","1032.21","1019.67","1766","1028.61","1035.81"
"2002","2","Westdeutschland","1031.72","1011.67","4814","1029.49","1033.95"
"2002","3","Ostdeutschland","1312.87","1305.51","1514","1308.47","1317.27"
"2002","3","Westdeutschland","1316.17","1312.64","4451","1313.58","1318.76"
"2002","4","Ostdeutschland","1691.05","1662.33","980","1680.75","1701.35"
"2002","4","Westdeutschland","1720.47","1666.67","4879","1715.79","1725.15"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","2709.7","2428.79","568","2636.53","2782.87"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","2988.8","2498.33","4898","2924.24","3053.36"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","682.71","714.29","1889","675.99","689.43"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","682.31","713.64","3891","677.55","687.07"
"2003","2","Ostdeutschland","1030.98","1021.5","1622","1027.1","1034.86"
"2003","2","Westdeutschland","1029.67","1017.03","4504","1027.42","1031.92"
"2003","3","Ostdeutschland","1314.83","1323.5","1495","1310.42","1319.24"
"2003","3","Westdeutschland","1317.71","1319.57","4637","1315.12","1320.3"
"2003","4","Ostdeutschland","1690.79","1663.33","1040","1680.75","1700.83"
"2003","4","Westdeutschland","1722.76","1670.17","4798","1718.2","1727.32"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","2797.54","2487.33","501","2717.56","2877.52"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","2955.62","2556.11","4415","2896.29","3014.95"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","687.68","717.69","1806","680.79","694.57"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","674.76","713.93","3759","669.71","679.81"
"2004","2","Ostdeutschland","1024.3","1000","1555","1020.26","1028.34"
"2004","2","Westdeutschland","1035.64","1034.74","4368","1033.28","1038"
"2004","3","Ostdeutschland","1309.46","1309.67","1436","1305.01","1313.91"
"2004","3","Westdeutschland","1316.07","1318.33","4451","1313.4","1318.74"
"2004","4","Ostdeutschland","1685.73","1661.67","1040","1675.79","1695.67"
"2004","4","Westdeutschland","1735.02","1698.67","4647","1730.36","1739.68"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","2597.42","2377.17","541","2531.57","2663.27"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","3005.1","2593.33","4328","2934.33","3075.87"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","667.93","681.5","1824","660.93","674.93"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","682.08","714.29","3563","677.07","687.09"
"2005","2","Ostdeutschland","1019.67","1000","1435","1015.62","1023.72"
"2005","2","Westdeutschland","1027.82","1005.06","4059","1025.33","1030.31"
"2005","3","Ostdeutschland","1308.49","1304.17","1365","1303.99","1312.99"
"2005","3","Westdeutschland","1318.43","1328.5","4174","1315.71","1321.15"
"2005","4","Ostdeutschland","1705.14","1666.67","963","1694.86","1715.42"
"2005","4","Westdeutschland","1732.09","1697.83","4492","1727.33","1736.85"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","2745.47","2339.74","564","2671.68","2819.26"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","2867.35","2528.57","4267","2824.27","2910.43"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","667.13","691.45","1889","660.11","674.15"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","689.31","714.29","3829","684.58","694.04"
"2006","2","Ostdeutschland","1024.45","997.33","1505","1020.49","1028.41"
"2006","2","Westdeutschland","1026.24","1000","4424","1023.9","1028.58"
"2006","3","Ostdeutschland","1317.02","1318.33","1547","1312.61","1321.43"
"2006","3","Westdeutschland","1317.05","1319.5","4367","1314.43","1319.67"
"2006","4","Ostdeutschland","1678.69","1659.42","1075","1669.2","1688.18"
"2006","4","Westdeutschland","1732.06","1699.57","4983","1727.55","1736.57"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","2598.65","2333.33","524","2521.97","2675.33"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","2974.4","2594","4525","2932.73","3016.07"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","675.84","691.15","1565","668.63","683.05"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","693.49","719.67","3331","688.53","698.45"
"2007","2","Ostdeutschland","1030.11","1006.83","1539","1026.15","1034.07"
"2007","2","Westdeutschland","1035.42","1039.44","3874","1032.94","1037.9"
"2007","3","Ostdeutschland","1313.02","1305.17","1433","1308.57","1317.47"
"2007","3","Westdeutschland","1313.08","1303.96","4172","1310.39","1315.77"
"2007","4","Ostdeutschland","1704.02","1665.83","1032","1694.57","1713.47"
"2007","4","Westdeutschland","1736.78","1699","4704","1732.05","1741.51"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","2669.62","2433.33","554","2584.94","2754.3"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","2977.08","2595","4411","2930.88","3023.28"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","669.14","680.5","1430","661.14","677.14"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","685.19","716.41","2854","679.71","690.67"
"2008","2","Ostdeutschland","1028.9","1008.26","1351","1024.59","1033.21"
"2008","2","Westdeutschland","1034.88","1029.75","3325","1032.15","1037.61"
"2008","3","Ostdeutschland","1305.29","1303.84","1383","1300.82","1309.76"
"2008","3","Westdeutschland","1310.46","1299.52","4016","1307.71","1313.21"
"2008","4","Ostdeutschland","1729.12","1693.56","1072","1719.37","1738.87"
"2008","4","Westdeutschland","1738.3","1705.33","4476","1733.49","1743.11"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","2627.68","2443.99","585","2559.69","2695.67"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","2963.81","2528.67","4385","2906.17","3021.45"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","683.78","699.67","1223","675.43","692.13"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","701.05","732.67","2555","695.58","706.52"
"2009","2","Ostdeutschland","1029.87","1025.22","1326","1025.54","1034.2"
"2009","2","Westdeutschland","1037.27","1032.67","2982","1034.42","1040.12"
"2009","3","Ostdeutschland","1308.4","1299","1356","1303.72","1313.08"
"2009","3","Westdeutschland","1319.25","1332.67","3518","1316.27","1322.23"
"2009","4","Ostdeutschland","1719.85","1666.67","1096","1710.35","1729.35"
"2009","4","Westdeutschland","1741.07","1715.48","4257","1736.1","1746.04"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","2590.93","2357.25","581","2515.45","2666.41"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","2885.73","2530","4327","2845.27","2926.19"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","667.68","700.5","2224","661.61","673.75"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","706.27","733.12","5909","702.66","709.88"
"2010","2","Ostdeutschland","1025.49","1000","2015","1022.06","1028.92"
"2010","2","Westdeutschland","1033.76","1032.8","6344","1031.78","1035.74"
"2010","3","Ostdeutschland","1315.29","1314","1634","1311.08","1319.5"
"2010","3","Westdeutschland","1318.96","1333.33","5587","1316.56","1321.36"
"2010","4","Ostdeutschland","1729.16","1697.22","1349","1720.58","1737.74"
"2010","4","Westdeutschland","1735.45","1722.11","5956","1731.43","1739.47"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","2661.11","2386.75","708","2586.06","2736.16"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","2915.15","2564.29","5742","2880.83","2949.47"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","671.06","698.81","2449","665.18","676.94"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","689.81","719.55","6128","686.15","693.47"
"2011","2","Ostdeutschland","1035.97","1040.83","2104","1032.5","1039.44"
"2011","2","Westdeutschland","1029.89","1012.92","7165","1028.05","1031.73"
"2011","3","Ostdeutschland","1318.69","1312.92","1991","1314.78","1322.6"
"2011","3","Westdeutschland","1321.27","1333.33","6754","1319.16","1323.38"
"2011","4","Ostdeutschland","1716.65","1666.67","1675","1708.97","1724.33"
"2011","4","Westdeutschland","1744.67","1733.17","7621","1741.09","1748.25"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","2633.13","2395.65","927","2579.68","2686.58"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","2950.5","2597.6","7187","2919.25","2981.75"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","678.15","713.14","2095","671.93","684.37"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","711.56","733.17","5042","707.86","715.26"
"2012","2","Ostdeutschland","1035.74","1031.88","2051","1032.33","1039.15"
"2012","2","Westdeutschland","1031.55","1002.5","6520","1029.58","1033.52"
"2012","3","Ostdeutschland","1323.32","1333.33","2020","1319.5","1327.14"
"2012","3","Westdeutschland","1317.5","1333","6822","1315.38","1319.62"
"2012","4","Ostdeutschland","1735.71","1698","1657","1727.92","1743.5"
"2012","4","Westdeutschland","1744.12","1730.38","7664","1740.53","1747.71"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","2706.53","2394.44","1047","2647.73","2765.33"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","2935.65","2596.3","7487","2901.93","2969.37"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","680.81","718.75","2032","675.01","686.61"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","699.08","738.61","6749","695.66","702.5"
"2013","2","Ostdeutschland","1029.57","1012.22","2035","1026.1","1033.04"
"2013","2","Westdeutschland","1026.64","1000","7584","1024.83","1028.45"
"2013","3","Ostdeutschland","1319.46","1331.67","1784","1315.44","1323.48"
"2013","3","Westdeutschland","1324.69","1333.33","7562","1322.71","1326.67"
"2013","4","Ostdeutschland","1725.17","1666.67","1846","1717.81","1732.53"
"2013","4","Westdeutschland","1744.64","1733.33","8712","1741.21","1748.07"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","2653.57","2454","1139","2600.07","2707.07"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","2982.93","2597.14","8221","2952.01","3013.85"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","677.95","709.84","1515","670.79","685.11"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","709.31","741.97","5026","705.34","713.28"
"2014","2","Ostdeutschland","1033.39","1036.38","1822","1029.76","1037.02"
"2014","2","Westdeutschland","1030.91","1001.89","6023","1028.89","1032.93"
"2014","3","Ostdeutschland","1323.44","1333.33","1744","1319.27","1327.61"
"2014","3","Westdeutschland","1317.42","1319.52","6498","1315.27","1319.57"
"2014","4","Ostdeutschland","1745.76","1698","1854","1738.34","1753.18"
"2014","4","Westdeutschland","1748.95","1726.4","7783","1745.4","1752.5"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","2662.29","2461.33","1087","2610.29","2714.29"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","2984.55","2649","8155","2952.83","3016.27"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","687.39","713.81","1407","679.88","694.9"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","708.06","749.5","5160","704.03","712.09"
"2015","2","Ostdeutschland","1032.91","1025.83","1530","1028.89","1036.93"
"2015","2","Westdeutschland","1028.46","1003.54","5687","1026.36","1030.56"
"2015","3","Ostdeutschland","1328.8","1333.33","1786","1324.71","1332.89"
"2015","3","Westdeutschland","1324.77","1333.33","6192","1322.57","1326.97"
"2015","4","Ostdeutschland","1749.69","1732.33","1823","1742.37","1757.01"
"2015","4","Westdeutschland","1744.71","1728.29","7725","1741.17","1748.25"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","2718.84","2452.99","1177","2664.23","2773.45"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","2958.64","2607.13","8563","2928.23","2989.05"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","684.41","716.96","2644","678.67","690.15"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","687.9","731.24","10288","684.8","691"
"2016","2","Ostdeutschland","1027.89","1012.76","1363","1023.58","1032.2"
"2016","2","Westdeutschland","1031.26","1013.25","5094","1029.02","1033.5"
"2016","3","Ostdeutschland","1332.5","1333.33","1573","1328.16","1336.84"
"2016","3","Westdeutschland","1324.51","1333.33","5303","1322.14","1326.88"
"2016","4","Ostdeutschland","1745.71","1712.67","1849","1738.35","1753.07"
"2016","4","Westdeutschland","1746.75","1732.05","7426","1743.11","1750.39"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","2776.64","2530.24","1221","2723.18","2830.1"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","2981.33","2661.67","8327","2951.04","3011.62"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","692.23","719.38","2582","686.66","697.8"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","688.23","720.74","11622","685.47","690.99"
"2017","2","Ostdeutschland","1037.99","1031.01","1425","1033.84","1042.14"
"2017","2","Westdeutschland","1038.75","1040.83","5126","1036.48","1041.02"
"2017","3","Ostdeutschland","1322.23","1333.33","1633","1317.9","1326.56"
"2017","3","Westdeutschland","1328.05","1333.33","5731","1325.71","1330.39"
"2017","4","Ostdeutschland","1737.57","1716.64","2113","1730.82","1744.32"
"2017","4","Westdeutschland","1753.53","1739.07","8074","1749.98","1757.08"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","2732.53","2490.5","1625","2689.93","2775.13"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","3114.63","2664.83","10222","2932.66","3296.6"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","696.88","728","2329","690.94","702.82"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","713.46","749.29","9950","710.36","716.56"
"2018","2","Ostdeutschland","1022.18","1000","1302","1017.8","1026.56"
"2018","2","Westdeutschland","1030.13","1009.5","5022","1027.87","1032.39"
"2018","3","Ostdeutschland","1328.63","1333.33","1595","1324.27","1332.99"
"2018","3","Westdeutschland","1330.16","1333.33","5490","1327.8","1332.52"
"2018","4","Ostdeutschland","1754.71","1746","2273","1748.12","1761.3"
"2018","4","Westdeutschland","1755.26","1738.57","8097","1751.71","1758.81"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","2706.59","2488.1","1671","2669.37","2743.81"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","2978.18","2648","10414","2949.07","3007.29"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","706.77","731.67","1898","700.23","713.31"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","696.26","739.57","8147","692.59","699.93"
"2019","2","Ostdeutschland","1027.01","1005.5","1139","1022.21","1031.81"
"2019","2","Westdeutschland","1031.1","1026.39","4790","1028.81","1033.39"
"2019","3","Ostdeutschland","1334.83","1333.33","1416","1330.35","1339.31"
"2019","3","Westdeutschland","1327.19","1333.33","4865","1324.71","1329.67"
"2019","4","Ostdeutschland","1762.85","1760.95","2426","1756.43","1769.27"
"2019","4","Westdeutschland","1763.67","1750","7778","1760.05","1767.29"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","2778.53","2527.54","2589","2673.39","2883.67"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","3147.63","2672.62","13520","2889.41","3405.85"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","697.87","732.67","1871","691.04","704.7"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","700.58","748.5","7885","697.04","704.12"
"2020","2","Ostdeutschland","1025.34","1000","1162","1020.6","1030.08"
"2020","2","Westdeutschland","1032.84","1018.31","6188","1030.84","1034.84"
"2020","3","Ostdeutschland","1326.69","1329.17","1293","1321.83","1331.55"
"2020","3","Westdeutschland","1332.42","1333.33","5198","1329.97","1334.87"
"2020","4","Ostdeutschland","1772.08","1760.95","2244","1765.34","1778.82"
"2020","4","Westdeutschland","1761.79","1750","8306","1758.24","1765.34"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","2762.69","2493.33","2570","2618.05","2907.33"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","3070.15","2663.33","13214","2996.38","3143.92"
