"year","hhtyp","quintil","mean","median","n","lower_confidence","upper_confidence"
"1999","(Ehe-)Paar ohne Kind(er)","2","1031.95","1021","908","1027.43","1036.47"
"1999","(Ehe-)Paar ohne Kind(er)","3","1307.31","1325.67","1114","1302.18","1312.44"
"1999","(Ehe-)Paar ohne Kind(er)","4","1692.6","1700.67","958","1684.34","1700.86"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2530.83","2301","586","2475.86","2585.8"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","651.76","663.5","498","638.55","664.97"
"1999","1-Pers.- Haushalt","2","1029.92","1021.5","472","1022.47","1037.37"
"1999","1-Pers.- Haushalt","3","1329.42","1317.5","284","1319.7","1339.14"
"1999","1-Pers.- Haushalt","4","1677.9","1629.5","227","1659.07","1696.73"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2675.29","2294.5","157","2493.69","2856.89"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","652.19","681.79","539","638.62","665.76"
"1999","Alleinerziehende","2","1011.96","1022.45","312","1003.59","1020.33"
"1999","Alleinerziehende","3","1279.35","1269.67","160","1266.61","1292.09"
"1999","Alleinerziehende","4","1705.4","1690.06","73","1674.04","1736.76"
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","2384.97","2407.25","31","2282.11","2487.83"
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","708.95","730.42","3255","704.17","713.73"
"1999","Paar mit Kind(ern)","2","1030.31","1022.5","3391","1027.62","1033"
"1999","Paar mit Kind(ern)","3","1316.74","1299.04","1971","1312.88","1320.6"
"1999","Paar mit Kind(ern)","4","1705.03","1700.88","1120","1696.79","1713.27"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2686.42","2427.58","520","2618.85","2753.99"
"1999","Sonstige","1 Einkommensschwächstes Quintil","677.38","702.02","220","656.67","698.09"
"1999","Sonstige","2","1025.46","1015.02","220","1015.1","1035.82"
"1999","Sonstige","3","1296.42","1273","134","1284.34","1308.5"
"1999","Sonstige","4","1643.09","1623.25","60","1613.45","1672.73"
"1999","Sonstige","5 Einkommensstärkstes Quintil","2433.2","2194.17","32","2301.04","2565.36"
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","725.21","766","1330","717.51","732.91"
"2000","(Ehe-)Paar ohne Kind(er)","2","1032.24","1022.33","1672","1028.89","1035.59"
"2000","(Ehe-)Paar ohne Kind(er)","3","1311.93","1326.67","1876","1307.91","1315.95"
"2000","(Ehe-)Paar ohne Kind(er)","4","1695.74","1700.67","1746","1689.74","1701.74"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2695.54","2384.33","1312","2638.55","2752.53"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","659.82","669","941","649.96","669.68"
"2000","1-Pers.- Haushalt","2","1039.03","1022.5","835","1033.4","1044.66"
"2000","1-Pers.- Haushalt","3","1331.15","1326.5","592","1324.47","1337.83"
"2000","1-Pers.- Haushalt","4","1675.41","1633.5","471","1662.39","1688.43"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2772.07","2475","421","2673.98","2870.16"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","647.62","671.01","928","637.71","657.53"
"2000","Alleinerziehende","2","1012.76","1015.59","456","1004.56","1020.96"
"2000","Alleinerziehende","3","1283.48","1260","298","1274.17","1292.79"
"2000","Alleinerziehende","4","1697.65","1689.52","165","1676.38","1718.92"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","2536.39","2266.75","64","2337.3","2735.48"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","705.19","730.42","5065","701.19","709.19"
"2000","Paar mit Kind(ern)","2","1026.72","1022.39","5437","1024.63","1028.81"
"2000","Paar mit Kind(ern)","3","1315.58","1289.96","3736","1312.78","1318.38"
"2000","Paar mit Kind(ern)","4","1702.57","1704.23","2210","1696.88","1708.26"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2603.43","2323.23","1054","2558.19","2648.67"
"2000","Sonstige","1 Einkommensschwächstes Quintil","656.88","656.76","425","640.04","673.72"
"2000","Sonstige","2","1056.86","1022.58","314","1048.54","1065.18"
"2000","Sonstige","3","1282.84","1274.25","236","1272.22","1293.46"
"2000","Sonstige","4","1663.64","1665.92","160","1645.07","1682.21"
"2000","Sonstige","5 Einkommensstärkstes Quintil","2344.53","2231.36","63","2247.55","2441.51"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","733.29","780.33","1066","724.53","742.05"
"2001","(Ehe-)Paar ohne Kind(er)","2","1034.71","1019.33","1408","1031.03","1038.39"
"2001","(Ehe-)Paar ohne Kind(er)","3","1312.3","1327","1766","1308.32","1316.28"
"2001","(Ehe-)Paar ohne Kind(er)","4","1696.44","1703.67","1644","1689.68","1703.2"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2663.64","2377.33","1294","2613.07","2714.21"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","667.11","689","784","656.5","677.72"
"2001","1-Pers.- Haushalt","2","1040.96","1020","712","1034.58","1047.34"
"2001","1-Pers.- Haushalt","3","1322.7","1301.5","557","1315.96","1329.44"
"2001","1-Pers.- Haushalt","4","1673.62","1631","494","1660.61","1686.63"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2668.29","2462.5","379","2586.61","2749.97"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","643.86","662.23","819","633.39","654.33"
"2001","Alleinerziehende","2","1024.65","1022.45","432","1017.03","1032.27"
"2001","Alleinerziehende","3","1295.04","1270.25","302","1285.09","1304.99"
"2001","Alleinerziehende","4","1661.99","1634.15","160","1641.45","1682.53"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","2637.42","2222.67","48","2363.43","2911.41"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","714.43","746.57","4254","710.28","718.58"
"2001","Paar mit Kind(ern)","2","1035.14","1022.5","4792","1032.84","1037.44"
"2001","Paar mit Kind(ern)","3","1319.41","1307.73","3480","1316.46","1322.36"
"2001","Paar mit Kind(ern)","4","1700.71","1703.33","2196","1694.78","1706.64"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2641.69","2295.28","1076","2586.73","2696.65"
"2001","Sonstige","1 Einkommensschwächstes Quintil","619.7","634.12","354","602.29","637.11"
"2001","Sonstige","2","1022.91","1022.45","303","1014.01","1031.81"
"2001","Sonstige","3","1304.29","1302.86","200","1292.03","1316.55"
"2001","Sonstige","4","1670.03","1662.97","142","1648.4","1691.66"
"2001","Sonstige","5 Einkommensstärkstes Quintil","2518.33","2343.5","66","2421.24","2615.42"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","700.16","731.67","994","690.91","709.41"
"2002","(Ehe-)Paar ohne Kind(er)","2","1034.16","998","1322","1029.98","1038.34"
"2002","(Ehe-)Paar ohne Kind(er)","3","1327.65","1331.67","1602","1323.36","1331.94"
"2002","(Ehe-)Paar ohne Kind(er)","4","1759","1731","1740","1751.36","1766.64"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2986.15","2393.33","2146","2884.83","3087.47"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","653.02","688.5","729","641.77","664.27"
"2002","1-Pers.- Haushalt","2","1025.67","999","643","1019.6","1031.74"
"2002","1-Pers.- Haushalt","3","1308.13","1299","565","1301.1","1315.16"
"2002","1-Pers.- Haushalt","4","1695.36","1641.5","573","1680.74","1709.98"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2953.6","2592.5","428","2559.92","3347.28"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","627.64","651.47","788","616.49","638.79"
"2002","Alleinerziehende","2","1030.34","1000","383","1022.23","1038.45"
"2002","Alleinerziehende","3","1317.86","1325","281","1307.22","1328.5"
"2002","Alleinerziehende","4","1686.9","1614.36","237","1665.64","1708.16"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","2830.72","2320.51","81","2523.68","3137.76"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","697.4","729.1","3464","692.54","702.26"
"2002","Paar mit Kind(ern)","2","1033.57","1037.8","3983","1031.14","1036"
"2002","Paar mit Kind(ern)","3","1312.08","1302.17","3355","1309.12","1315.04"
"2002","Paar mit Kind(ern)","4","1687.91","1666.67","3094","1682.17","1693.65"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2971.34","2591.67","2690","2913.38","3029.3"
"2002","Sonstige","1 Einkommensschwächstes Quintil","603.48","636.67","271","583.73","623.23"
"2002","Sonstige","2","1016.01","991.61","249","1006.06","1025.96"
"2002","Sonstige","3","1276.11","1245","162","1262.22","1290"
"2002","Sonstige","4","1731.13","1704.97","215","1707.26","1755"
"2002","Sonstige","5 Einkommensstärkstes Quintil","2969.57","2693.33","121","2785.24","3153.9"
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","691.81","730.67","932","681.41","702.21"
"2003","(Ehe-)Paar ohne Kind(er)","2","1025.85","999.33","1270","1021.8","1029.9"
"2003","(Ehe-)Paar ohne Kind(er)","3","1326.84","1332.67","1616","1322.55","1331.13"
"2003","(Ehe-)Paar ohne Kind(er)","4","1759.07","1732","1832","1751.67","1766.47"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2946.82","2580","1986","2871.93","3021.71"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","665.17","678","732","654.35","675.99"
"2003","1-Pers.- Haushalt","2","1014.75","999.5","585","1008.37","1021.13"
"2003","1-Pers.- Haushalt","3","1293.48","1297","566","1286.47","1300.49"
"2003","1-Pers.- Haushalt","4","1697.88","1659","625","1684.2","1711.56"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3001.93","2627.5","411","2698.78","3305.08"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","648.63","653.59","798","637.96","659.3"
"2003","Alleinerziehende","2","1013.2","998","410","1005.53","1020.87"
"2003","Alleinerziehende","3","1325.05","1326.67","272","1314.38","1335.72"
"2003","Alleinerziehende","4","1724.38","1683.75","202","1702.11","1746.65"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","2842.79","2504.17","60","2529.39","3156.19"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","702.39","728.52","3085","697.38","707.4"
"2003","Paar mit Kind(ern)","2","1037.8","1039.75","3662","1035.27","1040.33"
"2003","Paar mit Kind(ern)","3","1317.17","1303.17","3509","1314.19","1320.15"
"2003","Paar mit Kind(ern)","4","1689.54","1666.67","2999","1683.95","1695.13"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2901.69","2496","2371","2826.44","2976.94"
"2003","Sonstige","1 Einkommensschwächstes Quintil","621.78","651.09","233","600.15","643.41"
"2003","Sonstige","2","1040.52","1041.67","199","1029.3","1051.74"
"2003","Sonstige","3","1336.59","1341.67","169","1323.12","1350.06"
"2003","Sonstige","4","1728.4","1723.81","180","1703.45","1753.35"
"2003","Sonstige","5 Einkommensstärkstes Quintil","3178.44","2990.38","88","3028.75","3328.13"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","705.38","728.33","888","695.96","714.8"
"2004","(Ehe-)Paar ohne Kind(er)","2","1035.5","1025.33","1188","1031.2","1039.8"
"2004","(Ehe-)Paar ohne Kind(er)","3","1322.73","1331","1658","1318.56","1326.9"
"2004","(Ehe-)Paar ohne Kind(er)","4","1755.74","1730","1850","1748.2","1763.28"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","3015.86","2520","2054","2901.65","3130.07"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","652.38","689.5","689","640.18","664.58"
"2004","1-Pers.- Haushalt","2","1014.06","998.5","582","1007.86","1020.26"
"2004","1-Pers.- Haushalt","3","1302.42","1295","560","1295.13","1309.71"
"2004","1-Pers.- Haushalt","4","1721.32","1695","618","1707.56","1735.08"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3029.56","2690","412","2703.55","3355.57"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","658.9","687.08","813","648.26","669.54"
"2004","Alleinerziehende","2","1017.88","998.67","349","1009.55","1026.21"
"2004","Alleinerziehende","3","1317.28","1306.92","291","1307.05","1327.51"
"2004","Alleinerziehende","4","1678.39","1641.67","155","1653.96","1702.82"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","2781.4","2376.67","78","2544.43","3018.37"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","690.02","737.07","2949","684.42","695.62"
"2004","Paar mit Kind(ern)","2","1041.7","1042.74","3629","1039.04","1044.36"
"2004","Paar mit Kind(ern)","3","1313.19","1299.5","3211","1310.03","1316.35"
"2004","Paar mit Kind(ern)","4","1710.14","1666.67","2936","1704.45","1715.83"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2883.65","2498.33","2222","2818.75","2948.55"
"2004","Sonstige","1 Einkommensschwächstes Quintil","615.54","604.35","226","596.8","634.28"
"2004","Sonstige","2","995.17","985","175","982.68","1007.66"
"2004","Sonstige","3","1323.4","1305.66","167","1309.55","1337.25"
"2004","Sonstige","4","1712.04","1632.69","128","1682.02","1742.06"
"2004","Sonstige","5 Einkommensstärkstes Quintil","3249.57","2966.67","103","2996.51","3502.63"
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","703.99","729.33","862","694.02","713.96"
"2005","(Ehe-)Paar ohne Kind(er)","2","1034.61","1030","1168","1030.38","1038.84"
"2005","(Ehe-)Paar ohne Kind(er)","3","1325.48","1330.33","1552","1321.08","1329.88"
"2005","(Ehe-)Paar ohne Kind(er)","4","1765.65","1732.33","1726","1757.83","1773.47"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2941.47","2666.33","2076","2871.84","3011.1"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","647.03","674","691","635.31","658.75"
"2005","1-Pers.- Haushalt","2","1018.6","999.5","555","1011.88","1025.32"
"2005","1-Pers.- Haushalt","3","1300.46","1297.5","584","1293.54","1307.38"
"2005","1-Pers.- Haushalt","4","1722.93","1695","633","1709.29","1736.57"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2861.53","2598.5","450","2678.79","3044.27"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","663.18","694.76","848","653","673.36"
"2005","Alleinerziehende","2","1016.97","994.74","386","1008.84","1025.1"
"2005","Alleinerziehende","3","1309.72","1291.67","259","1298.12","1321.32"
"2005","Alleinerziehende","4","1669.4","1588.85","163","1645.73","1693.07"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","2454.32","2291.67","80","2286.76","2621.88"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","692.33","721.11","2761","686.8","697.86"
"2005","Paar mit Kind(ern)","2","1025.7","1000","3187","1022.86","1028.54"
"2005","Paar mit Kind(ern)","3","1317.12","1306.67","3009","1313.96","1320.28"
"2005","Paar mit Kind(ern)","4","1706.29","1666.67","2823","1700.51","1712.07"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2775.66","2490","2144","2736.37","2814.95"
"2005","Sonstige","1 Einkommensschwächstes Quintil","604.65","606.6","225","582.39","626.91"
"2005","Sonstige","2","1041.1","1012.82","198","1029.66","1052.54"
"2005","Sonstige","3","1326.27","1339.74","135","1311.85","1340.69"
"2005","Sonstige","4","1635.56","1575","110","1606.81","1664.31"
"2005","Sonstige","5 Einkommensstärkstes Quintil","2533.33","2366.67","81","2417.04","2649.62"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","693.78","732","1022","684.03","703.53"
"2006","(Ehe-)Paar ohne Kind(er)","2","1036.72","1009.33","1420","1032.74","1040.7"
"2006","(Ehe-)Paar ohne Kind(er)","3","1323.64","1332.67","1656","1319.39","1327.89"
"2006","(Ehe-)Paar ohne Kind(er)","4","1753.38","1730.33","1964","1746.26","1760.5"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2982.8","2663.33","2254","2921.61","3043.99"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","645.19","677.5","811","634.18","656.2"
"2006","1-Pers.- Haushalt","2","1017.91","998.5","595","1011.6","1024.22"
"2006","1-Pers.- Haushalt","3","1298.2","1299","633","1291.52","1304.88"
"2006","1-Pers.- Haushalt","4","1705.01","1695","738","1692.32","1717.7"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2912.88","2494.5","523","2753.68","3072.08"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","669.04","688.26","920","659.25","678.83"
"2006","Alleinerziehende","2","1017.64","996.92","420","1009.6","1025.68"
"2006","Alleinerziehende","3","1308.94","1307.18","274","1299.46","1318.42"
"2006","Alleinerziehende","4","1689.81","1665.58","211","1668.13","1711.49"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","2667.26","2341.67","99","2489.21","2845.31"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","704.67","721.11","2748","699.4","709.94"
"2006","Paar mit Kind(ern)","2","1023.69","1000","3301","1020.98","1026.4"
"2006","Paar mit Kind(ern)","3","1321.16","1318.33","3221","1318.08","1324.24"
"2006","Paar mit Kind(ern)","4","1714.81","1674.46","3012","1709.17","1720.45"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2943.27","2490","2106","2894.46","2992.08"
"2006","Sonstige","1 Einkommensschwächstes Quintil","669.62","705.63","217","645.88","693.36"
"2006","Sonstige","2","1046.63","1035.9","193","1036.29","1056.97"
"2006","Sonstige","3","1304.35","1290","130","1289.47","1319.23"
"2006","Sonstige","4","1712.24","1637.68","133","1686.08","1738.4"
"2006","Sonstige","5 Einkommensstärkstes Quintil","2711.86","2645.83","67","2549.29","2874.43"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","710.96","732","826","701.49","720.43"
"2007","(Ehe-)Paar ohne Kind(er)","2","1035.41","1032.67","1324","1031.26","1039.56"
