"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","3","Staedtischer Raum","1319.58","1313.38","2115","1201.5","1238.85","1380.5","1434.5","1483","1315.9","1323.26","1178.26","1485.24","1295.33337402344","1329"
"1996","4","Laendlicher Raum","1674.34","1648.75","490","1523.33","1534","1789.33","1874.67","1988.33","1662.8","1685.88","1491.25","1988.33","1636","1697.6923828125"
"1996","4","Staedtischer Raum","1679.15","1674.5","1411","1534","1542.67","1772.67","1874.67","1979.35","1672.06","1686.24","1491.25","1999","1656.40002441406","1704"
"1996","5 Einkommensstärkstes Quintil","Laendlicher Raum","2671.99","2352","213","2045","2130.42","2726.67","3068","12782.5","2458.65","2885.33","2000.87","12782.5","2215.33325195312","2318"
"1996","5 Einkommensstärkstes Quintil","Staedtischer Raum","2623.69","2385.4","759","2045","2086","2726.67","3408.67","7669","2552.47","2694.91","2000.87","10226","2301","2386"
"1997","1 Einkommensschwächstes Quintil","Laendlicher Raum","692.04","715.86","2336","491","583.08","824.52","852.38","889.13","685.77","698.31","134.74","889.13","716","730.476196289062"
"1997","1 Einkommensschwächstes Quintil","Staedtischer Raum","695.53","715.81","3651","486","610.32","818","852.38","886","690.72","700.34","208.21","889.13","716","730.476196289062"
"1997","2","Laendlicher Raum","1023.09","1022.5","1866","920","958.75","1087.33","1136.11","1176","1019.48","1026.7","889.33","1176","1022.5","1022.66668701172"
"1997","2","Staedtischer Raum","1035.11","1022.64","2961","925.24","973.81","1110.67","1144.29","1176","1032.29","1037.93","889.67","1176","1022.5","1022.66668701172"
"1997","3","Laendlicher Raum","1311.79","1292.23","1036","1193.33","1227.2","1384.58","1444.78","1483","1306.31","1317.27","1176.67","1489.57","1295.33337402344","1322.66662597656"
"1997","3","Staedtischer Raum","1322.57","1329.1","2255","1193.33","1234.14","1397.33","1444.78","1483","1318.97","1326.17","1176.67","1490","1304","1329"
"1997","4","Laendlicher Raum","1700.08","1695.5","550","1534","1558.1","1810.83","1908.67","1994","1688.33","1711.83","1500","1994","1636","1704"
"1997","4","Staedtischer Raum","1689.54","1698","1385","1534","1556.09","1789.5","1874.67","1976.67","1682.34","1696.74","1494.67","1994","1667.39135742188","1704"
"1997","5 Einkommensstärkstes Quintil","Laendlicher Raum","2739.15","2378","185","2045.2","2134.5","2914","3954","7669.5","2566.96","2911.34","2000.87","8129.5","2215.5556640625","2386"
"1997","5 Einkommensstärkstes Quintil","Staedtischer Raum","2572.11","2306.93","781","2045.33","2079.33","2666","3272","6817.33","2503.67","2640.55","2000.87","13634.67","2250","2312.85717773438"
"1998","1 Einkommensschwächstes Quintil","Laendlicher Raum","689.69","713.71","2582","489.13","600","806.15","852.22","889.13","684.09","695.29","179","889.13","716","730.476196289062"
"1998","1 Einkommensschwächstes Quintil","Staedtischer Raum","693.91","714.33","3857","488.33","613","818","852.38","889.13","689.37","698.45","179","889.13","716","730.476196289062"
"1998","2","Laendlicher Raum","1026.1","1022.64","1905","920","965.56","1090.67","1136.11","1176","1022.62","1029.58","890.77","1176","1022.5","1022.66668701172"
"1998","2","Staedtischer Raum","1032.16","1022.65","3269","920.4","971.5","1095.71","1136.11","1176","1029.47","1034.85","892","1176","1022.66668701172","1022.66668701172"
"1998","3","Laendlicher Raum","1301.59","1278.33","1226","1193.33","1227","1363.33","1431.33","1482.67","1296.88","1306.3","1178.26","1489.57","1278.33337402344","1295.33337402344"
"1998","3","Staedtischer Raum","1312.26","1296.51","2371","1193.33","1227.33","1363.33","1431.6","1483","1308.8","1315.72","1178.26","1488","1290.47619628906","1304"
"1998","4","Laendlicher Raum","1678.03","1654.42","639","1534","1534","1789.5","1892","1994","1666.92","1689.14","1492.8","1994","1636","1676.11120605469"
"1998","4","Staedtischer Raum","1691.14","1701.11","1744","1534","1568","1777.14","1892","1985.6","1684.73","1697.55","1491.25","1994","1680","1704"
"1998","5 Einkommensstärkstes Quintil","Laendlicher Raum","2495.66","2309.5","267","2045.2","2130.42","2556.67","3124.44","4601.33","2431.61","2559.71","2000.87","6136","2272.22216796875","2352"
"1998","5 Einkommensstärkstes Quintil","Staedtischer Raum","2598.56","2335","896","2045.33","2113.33","2726.67","3408.67","6136","2548.36","2648.76","2000.87","7669.5","2301","2386"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","696.81","715.83","2102","494","601","818","852.38","886","690.7","702.92","102","889.13","716","730.476196289062"
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","694.86","715.83","3156","492.73","613.6","818","852.38","889.13","689.62","700.1","170.67","889.13","716","727.692321777344"
"1999","2","Laendlicher Raum","1028.26","1022.64","2066","920","970","1090.67","1139.52","1176","1024.87","1031.65","890","1176","1022.5","1022.66668701172"
"1999","2","Staedtischer Raum","1029.83","1022.62","3237","920.4","971","1090.83","1140.77","1176","1027.14","1032.52","889.6","1176","1022.5","1022.66668701172"
"1999","3","Laendlicher Raum","1309.17","1294","1231","1193.33","1227.33","1363.33","1431.6","1482.5","1304.41","1313.93","1178.67","1483","1295.33337402344","1314.76196289062"
"1999","3","Staedtischer Raum","1314.7","1296.52","2432","1193.33","1233.85","1380","1436.67","1483","1311.23","1318.17","1178.89","1490","1295.33337402344","1311.5"
"1999","4","Laendlicher Raum","1698.24","1700.8","691","1534","1562.22","1790","1892","1976.67","1688.56","1707.92","1500","1988.33","1661.5","1704"
"1999","4","Staedtischer Raum","1692.87","1700.8","1747","1534","1556.09","1790","1903.33","1988.33","1686.34","1699.4","1491.11","1994","1670.33337402344","1704"
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","2585.95","2292.5","281","2045.33","2130.36","2575.33","3306.67","6391","2475.31","2696.59","2004.4","12782","2181.33325195312","2318"
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","2610.34","2382.62","1045","2045.33","2113.33","2795.33","3408.67","6817.33","2565.88","2654.8","2004","7498.67","2301","2386"
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","696.75","726.85","3506","501.2","613.33","818","852.38","886","691.89","701.61","0","889.13","716","730.476196289062"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","689.17","715.86","5183","474.64","590","818","852.38","889.13","685","693.34","84","889.13","716","727.692321777344"
"2000","2","Laendlicher Raum","1027.38","1022.64","3437","920","969","1090.67","1140.77","1176","1024.8","1029.96","890","1176","1022.5","1022.66668701172"
"2000","2","Staedtischer Raum","1031.54","1022.64","5277","920","971.5","1095.71","1144.29","1176","1029.42","1033.66","889.5","1176","1022.66668701172","1022.66668701172"
"2000","3","Laendlicher Raum","1308.4","1294.67","2264","1193.33","1227.2","1363.33","1431.6","1476","1304.86","1311.94","1178.26","1490","1278.33337402344","1295.33337402344"
"2000","3","Staedtischer Raum","1316.81","1303.19","4474","1193.33","1227.33","1384.58","1432","1483","1314.24","1319.38","1176.19","1489.57","1295.33337402344","1311.73913574219"
"2000","4","Laendlicher Raum","1698.56","1700.67","1325","1534","1568","1790","1908.67","1988.33","1691.4","1705.72","1491.25","1994","1670","1704"
"2000","4","Staedtischer Raum","1693.29","1703.8","3427","1534","1559.5","1789.5","1874.67","1988.33","1688.8","1697.78","1490.5","1994","1704","1704"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","2627.94","2344.71","617","2045.2","2055.33","2761","3408.67","6136","2567.01","2688.87","2000.67","9203.33","2301","2386"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","2686.88","2384.33","2297","2045.2","2113.33","2840.56","3550.56","7414","2647.01","2726.75","2000.87","17043.33","2377.5","2386"
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","697.77","730.42","2945","485.5","599.31","818.1","859","889.13","692.24","703.3","28","889.13","716","733.478271484375"
"2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","695.87","729.99","4332","495.76","608.57","818","852.38","889.13","691.58","700.16","140","889.13","728.181823730469","734.666687011719"
"2001","2","Laendlicher Raum","1036.74","1022.74","2971","920.4","973.81","1100","1150","1176","1033.9","1039.58","890","1176","1022.66668701172","1023"
"2001","2","Staedtischer Raum","1033.89","1022.64","4676","920.4","971.5","1099.5","1146.13","1176","1031.59","1036.19","889.33","1176","1022.66668701172","1022.66668701172"
"2001","3","Laendlicher Raum","1310.48","1293.17","2117","1193.33","1227.33","1363.33","1431.5","1482.5","1306.89","1314.07","1178.26","1489.57","1289.13049316406","1295.33337402344"
"2001","3","Staedtischer Raum","1318.58","1328.07","4188","1193.33","1227.33","1384.58","1432","1483","1315.9","1321.26","1176.19","1489","1314.76196289062","1329.19995117188"
"2001","4","Laendlicher Raum","1683.67","1690.44","1318","1534","1534","1789.5","1887.69","1988.33","1676.33","1691.01","1491.11","1997.33","1670","1704"
"2001","4","Staedtischer Raum","1695.19","1703.67","3318","1534","1556.09","1799.6","1917.5","1988.33","1690.32","1700.06","1491.11","1999","1702.5","1704"
"2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","2646.62","2306.93","625","2045.2","2079.33","2812","3550.56","7669","2575.58","2717.66","2000.87","10737","2272.22216796875","2386"
"2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","2657.05","2381.75","2238","2045.24","2147.33","2812","3408.67","6086.67","2619.74","2694.36","2000.87","15338.67","2331.90478515625","2386"
"2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","679.83","699.5","2521","463.5","595.33","800","857.14","888.89","673.97","685.69","123.81","889","703.125","721.90478515625"
"2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","675.09","707.67","3725","419.64","571.43","800","858.8","884.62","670.12","680.06","5","888.89","714.285766601562","726.666687011719"
"2002","2","Laendlicher Raum","1030.67","1019.67","2494","923.08","967.74","1100","1142.86","1169.33","1027.61","1033.73","890","1176","1019.33331298828","1036.19055175781"
"2002","2","Staedtischer Raum","1032.46","1015.5","4086","928.57","972.22","1100","1142.86","1173.91","1030.05","1034.87","890.48","1176","1004.34783935547","1033.33337402344"
"2002","3","Laendlicher Raum","1312.27","1302.17","2091","1200","1238.1","1388.89","1433.33","1478.26","1308.54","1316","1176.47","1486.67","1300","1320"
"2002","3","Staedtischer Raum","1317","1319","3874","1200","1250","1400","1434.78","1478.26","1314.22","1319.78","1176.19","1490","1312.12121582031","1333.33337402344"
"2002","4","Laendlicher Raum","1704.39","1663.33","1848","1500","1565.22","1823","2000","2000","1696.88","1711.9","1490.67","2000","1666.66662597656","1666.66674804688"
"2002","4","Staedtischer Raum","1722.16","1666.67","4011","1500","1583.33","1866.67","2000","2000","1717","1727.32","1493","2000","1696.9697265625","1714.28576660156"
"2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","2810.07","2490.48","1169","2111.11","2222.22","3000","3733.33","7333.33","2751.39","2868.75","2000","12000","2583.33325195312","2666.66674804688"
"2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","3009.21","2498.33","4297","2133.33","2250","3111.11","4000","9333.33","2936.71","3081.71","2000","65000","2666.66674804688","2750"
"2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","687.38","717.2","2342","480","600","800","860","888.89","681.27","693.49","194","889","714.285766601562","729.166625976562"
"2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","679.34","709.17","3438","450","600","800","860","888.89","674.31","684.37","0","888.89","714.285705566406","722.222229003906"
"2003","2","Laendlicher Raum","1027.27","1011.22","2314","918.67","961.54","1100","1133.33","1166.67","1024.07","1030.47","890","1175","1012","1034.48266601562"
"2003","2","Staedtischer Raum","1031.31","1022.11","3812","923.08","976.19","1100","1133.33","1170","1028.85","1033.77","890","1175","1010","1033.33337402344"
"2003","3","Laendlicher Raum","1314.41","1319.57","2167","1200","1240","1388.89","1431.5","1476.19","1310.78","1318.04","1176.19","1486.67","1300","1325"
"2003","3","Staedtischer Raum","1318.53","1323.5","3965","1200","1240","1400","1444.44","1478.26","1315.7","1321.36","1178","1485.71","1305.55554199219","1333.33337402344"
"2003","4","Laendlicher Raum","1716.66","1666.67","1768","1520","1581.33","1860","2000","2000","1708.98","1724.34","1494","2000","1666.66674804688","1700"
"2003","4","Staedtischer Raum","1719.47","1666.67","4070","1500","1600","1854.17","2000","2000","1714.53","1724.41","1494.44","2000","1700","1714.28576660156"
"2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","2734.13","2496","1049","2119.33","2266.67","3000","3600","6000","2679.53","2788.73","2009","12000","2500","2650"
"2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","2998.46","2591.67","3867","2133.33","2300","3140","4000","8000","2931.62","3065.3","2000","50000","2666.66674804688","2666.66674804688"
"2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","682.16","714.14","2240","464.29","600","800","850","888.89","675.89","688.43","70","888.89","708.333312988281","724"
"2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","675.67","714.29","3325","426","583.33","800","857.14","882.5","670.3","681.04","0","888.89","714.285766601562","730"
"2004","2","Laendlicher Raum","1027.25","1000","2208","920","952.38","1100","1142.5","1173.91","1023.88","1030.62","890","1175","1000","1033.33337402344"
"2004","2","Staedtischer Raum","1036.85","1039.29","3715","923.08","980","1100","1142.86","1166.67","1034.28","1039.42","889.6","1175.33","1033.33337402344","1041.66662597656"
"2004","3","Laendlicher Raum","1316.26","1328.33","2111","1200","1250","1388.89","1440","1480","1312.56","1319.96","1178.57","1490","1307.6923828125","1328.66662597656"
"2004","3","Staedtischer Raum","1314.19","1306.92","3776","1200","1233.33","1400","1444.44","1478.26","1311.27","1317.11","1176.19","1490","1300","1331"
"2004","4","Laendlicher Raum","1722.2","1681.3","1722","1527.78","1600","1850","2000","2000","1714.53","1729.87","1496.19","2000","1666.66674804688","1714.28576660156"
"2004","4","Staedtischer Raum","1730.89","1698.67","3965","1521.74","1600","1866.67","2000","2000","1725.82","1735.96","1492.67","2000","1714.28576660156","1733.33337402344"
"2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","2925.92","2395.65","1085","2133.33","2222.22","3000","3760","10000","2738.44","3113.4","2000","66666","2500","2666.66674804688"
"2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","2989.47","2609.9","3784","2133.33","2307.69","3148.15","4000","8695.65","2927.97","3050.97","2000","60000","2666.66674804688","2666.66674804688"
"2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","669.67","698.5","2197","439.33","590","800","850","883","663.17","676.17","0","888.89","692.307739257812","708.333312988281"
"2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","683.47","713.81","3190","450","600","800","850","884.62","678.25","688.69","85.56","888.89","714.285766601562","733.333312988281"
"2005","2","Laendlicher Raum","1021.8","1000","2069","918.89","960","1081","1133.33","1173.91","1018.49","1025.11","890.42","1175","1000","1032.25805664062"
"2005","2","Staedtischer Raum","1028.77","1014.83","3425","913.04","958.33","1100","1142.86","1173.08","1026.02","1031.52","889.29","1175","1000.00006103516","1034.48266601562"
"2005","3","Laendlicher Raum","1313.32","1315.25","1941","1200","1238.1","1400","1428.57","1476.19","1309.47","1317.17","1178","1486.67","1304.34790039062","1325"
"2005","3","Staedtischer Raum","1318.26","1320.95","3598","1200","1239.13","1400","1450","1476.19","1315.33","1321.19","1177","1488.67","1314.28576660156","1333.33337402344"
"2005","4","Laendlicher Raum","1715.29","1666.67","1671","1500","1576.92","1850","2000","2000","1707.42","1723.16","1492","2000","1666.66662597656","1680"
"2005","4","Staedtischer Raum","1733.55","1697.83","3784","1523.33","1600","1866.67","2000","2000","1728.38","1738.72","1492","2000","1700","1733.33337402344"
"2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","2833.32","2499.5","1076","2133.33","2233.33","3000","3800","8000","2770.83","2895.81","2000","10666.67","2500","2600"
"2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","2865.36","2528.57","3755","2133.33","2266.67","3000","3933.33","7333.33","2818.4","2912.32","2000","30000","2650","2666.66674804688"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","679.79","698.85","2428","468","594.44","800","857.14","886","673.64","685.94","0","888.89","700","714.285766601562"
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","686","714.29","3290","473.33","600","800","866.67","888.89","680.88","691.12","0","888.89","714.285766601562","729"
"2006","2","Laendlicher Raum","1023.63","997.33","2285","916.67","958.33","1095.24","1138","1173.33","1020.51","1026.75","889.52","1176","1000","1025"
"2006","2","Staedtischer Raum","1027.15","1000","3644","920","956.52","1100","1136.67","1173.33","1024.53","1029.77","890","1176","1009","1034.48266601562"
"2006","3","Laendlicher Raum","1318.82","1328.67","2183","1200","1240","1400","1444.44","1476.19","1315.12","1322.52","1176.19","1486.67","1320","1333.33337402344"
"2006","3","Staedtischer Raum","1316.13","1319.5","3731","1200","1242.5","1400","1440","1476.19","1313.29","1318.97","1176.67","1487.33","1307.6923828125","1333.33337402344"
"2006","4","Laendlicher Raum","1722.37","1666.67","1828","1523.81","1600","1857.78","2000","2000","1714.85","1729.89","1495","2000","1666.66674804688","1673.33337402344"
"2006","4","Staedtischer Raum","1726.09","1699.57","4230","1500","1600","1866.67","2000","2000","1721.21","1730.97","1492.86","2000","1700","1733.33337402344"
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","2887.84","2452.33","1129","2133.33","2250","3000","4000","10000","2817.67","2958.01","2000","15000","2500","2600"
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","2962.5","2604.35","3920","2142.86","2333.33","3200","4000","8000","2917.62","3007.38","2000","30000","2666.66674804688","2729.16650390625"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","675.39","693.92","2034","466.67","580","800","861.11","888.89","668.79","681.99","155.56","888.89","696.428588867188","714.285705566406"
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","697.91","728.52","2862","497.5","612.17","809.52","866.67","888.89","692.74","703.08","0","888.89","733.333312988281","741.935485839844"
"2007","2","Laendlicher Raum","1027.66","1001.74","2185","923.08","960","1100","1133.33","1166.67","1024.39","1030.93","890","1176","1000.00006103516","1033.33337402344"
"2007","2","Staedtischer Raum","1038.15","1046.89","3228","925","970","1100","1142.86","1168.67","1035.41","1040.89","890","1175","1041.66662597656","1050"
"2007","3","Laendlicher Raum","1309.36","1302.67","2100","1200","1233.33","1388.89","1440","1478.26","1305.58","1313.14","1176.92","1490","1304.34790039062","1333.33337402344"
"2007","3","Staedtischer Raum","1314.84","1308.22","3505","1200","1238.1","1400","1440","1480","1311.93","1317.75","1176.19","1486.67","1307.6923828125","1333.33337402344"
"2007","4","Laendlicher Raum","1735.96","1696.67","1744","1523.81","1600","1875","2000","2000","1728.2","1743.72","1493.33","2000","1691.11120605469","1733.33337402344"
"2007","4","Staedtischer Raum","1730.8","1699","3992","1520","1600","1866.67","2000","2000","1725.72","1735.88","1490.67","2000","1700","1733.33337402344"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","2771.89","2426.11","1098","2133.33","2200","2926.67","3800","6333.33","2714.41","2829.37","2000","15000","2500","2533.33325195312"
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","3005.65","2661.9","3867","2142.86","2300","3150","4000","8666.67","2954.19","3057.11","2000","42000","2666.66674804688","2733.33325195312"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","671.77","689.83","1775","444.44","600","800","853.33","888.89","664.77","678.77","0","888.89","689.655151367188","700"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","686.81","718.75","2509","455.5","600","803","857.14","884.62","680.89","692.73","100","888.89","717.5","733.333312988281"
"2008","2","Laendlicher Raum","1032.71","1028.89","1869","933","960","1100","1142.86","1173.91","1029.01","1036.41","889.33","1175","1025","1043.47827148438"
"2008","2","Staedtischer Raum","1034.15","1021.21","2807","924","980","1100","1142.86","1166.67","1031.2","1037.1","890","1175","1013.33331298828","1043.47827148438"
"2008","3","Laendlicher Raum","1309","1303.84","1958","1200","1225","1384.62","1440","1480","1305.25","1312.75","1178.57","1490","1304.34790039062","1325"
"2008","3","Staedtischer Raum","1309.76","1299.52","3441","1200","1222.22","1388.89","1440","1480","1306.77","1312.75","1176.67","1490","1304.34790039062","1321.42858886719"
"2008","4","Laendlicher Raum","1743.11","1731.67","1857","1533.33","1600","1875","2000","2000","1735.64","1750.58","1500","2000","1680","1714.28576660156"
"2008","4","Staedtischer Raum","1734.01","1698.33","3691","1521.74","1600","1866.67","2000","2000","1728.71","1739.31","1491.2","2000","1700","1725"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","2907.93","2460","1104","2133.33","2222.22","2866.67","3733.33","6000","2738.6","3077.26","2000","66666","2466.66674804688","2500"
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","2948.71","2563.33","3866","2133.33","2266.67","3138.89","4000","8000","2903.37","2994.05","2000","40000","2666.66674804688","2720"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","684.27","702","1543","476.19","600","800","853.75","884.62","676.67","691.87","0","888.89","700","722.222229003906"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","704.25","739.01","2235","487","636.36","810","857.14","886.67","698.55","709.95","124.67","889","733.333312988281","750"
"2009","2","Laendlicher Raum","1033.33","1026.39","1739","920","956.52","1111.11","1138.89","1166.67","1029.53","1037.13","890","1175","1000","1036.25"
"2009","2","Staedtischer Raum","1036.99","1031.83","2569","928.57","980","1111.11","1142.86","1171.33","1033.94","1040.04","890","1173.91","1013.33331298828","1037.39135742188"
"2009","3","Laendlicher Raum","1320.35","1333.33","1935","1200","1247.33","1400","1450","1480","1316.26","1324.44","1177.69","1488.46","1313.33337402344","1333.33337402344"
"2009","3","Staedtischer Raum","1315.39","1318.33","2939","1200","1245","1400","1433.33","1480","1312.2","1318.58","1178.57","1490","1304.34790039062","1333.33337402344"
"2009","4","Laendlicher Raum","1728.95","1697.83","1755","1520","1600","1875","2000","2000","1721.3","1736.6","1492","2000","1666.66674804688","1700"
"2009","4","Staedtischer Raum","1741.98","1712.14","3598","1533.33","1600","1888.67","2000","2000","1736.58","1747.38","1490.48","2000","1714.28576660156","1733.33337402344"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","2633.55","2370.48","1210","2095.24","2200","2666.67","3466.67","5400","2585","2682.1","2016","10000","2466.66674804688","2520"
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","2929.08","2595.56","3698","2133.33","2300","3125","4000","8000","2883.1","2975.06","2000","22000","2666.66674804688","2736.66674804688"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","678.67","708.51","3255","466.67","600","800","850","884.62","673.68","683.66","0","888.89","733.333312988281","740.74072265625"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","707.53","733.12","4878","500","628.57","823.33","866.67","887.1","703.57","711.49","0","888.89","750","753.333312988281"
"2010","2","Laendlicher Raum","1035.55","1039.23","3310","923.08","966.67","1100","1148.15","1173.91","1032.8","1038.3","889.33","1175","1030","1041.66662597656"
"2010","2","Staedtischer Raum","1029.97","1013.02","5049","920","961.54","1100","1139.33","1168","1027.77","1032.17","889.52","1175.24","1000.00006103516","1023.8095703125"
"2010","3","Laendlicher Raum","1313.32","1320.71","2727","1200","1230.77","1388.89","1440","1478.67","1309.92","1316.72","1176.47","1488.33","1312.5","1333.33337402344"
"2010","3","Staedtischer Raum","1320.74","1333.33","4494","1200","1238.1","1400","1440","1480","1318.09","1323.39","1176.19","1490","1315.78955078125","1333.33337402344"
"2010","4","Laendlicher Raum","1721.96","1685.86","2374","1521.74","1600","1850","2000","2000","1715.67","1728.25","1491.11","2000","1666.66674804688","1700"
"2010","4","Staedtischer Raum","1740.15","1722.44","4931","1521.74","1600","1888.89","2000","2000","1735.7","1744.6","1490.43","2000","1722","1733.33337402344"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","2703.1","2464.1","1476","2095.24","2200","2800","3600","6500","2657.36","2748.84","2000","8400","2500","2527.77783203125"
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","2950.86","2596","4974","2133.33","2266.67","3100","4000","8400","2912.23","2989.49","2000","25000","2666.66674804688","2666.66674804688"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","680.93","714.29","3582","466.67","600","800","857.14","888.57","675.9","685.96","80","888.89","733","740.74072265625"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","687.89","719.5","4995","466.67","600","800","853.85","884.21","683.96","691.82","40","888.89","736.666687011719","750"
"2011","2","Laendlicher Raum","1036.82","1039.23","3670","925","981.58","1100","1136.36","1166.67","1034.23","1039.41","889.52","1176","1033.33337402344","1041.66662597656"
"2011","2","Staedtischer Raum","1027.87","1000","5599","926.67","961.54","1100","1133.33","1167.2","1025.79","1029.95","889.33","1176","1000.00006103516","1023.8095703125"
"2011","3","Laendlicher Raum","1317.86","1333.33","3487","1200","1240","1400","1440","1476.19","1314.93","1320.79","1176.47","1486.67","1319.04772949219","1333.33337402344"
"2011","3","Staedtischer Raum","1322.41","1333.33","5258","1200","1250","1400","1444.44","1480","1320.01","1324.81","1176.67","1490","1323.52941894531","1333.33337402344"
