"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1995","Hessen","1-Pers.- Haushalt","1230.59","997","99","929.2","1531.98"
"1995","Hessen","Alleinerziehende","834.29","599.23","51","685.2","983.38"
"1995","Hessen","Paar mit Kind(ern)","1190.78","1057.36","703","1151.25","1230.31"
"1995","Hessen","Sonstige","924.9","758.33","74","838.21","1011.59"
"1995","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1101.03","937.33","108","1005.93","1196.13"
"1995","Mecklenburg-Vorpommern","1-Pers.- Haushalt","879.22","787.5","34","746.16","1012.28"
"1995","Mecklenburg-Vorpommern","Alleinerziehende","689.54","638.21","31","559.58","819.5"
"1995","Mecklenburg-Vorpommern","Paar mit Kind(ern)","938.04","883.15","359","907.06","969.02"
"1995","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1995","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1333.97","1210.33","308","1250.78","1417.16"
"1995","Niedersachsen","1-Pers.- Haushalt","1114.11","1114.5","111","1029.97","1198.25"
"1995","Niedersachsen","Alleinerziehende","1042.85","1028","80","931.5","1154.2"
"1995","Niedersachsen","Paar mit Kind(ern)","1093.34","978.44","791","1058.17","1128.51"
"1995","Niedersachsen","Sonstige","1034.65","1076.74","119","941.7","1127.6"
"1995","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1476.55","1353","696","1431.67","1521.43"
"1995","Nordrhein-Westfalen","1-Pers.- Haushalt","1390.58","1108.5","284","1271.51","1509.65"
"1995","Nordrhein-Westfalen","Alleinerziehende","957.64","764.21","178","888.28","1027"
"1995","Nordrhein-Westfalen","Paar mit Kind(ern)","1110.12","1022.39","2120","1087.34","1132.9"
"1995","Nordrhein-Westfalen","Sonstige","1019.36","889.89","181","952.71","1086.01"
"1995","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1219.92","1187.33","196","1161.72","1278.12"
"1995","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1050.39","920.5","60","931.58","1169.2"
"1995","Rheinland-Pfalz,Saarland","Alleinerziehende","901.53","765.17","50","794.84","1008.22"
"1995","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1081.06","1049.13","562","1047.8","1114.32"
"1995","Rheinland-Pfalz,Saarland","Sonstige","946.82","882.54","95","860.92","1032.72"
"1995","Sachsen","(Ehe-)Paar ohne Kind(er)","1100.56","1019.33","328","1046.16","1154.96"
"1995","Sachsen","1-Pers.- Haushalt","858.36","817.5","89","800.27","916.45"
"1995","Sachsen","Alleinerziehende","1055.91","841.92","75","861.87","1249.95"
"1995","Sachsen","Paar mit Kind(ern)","893.62","848.5","858","871.2","916.04"
"1995","Sachsen","Sonstige","928.28","823.89","79","871.05","985.51"
"1995","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1028.27","1014","194","990.66","1065.88"
"1995","Sachsen-Anhalt","1-Pers.- Haushalt","864.42","843.5","60","793.43","935.41"
"1995","Sachsen-Anhalt","Alleinerziehende","810.25","655.45","39","711.47","909.03"
"1995","Sachsen-Anhalt","Paar mit Kind(ern)","916.61","892.07","556","888.45","944.77"
"1995","Sachsen-Anhalt","Sonstige","963.57","920.5","44","857.12","1070.02"
"1995","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1796.4","1229","92","1489.68","2103.12"
"1995","Schleswig-Holstein","1-Pers.- Haushalt","1184.75","997","34","938.49","1431.01"
"1995","Schleswig-Holstein","Alleinerziehende","","","","",""
"1995","Schleswig-Holstein","Paar mit Kind(ern)","1068.19","890","232","1004.96","1131.42"
"1995","Schleswig-Holstein","Sonstige","","","","",""
"1995","Thüringen","(Ehe-)Paar ohne Kind(er)","1023.87","1005.67","148","982.2","1065.54"
"1995","Thüringen","1-Pers.- Haushalt","820.61","766","61","738.52","902.7"
"1995","Thüringen","Alleinerziehende","677.84","554.72","41","594.21","761.47"
"1995","Thüringen","Paar mit Kind(ern)","839.93","810.79","560","816.32","863.54"
"1995","Thüringen","Sonstige","984.57","901.44","66","905.78","1063.36"
"1996","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1398.65","1323.33","426","1343.18","1454.12"
"1996","Baden-Württemberg","1-Pers.- Haushalt","1184.59","1020","171","1049.98","1319.2"
"1996","Baden-Württemberg","Alleinerziehende","1154.54","916.25","116","1033.86","1275.22"
"1996","Baden-Württemberg","Paar mit Kind(ern)","1146.83","1032.13","1434","1124.26","1169.4"
"1996","Baden-Württemberg","Sonstige","1037.61","968.12","192","971.27","1103.95"
"1996","Bayern","(Ehe-)Paar ohne Kind(er)","1481.36","1341.67","464","1400","1562.72"
"1996","Bayern","1-Pers.- Haushalt","1354.77","1137.5","196","1251.12","1458.42"
"1996","Bayern","Alleinerziehende","1022.8","942.43","120","950.43","1095.17"
"1996","Bayern","Paar mit Kind(ern)","1156.89","1088.97","1324","1132.42","1181.36"
"1996","Bayern","Sonstige","1144.31","967.63","126","1058.01","1230.61"
"1996","Berlin","(Ehe-)Paar ohne Kind(er)","1408.56","1254.33","156","1224.89","1592.23"
"1996","Berlin","1-Pers.- Haushalt","1212.32","1112","92","1086.07","1338.57"
"1996","Berlin","Alleinerziehende","989.5","822.5","65","872.6","1106.4"
"1996","Berlin","Paar mit Kind(ern)","1285.87","1167.49","378","1225.67","1346.07"
"1996","Berlin","Sonstige","1199.65","1196.57","31","1068.78","1330.52"
"1996","Brandenburg","(Ehe-)Paar ohne Kind(er)","1105.27","1005.67","172","1046.67","1163.87"
"1996","Brandenburg","1-Pers.- Haushalt","943.33","958.5","60","861.96","1024.7"
"1996","Brandenburg","Alleinerziehende","825.5","787.56","65","748.06","902.94"
"1996","Brandenburg","Paar mit Kind(ern)","960.06","914.64","425","929.81","990.31"
"1996","Brandenburg","Sonstige","1105.99","1139.73","49","1021.31","1190.67"
"1996","Bremen","(Ehe-)Paar ohne Kind(er)","1323.95","1141.67","36","1137.23","1510.67"
"1996","Bremen","1-Pers.- Haushalt","","","","",""
"1996","Bremen","Alleinerziehende","","","","",""
"1996","Bremen","Paar mit Kind(ern)","1122.14","973.87","41","921.33","1322.95"
"1996","Bremen","Sonstige","","","","",""
"1996","Hamburg","(Ehe-)Paar ohne Kind(er)","1617.69","1329.33","30","1468.25","1767.13"
"1996","Hamburg","1-Pers.- Haushalt","1067.44","1061","43","927.01","1207.87"
"1996","Hamburg","Alleinerziehende","","","","",""
"1996","Hamburg","Paar mit Kind(ern)","1410.79","1367.38","68","1302","1519.58"
"1996","Hamburg","Sonstige","","","","",""
"1996","Hessen","(Ehe-)Paar ohne Kind(er)","1388.08","1354.33","294","1327.37","1448.79"
"1996","Hessen","1-Pers.- Haushalt","1234.29","1099.5","99","1034.91","1433.67"
"1996","Hessen","Alleinerziehende","831.06","550.77","49","696.16","965.96"
"1996","Hessen","Paar mit Kind(ern)","1340.15","1184.39","685","1296.71","1383.59"
"1996","Hessen","Sonstige","1005.7","992.6","70","922.42","1088.98"
"1996","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1142.58","1005.67","118","1062.18","1222.98"
"1996","Mecklenburg-Vorpommern","1-Pers.- Haushalt","856.99","792.5","36","724.76","989.22"
"1996","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1996","Mecklenburg-Vorpommern","Paar mit Kind(ern)","995.84","920.45","326","954.2","1037.48"
"1996","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1996","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1373.38","1278.33","314","1251.53","1495.23"
"1996","Niedersachsen","1-Pers.- Haushalt","1189.97","1152.5","114","1108.3","1271.64"
"1996","Niedersachsen","Alleinerziehende","1041.46","937.33","82","924.7","1158.22"
"1996","Niedersachsen","Paar mit Kind(ern)","1163.09","1022.39","771","1102.58","1223.6"
"1996","Niedersachsen","Sonstige","1013.38","827.77","115","914.35","1112.41"
"1996","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1504.59","1359","670","1447.79","1561.39"
"1996","Nordrhein-Westfalen","1-Pers.- Haushalt","1295.74","1112","290","1209.51","1381.97"
"1996","Nordrhein-Westfalen","Alleinerziehende","937.92","791.24","195","874.79","1001.05"
"1996","Nordrhein-Westfalen","Paar mit Kind(ern)","1145.06","1045.96","2066","1124.43","1165.69"
"1996","Nordrhein-Westfalen","Sonstige","1039.11","869.68","176","960.36","1117.86"
"1996","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1270.04","1223.67","202","1197.69","1342.39"
"1996","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1103.08","1009.5","63","975.36","1230.8"
"1996","Rheinland-Pfalz,Saarland","Alleinerziehende","1138.46","869.11","59","1018.43","1258.49"
"1996","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1105.16","1049.56","528","1072.06","1138.26"
"1996","Rheinland-Pfalz,Saarland","Sonstige","1150.44","1175.22","75","1070.46","1230.42"
"1996","Sachsen","(Ehe-)Paar ohne Kind(er)","1111.46","1048","334","1074.64","1148.28"
"1996","Sachsen","1-Pers.- Haushalt","983.68","846","93","906.19","1061.17"
"1996","Sachsen","Alleinerziehende","955.42","791.24","69","852.25","1058.59"
"1996","Sachsen","Paar mit Kind(ern)","963.11","896.39","841","939.01","987.21"
"1996","Sachsen","Sonstige","924.82","920.45","94","866.9","982.74"
"1996","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1066.47","1010.67","206","1022.92","1110.02"
"1996","Sachsen-Anhalt","1-Pers.- Haushalt","869.78","804.5","59","786.25","953.31"
"1996","Sachsen-Anhalt","Alleinerziehende","767.25","696","32","693.16","841.34"
"1996","Sachsen-Anhalt","Paar mit Kind(ern)","956.01","946.65","532","928.28","983.74"
"1996","Sachsen-Anhalt","Sonstige","995.24","970.89","37","860.27","1130.21"
"1996","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1437.76","1244.33","86","1321.1","1554.42"
"1996","Schleswig-Holstein","1-Pers.- Haushalt","1182.01","1010","38","917.06","1446.96"
"1996","Schleswig-Holstein","Alleinerziehende","","","","",""
"1996","Schleswig-Holstein","Paar mit Kind(ern)","1101.5","984.13","221","1048.62","1154.38"
"1996","Schleswig-Holstein","Sonstige","1067.22","947.26","31","977.69","1156.75"
"1996","Thüringen","(Ehe-)Paar ohne Kind(er)","1031.14","1021","174","985.22","1077.06"
"1996","Thüringen","1-Pers.- Haushalt","939","843.5","60","827.25","1050.75"
"1996","Thüringen","Alleinerziehende","835.49","784.62","46","751.7","919.28"
"1996","Thüringen","Paar mit Kind(ern)","887.2","897.98","517","863.38","911.02"
"1996","Thüringen","Sonstige","786.36","622.07","75","708.72","864"
"1997","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1471.11","1350.67","420","1363.65","1578.57"
"1997","Baden-Württemberg","1-Pers.- Haushalt","1220.09","1088","166","1123.17","1317.01"
"1997","Baden-Württemberg","Alleinerziehende","1016.72","864.75","119","933.23","1100.21"
"1997","Baden-Württemberg","Paar mit Kind(ern)","1142.72","1075.44","1442","1118.07","1167.37"
"1997","Baden-Württemberg","Sonstige","1033.36","987.99","194","987.56","1079.16"
"1997","Bayern","(Ehe-)Paar ohne Kind(er)","1452.47","1355","460","1397.1","1507.84"
"1997","Bayern","1-Pers.- Haushalt","1245.29","1068.5","188","1148.7","1341.88"
"1997","Bayern","Alleinerziehende","1134.04","990.53","125","1026.38","1241.7"
"1997","Bayern","Paar mit Kind(ern)","1154.92","1043.93","1287","1127.29","1182.55"
"1997","Bayern","Sonstige","1037.13","943.4","138","970.08","1104.18"
"1997","Berlin","(Ehe-)Paar ohne Kind(er)","1434.99","1346.33","158","1344.41","1525.57"
"1997","Berlin","1-Pers.- Haushalt","1189.58","1070.5","96","1049.18","1329.98"
"1997","Berlin","Alleinerziehende","1147.96","1039.41","46","979.98","1315.94"
"1997","Berlin","Paar mit Kind(ern)","1202.09","1109.61","351","1150.98","1253.2"
"1997","Berlin","Sonstige","1186.87","1144.36","41","1051.27","1322.47"
"1997","Brandenburg","(Ehe-)Paar ohne Kind(er)","1088.45","1005.67","178","1033.29","1143.61"
"1997","Brandenburg","1-Pers.- Haushalt","978.52","989","65","889.89","1067.15"
"1997","Brandenburg","Alleinerziehende","850.66","852.11","58","783.2","918.12"
"1997","Brandenburg","Paar mit Kind(ern)","973.14","937.02","423","943.44","1002.84"
"1997","Brandenburg","Sonstige","1129.96","1011.33","43","1006.99","1252.93"
"1997","Bremen","(Ehe-)Paar ohne Kind(er)","1274.3","1141.67","36","1094.68","1453.92"
"1997","Bremen","1-Pers.- Haushalt","","","","",""
"1997","Bremen","Alleinerziehende","","","","",""
"1997","Bremen","Paar mit Kind(ern)","1137.8","976.55","42","955.57","1320.03"
"1997","Bremen","Sonstige","","","","",""
"1997","Hamburg","(Ehe-)Paar ohne Kind(er)","1559.6","1414.67","34","1424.03","1695.17"
"1997","Hamburg","1-Pers.- Haushalt","1209.86","1143","39","1026.87","1392.85"
"1997","Hamburg","Alleinerziehende","","","","",""
"1997","Hamburg","Paar mit Kind(ern)","1583.29","1425.75","67","1461.49","1705.09"
"1997","Hamburg","Sonstige","","","","",""
"1997","Hessen","(Ehe-)Paar ohne Kind(er)","1540.2","1346.33","282","1456.19","1624.21"
"1997","Hessen","1-Pers.- Haushalt","1308.57","1077","94","1025.92","1591.22"
"1997","Hessen","Alleinerziehende","737.99","544.86","36","583.95","892.03"
"1997","Hessen","Paar mit Kind(ern)","1280.5","1192.82","660","1239.22","1321.78"
"1997","Hessen","Sonstige","1151.66","1225.07","35","1014.81","1288.51"
"1997","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1170.09","1005.67","118","1097.18","1243"
"1997","Mecklenburg-Vorpommern","1-Pers.- Haushalt","895.31","878","38","703.71","1086.91"
"1997","Mecklenburg-Vorpommern","Alleinerziehende","665.19","593.95","37","553.68","776.7"
"1997","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1105.26","915.85","292","1013.63","1196.89"
"1997","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1997","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1339.23","1210.33","334","1277.79","1400.67"
"1997","Niedersachsen","1-Pers.- Haushalt","1160.62","1099.5","114","1066.74","1254.5"
"1997","Niedersachsen","Alleinerziehende","1032.86","1022.58","74","950.15","1115.57"
"1997","Niedersachsen","Paar mit Kind(ern)","1192.87","1058.06","760","1148.91","1236.83"
"1997","Niedersachsen","Sonstige","979.15","884.37","109","891.13","1067.17"
"1997","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1454.54","1355","704","1410.83","1498.25"
"1997","Nordrhein-Westfalen","1-Pers.- Haushalt","1330.82","1199","279","1248.54","1413.1"
"1997","Nordrhein-Westfalen","Alleinerziehende","1044.46","909.23","208","979.23","1109.69"
"1997","Nordrhein-Westfalen","Paar mit Kind(ern)","1149.49","1065.83","1953","1129.11","1169.87"
"1997","Nordrhein-Westfalen","Sonstige","1170.81","1008.28","188","1096.69","1244.93"
"1997","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1324.83","1312.33","212","1262.37","1387.29"
"1997","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1008.6","912.5","67","885.59","1131.61"
"1997","Rheinland-Pfalz,Saarland","Alleinerziehende","916.84","842.88","63","841.46","992.22"
"1997","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1089.86","1039.26","525","1056.67","1123.05"
"1997","Rheinland-Pfalz,Saarland","Sonstige","1125.21","1105.4","76","1031.26","1219.16"
"1997","Sachsen","(Ehe-)Paar ohne Kind(er)","1122.7","1005.67","344","1080.36","1165.04"
"1997","Sachsen","1-Pers.- Haushalt","955.13","905.5","90","883.79","1026.47"
"1997","Sachsen","Alleinerziehende","1022.91","858.8","70","906.24","1139.58"
"1997","Sachsen","Paar mit Kind(ern)","998.68","855.59","796","967.79","1029.57"
"1997","Sachsen","Sonstige","985.19","960.53","90","928.31","1042.07"
"1997","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1086.3","1019.33","212","1040.79","1131.81"
"1997","Sachsen-Anhalt","1-Pers.- Haushalt","911","900","62","837.36","984.64"
"1997","Sachsen-Anhalt","Alleinerziehende","708.91","640.95","50","613.26","804.56"
"1997","Sachsen-Anhalt","Paar mit Kind(ern)","927.03","889.39","485","898.17","955.89"
"1997","Sachsen-Anhalt","Sonstige","1076.08","876.9","30","945.86","1206.3"
"1997","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1603.41","1312.33","92","1459.7","1747.12"
"1997","Schleswig-Holstein","1-Pers.- Haushalt","","","","",""
"1997","Schleswig-Holstein","Alleinerziehende","","","","",""
"1997","Schleswig-Holstein","Paar mit Kind(ern)","1079.51","972.65","206","1025.65","1133.37"
"1997","Schleswig-Holstein","Sonstige","","","","",""
"1997","Thüringen","(Ehe-)Paar ohne Kind(er)","1081.1","1117","174","1030.47","1131.73"
"1997","Thüringen","1-Pers.- Haushalt","932.86","851","53","832.78","1032.94"
"1997","Thüringen","Alleinerziehende","676.56","591.54","51","592.12","761"
"1997","Thüringen","Paar mit Kind(ern)","916.3","894.79","517","889.99","942.61"
"1997","Thüringen","Sonstige","992.19","852.3","71","907.44","1076.94"
"1998","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1455.65","1329.33","460","1402.05","1509.25"
"1998","Baden-Württemberg","1-Pers.- Haushalt","1241.68","1071.5","207","1148.8","1334.56"
"1998","Baden-Württemberg","Alleinerziehende","1023.71","907.82","158","942.32","1105.1"
"1998","Baden-Württemberg","Paar mit Kind(ern)","1149.84","1092.42","1468","1128.31","1171.37"
"1998","Baden-Württemberg","Sonstige","1036.86","1051.18","166","983.1","1090.62"
"1998","Bayern","(Ehe-)Paar ohne Kind(er)","1466.94","1355","570","1411.82","1522.06"
"1998","Bayern","1-Pers.- Haushalt","1336.85","1150.5","227","1232.08","1441.62"
"1998","Bayern","Alleinerziehende","1152.2","1087.52","137","1062.16","1242.24"
"1998","Bayern","Paar mit Kind(ern)","1142.48","1065.98","1454","1119.78","1165.18"
"1998","Bayern","Sonstige","1183.99","1048.08","119","1098.53","1269.45"
"1998","Berlin","(Ehe-)Paar ohne Kind(er)","1465.72","1426.33","162","1386.06","1545.38"
"1998","Berlin","1-Pers.- Haushalt","1157.75","1061","117","1048.67","1266.83"
"1998","Berlin","Alleinerziehende","986.54","619.3","66","833.2","1139.88"
"1998","Berlin","Paar mit Kind(ern)","1203.19","1095.36","323","1118.83","1287.55"
"1998","Berlin","Sonstige","1161.33","1051.06","41","1031.78","1290.88"
"1998","Brandenburg","(Ehe-)Paar ohne Kind(er)","1111.94","1073.67","188","1061.7","1162.18"
"1998","Brandenburg","1-Pers.- Haushalt","987","984","75","902.21","1071.79"
"1998","Brandenburg","Alleinerziehende","908.14","836.88","71","847.9","968.38"
"1998","Brandenburg","Paar mit Kind(ern)","1019.54","926.99","408","984.42","1054.66"
"1998","Brandenburg","Sonstige","1170.15","982.97","35","1038.82","1301.48"
"1998","Bremen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1998","Bremen","1-Pers.- Haushalt","","","","",""
"1998","Bremen","Alleinerziehende","","","","",""
"1998","Bremen","Paar mit Kind(ern)","1035.06","873.61","40","880.59","1189.53"
"1998","Bremen","Sonstige","","","","",""
"1998","Hamburg","(Ehe-)Paar ohne Kind(er)","1489.77","1448.67","34","1315.34","1664.2"
"1998","Hamburg","1-Pers.- Haushalt","1246.49","1127.5","51","1106.37","1386.61"
"1998","Hamburg","Alleinerziehende","","","","",""
"1998","Hamburg","Paar mit Kind(ern)","1313.25","1425.75","81","1228.64","1397.86"
"1998","Hamburg","Sonstige","","","","",""
"1998","Hessen","(Ehe-)Paar ohne Kind(er)","1472.04","1290.33","314","1398.18","1545.9"
"1998","Hessen","1-Pers.- Haushalt","1228.52","1020.5","106","1051.49","1405.55"
"1998","Hessen","Alleinerziehende","885.31","757.08","46","774.45","996.17"
"1998","Hessen","Paar mit Kind(ern)","1256.33","1134.31","718","1217.32","1295.34"
"1998","Hessen","Sonstige","912.05","831.43","65","809.5","1014.6"
"1998","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1125.61","988.67","112","1059.01","1192.21"
"1998","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1056.53","905.5","45","881.39","1231.67"
"1998","Mecklenburg-Vorpommern","Alleinerziehende","760.48","697.75","36","674.8","846.16"
"1998","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1011.41","934.75","318","972.26","1050.56"
"1998","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1998","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1332.58","1226.67","396","1270.52","1394.64"
"1998","Niedersachsen","1-Pers.- Haushalt","1164.5","1099.5","135","1074.28","1254.72"
"1998","Niedersachsen","Alleinerziehende","906.63","865.94","84","814.74","998.52"
"1998","Niedersachsen","Paar mit Kind(ern)","1205.95","1064.3","919","1171.63","1240.27"
"1998","Niedersachsen","Sonstige","1054.32","782.19","75","925.25","1183.39"
"1998","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1492.56","1360","892","1448.49","1536.63"
"1998","Nordrhein-Westfalen","1-Pers.- Haushalt","1271.78","1155.5","346","1206.67","1336.89"
"1998","Nordrhein-Westfalen","Alleinerziehende","952.91","916.92","212","899.49","1006.33"
"1998","Nordrhein-Westfalen","Paar mit Kind(ern)","1127.86","1022.59","2137","1107.81","1147.91"
"1998","Nordrhein-Westfalen","Sonstige","1239.39","1093.19","168","1163.73","1315.05"
"1998","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1383.96","1312.33","244","1297.65","1470.27"
"1998","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1185.41","1061","85","1065.81","1305.01"
"1998","Rheinland-Pfalz,Saarland","Alleinerziehende","1055.72","1022.58","69","965.06","1146.38"
"1998","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1025.68","972.65","597","995.55","1055.81"
"1998","Rheinland-Pfalz,Saarland","Sonstige","1241.34","1120.86","78","1147.37","1335.31"
"1998","Sachsen","(Ehe-)Paar ohne Kind(er)","1129.47","1073.67","378","1092.7","1166.24"
"1998","Sachsen","1-Pers.- Haushalt","966.54","1003","107","904.37","1028.71"
"1998","Sachsen","Alleinerziehende","908.44","767.4","68","804.46","1012.42"
"1998","Sachsen","Paar mit Kind(ern)","1058.37","890","859","1026.11","1090.63"
"1998","Sachsen","Sonstige","948.2","835.11","82","878.49","1017.91"
"1998","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1144.63","1065.33","244","1097.4","1191.86"
"1998","Sachsen-Anhalt","1-Pers.- Haushalt","898.85","862","76","786.64","1011.06"
"1998","Sachsen-Anhalt","Alleinerziehende","747.64","628.97","49","667.85","827.43"
"1998","Sachsen-Anhalt","Paar mit Kind(ern)","943.07","892.07","467","914.59","971.55"
"1998","Sachsen-Anhalt","Sonstige","876.05","781.11","37","746.74","1005.36"
"1998","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1494.62","1346.33","126","1383.54","1605.7"
"1998","Schleswig-Holstein","1-Pers.- Haushalt","1346.74","1074","43","1072.9","1620.58"
"1998","Schleswig-Holstein","Alleinerziehende","","","","",""
"1998","Schleswig-Holstein","Paar mit Kind(ern)","1202.19","1117.81","241","1139.79","1264.59"
"1998","Schleswig-Holstein","Sonstige","1107.4","965.78","31","957.48","1257.32"
"1998","Thüringen","(Ehe-)Paar ohne Kind(er)","1070.05","1044.67","210","1017.1","1123"
"1998","Thüringen","1-Pers.- Haushalt","959.95","868.5","59","859.51","1060.39"
"1998","Thüringen","Alleinerziehende","787.12","806.78","52","734.24","840"
"1998","Thüringen","Paar mit Kind(ern)","916.02","892.68","552","885.47","946.57"
"1998","Thüringen","Sonstige","898.64","772.78","70","833.35","963.93"
"1999","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1473.79","1414.33","434","1420.79","1526.79"
"1999","Baden-Württemberg","1-Pers.- Haushalt","1254.11","1150.5","207","1168.66","1339.56"
"1999","Baden-Württemberg","Alleinerziehende","980.35","968.46","154","908.17","1052.53"
"1999","Baden-Württemberg","Paar mit Kind(ern)","1200.12","1116","1429","1176.79","1223.45"
"1999","Baden-Württemberg","Sonstige","990.22","1001.05","122","919.75","1060.69"
"1999","Bayern","(Ehe-)Paar ohne Kind(er)","1533.53","1358.33","576","1475.89","1591.17"
"1999","Bayern","1-Pers.- Haushalt","1360.8","1186","207","1261.56","1460.04"
"1999","Bayern","Alleinerziehende","1166.25","1031","137","1074.83","1257.67"
"1999","Bayern","Paar mit Kind(ern)","1204.55","1075.44","1393","1180.05","1229.05"
"1999","Bayern","Sonstige","1258.85","1179.14","93","1155.03","1362.67"
"1999","Berlin","(Ehe-)Paar ohne Kind(er)","1451.39","1347.33","162","1367.32","1535.46"
"1999","Berlin","1-Pers.- Haushalt","1268.04","1132.5","110","1109.14","1426.94"
