year,hhtyp,quintil_oecd_hh,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2007,Couple with children,5th Quintile,No,0.14335,110,11158,0,0.11672,0,0.16981
2011,Single-person household,1st Quintile,Yes,0.38841,418,11800,0,0.36449,0,0.40947
2011,Single-person household,1st Quintile,No,0.61159,588,11800,0,0.57307,0,0.64587
2011,Single-person household,2nd Quintile,Yes,0.67824,496,11800,0,0.64453,0,0.71689
2011,Single-person household,2nd Quintile,No,0.32176,223,11800,0,0.29898,0,0.34633
2011,Single-person household,3rd Quintile,Yes,0.75794,492,11800,0,0.72038,0,0.79763
2011,Single-person household,3rd Quintile,No,0.24206,154,11800,0,0.21984,0,0.26569
2011,Single-person household,4th Quintile,Yes,0.84284,449,11800,0,0.79552,0,0.89224
2011,Single-person household,4th Quintile,No,0.15716,95,11800,0,0.13662,0,0.17651
2011,Single-person household,5th Quintile,Yes,0.87447,503,11800,0,0.82757,0,0.92912
2011,Single-person household,5th Quintile,No,0.12553,65,11800,0,0.10665,0,0.14892
2011,Couple without children,1st Quintile,Yes,0.54135,259,11800,0,0.48625,0,0.59563
2011,Couple without children,1st Quintile,No,0.45865,198,11800,0,0.39341,0,0.52183
2011,Couple without children,2nd Quintile,Yes,0.77244,574,11800,0,0.71898,0,0.82126
2011,Couple without children,2nd Quintile,No,0.22756,170,11800,0,0.19691,0,0.25722
2011,Couple without children,3rd Quintile,Yes,0.82698,648,11800,0,0.77495,0,0.88756
2011,Couple without children,3rd Quintile,No,0.17302,132,11800,0,0.14872,0,0.20034
2011,Couple without children,4th Quintile,Yes,0.87371,847,11800,0,0.82717,0,0.92618
2011,Couple without children,4th Quintile,No,0.12629,112,11800,0,0.10313,0,0.14966
2011,Couple without children,5th Quintile,Yes,0.90794,1290,11800,0,0.86060,0,0.96238
2011,Couple without children,5th Quintile,No,0.09206,109,11800,0,0.07498,0,0.11481
2011,Single parent,1st Quintile,Yes,0.17336,66,11800,0,0.13672,0,0.20963
2011,Single parent,1st Quintile,No,0.82664,253,11800,0,0.73239,0,0.94024
2011,Single parent,2nd Quintile,Yes,0.42143,78,11800,0,0.35201,0,0.48092
2011,Single parent,2nd Quintile,No,0.57857,98,11800,0,0.47018,0,0.68006
2011,Single parent,3rd Quintile,Yes,0.63613,90,11800,0,0.53345,0,0.77439
2011,Single parent,3rd Quintile,No,0.36387,54,11800,0,0.24500,0,0.48798
2011,Single parent,4th Quintile,Yes,1.00000,58,11800,0,0.77497,0,1.26053
2011,Single parent,5th Quintile,Yes,1.00000,54,11800,0,0.80512,0,1.21744
2011,Couple with children,1st Quintile,Yes,0.29363,133,11800,0,0.24026,0,0.36491
2011,Couple with children,1st Quintile,No,0.70637,264,11800,0,0.62186,0,0.79718
2011,Couple with children,2nd Quintile,Yes,0.60150,335,11800,0,0.53866,0,0.66665
2011,Couple with children,2nd Quintile,No,0.39850,234,11800,0,0.34138,0,0.45169
2011,Couple with children,3rd Quintile,Yes,0.73634,567,11800,0,0.67853,0,0.80503
2011,Couple with children,3rd Quintile,No,0.26366,192,11800,0,0.22406,0,0.30236
2011,Couple with children,4th Quintile,Yes,0.84673,652,11800,0,0.78632,0,0.91764
2011,Couple with children,4th Quintile,No,0.15327,130,11800,0,0.13242,0,0.17799
2011,Couple with children,5th Quintile,Yes,0.89600,654,11800,0,0.82430,0,0.96277
2011,Couple with children,5th Quintile,No,0.10400,66,11800,0,0.08074,0,0.13011
2013,Single-person household,1st Quintile,Yes,0.36147,399,13646,0,0.33542,0,0.38581
2013,Single-person household,1st Quintile,No,0.63853,668,13646,0,0.60479,0,0.67598
2013,Single-person household,2nd Quintile,Yes,0.65799,521,13646,0,0.61992,0,0.69664
2013,Single-person household,2nd Quintile,No,0.34201,280,13646,0,0.31569,0,0.37067
2013,Single-person household,3rd Quintile,Yes,0.73668,487,13646,0,0.70196,0,0.77765
2013,Single-person household,3rd Quintile,No,0.26332,178,13646,0,0.23080,0,0.29476
2013,Single-person household,4th Quintile,Yes,0.83155,492,13646,0,0.77817,0,0.88107
2013,Single-person household,4th Quintile,No,0.16845,98,13646,0,0.14652,0,0.19380
2013,Single-person household,5th Quintile,Yes,0.89809,508,13646,0,0.83886,0,0.95190
2013,Single-person household,5th Quintile,No,0.10191,64,13646,0,0.08457,0,0.12146
2013,Couple without children,1st Quintile,Yes,0.52484,260,13646,0,0.47684,0,0.56741
2013,Couple without children,1st Quintile,No,0.47516,275,13646,0,0.42716,0,0.53659
2013,Couple without children,2nd Quintile,Yes,0.77082,606,13646,0,0.72789,0,0.82326
2013,Couple without children,2nd Quintile,No,0.22918,171,13646,0,0.19741,0,0.25893
2013,Couple without children,3rd Quintile,Yes,0.82925,715,13646,0,0.78031,0,0.88239
2013,Couple without children,3rd Quintile,No,0.17075,136,13646,0,0.14201,0,0.19441
2013,Couple without children,4th Quintile,Yes,0.87626,845,13646,0,0.83318,0,0.92585
2013,Couple without children,4th Quintile,No,0.12374,129,13646,0,0.10358,0,0.14692
2013,Couple without children,5th Quintile,Yes,0.92513,1329,13646,0,0.87998,0,0.97637
2013,Couple without children,5th Quintile,No,0.07487,98,13646,0,0.05817,0,0.09188
2013,Single parent,1st Quintile,Yes,0.18098,87,13646,0,0.14836,0,0.21697
2013,Single parent,1st Quintile,No,0.81902,341,13646,0,0.73478,0,0.91987
2013,Single parent,2nd Quintile,Yes,0.47028,96,13646,0,0.39730,0,0.56732
2013,Single parent,2nd Quintile,No,0.52972,129,13646,0,0.44168,0,0.66224
2013,Single parent,3rd Quintile,Yes,0.60392,109,13646,0,0.49303,0,0.71903
2013,Single parent,3rd Quintile,No,0.39608,61,13646,0,0.28723,0,0.53470
2013,Single parent,4th Quintile,Yes,1.00000,61,13646,0,0.77469,0,1.23170
2013,Single parent,5th Quintile,Yes,1.00000,64,13646,0,0.83798,0,1.16712
2013,Couple with children,1st Quintile,Yes,0.27878,221,13646,0,0.22757,0,0.33627
2013,Couple with children,1st Quintile,No,0.72122,600,13646,0,0.65420,0,0.79001
2013,Couple with children,2nd Quintile,Yes,0.56781,461,13646,0,0.50684,0,0.63783
2013,Couple with children,2nd Quintile,No,0.43219,410,13646,0,0.37581,0,0.49281
2013,Couple with children,3rd Quintile,Yes,0.74799,630,13646,0,0.68407,0,0.81521
2013,Couple with children,3rd Quintile,No,0.25201,228,13646,0,0.21417,0,0.29064
2013,Couple with children,4th Quintile,Yes,0.83597,725,13646,0,0.78661,0,0.89686
2013,Couple with children,4th Quintile,No,0.16403,139,13646,0,0.13443,0,0.20223
2013,Couple with children,5th Quintile,Yes,0.91198,687,13646,0,0.85559,0,0.99225
2013,Couple with children,5th Quintile,No,0.08802,60,13646,0,0.06120,0,0.11784
2013,Other Combinations,1st Quintile,Yes,0.36945,38,13646,0,0.24747,0,0.53762
2013,Other Combinations,1st Quintile,No,0.63055,82,13646,0,0.51831,0,0.76054
2013,Other Combinations,2nd Quintile,Yes,0.56147,43,13646,0,0.46519,0,0.71422
2013,Other Combinations,2nd Quintile,No,0.43853,41,13646,0,0.35557,0,0.53625
2013,Other Combinations,3rd Quintile,Yes,1.00000,33,13646,0,0.64598,0,1.45934
2013,Other Combinations,4th Quintile,Yes,1.00000,41,13646,0,0.68269,0,1.30716
2015,Single-person household,1st Quintile,Yes,0.39843,410,15412,0,0.37172,0,0.43297
2015,Single-person household,1st Quintile,No,0.60157,642,15412,0,0.56165,0,0.64383
2015,Single-person household,2nd Quintile,Yes,0.66210,516,15412,0,0.63076,0,0.69921
2015,Single-person household,2nd Quintile,No,0.33790,280,15412,0,0.30662,0,0.37382
2015,Single-person household,3rd Quintile,Yes,0.74279,484,15412,0,0.69552,0,0.78727
2015,Single-person household,3rd Quintile,No,0.25721,169,15412,0,0.22504,0,0.28901
2015,Single-person household,4th Quintile,Yes,0.82204,470,15412,0,0.77411,0,0.86774
2015,Single-person household,4th Quintile,No,0.17796,110,15412,0,0.15041,0,0.20464
2015,Single-person household,5th Quintile,Yes,0.91794,469,15412,0,0.85634,0,0.98690
2015,Single-person household,5th Quintile,No,0.08206,50,15412,0,0.06449,0,0.09768
2015,Couple without children,1st Quintile,Yes,0.53308,247,15412,0,0.47014,0,0.60280
2015,Couple without children,1st Quintile,No,0.46692,248,15412,0,0.40767,0,0.53323
2015,Couple without children,2nd Quintile,Yes,0.78545,602,15412,0,0.72804,0,0.84018
2015,Couple without children,2nd Quintile,No,0.21455,184,15412,0,0.18788,0,0.24037
2015,Couple without children,3rd Quintile,Yes,0.84049,669,15412,0,0.78721,0,0.91261
2015,Couple without children,3rd Quintile,No,0.15951,139,15412,0,0.13687,0,0.18704
2015,Couple without children,4th Quintile,Yes,0.87081,803,15412,0,0.81790,0,0.92909
2015,Couple without children,4th Quintile,No,0.12919,125,15412,0,0.10647,0,0.15043
2015,Couple without children,5th Quintile,Yes,0.92537,1246,15412,0,0.87247,0,0.99012
2015,Couple without children,5th Quintile,No,0.07463,90,15412,0,0.05987,0,0.09077
2015,Single parent,1st Quintile,Yes,0.24374,155,15412,0,0.19956,0,0.28831
2015,Single parent,1st Quintile,No,0.75626,563,15412,0,0.68255,0,0.82646
2015,Single parent,2nd Quintile,Yes,0.43595,187,15412,0,0.36963,0,0.52855
2015,Single parent,2nd Quintile,No,0.56405,260,15412,0,0.48012,0,0.64983
2015,Single parent,3rd Quintile,Yes,0.56400,161,15412,0,0.47256,0,0.64451
2015,Single parent,3rd Quintile,No,0.43600,106,15412,0,0.37112,0,0.52581
2015,Single parent,4th Quintile,Yes,0.73125,118,15412,0,0.59319,0,0.90590
2015,Single parent,4th Quintile,No,0.26875,49,15412,0,0.19421,0,0.35852
2015,Single parent,5th Quintile,Yes,1.00000,79,15412,0,0.80277,0,1.26165
2015,Couple with children,1st Quintile,Yes,0.40549,347,15412,0,0.34113,0,0.48142
2015,Couple with children,1st Quintile,No,0.59451,771,15412,0,0.53862,0,0.64950
2015,Couple with children,2nd Quintile,Yes,0.57292,680,15412,0,0.51474,0,0.64715
2015,Couple with children,2nd Quintile,No,0.42708,548,15412,0,0.37910,0,0.47179
2015,Couple with children,3rd Quintile,Yes,0.75257,891,15412,0,0.67319,0,0.83037
2015,Couple with children,3rd Quintile,No,0.24743,318,15412,0,0.20683,0,0.29690
2015,Couple with children,4th Quintile,Yes,0.86829,919,15412,0,0.79434,0,0.95651
2015,Couple with children,4th Quintile,No,0.13171,159,15412,0,0.11074,0,0.15918
2015,Couple with children,5th Quintile,Yes,0.93292,928,15412,0,0.86120,0,1.00789
2015,Couple with children,5th Quintile,No,0.06708,64,15412,0,0.04938,0,0.09102
2015,Multi-generational household,1st Quintile,No,1.00000,37,15412,0,0.62574,0,1.60848
2015,Other Combinations,1st Quintile,No,1.00000,49,15412,0,0.78714,0,1.31132
2015,Other Combinations,2nd Quintile,Yes,1.00000,37,15412,0,0.69681,0,1.39968
2015,Other Combinations,3rd Quintile,Yes,1.00000,33,15412,0,0.64251,0,1.33507
2016,Single-person household,1st Quintile,Yes,0.40825,439,16044,0,0.37665,0,0.44088
2016,Single-person household,1st Quintile,No,0.59175,945,16044,0,0.55162,0,0.63890
2016,Single-person household,2nd Quintile,Yes,0.71059,505,16044,0,0.66922,0,0.75823
2016,Single-person household,2nd Quintile,No,0.28941,217,16044,0,0.26080,0,0.32146
2016,Single-person household,3rd Quintile,Yes,0.80764,501,16044,0,0.75549,0,0.85972
2016,Single-person household,3rd Quintile,No,0.19236,129,16044,0,0.16845,0,0.22513
2016,Single-person household,4th Quintile,Yes,0.85765,464,16044,0,0.80431,0,0.90624
2016,Single-person household,4th Quintile,No,0.14235,79,16044,0,0.12056,0,0.16570
2016,Single-person household,5th Quintile,Yes,1.00000,462,16044,0,0.93097,0,1.07491
2016,Couple without children,1st Quintile,Yes,0.55572,223,16044,0,0.49214,0,0.61993
2016,Couple without children,1st Quintile,No,0.44428,255,16044,0,0.37179,0,0.51184
2016,Couple without children,2nd Quintile,Yes,0.76708,567,16044,0,0.71124,0,0.81666
2016,Couple without children,2nd Quintile,No,0.23292,154,16044,0,0.19433,0,0.27591
2016,Couple without children,3rd Quintile,Yes,0.88491,675,16044,0,0.83202,0,0.95008
2016,Couple without children,3rd Quintile,No,0.11509,93,16044,0,0.09470,0,0.14273
2016,Couple without children,4th Quintile,Yes,0.91233,820,16044,0,0.85667,0,0.97409
2016,Couple without children,4th Quintile,No,0.08767,94,16044,0,0.06772,0,0.11007
2016,Couple without children,5th Quintile,Yes,0.96660,1208,16044,0,0.90473,0,1.03235
2016,Couple without children,5th Quintile,No,0.03340,42,16044,0,0.02492,0,0.04327
2016,Single parent,1st Quintile,Yes,0.24237,173,16044,0,0.20327,0,0.29327
2016,Single parent,1st Quintile,No,0.75763,665,16044,0,0.67987,0,0.83735
2016,Single parent,2nd Quintile,Yes,0.51564,199,16044,0,0.42606,0,0.60261
2016,Single parent,2nd Quintile,No,0.48436,195,16044,0,0.40267,0,0.57191
2016,Single parent,3rd Quintile,Yes,0.68793,166,16044,0,0.58164,0,0.81043
2016,Single parent,3rd Quintile,No,0.31207,70,16044,0,0.25515,0,0.39356
2016,Single parent,4th Quintile,Yes,1.00000,126,16044,0,0.79552,0,1.26276
2016,Single parent,5th Quintile,Yes,1.00000,69,16044,0,0.78731,0,1.26428
2016,Couple with children,1st Quintile,Yes,0.35010,387,16044,0,0.29488,0,0.42305
2016,Couple with children,1st Quintile,No,0.64990,1704,16044,0,0.59878,0,0.74182
2016,Couple with children,2nd Quintile,Yes,0.64189,712,16044,0,0.57670,0,0.71420
2016,Couple with children,2nd Quintile,No,0.35811,445,16044,0,0.30866,0,0.41235
2016,Couple with children,3rd Quintile,Yes,0.84823,855,16044,0,0.76592,0,0.93619
2016,Couple with children,3rd Quintile,No,0.15177,182,16044,0,0.11633,0,0.18842
2016,Couple with children,4th Quintile,Yes,0.88797,897,16044,0,0.82850,0,0.94834
2016,Couple with children,4th Quintile,No,0.11203,110,16044,0,0.08542,0,0.13600
2016,Couple with children,5th Quintile,Yes,0.94015,833,16044,0,0.86625,0,1.01962
2016,Couple with children,5th Quintile,No,0.05985,43,16044,0,0.03853,0,0.08232
2016,Multi-generational household,1st Quintile,No,1.00000,65,16044,0,0.60932,0,1.43623
2016,Other Combinations,1st Quintile,Yes,0.29543,40,16044,0,0.18212,0,0.43388
2016,Other Combinations,1st Quintile,No,0.70457,205,16044,0,0.50598,0,0.90774
2016,Other Combinations,2nd Quintile,Yes,1.00000,31,16044,0,0.70211,0,1.31107
2017,Single-person household,1st Quintile,Yes,0.44484,523,17966,0,0.41375,0,0.47423
