year,regtyp,rentown,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Rural regions,Owner,Yes,0.75771,1644,2128,0.73950,0.77592
2007,Rural regions,Owner,No,0.24229,484,2128,0.22408,0.26050
2007,Rural regions,Tenant,Yes,0.55450,961,1687,0.53077,0.57822
2007,Rural regions,Tenant,No,0.44550,726,1687,0.42178,0.46923
2011,Urban regions,Owner,Yes,0.85872,3095,3572,0.84730,0.87014
2011,Urban regions,Owner,No,0.14128,477,3572,0.12986,0.15270
2011,Urban regions,Tenant,Yes,0.63208,2662,4251,0.61758,0.64658
2011,Urban regions,Tenant,No,0.36792,1589,4251,0.35342,0.38242
2011,Rural regions,Owner,Yes,0.82268,1924,2336,0.80719,0.83817
2011,Rural regions,Owner,No,0.17732,412,2336,0.16183,0.19281
2011,Rural regions,Tenant,Yes,0.58520,1091,1848,0.56273,0.60767
2011,Rural regions,Tenant,No,0.41480,757,1848,0.39233,0.43727
2013,Urban regions,Owner,Yes,0.85893,3170,3724,0.84775,0.87012
2013,Urban regions,Owner,No,0.14107,554,3724,0.12988,0.15225
2013,Urban regions,Tenant,Yes,0.61486,3194,5592,0.60211,0.62762
2013,Urban regions,Tenant,No,0.38514,2398,5592,0.37238,0.39789
2013,Rural regions,Owner,Yes,0.82492,1935,2344,0.80953,0.84031
2013,Rural regions,Owner,No,0.17508,409,2344,0.15969,0.19047
2013,Rural regions,Tenant,Yes,0.57219,1245,2202,0.55152,0.59286
2013,Rural regions,Tenant,No,0.42781,957,2202,0.40714,0.44848
2015,Urban regions,Owner,Yes,0.86667,3415,4026,0.85616,0.87717
2015,Urban regions,Owner,No,0.13333,611,4026,0.12283,0.14384
2015,Urban regions,Tenant,Yes,0.61512,3594,6305,0.60311,0.62713
2015,Urban regions,Tenant,No,0.38488,2711,6305,0.37287,0.39689
2015,Rural regions,Owner,Yes,0.83329,2164,2669,0.81914,0.84743
2015,Rural regions,Owner,No,0.16671,505,2669,0.15257,0.18086
2015,Rural regions,Tenant,Yes,0.57763,1424,2664,0.55887,0.59639
2015,Rural regions,Tenant,No,0.42237,1240,2664,0.40361,0.44113
2016,Urban regions,Not included in this version of the questionnaire,Yes,0.08613,111,1429,0.07158,0.10068
2016,Urban regions,Not included in this version of the questionnaire,No,0.91387,1318,1429,0.89932,0.92842
2016,Urban regions,Owner,Yes,0.89426,3318,3757,0.88442,0.90409
2016,Urban regions,Owner,No,0.10574,439,3757,0.09591,0.11558
2016,Urban regions,Tenant,Yes,0.64946,3430,5577,0.63694,0.66199
2016,Urban regions,Tenant,No,0.35054,2147,5577,0.33801,0.36306
2016,Rural regions,Not included in this version of the questionnaire,Yes,0.09597,58,633,0.07301,0.11894
2016,Rural regions,Not included in this version of the questionnaire,No,0.90403,575,633,0.88106,0.92699
2016,Rural regions,Owner,Yes,0.86521,2141,2516,0.85186,0.87856
2016,Rural regions,Owner,No,0.13479,375,2516,0.12144,0.14814
2016,Rural regions,Tenant,Yes,0.63886,1416,2379,0.61956,0.65817
2016,Rural regions,Tenant,No,0.36114,963,2379,0.34183,0.38044
2017,Urban regions,Not included in this version of the questionnaire,Yes,0.05427,32,521,0.03480,0.07374
2017,Urban regions,Not included in this version of the questionnaire,No,0.94573,489,521,0.92626,0.96520
2017,Urban regions,Owner,Yes,0.90168,3815,4248,0.89272,0.91063
2017,Urban regions,Owner,No,0.09832,433,4248,0.08937,0.10728
2017,Urban regions,Tenant,Yes,0.65846,3979,7205,0.64751,0.66941
2017,Urban regions,Tenant,No,0.34154,3226,7205,0.33059,0.35249
2017,Rural regions,Not included in this version of the questionnaire,No,0.94818,254,254,0.92087,0.97550
2017,Rural regions,Owner,Yes,0.88510,2436,2783,0.87325,0.89695
2017,Rural regions,Owner,No,0.11490,347,2783,0.10305,0.12675
2017,Rural regions,Tenant,Yes,0.64420,1664,3149,0.62747,0.66092
2017,Rural regions,Tenant,No,0.35580,1485,3149,0.33908,0.37253
2018,Urban regions,Owner,Yes,0.91022,3684,4071,0.90143,0.91900
2018,Urban regions,Owner,No,0.08978,387,4071,0.08100,0.09857
2018,Urban regions,Tenant,Yes,0.64623,3977,7820,0.63563,0.65683
2018,Urban regions,Tenant,No,0.35377,3843,7820,0.34317,0.36437
2018,Rural regions,Owner,Yes,0.88601,2312,2659,0.87393,0.89809
2018,Rural regions,Owner,No,0.11399,347,2659,0.10191,0.12607
2018,Rural regions,Tenant,Yes,0.62624,1601,3252,0.60961,0.64287
2018,Rural regions,Tenant,No,0.37376,1651,3252,0.35713,0.39039
2019,No answer / don't know,Owner,Yes,0.83659,136,136,0.77422,0.89896
2019,No answer / don't know,Tenant,Yes,0.68724,225,310,0.63555,0.73893
2019,No answer / don't know,Tenant,No,0.31276,85,310,0.26107,0.36445
2019,Urban regions,Owner,Yes,0.93191,4428,4712,0.92471,0.93910
2019,Urban regions,Owner,No,0.06809,284,4712,0.06090,0.07529
2019,Urban regions,Tenant,Yes,0.69506,3871,5574,0.68297,0.70714
2019,Urban regions,Tenant,No,0.30494,1703,5574,0.29286,0.31703
2019,Rural regions,Owner,Yes,0.90976,2700,2983,0.89947,0.92004
2019,Rural regions,Owner,No,0.09024,283,2983,0.07996,0.10053
2019,Rural regions,Tenant,Yes,0.66826,1536,2356,0.64924,0.68728
2019,Rural regions,Tenant,No,0.33174,820,2356,0.31272,0.35076
2021,Urban regions,Owner,Yes,0.93187,2943,3125,0.92304,0.94071
2021,Urban regions,Owner,No,0.06813,182,3125,0.05929,0.07696
2021,Urban regions,Tenant,Yes,0.74469,3391,5436,0.73310,0.75628
2021,Urban regions,Tenant,No,0.25531,2045,5436,0.24372,0.26690
2021,Rural regions,Owner,Yes,0.90882,1775,1954,0.89605,0.92159
2021,Rural regions,Owner,No,0.09118,179,1954,0.07841,0.10395
2021,Rural regions,Tenant,Yes,0.73865,1269,1960,0.71919,0.75810
2021,Rural regions,Tenant,No,0.26135,691,1960,0.24190,0.28081
