year,regtyp,sampreg,hlf0186,proportion,n,lower_confidence,upper_confidence
2005,Laendlicher Raum,Ostdeutschland,Nein,0.05053956834532374,11199,0.04648242223372044,0.05459671445692704
2005,Laendlicher Raum,Westdeutschland,Nein,0.04694244604316547,11199,0.04302494725426716,0.05085994483206378
2005,Staedtischer Raum,Ostdeutschland,Nein,0.026348920863309352,11199,0.02338238542802957,0.029315456298589136
2007,Staedtischer Raum,Westdeutschland,Ja,0.41387496702716964,11453,0.40485455956290833,0.42289537449143094
2007,Staedtischer Raum,Westdeutschland,Nein,0.16618306515431286,11453,0.159365564642507,0.1730005656661187
2007,Laendlicher Raum,Westdeutschland,Ja,0.1259122483073947,11453,0.11983638565701762,0.13198811095777177
2007,Laendlicher Raum,Ostdeutschland,Ja,0.10463378176382661,11453,0.09902804429934378,0.11023951922830943
2007,Staedtischer Raum,Ostdeutschland,Ja,0.05592192033764178,11453,0.05171376816396146,0.0601300725113221
2007,Laendlicher Raum,Ostdeutschland,Nein,0.0539875142882265,11453,0.049848551315781725,0.05812647726067127
2007,Laendlicher Raum,Westdeutschland,Nein,0.05275652862041678,11453,0.048662363472669806,0.05685069376816375
2007,Staedtischer Raum,Ostdeutschland,Nein,0.026729974501011167,11453,0.023775961601963908,0.029683987400058426
2011,Staedtischer Raum,Westdeutschland,Ja,0.41883901057716333,16603,0.41133428913047176,0.4263437320238549
2011,Staedtischer Raum,Westdeutschland,Nein,0.14658116098942284,16603,0.14120115227929148,0.1519611696995542
2011,Laendlicher Raum,Westdeutschland,Ja,0.1464145914882985,16603,0.14103711576164124,0.15179206721495575
2011,Laendlicher Raum,Ostdeutschland,Ja,0.10568834846339635,16603,0.10101185008990178,0.11036484683689092
2011,Staedtischer Raum,Ostdeutschland,Ja,0.0596318814025152,16603,0.056029820996264204,0.0632339418087662
2011,Laendlicher Raum,Ostdeutschland,Nein,0.049054718081119345,16603,0.04576937337491218,0.05234006278732651
2011,Laendlicher Raum,Westdeutschland,Nein,0.04847172482718414,16603,0.04520495998107916,0.051738489673289124
2011,Staedtischer Raum,Ostdeutschland,Nein,0.02531856417090031,16603,0.022929027657880043,0.027708100683920576
2013,Staedtischer Raum,Westdeutschland,Ja,0.4070841148463425,17870,0.3998807996950781,0.41428742999760687
2013,Staedtischer Raum,Westdeutschland,Nein,0.18936661376424757,17870,0.1836220408670829,0.19511118666141225
2013,Laendlicher Raum,Westdeutschland,Ja,0.1383638724570769,17870,0.13330134840726704,0.14342639650688677
2013,Laendlicher Raum,Ostdeutschland,Ja,0.09161737123070264,17870,0.08738759766641196,0.09584714479499332
2013,Laendlicher Raum,Westdeutschland,Nein,0.057856009233876786,17870,0.054432853376105705,0.061279165091647866
2013,Staedtischer Raum,Ostdeutschland,Ja,0.05143557928148896,17870,0.04819696648004453,0.054674192082933386
2013,Laendlicher Raum,Ostdeutschland,Nein,0.041047467897850236,17870,0.0381385227228092,0.04395641307289127
2013,Staedtischer Raum,Ostdeutschland,Nein,0.02322897128841437,17870,0.021020431800918848,0.025437510775909892
2015,Staedtischer Raum,Westdeutschland,Ja,0.3953013278855976,15764,0.38766900908764723,0.4029336466835479
2015,Staedtischer Raum,Westdeutschland,Nein,0.18686159346271705,15764,0.18077652989544374,0.19294665702999036
2015,Laendlicher Raum,Westdeutschland,Ja,0.1437691521961185,15764,0.1382920461553436,0.1492462582368934
2015,Laendlicher Raum,Ostdeutschland,Ja,0.08599336057201226,15764,0.08161682972199086,0.09036989142203367
2015,Laendlicher Raum,Westdeutschland,Nein,0.06601123595505617,15764,0.062135067737620064,0.06988740417249228
2015,Staedtischer Raum,Ostdeutschland,Ja,0.05145556690500511,15764,0.04800676792255537,0.05490436588745484
2015,Laendlicher Raum,Ostdeutschland,Nein,0.04558222676200204,15764,0.04232618560350634,0.048838267920497745
2015,Staedtischer Raum,Ostdeutschland,Nein,0.02502553626149132,15764,0.022587101308277256,0.027463971214705382
2016,Staedtischer Raum,Westdeutschland,Ja,0.3713479008102136,16419,0.3639573230365875,0.37873847858383974
2016,Staedtischer Raum,Westdeutschland,Nein,0.2116989933709796,16419,0.2054503152081991,0.21794767153376013
2016,Laendlicher Raum,Westdeutschland,Ja,0.13589491775104345,16419,0.13065327271485497,0.14113656278723194
2016,Laendlicher Raum,Ostdeutschland,Ja,0.08660692364350601,16419,0.08230475051099619,0.09090909677601584
2016,Laendlicher Raum,Westdeutschland,Nein,0.07009575251657255,16419,0.06619051289515897,0.07400099213798612
2016,Staedtischer Raum,Ostdeutschland,Ja,0.04910385465259023,16419,0.04579858378220587,0.05240912552297458
2016,Laendlicher Raum,Ostdeutschland,Nein,0.04744659955806531,16419,0.04419475384393812,0.0506984452721925
2016,Staedtischer Raum,Ostdeutschland,Nein,0.027805057697029217,16419,0.02529015434971222,0.030319961044346214
2017,Staedtischer Raum,Westdeutschland,Ja,0.3794355504208615,18279,0.3724009034013725,0.38647019744035055
2017,Staedtischer Raum,Westdeutschland,Nein,0.20157341695549322,18279,0.19575755649679236,0.20738927741419408
2017,Laendlicher Raum,Westdeutschland,Ja,0.14072729273257414,18279,0.13568608573704619,0.1457684997281021
2017,Laendlicher Raum,Ostdeutschland,Ja,0.08659294713098971,18279,0.08251582899307175,0.09067006526890767
2017,Laendlicher Raum,Westdeutschland,Nein,0.07102382131264785,18279,0.06730004005853983,0.07474760256675587
2017,Staedtischer Raum,Ostdeutschland,Ja,0.0502833250811465,18279,0.04711529803316554,0.053451352129127466
2017,Laendlicher Raum,Ostdeutschland,Nein,0.04395664851185564,18279,0.04098477080749495,0.046928526216216335
2017,Staedtischer Raum,Ostdeutschland,Nein,0.026406997854431423,18279,0.02408250566173687,0.028731490047125975
2018,Staedtischer Raum,Westdeutschland,Ja,0.3777103696213909,17878,0.37060359830250905,0.3848171409402727
2018,Staedtischer Raum,Westdeutschland,Nein,0.20980788675429726,17878,0.20383926778305395,0.21577650572554058
2018,Laendlicher Raum,Westdeutschland,Ja,0.13358049657341872,17878,0.12859357840758043,0.13856741473925702
2018,Laendlicher Raum,Ostdeutschland,Ja,0.0870126952027862,17878,0.08288107602388974,0.09114431438168268
2018,Laendlicher Raum,Westdeutschland,Nein,0.06735198292326705,17878,0.06367805456168701,0.07102591128484709
2018,Staedtischer Raum,Ostdeutschland,Ja,0.0518481069542748,17878,0.04859796735358458,0.05509824655496503
2018,Laendlicher Raum,Ostdeutschland,Nein,0.04499494438827098,17878,0.041956290049086846,0.048033598727455114
2018,Staedtischer Raum,Ostdeutschland,Nein,0.027693517582294123,17878,0.025288117858381223,0.030098917306207024
2019,Staedtischer Raum,Westdeutschland,Ja,0.466176,18428,0.45897337220375584,0.4733786277962441
2019,Laendlicher Raum,Westdeutschland,Ja,0.160896,18428,0.1555908521855167,0.16620114781448334
2019,Laendlicher Raum,Ostdeutschland,Ja,0.110912,18428,0.10637803031287832,0.11544596968712167
2019,Staedtischer Raum,Westdeutschland,Nein,0.109952,18428,0.1054352583472554,0.1144687416527446
2019,Staedtischer Raum,Ostdeutschland,Ja,0.064256,18428,0.06071559994755241,0.06779640005244758
2019,Laendlicher Raum,Westdeutschland,Nein,0.037952,18428,0.03519312087079099,0.04071087912920901
2019,Laendlicher Raum,Ostdeutschland,Nein,0.032832,18428,0.030259137372743227,0.03540486262725677
2019,Staedtischer Raum,Ostdeutschland,Nein,0.017024,18428,0.0151562479056591,0.018891752094340904
2021,Staedtischer Raum,Westdeutschland,Ja,0.44545964574817665,12568,0.4367701665723317,0.4541491249240216
2021,Staedtischer Raum,Westdeutschland,Nein,0.15765007614009777,12568,0.15127894787884458,0.16402120440135096
2021,Laendlicher Raum,Westdeutschland,Ja,0.1476316422216879,12568,0.1414297192166066,0.1538335652267692
2021,Laendlicher Raum,Ostdeutschland,Ja,0.09705858780155487,12568,0.09188287993632044,0.1022342956667893
2021,Staedtischer Raum,Ostdeutschland,Ja,0.06163340546605755,12568,0.05742887661378102,0.06583793431833408
2021,Laendlicher Raum,Westdeutschland,Nein,0.04287889717079426,12568,0.03933706290954079,0.04642073143204773
2021,Laendlicher Raum,Ostdeutschland,Nein,0.026929550372685743,12568,0.024099398910020473,0.029759701835351014
2021,Staedtischer Raum,Ostdeutschland,Nein,0.02075819507894526,12568,0.018265536754188936,0.023250853403701584
