year,bula_h,pgisced97,plh0195,proportion,n,lower_confidence,upper_confidence
2003,Sachsen-Anhalt,higher vocational,Leute nutzen aus,0.0025940948967078576,27727,0.0019953614392549776,0.0031928283541607376
2003,Sachsen,general elemantary,Leute nutzen aus,0.002546929534949533,27727,0.0019536500504755664,0.0031402090194234994
2003,Hessen,vocational + Abi,Leute nutzen aus,0.0024997641731912086,27727,0.0019119897914006145,0.0030875385549818026
2003,Hamburg,middle vocational,Leute nutzen aus,0.002452598811432884,27727,0.0018703821123866107,0.003034815510479157
2003,Hamburg,higher education,Leute sind fair,0.002405433449674559,27727,0.0018288285338311666,0.0029820383655179516
2003,Hessen,higher vocational,Leute sind fair,0.0023582680879162344,27727,0.0017873306510033998,0.002929205524829069
2003,Thüringen,higher vocational,Leute nutzen aus,0.00221677200264126,27727,0.0016631883667247774,0.0027703556385577427
2003,"Rheinland-Pfalz,Saarland",higher vocational,Leute sind fair,0.0021696066408829354,27727,0.001621930911899115,0.002717282369866756
2003,Hessen,higher vocational,Leute nutzen aus,0.002122441279124611,27727,0.0015807384548299527,0.0026641441034192695
2003,Niedersachsen,vocational + Abi,Leute nutzen aus,0.002122441279124611,27727,0.0015807384548299527,0.0026641441034192695
2003,Bremen,middle vocational,Leute nutzen aus,0.0020752759173662864,27727,0.0015396131697843183,0.0026109386649482546
2003,Brandenburg,general elemantary,Leute nutzen aus,0.0020752759173662864,27727,0.0015396131697843183,0.0026109386649482546
2003,Nordrhein-Westfalen,in school,Leute sind fair,0.0020752759173662864,27727,0.0015396131697843183,0.0026109386649482546
2003,Berlin,general elemantary,Leute nutzen aus,0.0020281105556079616,27727,0.001498557355246826,0.002557663755969097
2003,Sachsen-Anhalt,higher vocational,Leute sind fair,0.001980945193849637,27727,0.0014575734440906512,0.0025043169436086226
2003,Schleswig-Holstein,general elemantary,Leute sind fair,0.001980945193849637,27727,0.0014575734440906512,0.0025043169436086226
2003,Schleswig-Holstein,higher education,Leute nutzen aus,0.001980945193849637,27727,0.0014575734440906512,0.0025043169436086226
2003,Sachsen-Anhalt,general elemantary,Leute nutzen aus,0.0019337798320913121,27727,0.0014166640148450711,0.002450895649337553
2003,Brandenburg,higher vocational,Leute nutzen aus,0.0019337798320913121,27727,0.0014166640148450711,0.002450895649337553
2003,Bremen,middle vocational,Leute sind fair,0.0018866144703329874,27727,0.0013758318042076413,0.0023973971364583332
2003,Thüringen,general elemantary,Leute nutzen aus,0.0018394491085746627,27727,0.001335079720973284,0.0023438184961760413
2003,Brandenburg,higher vocational,Leute sind fair,0.0017922837468163381,27727,0.001294410861581496,0.0022901566320511803
2003,Nordrhein-Westfalen,inadequately,Leute sind fair,0.0017451183850580134,27727,0.0012538285275175316,0.002236408242598495
2003,Schleswig-Holstein,general elemantary,Leute nutzen aus,0.0017451183850580134,27727,0.0012538285275175316,0.002236408242598495
2003,Baden-Württemberg,in school,Leute sind fair,0.001650787661541364,27727,0.0011729377861992023,0.0021286375368835255
2003,"Rheinland-Pfalz,Saarland",vocational + Abi,Leute sind fair,0.0016036222997830394,27727,0.0011326371956270679,0.0020746074039390107
2003,Sachsen-Anhalt,general elemantary,Leute sind fair,0.0015564569380247147,27727,0.0010924388167444063,0.002020475059305023
2003,Nordrhein-Westfalen,in school,Leute nutzen aus,0.0015564569380247147,27727,0.0010924388167444063,0.002020475059305023
2003,Berlin,higher vocational,Leute nutzen aus,0.00150929157626639,27727,0.0010523473247612347,0.001966235827771545
2003,Bremen,higher education,Leute sind fair,0.0014621262145080652,27727,0.0010123677630498298,0.0019118846659663005
2003,Berlin,higher vocational,Leute sind fair,0.0014621262145080652,27727,0.0010123677630498298,0.0019118846659663005
2003,Schleswig-Holstein,higher vocational,Leute sind fair,0.0014149608527497407,27727,0.0009725055850672132,0.001857416120432268
2003,Thüringen,higher vocational,Leute sind fair,0.001367795490991416,27727,0.0009327667026229586,0.001802824279359873
2003,Brandenburg,general elemantary,Leute sind fair,0.0013206301292330912,27727,0.0008931575417072444,0.0017481027167589379
2003,Berlin,general elemantary,Leute sind fair,0.0013206301292330912,27727,0.0008931575417072444,0.0017481027167589379
2003,Niedersachsen,in school,Leute sind fair,0.0012734647674747664,27727,0.0008536851073789476,0.0016932444275705853
2003,Baden-Württemberg,inadequately,Leute nutzen aus,0.0012734647674747664,27727,0.0008536851073789476,0.0016932444275705853
2003,Sachsen,vocational + Abi,Leute sind fair,0.0011791340439581172,27727,0.0007751818022009884,0.001583086285715246
2003,Thüringen,general elemantary,Leute sind fair,0.0011319686821997924,27727,0.0007361685883810318,0.0015277687760185531
2003,Bayern,in school,Leute sind fair,0.0011319686821997924,27727,0.0007361685883810318,0.0015277687760185531
2003,Mecklenburg-Vorpommern,higher vocational,Leute nutzen aus,0.0010376379586831432,27727,0.0006586703264745188,0.0014166055908917674
2003,Hamburg,higher education,Leute nutzen aus,0.0009904725969248184,27727,0.0006202092884396912,0.0013607359054099457
2003,Berlin,vocational + Abi,Leute nutzen aus,0.0009904725969248184,27727,0.0006202092884396912,0.0013607359054099457
2003,"Rheinland-Pfalz,Saarland",vocational + Abi,Leute nutzen aus,0.0009904725969248184,27727,0.0006202092884396912,0.0013607359054099457
2003,Mecklenburg-Vorpommern,general elemantary,Leute sind fair,0.0008961418734081691,27727,0.0005439345892562841,0.0012483491575600541
2003,Sachsen,vocational + Abi,Leute nutzen aus,0.0008489765116498443,27727,0.0005061550230287262,0.0011917980002709625
2003,Sachsen-Anhalt,vocational + Abi,Leute nutzen aus,0.0008489765116498443,27727,0.0005061550230287262,0.0011917980002709625
2003,Schleswig-Holstein,vocational + Abi,Leute sind fair,0.0008489765116498443,27727,0.0005061550230287262,0.0011917980002709625
2003,Bayern,inadequately,Leute nutzen aus,0.0008489765116498443,27727,0.0005061550230287262,0.0011917980002709625
2003,Schleswig-Holstein,higher vocational,Leute nutzen aus,0.0008018111498915197,27727,0.00046864068499621116,0.0011349816147868282
2003,Baden-Württemberg,inadequately,Leute sind fair,0.0008018111498915197,27727,0.00046864068499621116,0.0011349816147868282
2003,Mecklenburg-Vorpommern,general elemantary,Leute nutzen aus,0.000754645788133195,27727,0.00043141533185762,0.0010778762444087699
2003,Bremen,general elemantary,Leute sind fair,0.000754645788133195,27727,0.00043141533185762,0.0010778762444087699
2003,Mecklenburg-Vorpommern,higher vocational,Leute sind fair,0.000754645788133195,27727,0.00043141533185762,0.0010778762444087699
2003,Hamburg,general elemantary,Leute sind fair,0.000754645788133195,27727,0.00043141533185762,0.0010778762444087699
2003,"Rheinland-Pfalz,Saarland",in school,Leute sind fair,0.000754645788133195,27727,0.00043141533185762,0.0010778762444087699
2003,Brandenburg,vocational + Abi,Leute nutzen aus,0.0007074804263748703,27727,0.0003945064967623855,0.0010204543559873551
2003,Sachsen-Anhalt,vocational + Abi,Leute sind fair,0.0007074804263748703,27727,0.0003945064967623855,0.0010204543559873551
2003,Schleswig-Holstein,vocational + Abi,Leute nutzen aus,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Hamburg,higher vocational,Leute sind fair,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Berlin,in school,Leute sind fair,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Sachsen-Anhalt,in school,Leute sind fair,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Hamburg,vocational + Abi,Leute sind fair,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Berlin,vocational + Abi,Leute sind fair,0.0006603150646165456,27727,0.00035794638744007513,0.0009626837417930161
2003,Niedersachsen,inadequately,Leute sind fair,0.000613149702858221,27727,0.000321773079181543,0.0009045263265348988
2003,Thüringen,vocational + Abi,Leute nutzen aus,0.000613149702858221,27727,0.000321773079181543,0.0009045263265348988
2003,Brandenburg,vocational + Abi,Leute sind fair,0.000613149702858221,27727,0.000321773079181543,0.0009045263265348988
2003,Hessen,in school,Leute sind fair,0.000613149702858221,27727,0.000321773079181543,0.0009045263265348988
2003,Baden-Württemberg,in school,Leute nutzen aus,0.0005659843410998962,27727,0.00028603213039171834,0.0008459365518080741
2003,Bayern,in school,Leute nutzen aus,0.0005659843410998962,27727,0.00028603213039171834,0.0008459365518080741
2003,"Rheinland-Pfalz,Saarland",inadequately,Leute sind fair,0.0005659843410998962,27727,0.00028603213039171834,0.0008459365518080741
2003,Sachsen,in school,Leute sind fair,0.0005659843410998962,27727,0.00028603213039171834,0.0008459365518080741
2003,Sachsen,in school,Leute nutzen aus,0.0005659843410998962,27727,0.00028603213039171834,0.0008459365518080741
2003,Thüringen,vocational + Abi,Leute sind fair,0.0005188189793415716,27727,0.00025077881947186954,0.0007868591392112736
2003,Niedersachsen,inadequately,Leute nutzen aus,0.0005188189793415716,27727,0.00025077881947186954,0.0007868591392112736
2003,Hamburg,general elemantary,Leute nutzen aus,0.00047165361758324685,27727,0.00021608132273703574,0.0007272259124294579
2003,Bayern,inadequately,Leute sind fair,0.00047165361758324685,27727,0.00021608132273703574,0.0007272259124294579
2003,Brandenburg,in school,Leute nutzen aus,0.00047165361758324685,27727,0.00021608132273703574,0.0007272259124294579
2003,Hessen,inadequately,Leute nutzen aus,0.0003773228940665975,27727,0.00014872129788858195,0.000605924490244613
2003,Berlin,inadequately,Leute nutzen aus,0.0003773228940665975,27727,0.00014872129788858195,0.000605924490244613
2003,Bremen,higher education,Leute nutzen aus,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,Thüringen,in school,Leute nutzen aus,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,Bremen,vocational + Abi,Leute sind fair,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,Bremen,vocational + Abi,Leute nutzen aus,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,Hessen,inadequately,Leute sind fair,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,"Rheinland-Pfalz,Saarland",inadequately,Leute nutzen aus,0.0003301575323082728,27727,0.00011631527486758095,0.0005439997897489647
2003,Hessen,in school,Leute nutzen aus,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Brandenburg,in school,Leute sind fair,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Niedersachsen,in school,Leute nutzen aus,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Bremen,higher vocational,Leute sind fair,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Schleswig-Holstein,in school,Leute sind fair,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Berlin,in school,Leute nutzen aus,0.0002829921705499481,27727,8.500804005730095e-05,0.0004809763010425953
2003,Hamburg,higher vocational,Leute nutzen aus,0.00023582680879162342,27727,5.5088588279381546e-05,0.0004165650293038653
2003,Hamburg,in school,Leute nutzen aus,0.00023582680879162342,27727,5.5088588279381546e-05,0.0004165650293038653
2003,Schleswig-Holstein,inadequately,Leute nutzen aus,0.00023582680879162342,27727,5.5088588279381546e-05,0.0004165650293038653
2003,Bremen,general elemantary,Leute nutzen aus,0.00018866144703329874,27727,2.7000454990265007e-05,0.0003503224390763325
2003,Thüringen,in school,Leute sind fair,0.00018866144703329874,27727,2.7000454990265007e-05,0.0003503224390763325
2003,Mecklenburg-Vorpommern,in school,Leute nutzen aus,0.00018866144703329874,27727,2.7000454990265007e-05,0.0003503224390763325
2003,Bremen,higher vocational,Leute nutzen aus,0.00018866144703329874,27727,2.7000454990265007e-05,0.0003503224390763325
2003,Hamburg,vocational + Abi,Leute nutzen aus,0.00018866144703329874,27727,2.7000454990265007e-05,0.0003503224390763325
2003,Sachsen-Anhalt,in school,Leute nutzen aus,0.00014149608527497405,27727,1.4902571457577453e-06,0.00028150191340419036
2003,Sachsen-Anhalt,inadequately,Leute nutzen aus,0.00014149608527497405,27727,1.4902571457577453e-06,0.00028150191340419036
2003,Mecklenburg-Vorpommern,vocational + Abi,Leute sind fair,0.00014149608527497405,27727,1.4902571457577453e-06,0.00028150191340419036
2003,"Rheinland-Pfalz,Saarland",in school,Leute nutzen aus,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Bremen,in school,Leute sind fair,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Hamburg,in school,Leute sind fair,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Hamburg,inadequately,Leute nutzen aus,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Mecklenburg-Vorpommern,vocational + Abi,Leute nutzen aus,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Schleswig-Holstein,inadequately,Leute sind fair,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Mecklenburg-Vorpommern,inadequately,Leute nutzen aus,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Mecklenburg-Vorpommern,in school,Leute sind fair,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Sachsen,inadequately,Leute nutzen aus,9.433072351664937e-05,27727,-1.9986252647703846e-05,0.0002086476996810026
2003,Schleswig-Holstein,in school,Leute nutzen aus,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Thüringen,inadequately,Leute sind fair,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Thüringen,inadequately,Leute nutzen aus,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Bremen,in school,Leute nutzen aus,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Mecklenburg-Vorpommern,inadequately,Leute sind fair,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Brandenburg,inadequately,Leute sind fair,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2003,Berlin,inadequately,Leute sind fair,4.7165361758324685e-05,27727,-3.367085373930204e-05,0.0001280015772559514
2008,Nordrhein-Westfalen,middle vocational,Leute nutzen aus,0.05158836449349119,23673,0.04877060618612683,0.05440612280085555
2008,Nordrhein-Westfalen,middle vocational,Leute sind fair,0.04890984089569829,23673,0.046162336528781586,0.05165734526261499
2008,Bayern,middle vocational,Leute nutzen aus,0.038731451224085285,23673,0.03627344106359448,0.04118946138457609
2008,Bayern,middle vocational,Leute sind fair,0.03707076659345369,23673,0.03466395335520669,0.039477579831700686
2008,Baden-Württemberg,middle vocational,Leute sind fair,0.03358868591632292,23673,0.03129355780766134,0.0358838140249845
2008,Nordrhein-Westfalen,higher education,Leute sind fair,0.02817806824878127,23673,0.026070030524186286,0.030286105973376255
2008,Baden-Württemberg,middle vocational,Leute nutzen aus,0.026356672202282102,23673,0.024315993387104315,0.02839735101745989
2008,Niedersachsen,middle vocational,Leute sind fair,0.02517812181925323,23673,0.02318238292444888,0.027173860714057578
2008,Niedersachsen,middle vocational,Leute nutzen aus,0.02383886002035678,23673,0.021895591025599112,0.025782129015114445
2008,Sachsen,middle vocational,Leute sind fair,0.020624631703005304,23673,0.01881413761133681,0.0224351257946738
2008,Sachsen,middle vocational,Leute nutzen aus,0.020142497455402582,23673,0.018352849773762867,0.021932145137042298
2008,Bayern,higher education,Leute sind fair,0.01912465848824128,23673,0.017379908616643767,0.020869408359838793
2008,Hessen,middle vocational,Leute sind fair,0.017196121497830397,23673,0.015540053725911922,0.01885218926974887
2008,Baden-Württemberg,higher education,Leute sind fair,0.01660684630631596,23673,0.014978913048353672,0.01823477956427825
2008,Hessen,middle vocational,Leute nutzen aus,0.015696148283066372,23673,0.01411274857319837,0.017279547992934376
2008,"Rheinland-Pfalz,Saarland",middle vocational,Leute sind fair,0.015160443563507795,23673,0.013603875490727288,0.016717011636288304
2008,"Rheinland-Pfalz,Saarland",middle vocational,Leute nutzen aus,0.014678309315905073,23673,0.01314631744208885,0.016210301189721298
2008,Thüringen,middle vocational,Leute nutzen aus,0.014303316012214068,23673,0.012790732239063463,0.015815899785364674
2008,Thüringen,middle vocational,Leute sind fair,0.013231906573096908,23673,0.011776286002324781,0.014687527143869035
2008,Brandenburg,middle vocational,Leute nutzen aus,0.013231906573096908,23673,0.011776286002324781,0.014687527143869035
2008,Nordrhein-Westfalen,higher education,Leute nutzen aus,0.013178336101141051,23673,0.011725625687797147,0.014631046514484955
2008,Nordrhein-Westfalen,general elemantary,Leute nutzen aus,0.013017624685273477,23673,0.011573681870082848,0.014461567500464106
2008,Sachsen-Anhalt,middle vocational,Leute nutzen aus,0.012803342797450046,23673,0.011371178156598851,0.01423550743830124
2008,Hessen,higher education,Leute sind fair,0.012053356190068034,23673,0.010663243004561925,0.013443469375574143
2008,Niedersachsen,higher education,Leute sind fair,0.01135694005464188,23673,0.010007107649147686,0.012706772460136075
2008,Nordrhein-Westfalen,general elemantary,Leute sind fair,0.011249799110730166,23673,0.009906276133276075,0.012593322088184257
2008,Sachsen,higher education,Leute sind fair,0.011196228638774307,23673,0.009855872034042522,0.012536585243506091
2008,Bayern,higher education,Leute nutzen aus,0.010017678255745434,23673,0.00874907248816311,0.011286284023327757
2008,Schleswig-Holstein,middle vocational,Leute sind fair,0.009535544008142712,23673,0.008297541264364966,0.010773546751920458
2008,Sachsen-Anhalt,middle vocational,Leute sind fair,0.009428403064230996,23673,0.008197308459455177,0.010659497669006814
2008,Berlin,higher education,Leute sind fair,0.008999839288584133,23673,0.007796789331670025,0.010202889245498241
2008,Baden-Württemberg,general elemantary,Leute nutzen aus,0.008356993625113837,23673,0.007197329734453556,0.00951665751577412
2008,Nordrhein-Westfalen,higher vocational,Leute sind fair,0.008356993625113837,23673,0.007197329734453556,0.00951665751577412
2008,Bayern,general elemantary,Leute nutzen aus,0.008089141265334547,23673,0.006948059002886492,0.009230223527782602
2008,Berlin,middle vocational,Leute sind fair,0.008089141265334547,23673,0.006948059002886492,0.009230223527782602
