year,migback,pgisced97,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.43624,104,228,0.37172,0.50075
2008,No migration background,No answer / don't know,Most people would try to be fair,0.56376,124,228,0.49925,0.62828
2008,No migration background,Pre-primary Level,Most people would exploit you if they had the opportunity,0.33328,100,289,0.27883,0.38772
2008,No migration background,Pre-primary Level,Most people would try to be fair,0.66672,189,289,0.61228,0.72117
2008,No migration background,Primary Level,Most people would exploit you if they had the opportunity,0.71329,45,45,0.57966,0.84691
2008,No migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.49650,704,1400,0.47030,0.52270
2008,No migration background,Lower Secondary Level,Most people would try to be fair,0.50350,696,1400,0.47730,0.52970
2008,No migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.49694,4203,8559,0.48634,0.50753
2008,No migration background,Upper Secondary Level,Most people would try to be fair,0.50306,4356,8559,0.49247,0.51366
2008,No migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.44165,365,844,0.40812,0.47517
2008,No migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.55835,479,844,0.52483,0.59188
2008,No migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.46873,569,1247,0.44102,0.49644
2008,No migration background,First Stage of Tertiary Education,Most people would try to be fair,0.53127,678,1247,0.50356,0.55898
2008,No migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.35371,1294,3732,0.33837,0.36905
2008,No migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.64629,2438,3732,0.63095,0.66163
2008,Direct migration background,Primary Level,Most people would exploit you if they had the opportunity,0.57347,55,97,0.47454,0.67241
2008,Direct migration background,Primary Level,Most people would try to be fair,0.42653,42,97,0.32759,0.52546
2008,Direct migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.61217,248,419,0.56546,0.65888
2008,Direct migration background,Lower Secondary Level,Most people would try to be fair,0.38783,171,419,0.34112,0.43454
2008,Direct migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.60212,408,700,0.56583,0.63840
2008,Direct migration background,Upper Secondary Level,Most people would try to be fair,0.39788,292,700,0.36160,0.43417
2008,Direct migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.52718,98,189,0.45581,0.59855
2008,Direct migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.47282,91,189,0.40145,0.54419
2008,Direct migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.43300,53,111,0.34040,0.52560
2008,Direct migration background,First Stage of Tertiary Education,Most people would try to be fair,0.56700,58,111,0.47440,0.65960
2008,Direct migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42898,128,309,0.37370,0.48425
2008,Direct migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.57102,181,309,0.51575,0.62630
2008,Indirect migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.49474,34,34,0.32416,0.66533
2008,Indirect migration background,Pre-primary Level,Most people would try to be fair,0.55510,33,33,0.38291,0.72729
2008,Indirect migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.64760,94,156,0.57240,0.72281
2008,Indirect migration background,Lower Secondary Level,Most people would try to be fair,0.35240,62,156,0.27719,0.42760
2008,Indirect migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.55563,156,312,0.50040,0.61085
2008,Indirect migration background,Upper Secondary Level,Most people would try to be fair,0.44437,156,312,0.38915,0.49960
2008,Indirect migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.63985,56,56,0.51298,0.76672
2013,No migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.43258,139,325,0.37863,0.48653
2013,No migration background,No answer / don't know,Most people would try to be fair,0.56742,186,325,0.51347,0.62137
2013,No migration background,Pre-primary Level,Most people would exploit you if they had the opportunity,0.37449,103,320,0.32138,0.42760
2013,No migration background,Pre-primary Level,Most people would try to be fair,0.62551,217,320,0.57240,0.67862
2013,No migration background,Primary Level,Most people would exploit you if they had the opportunity,0.62021,109,167,0.54638,0.69404
2013,No migration background,Primary Level,Most people would try to be fair,0.37979,58,167,0.30596,0.45362
2013,No migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.44202,831,1797,0.41905,0.46499
2013,No migration background,Lower Secondary Level,Most people would try to be fair,0.55798,966,1797,0.53501,0.58095
2013,No migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.45483,4829,10701,0.44539,0.46426
2013,No migration background,Upper Secondary Level,Most people would try to be fair,0.54517,5872,10701,0.53574,0.55461
2013,No migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.37519,459,1351,0.34937,0.40102
2013,No migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.62481,892,1351,0.59898,0.65063
2013,No migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42450,633,1491,0.39940,0.44960
2013,No migration background,First Stage of Tertiary Education,Most people would try to be fair,0.57550,858,1491,0.55040,0.60060
2013,No migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.27517,1282,4970,0.26275,0.28759
2013,No migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.72483,3688,4970,0.71241,0.73725
2013,Direct migration background,Primary Level,Most people would exploit you if they had the opportunity,0.49105,72,121,0.40161,0.58050
2013,Direct migration background,Primary Level,Most people would try to be fair,0.50895,49,121,0.41950,0.59839
2013,Direct migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.54308,284,505,0.49959,0.58657
2013,Direct migration background,Lower Secondary Level,Most people would try to be fair,0.45692,221,505,0.41343,0.50041
2013,Direct migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.51505,493,999,0.48404,0.54605
2013,Direct migration background,Upper Secondary Level,Most people would try to be fair,0.48495,506,999,0.45395,0.51596
2013,Direct migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.46669,132,308,0.41088,0.52250
2013,Direct migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.53331,176,308,0.47750,0.58912
2013,Direct migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.43684,48,106,0.34197,0.53172
2013,Direct migration background,First Stage of Tertiary Education,Most people would try to be fair,0.56316,58,106,0.46828,0.65803
2013,Direct migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.33273,193,579,0.29432,0.37114
2013,Direct migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.66727,386,579,0.62886,0.70568
2013,Indirect migration background,No answer / don't know,Most people would try to be fair,0.59744,46,46,0.45415,0.74073
2013,Indirect migration background,Pre-primary Level,Most people would exploit you if they had the opportunity,0.53603,41,94,0.43467,0.63739
2013,Indirect migration background,Pre-primary Level,Most people would try to be fair,0.46397,53,94,0.36261,0.56533
2013,Indirect migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.57471,119,198,0.50567,0.64374
2013,Indirect migration background,Lower Secondary Level,Most people would try to be fair,0.42529,79,198,0.35626,0.49433
2013,Indirect migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.54926,218,440,0.50271,0.59581
2013,Indirect migration background,Upper Secondary Level,Most people would try to be fair,0.45074,222,440,0.40419,0.49729
2013,Indirect migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.64135,36,36,0.48245,0.80024
2013,Indirect migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.35606,49,157,0.28092,0.43120
2013,Indirect migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.64394,108,157,0.56880,0.71908
2018,No migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.41082,162,382,0.36142,0.46023
2018,No migration background,No answer / don't know,Most people would try to be fair,0.58918,220,382,0.53977,0.63858
2018,No migration background,Pre-primary Level,Most people would exploit you if they had the opportunity,0.31676,73,214,0.25428,0.37924
2018,No migration background,Pre-primary Level,Most people would try to be fair,0.68324,141,214,0.62076,0.74572
2018,No migration background,Primary Level,Most people would exploit you if they had the opportunity,0.62886,115,166,0.55515,0.70258
2018,No migration background,Primary Level,Most people would try to be fair,0.37114,51,166,0.29742,0.44485
2018,No migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.45066,769,1616,0.42639,0.47493
2018,No migration background,Lower Secondary Level,Most people would try to be fair,0.54934,847,1616,0.52507,0.57361
2018,No migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.41943,3884,9130,0.40931,0.42955
2018,No migration background,Upper Secondary Level,Most people would try to be fair,0.58057,5246,9130,0.57045,0.59069
2018,No migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.35924,454,1374,0.33386,0.38462
2018,No migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.64076,920,1374,0.61538,0.66614
2018,No migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.40816,501,1281,0.38124,0.43509
2018,No migration background,First Stage of Tertiary Education,Most people would try to be fair,0.59184,780,1281,0.56491,0.61876
2018,No migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.23508,1067,4822,0.22311,0.24705
2018,No migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.76492,3755,4822,0.75295,0.77689
2018,Direct migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.58409,161,317,0.52975,0.63843
2018,Direct migration background,No answer / don't know,Most people would try to be fair,0.41591,156,317,0.36157,0.47025
2018,Direct migration background,Primary Level,Most people would exploit you if they had the opportunity,0.55259,549,1289,0.52543,0.57974
2018,Direct migration background,Primary Level,Most people would try to be fair,0.44741,740,1289,0.42026,0.47457
2018,Direct migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.56431,617,1304,0.53738,0.59123
2018,Direct migration background,Lower Secondary Level,Most people would try to be fair,0.43569,687,1304,0.40877,0.46262
2018,Direct migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.47130,917,1963,0.44921,0.49339
2018,Direct migration background,Upper Secondary Level,Most people would try to be fair,0.52870,1046,1963,0.50661,0.55079
2018,Direct migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.43173,297,648,0.39357,0.46990
2018,Direct migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.56827,351,648,0.53010,0.60643
2018,Direct migration background,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42980,35,84,0.32330,0.53631
2018,Direct migration background,First Stage of Tertiary Education,Most people would try to be fair,0.57020,49,84,0.46369,0.67670
2018,Direct migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.33188,605,1668,0.30927,0.35448
2018,Direct migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.66812,1063,1668,0.64552,0.69073
2018,Indirect migration background,No answer / don't know,Most people would exploit you if they had the opportunity,0.57262,54,113,0.48100,0.66424
2018,Indirect migration background,No answer / don't know,Most people would try to be fair,0.42738,59,113,0.33576,0.51900
2018,Indirect migration background,Pre-primary Level,Most people would try to be fair,0.58389,56,56,0.45362,0.71416
2018,Indirect migration background,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.66558,188,280,0.61022,0.72094
2018,Indirect migration background,Lower Secondary Level,Most people would try to be fair,0.33442,92,280,0.27906,0.38978
2018,Indirect migration background,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.46110,312,658,0.42298,0.49922
2018,Indirect migration background,Upper Secondary Level,Most people would try to be fair,0.53890,346,658,0.50078,0.57702
2018,Indirect migration background,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.23066,39,115,0.15333,0.30799
2018,Indirect migration background,Post-secondary Non-tertiary Level,Most people would try to be fair,0.76934,76,115,0.69201,0.84667
2018,Indirect migration background,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.28948,61,242,0.23222,0.34674
2018,Indirect migration background,Second Stage of Tertiary Education,Most people would try to be fair,0.71052,181,242,0.65326,0.76778
