year,quintil_oecd,sex,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,4th Quintile,female,Most people would exploit you if they had the opportunity,0.42452,794,1915,0.40237,0.44666
2008,4th Quintile,female,Most people would try to be fair,0.57548,1121,1915,0.55334,0.59763
2008,5th Quintile,male,Most people would exploit you if they had the opportunity,0.40877,1046,2615,0.38992,0.42761
2008,5th Quintile,male,Most people would try to be fair,0.59123,1569,2615,0.57239,0.61008
2008,5th Quintile,female,Most people would exploit you if they had the opportunity,0.34793,874,2564,0.32949,0.36637
2008,5th Quintile,female,Most people would try to be fair,0.65207,1690,2564,0.63363,0.67051
2013,1st Quintile,male,Most people would exploit you if they had the opportunity,0.53363,1042,1915,0.51128,0.55598
2013,1st Quintile,male,Most people would try to be fair,0.46637,873,1915,0.44402,0.48872
2013,1st Quintile,female,Most people would exploit you if they had the opportunity,0.47929,1513,3045,0.46154,0.49704
2013,1st Quintile,female,Most people would try to be fair,0.52071,1532,3045,0.50296,0.53846
2013,2nd Quintile,male,Most people would exploit you if they had the opportunity,0.47325,1055,2193,0.45235,0.49415
2013,2nd Quintile,male,Most people would try to be fair,0.52675,1138,2193,0.50585,0.54765
2013,2nd Quintile,female,Most people would exploit you if they had the opportunity,0.42519,1209,2866,0.40709,0.44329
2013,2nd Quintile,female,Most people would try to be fair,0.57481,1657,2866,0.55671,0.59291
2013,3rd Quintile,male,Most people would exploit you if they had the opportunity,0.47353,952,2212,0.45272,0.49434
2013,3rd Quintile,male,Most people would try to be fair,0.52647,1260,2212,0.50566,0.54728
2013,3rd Quintile,female,Most people would exploit you if they had the opportunity,0.40081,952,2556,0.38181,0.41981
2013,3rd Quintile,female,Most people would try to be fair,0.59919,1604,2556,0.58019,0.61819
2013,4th Quintile,male,Most people would exploit you if they had the opportunity,0.42944,942,2269,0.40907,0.44981
2013,4th Quintile,male,Most people would try to be fair,0.57056,1327,2269,0.55019,0.59093
2013,4th Quintile,female,Most people would exploit you if they had the opportunity,0.35480,823,2474,0.33594,0.37365
2013,4th Quintile,female,Most people would try to be fair,0.64520,1651,2474,0.62635,0.66406
2013,5th Quintile,male,Most people would exploit you if they had the opportunity,0.35168,901,2675,0.33359,0.36978
2013,5th Quintile,male,Most people would try to be fair,0.64832,1774,2675,0.63022,0.66641
2013,5th Quintile,female,Most people would exploit you if they had the opportunity,0.31694,767,2701,0.29939,0.33449
2013,5th Quintile,female,Most people would try to be fair,0.68306,1934,2701,0.66551,0.70061
2018,1st Quintile,male,Most people would exploit you if they had the opportunity,0.50643,1540,3242,0.48922,0.52364
2018,1st Quintile,male,Most people would try to be fair,0.49357,1702,3242,0.47636,0.51078
2018,1st Quintile,female,Most people would exploit you if they had the opportunity,0.47843,1686,3550,0.46200,0.49487
2018,1st Quintile,female,Most people would try to be fair,0.52157,1864,3550,0.50513,0.53800
2018,2nd Quintile,male,Most people would exploit you if they had the opportunity,0.47883,1083,2289,0.45836,0.49930
2018,2nd Quintile,male,Most people would try to be fair,0.52117,1206,2289,0.50070,0.54164
2018,2nd Quintile,female,Most people would exploit you if they had the opportunity,0.39075,1193,2862,0.37287,0.40863
2018,2nd Quintile,female,Most people would try to be fair,0.60925,1669,2862,0.59137,0.62713
2018,3rd Quintile,male,Most people would exploit you if they had the opportunity,0.40778,874,2159,0.38705,0.42852
2018,3rd Quintile,male,Most people would try to be fair,0.59222,1285,2159,0.57148,0.61295
2018,3rd Quintile,female,Most people would exploit you if they had the opportunity,0.36659,925,2557,0.34791,0.38527
2018,3rd Quintile,female,Most people would try to be fair,0.63341,1632,2557,0.61473,0.65209
2018,4th Quintile,male,Most people would exploit you if they had the opportunity,0.36825,813,2237,0.34825,0.38824
2018,4th Quintile,male,Most people would try to be fair,0.63175,1424,2237,0.61176,0.65175
2018,4th Quintile,female,Most people would exploit you if they had the opportunity,0.31929,754,2411,0.30068,0.33790
2018,4th Quintile,female,Most people would try to be fair,0.68071,1657,2411,0.66210,0.69932
2018,5th Quintile,male,Most people would exploit you if they had the opportunity,0.34080,743,2505,0.32223,0.35936
2018,5th Quintile,male,Most people would try to be fair,0.65920,1762,2505,0.64064,0.67777
2018,5th Quintile,female,Most people would exploit you if they had the opportunity,0.29678,673,2475,0.27877,0.31478
2018,5th Quintile,female,Most people would try to be fair,0.70322,1802,2475,0.68522,0.72123
