year,pgisced97,quintil_oecd,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No answer / don't know,1st Quintile,Most people would try to be fair,0.54581,52,108,0.45147,0.64016
2008,No answer / don't know,4th Quintile,Most people would try to be fair,0.40890,31,31,0.23297,0.58483
2008,No answer / don't know,5th Quintile,Most people would try to be fair,0.61644,34,34,0.45054,0.78235
2008,Pre-primary Level,2nd Quintile,Most people would try to be fair,0.63495,37,37,0.47768,0.79223
2008,Pre-primary Level,3rd Quintile,Most people would try to be fair,0.71427,53,53,0.59148,0.83706
2008,Pre-primary Level,4th Quintile,Most people would try to be fair,0.63641,49,49,0.50033,0.77250
2008,Pre-primary Level,5th Quintile,Most people would try to be fair,0.75294,62,62,0.64470,0.86118
2008,Primary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.66257,61,99,0.56895,0.75619
2008,Primary Level,1st Quintile,Most people would try to be fair,0.33743,38,99,0.24381,0.43105
2008,Lower Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.60394,371,626,0.56560,0.64229
2008,Lower Secondary Level,1st Quintile,Most people would try to be fair,0.39606,255,626,0.35771,0.43440
2008,Lower Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.53393,281,515,0.49081,0.57706
2008,Lower Secondary Level,2nd Quintile,Most people would try to be fair,0.46607,234,515,0.42294,0.50919
2008,Lower Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.51173,215,416,0.46363,0.55982
2008,Lower Secondary Level,3rd Quintile,Most people would try to be fair,0.48827,201,416,0.44018,0.53637
2008,Lower Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.47062,119,263,0.41018,0.53106
2008,Lower Secondary Level,4th Quintile,Most people would try to be fair,0.52938,144,263,0.46894,0.58982
2008,Lower Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.37035,60,155,0.29408,0.44662
2008,Lower Secondary Level,5th Quintile,Most people would try to be fair,0.62965,95,155,0.55338,0.70592
2008,Upper Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.54761,869,1565,0.52294,0.57228
2008,Upper Secondary Level,1st Quintile,Most people would try to be fair,0.45239,696,1565,0.42772,0.47706
2008,Upper Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.52285,1017,1950,0.50068,0.54503
2008,Upper Secondary Level,2nd Quintile,Most people would try to be fair,0.47715,933,1950,0.45497,0.49932
2008,Upper Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.51979,1049,2095,0.49839,0.54119
2008,Upper Secondary Level,3rd Quintile,Most people would try to be fair,0.48021,1046,2095,0.45881,0.50161
2008,Upper Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.50360,998,2057,0.48199,0.52521
2008,Upper Secondary Level,4th Quintile,Most people would try to be fair,0.49640,1059,2057,0.47479,0.51801
2008,Upper Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.43835,833,1903,0.41605,0.46065
2008,Upper Secondary Level,5th Quintile,Most people would try to be fair,0.56165,1070,1903,0.53935,0.58395
2008,Post-secondary Non-tertiary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.50946,72,141,0.42665,0.59227
2008,Post-secondary Non-tertiary Level,1st Quintile,Most people would try to be fair,0.49054,69,141,0.40773,0.57335
2008,Post-secondary Non-tertiary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.45469,80,165,0.37848,0.53090
2008,Post-secondary Non-tertiary Level,2nd Quintile,Most people would try to be fair,0.54531,85,165,0.46910,0.62152
2008,Post-secondary Non-tertiary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.52591,95,192,0.45510,0.59673
2008,Post-secondary Non-tertiary Level,3rd Quintile,Most people would try to be fair,0.47409,97,192,0.40327,0.54490
2008,Post-secondary Non-tertiary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.43471,103,251,0.37326,0.49616
2008,Post-secondary Non-tertiary Level,4th Quintile,Most people would try to be fair,0.56529,148,251,0.50384,0.62674
2008,Post-secondary Non-tertiary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.42638,137,324,0.37245,0.48032
2008,Post-secondary Non-tertiary Level,5th Quintile,Most people would try to be fair,0.57362,187,324,0.51968,0.62755
2008,First Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.59307,66,115,0.50289,0.68325
2008,First Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.40693,49,115,0.31675,0.49711
2008,First Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.48689,101,210,0.41913,0.55465
2008,First Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.51311,109,210,0.44535,0.58087
2008,First Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.46978,159,316,0.41467,0.52490
2008,First Stage of Tertiary Education,3rd Quintile,Most people would try to be fair,0.53022,157,316,0.47510,0.58533
2008,First Stage of Tertiary Education,4th Quintile,Most people would exploit you if they had the opportunity,0.44492,154,340,0.39202,0.49782
2008,First Stage of Tertiary Education,4th Quintile,Most people would try to be fair,0.55508,186,340,0.50218,0.60798
2008,First Stage of Tertiary Education,5th Quintile,Most people would exploit you if they had the opportunity,0.40367,156,412,0.35624,0.45110
2008,First Stage of Tertiary Education,5th Quintile,Most people would try to be fair,0.59633,256,412,0.54890,0.64376
2008,Second Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.42306,88,201,0.35459,0.49153
2008,Second Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.57694,113,201,0.50847,0.64541
2008,Second Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.42395,150,335,0.37095,0.47695
2008,Second Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.57605,185,335,0.52305,0.62905
2008,Second Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.42262,240,588,0.38266,0.46259
2008,Second Stage of Tertiary Education,3rd Quintile,Most people would try to be fair,0.57738,348,588,0.53741,0.61734
2008,Second Stage of Tertiary Education,4th Quintile,Most people would exploit you if they had the opportunity,0.37695,288,766,0.34261,0.41130
2008,Second Stage of Tertiary Education,4th Quintile,Most people would try to be fair,0.62305,478,766,0.58870,0.65739
2008,Second Stage of Tertiary Education,5th Quintile,Most people would exploit you if they had the opportunity,0.31392,685,2236,0.29468,0.33316
2008,Second Stage of Tertiary Education,5th Quintile,Most people would try to be fair,0.68608,1551,2236,0.66684,0.70532
2013,No answer / don't know,1st Quintile,Most people would exploit you if they had the opportunity,0.52384,97,185,0.45168,0.59600
2013,No answer / don't know,1st Quintile,Most people would try to be fair,0.47616,88,185,0.40400,0.54832
2013,No answer / don't know,2nd Quintile,Most people would exploit you if they had the opportunity,0.49499,40,88,0.38993,0.60005
2013,No answer / don't know,2nd Quintile,Most people would try to be fair,0.50501,48,88,0.39995,0.61007
2013,No answer / don't know,3rd Quintile,Most people would try to be fair,0.64956,48,48,0.51316,0.78596
2013,No answer / don't know,5th Quintile,Most people would try to be fair,0.78831,44,44,0.66620,0.91041
2013,Pre-primary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.57464,48,106,0.48008,0.66921
2013,Pre-primary Level,1st Quintile,Most people would try to be fair,0.42536,58,106,0.33079,0.51992
2013,Pre-primary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.39888,33,103,0.30385,0.49391
2013,Pre-primary Level,2nd Quintile,Most people would try to be fair,0.60112,70,103,0.50609,0.69615
2013,Pre-primary Level,3rd Quintile,Most people would try to be fair,0.48483,54,54,0.35028,0.61938
2013,Pre-primary Level,4th Quintile,Most people would try to be fair,0.71498,51,51,0.58986,0.84011
2013,Pre-primary Level,5th Quintile,Most people would try to be fair,0.69212,52,52,0.56543,0.81882
2013,Primary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.61705,129,206,0.55051,0.68360
2013,Primary Level,1st Quintile,Most people would try to be fair,0.38295,77,206,0.31640,0.44949
2013,Primary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.56737,39,39,0.40984,0.72490
2013,Lower Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.52037,542,992,0.48927,0.55148
2013,Lower Secondary Level,1st Quintile,Most people would try to be fair,0.47963,450,992,0.44852,0.51073
2013,Lower Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.47229,346,683,0.43482,0.50976
2013,Lower Secondary Level,2nd Quintile,Most people would try to be fair,0.52771,337,683,0.49024,0.56518
2013,Lower Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.39513,175,415,0.34803,0.44222
2013,Lower Secondary Level,3rd Quintile,Most people would try to be fair,0.60487,240,415,0.55778,0.65197
2013,Lower Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.40032,112,268,0.34155,0.45909
2013,Lower Secondary Level,4th Quintile,Most people would try to be fair,0.59968,156,268,0.54091,0.65845
2013,Lower Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.45584,59,142,0.37363,0.53805
2013,Lower Secondary Level,5th Quintile,Most people would try to be fair,0.54416,83,142,0.46195,0.62637
2013,Upper Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.50606,1398,2656,0.48704,0.52508
2013,Upper Secondary Level,1st Quintile,Most people would try to be fair,0.49394,1258,2656,0.47492,0.51296
2013,Upper Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.46172,1351,2898,0.44356,0.47987
2013,Upper Secondary Level,2nd Quintile,Most people would try to be fair,0.53828,1547,2898,0.52013,0.55644
2013,Upper Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.45892,1120,2581,0.43969,0.47815
2013,Upper Secondary Level,3rd Quintile,Most people would try to be fair,0.54108,1461,2581,0.52185,0.56031
2013,Upper Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.45430,1004,2278,0.43385,0.47475
2013,Upper Secondary Level,4th Quintile,Most people would try to be fair,0.54570,1274,2278,0.52525,0.56615
2013,Upper Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.41896,666,1724,0.39566,0.44226
2013,Upper Secondary Level,5th Quintile,Most people would try to be fair,0.58104,1058,1724,0.55774,0.60434
2013,Post-secondary Non-tertiary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.50755,131,285,0.44940,0.56569
2013,Post-secondary Non-tertiary Level,1st Quintile,Most people would try to be fair,0.49245,154,285,0.43431,0.55060
2013,Post-secondary Non-tertiary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.39018,121,355,0.33937,0.44100
2013,Post-secondary Non-tertiary Level,2nd Quintile,Most people would try to be fair,0.60982,234,355,0.55900,0.66063
2013,Post-secondary Non-tertiary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.40345,124,349,0.35191,0.45500
2013,Post-secondary Non-tertiary Level,3rd Quintile,Most people would try to be fair,0.59655,225,349,0.54500,0.64809
2013,Post-secondary Non-tertiary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.37485,113,351,0.32413,0.42556
2013,Post-secondary Non-tertiary Level,4th Quintile,Most people would try to be fair,0.62515,238,351,0.57444,0.67587
2013,Post-secondary Non-tertiary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.32325,129,382,0.27629,0.37022
2013,Post-secondary Non-tertiary Level,5th Quintile,Most people would try to be fair,0.67675,253,382,0.62978,0.72371
2013,First Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.50869,70,141,0.42588,0.59151
2013,First Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.49131,71,141,0.40849,0.57412
2013,First Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.47600,142,285,0.41792,0.53409
2013,First Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.52400,143,285,0.46591,0.58208
2013,First Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.51580,172,388,0.46601,0.56559
2013,First Stage of Tertiary Education,3rd Quintile,Most people would try to be fair,0.48420,216,388,0.43441,0.53399
2013,First Stage of Tertiary Education,4th Quintile,Most people would exploit you if they had the opportunity,0.37347,154,410,0.32659,0.42035
2013,First Stage of Tertiary Education,4th Quintile,Most people would try to be fair,0.62653,256,410,0.57965,0.67341
2013,First Stage of Tertiary Education,5th Quintile,Most people would exploit you if they had the opportunity,0.35720,162,418,0.31121,0.40320
2013,First Stage of Tertiary Education,5th Quintile,Most people would try to be fair,0.64280,256,418,0.59680,0.68879
2013,Second Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.34994,140,389,0.30249,0.39740
2013,Second Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.65006,249,389,0.60260,0.69751
2013,Second Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.31940,192,589,0.28171,0.35708
2013,Second Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.68060,397,589,0.64292,0.71829
2013,Second Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.33794,244,853,0.30618,0.36970
2013,Second Stage of Tertiary Education,3rd Quintile,Most people would try to be fair,0.66206,609,853,0.63030,0.69382
2013,Second Stage of Tertiary Education,4th Quintile,Most people would exploit you if they had the opportunity,0.25980,331,1301,0.23596,0.28364
2013,Second Stage of Tertiary Education,4th Quintile,Most people would try to be fair,0.74020,970,1301,0.71636,0.76404
2013,Second Stage of Tertiary Education,5th Quintile,Most people would exploit you if they had the opportunity,0.26007,617,2574,0.24312,0.27703
2013,Second Stage of Tertiary Education,5th Quintile,Most people would try to be fair,0.73993,1957,2574,0.72297,0.75688
2018,No answer / don't know,1st Quintile,Most people would exploit you if they had the opportunity,0.57096,193,367,0.52025,0.62167
2018,No answer / don't know,1st Quintile,Most people would try to be fair,0.42904,174,367,0.37833,0.47975
2018,No answer / don't know,2nd Quintile,Most people would exploit you if they had the opportunity,0.46409,74,151,0.38428,0.54390
2018,No answer / don't know,2nd Quintile,Most people would try to be fair,0.53591,77,151,0.45610,0.61572
2018,No answer / don't know,3rd Quintile,Most people would exploit you if they had the opportunity,0.37394,41,95,0.27613,0.47176
2018,No answer / don't know,3rd Quintile,Most people would try to be fair,0.62606,54,95,0.52824,0.72387
2018,No answer / don't know,4th Quintile,Most people would exploit you if they had the opportunity,0.38392,31,83,0.27866,0.48919
2018,No answer / don't know,4th Quintile,Most people would try to be fair,0.61608,52,83,0.51081,0.72134
2018,No answer / don't know,5th Quintile,Most people would try to be fair,0.68874,39,39,0.54153,0.83596
2018,Pre-primary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.33893,40,95,0.24324,0.43462
2018,Pre-primary Level,1st Quintile,Most people would try to be fair,0.66107,55,95,0.56538,0.75676
2018,Pre-primary Level,2nd Quintile,Most people would try to be fair,0.55009,43,43,0.39963,0.70055
2018,Pre-primary Level,3rd Quintile,Most people would try to be fair,0.59110,45,45,0.44584,0.73637
2018,Pre-primary Level,4th Quintile,Most people would try to be fair,0.85591,42,42,0.74841,0.96341
2018,Primary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.64609,439,1016,0.61667,0.67551
2018,Primary Level,1st Quintile,Most people would try to be fair,0.35391,577,1016,0.32449,0.38333
2018,Primary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.58960,102,163,0.51385,0.66535
2018,Primary Level,2nd Quintile,Most people would try to be fair,0.41040,61,163,0.33465,0.48615
2018,Lower Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.55242,730,1427,0.52661,0.57823
2018,Lower Secondary Level,1st Quintile,Most people would try to be fair,0.44758,697,1427,0.42177,0.47339
2018,Lower Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.49684,365,712,0.46009,0.53359
2018,Lower Secondary Level,2nd Quintile,Most people would try to be fair,0.50316,347,712,0.46641,0.53991
2018,Lower Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.42627,201,443,0.38016,0.47237
2018,Lower Secondary Level,3rd Quintile,Most people would try to be fair,0.57373,242,443,0.52763,0.61984
2018,Lower Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.46773,107,232,0.40339,0.53208
2018,Lower Secondary Level,4th Quintile,Most people would try to be fair,0.53227,125,232,0.46792,0.59661
2018,Lower Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.48680,54,125,0.39882,0.57477
2018,Lower Secondary Level,5th Quintile,Most people would try to be fair,0.51320,71,125,0.42523,0.60118
2018,Upper Secondary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.49198,1279,2532,0.47251,0.51146
2018,Upper Secondary Level,1st Quintile,Most people would try to be fair,0.50802,1253,2532,0.48854,0.52749
2018,Upper Secondary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.44729,1202,2660,0.42840,0.46619
2018,Upper Secondary Level,2nd Quintile,Most people would try to be fair,0.55271,1458,2660,0.53381,0.57160
2018,Upper Secondary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.41429,987,2361,0.39441,0.43416
2018,Upper Secondary Level,3rd Quintile,Most people would try to be fair,0.58571,1374,2361,0.56584,0.60559
2018,Upper Secondary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.39384,814,2065,0.37276,0.41492
2018,Upper Secondary Level,4th Quintile,Most people would try to be fair,0.60616,1251,2065,0.58508,0.62724
2018,Upper Secondary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.38043,554,1550,0.35626,0.40461
2018,Upper Secondary Level,5th Quintile,Most people would try to be fair,0.61957,996,1550,0.59539,0.64374
2018,Post-secondary Non-tertiary Level,1st Quintile,Most people would exploit you if they had the opportunity,0.43490,172,398,0.38614,0.48367
2018,Post-secondary Non-tertiary Level,1st Quintile,Most people would try to be fair,0.56510,226,398,0.51633,0.61386
2018,Post-secondary Non-tertiary Level,2nd Quintile,Most people would exploit you if they had the opportunity,0.38805,175,424,0.34162,0.43449
2018,Post-secondary Non-tertiary Level,2nd Quintile,Most people would try to be fair,0.61195,249,424,0.56551,0.65838
2018,Post-secondary Non-tertiary Level,3rd Quintile,Most people would exploit you if they had the opportunity,0.30069,148,445,0.25803,0.34334
2018,Post-secondary Non-tertiary Level,3rd Quintile,Most people would try to be fair,0.69931,297,445,0.65666,0.74197
2018,Post-secondary Non-tertiary Level,4th Quintile,Most people would exploit you if they had the opportunity,0.38403,147,420,0.33746,0.43060
2018,Post-secondary Non-tertiary Level,4th Quintile,Most people would try to be fair,0.61597,273,420,0.56940,0.66254
2018,Post-secondary Non-tertiary Level,5th Quintile,Most people would exploit you if they had the opportunity,0.35253,114,355,0.30276,0.40230
2018,Post-secondary Non-tertiary Level,5th Quintile,Most people would try to be fair,0.64747,241,355,0.59770,0.69724
2018,First Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.45529,49,99,0.35669,0.55389
2018,First Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.54471,50,99,0.44611,0.64331
2018,First Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.35085,98,254,0.29204,0.40966
2018,First Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.64915,156,254,0.59034,0.70796
2018,First Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.54878,139,295,0.49190,0.60566
2018,First Stage of Tertiary Education,3rd Quintile,Most people would try to be fair,0.45122,156,295,0.39434,0.50810
2018,First Stage of Tertiary Education,4th Quintile,Most people would exploit you if they had the opportunity,0.33189,122,355,0.28283,0.38094
2018,First Stage of Tertiary Education,4th Quintile,Most people would try to be fair,0.66811,233,355,0.61906,0.71717
2018,First Stage of Tertiary Education,5th Quintile,Most people would exploit you if they had the opportunity,0.39683,131,369,0.34684,0.44681
2018,First Stage of Tertiary Education,5th Quintile,Most people would try to be fair,0.60317,238,369,0.55319,0.65316
2018,Second Stage of Tertiary Education,1st Quintile,Most people would exploit you if they had the opportunity,0.33999,324,858,0.30828,0.37171
2018,Second Stage of Tertiary Education,1st Quintile,Most people would try to be fair,0.66001,534,858,0.62829,0.69172
2018,Second Stage of Tertiary Education,2nd Quintile,Most people would exploit you if they had the opportunity,0.27833,230,714,0.24543,0.31123
2018,Second Stage of Tertiary Education,2nd Quintile,Most people would try to be fair,0.72167,484,714,0.68877,0.75457
2018,Second Stage of Tertiary Education,3rd Quintile,Most people would exploit you if they had the opportunity,0.24269,233,957,0.21552,0.26987
