year,bula_h,sampreg,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Brandenburg,East,Most people would exploit you if they had the opportunity,0.60388,544,925,0.57235,0.63542
2003,Brandenburg,East,Most people would try to be fair,0.39612,381,925,0.36458,0.42765
2003,Mecklenburg-Western Pomerania,East,Most people would exploit you if they had the opportunity,0.56336,284,518,0.52061,0.60611
2003,Mecklenburg-Western Pomerania,East,Most people would try to be fair,0.43664,234,518,0.39389,0.47939
2003,Saxony,East,Most people would exploit you if they had the opportunity,0.51657,800,1590,0.49200,0.54114
2003,Saxony,East,Most people would try to be fair,0.48343,790,1590,0.45886,0.50800
2003,Saxony-Anhalt,East,Most people would exploit you if they had the opportunity,0.57542,527,924,0.54354,0.60731
2003,Saxony-Anhalt,East,Most people would try to be fair,0.42458,397,924,0.39269,0.45646
2003,Thuringa,East,Most people would exploit you if they had the opportunity,0.56644,545,946,0.53485,0.59804
2003,Thuringa,East,Most people would try to be fair,0.43356,401,946,0.40196,0.46515
2008,Schleswig-Holstein,West,Most people would exploit you if they had the opportunity,0.43575,218,533,0.39361,0.47788
2008,Schleswig-Holstein,West,Most people would try to be fair,0.56425,315,533,0.52212,0.60639
2008,Hamburg,West,Most people would exploit you if they had the opportunity,0.35816,91,276,0.30149,0.41482
2008,Hamburg,West,Most people would try to be fair,0.64184,185,276,0.58518,0.69851
2008,Lower Saxony,West,Most people would exploit you if they had the opportunity,0.46831,760,1715,0.44468,0.49193
2008,Lower Saxony,West,Most people would try to be fair,0.53169,955,1715,0.50807,0.55532
2008,Bremen,West,Most people would exploit you if they had the opportunity,0.41906,47,136,0.33582,0.50229
2008,Bremen,West,Most people would try to be fair,0.58094,89,136,0.49771,0.66418
2008,North Rhine-Westphalia,West,Most people would exploit you if they had the opportunity,0.49460,1806,3868,0.47885,0.51036
2008,North Rhine-Westphalia,West,Most people would try to be fair,0.50540,2062,3868,0.48964,0.52115
2008,Hesse,West,Most people would exploit you if they had the opportunity,0.46187,560,1297,0.43473,0.48902
2008,Hesse,West,Most people would try to be fair,0.53813,737,1297,0.51098,0.56527
2008,"Rhineland-Palatinate, Saarland",West,Most people would exploit you if they had the opportunity,0.47269,501,1086,0.44298,0.50240
2008,"Rhineland-Palatinate, Saarland",West,Most people would try to be fair,0.52731,585,1086,0.49760,0.55702
2008,Baden-Wuerttemberg,West,Most people would exploit you if they had the opportunity,0.44857,965,2306,0.42826,0.46887
2008,Baden-Wuerttemberg,West,Most people would try to be fair,0.55143,1341,2306,0.53113,0.57174
2008,Bavaria,West,Most people would exploit you if they had the opportunity,0.47926,1263,2690,0.46037,0.49814
2008,Bavaria,West,Most people would try to be fair,0.52074,1427,2690,0.50186,0.53963
2008,Berlin,West,Most people would exploit you if they had the opportunity,0.37378,147,383,0.32526,0.42229
2008,Berlin,West,Most people would try to be fair,0.62622,236,383,0.57771,0.67474
2008,Berlin,East,Most people would exploit you if they had the opportunity,0.47880,149,327,0.42457,0.53303
2008,Berlin,East,Most people would try to be fair,0.52120,178,327,0.46697,0.57543
2008,Brandenburg,East,Most people would exploit you if they had the opportunity,0.59720,455,811,0.56342,0.63098
2008,Brandenburg,East,Most people would try to be fair,0.40280,356,811,0.36902,0.43658
2008,Mecklenburg-Western Pomerania,East,Most people would exploit you if they had the opportunity,0.54799,254,479,0.50337,0.59260
2008,Mecklenburg-Western Pomerania,East,Most people would try to be fair,0.45201,225,479,0.40740,0.49663
2008,Saxony,East,Most people would exploit you if they had the opportunity,0.48703,659,1411,0.46094,0.51312
2008,Saxony,East,Most people would try to be fair,0.51297,752,1411,0.48688,0.53906
2008,Saxony-Anhalt,East,Most people would exploit you if they had the opportunity,0.56816,450,807,0.53396,0.60236
2008,Saxony-Anhalt,East,Most people would try to be fair,0.43184,357,807,0.39764,0.46604
2008,Thuringa,East,Most people would exploit you if they had the opportunity,0.54206,445,867,0.50888,0.57525
2008,Thuringa,East,Most people would try to be fair,0.45794,422,867,0.42475,0.49112
2013,Schleswig-Holstein,West,Most people would exploit you if they had the opportunity,0.35331,320,880,0.32171,0.38491
2013,Schleswig-Holstein,West,Most people would try to be fair,0.64669,560,880,0.61509,0.67829
2013,Hamburg,West,Most people would exploit you if they had the opportunity,0.37779,107,395,0.32992,0.42566
2013,Hamburg,West,Most people would try to be fair,0.62221,288,395,0.57434,0.67008
2013,Lower Saxony,West,Most people would exploit you if they had the opportunity,0.40946,935,2410,0.38982,0.42909
2013,Lower Saxony,West,Most people would try to be fair,0.59054,1475,2410,0.57091,0.61018
2013,Bremen,West,Most people would exploit you if they had the opportunity,0.51348,75,179,0.44005,0.58691
2013,Bremen,West,Most people would try to be fair,0.48652,104,179,0.41309,0.55995
2013,North Rhine-Westphalia,West,Most people would exploit you if they had the opportunity,0.40304,2018,4987,0.38942,0.41665
2013,North Rhine-Westphalia,West,Most people would try to be fair,0.59696,2969,4987,0.58335,0.61058
2013,Hesse,West,Most people would exploit you if they had the opportunity,0.40091,653,1714,0.37770,0.42412
2013,Hesse,West,Most people would try to be fair,0.59909,1061,1714,0.57588,0.62230
2013,"Rhineland-Palatinate, Saarland",West,Most people would exploit you if they had the opportunity,0.41558,543,1343,0.38922,0.44195
2013,"Rhineland-Palatinate, Saarland",West,Most people would try to be fair,0.58442,800,1343,0.55805,0.61078
2013,Baden-Wuerttemberg,West,Most people would exploit you if they had the opportunity,0.38443,1071,2927,0.36681,0.40206
2013,Baden-Wuerttemberg,West,Most people would try to be fair,0.61557,1856,2927,0.59794,0.63319
2013,Bavaria,West,Most people would exploit you if they had the opportunity,0.42562,1586,3936,0.41017,0.44107
2013,Bavaria,West,Most people would try to be fair,0.57438,2350,3936,0.55893,0.58983
2013,Berlin,West,Most people would exploit you if they had the opportunity,0.34445,195,533,0.30407,0.38483
2013,Berlin,West,Most people would try to be fair,0.65555,338,533,0.61517,0.69593
2013,Berlin,East,Most people would exploit you if they had the opportunity,0.48608,181,430,0.43879,0.53338
2013,Berlin,East,Most people would try to be fair,0.51392,249,430,0.46662,0.56121
2013,Brandenburg,East,Most people would exploit you if they had the opportunity,0.52231,536,997,0.49129,0.55333
2013,Brandenburg,East,Most people would try to be fair,0.47769,461,997,0.44667,0.50871
2013,Mecklenburg-Western Pomerania,East,Most people would exploit you if they had the opportunity,0.45843,266,578,0.41777,0.49909
2013,Mecklenburg-Western Pomerania,East,Most people would try to be fair,0.54157,312,578,0.50091,0.58223
2013,Saxony,East,Most people would exploit you if they had the opportunity,0.47096,741,1678,0.44707,0.49485
2013,Saxony,East,Most people would try to be fair,0.52904,937,1678,0.50515,0.55293
2013,Saxony-Anhalt,East,Most people would exploit you if they had the opportunity,0.55575,525,944,0.52404,0.58747
2013,Saxony-Anhalt,East,Most people would try to be fair,0.44425,419,944,0.41253,0.47596
2013,Thuringa,East,Most people would exploit you if they had the opportunity,0.40427,406,979,0.37351,0.43503
2013,Thuringa,East,Most people would try to be fair,0.59573,573,979,0.56497,0.62649
2018,Schleswig-Holstein,West,Most people would exploit you if they had the opportunity,0.38845,391,1031,0.35869,0.41822
2018,Schleswig-Holstein,West,Most people would try to be fair,0.61155,640,1031,0.58178,0.64131
2018,Hamburg,West,Most people would exploit you if they had the opportunity,0.30088,159,522,0.26149,0.34026
2018,Hamburg,West,Most people would try to be fair,0.69912,363,522,0.65974,0.73851
2018,Lower Saxony,West,Most people would exploit you if they had the opportunity,0.38384,1044,2838,0.36595,0.40174
2018,Lower Saxony,West,Most people would try to be fair,0.61616,1794,2838,0.59826,0.63405
2018,Bremen,West,Most people would exploit you if they had the opportunity,0.46272,145,285,0.40473,0.52071
2018,Bremen,West,Most people would try to be fair,0.53728,140,285,0.47929,0.59527
2018,North Rhine-Westphalia,West,Most people would exploit you if they had the opportunity,0.39812,2373,5958,0.38569,0.41055
2018,North Rhine-Westphalia,West,Most people would try to be fair,0.60188,3585,5958,0.58945,0.61431
2018,Hesse,West,Most people would exploit you if they had the opportunity,0.40980,804,2007,0.38827,0.43132
2018,Hesse,West,Most people would try to be fair,0.59020,1203,2007,0.56868,0.61173
2018,"Rhineland-Palatinate, Saarland",West,Most people would exploit you if they had the opportunity,0.38406,687,1609,0.36028,0.40783
2018,"Rhineland-Palatinate, Saarland",West,Most people would try to be fair,0.61594,922,1609,0.59217,0.63972
2018,Baden-Wuerttemberg,West,Most people would exploit you if they had the opportunity,0.37234,1096,3057,0.35520,0.38948
2018,Baden-Wuerttemberg,West,Most people would try to be fair,0.62766,1961,3057,0.61052,0.64480
2018,Bavaria,West,Most people would exploit you if they had the opportunity,0.38230,1550,4144,0.36750,0.39710
2018,Bavaria,West,Most people would try to be fair,0.61770,2594,4144,0.60290,0.63250
2018,Berlin,West,Most people would exploit you if they had the opportunity,0.34028,225,656,0.30399,0.37657
2018,Berlin,West,Most people would try to be fair,0.65972,431,656,0.62343,0.69601
2018,Berlin,East,Most people would exploit you if they had the opportunity,0.33444,151,425,0.28954,0.37935
2018,Berlin,East,Most people would try to be fair,0.66556,274,425,0.62065,0.71046
2018,Brandenburg,East,Most people would exploit you if they had the opportunity,0.47512,534,1086,0.44541,0.50484
2018,Brandenburg,East,Most people would try to be fair,0.52488,552,1086,0.49516,0.55459
2018,Mecklenburg-Western Pomerania,East,Most people would exploit you if they had the opportunity,0.46668,277,624,0.42750,0.50586
2018,Mecklenburg-Western Pomerania,East,Most people would try to be fair,0.53332,347,624,0.49414,0.57250
2018,Saxony,East,Most people would exploit you if they had the opportunity,0.39448,642,1675,0.37107,0.41789
2018,Saxony,East,Most people would try to be fair,0.60552,1033,1675,0.58211,0.62893
2018,Saxony-Anhalt,East,Most people would exploit you if they had the opportunity,0.48683,458,967,0.45531,0.51835
2018,Saxony-Anhalt,East,Most people would try to be fair,0.51317,509,967,0.48165,0.54469
2018,Thuringa,East,Most people would exploit you if they had the opportunity,0.38602,415,995,0.35576,0.41629
2018,Thuringa,East,Most people would try to be fair,0.61398,580,995,0.58371,0.64424
