"plh0195","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Leute nutzen aus","2004","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2004","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2004","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2004","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2004","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2004","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2004","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2004","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2005","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2005","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2005","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2005","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2005","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2005","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2005","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2005","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2005","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2005","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2005","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2005","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2006","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2006","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2006","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2006","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2006","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2006","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2006","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2006","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2006","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2006","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2006","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2006","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2007","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2007","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2007","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2007","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2007","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2007","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2007","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2007","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2007","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2007","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2007","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2007","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2008","(noch) kein Abschluss","Staedtischer Raum","154","","",""
"Leute nutzen aus","2008","(noch) kein Abschluss","Laendlicher Raum","81","0.569083231391019","0.493061303234561","0.645105159547477"
"Leute nutzen aus","2008","Hauptschule","Staedtischer Raum","2243","","",""
"Leute nutzen aus","2008","Hauptschule","Laendlicher Raum","1243","","",""
"Leute nutzen aus","2008","Realschule","Staedtischer Raum","1333","","",""
"Leute nutzen aus","2008","Realschule","Laendlicher Raum","1134","","",""
"Leute nutzen aus","2008","(Fach-)Abitur","Staedtischer Raum","662","0.42707085262878","0.402893681000381","0.451248024257179"
"Leute nutzen aus","2008","(Fach-)Abitur","Laendlicher Raum","244","","",""
"Leute nutzen aus","2008","AkademikerIn","Staedtischer Raum","942","0.342899817419475","0.32567697341042","0.360122661428529"
"Leute nutzen aus","2008","AkademikerIn","Laendlicher Raum","509","0.418420388115814","0.390602405619894","0.446238370611734"
"Leute sind fair","2008","(noch) kein Abschluss","Staedtischer Raum","220","","",""
"Leute sind fair","2008","(noch) kein Abschluss","Laendlicher Raum","82","0.430916768608981","0.354894840452523","0.506938696765439"
"Leute sind fair","2008","Hauptschule","Staedtischer Raum","2021","","",""
"Leute sind fair","2008","Hauptschule","Laendlicher Raum","1173","","",""
"Leute sind fair","2008","Realschule","Staedtischer Raum","1622","","",""
"Leute sind fair","2008","Realschule","Laendlicher Raum","956","0.444629159108391","0.423324948085757","0.465933370131025"
"Leute sind fair","2008","(Fach-)Abitur","Staedtischer Raum","946","0.57292914737122","0.548751975742821","0.597106318999619"
"Leute sind fair","2008","(Fach-)Abitur","Laendlicher Raum","291","","",""
"Leute sind fair","2008","AkademikerIn","Staedtischer Raum","1976","","",""
"Leute sind fair","2008","AkademikerIn","Laendlicher Raum","699","0.581579611884186","0.553761629388266","0.609397594380106"
"Leute nutzen aus","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2009","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2009","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2009","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2009","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2009","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2009","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2009","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2009","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2009","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2009","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2009","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2009","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2010","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2010","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2010","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2010","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2010","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2010","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2010","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2010","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2010","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2010","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2010","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2010","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2011","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2011","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2011","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2011","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2011","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2011","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2011","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2011","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2011","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2011","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2011","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2011","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2012","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2012","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2012","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2012","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2012","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2012","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2012","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2012","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2012","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2012","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2012","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2012","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2013","(noch) kein Abschluss","Staedtischer Raum","239","","",""
"Leute nutzen aus","2013","(noch) kein Abschluss","Laendlicher Raum","124","","",""
"Leute nutzen aus","2013","Hauptschule","Staedtischer Raum","2257","","",""
"Leute nutzen aus","2013","Hauptschule","Laendlicher Raum","1445","","",""
"Leute nutzen aus","2013","Realschule","Staedtischer Raum","1706","","",""
"Leute nutzen aus","2013","Realschule","Laendlicher Raum","1489","","",""
"Leute nutzen aus","2013","(Fach-)Abitur","Staedtischer Raum","798","0.361355242266923","0.341696838999837","0.381013645534009"
"Leute nutzen aus","2013","(Fach-)Abitur","Laendlicher Raum","305","0.374479866048642","0.342629005982174","0.406330726115109"
"Leute nutzen aus","2013","AkademikerIn","Staedtischer Raum","1002","","",""
"Leute nutzen aus","2013","AkademikerIn","Laendlicher Raum","522","0.344715516570656","0.321649825608482","0.367781207532829"
"Leute sind fair","2013","(noch) kein Abschluss","Staedtischer Raum","279","","",""
"Leute sind fair","2013","(noch) kein Abschluss","Laendlicher Raum","140","","",""
"Leute sind fair","2013","Hauptschule","Staedtischer Raum","2297","","",""
"Leute sind fair","2013","Hauptschule","Laendlicher Raum","1537","","",""
"Leute sind fair","2013","Realschule","Staedtischer Raum","2216","","",""
"Leute sind fair","2013","Realschule","Laendlicher Raum","1650","","",""
"Leute sind fair","2013","(Fach-)Abitur","Staedtischer Raum","1496","","",""
"Leute sind fair","2013","(Fach-)Abitur","Laendlicher Raum","582","0.625520133951358","0.593669273884891","0.657370994017826"
"Leute sind fair","2013","AkademikerIn","Staedtischer Raum","3073","0.739375508116831","0.725897539912378","0.752853476321285"
"Leute sind fair","2013","AkademikerIn","Laendlicher Raum","1109","","",""
"Leute nutzen aus","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2014","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2014","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2014","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2014","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2014","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2014","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2014","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2014","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2014","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2014","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2014","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2014","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2015","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2015","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2015","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2015","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2015","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2015","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2015","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2015","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2015","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2015","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2015","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2015","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2016","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2016","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2016","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2016","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2016","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2016","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2016","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2016","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2016","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2016","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2016","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2016","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute nutzen aus","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute nutzen aus","2017","Hauptschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2017","Hauptschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2017","Realschule","Staedtischer Raum","","","",""
"Leute nutzen aus","2017","Realschule","Laendlicher Raum","","","",""
"Leute nutzen aus","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute nutzen aus","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute nutzen aus","2017","AkademikerIn","Staedtischer Raum","","","",""
"Leute nutzen aus","2017","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind fair","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind fair","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind fair","2017","Hauptschule","Staedtischer Raum","","","",""
"Leute sind fair","2017","Hauptschule","Laendlicher Raum","","","",""
"Leute sind fair","2017","Realschule","Staedtischer Raum","","","",""
"Leute sind fair","2017","Realschule","Laendlicher Raum","","","",""
"Leute sind fair","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind fair","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind fair","2017","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind fair","2017","AkademikerIn","Laendlicher Raum","","","",""
"Leute nutzen aus","2018","(noch) kein Abschluss","Staedtischer Raum","629","0.495754482074575","0.469582993069725","0.521925971079426"
"Leute nutzen aus","2018","(noch) kein Abschluss","Laendlicher Raum","219","","",""
"Leute nutzen aus","2018","Hauptschule","Staedtischer Raum","2071","","",""
"Leute nutzen aus","2018","Hauptschule","Laendlicher Raum","1330","","",""
"Leute nutzen aus","2018","Realschule","Staedtischer Raum","1530","","",""
"Leute nutzen aus","2018","Realschule","Laendlicher Raum","1307","","",""
"Leute nutzen aus","2018","(Fach-)Abitur","Staedtischer Raum","1195","","",""
"Leute nutzen aus","2018","(Fach-)Abitur","Laendlicher Raum","441","0.404273096981986","0.376757843667016","0.431788350296956"
"Leute nutzen aus","2018","AkademikerIn","Staedtischer Raum","1198","","",""
"Leute nutzen aus","2018","AkademikerIn","Laendlicher Raum","535","0.287198614334335","0.266502577420075","0.307894651248595"
"Leute sind fair","2018","(noch) kein Abschluss","Staedtischer Raum","773","0.504245517925424","0.478074028920574","0.530417006930275"
"Leute sind fair","2018","(noch) kein Abschluss","Laendlicher Raum","293","","",""
"Leute sind fair","2018","Hauptschule","Staedtischer Raum","2420","","",""
"Leute sind fair","2018","Hauptschule","Laendlicher Raum","1414","","",""
"Leute sind fair","2018","Realschule","Staedtischer Raum","2100","","",""
"Leute sind fair","2018","Realschule","Laendlicher Raum","1579","","",""
"Leute sind fair","2018","(Fach-)Abitur","Staedtischer Raum","2002","","",""
"Leute sind fair","2018","(Fach-)Abitur","Laendlicher Raum","781","0.595726903018014","0.568211649703044","0.623242156332984"
"Leute sind fair","2018","AkademikerIn","Staedtischer Raum","3699","0.757839098058166","0.74584069200173","0.769837504114603"
"Leute sind fair","2018","AkademikerIn","Laendlicher Raum","1301","","",""
