"plh0195","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Leute sind fair","2016","AkademikerIn","weiblich","","","",""
"Leute nutzen aus","2017","(noch) kein Abschluss","maennlich","","","",""
"Leute nutzen aus","2017","(noch) kein Abschluss","weiblich","","","",""
"Leute nutzen aus","2017","Hauptschule","maennlich","","","",""
"Leute nutzen aus","2017","Hauptschule","weiblich","","","",""
"Leute nutzen aus","2017","Realschule","maennlich","","","",""
"Leute nutzen aus","2017","Realschule","weiblich","","","",""
"Leute nutzen aus","2017","(Fach-)Abitur","maennlich","","","",""
"Leute nutzen aus","2017","(Fach-)Abitur","weiblich","","","",""
"Leute nutzen aus","2017","AkademikerIn","maennlich","","","",""
"Leute nutzen aus","2017","AkademikerIn","weiblich","","","",""
"Leute sind fair","2017","(noch) kein Abschluss","maennlich","","","",""
"Leute sind fair","2017","(noch) kein Abschluss","weiblich","","","",""
"Leute sind fair","2017","Hauptschule","maennlich","","","",""
"Leute sind fair","2017","Hauptschule","weiblich","","","",""
"Leute sind fair","2017","Realschule","maennlich","","","",""
"Leute sind fair","2017","Realschule","weiblich","","","",""
"Leute sind fair","2017","(Fach-)Abitur","maennlich","","","",""
"Leute sind fair","2017","(Fach-)Abitur","weiblich","","","",""
"Leute sind fair","2017","AkademikerIn","maennlich","","","",""
"Leute sind fair","2017","AkademikerIn","weiblich","","","",""
"Leute nutzen aus","2018","(noch) kein Abschluss","maennlich","418","0.486526348934654","0.454892571737124","0.518160126132183"
"Leute nutzen aus","2018","(noch) kein Abschluss","weiblich","430","0.502296970641368","0.470585832700913","0.534008108581823"
"Leute nutzen aus","2018","Hauptschule","maennlich","1787","0.491835892883076","0.475665936158168","0.508005849607984"
"Leute nutzen aus","2018","Hauptschule","weiblich","1614","0.427420092235971","0.411176364603724","0.443663819868218"
"Leute nutzen aus","2018","Realschule","maennlich","1210","0.474944608762966","0.455826777561545","0.494062439964387"
"Leute nutzen aus","2018","Realschule","weiblich","1627","0.398473931396977","0.383098704129299","0.413849158664655"
"Leute nutzen aus","2018","(Fach-)Abitur","maennlich","751","0.37962816669519","0.358077591596067","0.401178741794314"
"Leute nutzen aus","2018","(Fach-)Abitur","weiblich","885","0.372129380339227","0.35307065818125","0.391188102497204"
"Leute nutzen aus","2018","AkademikerIn","maennlich","928","0.271579238397892","0.256711853130415","0.286446623665369"
"Leute nutzen aus","2018","AkademikerIn","weiblich","805","0.231558446307329","0.217155341673068","0.24596155094159"
"Leute sind fair","2018","(noch) kein Abschluss","maennlich","541","0.513473651065346","0.481839873867817","0.545107428262876"
"Leute sind fair","2018","(noch) kein Abschluss","weiblich","525","0.497703029358632","0.465991891418177","0.529414167299087"
"Leute sind fair","2018","Hauptschule","maennlich","1885","0.508164107116924","0.491994150392016","0.524334063841832"
"Leute sind fair","2018","Hauptschule","weiblich","1949","0.572579907764029","0.556336180131782","0.588823635396275"
"Leute sind fair","2018","Realschule","maennlich","1411","0.525055391237034","0.505937560035613","0.544173222438455"
"Leute sind fair","2018","Realschule","weiblich","2268","0.601526068603023","0.586150841335345","0.616901295870701"
"Leute sind fair","2018","(Fach-)Abitur","maennlich","1197","0.62037183330481","0.598821258205686","0.641922408403933"
"Leute sind fair","2018","(Fach-)Abitur","weiblich","1586","0.627870619660773","0.608811897502796","0.64692934181875"
"Leute sind fair","2018","AkademikerIn","maennlich","2510","0.728420761602108","0.713553376334631","0.743288146869585"
"Leute sind fair","2018","AkademikerIn","weiblich","2490","0.768441553692671","0.75403844905841","0.782844658326932"
