"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"2013","35-65 Jahre alt","(Fach-)Abitur","8.09","8","773","7.97","8.21"
"2013","35-65 Jahre alt","(noch) kein Abschluss","7.44","8","73","6.9","7.98"
"2013","35-65 Jahre alt","AkademikerInnen","8.01","8","1246","7.93","8.09"
"2013","35-65 Jahre alt","Hauptschulabschluss","7.77","8","1053","7.65","7.89"
"2013","35-65 Jahre alt","Realschulabschluss","7.98","8","1564","7.89","8.07"
"2013","66 und älter","(Fach-)Abitur","","","","",""
"2013","66 und älter","(noch) kein Abschluss","","","","",""
"2013","66 und älter","AkademikerInnen","","","","",""
"2013","66 und älter","Hauptschulabschluss","","","","",""
"2013","66 und älter","Realschulabschluss","","","","",""
"2014","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2014","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2014","16-34 Jahre alt","AkademikerInnen","","","","",""
"2014","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2014","16-34 Jahre alt","Realschulabschluss","","","","",""
"2014","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2014","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2014","35-65 Jahre alt","AkademikerInnen","","","","",""
"2014","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2014","35-65 Jahre alt","Realschulabschluss","","","","",""
"2014","66 und älter","(Fach-)Abitur","","","","",""
"2014","66 und älter","(noch) kein Abschluss","","","","",""
"2014","66 und älter","AkademikerInnen","","","","",""
"2014","66 und älter","Hauptschulabschluss","","","","",""
"2014","66 und älter","Realschulabschluss","","","","",""
"2015","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2015","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","16-34 Jahre alt","AkademikerInnen","","","","",""
"2015","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2015","16-34 Jahre alt","Realschulabschluss","","","","",""
"2015","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2015","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","35-65 Jahre alt","AkademikerInnen","","","","",""
"2015","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2015","35-65 Jahre alt","Realschulabschluss","","","","",""
"2015","66 und älter","(Fach-)Abitur","","","","",""
"2015","66 und älter","(noch) kein Abschluss","","","","",""
"2015","66 und älter","AkademikerInnen","","","","",""
"2015","66 und älter","Hauptschulabschluss","","","","",""
"2015","66 und älter","Realschulabschluss","","","","",""
"2016","16-34 Jahre alt","(Fach-)Abitur","8.04","8","1369","7.95","8.13"
"2016","16-34 Jahre alt","(noch) kein Abschluss","8.05","9","433","7.87","8.23"
"2016","16-34 Jahre alt","AkademikerInnen","7.87","8","941","7.77","7.97"
"2016","16-34 Jahre alt","Hauptschulabschluss","8","8","1007","7.88","8.12"
"2016","16-34 Jahre alt","Realschulabschluss","8.04","8","1198","7.95","8.13"
"2016","35-65 Jahre alt","(Fach-)Abitur","7.53","8","2077","7.45","7.61"
"2016","35-65 Jahre alt","(noch) kein Abschluss","7.34","8","320","7.09","7.59"
"2016","35-65 Jahre alt","AkademikerInnen","7.54","8","3756","7.49","7.59"
"2016","35-65 Jahre alt","Hauptschulabschluss","7.39","8","3561","7.32","7.46"
"2016","35-65 Jahre alt","Realschulabschluss","7.64","8","3996","7.58","7.7"
"2016","66 und älter","(Fach-)Abitur","7.63","8","237","7.4","7.86"
"2016","66 und älter","(noch) kein Abschluss","6.56","7","57","5.96","7.16"
"2016","66 und älter","AkademikerInnen","7.67","8","1192","7.57","7.77"
"2016","66 und älter","Hauptschulabschluss","7.43","8","2383","7.35","7.51"
"2016","66 und älter","Realschulabschluss","7.45","8","817","7.33","7.57"
