"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2012","Realschule","maennlich","8.14","7.5","769","8.02","8.26"
"2012","Realschule","weiblich","8.16","7.5","1528","8.07","8.25"
"2013","(Fach-)Abitur","maennlich","8.08","7.5","359","7.91","8.25"
"2013","(Fach-)Abitur","weiblich","8.33","8.5","726","8.21","8.45"
"2013","(noch) kein Abschluss","maennlich","8.21","7.5","159","7.97","8.45"
"2013","(noch) kein Abschluss","weiblich","7.98","7.5","182","7.68","8.28"
"2013","AkademikerIn","maennlich","7.81","7.5","630","7.69","7.93"
"2013","AkademikerIn","weiblich","8.23","7.5","760","8.12","8.34"
"2013","Hauptschule","maennlich","7.74","7.5","778","7.6","7.88"
"2013","Hauptschule","weiblich","7.85","7.5","789","7.71","7.99"
"2013","Realschule","maennlich","8.18","7.5","736","8.06","8.3"
"2013","Realschule","weiblich","8.09","7.5","1460","8","8.18"
"2014","(Fach-)Abitur","maennlich","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","","","","",""
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","",""
"2015","(noch) kein Abschluss","maennlich","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","",""
"2015","AkademikerIn","maennlich","","","","",""
"2015","AkademikerIn","weiblich","","","","",""
"2015","Hauptschule","maennlich","","","","",""
"2015","Hauptschule","weiblich","","","","",""
"2015","Realschule","maennlich","","","","",""
"2015","Realschule","weiblich","","","","",""
"2016","(Fach-)Abitur","maennlich","7.68","7.5","1528","7.59","7.77"
"2016","(Fach-)Abitur","weiblich","7.79","7.5","2126","7.71","7.87"
"2016","(noch) kein Abschluss","maennlich","7.71","7.5","351","7.5","7.92"
"2016","(noch) kein Abschluss","weiblich","7.39","7.5","456","7.18","7.6"
"2016","AkademikerIn","maennlich","7.55","7.5","2906","7.49","7.61"
"2016","AkademikerIn","weiblich","7.74","7.5","2956","7.68","7.8"
"2016","Hauptschule","maennlich","7.4","7.5","3404","7.33","7.47"
"2016","Hauptschule","weiblich","7.56","7.5","3492","7.49","7.63"
"2016","Realschule","maennlich","7.59","7.5","2392","7.52","7.66"
"2016","Realschule","weiblich","7.76","7.5","3597","7.7","7.82"
