"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","7.71","8","469","7.54","7.88"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","7.48","8","12793","7.45","7.51"
"2011","66 und älter","direkter Migrationshintergrund","7.09","8","360","6.86","7.32"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","7.43","8","4108","7.37","7.49"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","8.17","8","412","7.98","8.36"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","8.36","9","242","8.16","8.56"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","8.28","9","1555","8.19","8.37"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","7.87","8","688","7.73","8.01"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","7.98","8","241","7.77","8.19"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","7.97","8","3977","7.92","8.02"
"2012","66 und älter","direkter Migrationshintergrund","","","","",""
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","","","","",""
"2013","16-34 Jahre alt","direkter Migrationshintergrund","8.18","8","336","8","8.36"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","8.26","8","249","8.05","8.47"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","8.26","9","1447","8.17","8.35"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","7.92","8","669","7.78","8.06"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","7.84","8","238","7.61","8.07"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","7.95","8","3844","7.9","8"
"2013","66 und älter","direkter Migrationshintergrund","","","","",""
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","","","","",""
"2014","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und älter","direkter Migrationshintergrund","","","","",""
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","","","","",""
"2015","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und älter","direkter Migrationshintergrund","","","","",""
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","","","","",""
"2016","16-34 Jahre alt","direkter Migrationshintergrund","8.01","8","1334","7.91","8.11"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","8.09","8","893","7.98","8.2"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.99","8","3362","7.93","8.05"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","7.57","8","3045","7.5","7.64"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","7.55","8","648","7.4","7.7"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","7.51","8","10156","7.47","7.55"
"2016","66 und älter","direkter Migrationshintergrund","7.27","8","396","7.08","7.46"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","7.5","8","4322","7.45","7.55"
