year,pgisced97,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Pre-primary Level,A Little,0.06301,37,352,0.03759,0.08843
2008,Pre-primary Level,Not at all,0.53012,315,352,0.47791,0.58233
2008,Primary Level,Strong,0.23035,47,184,0.16935,0.29136
2008,Primary Level,A Little,0.36516,67,184,0.29540,0.43492
2008,Primary Level,Not at all,0.40449,70,184,0.33338,0.47560
2008,Lower Secondary Level,Strong,0.25398,487,2002,0.23491,0.27305
2008,Lower Secondary Level,A Little,0.34216,680,2002,0.32137,0.36295
2008,Lower Secondary Level,Not at all,0.37500,835,2002,0.35378,0.39621
2008,Upper Secondary Level,Strong,0.16425,1491,9693,0.15687,0.17163
2008,Upper Secondary Level,A Little,0.37111,3553,9693,0.36149,0.38073
2008,Upper Secondary Level,Not at all,0.45895,4649,9693,0.44903,0.46887
2008,Post-secondary Non-tertiary Level,Strong,0.09103,88,1092,0.07397,0.10810
2008,Post-secondary Non-tertiary Level,A Little,0.31355,335,1092,0.28602,0.34108
2008,Post-secondary Non-tertiary Level,Not at all,0.59417,669,1092,0.56503,0.62331
2008,First Stage of Tertiary Education,Strong,0.14141,198,1415,0.12325,0.15957
2008,First Stage of Tertiary Education,A Little,0.42479,565,1415,0.39903,0.45056
2008,First Stage of Tertiary Education,Not at all,0.43257,652,1415,0.40675,0.45840
2008,Second Stage of Tertiary Education,Strong,0.09790,384,4186,0.08890,0.10691
2008,Second Stage of Tertiary Education,A Little,0.35026,1482,4186,0.33581,0.36472
2008,Second Stage of Tertiary Education,Not at all,0.55012,2320,4186,0.53505,0.56520
2014,Pre-primary Level,A Little,0.06859,53,438,0.04489,0.09229
2014,Pre-primary Level,Not at all,0.47542,385,438,0.42860,0.52225
2014,Primary Level,Strong,0.26018,115,501,0.22173,0.29864
2014,Primary Level,A Little,0.34172,164,501,0.30015,0.38329
2014,Primary Level,Not at all,0.39359,222,501,0.35077,0.43642
2014,Lower Secondary Level,Strong,0.23482,596,3104,0.21991,0.24974
2014,Lower Secondary Level,A Little,0.34517,998,3104,0.32844,0.36190
2014,Lower Secondary Level,Not at all,0.39893,1510,3104,0.38170,0.41615
2014,Upper Secondary Level,Strong,0.17526,1898,12508,0.16860,0.18193
2014,Upper Secondary Level,A Little,0.37843,4505,12508,0.36993,0.38693
2014,Upper Secondary Level,Not at all,0.44274,6105,12508,0.43404,0.45145
2014,Post-secondary Non-tertiary Level,Strong,0.09761,180,2043,0.08474,0.11049
2014,Post-secondary Non-tertiary Level,A Little,0.29594,592,2043,0.27614,0.31574
2014,Post-secondary Non-tertiary Level,Not at all,0.60056,1271,2043,0.57931,0.62180
2014,First Stage of Tertiary Education,Strong,0.13923,199,1592,0.12222,0.15624
2014,First Stage of Tertiary Education,A Little,0.40794,633,1592,0.38379,0.43209
2014,First Stage of Tertiary Education,Not at all,0.44799,760,1592,0.42355,0.47242
2014,Second Stage of Tertiary Education,Strong,0.09905,548,6214,0.09162,0.10647
2014,Second Stage of Tertiary Education,A Little,0.31443,1937,6214,0.30289,0.32598
2014,Second Stage of Tertiary Education,Not at all,0.58242,3729,6214,0.57016,0.59469
2016,Pre-primary Level,A Little,0.03977,43,345,0.01912,0.06042
2016,Pre-primary Level,Not at all,0.43257,302,345,0.38021,0.48492
2016,Primary Level,Strong,0.20408,197,1412,0.18305,0.22511
2016,Primary Level,A Little,0.35517,427,1412,0.33020,0.38014
2016,Primary Level,Not at all,0.42041,788,1412,0.39466,0.44617
2016,Lower Secondary Level,Strong,0.22456,531,3108,0.20989,0.23924
2016,Lower Secondary Level,A Little,0.34523,980,3108,0.32851,0.36195
2016,Lower Secondary Level,Not at all,0.39301,1597,3108,0.37584,0.41019
2016,Upper Secondary Level,Strong,0.17247,1719,11471,0.16555,0.17938
2016,Upper Secondary Level,A Little,0.38158,4137,11471,0.37269,0.39047
2016,Upper Secondary Level,Not at all,0.44037,5615,11471,0.43129,0.44946
2016,Post-secondary Non-tertiary Level,Strong,0.10743,190,2082,0.09412,0.12073
2016,Post-secondary Non-tertiary Level,A Little,0.29963,614,2082,0.27995,0.31931
2016,Post-secondary Non-tertiary Level,Not at all,0.58737,1278,2082,0.56622,0.60852
2016,First Stage of Tertiary Education,Strong,0.13378,173,1400,0.11594,0.15162
2016,First Stage of Tertiary Education,A Little,0.41125,595,1400,0.38546,0.43703
2016,First Stage of Tertiary Education,Not at all,0.44719,632,1400,0.42113,0.47324
2016,Second Stage of Tertiary Education,Strong,0.09921,569,6453,0.09191,0.10650
2016,Second Stage of Tertiary Education,A Little,0.31334,1981,6453,0.30202,0.32466
2016,Second Stage of Tertiary Education,Not at all,0.58126,3903,6453,0.56923,0.59330
2018,Pre-primary Level,A Little,0.05847,44,340,0.03349,0.08344
2018,Pre-primary Level,Not at all,0.46587,296,340,0.41276,0.51897
2018,Primary Level,Strong,0.24357,296,1754,0.22348,0.26366
2018,Primary Level,A Little,0.33896,549,1754,0.31680,0.36112
2018,Primary Level,Not at all,0.39454,909,1754,0.37166,0.41742
2018,Lower Secondary Level,Strong,0.22294,575,3404,0.20895,0.23692
2018,Lower Secondary Level,A Little,0.32453,1046,3404,0.30880,0.34026
2018,Lower Secondary Level,Not at all,0.42494,1783,3404,0.40834,0.44155
2018,Upper Secondary Level,Strong,0.17090,1845,12100,0.16419,0.17760
2018,Upper Secondary Level,A Little,0.38772,4355,12100,0.37904,0.39640
2018,Upper Secondary Level,Not at all,0.43745,5900,12100,0.42861,0.44629
2018,Post-secondary Non-tertiary Level,Strong,0.10495,211,2210,0.09217,0.11773
2018,Post-secondary Non-tertiary Level,A Little,0.33664,689,2210,0.31694,0.35635
2018,Post-secondary Non-tertiary Level,Not at all,0.55571,1310,2210,0.53499,0.57643
2018,First Stage of Tertiary Education,Strong,0.13445,193,1454,0.11691,0.15199
2018,First Stage of Tertiary Education,A Little,0.40453,593,1454,0.37930,0.42977
2018,First Stage of Tertiary Education,Not at all,0.46049,668,1454,0.43486,0.48612
2018,Second Stage of Tertiary Education,Strong,0.09117,578,6950,0.08440,0.09794
2018,Second Stage of Tertiary Education,A Little,0.30917,2177,6950,0.29830,0.32003
2018,Second Stage of Tertiary Education,Not at all,0.59500,4195,6950,0.58345,0.60654
2020,Pre-primary Level,A Little,0.06359,47,358,0.03827,0.08890
2020,Pre-primary Level,Not at all,0.40643,311,358,0.35548,0.45738
2020,Primary Level,Strong,0.28262,301,1804,0.26184,0.30340
2020,Primary Level,A Little,0.33429,533,1804,0.31252,0.35607
2020,Primary Level,Not at all,0.37851,970,1804,0.35612,0.40089
2020,Lower Secondary Level,Strong,0.21085,503,3216,0.19675,0.22495
2020,Lower Secondary Level,A Little,0.38128,1088,3216,0.36449,0.39807
2020,Lower Secondary Level,Not at all,0.38548,1625,3216,0.36866,0.40231
2020,Upper Secondary Level,Strong,0.17131,1668,11337,0.16437,0.17825
2020,Upper Secondary Level,A Little,0.41105,4426,11337,0.40199,0.42011
2020,Upper Secondary Level,Not at all,0.41451,5243,11337,0.40544,0.42358
2020,Post-secondary Non-tertiary Level,Strong,0.08269,198,2360,0.07158,0.09381
2020,Post-secondary Non-tertiary Level,A Little,0.34456,822,2360,0.32539,0.36374
2020,Post-secondary Non-tertiary Level,Not at all,0.56976,1340,2360,0.54978,0.58974
2020,First Stage of Tertiary Education,Strong,0.12516,168,1466,0.10822,0.14211
2020,First Stage of Tertiary Education,A Little,0.41796,624,1466,0.39271,0.44322
2020,First Stage of Tertiary Education,Not at all,0.45644,674,1466,0.43094,0.48195
2020,Second Stage of Tertiary Education,Strong,0.08269,604,7741,0.07655,0.08882
2020,Second Stage of Tertiary Education,A Little,0.33345,2508,7741,0.32295,0.34395
2020,Second Stage of Tertiary Education,Not at all,0.58123,4629,7741,0.57023,0.59222
