year,regtyp,sampreg,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Urban regions,West,Yes,0.76429,7585,10138,0.75603,0.77255
2017,Urban regions,West,No,0.23397,2553,10138,0.22573,0.24221
2017,Urban regions,East,Yes,0.61276,866,1354,0.58681,0.63872
2017,Urban regions,East,No,0.38134,488,1354,0.35546,0.40722
2017,Rural regions,West,Yes,0.83744,2989,3609,0.82541,0.84948
2017,Rural regions,West,No,0.15504,620,3609,0.14323,0.16685
2017,Rural regions,East,Yes,0.75401,1813,2361,0.73663,0.77138
2017,Rural regions,East,No,0.24160,548,2361,0.22433,0.25887
2018,Urban regions,West,Yes,0.77164,7644,10503,0.76362,0.77967
2018,Urban regions,West,No,0.22681,2859,10503,0.21880,0.23482
2018,Urban regions,East,Yes,0.62061,881,1418,0.59535,0.64588
2018,Urban regions,East,No,0.37939,537,1418,0.35412,0.40465
2018,Rural regions,West,Yes,0.83927,2946,3578,0.82723,0.85130
2018,Rural regions,West,No,0.15725,632,3578,0.14532,0.16918
2018,Rural regions,East,Yes,0.75989,1801,2359,0.74265,0.77713
2018,Rural regions,East,No,0.23840,558,2359,0.22121,0.25560
2019,Urban regions,West,Yes,0.77345,7495,9040,0.76482,0.78208
2019,Urban regions,West,No,0.21661,1545,9040,0.20812,0.22511
2019,Urban regions,East,Yes,0.61888,905,1270,0.59216,0.64561
2019,Urban regions,East,No,0.36951,365,1270,0.34295,0.39607
2019,Rural regions,West,Yes,0.85377,2801,3102,0.84134,0.86621
2019,Rural regions,West,No,0.13762,301,3102,0.12549,0.14974
2019,Rural regions,East,Yes,0.75541,1871,2255,0.73766,0.77315
2019,Rural regions,East,No,0.23937,384,2255,0.22175,0.25698
2021,Urban regions,West,Yes,0.78472,5786,7586,0.77547,0.79397
2021,Urban regions,West,No,0.21359,1800,7586,0.20437,0.22282
2021,Urban regions,East,Yes,0.61275,684,1030,0.58298,0.64251
2021,Urban regions,East,No,0.38319,346,1030,0.35348,0.41289
2021,Rural regions,West,Yes,0.87967,2129,2386,0.86662,0.89273
2021,Rural regions,West,No,0.12033,257,2386,0.10727,0.13338
2021,Rural regions,East,Yes,0.78771,1295,1557,0.76739,0.80803
2021,Rural regions,East,No,0.20825,262,1557,0.18808,0.22843
