year,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Lower Secondary Level,Full Time,0.25998,1003,2907,0.24403,0.27593
1986,Lower Secondary Level,Part Time,0.16150,530,2907,0.14812,0.17488
1986,Lower Secondary Level,Not Working,0.57852,1374,2907,0.56057,0.59648
1986,Upper Secondary Level,Full Time,0.45174,2491,4993,0.43793,0.46554
1986,Upper Secondary Level,Part Time,0.16574,876,4993,0.15542,0.17605
1986,Upper Secondary Level,Not Working,0.38252,1626,4993,0.36904,0.39600
1986,Post-secondary Non-tertiary Level,Full Time,0.48247,150,274,0.42319,0.54175
1986,Post-secondary Non-tertiary Level,Part Time,0.21987,52,274,0.17074,0.26900
1986,Post-secondary Non-tertiary Level,Not Working,0.29766,72,274,0.24342,0.35190
1986,First Stage of Tertiary Education,Full Time,0.51923,319,581,0.47857,0.55989
1986,First Stage of Tertiary Education,Part Time,0.14383,98,581,0.11527,0.17239
1986,First Stage of Tertiary Education,Not Working,0.33694,164,581,0.29847,0.37541
1986,Second Stage of Tertiary Education,Full Time,0.61304,473,749,0.57814,0.64794
1986,Second Stage of Tertiary Education,Part Time,0.16232,132,749,0.13589,0.18875
1986,Second Stage of Tertiary Education,Not Working,0.22464,144,749,0.19473,0.25455
1987,No answer / don't know,Full Time,0.38759,57,95,0.28910,0.48609
1987,No answer / don't know,Not Working,0.33220,38,95,0.23699,0.42742
1987,Pre-primary Level,Not Working,0.91013,179,179,0.86811,0.95214
1987,Primary Level,Full Time,0.41199,347,751,0.37676,0.44721
1987,Primary Level,Part Time,0.17382,114,751,0.14670,0.20094
1987,Primary Level,Not Working,0.41419,290,751,0.37894,0.44945
1987,Lower Secondary Level,Full Time,0.27006,1007,2836,0.25371,0.28640
1987,Lower Secondary Level,Part Time,0.16864,526,2836,0.15486,0.18242
1987,Lower Secondary Level,Not Working,0.56131,1303,2836,0.54304,0.57957
1987,Upper Secondary Level,Full Time,0.46511,2551,4970,0.45124,0.47897
1987,Upper Secondary Level,Part Time,0.16104,831,4970,0.15082,0.17126
1987,Upper Secondary Level,Not Working,0.37386,1588,4970,0.36041,0.38731
1987,Post-secondary Non-tertiary Level,Full Time,0.49752,153,274,0.43820,0.55683
1987,Post-secondary Non-tertiary Level,Part Time,0.20491,50,274,0.15703,0.25279
1987,Post-secondary Non-tertiary Level,Not Working,0.29758,71,274,0.24334,0.35181
1987,First Stage of Tertiary Education,Full Time,0.51339,304,565,0.47214,0.55464
1987,First Stage of Tertiary Education,Part Time,0.16200,101,565,0.13159,0.19241
1987,First Stage of Tertiary Education,Not Working,0.32462,160,565,0.28597,0.36326
1987,Second Stage of Tertiary Education,Full Time,0.58930,452,742,0.55388,0.62472
1987,Second Stage of Tertiary Education,Part Time,0.17787,147,742,0.15034,0.20541
1987,Second Stage of Tertiary Education,Not Working,0.23283,143,742,0.20240,0.26326
1988,No answer / don't know,Full Time,0.42663,66,145,0.34585,0.50742
1988,No answer / don't know,Part Time,0.27660,34,145,0.20354,0.34967
1988,No answer / don't know,Not Working,0.29676,45,145,0.22215,0.37138
1988,Pre-primary Level,Not Working,0.94799,155,155,0.91292,0.98306
1988,Primary Level,Full Time,0.36367,294,691,0.32777,0.39956
1988,Primary Level,Part Time,0.13908,99,691,0.11326,0.16490
1988,Primary Level,Not Working,0.49725,298,691,0.45994,0.53455
1988,Lower Secondary Level,Full Time,0.26079,950,2719,0.24428,0.27730
1988,Lower Secondary Level,Part Time,0.18410,569,2719,0.16953,0.19867
1988,Lower Secondary Level,Not Working,0.55511,1200,2719,0.53643,0.57380
1988,Upper Secondary Level,Full Time,0.46229,2409,4743,0.44809,0.47648
1988,Upper Secondary Level,Part Time,0.16876,838,4743,0.15809,0.17942
1988,Upper Secondary Level,Not Working,0.36896,1496,4743,0.35523,0.38269
1988,Post-secondary Non-tertiary Level,Full Time,0.48638,141,268,0.42643,0.54634
1988,Post-secondary Non-tertiary Level,Part Time,0.20549,57,268,0.15702,0.25395
1988,Post-secondary Non-tertiary Level,Not Working,0.30813,70,268,0.25275,0.36351
1988,First Stage of Tertiary Education,Full Time,0.52180,293,539,0.47959,0.56401
1988,First Stage of Tertiary Education,Part Time,0.15151,95,539,0.12122,0.18181
1988,First Stage of Tertiary Education,Not Working,0.32669,151,539,0.28706,0.36632
1988,Second Stage of Tertiary Education,Full Time,0.57964,427,702,0.54309,0.61618
1988,Second Stage of Tertiary Education,Part Time,0.20975,145,702,0.17961,0.23989
1988,Second Stage of Tertiary Education,Not Working,0.21062,130,702,0.18043,0.24080
1989,No answer / don't know,Full Time,0.37398,65,112,0.28397,0.46400
1989,No answer / don't know,Not Working,0.38953,47,112,0.29882,0.48025
1989,Pre-primary Level,Not Working,0.88344,156,156,0.83293,0.93396
1989,Primary Level,Full Time,0.35153,266,652,0.31485,0.38821
1989,Primary Level,Part Time,0.15289,100,652,0.12524,0.18054
1989,Primary Level,Not Working,0.49558,286,652,0.45717,0.53399
1989,Lower Secondary Level,Full Time,0.26754,949,2570,0.25043,0.28466
1989,Lower Secondary Level,Part Time,0.17550,484,2570,0.16079,0.19021
1989,Lower Secondary Level,Not Working,0.55696,1137,2570,0.53775,0.57617
1989,Upper Secondary Level,Full Time,0.47317,2381,4622,0.45877,0.48756
1989,Upper Secondary Level,Part Time,0.15814,797,4622,0.14762,0.16866
1989,Upper Secondary Level,Not Working,0.36869,1444,4622,0.35478,0.38260
1989,Post-secondary Non-tertiary Level,Full Time,0.49784,154,288,0.43999,0.55569
1989,Post-secondary Non-tertiary Level,Part Time,0.19663,56,288,0.15065,0.24261
1989,Post-secondary Non-tertiary Level,Not Working,0.30553,78,288,0.25224,0.35882
1989,First Stage of Tertiary Education,Full Time,0.53267,288,515,0.48954,0.57581
1989,First Stage of Tertiary Education,Part Time,0.15400,85,515,0.12280,0.18521
1989,First Stage of Tertiary Education,Not Working,0.31332,142,515,0.27322,0.35342
1989,Second Stage of Tertiary Education,Full Time,0.60021,436,698,0.56384,0.63658
1989,Second Stage of Tertiary Education,Part Time,0.18308,137,698,0.15437,0.21179
1989,Second Stage of Tertiary Education,Not Working,0.21671,125,698,0.18613,0.24730
1990,No answer / don't know,Full Time,0.36725,64,157,0.29160,0.44289
1990,No answer / don't know,Part Time,0.25533,37,157,0.18690,0.32376
1990,No answer / don't know,Not Working,0.37742,56,157,0.30136,0.45349
1990,Pre-primary Level,Not Working,0.89929,147,147,0.85047,0.94811
1990,Primary Level,Full Time,0.37581,253,632,0.33802,0.41360
1990,Primary Level,Part Time,0.16576,109,632,0.13674,0.19477
1990,Primary Level,Not Working,0.45843,270,632,0.41955,0.49731
1990,Lower Secondary Level,Full Time,0.27124,902,2469,0.25370,0.28879
1990,Lower Secondary Level,Part Time,0.18869,490,2469,0.17325,0.20413
1990,Lower Secondary Level,Not Working,0.54007,1077,2469,0.52040,0.55973
1990,Upper Secondary Level,Full Time,0.47689,2334,4537,0.46235,0.49142
1990,Upper Secondary Level,Part Time,0.16773,796,4537,0.15686,0.17860
1990,Upper Secondary Level,Not Working,0.35538,1407,4537,0.34145,0.36931
1990,Post-secondary Non-tertiary Level,Full Time,0.49346,149,292,0.43602,0.55091
1990,Post-secondary Non-tertiary Level,Part Time,0.21550,59,292,0.16826,0.26274
1990,Post-secondary Non-tertiary Level,Not Working,0.29104,84,292,0.23885,0.34323
1990,First Stage of Tertiary Education,Full Time,0.53566,287,513,0.49246,0.57886
1990,First Stage of Tertiary Education,Part Time,0.14538,88,513,0.11485,0.17591
1990,First Stage of Tertiary Education,Not Working,0.31896,138,513,0.27859,0.35933
1990,Second Stage of Tertiary Education,Full Time,0.60026,435,699,0.56392,0.63660
1990,Second Stage of Tertiary Education,Part Time,0.18581,132,699,0.15696,0.21467
1990,Second Stage of Tertiary Education,Not Working,0.21392,132,699,0.18350,0.24435
1991,No answer / don't know,Full Time,0.34781,64,166,0.27514,0.42048
1991,No answer / don't know,Part Time,0.27660,50,166,0.20834,0.34485
1991,No answer / don't know,Not Working,0.37559,52,166,0.30170,0.44949
1991,Pre-primary Level,Not Working,0.85950,132,132,0.79999,0.91901
1991,Primary Level,Full Time,0.39955,254,620,0.36097,0.43814
1991,Primary Level,Part Time,0.15800,108,620,0.12927,0.18674
1991,Primary Level,Not Working,0.44245,258,620,0.40332,0.48157
1991,Lower Secondary Level,Full Time,0.28090,921,2400,0.26291,0.29888
1991,Lower Secondary Level,Part Time,0.17360,444,2400,0.15844,0.18875
1991,Lower Secondary Level,Not Working,0.54551,1035,2400,0.52558,0.56543
1991,Upper Secondary Level,Full Time,0.46750,2304,4531,0.45297,0.48203
1991,Upper Secondary Level,Part Time,0.17456,819,4531,0.16351,0.18562
1991,Upper Secondary Level,Not Working,0.35794,1408,4531,0.34398,0.37190
1991,Post-secondary Non-tertiary Level,Full Time,0.49988,150,304,0.44358,0.55618
1991,Post-secondary Non-tertiary Level,Part Time,0.26214,80,304,0.21262,0.31166
1991,Post-secondary Non-tertiary Level,Not Working,0.23798,74,304,0.19003,0.28593
1991,First Stage of Tertiary Education,Full Time,0.53160,289,518,0.48859,0.57462
1991,First Stage of Tertiary Education,Part Time,0.14945,89,518,0.11872,0.18018
1991,First Stage of Tertiary Education,Not Working,0.31895,140,518,0.27877,0.35912
1991,Second Stage of Tertiary Education,Full Time,0.57870,434,719,0.54258,0.61481
1991,Second Stage of Tertiary Education,Part Time,0.19835,144,719,0.16918,0.22752
1991,Second Stage of Tertiary Education,Not Working,0.22295,141,719,0.19251,0.25340
1992,No answer / don't know,Full Time,0.47806,101,194,0.40758,0.54853
1992,No answer / don't know,Part Time,0.16628,31,194,0.11375,0.21881
1992,No answer / don't know,Not Working,0.35566,62,194,0.28812,0.42320
1992,Pre-primary Level,Not Working,0.81740,158,158,0.75697,0.87784
1992,Primary Level,Full Time,0.37917,251,628,0.34120,0.41715
1992,Primary Level,Part Time,0.16408,104,628,0.13509,0.19307
1992,Primary Level,Not Working,0.45674,273,628,0.41775,0.49573
1992,Lower Secondary Level,Full Time,0.25982,979,2784,0.24353,0.27612
1992,Lower Secondary Level,Part Time,0.17620,536,2784,0.16204,0.19035
1992,Lower Secondary Level,Not Working,0.56398,1269,2784,0.54556,0.58240
1992,Upper Secondary Level,Full Time,0.47592,3504,6721,0.46398,0.48786
1992,Upper Secondary Level,Part Time,0.17535,1284,6721,0.16625,0.18444
1992,Upper Secondary Level,Not Working,0.34874,1933,6721,0.33734,0.36013
1992,Post-secondary Non-tertiary Level,Full Time,0.50840,206,383,0.45826,0.55853
1992,Post-secondary Non-tertiary Level,Part Time,0.22561,78,383,0.18369,0.26752
1992,Post-secondary Non-tertiary Level,Not Working,0.26600,99,383,0.22168,0.31031
1992,First Stage of Tertiary Education,Full Time,0.56731,475,764,0.53216,0.60247
1992,First Stage of Tertiary Education,Part Time,0.14487,119,764,0.11990,0.16985
1992,First Stage of Tertiary Education,Not Working,0.28782,170,764,0.25569,0.31994
1992,Second Stage of Tertiary Education,Full Time,0.59579,1054,1655,0.57214,0.61944
1992,Second Stage of Tertiary Education,Part Time,0.20421,330,1655,0.18478,0.22364
1992,Second Stage of Tertiary Education,Not Working,0.20000,271,1655,0.18072,0.21928
1993,No answer / don't know,Full Time,0.38987,88,201,0.32228,0.45746
1993,No answer / don't know,Part Time,0.23007,50,201,0.17174,0.28840
1993,No answer / don't know,Not Working,0.38006,63,201,0.31279,0.44733
1993,Pre-primary Level,Not Working,0.88499,166,166,0.83631,0.93367
1993,Primary Level,Full Time,0.37496,233,611,0.33654,0.41338
1993,Primary Level,Part Time,0.12443,89,611,0.09824,0.15062
1993,Primary Level,Not Working,0.50061,289,611,0.46093,0.54029
1993,Lower Secondary Level,Full Time,0.25839,903,2678,0.24180,0.27497
1993,Lower Secondary Level,Part Time,0.17842,542,2678,0.16392,0.19293
1993,Lower Secondary Level,Not Working,0.56319,1233,2678,0.54440,0.58198
1993,Upper Secondary Level,Full Time,0.46289,3353,6664,0.45092,0.47486
1993,Upper Secondary Level,Part Time,0.17313,1248,6664,0.16405,0.18222
1993,Upper Secondary Level,Not Working,0.36398,2063,6664,0.35243,0.37553
1993,Post-secondary Non-tertiary Level,Full Time,0.46966,197,384,0.41968,0.51965
1993,Post-secondary Non-tertiary Level,Part Time,0.27699,94,384,0.23217,0.32181
1993,Post-secondary Non-tertiary Level,Not Working,0.25334,93,384,0.20979,0.29690
1993,First Stage of Tertiary Education,Full Time,0.55798,451,742,0.52223,0.59374
1993,First Stage of Tertiary Education,Part Time,0.15841,119,742,0.13212,0.18470
1993,First Stage of Tertiary Education,Not Working,0.28361,172,742,0.25115,0.31606
1993,Second Stage of Tertiary Education,Full Time,0.57225,1017,1636,0.54827,0.59624
1993,Second Stage of Tertiary Education,Part Time,0.19695,296,1636,0.17767,0.21623
1993,Second Stage of Tertiary Education,Not Working,0.23080,323,1636,0.21037,0.25122
1994,No answer / don't know,Full Time,0.42996,93,225,0.36513,0.49479
1994,No answer / don't know,Part Time,0.24279,62,225,0.18664,0.29894
1994,No answer / don't know,Not Working,0.32725,70,225,0.26580,0.38870
1994,Pre-primary Level,Not Working,0.93245,222,222,0.89936,0.96554
1994,Primary Level,Full Time,0.34329,204,556,0.30379,0.38280
1994,Primary Level,Part Time,0.16003,98,556,0.12952,0.19053
1994,Primary Level,Not Working,0.49668,254,556,0.45508,0.53828
1994,Lower Secondary Level,Full Time,0.24252,804,2492,0.22569,0.25935
1994,Lower Secondary Level,Part Time,0.17498,495,2492,0.16006,0.18990
1994,Lower Secondary Level,Not Working,0.58250,1193,2492,0.56314,0.60187
1994,Upper Secondary Level,Full Time,0.44731,3209,6568,0.43529,0.45934
1994,Upper Secondary Level,Part Time,0.17116,1202,6568,0.16205,0.18027
1994,Upper Secondary Level,Not Working,0.38152,2157,6568,0.36977,0.39327
1994,Post-secondary Non-tertiary Level,Full Time,0.48864,201,390,0.43896,0.53831
1994,Post-secondary Non-tertiary Level,Part Time,0.22392,81,390,0.18249,0.26534
1994,Post-secondary Non-tertiary Level,Not Working,0.28745,108,390,0.24247,0.33242
1994,First Stage of Tertiary Education,Full Time,0.51407,425,750,0.47828,0.54986
1994,First Stage of Tertiary Education,Part Time,0.17079,127,750,0.14384,0.19775
1994,First Stage of Tertiary Education,Not Working,0.31514,198,750,0.28186,0.34841
1994,Second Stage of Tertiary Education,Full Time,0.57229,1025,1653,0.54843,0.59615
1994,Second Stage of Tertiary Education,Part Time,0.19288,285,1653,0.17385,0.21190
1994,Second Stage of Tertiary Education,Not Working,0.23483,343,1653,0.21439,0.25527
1995,No answer / don't know,Full Time,0.37896,101,266,0.32055,0.43737
1995,No answer / don't know,Part Time,0.16887,64,266,0.12376,0.21398
1995,No answer / don't know,Not Working,0.45217,101,266,0.39224,0.51209
1995,Pre-primary Level,Not Working,0.96929,277,277,0.94894,0.98965
1995,Primary Level,Full Time,0.30315,175,534,0.26413,0.34217
1995,Primary Level,Part Time,0.20301,101,534,0.16886,0.23716
1995,Primary Level,Not Working,0.49384,258,534,0.45139,0.53628
1995,Lower Secondary Level,Full Time,0.22326,753,2492,0.20690,0.23961
1995,Lower Secondary Level,Part Time,0.17210,508,2492,0.15728,0.18693
1995,Lower Secondary Level,Not Working,0.60464,1231,2492,0.58544,0.62384
1995,Upper Secondary Level,Full Time,0.41656,3117,6727,0.40478,0.42834
1995,Upper Secondary Level,Part Time,0.18886,1366,6727,0.17951,0.19822
1995,Upper Secondary Level,Not Working,0.39458,2244,6727,0.38290,0.40626
1995,Post-secondary Non-tertiary Level,Full Time,0.47808,236,470,0.43287,0.52329
1995,Post-secondary Non-tertiary Level,Part Time,0.24195,105,470,0.20319,0.28070
1995,Post-secondary Non-tertiary Level,Not Working,0.27997,129,470,0.23934,0.32061
1995,First Stage of Tertiary Education,Full Time,0.51504,440,755,0.47937,0.55071
1995,First Stage of Tertiary Education,Part Time,0.17789,129,755,0.15060,0.20519
1995,First Stage of Tertiary Education,Not Working,0.30707,186,755,0.27414,0.33999
1995,Second Stage of Tertiary Education,Full Time,0.55934,1066,1753,0.53609,0.58259
1995,Second Stage of Tertiary Education,Part Time,0.20165,324,1753,0.18286,0.22044
1995,Second Stage of Tertiary Education,Not Working,0.23901,363,1753,0.21904,0.25898
1996,No answer / don't know,Full Time,0.30573,89,261,0.24972,0.36173
1996,No answer / don't know,Part Time,0.25150,72,261,0.19876,0.30424
1996,No answer / don't know,Not Working,0.44277,100,261,0.38239,0.50315
1996,Pre-primary Level,Not Working,0.94456,277,277,0.91756,0.97156
1996,Primary Level,Full Time,0.30221,136,492,0.26159,0.34283
1996,Primary Level,Part Time,0.19003,112,492,0.15533,0.22473
1996,Primary Level,Not Working,0.50776,244,492,0.46353,0.55198
1996,Lower Secondary Level,Full Time,0.21577,682,2385,0.19925,0.23228
1996,Lower Secondary Level,Part Time,0.17498,521,2385,0.15973,0.19023
1996,Lower Secondary Level,Not Working,0.60925,1182,2385,0.58967,0.62884
1996,Upper Secondary Level,Full Time,0.41619,3050,6619,0.40432,0.42807
1996,Upper Secondary Level,Part Time,0.19338,1393,6619,0.18387,0.20290
1996,Upper Secondary Level,Not Working,0.39043,2176,6619,0.37867,0.40218
1996,Post-secondary Non-tertiary Level,Full Time,0.51367,245,471,0.46848,0.55885
1996,Post-secondary Non-tertiary Level,Part Time,0.23670,108,471,0.19827,0.27512
1996,Post-secondary Non-tertiary Level,Not Working,0.24964,118,471,0.21051,0.28877
1996,First Stage of Tertiary Education,Full Time,0.49924,444,762,0.46371,0.53476
1996,First Stage of Tertiary Education,Part Time,0.18974,141,762,0.16188,0.21760
1996,First Stage of Tertiary Education,Not Working,0.31102,177,762,0.27813,0.34391
1996,Second Stage of Tertiary Education,Full Time,0.56523,1081,1764,0.54209,0.58837
1996,Second Stage of Tertiary Education,Part Time,0.19756,332,1764,0.17898,0.21615
1996,Second Stage of Tertiary Education,Not Working,0.23721,351,1764,0.21735,0.25706
1997,No answer / don't know,Full Time,0.30981,97,267,0.25424,0.36538
1997,No answer / don't know,Part Time,0.27020,68,267,0.21683,0.32356
1997,No answer / don't know,Not Working,0.41999,102,267,0.36068,0.47931
1997,Pre-primary Level,Not Working,0.95083,301,301,0.92637,0.97530
1997,Primary Level,Full Time,0.28073,121,464,0.23980,0.32166
1997,Primary Level,Part Time,0.20804,98,464,0.17106,0.24501
1997,Primary Level,Not Working,0.51124,245,464,0.46570,0.55677
1997,Lower Secondary Level,Full Time,0.22200,682,2329,0.20512,0.23889
1997,Lower Secondary Level,Part Time,0.15350,453,2329,0.13886,0.16815
1997,Lower Secondary Level,Not Working,0.62449,1194,2329,0.60482,0.64416
1997,Upper Secondary Level,Full Time,0.40139,2900,6481,0.38945,0.41332
1997,Upper Secondary Level,Part Time,0.19584,1371,6481,0.18618,0.20550
1997,Upper Secondary Level,Not Working,0.40277,2210,6481,0.39083,0.41471
1997,Post-secondary Non-tertiary Level,Full Time,0.51914,242,451,0.47298,0.56531
1997,Post-secondary Non-tertiary Level,Part Time,0.25000,97,451,0.20999,0.29001
1997,Post-secondary Non-tertiary Level,Not Working,0.23086,112,451,0.19192,0.26979
1997,First Stage of Tertiary Education,Full Time,0.50613,441,754,0.47042,0.54184
1997,First Stage of Tertiary Education,Part Time,0.18649,136,754,0.15867,0.21431
1997,First Stage of Tertiary Education,Not Working,0.30738,177,754,0.27442,0.34034
1997,Second Stage of Tertiary Education,Full Time,0.58156,1098,1767,0.55855,0.60457
1997,Second Stage of Tertiary Education,Part Time,0.18562,309,1767,0.16748,0.20375
1997,Second Stage of Tertiary Education,Not Working,0.23282,360,1767,0.21311,0.25253
1998,No answer / don't know,Full Time,0.38134,235,605,0.34260,0.42008
1998,No answer / don't know,Part Time,0.19523,124,605,0.16362,0.22684
1998,No answer / don't know,Not Working,0.42343,246,605,0.38403,0.46284
1998,Pre-primary Level,Not Working,0.94360,315,315,0.91808,0.96911
1998,Primary Level,Full Time,0.29997,117,446,0.25739,0.34255
1998,Primary Level,Part Time,0.19413,93,446,0.15738,0.23088
1998,Primary Level,Not Working,0.50590,236,446,0.45945,0.55235
1998,Lower Secondary Level,Full Time,0.22416,702,2539,0.20794,0.24039
1998,Lower Secondary Level,Part Time,0.15894,493,2539,0.14472,0.17317
1998,Lower Secondary Level,Not Working,0.61690,1344,2539,0.59798,0.63581
1998,Upper Secondary Level,Full Time,0.38985,3044,7023,0.37844,0.40125
1998,Upper Secondary Level,Part Time,0.19631,1487,7023,0.18702,0.20560
1998,Upper Secondary Level,Not Working,0.41385,2492,7023,0.40233,0.42537
1998,Post-secondary Non-tertiary Level,Full Time,0.49764,260,505,0.45399,0.54130
1998,Post-secondary Non-tertiary Level,Part Time,0.24613,122,505,0.20853,0.28374
1998,Post-secondary Non-tertiary Level,Not Working,0.25622,123,505,0.21811,0.29434
1998,First Stage of Tertiary Education,Full Time,0.53443,481,819,0.50025,0.56862
1998,First Stage of Tertiary Education,Part Time,0.15813,137,819,0.13313,0.18314
1998,First Stage of Tertiary Education,Not Working,0.30743,201,819,0.27581,0.33906
1998,Second Stage of Tertiary Education,Full Time,0.54557,1141,1969,0.52357,0.56757
1998,Second Stage of Tertiary Education,Part Time,0.20236,402,1969,0.18461,0.22011
1998,Second Stage of Tertiary Education,Not Working,0.25207,426,1969,0.23288,0.27125
1999,No answer / don't know,Full Time,0.38116,99,285,0.32468,0.43765
1999,No answer / don't know,Part Time,0.22519,75,285,0.17661,0.27377
1999,No answer / don't know,Not Working,0.39365,111,285,0.33683,0.45047
1999,Pre-primary Level,Part Time,0.16231,43,315,0.12153,0.20310
1999,Pre-primary Level,Not Working,0.83270,272,315,0.79141,0.87398
1999,Primary Level,Full Time,0.33430,116,427,0.28950,0.37910
1999,Primary Level,Part Time,0.19142,85,427,0.15406,0.22878
1999,Primary Level,Not Working,0.47428,226,427,0.42686,0.52170
1999,Lower Secondary Level,Full Time,0.22155,679,2439,0.20506,0.23803
1999,Lower Secondary Level,Part Time,0.17589,499,2439,0.16078,0.19100
1999,Lower Secondary Level,Not Working,0.60256,1261,2439,0.58314,0.62199
1999,Upper Secondary Level,Full Time,0.39282,3028,6931,0.38132,0.40432
1999,Upper Secondary Level,Part Time,0.21691,1577,6931,0.20721,0.22661
1999,Upper Secondary Level,Not Working,0.39027,2326,6931,0.37879,0.40176
1999,Post-secondary Non-tertiary Level,Full Time,0.51280,272,503,0.46908,0.55653
1999,Post-secondary Non-tertiary Level,Part Time,0.26348,127,503,0.22494,0.30202
1999,Post-secondary Non-tertiary Level,Not Working,0.22372,104,503,0.18726,0.26017
1999,First Stage of Tertiary Education,Full Time,0.52927,471,813,0.49494,0.56360
1999,First Stage of Tertiary Education,Part Time,0.17856,153,813,0.15222,0.20491
1999,First Stage of Tertiary Education,Not Working,0.29217,189,813,0.26089,0.32345
1999,Second Stage of Tertiary Education,Full Time,0.56812,1167,1959,0.54618,0.59006
1999,Second Stage of Tertiary Education,Part Time,0.18378,372,1959,0.16662,0.20093
1999,Second Stage of Tertiary Education,Not Working,0.24810,420,1959,0.22897,0.26723
2000,Pre-primary Level,Part Time,0.15688,81,491,0.12468,0.18908
2000,Pre-primary Level,Not Working,0.83632,410,491,0.80356,0.86908
2000,Primary Level,Full Time,0.25229,88,404,0.20988,0.29469
2000,Primary Level,Part Time,0.17359,77,404,0.13661,0.21057
2000,Primary Level,Not Working,0.57413,239,404,0.52585,0.62240
2000,Lower Secondary Level,Full Time,0.21611,849,3553,0.20257,0.22965
2000,Lower Secondary Level,Part Time,0.18469,722,3553,0.17193,0.19745
2000,Lower Secondary Level,Not Working,0.59920,1982,3553,0.58308,0.61531
2000,Upper Secondary Level,Full Time,0.39869,5320,12799,0.39020,0.40717
2000,Upper Secondary Level,Part Time,0.20680,2799,12799,0.19978,0.21382
2000,Upper Secondary Level,Not Working,0.39451,4680,12799,0.38605,0.40298
2000,Post-secondary Non-tertiary Level,Full Time,0.49888,562,1118,0.46956,0.52821
2000,Post-secondary Non-tertiary Level,Part Time,0.23729,268,1118,0.21234,0.26224
2000,Post-secondary Non-tertiary Level,Not Working,0.26383,288,1118,0.23799,0.28968
2000,First Stage of Tertiary Education,Full Time,0.50887,1007,1882,0.48628,0.53146
