year,age_gr,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,17-29 y.,4th Quintile,Part Time,0.19884,139,661,0.16839,0.22929
1986,17-29 y.,4th Quintile,Not Working,0.19291,130,661,0.16280,0.22301
1986,17-29 y.,5th Quintile,Full Time,0.61014,305,495,0.56713,0.65315
1986,17-29 y.,5th Quintile,Part Time,0.20279,96,495,0.16733,0.23825
1986,17-29 y.,5th Quintile,Not Working,0.18708,94,495,0.15269,0.22147
1986,30-45 y.,1st Quintile,Full Time,0.33854,226,606,0.30083,0.37625
1986,30-45 y.,1st Quintile,Part Time,0.20454,102,606,0.17240,0.23669
1986,30-45 y.,1st Quintile,Not Working,0.45692,278,606,0.41722,0.49661
1986,30-45 y.,2nd Quintile,Full Time,0.50397,355,693,0.46672,0.54122
1986,30-45 y.,2nd Quintile,Part Time,0.20887,139,693,0.17858,0.23915
1986,30-45 y.,2nd Quintile,Not Working,0.28716,199,693,0.25345,0.32087
1986,30-45 y.,3rd Quintile,Full Time,0.52977,363,650,0.49137,0.56817
1986,30-45 y.,3rd Quintile,Part Time,0.26459,159,650,0.23065,0.29853
1986,30-45 y.,3rd Quintile,Not Working,0.20564,128,650,0.17454,0.23673
1986,30-45 y.,4th Quintile,Full Time,0.64121,416,639,0.60399,0.67843
1986,30-45 y.,4th Quintile,Part Time,0.21627,134,639,0.18433,0.24822
1986,30-45 y.,4th Quintile,Not Working,0.14252,89,639,0.11539,0.16964
1986,30-45 y.,5th Quintile,Full Time,0.73147,500,680,0.69814,0.76481
1986,30-45 y.,5th Quintile,Part Time,0.17670,119,680,0.14801,0.20539
1986,30-45 y.,5th Quintile,Not Working,0.09183,61,680,0.07011,0.11355
1986,46-65 y.,1st Quintile,Full Time,0.17986,148,550,0.14773,0.21199
1986,46-65 y.,1st Quintile,Part Time,0.08712,51,550,0.06353,0.11072
1986,46-65 y.,1st Quintile,Not Working,0.73302,351,550,0.69601,0.77002
1986,46-65 y.,2nd Quintile,Full Time,0.33848,215,546,0.29875,0.37821
1986,46-65 y.,2nd Quintile,Part Time,0.13542,77,546,0.10669,0.16414
1986,46-65 y.,2nd Quintile,Not Working,0.52611,254,546,0.48418,0.56803
1986,46-65 y.,3rd Quintile,Full Time,0.46912,327,622,0.42987,0.50837
1986,46-65 y.,3rd Quintile,Part Time,0.16680,102,622,0.13748,0.19612
1986,46-65 y.,3rd Quintile,Not Working,0.36408,193,622,0.32624,0.40193
1986,46-65 y.,4th Quintile,Full Time,0.53474,428,747,0.49895,0.57054
1986,46-65 y.,4th Quintile,Part Time,0.14713,110,747,0.12171,0.17255
1986,46-65 y.,4th Quintile,Not Working,0.31813,209,747,0.28471,0.35155
1986,46-65 y.,5th Quintile,Full Time,0.60263,471,763,0.56788,0.63737
1986,46-65 y.,5th Quintile,Part Time,0.16740,122,763,0.14089,0.19391
1986,46-65 y.,5th Quintile,Not Working,0.22998,170,763,0.20010,0.25986
1986,66 and older,1st Quintile,Not Working,0.98851,250,250,0.97527,1.00175
1986,66 and older,2nd Quintile,Not Working,0.98211,237,237,0.96520,0.99902
1986,66 and older,3rd Quintile,Not Working,0.95317,196,196,0.92351,0.98282
1986,66 and older,4th Quintile,Not Working,0.97709,167,167,0.95433,0.99985
1986,66 and older,5th Quintile,Not Working,0.90339,139,139,0.85410,0.95268
1987,17-29 y.,1st Quintile,Full Time,0.21628,145,653,0.18468,0.24789
1987,17-29 y.,1st Quintile,Part Time,0.29572,168,653,0.26069,0.33075
1987,17-29 y.,1st Quintile,Not Working,0.48800,340,653,0.44963,0.52637
1987,17-29 y.,2nd Quintile,Full Time,0.44797,257,630,0.40911,0.48684
1987,17-29 y.,2nd Quintile,Part Time,0.29313,173,630,0.25756,0.32870
1987,17-29 y.,2nd Quintile,Not Working,0.25890,200,630,0.22467,0.29313
1987,17-29 y.,3rd Quintile,Full Time,0.51927,305,609,0.47956,0.55899
1987,17-29 y.,3rd Quintile,Part Time,0.27064,158,609,0.23532,0.30595
1987,17-29 y.,3rd Quintile,Not Working,0.21009,146,609,0.17771,0.24247
1987,17-29 y.,4th Quintile,Full Time,0.60052,380,633,0.56233,0.63870
1987,17-29 y.,4th Quintile,Part Time,0.23207,135,633,0.19916,0.26498
1987,17-29 y.,4th Quintile,Not Working,0.16741,118,633,0.13830,0.19652
1987,17-29 y.,5th Quintile,Full Time,0.65242,314,484,0.60995,0.69489
1987,17-29 y.,5th Quintile,Part Time,0.17476,82,484,0.14089,0.20863
1987,17-29 y.,5th Quintile,Not Working,0.17282,88,484,0.13910,0.20654
1987,30-45 y.,1st Quintile,Full Time,0.35924,212,551,0.31914,0.39934
1987,30-45 y.,1st Quintile,Part Time,0.21474,96,551,0.18042,0.24906
1987,30-45 y.,1st Quintile,Not Working,0.42602,243,551,0.38469,0.46735
1987,30-45 y.,2nd Quintile,Full Time,0.50262,335,666,0.46462,0.54063
1987,30-45 y.,2nd Quintile,Part Time,0.20461,130,666,0.17395,0.23528
1987,30-45 y.,2nd Quintile,Not Working,0.29276,201,666,0.25818,0.32735
1987,30-45 y.,3rd Quintile,Full Time,0.56524,380,649,0.52707,0.60341
1987,30-45 y.,3rd Quintile,Part Time,0.22659,145,649,0.19436,0.25882
1987,30-45 y.,3rd Quintile,Not Working,0.20817,124,649,0.17691,0.23943
1987,30-45 y.,4th Quintile,Full Time,0.66300,411,616,0.62565,0.70036
1987,30-45 y.,4th Quintile,Part Time,0.20256,123,616,0.17079,0.23432
1987,30-45 y.,4th Quintile,Not Working,0.13444,82,616,0.10748,0.16140
1987,30-45 y.,5th Quintile,Full Time,0.75865,519,685,0.72658,0.79071
1987,30-45 y.,5th Quintile,Part Time,0.16487,112,685,0.13707,0.19268
1987,30-45 y.,5th Quintile,Not Working,0.07648,54,685,0.05656,0.09640
1987,46-65 y.,1st Quintile,Full Time,0.18946,137,518,0.15568,0.22324
1987,46-65 y.,1st Quintile,Part Time,0.11548,56,518,0.08793,0.14303
1987,46-65 y.,1st Quintile,Not Working,0.69505,325,518,0.65537,0.73474
1987,46-65 y.,2nd Quintile,Full Time,0.35381,237,545,0.31363,0.39399
1987,46-65 y.,2nd Quintile,Part Time,0.15591,78,545,0.12542,0.18639
1987,46-65 y.,2nd Quintile,Not Working,0.49028,230,545,0.44827,0.53229
1987,46-65 y.,3rd Quintile,Full Time,0.44559,317,632,0.40681,0.48437
1987,46-65 y.,3rd Quintile,Part Time,0.15505,93,632,0.12681,0.18329
1987,46-65 y.,3rd Quintile,Not Working,0.39936,222,632,0.36115,0.43758
1987,46-65 y.,4th Quintile,Full Time,0.53144,419,743,0.49553,0.56734
1987,46-65 y.,4th Quintile,Part Time,0.18911,124,743,0.16093,0.21729
1987,46-65 y.,4th Quintile,Not Working,0.27945,200,743,0.24717,0.31174
1987,46-65 y.,5th Quintile,Full Time,0.61999,485,770,0.58568,0.65430
1987,46-65 y.,5th Quintile,Part Time,0.14006,110,770,0.11553,0.16459
1987,46-65 y.,5th Quintile,Not Working,0.23995,175,770,0.20977,0.27013
1987,66 and older,1st Quintile,Not Working,0.98014,308,308,0.96453,0.99575
1987,66 and older,2nd Quintile,Not Working,0.98843,220,220,0.97427,1.00259
1987,66 and older,3rd Quintile,Not Working,0.97090,205,205,0.94784,0.99397
1987,66 and older,4th Quintile,Not Working,0.97787,159,159,0.95493,1.00081
1987,66 and older,5th Quintile,Not Working,0.87637,132,132,0.82000,0.93273
1988,17-29 y.,1st Quintile,Full Time,0.24228,166,650,0.20932,0.27525
1988,17-29 y.,1st Quintile,Part Time,0.27704,161,650,0.24261,0.31147
1988,17-29 y.,1st Quintile,Not Working,0.48068,323,650,0.44224,0.51912
1988,17-29 y.,2nd Quintile,Full Time,0.40592,226,564,0.36535,0.44648
1988,17-29 y.,2nd Quintile,Part Time,0.28119,152,564,0.24405,0.31832
1988,17-29 y.,2nd Quintile,Not Working,0.31290,186,564,0.27460,0.35120
1988,17-29 y.,3rd Quintile,Full Time,0.50516,305,604,0.46525,0.54506
1988,17-29 y.,3rd Quintile,Part Time,0.26588,153,604,0.23062,0.30114
1988,17-29 y.,3rd Quintile,Not Working,0.22896,146,604,0.19543,0.26250
1988,17-29 y.,4th Quintile,Full Time,0.62047,376,616,0.58212,0.65883
1988,17-29 y.,4th Quintile,Part Time,0.20934,125,616,0.17719,0.24149
1988,17-29 y.,4th Quintile,Not Working,0.17019,115,616,0.14048,0.19989
1988,17-29 y.,5th Quintile,Full Time,0.64452,282,438,0.59964,0.68940
1988,17-29 y.,5th Quintile,Part Time,0.19405,81,438,0.15697,0.23113
1988,17-29 y.,5th Quintile,Not Working,0.16143,75,438,0.12693,0.19593
1988,30-45 y.,1st Quintile,Full Time,0.35806,203,539,0.31755,0.39858
1988,30-45 y.,1st Quintile,Part Time,0.22562,113,539,0.19030,0.26094
1988,30-45 y.,1st Quintile,Not Working,0.41631,223,539,0.37466,0.45797
1988,30-45 y.,2nd Quintile,Full Time,0.49307,319,638,0.45425,0.53190
1988,30-45 y.,2nd Quintile,Part Time,0.23546,141,638,0.20251,0.26841
1988,30-45 y.,2nd Quintile,Not Working,0.27147,178,638,0.23693,0.30600
1988,30-45 y.,3rd Quintile,Full Time,0.56187,351,605,0.52231,0.60144
1988,30-45 y.,3rd Quintile,Part Time,0.25565,151,605,0.22086,0.29044
1988,30-45 y.,3rd Quintile,Not Working,0.18248,103,605,0.15168,0.21328
1988,30-45 y.,4th Quintile,Full Time,0.66449,367,553,0.62510,0.70388
1988,30-45 y.,4th Quintile,Part Time,0.22442,122,553,0.18962,0.25922
1988,30-45 y.,4th Quintile,Not Working,0.11109,64,553,0.08487,0.13731
1988,30-45 y.,5th Quintile,Full Time,0.74470,452,616,0.71024,0.77916
1988,30-45 y.,5th Quintile,Part Time,0.18546,116,616,0.15474,0.21618
1988,30-45 y.,5th Quintile,Not Working,0.06984,48,616,0.04969,0.08998
1988,46-65 y.,1st Quintile,Full Time,0.16008,113,509,0.12819,0.19196
1988,46-65 y.,1st Quintile,Part Time,0.16130,78,509,0.12932,0.19329
1988,46-65 y.,1st Quintile,Not Working,0.67862,318,509,0.63801,0.71923
1988,46-65 y.,2nd Quintile,Full Time,0.35112,216,517,0.30994,0.39231
1988,46-65 y.,2nd Quintile,Part Time,0.12988,70,517,0.10088,0.15889
1988,46-65 y.,2nd Quintile,Not Working,0.51899,231,517,0.47588,0.56211
1988,46-65 y.,3rd Quintile,Full Time,0.47161,319,620,0.43228,0.51093
1988,46-65 y.,3rd Quintile,Part Time,0.17881,102,620,0.14862,0.20899
1988,46-65 y.,3rd Quintile,Not Working,0.34959,199,620,0.31202,0.38715
1988,46-65 y.,4th Quintile,Full Time,0.49792,395,738,0.46182,0.53402
1988,46-65 y.,4th Quintile,Part Time,0.19191,135,738,0.16348,0.22034
1988,46-65 y.,4th Quintile,Not Working,0.31017,208,738,0.27678,0.34357
1988,46-65 y.,5th Quintile,Full Time,0.64805,474,727,0.61331,0.68279
1988,46-65 y.,5th Quintile,Part Time,0.15575,113,727,0.12937,0.18212
1988,46-65 y.,5th Quintile,Not Working,0.19620,140,727,0.16731,0.22509
1988,66 and older,1st Quintile,Not Working,0.98544,271,271,0.97115,0.99973
1988,66 and older,2nd Quintile,Not Working,0.97489,256,256,0.95569,0.99410
1988,66 and older,3rd Quintile,Not Working,0.97665,172,172,0.95402,0.99929
1988,66 and older,4th Quintile,Not Working,0.94808,149,149,0.91234,0.98383
1988,66 and older,5th Quintile,Not Working,0.87887,140,140,0.82463,0.93311
1989,17-29 y.,1st Quintile,Full Time,0.24416,186,647,0.21103,0.27729
1989,17-29 y.,1st Quintile,Part Time,0.27823,146,647,0.24367,0.31278
1989,17-29 y.,1st Quintile,Not Working,0.47761,315,647,0.43909,0.51613
1989,17-29 y.,2nd Quintile,Full Time,0.44669,265,614,0.40733,0.48604
1989,17-29 y.,2nd Quintile,Part Time,0.21402,139,614,0.18155,0.24649
1989,17-29 y.,2nd Quintile,Not Working,0.33929,210,614,0.30181,0.37677
1989,17-29 y.,3rd Quintile,Full Time,0.49182,262,529,0.44918,0.53446
1989,17-29 y.,3rd Quintile,Part Time,0.27400,140,529,0.23595,0.31204
1989,17-29 y.,3rd Quintile,Not Working,0.23419,127,529,0.19806,0.27031
1989,17-29 y.,4th Quintile,Full Time,0.63156,394,611,0.59328,0.66985
1989,17-29 y.,4th Quintile,Part Time,0.18238,112,611,0.15173,0.21302
1989,17-29 y.,4th Quintile,Not Working,0.18606,105,611,0.15518,0.21694
1989,17-29 y.,5th Quintile,Full Time,0.63651,279,428,0.59088,0.68213
1989,17-29 y.,5th Quintile,Part Time,0.19608,80,428,0.15842,0.23374
1989,17-29 y.,5th Quintile,Not Working,0.16742,69,428,0.13200,0.20283
1989,30-45 y.,1st Quintile,Full Time,0.32781,185,517,0.28731,0.36832
1989,30-45 y.,1st Quintile,Part Time,0.24668,116,517,0.20949,0.28388
1989,30-45 y.,1st Quintile,Not Working,0.42550,216,517,0.38284,0.46816
1989,30-45 y.,2nd Quintile,Full Time,0.50535,318,605,0.46548,0.54523
1989,30-45 y.,2nd Quintile,Part Time,0.24231,140,605,0.20814,0.27648
1989,30-45 y.,2nd Quintile,Not Working,0.25234,147,605,0.21770,0.28698
1989,30-45 y.,3rd Quintile,Full Time,0.58942,363,599,0.54999,0.62885
1989,30-45 y.,3rd Quintile,Part Time,0.23202,132,599,0.19819,0.26586
1989,30-45 y.,3rd Quintile,Not Working,0.17856,104,599,0.14786,0.20926
1989,30-45 y.,4th Quintile,Full Time,0.71060,367,531,0.67199,0.74920
1989,30-45 y.,4th Quintile,Part Time,0.17284,99,531,0.14065,0.20503
1989,30-45 y.,4th Quintile,Not Working,0.11657,65,531,0.08925,0.14389
1989,30-45 y.,5th Quintile,Full Time,0.75555,437,590,0.72085,0.79026
1989,30-45 y.,5th Quintile,Part Time,0.17485,111,590,0.14417,0.20552
1989,30-45 y.,5th Quintile,Not Working,0.06960,42,590,0.04905,0.09015
1989,46-65 y.,1st Quintile,Full Time,0.18391,124,484,0.14936,0.21846
1989,46-65 y.,1st Quintile,Part Time,0.10793,56,484,0.08026,0.13561
1989,46-65 y.,1st Quintile,Not Working,0.70816,304,484,0.66762,0.74870
1989,46-65 y.,2nd Quintile,Full Time,0.36964,227,532,0.32859,0.41070
1989,46-65 y.,2nd Quintile,Part Time,0.14965,75,532,0.11931,0.18000
1989,46-65 y.,2nd Quintile,Not Working,0.48070,230,532,0.43821,0.52320
1989,46-65 y.,3rd Quintile,Full Time,0.47870,300,579,0.43798,0.51943
1989,46-65 y.,3rd Quintile,Part Time,0.17167,94,579,0.14093,0.20242
1989,46-65 y.,3rd Quintile,Not Working,0.34962,185,579,0.31075,0.38850
1989,46-65 y.,4th Quintile,Full Time,0.50658,383,706,0.46967,0.54348
1989,46-65 y.,4th Quintile,Part Time,0.16818,114,706,0.14057,0.19579
1989,46-65 y.,4th Quintile,Not Working,0.32524,209,706,0.29066,0.35982
1989,46-65 y.,5th Quintile,Full Time,0.63010,432,680,0.59379,0.66641
1989,46-65 y.,5th Quintile,Part Time,0.17973,124,680,0.15085,0.20861
1989,46-65 y.,5th Quintile,Not Working,0.19017,124,680,0.16066,0.21969
1989,66 and older,1st Quintile,Not Working,0.98937,280,280,0.97733,1.00140
1989,66 and older,2nd Quintile,Not Working,0.97448,207,207,0.95294,0.99601
1989,66 and older,3rd Quintile,Not Working,0.98526,185,185,0.96784,1.00267
1989,66 and older,4th Quintile,Not Working,0.92319,150,150,0.88043,0.96595
1989,66 and older,5th Quintile,Not Working,0.87161,142,142,0.81639,0.92683
1990,17-29 y.,1st Quintile,Full Time,0.24071,162,590,0.20618,0.27524
1990,17-29 y.,1st Quintile,Part Time,0.28803,141,590,0.25146,0.32460
1990,17-29 y.,1st Quintile,Not Working,0.47126,287,590,0.43094,0.51157
1990,17-29 y.,2nd Quintile,Full Time,0.38386,220,557,0.34344,0.42429
1990,17-29 y.,2nd Quintile,Part Time,0.30821,156,557,0.26983,0.34659
1990,17-29 y.,2nd Quintile,Not Working,0.30793,181,557,0.26956,0.34630
1990,17-29 y.,3rd Quintile,Full Time,0.53125,289,552,0.48958,0.57292
1990,17-29 y.,3rd Quintile,Part Time,0.26216,137,552,0.22544,0.29889
1990,17-29 y.,3rd Quintile,Not Working,0.20659,126,552,0.17278,0.24039
1990,17-29 y.,4th Quintile,Full Time,0.67174,409,609,0.63441,0.70907
1990,17-29 y.,4th Quintile,Part Time,0.19102,119,609,0.15977,0.22227
1990,17-29 y.,4th Quintile,Not Working,0.13724,81,609,0.10989,0.16459
1990,17-29 y.,5th Quintile,Full Time,0.65380,272,407,0.60752,0.70008
1990,17-29 y.,5th Quintile,Part Time,0.16327,68,407,0.12732,0.19923
1990,17-29 y.,5th Quintile,Not Working,0.18293,67,407,0.14532,0.22053
1990,30-45 y.,1st Quintile,Full Time,0.38397,214,528,0.34244,0.42549
1990,30-45 y.,1st Quintile,Part Time,0.23677,114,528,0.20047,0.27306
1990,30-45 y.,1st Quintile,Not Working,0.37927,200,528,0.33784,0.42069
1990,30-45 y.,2nd Quintile,Full Time,0.51250,332,622,0.47318,0.55181
1990,30-45 y.,2nd Quintile,Part Time,0.24090,142,622,0.20727,0.27454
1990,30-45 y.,2nd Quintile,Not Working,0.24660,148,622,0.21270,0.28050
1990,30-45 y.,3rd Quintile,Full Time,0.58520,340,579,0.54503,0.62536
1990,30-45 y.,3rd Quintile,Part Time,0.23085,136,579,0.19649,0.26520
1990,30-45 y.,3rd Quintile,Not Working,0.18396,103,579,0.15237,0.21554
1990,30-45 y.,4th Quintile,Full Time,0.70229,329,470,0.66090,0.74367
1990,30-45 y.,4th Quintile,Part Time,0.20126,97,470,0.16497,0.23755
1990,30-45 y.,4th Quintile,Not Working,0.09645,44,470,0.06974,0.12317
1990,30-45 y.,5th Quintile,Full Time,0.75965,450,592,0.72520,0.79410
1990,30-45 y.,5th Quintile,Part Time,0.18163,105,592,0.15054,0.21271
1990,30-45 y.,5th Quintile,Not Working,0.05872,37,592,0.03977,0.07768
1990,46-65 y.,1st Quintile,Full Time,0.17287,116,507,0.13992,0.20582
1990,46-65 y.,1st Quintile,Part Time,0.14568,70,507,0.11494,0.17642
1990,46-65 y.,1st Quintile,Not Working,0.68145,321,507,0.64086,0.72205
1990,46-65 y.,2nd Quintile,Full Time,0.34904,187,481,0.30639,0.39168
1990,46-65 y.,2nd Quintile,Part Time,0.14687,71,481,0.11521,0.17854
1990,46-65 y.,2nd Quintile,Not Working,0.50409,223,481,0.45936,0.54882
1990,46-65 y.,3rd Quintile,Full Time,0.43756,278,566,0.39665,0.47846
